pressure_9_am,min_temp_c,wind_speed_3_pm,humidity_3_pm,wind_gust_speed,wind_dir_3_pm,location,temp_3_pm_c,cloud_3_pm,max_temp_c,pressure_3_pm,sunshine,humidity_9_am,evaporation,rain_tomorrow,rainfall,cloud_9_am,rain_today,temp_9_am_c,wind_gust_dir,wind_dir_9_am,date,wind_speed_9_am
1025.7,4.9,17.0,34.0,33.0,S,CoffsHarbour,17.7,1.0,18.1,1024.5,9.8,52.0,2.4,No,0.0,1.0,No,13.9,SSW,WSW,2011-07-27,13.0
1028.3,6.7,17.0,47.0,37.0,S,CoffsHarbour,17.9,1.0,18.6,1026.1,8.9,56.0,2.6,No,0.0,5.0,No,15.2,WSW,SW,2011-07-28,22.0
1027.3,5.1,17.0,53.0,24.0,E,CoffsHarbour,18.4,1.0,19.1,1024.3,10.1,71.0,2.2,No,0.0,1.0,No,14.6,E,W,2011-07-29,7.0
1025.4,6.0,13.0,55.0,26.0,NE,CoffsHarbour,18.0,4.0,19.4,1022.2,7.8,89.0,2.2,No,0.0,5.0,No,12.4,NE,SW,2011-07-30,7.0
1023.7,7.9,17.0,50.0,28.0,NE,CoffsHarbour,19.0,3.0,20.6,1020.4,9.4,60.0,1.8,No,0.0,1.0,No,16.7,NE,NW,2011-07-31,11.0
1023.7,5.6,11.0,52.0,37.0,NE,CoffsHarbour,19.0,1.0,19.7,1021.3,10.0,68.0,2.0,No,0.0,0.0,No,15.5,NNW,NNW,2011-08-01,6.0
1024.5,6.6,24.0,59.0,33.0,NE,CoffsHarbour,19.7,1.0,20.8,1022.1,9.5,65.0,1.6,No,0.0,1.0,No,15.9,NE,N,2011-08-02,6.0
1025.5,8.5,28.0,56.0,37.0,NE,CoffsHarbour,19.7,0.0,21.3,1024.0,10.2,62.0,2.0,No,0.0,0.0,No,17.5,NE,NNW,2011-08-03,9.0
1029.1,8.6,28.0,56.0,41.0,NE,CoffsHarbour,19.6,1.0,21.7,1026.7,10.0,65.0,2.6,No,0.0,1.0,No,17.9,NNE,NW,2011-08-04,11.0
1029.3,10.6,26.0,37.0,43.0,N,CoffsHarbour,20.9,1.0,22.1,1024.5,10.0,54.0,2.6,No,0.0,2.0,No,18.4,N,NW,2011-08-05,17.0
1024.5,10.8,22.0,62.0,33.0,NNE,CoffsHarbour,20.4,7.0,23.3,1020.0,6.8,58.0,2.8,No,0.0,1.0,No,18.4,NW,NW,2011-08-06,19.0
1018.7,12.7,13.0,65.0,44.0,SE,CoffsHarbour,20.7,1.0,22.5,1014.4,8.7,51.0,2.6,Yes,0.0,0.0,No,19.9,NNW,NNW,2011-08-07,17.0
1012.8,10.8,13.0,41.0,35.0,E,CoffsHarbour,17.7,4.0,20.0,1008.4,8.1,72.0,4.2,No,19.6,1.0,Yes,16.5,WNW,NW,2011-08-08,11.0
1009.6,6.2,9.0,53.0,33.0,SE,CoffsHarbour,16.5,5.0,17.7,1006.3,5.7,59.0,3.2,Yes,0.0,6.0,No,12.8,WNW,NW,2011-08-09,13.0
1010.1,3.2,15.0,37.0,30.0,E,CoffsHarbour,16.9,3.0,17.4,1006.3,9.4,56.0,1.6,Yes,3.4,1.0,Yes,13.2,ENE,N,2011-08-10,7.0
1010.2,8.7,15.0,49.0,33.0,SSE,CoffsHarbour,16.7,,17.7,1007.5,8.4,77.0,2.6,No,3.2,2.0,Yes,12.7,SW,WSW,2011-08-11,15.0
1014.7,7.2,41.0,69.0,56.0,S,CoffsHarbour,17.2,8.0,20.2,1014.4,9.7,47.0,2.6,No,0.0,1.0,No,16.2,S,SW,2011-08-12,22.0
1023.4,11.0,17.0,58.0,33.0,SSE,CoffsHarbour,17.9,,19.0,1021.5,9.3,48.0,3.4,No,0.0,1.0,No,16.1,SW,SW,2011-08-13,20.0
1025.0,9.6,20.0,76.0,57.0,NNE,CoffsHarbour,16.3,7.0,20.0,1021.7,5.5,64.0,3.6,Yes,0.0,6.0,No,16.8,SW,WSW,2011-08-14,13.0
1024.1,6.3,20.0,56.0,37.0,S,CoffsHarbour,18.3,3.0,19.1,1020.9,10.2,67.0,1.8,No,1.8,1.0,Yes,15.5,SW,WSW,2011-08-15,17.0
1021.5,9.4,20.0,89.0,28.0,NNE,CoffsHarbour,15.3,7.0,19.4,1018.1,7.6,64.0,2.4,Yes,0.0,1.0,No,16.7,E,SW,2011-08-16,9.0
1020.2,11.1,26.0,66.0,54.0,N,CoffsHarbour,16.9,7.0,17.4,1016.9,0.5,85.0,2.2,No,1.6,7.0,Yes,16.0,N,NE,2011-08-17,9.0
1012.5,14.6,22.0,43.0,52.0,SW,CoffsHarbour,16.5,6.0,19.0,1011.2,6.7,65.0,1.4,No,0.8,7.0,No,15.3,N,NW,2011-08-18,24.0
1015.7,4.2,9.0,55.0,28.0,NW,CoffsHarbour,17.1,4.0,18.2,1014.4,9.3,51.0,2.0,No,0.0,1.0,No,14.6,NE,N,2011-08-19,7.0
1022.8,7.5,22.0,81.0,56.0,SSW,CoffsHarbour,15.3,6.0,19.6,1021.8,6.3,86.0,2.2,Yes,0.8,7.0,No,12.6,SW,SW,2011-08-20,30.0
1029.6,12.0,26.0,64.0,54.0,SSE,CoffsHarbour,17.7,7.0,19.5,1028.6,3.7,92.0,5.8,Yes,52.4,7.0,Yes,13.0,SE,SW,2011-08-21,20.0
1033.0,11.8,35.0,76.0,54.0,SSW,CoffsHarbour,16.7,5.0,19.3,1031.5,4.8,86.0,2.8,Yes,4.4,7.0,Yes,14.1,SE,SSW,2011-08-22,26.0
1032.3,12.6,28.0,79.0,43.0,ESE,CoffsHarbour,17.3,6.0,17.9,1028.9,0.7,94.0,4.2,Yes,20.2,8.0,Yes,13.6,SSE,SW,2011-08-23,17.0
1028.7,13.1,28.0,99.0,39.0,S,CoffsHarbour,18.9,2.0,20.2,1025.7,8.3,69.0,2.0,No,19.0,5.0,Yes,16.1,SSW,SW,2011-08-24,19.0
1026.8,11.9,19.0,60.0,26.0,E,CoffsHarbour,20.1,1.0,20.3,1023.4,8.3,62.0,2.8,No,0.0,7.0,No,17.1,NE,WSW,2011-08-25,13.0
1025.4,9.2,11.0,51.0,17.0,ENE,CoffsHarbour,20.9,0.0,21.7,1022.6,10.8,71.0,3.0,No,0.0,0.0,No,18.2,E,NNE,2011-08-26,4.0
1022.6,12.0,20.0,96.0,30.0,NE,CoffsHarbour,15.6,8.0,17.4,1018.2,0.7,83.0,3.4,Yes,0.2,8.0,No,17.1,ENE,NE,2011-08-27,13.0
1019.7,12.2,15.0,62.0,35.0,SSE,CoffsHarbour,20.0,1.0,20.9,1017.2,10.7,70.0,0.6,No,25.0,1.0,Yes,17.3,SSW,SW,2011-08-28,17.0
1018.6,11.1,9.0,79.0,43.0,NNE,CoffsHarbour,20.3,7.0,22.7,1016.0,9.6,54.0,2.4,Yes,0.0,5.0,No,19.8,SW,SE,2011-08-29,6.0
1021.0,11.7,11.0,77.0,56.0,WSW,CoffsHarbour,19.4,7.0,20.7,1017.7,0.2,77.0,2.2,Yes,4.0,4.0,Yes,17.3,S,NW,2011-08-30,7.0
1022.6,9.3,13.0,61.0,26.0,SSE,CoffsHarbour,19.7,1.0,20.0,1020.4,,74.0,3.4,No,6.8,5.0,Yes,17.8,S,SW,2011-08-31,15.0
1023.3,10.6,15.0,57.0,26.0,ENE,CoffsHarbour,20.7,2.0,21.1,1020.5,,64.0,2.0,Yes,0.0,1.0,No,19.3,WSW,SE,2011-09-01,9.0
1026.8,12.5,31.0,49.0,48.0,S,CoffsHarbour,19.3,2.0,19.9,1025.3,9.9,70.0,3.6,No,6.6,3.0,Yes,17.0,SSW,SSW,2011-09-02,35.0
1030.1,11.9,15.0,58.0,35.0,SSE,CoffsHarbour,18.6,5.0,19.4,1027.5,8.6,65.0,4.2,No,0.2,7.0,No,16.2,SW,WSW,2011-09-03,20.0
1029.7,10.3,19.0,54.0,30.0,NE,CoffsHarbour,19.9,4.0,20.7,1026.4,8.2,48.0,3.8,No,0.0,6.0,No,18.3,NE,WSW,2011-09-04,9.0
1029.3,10.2,28.0,60.0,39.0,NE,CoffsHarbour,19.5,1.0,20.8,1025.3,10.9,67.0,4.0,No,0.0,4.0,No,17.6,NNE,NW,2011-09-05,6.0
1024.6,11.2,31.0,55.0,44.0,NNE,CoffsHarbour,20.3,1.0,22.5,1019.5,10.6,55.0,3.0,No,0.0,1.0,No,19.4,NE,NNW,2011-09-06,24.0
1018.9,11.6,26.0,71.0,35.0,NE,CoffsHarbour,20.4,5.0,24.9,1015.9,8.7,53.0,4.0,No,0.0,1.0,No,20.7,NE,NW,2011-09-07,17.0
1020.6,10.9,11.0,75.0,35.0,ENE,CoffsHarbour,19.6,5.0,21.7,1016.3,7.2,70.0,2.8,No,0.0,6.0,No,19.4,SW,SW,2011-09-08,17.0
1009.5,15.4,9.0,89.0,43.0,N,CoffsHarbour,13.6,7.0,18.2,1004.7,2.4,71.0,3.8,Yes,1.0,8.0,No,17.8,N,NNW,2011-09-09,20.0
1009.7,8.6,33.0,23.0,57.0,SW,CoffsHarbour,18.5,1.0,19.0,1007.9,10.3,38.0,1.4,No,3.0,1.0,Yes,14.2,WSW,SSW,2011-09-10,24.0
1014.2,6.0,15.0,37.0,26.0,ENE,CoffsHarbour,18.9,1.0,19.4,1011.5,10.5,38.0,4.2,No,0.0,0.0,No,17.5,NE,W,2011-09-11,9.0
1020.6,7.2,20.0,65.0,59.0,WSW,CoffsHarbour,16.1,5.0,19.0,1021.7,8.1,44.0,4.2,No,0.0,2.0,No,16.1,S,SW,2011-09-12,31.0
1027.7,6.6,30.0,53.0,39.0,NE,CoffsHarbour,20.0,0.0,20.6,1023.3,11.0,45.0,3.4,No,0.6,1.0,No,17.9,NNE,SW,2011-09-13,6.0
1025.0,6.1,17.0,33.0,30.0,ENE,CoffsHarbour,21.5,0.0,22.2,1021.1,11.1,40.0,4.0,No,0.0,1.0,No,18.8,NNE,NNW,2011-09-14,9.0
1021.6,6.4,15.0,57.0,31.0,E,CoffsHarbour,21.8,1.0,27.1,1018.4,11.0,39.0,3.4,No,0.0,1.0,No,21.6,SW,,2011-09-15,0.0
1019.2,8.4,17.0,34.0,31.0,NE,CoffsHarbour,23.9,1.0,26.2,1015.2,11.1,49.0,3.4,No,0.0,0.0,No,20.9,NW,,2011-09-16,0.0
1017.4,11.7,15.0,21.0,28.0,NE,CoffsHarbour,27.5,1.0,28.6,1015.0,11.2,44.0,4.8,No,0.0,0.0,No,22.6,NW,SSE,2011-09-17,13.0
1017.8,10.2,20.0,18.0,33.0,WNW,CoffsHarbour,31.5,7.0,32.2,1014.7,9.8,27.0,5.0,No,0.0,5.0,No,26.7,NNW,NW,2011-09-18,19.0
1022.3,15.4,15.0,73.0,44.0,E,CoffsHarbour,21.5,1.0,23.6,1017.1,9.8,64.0,6.0,No,0.0,5.0,No,21.4,SSW,SW,2011-09-19,19.0
1013.4,13.0,30.0,44.0,63.0,NE,CoffsHarbour,26.4,1.0,29.4,1006.7,10.8,34.0,3.0,No,0.0,1.0,No,23.6,N,N,2011-09-20,26.0
1021.1,10.7,15.0,35.0,43.0,SE,CoffsHarbour,19.7,0.0,21.2,1018.7,11.2,28.0,6.4,No,0.0,1.0,No,19.3,S,S,2011-09-21,26.0
1024.9,9.3,28.0,51.0,46.0,NE,CoffsHarbour,21.7,0.0,23.1,1021.1,11.2,52.0,5.4,No,0.0,1.0,No,21.0,NE,NNW,2011-09-22,15.0
1019.7,12.1,26.0,67.0,39.0,NNE,CoffsHarbour,22.1,5.0,27.8,1015.7,9.8,52.0,5.2,No,0.0,0.0,No,22.2,N,NNW,2011-09-23,24.0
1020.4,12.9,7.0,75.0,37.0,ESE,CoffsHarbour,21.0,6.0,22.4,1016.2,4.2,70.0,2.4,Yes,0.0,5.0,No,20.4,SSW,SW,2011-09-24,22.0
1014.9,16.0,20.0,78.0,72.0,SSW,CoffsHarbour,18.0,6.0,19.2,1011.0,1.6,85.0,3.2,Yes,5.4,7.0,Yes,17.5,SSW,WSW,2011-09-25,15.0
1019.7,12.9,35.0,61.0,63.0,S,CoffsHarbour,18.3,5.0,20.8,1018.8,8.9,77.0,3.0,Yes,9.0,6.0,Yes,16.2,SSE,SSE,2011-09-26,35.0
1022.7,10.3,15.0,45.0,30.0,SE,CoffsHarbour,18.9,6.0,20.6,1020.0,9.8,48.0,5.0,No,1.2,1.0,Yes,18.7,WSW,SW,2011-09-27,20.0
1018.7,10.3,26.0,56.0,50.0,NNE,CoffsHarbour,20.6,8.0,22.3,1014.3,6.8,52.0,4.0,Yes,0.0,8.0,No,19.4,N,N,2011-09-28,22.0
1007.8,15.9,19.0,70.0,52.0,N,CoffsHarbour,19.7,4.0,21.0,1000.1,4.0,86.0,2.8,No,1.4,8.0,Yes,16.3,NW,N,2011-09-29,22.0
1008.8,8.2,24.0,40.0,41.0,NE,CoffsHarbour,20.7,2.0,21.6,1005.1,11.0,35.0,2.8,No,0.8,3.0,No,19.3,WNW,SE,2011-09-30,13.0
1007.4,8.0,17.0,87.0,50.0,SSW,CoffsHarbour,14.6,7.0,20.8,1003.6,4.8,77.0,5.4,Yes,0.0,7.0,No,13.9,WSW,NNE,2011-10-01,7.0
1007.7,10.8,17.0,89.0,52.0,WSW,CoffsHarbour,13.0,8.0,18.4,1009.4,3.7,51.0,2.6,Yes,11.6,7.0,Yes,15.7,SW,SW,2011-10-02,28.0
1019.2,11.4,37.0,64.0,52.0,S,CoffsHarbour,17.3,7.0,18.9,1018.4,7.0,61.0,3.2,No,21.6,7.0,Yes,16.1,SSW,SW,2011-10-03,28.0
1022.1,11.7,33.0,58.0,54.0,SSE,CoffsHarbour,19.4,2.0,21.2,1020.2,10.6,52.0,4.0,No,0.0,4.0,No,16.5,S,SW,2011-10-04,26.0
1022.2,9.6,15.0,44.0,28.0,SE,CoffsHarbour,18.6,7.0,19.9,1018.2,6.9,49.0,5.8,No,0.0,6.0,No,16.9,SW,SW,2011-10-05,19.0
1016.6,12.7,19.0,66.0,31.0,N,CoffsHarbour,19.0,8.0,20.4,1012.8,0.6,85.0,3.2,No,0.0,8.0,No,15.3,NNW,SW,2011-10-06,9.0
1013.5,13.3,13.0,71.0,24.0,E,CoffsHarbour,19.8,7.0,21.1,1010.3,7.9,70.0,0.2,Yes,0.0,4.0,No,18.9,SSE,SW,2011-10-07,13.0
1009.0,13.9,9.0,87.0,31.0,S,CoffsHarbour,16.9,8.0,22.4,1007.6,2.5,77.0,3.4,Yes,1.6,7.0,Yes,19.1,SSW,NE,2011-10-08,4.0
1009.8,11.5,20.0,59.0,33.0,NE,CoffsHarbour,22.2,5.0,22.9,1005.1,10.3,74.0,2.4,No,5.8,3.0,Yes,19.1,NNE,SSW,2011-10-09,6.0
1010.6,12.0,20.0,42.0,30.0,NE,CoffsHarbour,20.6,3.0,22.1,1007.6,10.4,64.0,3.8,No,0.0,6.0,No,18.5,NE,WSW,2011-10-10,7.0
1011.0,9.9,17.0,48.0,28.0,ESE,CoffsHarbour,22.0,7.0,23.7,1009.4,11.2,51.0,4.4,No,0.0,5.0,No,21.2,ESE,WSW,2011-10-11,9.0
1016.7,11.6,26.0,62.0,37.0,NE,CoffsHarbour,22.1,2.0,23.0,1014.0,9.2,63.0,5.2,Yes,0.0,6.0,No,18.5,NE,SSW,2011-10-12,13.0
1021.9,16.5,15.0,77.0,37.0,SSW,CoffsHarbour,18.1,7.0,19.4,1020.5,0.6,77.0,6.4,Yes,34.2,8.0,Yes,17.3,WSW,WSW,2011-10-13,20.0
1019.5,15.7,13.0,79.0,30.0,E,CoffsHarbour,20.2,7.0,21.1,1016.6,4.4,92.0,2.8,Yes,55.0,7.0,Yes,18.3,ENE,SW,2011-10-14,11.0
1009.8,16.9,19.0,88.0,30.0,S,CoffsHarbour,19.9,8.0,21.4,1007.3,0.2,93.0,1.8,No,3.8,8.0,Yes,17.9,S,SE,2011-10-15,9.0
1013.1,12.5,13.0,62.0,30.0,S,CoffsHarbour,23.5,1.0,25.2,1014.0,12.2,73.0,0.4,Yes,0.2,0.0,No,21.2,S,ESE,2011-10-16,6.0
1028.4,15.9,31.0,53.0,44.0,S,CoffsHarbour,20.7,7.0,21.9,1028.8,7.5,87.0,5.4,No,9.8,7.0,Yes,16.9,SSW,SW,2011-10-17,17.0
1033.1,14.6,24.0,54.0,41.0,S,CoffsHarbour,20.0,7.0,20.6,1031.0,2.1,53.0,5.4,No,0.0,7.0,No,16.6,SSW,SW,2011-10-18,20.0
1031.2,13.1,15.0,48.0,31.0,ESE,CoffsHarbour,20.9,2.0,21.4,1028.6,11.0,60.0,3.0,No,0.6,3.0,No,18.5,WSW,WSW,2011-10-19,20.0
1029.3,10.6,22.0,62.0,30.0,E,CoffsHarbour,22.1,7.0,22.4,1026.0,11.6,59.0,5.4,No,0.0,1.0,No,19.8,E,SW,2011-10-20,6.0
1026.4,13.2,31.0,64.0,44.0,NE,CoffsHarbour,22.8,1.0,23.3,1023.2,11.8,64.0,3.8,No,0.0,2.0,No,21.0,NE,NNW,2011-10-21,13.0
1025.0,13.4,31.0,60.0,46.0,NE,CoffsHarbour,22.9,2.0,24.0,1022.6,12.0,62.0,5.8,No,0.0,2.0,No,21.5,NE,NNW,2011-10-22,20.0
1024.0,13.9,35.0,59.0,48.0,NNE,CoffsHarbour,23.0,4.0,23.9,1020.6,11.4,62.0,5.4,No,0.0,6.0,No,21.4,NE,N,2011-10-23,22.0
1018.5,13.9,43.0,59.0,57.0,NNE,CoffsHarbour,23.5,6.0,25.7,1013.4,12.1,57.0,5.4,No,0.0,5.0,No,21.5,NNE,N,2011-10-24,24.0
1011.8,16.2,33.0,71.0,50.0,NE,CoffsHarbour,22.9,7.0,29.4,1009.4,9.4,50.0,7.2,Yes,0.0,7.0,No,24.2,NE,NNW,2011-10-25,19.0
1017.7,17.2,28.0,93.0,50.0,SW,CoffsHarbour,16.8,8.0,19.4,1017.7,0.6,86.0,3.6,Yes,19.0,8.0,Yes,17.3,SW,SW,2011-10-26,24.0
1021.2,14.6,15.0,88.0,37.0,SSW,CoffsHarbour,18.2,8.0,20.5,1019.6,0.0,91.0,1.8,Yes,8.2,8.0,Yes,16.2,WSW,WSW,2011-10-27,24.0
1020.0,15.7,19.0,64.0,26.0,E,CoffsHarbour,21.8,6.0,23.7,1017.0,4.7,78.0,1.6,No,6.6,7.0,Yes,18.9,E,WSW,2011-10-28,9.0
1013.7,15.3,35.0,68.0,50.0,NNE,CoffsHarbour,23.2,7.0,26.1,1011.8,9.4,64.0,3.6,No,0.0,1.0,No,23.7,NE,N,2011-10-29,17.0
1011.9,17.7,26.0,77.0,39.0,NE,CoffsHarbour,23.7,7.0,26.5,1009.0,8.2,74.0,5.0,Yes,0.0,2.0,No,24.2,NNE,NE,2011-10-30,15.0
1018.4,17.5,35.0,57.0,56.0,SSE,CoffsHarbour,21.7,4.0,22.7,1017.1,10.1,60.0,4.4,No,2.6,3.0,Yes,20.0,SSW,SSW,2011-10-31,35.0
1018.7,15.3,17.0,63.0,33.0,SSE,CoffsHarbour,20.9,5.0,22.4,1015.6,7.9,55.0,7.0,No,0.0,4.0,No,20.1,WSW,WSW,2011-11-01,24.0
1011.4,14.8,30.0,70.0,41.0,NE,CoffsHarbour,24.0,5.0,24.6,1007.3,12.3,61.0,5.4,No,0.0,1.0,No,22.1,NNE,W,2011-11-02,9.0
1011.0,17.2,17.0,67.0,37.0,E,CoffsHarbour,22.1,7.0,23.4,1009.4,7.4,70.0,5.0,Yes,0.0,4.0,No,21.7,S,SSE,2011-11-03,13.0
1018.2,16.5,9.0,67.0,24.0,SE,CoffsHarbour,21.2,7.0,22.7,1017.0,0.3,83.0,4.4,No,2.2,7.0,Yes,17.9,WSW,WSW,2011-11-04,15.0
1020.3,15.0,33.0,61.0,50.0,NE,CoffsHarbour,22.7,6.0,24.3,1016.8,10.5,62.0,1.4,No,0.0,5.0,No,22.5,NNE,E,2011-11-05,11.0
1015.8,15.7,39.0,57.0,56.0,NNE,CoffsHarbour,24.4,7.0,27.2,1012.5,10.1,61.0,6.2,No,0.0,2.0,No,23.9,NNE,NNW,2011-11-06,11.0
1015.3,19.5,31.0,63.0,44.0,NE,CoffsHarbour,24.6,5.0,27.5,1013.5,4.5,69.0,5.4,No,0.0,6.0,No,23.3,NE,NNW,2011-11-07,6.0
1016.5,17.7,35.0,58.0,56.0,NNE,CoffsHarbour,25.5,3.0,27.1,1013.4,11.9,68.0,4.0,No,0.0,0.0,No,24.5,NE,NE,2011-11-08,17.0
1016.3,18.9,28.0,59.0,46.0,NE,CoffsHarbour,26.0,1.0,28.8,1013.7,8.6,69.0,7.0,No,0.0,5.0,No,24.4,NNE,NE,2011-11-09,17.0
1012.6,18.3,28.0,62.0,33.0,NE,CoffsHarbour,25.6,7.0,31.5,1011.8,7.7,46.0,5.0,No,0.0,3.0,No,28.7,NE,NNW,2011-11-10,17.0
1022.6,18.7,24.0,72.0,41.0,S,CoffsHarbour,22.0,7.0,23.7,1021.5,2.2,73.0,5.2,No,0.0,7.0,No,22.0,SSW,S,2011-11-11,28.0
1019.8,18.4,26.0,85.0,43.0,NNE,CoffsHarbour,21.7,7.0,24.7,1015.3,5.1,79.0,4.4,No,0.0,8.0,No,21.3,N,WSW,2011-11-12,4.0
1016.6,20.0,6.0,89.0,46.0,WNW,CoffsHarbour,22.1,7.0,24.7,1014.1,1.8,80.0,3.0,Yes,0.6,6.0,No,23.9,NNW,WSW,2011-11-13,9.0
1012.6,18.1,37.0,68.0,50.0,NNE,CoffsHarbour,25.7,2.0,27.3,1009.7,10.9,65.0,2.6,No,14.6,0.0,Yes,24.2,NE,NNE,2011-11-14,19.0
1017.3,17.6,26.0,74.0,35.0,SSW,CoffsHarbour,22.7,3.0,25.1,1017.0,9.0,69.0,5.2,No,0.0,0.0,No,23.3,S,SSE,2011-11-15,19.0
1017.0,18.2,35.0,66.0,54.0,NNE,CoffsHarbour,27.2,7.0,29.0,1013.4,8.1,58.0,5.0,No,0.0,7.0,No,25.0,S,NNW,2011-11-16,13.0
1019.8,20.6,15.0,75.0,28.0,ESE,CoffsHarbour,24.3,7.0,24.9,1016.9,3.5,74.0,5.0,No,0.0,7.0,No,22.7,SW,SSW,2011-11-17,15.0
1017.9,18.8,28.0,62.0,37.0,NE,CoffsHarbour,26.7,7.0,27.9,1014.8,3.8,73.0,3.8,No,0.0,7.0,No,24.0,NNE,N,2011-11-18,9.0
1017.5,19.1,39.0,66.0,57.0,NE,CoffsHarbour,25.6,1.0,28.2,1013.8,13.0,67.0,4.0,No,0.2,1.0,No,25.4,NE,N,2011-11-19,19.0
1014.7,21.0,39.0,58.0,57.0,NE,CoffsHarbour,26.4,7.0,30.0,1010.5,11.9,51.0,8.0,No,0.0,1.0,No,24.9,NE,N,2011-11-20,35.0
1015.7,21.2,17.0,77.0,37.0,S,CoffsHarbour,25.0,1.0,26.9,1014.0,10.1,66.0,7.2,No,0.0,7.0,No,25.7,SW,SSW,2011-11-21,24.0
,20.3,35.0,60.0,57.0,NE,CoffsHarbour,27.1,3.0,30.0,1008.4,,54.0,7.0,No,0.0,6.0,No,25.6,NNE,NNW,2011-11-22,28.0
1013.1,18.9,19.0,92.0,48.0,SSW,CoffsHarbour,20.1,8.0,23.6,1013.9,1.6,75.0,6.8,Yes,0.0,7.0,No,21.3,SW,SSW,2011-11-23,7.0
1020.6,17.1,26.0,90.0,41.0,SSE,CoffsHarbour,21.1,8.0,22.0,1019.8,0.0,96.0,7.0,Yes,56.8,8.0,Yes,18.2,WSW,SW,2011-11-24,22.0
1018.6,18.0,24.0,95.0,44.0,NNE,CoffsHarbour,21.8,8.0,24.4,1016.0,0.0,92.0,4.0,Yes,59.0,8.0,Yes,21.8,ENE,E,2011-11-25,19.0
1012.1,20.9,26.0,90.0,48.0,NNE,CoffsHarbour,22.7,8.0,27.5,1009.7,3.2,76.0,2.6,No,23.8,8.0,Yes,23.8,NNE,NNE,2011-11-26,26.0
1010.4,17.9,20.0,24.0,37.0,NW,CoffsHarbour,33.3,1.0,33.6,1007.2,13.2,51.0,1.0,No,0.6,0.0,No,27.3,N,NW,2011-11-27,20.0
1018.2,19.6,13.0,70.0,39.0,SE,CoffsHarbour,25.2,1.0,25.9,1017.2,13.8,64.0,7.2,No,0.0,1.0,No,24.8,SW,S,2011-11-28,20.0
1019.1,21.5,30.0,78.0,43.0,NE,CoffsHarbour,25.6,6.0,27.2,1017.1,7.2,78.0,6.4,No,0.2,7.0,No,25.6,NE,NNE,2011-11-29,15.0
1016.8,21.2,39.0,65.0,56.0,NNE,CoffsHarbour,26.2,7.0,27.6,1012.9,11.2,64.0,4.8,No,0.0,7.0,No,25.7,NNE,N,2011-11-30,15.0
1015.0,19.6,33.0,91.0,61.0,SW,CoffsHarbour,16.2,8.0,20.1,1016.8,0.0,78.0,7.4,Yes,0.0,8.0,No,19.9,SSW,SSW,2011-12-01,33.0
1018.3,15.6,31.0,46.0,52.0,S,CoffsHarbour,21.9,6.0,23.2,1017.7,8.6,56.0,2.2,No,5.4,3.0,Yes,19.9,SSW,SW,2011-12-02,35.0
1019.6,14.9,15.0,61.0,39.0,E,CoffsHarbour,21.0,7.0,22.3,1017.2,7.4,56.0,6.8,No,0.4,3.0,No,20.3,SW,SW,2011-12-03,19.0
1014.8,13.3,31.0,60.0,41.0,NE,CoffsHarbour,24.5,1.0,25.2,1010.8,12.7,59.0,5.4,Yes,0.0,1.0,No,22.0,NE,SSE,2011-12-04,13.0
1018.7,14.9,28.0,64.0,50.0,S,CoffsHarbour,18.1,8.0,19.6,1016.8,0.7,58.0,6.4,No,2.4,7.0,Yes,17.0,SSW,SW,2011-12-05,28.0
1018.0,15.2,17.0,52.0,39.0,S,CoffsHarbour,19.5,8.0,20.2,1015.9,0.0,65.0,4.4,No,0.6,8.0,No,16.6,SSW,SW,2011-12-06,22.0
1014.0,13.1,13.0,89.0,37.0,WSW,CoffsHarbour,17.9,8.0,22.8,1012.4,0.0,80.0,2.4,Yes,0.6,8.0,No,16.6,E,WSW,2011-12-07,19.0
1011.8,16.6,20.0,58.0,35.0,SSE,CoffsHarbour,22.8,7.0,24.4,1010.6,8.6,59.0,0.4,No,42.6,7.0,Yes,22.7,ENE,ESE,2011-12-08,19.0
1013.7,16.6,19.0,63.0,28.0,SSE,CoffsHarbour,22.8,7.0,24.0,1012.4,7.6,68.0,5.4,No,0.0,1.0,No,21.8,WSW,WSW,2011-12-09,15.0
1011.3,18.1,0.0,89.0,15.0,,CoffsHarbour,19.3,8.0,23.1,1008.4,0.0,74.0,5.6,Yes,0.0,7.0,No,20.8,SW,W,2011-12-10,6.0
1005.1,16.6,19.0,89.0,54.0,NNE,CoffsHarbour,22.1,7.0,25.3,1002.1,6.9,71.0,1.6,Yes,3.4,4.0,Yes,22.7,N,SSE,2011-12-11,9.0
1002.5,18.8,28.0,74.0,56.0,S,CoffsHarbour,24.2,7.0,24.7,1000.7,1.7,89.0,,Yes,70.8,7.0,Yes,20.5,SSW,SW,2011-12-12,19.0
1006.2,14.9,24.0,67.0,35.0,SSE,CoffsHarbour,23.3,4.0,24.0,1006.5,9.0,75.0,2.6,No,4.8,1.0,Yes,21.6,S,SSE,2011-12-13,15.0
1013.9,17.5,24.0,63.0,35.0,SSE,CoffsHarbour,21.6,7.0,23.6,1013.9,5.7,57.0,6.2,Yes,0.0,6.0,No,20.6,S,SSW,2011-12-14,20.0
1018.3,15.6,20.0,58.0,33.0,SSE,CoffsHarbour,21.0,7.0,22.4,1016.9,1.1,66.0,5.8,No,2.6,7.0,Yes,19.3,SW,SW,2011-12-15,19.0
1019.5,16.0,26.0,52.0,35.0,SSE,CoffsHarbour,22.8,3.0,24.2,1018.9,9.5,52.0,4.0,No,0.0,1.0,No,21.6,SSE,SSW,2011-12-16,17.0
