Wind Speed 3 pm,Temp 9 am F,Wind Gust Dir,Pressure 9 am,Humidity 3 pm,Humidity 9 am,Wind Dir 3 pm,Rainfall,Rain Tomorrow,Cloud 9 am,Max Temp F,Wind Speed 9 am,Temp 3 pm F,Date,Cloud 3 pm,Rain Today,Location,Pressure 3 pm,Wind Gust Speed,Wind Dir 9 am,Min Temp F,Sunshine,Evaporation
9.0,44.78,WSW,1015.2,54.0,63.0,SSW,3.6,No,,54.32,11.0,49.46,2011-05-14,,Yes,Hobart,1017.0,52.0,W,39.02,7.7,2.4
24.0,54.32,N,1019.6,52.0,61.0,N,0.0,No,,60.980000000000004,33.0,60.440000000000005,2011-05-15,,No,Hobart,1018.7,65.0,NNW,44.42,2.9,2.0
19.0,58.459999999999994,NW,1018.5,48.0,51.0,NNW,0.0,No,,64.75999999999999,26.0,59.72,2011-05-16,,No,Hobart,1017.8,54.0,NNW,54.14,7.3,3.4
7.0,51.98,SSW,1028.2,62.0,69.0,SE,0.0,No,,57.92,13.0,55.94,2011-05-17,,No,Hobart,1026.8,37.0,E,50.9,7.1,3.4
15.0,52.7,NNW,1027.5,53.0,71.0,NNW,0.0,No,,58.64,7.0,58.459999999999994,2011-05-18,,No,Hobart,1024.9,37.0,WNW,49.28,0.2,0.8
15.0,53.42,NNW,1023.9,39.0,56.0,NW,0.0,No,,63.86,15.0,63.14,2011-05-19,,No,Hobart,1021.0,39.0,N,48.56,3.6,1.0
6.0,57.02,N,1022.7,77.0,81.0,NE,0.0,No,,64.58,2.0,60.26,2011-05-20,,No,Hobart,1020.1,48.0,E,53.24,1.8,2.4
15.0,54.68,NNW,1016.6,53.0,52.0,ESE,0.0,No,,69.98,17.0,64.75999999999999,2011-05-21,,No,Hobart,1012.3,37.0,NNW,48.379999999999995,7.2,0.4
35.0,60.62,NNW,1008.9,47.0,58.0,NNW,0.0,Yes,,71.6,20.0,68.72,2011-05-22,,No,Hobart,1003.9,63.0,NNW,54.5,4.0,2.6
7.0,57.74,SSW,997.1,82.0,80.0,ENE,1.2,Yes,,64.94,13.0,58.82,2011-05-23,,Yes,Hobart,994.0,57.0,NNW,53.78,3.4,2.4
17.0,45.5,SSW,1011.8,73.0,78.0,S,6.8,Yes,,50.72,20.0,47.48,2011-05-24,,Yes,Hobart,1014.5,52.0,SSW,44.6,3.1,2.0
13.0,44.239999999999995,NNW,1018.1,60.0,79.0,ESE,1.2,No,,58.82,6.0,55.22,2011-05-25,,Yes,Hobart,1016.1,26.0,W,39.38,7.3,1.4
6.0,45.32,NW,1016.0,58.0,81.0,SW,0.2,No,,59.0,6.0,57.2,2011-05-26,,No,Hobart,1012.3,44.0,NW,38.48,8.3,1.0
13.0,51.98,SSW,1014.8,43.0,51.0,WSW,0.0,No,,57.02,19.0,53.6,2011-05-27,,No,Hobart,1015.7,43.0,SW,45.32,7.7,1.8
20.0,42.260000000000005,NW,1021.3,48.0,74.0,NW,0.0,No,,55.58,7.0,55.58,2011-05-28,,No,Hobart,1020.0,37.0,WNW,36.5,8.5,1.6
13.0,47.120000000000005,NNW,1023.2,53.0,74.0,NW,0.0,No,,60.08,9.0,59.18,2011-05-29,,No,Hobart,1021.6,33.0,N,39.2,7.4,1.0
15.0,47.3,NNW,1026.8,55.0,81.0,NW,0.0,No,,59.540000000000006,13.0,57.2,2011-05-30,,No,Hobart,1025.4,26.0,NNW,41.0,8.6,1.4
15.0,44.42,NNW,1026.4,59.0,81.0,NNW,0.0,No,,55.04,13.0,54.5,2011-05-31,,No,Hobart,1023.9,33.0,NNW,38.48,8.4,1.0
0.0,44.06,NNW,1027.6,60.0,81.0,,0.0,No,,57.92,11.0,55.76,2011-06-01,,No,Hobart,1025.4,44.0,NW,37.4,8.7,1.6
17.0,41.0,NW,1024.1,48.0,81.0,NNW,0.0,No,,60.08,31.0,59.72,2011-06-02,,No,Hobart,1019.9,50.0,NNW,38.12,6.8,1.2
7.0,54.32,N,1008.6,63.0,71.0,NNW,0.0,No,,60.26,22.0,56.48,2011-06-03,,No,Hobart,1006.7,39.0,NNW,41.0,0.9,0.8
17.0,48.379999999999995,WNW,1001.1,45.0,61.0,NW,0.2,Yes,,55.94,22.0,55.04,2011-06-04,,No,Hobart,1003.3,67.0,NNW,44.06,7.1,0.8
28.0,55.58,NW,999.4,42.0,54.0,NW,2.4,Yes,,61.16,22.0,59.540000000000006,2011-06-05,,Yes,Hobart,992.7,87.0,N,47.48,5.8,2.4
22.0,43.34,WNW,1011.0,48.0,63.0,NNW,1.2,No,,51.8,13.0,50.72,2011-06-06,,Yes,Hobart,1010.9,44.0,NW,39.02,7.4,3.0
17.0,44.6,NNW,998.5,63.0,76.0,NNW,0.4,Yes,,51.8,28.0,47.48,2011-06-07,,No,Hobart,994.0,74.0,NNW,38.660000000000004,5.1,1.0
41.0,48.2,S,1009.7,89.0,83.0,S,29.0,Yes,,49.1,43.0,48.56,2011-06-08,,Yes,Hobart,1013.5,78.0,SSW,41.9,0.0,
22.0,47.120000000000005,S,1021.9,89.0,92.0,S,14.2,Yes,,50.36,22.0,49.1,2011-06-09,,Yes,Hobart,1020.8,65.0,S,46.22,1.6,2.2
19.0,49.28,SSW,1024.2,55.0,70.0,S,2.0,No,,56.3,7.0,52.7,2011-06-10,,Yes,Hobart,1022.8,41.0,SSW,46.76,4.9,0.4
17.0,47.48,S,1028.7,80.0,89.0,SSW,0.0,No,,58.28,4.0,53.6,2011-06-11,,No,Hobart,1028.9,28.0,ESE,45.5,1.2,1.0
7.0,42.620000000000005,NNW,1031.9,60.0,83.0,NNW,0.4,No,,55.04,17.0,54.14,2011-06-12,,No,Hobart,1030.0,26.0,NNW,37.76,4.2,0.4
6.0,41.18,NW,1030.2,60.0,87.0,NNW,0.0,No,,54.14,15.0,53.96,2011-06-13,,No,Hobart,1028.0,28.0,NNW,38.48,7.7,1.4
9.0,36.68,NW,1029.7,65.0,98.0,N,0.2,No,,53.96,17.0,51.44,2011-06-14,,No,Hobart,1027.9,35.0,NW,35.96,7.9,0.6
9.0,38.12,NW,1030.0,65.0,91.0,NW,0.2,No,,48.2,6.0,47.48,2011-06-15,,No,Hobart,1027.3,28.0,NNW,35.96,7.9,0.8
20.0,36.5,N,1018.3,62.0,87.0,NNW,0.0,No,,51.26,37.0,51.08,2011-06-16,,No,Hobart,1013.8,50.0,NNW,33.44,2.7,1.0
19.0,44.96,NW,999.3,51.0,76.0,WSW,0.0,No,,57.02,7.0,54.14,2011-06-17,,No,Hobart,1000.8,59.0,NW,36.5,3.1,0.6
20.0,49.28,NNW,1003.1,51.0,57.0,SW,0.4,No,,51.26,11.0,50.72,2011-06-18,,No,Hobart,1005.7,48.0,W,44.6,5.8,0.8
7.0,41.72,NNW,1005.3,63.0,80.0,NNW,0.0,Yes,,54.32,17.0,53.96,2011-06-19,,No,Hobart,998.6,41.0,N,37.94,2.9,1.0
43.0,47.48,NW,997.0,43.0,65.0,NNW,1.8,Yes,,61.88,19.0,61.34,2011-06-20,,Yes,Hobart,988.5,87.0,NNW,41.72,5.7,0.6
19.0,45.5,W,989.8,60.0,79.0,NNW,1.4,No,,49.46,4.0,48.74,2011-06-21,,Yes,Hobart,990.8,69.0,WSW,44.78,0.9,3.0
20.0,44.42,S,997.9,55.0,68.0,NNW,0.0,Yes,,53.6,20.0,50.9,2011-06-22,,No,Hobart,995.9,50.0,NNW,39.74,4.5,0.8
20.0,46.22,WSW,1009.9,48.0,63.0,N,9.8,No,,60.26,22.0,54.68,2011-06-23,,Yes,Hobart,1009.2,48.0,NNW,43.879999999999995,7.6,1.6
19.0,58.82,W,1013.6,63.0,53.0,NNE,0.0,No,,63.32,22.0,59.0,2011-06-24,,No,Hobart,1015.5,76.0,SW,46.22,4.3,1.6
17.0,53.6,NNW,1022.6,54.0,68.0,N,0.6,No,,60.62,15.0,60.62,2011-06-25,,No,Hobart,1019.6,52.0,NNW,52.7,2.3,2.0
20.0,54.86,NNW,1009.8,37.0,55.0,W,0.0,No,,62.24,17.0,59.18,2011-06-26,,No,Hobart,1012.8,59.0,NW,45.86,6.7,1.0
7.0,51.08,SW,1019.2,41.0,72.0,SSE,0.2,No,,57.92,20.0,55.04,2011-06-27,,No,Hobart,1023.5,50.0,SW,47.66,6.7,1.8
6.0,41.0,NNW,1035.4,58.0,77.0,E,0.0,No,,54.32,9.0,51.08,2011-06-28,,No,Hobart,1035.3,26.0,NW,37.22,7.9,1.6
19.0,38.839999999999996,NNW,1037.8,54.0,81.0,NNW,0.0,No,,53.96,22.0,53.06,2011-06-29,,No,Hobart,1036.0,37.0,NW,36.86,8.3,0.6
17.0,43.7,NNW,1036.0,52.0,74.0,NW,0.0,No,,57.2,11.0,56.84,2011-06-30,,No,Hobart,1033.1,41.0,NNW,38.839999999999996,8.3,0.8
17.0,44.78,NNW,1029.8,56.0,79.0,NNW,0.0,No,,56.48,17.0,56.120000000000005,2011-07-01,,No,Hobart,1026.0,39.0,NW,43.16,5.9,0.6
24.0,42.08,NNW,1019.8,55.0,85.0,NNW,0.0,No,,56.48,20.0,54.5,2011-07-02,,No,Hobart,1014.2,46.0,NNW,38.839999999999996,5.2,1.2
19.0,53.24,NNW,1008.3,75.0,72.0,NNW,0.0,Yes,,55.04,13.0,54.5,2011-07-03,,No,Hobart,1005.3,39.0,NNE,41.9,0.1,2.0
19.0,44.06,NW,999.1,50.0,90.0,NNW,3.8,Yes,,56.3,22.0,55.94,2011-07-04,,Yes,Hobart,990.8,76.0,NNW,41.54,4.9,0.0
28.0,42.260000000000005,WSW,983.7,54.0,79.0,WSW,2.4,Yes,,45.86,28.0,43.34,2011-07-05,,Yes,Hobart,988.3,76.0,NW,41.72,5.5,1.6
20.0,44.239999999999995,W,992.0,50.0,66.0,SW,1.6,No,,51.26,19.0,48.2,2011-07-06,,Yes,Hobart,991.5,46.0,NW,39.92,5.2,2.4
13.0,42.980000000000004,NW,1004.5,45.0,62.0,ENE,0.2,No,,52.52,17.0,51.44,2011-07-07,,No,Hobart,1007.3,85.0,WSW,38.12,7.3,1.2
35.0,52.52,WNW,1002.3,50.0,46.0,WNW,0.2,Yes,,55.04,37.0,49.82,2011-07-08,,No,Hobart,1002.5,96.0,W,42.620000000000005,5.2,2.0
44.0,48.02,WNW,999.7,45.0,62.0,W,10.4,Yes,,52.34,35.0,51.44,2011-07-09,,Yes,Hobart,998.2,100.0,WSW,44.06,0.9,2.4
24.0,41.0,WSW,990.8,84.0,63.0,SW,9.8,Yes,,46.4,35.0,39.02,2011-07-10,,Yes,Hobart,995.1,83.0,WSW,39.92,3.0,1.6
43.0,46.4,WSW,1008.2,42.0,50.0,W,10.2,No,,53.78,24.0,51.98,2011-07-11,,Yes,Hobart,1006.0,87.0,SW,36.32,6.6,2.0
35.0,51.98,WNW,1004.6,45.0,52.0,WNW,0.0,No,,58.64,30.0,55.22,2011-07-12,,No,Hobart,1001.4,94.0,WNW,45.68,7.0,4.0
20.0,45.32,WNW,1006.0,69.0,59.0,SW,0.6,Yes,,45.5,26.0,41.54,2011-07-13,,No,Hobart,1010.8,74.0,WSW,43.879999999999995,5.1,1.8
22.0,41.72,SW,1025.6,55.0,71.0,SW,1.8,No,,51.8,9.0,50.18,2011-07-14,,Yes,Hobart,1028.0,37.0,N,38.12,5.6,1.2
11.0,42.08,N,1035.4,55.0,78.0,NNW,0.0,No,,54.68,13.0,54.32,2011-07-15,,No,Hobart,1033.0,22.0,NW,36.5,8.5,1.8
6.0,38.660000000000004,NW,1030.4,68.0,88.0,SE,0.2,No,,49.46,13.0,46.76,2011-07-16,,No,Hobart,1026.3,39.0,NW,34.88,8.2,0.4
9.0,40.28,NNW,1021.9,71.0,77.0,NNE,0.0,No,,53.96,15.0,48.379999999999995,2011-07-17,,No,Hobart,1019.0,30.0,NNW,34.88,2.9,0.4
4.0,44.6,NW,1018.8,73.0,79.0,ESE,0.0,No,,54.86,15.0,51.620000000000005,2011-07-18,,No,Hobart,1018.1,28.0,NNW,40.28,4.3,0.4
22.0,48.74,S,1024.6,77.0,83.0,S,0.4,Yes,,52.7,20.0,50.36,2011-07-19,,No,Hobart,1026.3,48.0,SSW,41.9,1.5,0.6
28.0,44.96,SE,1036.3,66.0,58.0,SSE,4.0,No,,49.1,20.0,47.84,2011-07-20,,Yes,Hobart,1035.3,50.0,SE,42.980000000000004,4.6,0.6
17.0,47.48,SE,1036.7,64.0,69.0,ESE,0.4,No,,51.26,13.0,49.82,2011-07-21,,No,Hobart,1034.8,41.0,SE,44.42,2.2,1.8
9.0,42.620000000000005,SW,1032.9,61.0,80.0,ESE,0.6,No,,50.0,6.0,49.1,2011-07-22,,No,Hobart,1029.5,17.0,SSW,39.38,0.7,1.0
9.0,37.22,S,1026.3,52.0,81.0,ESE,0.0,No,,51.8,17.0,47.66,2011-07-23,,No,Hobart,1023.6,22.0,NNW,34.52,6.1,1.4
13.0,35.78,NNW,1021.3,47.0,80.0,N,0.0,No,,51.620000000000005,20.0,51.44,2011-07-24,,No,Hobart,1018.3,50.0,NNW,33.98,8.7,0.6
9.0,35.42,NW,1016.4,63.0,80.0,N,0.0,No,,46.76,19.0,46.04,2011-07-25,,No,Hobart,1014.2,33.0,NNW,33.08,4.9,0.4
13.0,40.82,NNW,1020.1,47.0,81.0,SSW,0.0,No,,55.22,17.0,53.6,2011-07-26,,No,Hobart,1020.3,43.0,NNW,35.42,7.1,1.2
28.0,36.14,NW,1023.4,43.0,82.0,NNW,0.0,No,,55.22,9.0,54.68,2011-07-27,,No,Hobart,1019.4,50.0,NW,33.08,7.2,1.0
39.0,52.34,NW,1016.2,52.0,62.0,NW,0.0,Yes,,62.959999999999994,20.0,60.980000000000004,2011-07-28,,No,Hobart,1012.4,63.0,N,36.14,2.9,1.6
19.0,52.52,NNW,1020.4,59.0,95.0,NW,3.4,No,,63.86,4.0,62.059999999999995,2011-07-29,,Yes,Hobart,1018.5,43.0,SSE,51.8,4.4,2.0
9.0,51.26,NNW,1014.7,53.0,56.0,N,0.2,No,,60.980000000000004,24.0,59.540000000000006,2011-07-30,,No,Hobart,1010.5,46.0,NNW,47.66,2.3,1.2
20.0,52.16,NNW,1010.3,55.0,62.0,NW,0.0,No,,62.059999999999995,17.0,60.440000000000005,2011-07-31,,No,Hobart,1008.7,46.0,NNW,46.94,3.9,3.6
33.0,50.9,NW,1010.3,42.0,74.0,NNW,0.0,Yes,,66.2,13.0,64.22,2011-08-01,,No,Hobart,1003.2,74.0,NW,48.02,2.7,0.4
33.0,47.84,NNW,1012.9,42.0,66.0,NNW,4.0,Yes,,62.959999999999994,24.0,60.26,2011-08-02,,Yes,Hobart,1007.4,65.0,NNW,43.16,6.8,0.2
9.0,51.08,NNW,1014.1,57.0,61.0,SE,2.8,No,,57.379999999999995,7.0,55.58,2011-08-03,,Yes,Hobart,1013.6,46.0,E,47.48,4.6,1.6
30.0,54.68,NW,1011.5,58.0,76.0,NNW,0.4,Yes,,65.84,17.0,62.24,2011-08-04,,No,Hobart,1012.1,59.0,NNW,46.04,4.5,2.0
19.0,49.1,NW,1020.0,92.0,96.0,SW,3.4,Yes,,51.44,7.0,50.72,2011-08-05,,Yes,Hobart,1016.9,30.0,E,48.379999999999995,0.3,2.8
24.0,49.28,S,1019.0,92.0,95.0,S,12.6,Yes,,49.28,17.0,46.94,2011-08-06,,Yes,Hobart,1019.2,37.0,S,48.2,0.0,0.6
22.0,45.68,SSW,1020.7,81.0,78.0,S,4.2,Yes,,48.56,20.0,46.76,2011-08-07,,Yes,Hobart,1018.0,41.0,SSE,44.42,0.0,0.6
28.0,48.379999999999995,SSE,1017.4,75.0,89.0,SSE,8.2,Yes,,50.0,20.0,49.28,2011-08-08,,Yes,Hobart,1015.2,41.0,S,44.78,0.0,0.4
13.0,50.0,S,1016.0,83.0,88.0,SSE,3.0,No,,52.34,9.0,51.620000000000005,2011-08-09,,Yes,Hobart,1014.2,30.0,S,47.120000000000005,0.0,0.2
20.0,49.28,S,1017.3,86.0,89.0,S,0.6,No,,52.52,24.0,48.74,2011-08-10,,No,Hobart,1018.2,46.0,SSE,48.56,1.4,0.2
9.0,45.5,SW,1021.8,60.0,87.0,SE,0.2,No,,49.28,4.0,48.02,2011-08-11,,No,Hobart,1019.9,19.0,N,44.42,0.0,1.4
13.0,41.0,NNW,1021.3,64.0,81.0,SE,0.0,No,,55.4,9.0,50.72,2011-08-12,,No,Hobart,1019.6,20.0,NNW,35.06,8.7,0.6
19.0,48.56,ESE,1024.6,69.0,73.0,SE,0.0,No,,54.32,6.0,50.9,2011-08-13,,No,Hobart,1025.1,28.0,N,41.0,4.9,0.8
11.0,47.48,SE,1031.4,65.0,70.0,ESE,0.0,No,,51.620000000000005,0.0,50.0,2011-08-14,,No,Hobart,1029.4,17.0,,43.34,3.9,1.0
22.0,47.66,NE,1027.1,72.0,81.0,NE,0.0,No,,56.48,6.0,52.52,2011-08-15,,No,Hobart,1022.9,33.0,WSW,43.879999999999995,4.4,0.6
22.0,54.14,N,1018.8,50.0,74.0,N,0.4,No,,63.32,11.0,62.059999999999995,2011-08-16,,No,Hobart,1015.9,37.0,NNW,47.66,8.5,2.4
28.0,58.82,NE,1013.4,76.0,72.0,ENE,0.0,No,,60.440000000000005,17.0,57.56,2011-08-17,,No,Hobart,1010.1,54.0,NE,51.98,2.1,1.2
9.0,55.76,NE,1010.3,83.0,87.0,E,0.6,No,,57.56,17.0,56.48,2011-08-18,,No,Hobart,1013.0,50.0,NE,54.86,0.4,1.8
13.0,56.120000000000005,NW,1025.9,57.0,89.0,NNW,0.8,No,,66.56,13.0,65.3,2011-08-19,,No,Hobart,1026.4,33.0,NNW,52.7,6.5,0.2
17.0,53.06,ESE,1034.4,89.0,95.0,ESE,0.2,No,,56.84,6.0,54.5,2011-08-20,,No,Hobart,1033.6,26.0,ENE,52.16,4.2,0.6
11.0,53.6,SE,1036.2,76.0,86.0,ESE,0.0,No,,58.82,7.0,57.2,2011-08-21,,No,Hobart,1034.5,20.0,NE,50.18,9.7,1.0
19.0,50.9,NNW,1037.7,49.0,67.0,N,0.0,No,,64.22,19.0,63.5,2011-08-22,,No,Hobart,1033.9,30.0,NNW,44.6,9.7,1.2
26.0,52.879999999999995,NW,1027.6,34.0,51.0,NNW,0.0,No,,66.02,31.0,65.12,2011-08-23,,No,Hobart,1022.3,54.0,NNW,46.94,10.0,1.8
24.0,53.6,NW,1022.7,27.0,83.0,NW,0.4,No,,71.06,9.0,70.7,2011-08-24,,No,Hobart,1016.1,63.0,NNW,49.46,9.0,4.6
33.0,59.72,WNW,1008.9,67.0,53.0,NNW,0.2,Yes,,68.36,24.0,53.6,2011-08-25,,No,Hobart,1003.3,109.0,N,53.42,6.3,4.8
20.0,50.72,NNW,1019.8,47.0,58.0,N,4.0,No,,59.0,20.0,56.120000000000005,2011-08-26,,Yes,Hobart,1018.3,46.0,NW,43.16,10.1,3.2
20.0,48.02,NW,1014.2,65.0,67.0,NW,0.0,No,,61.34,7.0,55.94,2011-08-27,,No,Hobart,1012.2,54.0,E,41.36,5.6,3.4
37.0,55.76,NW,1009.9,44.0,57.0,NNW,0.0,Yes,,64.58,11.0,62.059999999999995,2011-08-28,,No,Hobart,1004.3,81.0,NNW,46.76,4.6,2.6
15.0,44.78,WSW,1009.6,49.0,68.0,W,6.4,No,,53.78,9.0,50.72,2011-08-29,,Yes,Hobart,1014.0,67.0,E,44.42,7.4,3.8
20.0,48.92,WNW,1014.4,58.0,68.0,NNW,0.2,No,,57.74,28.0,57.2,2011-08-30,,No,Hobart,1012.2,54.0,NNW,42.620000000000005,6.9,3.0
9.0,53.96,NNW,1018.9,41.0,57.0,ENE,0.6,No,,58.1,11.0,58.1,2011-08-31,,No,Hobart,1019.0,41.0,E,48.2,6.3,1.0
20.0,51.26,SW,1023.0,66.0,57.0,SSE,0.0,No,,56.48,9.0,50.72,2011-09-01,,No,Hobart,1026.4,54.0,ESE,47.66,8.3,2.8
11.0,45.32,NW,1028.4,27.0,74.0,NNW,0.0,No,,62.959999999999994,19.0,62.78,2011-09-02,,No,Hobart,1025.4,31.0,NW,37.76,9.8,3.2
19.0,49.64,NW,1021.5,53.0,64.0,N,0.0,No,,63.5,17.0,62.24,2011-09-03,,No,Hobart,1016.5,50.0,NNW,41.18,3.8,2.2
22.0,61.88,NNW,1011.7,47.0,52.0,NNW,0.0,No,,69.08,15.0,66.38,2011-09-04,,No,Hobart,1011.0,61.0,NNW,49.64,5.2,2.0
13.0,58.82,NNW,1017.7,82.0,58.0,N,0.6,Yes,,64.22,9.0,58.82,2011-09-05,,No,Hobart,1014.9,41.0,NE,48.74,4.4,4.6
17.0,60.62,NW,1000.9,56.0,46.0,NW,6.0,No,,63.14,26.0,51.44,2011-09-06,,Yes,Hobart,1001.7,63.0,NNW,47.84,5.5,1.6
15.0,49.1,SW,1012.5,51.0,49.0,SSE,0.8,No,,56.120000000000005,15.0,51.26,2011-09-07,,No,Hobart,1014.6,46.0,WNW,38.660000000000004,7.5,1.8
26.0,50.54,NW,1015.5,52.0,54.0,NNW,0.0,No,,54.68,22.0,52.52,2011-09-08,,No,Hobart,1010.7,59.0,NNW,39.74,4.4,2.0
15.0,46.76,SSW,1010.3,53.0,58.0,SW,0.0,No,,53.42,4.0,49.46,2011-09-09,,No,Hobart,1010.0,48.0,SE,42.260000000000005,6.9,1.6
19.0,48.2,SW,1011.6,52.0,66.0,SSW,1.0,Yes,,55.76,17.0,54.86,2011-09-10,,No,Hobart,1009.9,50.0,SSW,44.239999999999995,3.3,3.2
26.0,43.7,SSW,1013.5,49.0,82.0,S,5.6,Yes,,53.24,15.0,50.36,2011-09-11,,Yes,Hobart,1015.4,63.0,S,43.519999999999996,7.4,1.0
26.0,51.620000000000005,NNW,1017.4,45.0,53.0,NW,1.4,No,,61.16,19.0,57.379999999999995,2011-09-12,,Yes,Hobart,1015.7,48.0,N,40.1,7.6,1.4
28.0,54.68,NW,1010.2,37.0,55.0,NW,0.0,Yes,,65.84,43.0,63.86,2011-09-13,,No,Hobart,1006.9,72.0,NNW,49.1,8.9,3.6
35.0,54.14,WNW,1008.0,38.0,47.0,WNW,3.6,No,,59.9,17.0,57.379999999999995,2011-09-14,,Yes,Hobart,1008.3,72.0,N,46.76,10.1,4.0
28.0,52.879999999999995,NNW,1013.3,50.0,52.0,NNW,0.0,No,,60.440000000000005,20.0,57.02,2011-09-15,,No,Hobart,1011.6,48.0,NW,48.74,9.0,4.0
24.0,51.98,NW,1003.7,42.0,67.0,WSW,0.2,No,,62.959999999999994,31.0,59.0,2011-09-16,,No,Hobart,1005.5,87.0,NW,44.06,6.6,3.8
20.0,52.16,NW,1008.4,38.0,52.0,NW,0.2,No,,66.74000000000001,19.0,63.5,2011-09-17,,No,Hobart,1002.5,44.0,NNW,45.68,6.2,2.6
19.0,56.48,SE,1012.9,37.0,48.0,WNW,0.0,No,,63.68,11.0,62.78,2011-09-18,,No,Hobart,1014.9,31.0,NE,46.58,9.9,4.6
30.0,50.72,NW,1010.5,47.0,60.0,N,0.0,Yes,,67.46,20.0,66.38,2011-09-19,,No,Hobart,1001.4,50.0,NNW,40.64,3.9,2.8
15.0,53.78,WNW,999.9,39.0,58.0,WNW,2.8,No,,64.04,9.0,60.62,2011-09-20,,Yes,Hobart,1001.8,74.0,NNW,46.76,6.8,3.8
31.0,64.04,NW,1003.2,50.0,46.0,NW,0.2,No,,67.82,26.0,63.14,2011-09-21,,No,Hobart,1004.4,78.0,NW,47.66,9.7,4.0
31.0,62.059999999999995,NW,1012.3,29.0,55.0,NNW,0.2,Yes,,70.7,28.0,69.44,2011-09-22,,No,Hobart,1004.6,78.0,NW,53.6,10.2,3.0
19.0,48.56,WSW,1007.8,55.0,67.0,SW,8.0,No,,53.6,31.0,50.0,2011-09-23,,Yes,Hobart,1015.1,76.0,SSW,47.48,9.3,7.8
13.0,51.44,SE,1024.8,51.0,51.0,ESE,1.0,No,,54.5,4.0,51.26,2011-09-24,,No,Hobart,1024.7,35.0,SE,38.839999999999996,10.8,1.8
15.0,49.46,NNW,1027.8,44.0,63.0,SE,0.0,No,,56.3,13.0,55.4,2011-09-25,,No,Hobart,1026.3,24.0,N,38.48,10.4,1.8
11.0,50.36,SSW,1024.3,44.0,63.0,ESE,0.0,No,,62.059999999999995,19.0,59.0,2011-09-26,,No,Hobart,1018.5,33.0,NNW,39.02,8.4,3.2
15.0,47.84,NW,1017.6,64.0,77.0,ESE,0.0,No,,63.68,15.0,58.459999999999994,2011-09-27,,No,Hobart,1013.7,28.0,NW,43.34,1.8,3.8
20.0,58.459999999999994,NNW,1005.1,37.0,59.0,N,0.0,Yes,,75.02,9.0,72.5,2011-09-28,,No,Hobart,998.6,44.0,NNE,47.3,6.1,1.4
28.0,53.78,SSW,990.9,70.0,88.0,SSW,12.6,Yes,,53.78,20.0,53.6,2011-09-29,,Yes,Hobart,990.4,44.0,SSE,53.6,0.0,2.6
24.0,49.82,SSW,998.3,68.0,63.0,S,1.4,Yes,,55.94,22.0,50.9,2011-09-30,,Yes,Hobart,999.4,46.0,SW,46.22,6.8,1.6
26.0,47.120000000000005,S,1012.7,42.0,74.0,SSE,1.4,No,,52.52,19.0,51.98,2011-10-01,,Yes,Hobart,1015.7,52.0,SW,42.08,6.7,2.8
19.0,43.519999999999996,WSW,1025.3,51.0,67.0,ESE,0.6,No,,54.86,13.0,53.96,2011-10-02,,No,Hobart,1024.0,26.0,NNW,37.22,10.5,1.4
17.0,49.1,SE,1026.4,51.0,71.0,SE,0.2,No,,58.28,13.0,57.2,2011-10-03,,No,Hobart,1024.7,33.0,NNW,40.1,12.0,1.4
17.0,52.7,ESE,1025.8,59.0,81.0,SE,0.4,No,,60.8,11.0,59.36,2011-10-04,,No,Hobart,1024.0,24.0,NNW,48.56,6.7,5.2
17.0,51.08,NNW,1020.4,49.0,71.0,SE,0.2,No,,63.14,17.0,61.16,2011-10-05,,No,Hobart,1017.7,35.0,NNW,45.5,11.0,3.0
6.0,51.8,SE,1019.0,87.0,87.0,ESE,0.8,Yes,,57.379999999999995,6.0,54.5,2011-10-06,,No,Hobart,1017.1,15.0,NNW,49.28,0.0,3.2
15.0,52.879999999999995,ESE,1017.2,74.0,89.0,ESE,3.8,Yes,,58.28,0.0,57.2,2011-10-07,,Yes,Hobart,1015.1,28.0,,49.82,2.2,0.4
19.0,54.14,NNE,1013.9,61.0,74.0,ENE,1.8,Yes,,64.94,13.0,61.7,2011-10-08,,Yes,Hobart,1009.0,31.0,NNW,45.86,5.7,0.8
26.0,52.7,SW,1002.2,65.0,67.0,SSW,11.4,No,,55.76,22.0,48.56,2011-10-09,,Yes,Hobart,1004.0,50.0,SW,50.0,4.4,3.8
30.0,46.94,NNW,1002.2,40.0,52.0,NW,0.8,No,,61.34,22.0,59.540000000000006,2011-10-10,,No,Hobart,994.0,61.0,NNW,38.3,5.3,1.8
19.0,48.92,WSW,1003.5,68.0,54.0,S,0.8,No,,55.58,26.0,49.64,2011-10-11,,No,Hobart,1006.2,52.0,SW,41.0,8.6,1.2
20.0,53.78,WSW,1015.4,44.0,55.0,SW,0.8,No,,62.78,9.0,60.980000000000004,2011-10-12,,No,Hobart,1015.7,39.0,SSW,44.6,10.1,5.0
17.0,54.14,SE,1022.2,42.0,61.0,SE,0.0,No,,61.88,9.0,60.440000000000005,2011-10-13,,No,Hobart,1020.4,35.0,N,42.980000000000004,10.1,3.0
15.0,54.86,N,1018.6,36.0,69.0,NNE,0.0,No,,71.78,19.0,71.06,2011-10-14,,No,Hobart,1013.2,35.0,NNW,47.48,7.1,2.8
20.0,59.0,NW,1000.7,48.0,76.0,NNW,0.2,Yes,,66.92,24.0,59.72,2011-10-15,,No,Hobart,996.7,69.0,NNW,54.86,7.4,4.2
