humidity_9_am,min_temp_f,wind_speed_9_am,max_temp_f,wind_dir_9_am,cloud_9_am,wind_dir_3_pm,wind_gust_speed,rain_tomorrow,pressure_9_am,pressure_3_pm,rain_today,wind_gust_dir,rainfall,wind_speed_3_pm,location,humidity_3_pm,sunshine,temp_9_am_f,cloud_3_pm,date,temp_3_pm_f,evaporation
69.0,46.22,17.0,70.88,ENE,1.0,NE,35.0,No,1023.4,1019.6,No,NE,0.0,20.0,Nuriootpa,29.0,10.7,57.56,2.0,2011-09-02,70.7,3.8
27.0,54.5,20.0,78.62,NNE,7.0,N,46.0,No,1016.1,1011.9,No,SW,0.0,19.0,Nuriootpa,22.0,7.4,65.3,4.0,2011-09-03,77.9,4.4
78.0,49.28,13.0,60.8,WSW,6.0,WSW,50.0,No,1023.5,1022.1,No,W,0.2,17.0,Nuriootpa,43.0,9.8,53.6,1.0,2011-09-04,60.08,4.8
72.0,34.52,11.0,66.02,N,2.0,NW,39.0,No,1023.5,1017.9,No,NW,0.0,22.0,Nuriootpa,34.0,10.7,54.68,2.0,2011-09-05,65.3,3.4
64.0,42.260000000000005,30.0,56.120000000000005,W,6.0,WSW,57.0,Yes,1020.0,1019.4,No,WSW,0.4,26.0,Nuriootpa,53.0,9.2,48.92,6.0,2011-09-06,53.6,3.2
77.0,34.34,13.0,60.08,N,2.0,N,37.0,No,1021.1,1018.3,Yes,SE,1.4,9.0,Nuriootpa,42.0,8.4,49.82,7.0,2011-09-07,57.2,3.4
65.0,45.5,13.0,61.88,SE,7.0,SSE,31.0,Yes,1022.6,1020.7,No,ESE,0.0,9.0,Nuriootpa,68.0,3.7,51.26,6.0,2011-09-08,53.24,3.2
75.0,36.5,20.0,55.94,SW,4.0,WSW,,Yes,1025.3,1024.9,Yes,,2.2,22.0,Nuriootpa,75.0,6.6,50.9,6.0,2011-09-09,51.8,0.2
64.0,41.0,24.0,56.48,WSW,7.0,W,44.0,No,1027.3,1024.1,Yes,WSW,2.4,24.0,Nuriootpa,76.0,3.2,50.72,5.0,2011-09-10,53.6,2.8
,44.06,15.0,58.28,SW,5.0,WSW,,No,,1024.4,No,,0.6,24.0,Nuriootpa,72.0,7.1,,6.0,2011-09-11,56.66,1.6
75.0,32.54,9.0,57.2,SW,8.0,WSW,,No,1029.5,1027.3,No,,0.0,17.0,Nuriootpa,54.0,5.9,48.02,2.0,2011-09-12,56.66,2.8
60.0,31.82,11.0,67.46,NNW,2.0,WNW,,No,1026.5,1021.7,No,,0.0,26.0,Nuriootpa,34.0,11.1,55.76,2.0,2011-09-13,66.74000000000001,2.2
86.0,43.879999999999995,17.0,62.6,WSW,8.0,WSW,39.0,No,1024.4,1023.4,No,SW,0.0,24.0,Nuriootpa,57.0,8.2,55.22,6.0,2011-09-14,60.8,3.4
63.0,41.36,6.0,72.86,NE,5.0,WNW,44.0,No,1023.7,1019.5,No,NE,0.0,15.0,Nuriootpa,37.0,9.2,58.1,1.0,2011-09-15,71.42,3.0
54.0,44.42,4.0,73.04,SSE,6.0,WSW,31.0,No,1018.9,1016.1,No,W,0.0,9.0,Nuriootpa,40.0,5.1,58.28,7.0,2011-09-16,70.88,3.0
13.0,48.92,26.0,85.28,NNW,4.0,NW,63.0,No,1011.4,1007.7,No,NNW,0.0,37.0,Nuriootpa,8.0,6.2,73.04,2.0,2011-09-17,84.56,3.4
80.0,46.22,11.0,75.02,NE,7.0,N,35.0,No,1019.3,1014.7,No,NNE,0.0,17.0,Nuriootpa,33.0,9.5,55.22,,2011-09-18,69.62,8.2
15.0,55.04,31.0,75.92,NNW,7.0,W,74.0,Yes,1003.0,1004.7,No,W,0.0,30.0,Nuriootpa,84.0,3.7,74.3,7.0,2011-09-19,57.92,5.8
73.0,44.96,26.0,60.980000000000004,W,6.0,WSW,46.0,No,1015.7,1017.2,Yes,W,2.2,26.0,Nuriootpa,59.0,10.2,52.16,5.0,2011-09-20,57.92,4.2
81.0,42.620000000000005,17.0,70.88,WNW,7.0,NW,30.0,No,1023.4,1018.9,No,N,0.0,17.0,Nuriootpa,39.0,9.0,55.22,1.0,2011-09-21,69.25999999999999,3.6
27.0,45.5,24.0,80.78,N,1.0,NW,65.0,No,1014.9,1010.6,No,NW,0.0,33.0,Nuriootpa,15.0,10.3,70.52,1.0,2011-09-22,80.42,3.8
52.0,38.660000000000004,20.0,57.02,SSE,6.0,S,46.0,No,1024.0,1022.4,No,SE,0.0,13.0,Nuriootpa,50.0,3.2,55.04,8.0,2011-09-23,55.22,8.6
55.0,43.879999999999995,6.0,55.58,SSE,7.0,SW,33.0,No,1024.4,1023.1,No,S,0.0,9.0,Nuriootpa,54.0,4.1,50.72,5.0,2011-09-24,54.68,3.8
59.0,36.32,15.0,61.88,SE,1.0,ENE,30.0,No,1025.3,1021.3,No,SSE,0.0,11.0,Nuriootpa,21.0,11.4,50.0,3.0,2011-09-25,61.16,2.2
30.0,38.660000000000004,20.0,69.98,NE,4.0,NNE,31.0,No,1018.5,1013.1,No,NE,0.0,15.0,Nuriootpa,20.0,7.8,60.26,6.0,2011-09-26,68.9,3.2
23.0,52.16,17.0,86.53999999999999,ENE,5.0,NNW,37.0,Yes,1007.9,1002.4,No,NNW,0.0,19.0,Nuriootpa,14.0,10.9,68.18,0.0,2011-09-27,85.46000000000001,5.2
88.0,47.84,7.0,70.88,SW,7.0,WSW,,Yes,1003.5,997.3,Yes,,1.8,30.0,Nuriootpa,53.0,3.6,54.86,7.0,2011-09-28,64.75999999999999,7.8
84.0,43.519999999999996,24.0,59.36,WSW,7.0,WSW,,Yes,1005.6,1007.1,Yes,,27.8,39.0,Nuriootpa,52.0,8.3,50.18,6.0,2011-09-29,56.66,5.0
,46.22,,55.76,,8.0,WSW,,Yes,,1005.2,Yes,,1.2,24.0,Nuriootpa,76.0,5.0,,7.0,2011-09-30,50.72,4.4
68.0,37.04,22.0,59.540000000000006,SSW,6.0,SSW,44.0,No,1015.9,1016.6,Yes,SSW,15.4,26.0,Nuriootpa,57.0,10.3,51.08,5.0,2011-10-01,55.76,0.6
72.0,35.06,15.0,59.9,ESE,0.0,ESE,31.0,No,1023.0,1021.4,No,ESE,0.2,4.0,Nuriootpa,40.0,11.3,48.2,1.0,2011-10-02,59.0,2.6
61.0,42.260000000000005,15.0,67.1,ENE,0.0,ENE,30.0,No,1022.2,1019.2,No,SE,0.0,13.0,Nuriootpa,31.0,11.5,52.52,1.0,2011-10-03,65.48,5.4
44.0,51.8,17.0,65.12,NE,8.0,ENE,,Yes,1018.0,1015.1,No,,0.0,9.0,Nuriootpa,44.0,0.0,56.48,8.0,2011-10-04,62.78,7.2
96.0,53.06,9.0,58.82,NE,8.0,N,26.0,Yes,1013.3,1011.0,Yes,NE,13.0,9.0,Nuriootpa,88.0,0.0,53.78,7.0,2011-10-05,58.459999999999994,1.4
97.0,53.6,13.0,63.5,WSW,8.0,WSW,31.0,No,1015.3,1013.6,Yes,W,1.4,17.0,Nuriootpa,76.0,2.3,56.3,7.0,2011-10-06,61.88,0.2
95.0,53.78,6.0,62.6,WSW,8.0,W,37.0,No,1015.1,1013.3,No,W,0.8,20.0,Nuriootpa,76.0,3.0,54.32,7.0,2011-10-07,59.18,1.8
93.0,47.3,9.0,64.04,W,8.0,W,33.0,No,1016.9,1014.9,No,WNW,0.8,20.0,Nuriootpa,59.0,5.2,53.42,7.0,2011-10-08,62.959999999999994,2.0
94.0,49.82,11.0,64.22,W,8.0,WSW,30.0,No,1015.4,1013.1,No,WSW,0.4,17.0,Nuriootpa,63.0,4.8,53.6,7.0,2011-10-09,62.78,3.4
80.0,40.64,7.0,56.84,WSW,7.0,WSW,41.0,Yes,1015.8,1015.5,No,W,1.0,24.0,Nuriootpa,63.0,2.7,49.1,7.0,2011-10-10,53.96,2.8
84.0,48.02,13.0,63.5,W,6.0,SW,30.0,No,1018.6,1016.7,Yes,SW,1.2,19.0,Nuriootpa,50.0,8.8,52.16,6.0,2011-10-11,62.059999999999995,2.8
69.0,41.54,15.0,66.2,E,1.0,NNE,37.0,No,1021.2,1017.9,No,SE,0.0,9.0,Nuriootpa,46.0,11.3,50.72,2.0,2011-10-12,64.4,2.6
53.0,49.64,15.0,75.02,ENE,3.0,NNE,35.0,No,1017.8,1013.9,No,SE,0.0,13.0,Nuriootpa,29.0,10.5,59.9,4.0,2011-10-13,73.4,4.4
64.0,56.84,9.0,68.18,E,8.0,SSE,52.0,Yes,1010.9,1008.3,No,WNW,0.2,11.0,Nuriootpa,82.0,2.9,57.02,7.0,2011-10-14,62.42,8.4
83.0,51.620000000000005,26.0,65.48,WNW,7.0,W,65.0,No,1014.3,1014.5,Yes,WNW,3.6,37.0,Nuriootpa,57.0,8.1,55.94,5.0,2011-10-15,62.6,1.4
61.0,45.32,17.0,64.58,SW,1.0,W,35.0,No,1025.7,1026.1,No,SSW,0.0,15.0,Nuriootpa,44.0,11.1,53.96,6.0,2011-10-16,63.32,4.6
68.0,44.6,22.0,71.06,ENE,0.0,NE,37.0,No,1033.1,1028.9,No,ENE,0.0,20.0,Nuriootpa,28.0,12.1,50.9,0.0,2011-10-17,68.72,4.4
23.0,48.2,20.0,80.6,NE,0.0,NNE,44.0,No,1027.9,1022.6,No,NE,0.0,24.0,Nuriootpa,10.0,12.4,64.4,0.0,2011-10-18,79.88,6.8
44.0,50.9,9.0,87.98,NNE,0.0,NW,43.0,No,1021.5,1018.5,No,N,0.0,28.0,Nuriootpa,13.0,11.6,73.75999999999999,7.0,2011-10-19,86.53999999999999,6.8
40.0,68.36,17.0,77.72,NW,8.0,WSW,44.0,Yes,1019.7,1020.7,No,W,0.0,19.0,Nuriootpa,57.0,1.6,74.3,8.0,2011-10-20,68.9,8.0
96.0,55.94,15.0,63.68,E,8.0,ENE,28.0,No,1024.2,1022.6,Yes,E,3.8,15.0,Nuriootpa,90.0,0.0,56.120000000000005,8.0,2011-10-21,60.980000000000004,5.0
86.0,55.94,11.0,80.24000000000001,ENE,7.0,NNW,24.0,No,1022.4,1019.3,No,WNW,1.0,11.0,Nuriootpa,48.0,10.2,63.5,6.0,2011-10-22,77.0,0.0
66.0,59.18,11.0,87.98,NE,6.0,WNW,41.0,No,1017.2,1011.7,No,NW,0.0,17.0,Nuriootpa,23.0,7.3,69.62,7.0,2011-10-23,85.64,4.0
60.0,58.82,17.0,73.94,W,8.0,SE,46.0,No,1009.5,1010.6,No,SE,0.4,28.0,Nuriootpa,78.0,3.7,71.42,8.0,2011-10-24,57.74,5.6
57.0,42.980000000000004,24.0,63.86,SE,4.0,SW,43.0,No,1019.1,1017.7,No,SE,0.4,11.0,Nuriootpa,26.0,12.1,50.54,3.0,2011-10-25,62.059999999999995,3.6
64.0,44.96,19.0,68.72,ESE,4.0,SSE,46.0,No,1021.2,1018.5,No,SSE,0.0,7.0,Nuriootpa,37.0,9.1,52.34,6.0,2011-10-26,65.84,5.8
52.0,44.78,7.0,81.5,N,3.0,W,31.0,No,1017.8,1014.0,No,W,0.0,20.0,Nuriootpa,28.0,10.5,61.7,6.0,2011-10-27,78.62,4.6
53.0,60.440000000000005,19.0,81.32,WNW,6.0,WSW,46.0,Yes,1010.2,1009.0,No,WSW,0.0,24.0,Nuriootpa,69.0,2.0,73.22,8.0,2011-10-28,70.52,5.8
80.0,50.72,17.0,65.66,WSW,6.0,SW,39.0,No,1017.2,1017.6,Yes,WSW,2.6,24.0,Nuriootpa,51.0,10.9,56.48,7.0,2011-10-29,62.959999999999994,2.8
56.0,39.92,19.0,65.12,S,3.0,SSE,43.0,No,1025.2,1023.4,No,SE,0.0,24.0,Nuriootpa,35.0,12.4,53.06,3.0,2011-10-30,64.22,5.8
61.0,43.34,20.0,67.46,SE,6.0,S,39.0,No,1028.8,1025.4,No,SSE,0.0,13.0,Nuriootpa,34.0,12.7,49.82,6.0,2011-10-31,65.12,4.6
65.0,44.6,13.0,73.04,ESE,3.0,NW,46.0,No,1024.9,1021.0,No,SE,0.0,15.0,Nuriootpa,29.0,11.8,53.96,4.0,2011-11-01,71.24000000000001,5.0
74.0,38.12,4.0,71.6,W,1.0,WSW,31.0,No,1020.9,1018.1,No,W,0.0,15.0,Nuriootpa,44.0,11.9,53.42,2.0,2011-11-02,70.52,4.8
76.0,45.5,9.0,73.75999999999999,SSE,7.0,SE,31.0,No,1019.5,1017.4,No,SE,0.0,11.0,Nuriootpa,47.0,9.0,56.3,3.0,2011-11-03,71.96,5.6
61.0,50.54,20.0,83.84,NE,1.0,NNE,35.0,No,1019.3,1014.5,No,SE,0.0,11.0,Nuriootpa,23.0,14.1,61.34,3.0,2011-11-04,82.04,7.6
24.0,56.48,22.0,91.58000000000001,NNE,3.0,NNW,54.0,No,1012.3,1007.0,No,WSW,0.0,17.0,Nuriootpa,13.0,8.3,76.82,4.0,2011-11-05,90.14,5.8
82.0,60.8,24.0,76.46,WSW,7.0,WSW,39.0,No,1010.3,1010.1,No,W,0.3,17.0,Nuriootpa,46.0,9.4,62.42,4.0,2011-11-06,73.4,8.3
51.0,54.14,20.0,91.4,NE,5.0,NW,48.0,Yes,1011.0,1006.8,No,WNW,0.0,20.0,Nuriootpa,20.0,7.4,68.72,7.0,2011-11-07,86.72,8.0
79.0,62.78,13.0,86.18,WNW,8.0,NNW,35.0,No,1011.2,1007.7,Yes,WNW,2.4,17.0,Nuriootpa,36.0,7.3,67.1,5.0,2011-11-08,83.3,5.4
48.0,64.04,19.0,88.34,NNW,4.0,WSW,57.0,Yes,1007.2,1005.1,No,NW,0.2,30.0,Nuriootpa,46.0,8.7,75.38,6.0,2011-11-09,79.16,4.2
71.0,45.32,24.0,70.88,WNW,7.0,W,50.0,No,1019.1,1019.2,Yes,SW,2.0,24.0,Nuriootpa,34.0,11.9,58.459999999999994,5.0,2011-11-10,70.34,9.0
46.0,46.22,19.0,79.7,NNE,5.0,WNW,41.0,No,1024.2,1019.7,No,WNW,0.0,26.0,Nuriootpa,17.0,9.2,62.24,7.0,2011-11-11,76.82,6.0
33.0,46.58,22.0,84.38000000000001,NE,5.0,NW,33.0,No,1019.2,1015.8,No,NE,0.0,13.0,Nuriootpa,12.0,7.3,68.54,8.0,2011-11-12,83.48,8.0
31.0,61.88,13.0,91.22,NE,7.0,NW,56.0,No,1010.8,1005.8,No,WNW,0.0,26.0,Nuriootpa,18.0,8.4,72.5,6.0,2011-11-13,89.24,6.8
55.0,48.92,17.0,76.82,W,6.0,W,46.0,No,1013.6,1013.6,No,WNW,0.2,24.0,Nuriootpa,32.0,12.5,63.68,2.0,2011-11-14,74.84,8.2
47.0,53.06,11.0,87.98,NNE,3.0,SW,43.0,No,1016.2,1013.4,No,SE,0.0,20.0,Nuriootpa,21.0,9.5,71.78,5.0,2011-11-15,86.72,8.0
41.0,52.879999999999995,17.0,79.7,ESE,7.0,ENE,31.0,No,1020.6,1016.6,No,ESE,0.6,13.0,Nuriootpa,26.0,9.4,58.1,5.0,2011-11-16,74.48,8.6
37.0,57.74,19.0,89.6,NNW,5.0,W,44.0,No,1014.0,1011.6,No,NW,0.0,20.0,Nuriootpa,18.0,12.4,79.52,3.0,2011-11-17,87.8,7.2
23.0,61.34,22.0,98.96000000000001,NNW,6.0,WNW,56.0,No,1011.7,1008.1,No,WNW,0.0,30.0,Nuriootpa,14.0,9.6,86.9,7.0,2011-11-18,96.8,9.6
68.0,61.34,9.0,68.72,E,7.0,WSW,41.0,Yes,1012.1,1012.9,No,SE,1.0,9.0,Nuriootpa,80.0,1.0,67.46,8.0,2011-11-19,65.3,11.4
70.0,44.6,19.0,69.25999999999999,W,7.0,WSW,46.0,No,1019.6,1018.8,Yes,SW,6.2,24.0,Nuriootpa,31.0,11.7,58.459999999999994,3.0,2011-11-20,67.28,2.2
65.0,43.879999999999995,2.0,73.4,NE,5.0,SW,30.0,No,1020.3,1015.5,No,SW,0.0,15.0,Nuriootpa,33.0,8.9,57.379999999999995,6.0,2011-11-21,71.42,6.4
60.0,49.64,17.0,68.18,WSW,6.0,W,41.0,No,1015.3,1013.7,No,WSW,0.0,20.0,Nuriootpa,47.0,8.3,59.18,7.0,2011-11-22,66.02,4.8
65.0,46.4,17.0,70.34,SE,7.0,SSE,56.0,No,1023.2,1021.6,No,SSE,0.0,22.0,Nuriootpa,27.0,9.4,54.68,5.0,2011-11-23,67.28,6.2
50.0,47.84,19.0,74.12,ESE,0.0,S,56.0,Yes,1024.4,1020.1,No,SE,0.0,13.0,Nuriootpa,23.0,13.0,55.76,6.0,2011-11-24,70.7,7.2
96.0,55.76,17.0,60.8,WSW,8.0,W,39.0,Yes,1016.2,1013.0,Yes,WSW,5.0,17.0,Nuriootpa,94.0,0.0,57.2,8.0,2011-11-25,58.82,6.0
94.0,55.22,19.0,66.56,WSW,8.0,W,44.0,Yes,1011.0,1011.3,Yes,W,26.0,24.0,Nuriootpa,76.0,7.6,58.459999999999994,7.0,2011-11-26,63.32,2.0
83.0,45.5,11.0,80.24000000000001,ENE,4.0,WSW,31.0,No,1013.5,1012.6,Yes,WNW,1.4,15.0,Nuriootpa,37.0,11.5,59.72,5.0,2011-11-27,76.82,4.0
46.0,58.1,13.0,92.66,ENE,4.0,NW,48.0,No,1012.3,1007.9,No,NNW,0.0,17.0,Nuriootpa,14.0,7.4,72.5,7.0,2011-11-28,89.41999999999999,6.8
55.0,61.34,6.0,88.16,N,8.0,N,65.0,No,1006.9,1003.2,No,W,0.0,17.0,Nuriootpa,21.0,1.7,70.7,7.0,2011-11-29,83.84,8.0
47.0,51.98,30.0,66.56,SW,6.0,SW,61.0,No,1017.3,1019.6,No,W,0.6,22.0,Nuriootpa,29.0,13.0,55.58,5.0,2011-11-30,64.58,5.6
53.0,40.1,15.0,70.7,S,6.0,S,35.0,No,1027.0,1024.1,No,SE,0.0,17.0,Nuriootpa,36.0,11.7,56.48,2.0,2011-12-01,68.0,7.8
49.0,48.02,17.0,74.84,ESE,0.0,SE,41.0,No,1024.7,1020.3,No,SE,0.0,17.0,Nuriootpa,20.0,13.5,58.1,0.0,2011-12-02,71.78,6.8
62.0,50.9,19.0,75.92,SSE,2.0,S,50.0,No,1021.2,1018.2,No,SE,0.0,17.0,Nuriootpa,37.0,13.0,58.82,4.0,2011-12-03,73.58,6.0
48.0,47.66,24.0,71.96,ESE,1.0,ESE,52.0,No,1023.3,1019.5,No,SE,0.0,20.0,Nuriootpa,20.0,13.3,55.04,0.0,2011-12-04,69.8,8.6
47.0,48.379999999999995,17.0,78.98,E,1.0,ESE,39.0,No,1019.3,1014.6,No,ESE,0.0,20.0,Nuriootpa,15.0,13.0,56.3,2.0,2011-12-05,75.38,7.8
21.0,50.0,15.0,83.66,ENE,4.0,ENE,41.0,No,1014.4,1011.3,No,SE,0.0,13.0,Nuriootpa,13.0,13.4,69.62,1.0,2011-12-06,81.32,9.4
25.0,51.620000000000005,13.0,90.14,ENE,1.0,SW,46.0,No,1011.1,1007.8,No,NW,0.0,24.0,Nuriootpa,11.0,13.4,75.74000000000001,4.0,2011-12-07,88.7,10.2
38.0,62.78,9.0,86.36,ENE,8.0,W,63.0,Yes,1007.3,1005.4,No,NNW,0.0,13.0,Nuriootpa,19.0,0.0,70.7,8.0,2011-12-08,83.3,10.6
85.0,62.24,9.0,68.72,NNE,8.0,NE,33.0,Yes,1007.8,1006.3,Yes,NW,1.2,15.0,Nuriootpa,79.0,0.0,62.78,8.0,2011-12-09,66.92,1.8
95.0,58.82,13.0,74.66,WSW,8.0,W,41.0,No,1006.9,1006.0,Yes,W,3.0,24.0,Nuriootpa,51.0,6.8,64.94,6.0,2011-12-10,73.75999999999999,0.8
55.0,54.5,17.0,73.04,S,7.0,WSW,41.0,No,1011.9,1009.6,No,WSW,0.0,20.0,Nuriootpa,40.0,10.4,59.0,3.0,2011-12-11,70.34,6.8
59.0,46.22,13.0,69.08,W,8.0,SW,41.0,No,1013.1,1012.5,No,WSW,0.0,20.0,Nuriootpa,44.0,4.2,57.74,7.0,2011-12-12,65.84,6.6
76.0,47.120000000000005,13.0,72.86,SE,7.0,SSE,41.0,No,1017.5,1015.6,No,SE,0.0,20.0,Nuriootpa,34.0,8.7,57.379999999999995,1.0,2011-12-13,69.98,4.4
46.0,48.379999999999995,20.0,76.46,E,6.0,ENE,50.0,No,1018.2,1014.9,No,SE,0.0,13.0,Nuriootpa,25.0,8.4,57.379999999999995,6.0,2011-12-14,72.86,7.2
43.0,57.2,13.0,83.48,E,6.0,SSE,46.0,No,1016.2,1013.3,No,SSE,0.0,15.0,Nuriootpa,13.0,10.3,63.86,1.0,2011-12-15,82.75999999999999,7.4
42.0,59.36,19.0,87.8,E,3.0,ESE,41.0,No,1014.9,1012.0,No,SE,0.0,17.0,Nuriootpa,14.0,9.8,70.88,6.0,2011-12-16,84.74,10.2
89.0,66.02,20.0,70.88,NE,8.0,ENE,54.0,Yes,1011.8,1006.6,No,NE,0.4,28.0,Nuriootpa,89.0,0.0,66.02,8.0,2011-12-17,67.1,8.4
76.0,61.7,26.0,69.62,NW,7.0,NW,50.0,Yes,1005.2,1004.8,Yes,WSW,41.0,22.0,Nuriootpa,70.0,3.3,65.84,7.0,2011-12-18,68.72,9.0
73.0,55.04,19.0,74.84,WSW,7.0,WSW,46.0,No,1011.9,1011.4,Yes,WNW,1.6,24.0,Nuriootpa,46.0,10.8,62.42,2.0,2011-12-19,72.14,3.0
73.0,54.14,17.0,74.48,E,7.0,SSW,28.0,No,1016.4,1015.3,No,ESE,0.0,7.0,Nuriootpa,39.0,2.9,59.18,7.0,2011-12-20,72.86,7.2
58.0,57.74,20.0,82.4,ENE,0.0,E,37.0,No,1017.4,1014.8,No,SE,0.0,19.0,Nuriootpa,27.0,13.6,66.38,2.0,2011-12-21,79.88,2.4
48.0,58.64,11.0,89.78,ENE,1.0,SSW,41.0,No,1015.2,1012.4,No,SW,0.0,19.0,Nuriootpa,20.0,13.4,71.24000000000001,2.0,2011-12-22,88.7,9.8
32.0,56.66,6.0,90.5,SW,0.0,SW,41.0,No,1013.0,1011.0,No,W,0.0,19.0,Nuriootpa,17.0,13.4,75.2,0.0,2011-12-23,89.41999999999999,10.2
49.0,62.42,15.0,98.96000000000001,NE,2.0,SSW,31.0,No,1011.0,1007.5,No,W,0.0,9.0,Nuriootpa,13.0,10.0,78.62,6.0,2011-12-24,97.16,10.4
78.0,62.78,17.0,83.3,W,7.0,W,39.0,No,1007.5,1005.6,No,W,0.0,13.0,Nuriootpa,67.0,4.9,70.7,7.0,2011-12-25,69.62,8.4
71.0,58.82,17.0,75.2,SSW,8.0,SSW,39.0,No,1012.6,1011.4,No,W,0.0,13.0,Nuriootpa,34.0,9.6,60.440000000000005,0.0,2011-12-26,73.22,5.6
68.0,48.74,6.0,72.32,S,7.0,S,33.0,No,1016.5,1015.3,No,SSE,0.0,15.0,Nuriootpa,51.0,3.7,62.24,7.0,2011-12-27,69.08,6.6
67.0,55.4,22.0,81.32,SE,2.0,SE,41.0,No,1017.9,1014.9,No,SSE,0.0,13.0,Nuriootpa,12.0,13.8,61.7,0.0,2011-12-28,78.62,4.4
52.0,53.6,19.0,84.56,SE,3.0,ESE,41.0,No,1018.0,1015.8,No,SE,0.0,17.0,Nuriootpa,10.0,14.3,64.58,2.0,2011-12-29,81.5,8.0
39.0,60.980000000000004,19.0,91.03999999999999,E,0.0,ESE,41.0,No,1016.9,1014.9,No,SE,0.0,11.0,Nuriootpa,15.0,12.5,71.96,0.0,2011-12-30,87.44,10.0
18.0,59.36,9.0,98.24,ENE,0.0,SE,48.0,No,1015.2,1012.7,No,ENE,0.0,7.0,Nuriootpa,7.0,13.7,84.91999999999999,2.0,2011-12-31,95.9,12.0
24.0,69.25999999999999,11.0,103.82,NE,0.0,WSW,35.0,No,1012.1,1009.0,No,SE,0.0,15.0,Nuriootpa,8.0,13.2,86.36,3.0,2012-01-01,101.84,13.0
14.0,67.46,20.0,104.72,NW,5.0,WNW,52.0,No,1011.1,1008.8,No,NW,0.0,24.0,Nuriootpa,9.0,9.8,93.2,6.0,2012-01-02,100.03999999999999,13.2
42.0,66.38,11.0,95.53999999999999,E,6.0,N,39.0,No,1013.4,1011.3,No,SW,0.0,15.0,Nuriootpa,24.0,8.3,79.34,5.0,2012-01-03,93.56,15.4
54.0,58.82,20.0,78.08,S,3.0,S,41.0,No,1020.0,1018.4,No,SSE,0.0,22.0,Nuriootpa,30.0,13.7,65.66,2.0,2012-01-04,77.18,9.6
51.0,53.24,19.0,81.32,ESE,1.0,SSE,56.0,No,1018.5,1016.2,No,SE,0.0,19.0,Nuriootpa,26.0,13.3,62.6,1.0,2012-01-05,78.62,10.0
44.0,53.24,26.0,86.72,E,2.0,NNW,50.0,No,1016.4,1011.8,No,SE,0.0,13.0,Nuriootpa,20.0,12.8,61.16,4.0,2012-01-06,82.58,8.8
18.0,61.16,17.0,88.52,N,7.0,NW,61.0,Yes,1003.6,1004.0,No,NW,0.0,24.0,Nuriootpa,65.0,0.2,85.46000000000001,8.0,2012-01-07,77.54,11.2
80.0,60.08,28.0,72.32,WNW,7.0,W,67.0,No,1007.0,1007.5,Yes,WSW,6.0,39.0,Nuriootpa,41.0,11.6,63.5,6.0,2012-01-08,70.34,3.4
79.0,52.879999999999995,11.0,70.88,WSW,7.0,W,43.0,No,1014.9,1014.8,No,WSW,0.0,20.0,Nuriootpa,36.0,6.9,57.74,6.0,2012-01-09,68.0,8.6
85.0,56.3,15.0,70.52,SW,7.0,W,46.0,No,1016.7,1015.5,No,W,1.0,26.0,Nuriootpa,47.0,9.3,59.18,6.0,2012-01-10,67.64,5.6
56.0,55.94,20.0,71.96,SW,7.0,SW,44.0,No,1017.7,1018.2,No,WSW,0.2,17.0,Nuriootpa,33.0,9.6,60.440000000000005,5.0,2012-01-11,71.06,7.0
54.0,46.94,15.0,74.48,SE,3.0,SSE,44.0,No,1023.4,1020.2,No,SE,0.0,15.0,Nuriootpa,33.0,12.1,58.28,2.0,2012-01-12,71.24000000000001,5.8
72.0,54.68,20.0,75.92,ESE,6.0,S,48.0,No,1021.9,1019.1,No,SE,0.0,17.0,Nuriootpa,37.0,7.6,59.0,5.0,2012-01-13,73.04,10.2
58.0,51.44,22.0,75.56,ESE,2.0,SSE,61.0,No,1020.3,1017.4,No,SE,0.0,20.0,Nuriootpa,26.0,13.0,59.18,0.0,2012-01-14,74.84,5.2
56.0,53.42,20.0,81.5,E,0.0,ESE,37.0,No,1018.5,1015.0,No,SE,0.0,13.0,Nuriootpa,17.0,13.4,60.440000000000005,0.0,2012-01-15,78.8,8.2
28.0,47.84,11.0,95.18,NE,0.0,ENE,33.0,No,1013.5,1010.6,No,NNE,0.0,15.0,Nuriootpa,9.0,13.8,76.82,1.0,2012-01-16,92.11999999999999,8.6
25.0,59.0,28.0,99.86,N,3.0,NW,52.0,Yes,1011.8,1009.1,No,N,0.0,20.0,Nuriootpa,12.0,8.8,85.1,7.0,2012-01-17,95.72,12.8
75.0,63.5,13.0,84.2,SSE,6.0,SE,39.0,No,1015.2,1014.5,Yes,SE,2.4,13.0,Nuriootpa,40.0,11.8,66.74000000000001,2.0,2012-01-18,82.58,11.6
36.0,57.92,17.0,86.53999999999999,ESE,0.0,SE,43.0,No,1017.2,1015.2,No,SE,0.0,17.0,Nuriootpa,22.0,13.4,67.82,1.0,2012-01-19,84.91999999999999,9.8
57.0,61.7,15.0,86.72,ESE,7.0,E,37.0,No,1015.3,1013.3,No,SE,0.0,11.0,Nuriootpa,30.0,6.9,67.46,3.0,2012-01-20,84.38000000000001,10.4
56.0,57.379999999999995,15.0,86.53999999999999,ESE,3.0,SSE,50.0,No,1015.2,1013.0,No,SE,0.0,19.0,Nuriootpa,23.0,13.0,64.94,4.0,2012-01-21,85.1,8.0
