wind gust dir,temp 9 am c,wind speed 9 am,rain tomorrow,wind dir 9 am,date,temp 3 pm c,wind speed 3 pm,location,wind dir 3 pm,pressure 9 am,cloud 3 pm,min temp c,max temp c,pressure 3 pm,wind gust speed,rain today,humidity 3 pm,rainfall,humidity 9 am,cloud 9 am
E,10.8,22.0,No,SE,2015-08-04,18.1,20.0,Uluru,ESE,1029.8,,6.8,18.8,1025.7,41.0,No,29.0,0.0,55.0,
E,9.6,19.0,No,ESE,2015-08-05,17.1,20.0,Uluru,SSE,1028.0,,4.0,18.4,1023.8,41.0,No,31.0,0.0,60.0,
E,9.8,17.0,No,ESE,2015-08-06,18.5,20.0,Uluru,E,1026.3,,3.8,19.7,1022.3,44.0,No,26.0,0.0,51.0,
E,10.6,13.0,No,E,2015-08-07,19.9,15.0,Uluru,ENE,1024.9,,3.2,21.3,1021.1,31.0,No,22.0,0.0,54.0,
N,10.5,13.0,No,ESE,2015-08-08,23.3,17.0,Uluru,N,1022.2,,4.3,24.3,1017.0,35.0,No,14.0,0.0,51.0,
WNW,14.2,0.0,No,,2015-08-09,27.2,20.0,Uluru,WNW,1018.7,,3.7,27.8,1015.1,46.0,No,12.0,0.0,31.0,
E,14.0,13.0,No,SE,2015-08-10,23.8,11.0,Uluru,NE,1021.5,,5.5,25.7,1017.2,28.0,No,21.0,0.0,38.0,
WSW,12.9,11.0,No,SW,2015-08-11,22.8,22.0,Uluru,W,1021.2,,8.5,24.3,1017.8,39.0,No,8.0,0.0,28.0,7.0
SSE,9.8,13.0,No,SSE,2015-08-12,17.5,19.0,Uluru,SE,1025.6,,4.4,18.5,1022.9,41.0,No,27.0,0.0,54.0,
E,10.6,19.0,No,E,2015-08-13,19.5,17.0,Uluru,ESE,1027.2,,2.7,21.0,1022.9,35.0,No,26.0,0.0,54.0,
E,11.5,11.0,No,ESE,2015-08-14,21.7,19.0,Uluru,E,1027.2,,2.5,23.0,1023.8,35.0,No,20.0,0.0,48.0,
E,13.5,17.0,No,E,2015-08-15,22.2,17.0,Uluru,ESE,1029.4,,6.1,23.0,1025.7,41.0,No,23.0,0.0,49.0,
SE,13.1,15.0,No,E,2015-08-16,22.5,13.0,Uluru,E,1028.4,,5.9,23.0,1023.5,30.0,No,21.0,0.0,43.0,
S,13.7,7.0,No,SE,2015-08-17,24.1,17.0,Uluru,SSE,1025.6,,4.9,24.8,1021.6,44.0,No,16.0,0.0,35.0,
NNE,13.6,6.0,No,E,2015-08-18,24.5,7.0,Uluru,NE,1023.0,8.0,5.3,25.8,1019.2,24.0,No,15.0,0.0,33.0,8.0
NW,15.3,0.0,No,,2015-08-19,28.2,20.0,Uluru,NNW,1020.3,,5.6,29.8,1015.9,37.0,No,10.0,0.0,26.0,
N,21.1,13.0,No,N,2015-08-20,27.7,35.0,Uluru,N,1017.6,8.0,15.2,29.5,1012.3,54.0,No,12.0,0.0,21.0,8.0
WSW,18.4,13.0,No,ESE,2015-08-21,26.7,13.0,Uluru,N,1016.6,,12.3,28.4,1012.6,43.0,No,26.0,0.0,57.0,4.0
NW,18.0,7.0,No,SE,2015-08-22,30.8,30.0,Uluru,NW,1015.3,1.0,11.6,31.8,1011.2,56.0,No,19.0,0.0,44.0,
W,18.8,22.0,No,SW,2015-08-23,24.3,24.0,Uluru,W,1017.8,,13.5,25.3,1016.4,46.0,No,16.0,0.0,31.0,
ESE,12.5,15.0,No,SE,2015-08-24,21.4,13.0,Uluru,E,1024.3,,4.8,22.2,1019.8,35.0,No,24.0,0.0,59.0,
E,12.7,28.0,No,E,2015-08-25,17.6,26.0,Uluru,ENE,1023.5,4.0,8.9,19.0,1020.2,44.0,No,44.0,0.0,54.0,
E,12.4,22.0,No,SE,2015-08-26,19.7,22.0,Uluru,ESE,1022.9,8.0,8.7,21.1,1018.8,43.0,No,47.0,0.4,77.0,1.0
ENE,12.9,26.0,No,E,2015-08-27,21.2,24.0,Uluru,ESE,1024.6,,8.9,22.3,1020.1,43.0,No,35.0,0.0,64.0,
E,13.5,26.0,No,ESE,2015-08-28,19.5,24.0,Uluru,SE,1023.6,3.0,12.7,20.9,1020.5,46.0,No,32.0,0.0,36.0,8.0
ENE,14.2,17.0,No,E,2015-08-29,24.3,6.0,Uluru,NE,1023.6,,6.6,25.4,1019.0,28.0,No,27.0,0.0,36.0,
SSW,16.7,19.0,No,E,2015-08-30,28.2,11.0,Uluru,WNW,1021.0,7.0,9.5,28.8,1016.7,44.0,No,17.0,0.0,29.0,
NW,17.0,9.0,No,ESE,2015-08-31,27.3,19.0,Uluru,NNW,1018.4,7.0,13.4,28.7,1013.1,57.0,No,29.0,1.0,65.0,4.0
WNW,19.5,13.0,No,W,2015-09-01,28.6,31.0,Uluru,WNW,1012.0,2.0,15.1,29.9,1007.2,50.0,No,18.0,0.4,68.0,7.0
SSW,12.1,22.0,No,SSW,2015-09-02,20.3,19.0,Uluru,SW,1019.6,,8.1,21.5,1017.6,54.0,No,22.0,0.2,34.0,
SE,13.2,20.0,No,SE,2015-09-03,21.6,20.0,Uluru,ESE,1024.2,,5.0,22.6,1019.9,31.0,No,19.0,0.0,49.0,
ENE,14.8,24.0,No,E,2015-09-04,23.1,7.0,Uluru,S,1024.2,,7.5,24.5,1019.5,35.0,No,19.0,0.0,51.0,
NE,16.1,13.0,No,ENE,2015-09-05,27.3,6.0,Uluru,ESE,1021.8,,6.2,29.1,1016.2,22.0,No,14.0,0.0,38.0,
S,19.0,6.0,No,ESE,2015-09-06,30.3,13.0,Uluru,W,1017.9,4.0,8.5,31.7,1015.1,43.0,No,12.0,0.0,27.0,
ESE,16.6,20.0,No,ESE,2015-09-07,24.5,20.0,Uluru,E,1024.5,5.0,13.0,24.9,1020.8,43.0,No,22.0,0.0,31.0,8.0
E,15.7,28.0,No,E,2015-09-08,23.6,24.0,Uluru,ESE,1026.8,,9.1,24.9,1022.7,41.0,No,20.0,0.0,33.0,
ENE,16.0,26.0,No,E,2015-09-09,24.5,24.0,Uluru,ENE,1028.6,,7.9,25.7,1024.1,44.0,No,16.0,0.0,31.0,
NE,17.2,24.0,No,ENE,2015-09-10,24.7,15.0,Uluru,NE,1028.9,,6.1,26.8,1023.1,44.0,No,14.0,0.0,35.0,
NNE,18.7,15.0,No,ENE,2015-09-11,29.1,9.0,Uluru,N,1024.8,,7.2,29.8,1019.0,31.0,No,9.0,0.0,30.0,
NNW,20.4,6.0,No,NE,2015-09-12,30.8,6.0,Uluru,W,1021.5,,8.7,31.6,1016.9,30.0,No,8.0,0.0,17.0,
NW,20.9,7.0,No,E,2015-09-13,31.9,28.0,Uluru,NW,1018.3,,7.9,33.1,1013.4,46.0,No,6.0,0.0,13.0,
WSW,19.1,24.0,No,S,2015-09-14,28.5,6.0,Uluru,NE,1018.0,,11.2,29.8,1015.1,35.0,No,14.0,0.0,41.0,
SSE,19.4,26.0,No,E,2015-09-15,29.2,6.0,Uluru,NW,1019.0,4.0,12.6,30.8,1014.6,48.0,No,14.0,0.0,33.0,3.0
ESE,17.8,24.0,No,SSE,2015-09-16,26.6,13.0,Uluru,SSE,1021.7,3.0,12.1,27.8,1018.2,37.0,No,17.0,0.0,28.0,4.0
ESE,16.7,28.0,No,ESE,2015-09-17,24.8,22.0,Uluru,SE,1024.9,6.0,10.9,26.5,1021.0,43.0,No,19.0,0.0,33.0,
E,18.4,30.0,No,E,2015-09-18,26.1,11.0,Uluru,SE,1024.6,,13.5,26.9,1019.8,41.0,No,16.0,0.0,28.0,1.0
E,19.5,20.0,No,E,2015-09-19,27.6,7.0,Uluru,NNE,1021.0,,9.2,29.4,1015.8,28.0,No,10.0,0.0,21.0,
SW,19.6,11.0,No,ESE,2015-09-20,30.6,13.0,Uluru,SE,1018.5,5.0,8.4,31.8,1014.6,37.0,No,9.0,0.0,17.0,
E,14.5,26.0,No,SSE,2015-09-21,24.9,15.0,Uluru,E,1024.1,,12.4,26.0,1020.0,39.0,No,23.0,0.0,48.0,
ESE,15.6,33.0,No,E,2015-09-22,23.0,24.0,Uluru,ESE,1027.0,,8.1,24.4,1022.9,50.0,No,17.0,0.0,39.0,
E,16.4,35.0,No,E,2015-09-23,24.1,24.0,Uluru,E,1027.5,,8.9,25.0,1022.4,56.0,No,15.0,0.0,28.0,
ENE,14.9,30.0,No,E,2015-09-24,22.7,26.0,Uluru,ENE,1026.4,,7.0,23.7,1021.1,50.0,No,10.0,0.0,24.0,
E,15.5,24.0,No,E,2015-09-25,23.4,20.0,Uluru,E,1024.9,,7.1,24.5,1019.2,43.0,No,9.0,0.0,19.0,
E,17.0,24.0,No,ENE,2015-09-26,24.5,17.0,Uluru,SE,1023.0,,7.4,26.1,1018.3,39.0,No,9.0,0.0,18.0,
SE,18.9,20.0,No,ENE,2015-09-27,26.2,11.0,Uluru,ESE,1021.3,,7.3,27.3,1017.1,35.0,No,8.0,0.0,16.0,
ENE,21.0,15.0,No,E,2015-09-28,27.3,9.0,Uluru,SE,1019.9,,6.7,29.3,1015.8,35.0,No,8.0,0.0,16.0,
ENE,22.2,2.0,No,SE,2015-09-29,30.1,20.0,Uluru,E,1020.1,,8.3,31.5,1016.8,39.0,No,7.0,0.0,14.0,
NE,24.3,0.0,No,,2015-09-30,32.4,19.0,Uluru,ENE,1022.7,,10.0,34.2,1019.8,41.0,No,6.0,0.0,9.0,
ESE,24.8,15.0,No,ESE,2015-10-01,33.8,13.0,Uluru,SSE,1026.9,,12.3,34.6,1021.7,39.0,No,7.0,0.0,16.0,
ENE,26.9,17.0,No,E,2015-10-02,34.1,9.0,Uluru,NE,1026.6,,14.7,35.8,1021.7,37.0,No,6.0,0.0,13.0,
NE,25.8,15.0,No,E,2015-10-03,33.6,17.0,Uluru,ESE,1025.8,,12.5,34.7,1020.3,41.0,No,4.0,0.0,9.0,
E,27.4,15.0,No,NE,2015-10-04,34.5,22.0,Uluru,E,1022.7,,13.7,35.3,1017.7,41.0,No,8.0,0.0,13.0,
NNE,26.0,9.0,No,NNE,2015-10-05,33.0,20.0,Uluru,N,1020.3,,13.9,34.2,1013.7,48.0,No,6.0,0.0,11.0,
S,25.6,6.0,No,SSW,2015-10-06,35.8,13.0,Uluru,S,1016.0,,12.2,36.6,1012.7,52.0,No,5.0,0.0,10.0,
ESE,20.6,31.0,No,ESE,2015-10-07,31.9,20.0,Uluru,E,1022.5,,16.0,33.2,1017.6,44.0,No,17.0,0.0,35.0,
ENE,27.6,30.0,No,E,2015-10-08,33.4,9.0,Uluru,SE,1022.6,,18.4,35.7,1017.5,46.0,No,9.0,0.0,18.0,
NE,29.6,26.0,No,ENE,2015-10-09,35.5,22.0,Uluru,ENE,1022.4,,17.5,36.4,1017.7,46.0,No,7.0,0.0,11.0,
ENE,28.0,7.0,No,ESE,2015-10-10,35.9,20.0,Uluru,ENE,1022.1,,15.5,36.5,1017.5,44.0,No,9.0,0.0,15.0,
SE,29.7,11.0,No,ESE,2015-10-11,35.5,11.0,Uluru,SE,1019.4,,15.9,37.3,1015.1,48.0,No,8.0,0.0,12.0,
ESE,28.4,31.0,No,E,2015-10-12,35.5,7.0,Uluru,ENE,1020.3,,16.7,36.0,1015.5,46.0,No,7.0,0.0,6.0,
E,26.1,37.0,No,E,2015-10-13,35.3,22.0,Uluru,NE,1019.3,,19.1,36.6,1014.5,46.0,No,9.0,0.0,19.0,
WNW,28.8,24.0,No,ENE,2015-10-14,38.4,19.0,Uluru,NNW,1017.2,,18.8,38.9,1012.2,37.0,No,8.0,0.0,15.0,
NW,30.7,11.0,No,NW,2015-10-15,38.1,4.0,Uluru,NNE,1015.1,3.0,19.0,40.4,1010.5,39.0,No,7.0,0.0,11.0,
S,30.5,37.0,No,SE,2015-10-16,36.7,17.0,Uluru,NE,1015.2,7.0,24.9,39.9,1010.9,69.0,No,8.0,0.0,23.0,
N,29.1,33.0,No,ESE,2015-10-17,39.0,22.0,Uluru,E,1017.4,,23.2,39.8,1012.4,65.0,No,10.0,0.0,26.0,
NE,31.3,22.0,No,NE,2015-10-18,38.2,11.0,Uluru,E,1018.8,,21.8,39.1,1013.8,41.0,No,9.0,0.0,14.0,
WNW,32.0,26.0,No,NNW,2015-10-19,36.6,19.0,Uluru,WSW,1017.1,8.0,18.2,38.6,1012.5,46.0,No,9.0,0.0,10.0,
SSE,29.4,17.0,No,SSW,2015-10-20,36.7,19.0,Uluru,WSW,1016.2,4.0,25.2,38.6,1011.1,48.0,No,15.0,0.0,35.0,3.0
E,24.4,28.0,No,E,2015-10-21,32.8,22.0,Uluru,E,1019.3,,18.5,34.4,1013.8,43.0,No,16.0,0.0,29.0,
E,27.2,30.0,No,E,2015-10-22,35.2,20.0,Uluru,NE,1018.6,,19.1,36.1,1013.8,50.0,No,10.0,0.0,24.0,
ENE,29.0,31.0,No,ENE,2015-10-23,36.1,9.0,Uluru,NNW,1017.0,5.0,18.2,38.0,1011.7,44.0,No,8.0,0.0,13.0,
ENE,26.3,20.0,No,SSW,2015-10-24,34.5,13.0,Uluru,NE,1017.7,8.0,22.7,36.6,1011.8,48.0,No,15.0,0.0,11.0,7.0
NW,30.5,11.0,No,ENE,2015-10-25,38.0,6.0,Uluru,NE,1015.8,,22.6,39.2,1010.7,56.0,No,7.0,0.0,25.0,
WSW,31.4,15.0,No,S,2015-10-26,36.9,15.0,Uluru,E,1015.4,2.0,26.3,38.2,1012.3,50.0,No,11.0,0.0,20.0,7.0
E,28.8,28.0,No,E,2015-10-27,37.7,9.0,Uluru,SSE,1016.9,7.0,24.3,38.2,1012.5,43.0,No,10.0,0.0,22.0,7.0
WNW,30.9,31.0,No,ENE,2015-10-28,37.9,30.0,Uluru,NW,1015.3,3.0,23.0,39.9,1011.1,54.0,No,12.0,0.0,16.0,
N,27.6,13.0,No,NNW,2015-10-29,31.2,15.0,Uluru,S,1016.6,8.0,23.4,32.5,1013.9,56.0,No,25.0,0.4,38.0,7.0
SW,28.0,7.0,No,ENE,2015-10-30,36.3,9.0,Uluru,ESE,1015.0,3.0,21.8,37.8,1010.2,57.0,No,16.0,0.0,34.0,
WSW,31.1,24.0,No,WNW,2015-10-31,39.0,9.0,Uluru,WSW,1012.4,2.0,21.4,39.8,1007.7,39.0,No,9.0,1.0,32.0,
E,32.2,28.0,No,ESE,2015-11-01,38.6,19.0,Uluru,SE,1011.7,,22.6,40.3,1006.7,43.0,No,9.0,0.0,14.0,
WNW,32.7,30.0,No,NE,2015-11-02,41.4,35.0,Uluru,NW,1005.8,,26.4,43.7,1000.3,69.0,No,7.0,0.0,20.0,
,28.8,22.0,,WNW,2015-11-03,36.8,31.0,Uluru,WNW,1006.9,2.0,21.7,37.3,1003.0,,No,15.0,0.8,38.0,
WSW,22.5,17.0,No,SW,2015-11-04,32.9,19.0,Uluru,WNW,1011.9,,16.0,33.4,1007.2,41.0,,13.0,,40.0,
E,23.6,19.0,No,ENE,2015-11-05,33.6,15.0,Uluru,ESE,1013.8,,14.1,35.4,1008.8,30.0,No,12.0,0.0,35.0,
S,28.9,19.0,No,E,2015-11-06,38.4,11.0,Uluru,SE,1012.1,,18.3,39.8,1006.7,39.0,No,7.0,0.0,20.0,
N,31.2,26.0,No,ENE,2015-11-07,39.0,19.0,Uluru,NNE,1011.9,6.0,25.1,41.4,1007.2,46.0,No,10.0,0.0,17.0,
W,28.7,13.0,No,S,2015-11-08,28.3,26.0,Uluru,WSW,1015.9,6.0,27.5,32.3,1013.7,44.0,No,40.0,0.0,19.0,7.0
NNE,23.4,9.0,No,SE,2015-11-09,32.0,17.0,Uluru,NE,1014.5,8.0,19.9,34.4,1010.8,44.0,No,17.0,0.0,58.0,7.0
SW,26.3,11.0,No,SW,2015-11-10,30.5,11.0,Uluru,NNW,1011.6,7.0,20.1,34.4,1009.5,39.0,No,27.0,0.0,46.0,1.0
NE,31.9,9.0,No,ENE,2015-11-11,37.0,13.0,Uluru,ESE,1012.0,,18.0,39.0,1008.4,35.0,No,10.0,0.0,18.0,
NW,33.7,19.0,No,ESE,2015-11-12,40.5,11.0,Uluru,WSW,1013.7,1.0,22.7,41.2,1009.8,46.0,No,8.0,0.0,15.0,
SE,29.0,28.0,No,ESE,2015-11-13,37.3,24.0,Uluru,E,1016.4,,24.8,37.5,1011.7,48.0,No,9.0,0.0,20.0,
ESE,26.7,30.0,No,E,2015-11-14,33.5,19.0,Uluru,SSE,1016.2,6.0,21.3,34.6,1011.9,48.0,No,10.0,0.0,17.0,5.0
E,26.5,30.0,No,E,2015-11-15,34.1,24.0,Uluru,SSW,1015.2,,18.9,35.3,1010.8,44.0,No,7.0,0.0,12.0,
NE,27.4,15.0,No,NE,2015-11-16,35.8,9.0,Uluru,SSW,1013.4,,15.7,37.7,1009.4,31.0,No,5.0,0.0,11.0,
SE,30.2,11.0,No,NNE,2015-11-17,39.5,9.0,Uluru,SSE,1013.8,,18.4,40.7,1009.5,44.0,No,6.0,0.0,9.0,
ESE,32.8,19.0,No,NNE,2015-11-18,40.4,22.0,Uluru,NE,1014.3,,19.6,42.2,1009.5,39.0,No,5.0,0.0,8.0,
WNW,34.9,17.0,No,N,2015-11-19,41.1,19.0,Uluru,N,1012.8,,20.5,42.9,1008.4,50.0,No,4.0,0.0,7.0,
S,28.2,35.0,No,SSE,2015-11-20,37.5,30.0,Uluru,SSE,1014.5,,25.9,39.1,1010.4,57.0,No,17.0,0.0,36.0,
E,26.2,31.0,No,ESE,2015-11-21,35.6,20.0,Uluru,E,1018.8,,20.8,37.3,1013.4,50.0,No,11.0,0.0,24.0,
E,28.4,33.0,No,E,2015-11-22,37.4,15.0,Uluru,SE,1016.6,,20.5,38.5,1011.8,44.0,No,9.0,0.0,16.0,
E,29.8,30.0,No,E,2015-11-23,36.7,17.0,Uluru,NE,1016.3,,22.2,37.9,1011.6,44.0,No,9.0,0.0,13.0,
ENE,29.7,26.0,No,NE,2015-11-24,36.5,13.0,Uluru,N,1014.0,,22.7,39.3,1008.0,43.0,No,8.0,0.0,14.0,
SW,35.5,20.0,No,NNW,2015-11-25,40.1,33.0,Uluru,NW,1006.1,5.0,23.1,41.9,1002.7,69.0,No,8.0,0.0,7.0,1.0
ENE,27.5,17.0,No,ESE,2015-11-26,31.8,17.0,Uluru,E,1013.1,8.0,23.4,33.9,1010.2,43.0,No,23.0,0.0,35.0,
ENE,27.7,31.0,No,E,2015-11-27,36.2,11.0,Uluru,S,1013.9,,21.3,37.0,1009.7,46.0,No,14.0,0.0,22.0,
W,30.5,17.0,No,NE,2015-11-28,37.4,20.0,Uluru,WNW,1013.1,8.0,22.6,39.8,1008.6,46.0,No,12.0,0.0,16.0,1.0
WSW,34.9,9.0,No,WNW,2015-11-29,34.5,19.0,Uluru,SE,1010.4,7.0,22.2,40.6,1006.6,57.0,No,20.0,0.0,21.0,
SW,31.2,17.0,No,NW,2015-11-30,35.2,39.0,Uluru,SW,1008.2,3.0,20.4,41.0,1004.4,54.0,No,16.0,0.0,30.0,2.0
ESE,28.3,28.0,No,ESE,2015-12-01,35.8,15.0,Uluru,SE,1012.8,,19.4,37.1,1010.0,61.0,No,14.0,0.4,24.0,
E,25.2,28.0,No,E,2015-12-02,31.4,20.0,Uluru,ESE,1018.4,1.0,22.9,32.9,1015.0,52.0,No,17.0,0.0,23.0,
NE,25.9,24.0,No,ENE,2015-12-03,35.5,7.0,Uluru,W,1018.3,,17.7,37.2,1012.1,39.0,No,7.0,0.0,17.0,
SSW,27.6,22.0,No,SSW,2015-12-04,37.8,20.0,Uluru,NNW,1015.1,,20.4,39.7,1009.8,33.0,No,8.0,0.0,10.0,
NNW,36.1,24.0,No,NE,2015-12-05,41.5,24.0,Uluru,N,1010.5,2.0,20.0,44.1,1005.3,57.0,No,10.0,0.0,9.0,
WNW,28.5,11.0,Yes,N,2015-12-06,32.6,13.0,Uluru,NNW,1011.7,8.0,26.6,34.3,1009.6,61.0,No,35.0,0.0,47.0,7.0
WSW,21.9,22.0,Yes,NE,2015-12-07,31.9,19.0,Uluru,NNW,1012.9,2.0,19.9,34.2,1009.0,56.0,Yes,49.0,15.2,92.0,7.0
NW,25.4,17.0,No,NW,2015-12-08,35.8,11.0,Uluru,NNW,1013.2,7.0,19.8,37.1,1009.9,37.0,Yes,26.0,4.6,67.0,
SSW,32.1,30.0,No,E,2015-12-09,39.0,7.0,Uluru,ESE,1013.7,2.0,24.9,40.1,1009.4,57.0,No,12.0,0.2,25.0,
N,33.2,17.0,No,ENE,2015-12-10,37.6,11.0,Uluru,S,1012.1,8.0,26.9,39.3,1008.4,61.0,No,19.0,0.0,27.0,8.0
SSW,31.3,9.0,No,E,2015-12-11,37.0,30.0,Uluru,SSW,1010.3,5.0,24.4,39.4,1006.4,46.0,No,21.0,0.0,38.0,
ENE,27.8,22.0,No,E,2015-12-12,35.1,15.0,Uluru,NE,1012.6,,24.1,36.2,1008.1,41.0,No,20.0,0.0,35.0,
SW,32.8,26.0,No,NE,2015-12-13,39.1,9.0,Uluru,WSW,1010.1,4.0,25.7,40.2,1005.7,69.0,No,13.0,0.0,24.0,
W,33.1,19.0,Yes,NNW,2015-12-14,38.1,20.0,Uluru,W,1008.0,1.0,30.2,39.5,1005.3,44.0,No,20.0,0.0,26.0,7.0
E,25.9,0.0,No,,2015-12-15,30.5,19.0,Uluru,NE,1010.9,2.0,23.5,32.1,1009.1,33.0,Yes,39.0,3.8,62.0,1.0
E,29.4,11.0,No,E,2015-12-16,35.4,4.0,Uluru,ENE,1010.3,1.0,19.4,37.7,1005.7,43.0,No,21.0,0.0,34.0,
E,29.9,13.0,No,NE,2015-12-17,36.8,20.0,Uluru,ESE,1008.8,,22.2,39.4,1004.9,59.0,No,20.0,0.0,37.0,
NE,29.6,9.0,No,N,2015-12-18,36.6,20.0,Uluru,E,1008.4,8.0,22.8,39.4,1004.1,41.0,No,22.0,0.0,42.0,
ENE,30.7,15.0,No,NNW,2015-12-19,38.6,6.0,Uluru,NW,1005.8,7.0,23.4,39.9,1000.8,39.0,No,18.0,0.0,44.0,
SSE,25.7,13.0,Yes,ESE,2015-12-20,28.9,20.0,Uluru,NNE,1006.9,5.0,23.8,30.3,1004.9,43.0,No,63.0,0.0,66.0,6.0
E,26.4,30.0,No,ESE,2015-12-21,32.2,17.0,Uluru,ESE,1009.7,2.0,23.6,34.6,1007.5,44.0,Yes,43.0,4.8,64.0,2.0
,27.1,24.0,,E,2015-12-22,32.9,20.0,Uluru,ESE,1012.7,8.0,24.2,35.1,1008.2,,No,43.0,0.0,67.0,8.0
ENE,29.0,24.0,No,ENE,2015-12-23,36.5,9.0,Uluru,NE,1010.6,7.0,24.0,38.5,1005.0,39.0,,25.0,,51.0,
SW,30.6,28.0,Yes,ENE,2015-12-24,38.1,7.0,Uluru,N,1005.9,7.0,28.2,39.5,1001.0,83.0,No,21.0,0.0,35.0,7.0
S,30.5,9.0,No,NNE,2015-12-25,39.5,15.0,Uluru,SW,1003.4,2.0,23.4,41.4,999.8,67.0,Yes,20.0,2.0,49.0,
SSE,21.1,28.0,No,SSE,2015-12-26,32.0,22.0,Uluru,SE,1010.6,,18.0,34.2,1007.0,52.0,No,29.0,0.2,51.0,
E,24.3,35.0,No,ESE,2015-12-27,33.0,20.0,Uluru,E,1013.2,,20.5,34.7,1010.1,52.0,No,12.0,0.0,23.0,
ESE,26.7,30.0,No,E,2015-12-28,35.0,31.0,Uluru,ESE,1014.7,,18.0,36.4,1010.9,54.0,No,7.0,0.0,17.0,
E,28.1,33.0,No,E,2015-12-29,34.7,22.0,Uluru,SE,1012.6,,17.5,37.1,1007.5,56.0,No,7.0,0.0,12.0,
E,31.3,20.0,No,E,2015-12-30,38.4,17.0,Uluru,SSE,1007.2,1.0,20.0,38.9,1002.6,59.0,No,12.0,0.0,12.0,
SE,25.8,20.0,No,ESE,2015-12-31,35.8,28.0,Uluru,S,1007.3,,19.3,37.4,1003.7,56.0,No,18.0,0.0,46.0,
SE,25.8,17.0,No,S,2016-01-01,35.5,33.0,Uluru,SSE,1009.9,,18.7,37.3,1006.3,56.0,No,17.0,0.0,45.0,
SE,26.5,19.0,No,E,2016-01-02,35.9,22.0,Uluru,SSE,1012.1,,20.0,38.5,1007.5,50.0,No,15.0,0.0,40.0,
SSW,31.2,13.0,No,ESE,2016-01-03,38.3,17.0,Uluru,SW,1010.8,,20.6,39.9,1007.1,54.0,No,13.0,0.0,25.0,
SSW,30.8,22.0,No,SE,2016-01-04,38.0,20.0,Uluru,SSW,1011.4,4.0,21.0,39.9,1007.6,54.0,No,11.0,0.0,17.0,
SSW,30.0,28.0,No,E,2016-01-05,37.2,17.0,Uluru,SE,1012.2,,21.3,39.5,1008.2,46.0,No,8.0,0.0,13.0,
SE,30.9,20.0,No,ENE,2016-01-06,40.5,13.0,Uluru,SSE,1012.4,,20.7,41.3,1008.9,41.0,No,9.0,0.0,13.0,
ESE,32.6,13.0,No,ESE,2016-01-07,37.5,7.0,Uluru,NE,1013.4,1.0,23.9,39.0,1009.5,56.0,No,11.0,0.0,16.0,
,33.1,26.0,,ENE,2016-01-08,37.7,20.0,Uluru,NE,1013.0,8.0,,39.0,1009.7,,No,12.0,0.0,19.0,
NW,32.8,26.0,No,ENE,2016-01-09,36.8,26.0,Uluru,NNW,1013.7,6.0,28.8,38.4,1011.0,48.0,,13.0,,17.0,8.0
WNW,31.0,20.0,No,S,2016-01-10,39.3,31.0,Uluru,NW,1013.3,5.0,27.8,40.7,1009.3,56.0,No,15.0,0.0,18.0,6.0
NNW,30.6,22.0,No,WSW,2016-01-11,35.2,19.0,Uluru,SW,1010.5,6.0,28.4,38.2,1008.2,43.0,No,23.0,0.0,40.0,5.0
SSW,30.9,13.0,No,NNW,2016-01-12,36.4,20.0,Uluru,NNW,1010.4,1.0,25.7,38.0,1007.8,57.0,No,25.0,0.0,42.0,5.0
S,30.5,4.0,No,NW,2016-01-13,37.0,6.0,Uluru,WSW,1012.2,1.0,21.7,39.4,1008.3,56.0,No,25.0,0.4,44.0,8.0
SSE,23.0,19.0,No,SSE,2016-01-14,24.2,33.0,Uluru,SE,1016.4,8.0,21.6,26.3,1015.7,63.0,No,55.0,0.0,68.0,8.0
E,20.6,30.0,No,ESE,2016-01-15,28.7,20.0,Uluru,ESE,1019.4,,18.8,30.4,1015.1,52.0,No,37.0,0.0,60.0,7.0
ENE,23.4,20.0,No,E,2016-01-16,31.9,13.0,Uluru,ESE,1016.5,,20.0,33.3,1012.0,31.0,No,18.0,0.0,29.0,
ENE,26.7,22.0,No,E,2016-01-17,35.4,15.0,Uluru,SSW,1013.7,6.0,21.4,36.8,1008.8,30.0,No,12.0,0.0,20.0,5.0
E,29.7,22.0,No,ENE,2016-01-18,37.8,22.0,Uluru,N,1010.0,8.0,24.7,40.2,1006.2,33.0,No,14.0,0.0,25.0,3.0
W,31.5,11.0,No,NNW,2016-01-19,30.9,2.0,Uluru,SW,1009.8,8.0,24.6,35.6,1009.6,46.0,No,46.0,0.0,36.0,
,28.8,13.0,,NW,2016-01-20,38.2,22.0,Uluru,NW,1012.0,,22.6,39.4,1006.4,,No,27.0,0.0,54.0,
,25.1,,Yes,,2016-01-21,35.7,,Uluru,,1010.9,,22.4,37.0,1006.2,,,40.0,,81.0,4.0
,28.5,,No,,2016-01-22,38.3,,Uluru,,1010.7,1.0,23.1,39.1,1007.6,,Yes,34.0,1.8,69.0,
,29.1,,No,,2016-01-23,35.2,,Uluru,,1013.8,1.0,24.1,37.4,1010.1,,No,29.0,0.0,44.0,
,28.4,,No,,2016-01-24,36.7,,Uluru,,1013.3,,25.1,38.3,1009.0,,No,19.0,0.0,35.0,5.0
,28.6,,No,,2016-01-25,34.8,,Uluru,,1012.0,6.0,23.5,35.9,1009.3,,No,13.0,0.0,23.0,
