Wind.Speed.3.pm,Rainfall,Rain.Tomorrow,Wind.Speed.9.am,Location,Date,Pressure.9.am,Humidity.3.pm,Evaporation,Cloud.3.pm,Wind.Dir.9.am,Temp.3.pm.C,Wind.Dir.3.pm,Humidity.9.am,Cloud.9.am,Min.Temp.C,Pressure.3.pm,Wind.Gust.Speed,Rain.Today,Temp.9.am.C,Sunshine,Wind.Gust.Dir,Max.Temp.C
13.0,0.0,No,17.0,Portland,2011-05-20,1023.5,48.0,2.4,2.0,NNE,18.8,NNE,57.0,8.0,10.3,1019.8,30.0,No,12.2,6.0,N,20.1
17.0,0.0,No,19.0,Portland,2011-05-21,1015.6,54.0,3.6,6.0,N,19.3,N,57.0,6.0,9.5,1012.7,39.0,No,13.3,7.1,N,20.3
17.0,0.8,Yes,15.0,Portland,2011-05-22,1005.6,69.0,3.8,6.0,NNE,16.5,N,89.0,8.0,12.8,1001.3,37.0,No,12.9,2.9,N,17.7
15.0,14.0,Yes,20.0,Portland,2011-05-23,1004.4,90.0,1.4,7.0,SW,11.7,SW,97.0,8.0,11.1,1005.6,48.0,Yes,11.1,0.1,SSW,13.7
22.0,10.6,Yes,22.0,Portland,2011-05-24,1015.9,77.0,0.8,7.0,S,9.7,S,74.0,7.0,9.1,1018.3,52.0,Yes,10.4,3.7,S,12.5
13.0,1.6,Yes,13.0,Portland,2011-05-25,1023.8,72.0,0.8,8.0,S,11.4,S,61.0,8.0,8.7,1022.8,37.0,Yes,10.6,0.6,S,11.9
15.0,2.8,Yes,9.0,Portland,2011-05-26,1022.1,71.0,0.8,6.0,SW,13.9,SW,96.0,5.0,8.6,1020.8,28.0,Yes,10.7,6.9,SW,14.6
13.0,4.2,Yes,11.0,Portland,2011-05-27,1022.4,93.0,0.8,5.0,SW,12.2,SW,,7.0,8.1,1021.5,30.0,Yes,,4.3,SW,13.7
0.0,7.8,Yes,9.0,Portland,2011-05-28,1025.4,73.0,1.0,8.0,SSW,12.2,,97.0,8.0,6.2,1023.8,15.0,Yes,9.8,1.4,NNE,12.9
11.0,1.6,No,4.0,Portland,2011-05-29,1026.9,76.0,1.0,6.0,N,12.7,SSE,100.0,7.0,,1025.7,19.0,Yes,7.8,2.3,SSE,14.0
2.0,0.0,No,0.0,Portland,2011-05-30,1028.9,57.0,0.6,5.0,,14.5,SE,93.0,4.0,,1026.9,15.0,No,9.3,3.4,SE,14.8
7.0,0.0,No,13.0,Portland,2011-05-31,1025.7,64.0,0.6,7.0,NE,13.5,N,99.0,8.0,0.9,1023.4,17.0,No,4.5,6.4,NNE,14.2
9.0,0.6,No,13.0,Portland,2011-06-01,1026.4,57.0,1.0,2.0,NNE,15.6,N,97.0,1.0,1.4,1024.7,20.0,No,4.7,9.4,N,16.8
22.0,0.2,No,15.0,Portland,2011-06-02,1022.3,62.0,1.2,4.0,N,17.3,N,86.0,2.0,4.4,1018.2,35.0,No,10.1,7.9,N,18.4
20.0,0.4,Yes,19.0,Portland,2011-06-03,1014.1,59.0,1.6,7.0,W,13.7,W,89.0,7.0,10.1,1013.5,41.0,No,12.7,4.1,N,15.6
26.0,9.6,No,28.0,Portland,2011-06-04,1014.4,55.0,1.8,1.0,W,13.9,W,67.0,7.0,8.4,1014.6,50.0,Yes,12.2,7.6,W,15.1
30.0,0.2,Yes,30.0,Portland,2011-06-05,1010.1,90.0,2.0,8.0,NNW,10.5,W,82.0,4.0,9.1,1007.7,67.0,No,10.3,4.5,W,14.9
24.0,16.0,Yes,9.0,Portland,2011-06-06,1019.3,84.0,2.2,8.0,W,9.6,WNW,79.0,5.0,5.4,1018.2,46.0,Yes,8.1,4.1,WSW,11.7
26.0,6.0,Yes,28.0,Portland,2011-06-07,1015.3,71.0,0.4,5.0,WSW,8.3,SSW,62.0,6.0,7.2,1017.5,69.0,Yes,9.1,6.3,WSW,11.2
17.0,4.0,Yes,19.0,Portland,2011-06-08,1024.1,72.0,1.4,7.0,S,8.8,S,69.0,6.0,6.3,1024.6,56.0,Yes,8.5,7.3,S,11.3
22.0,2.6,Yes,17.0,Portland,2011-06-09,1026.1,82.0,0.6,7.0,S,12.0,S,86.0,7.0,7.3,1025.1,41.0,Yes,10.9,3.6,SSE,13.1
9.0,2.4,No,15.0,Portland,2011-06-10,1027.7,86.0,1.0,6.0,S,11.3,S,78.0,7.0,10.0,1027.6,35.0,Yes,10.8,0.1,S,13.1
19.0,0.4,No,11.0,Portland,2011-06-11,1032.4,87.0,0.8,8.0,SE,12.9,SE,67.0,8.0,8.9,1031.2,33.0,No,10.5,1.2,SE,13.8
17.0,1.0,No,15.0,Portland,2011-06-12,1033.2,64.0,0.8,4.0,SE,12.2,SSE,77.0,3.0,10.4,1031.4,35.0,No,11.7,6.8,SSE,13.4
11.0,0.4,Yes,0.0,Portland,2011-06-13,1030.9,71.0,1.4,7.0,,12.7,E,93.0,8.0,6.8,1028.7,24.0,No,8.7,3.9,SE,14.4
15.0,1.2,No,11.0,Portland,2011-06-14,1030.3,72.0,1.0,7.0,SE,12.2,E,97.0,8.0,5.6,1028.5,26.0,Yes,10.3,4.1,SE,13.3
7.0,0.4,No,11.0,Portland,2011-06-15,1027.9,62.0,1.2,3.0,NE,13.6,W,84.0,1.0,5.1,1025.0,28.0,No,8.5,8.6,ENE,14.3
20.0,0.0,Yes,20.0,Portland,2011-06-16,1018.5,67.0,0.8,8.0,N,11.2,N,82.0,7.0,,1011.8,46.0,No,8.1,0.6,NNW,12.0
35.0,5.8,Yes,39.0,Portland,2011-06-17,1010.5,99.0,1.0,4.0,WSW,12.2,WSW,59.0,4.0,8.2,1012.2,,Yes,11.0,5.3,,13.4
22.0,2.8,No,20.0,Portland,2011-06-18,1015.2,97.0,1.2,7.0,WSW,13.1,WSW,,7.0,9.7,1014.5,54.0,Yes,,5.0,W,14.5
30.0,1.0,Yes,30.0,Portland,2011-06-19,1008.9,,1.8,8.0,NNW,,WNW,94.0,7.0,9.4,1006.4,54.0,No,12.3,1.0,NW,15.1
37.0,6.6,Yes,37.0,Portland,2011-06-20,1001.3,84.0,0.2,8.0,NNW,13.9,NNW,,7.0,,996.2,,Yes,,0.1,,14.4
39.0,28.8,Yes,31.0,Portland,2011-06-21,1000.6,56.0,3.2,5.0,WSW,11.0,WSW,62.0,5.0,6.9,1003.1,72.0,Yes,8.9,5.0,WSW,11.8
41.0,4.2,Yes,24.0,Portland,2011-06-22,1010.1,83.0,1.5,8.0,WNW,13.8,W,83.0,8.0,7.6,1009.3,65.0,Yes,11.5,2.0,WSW,14.4
24.0,3.2,Yes,26.0,Portland,2011-06-23,1018.8,73.0,0.5,8.0,W,13.7,W,81.0,6.0,11.0,1019.0,,Yes,12.3,1.7,,14.8
22.0,2.2,Yes,15.0,Portland,2011-06-24,1024.6,87.0,0.6,8.0,NNW,14.3,NNW,100.0,7.0,9.7,1023.9,44.0,Yes,11.5,1.7,NW,15.5
26.0,2.4,No,13.0,Portland,2011-06-25,1025.8,56.0,0.6,,N,14.9,NNW,83.0,,6.6,1021.9,50.0,Yes,9.3,8.2,NNW,15.1
17.0,0.0,No,19.0,Portland,2011-06-26,1018.9,83.0,2.2,7.0,NNW,13.6,WSW,66.0,7.0,8.3,1020.7,46.0,No,11.1,6.1,NNW,14.6
9.0,0.6,No,9.0,Portland,2011-06-27,1029.5,87.0,1.4,4.0,N,13.3,WNW,89.0,4.0,6.9,1029.8,26.0,No,9.3,4.8,WNW,15.4
13.0,1.0,No,11.0,Portland,2011-06-28,1034.8,72.0,0.8,1.0,N,13.7,E,,1.0,3.9,1032.5,22.0,No,,8.3,E,14.8
9.0,0.2,No,6.0,Portland,2011-06-29,1033.9,60.0,1.0,1.0,N,15.0,ENE,99.0,0.0,1.4,1031.7,24.0,No,3.8,8.9,NNE,15.6
20.0,0.0,No,20.0,Portland,2011-06-30,1032.1,66.0,1.2,8.0,NNE,14.4,N,73.0,7.0,3.8,1029.0,43.0,No,11.6,1.5,N,14.8
15.0,0.0,No,15.0,Portland,2011-07-01,1026.2,58.0,1.2,7.0,N,15.7,N,70.0,7.0,11.6,1022.4,43.0,No,12.3,3.8,N,17.0
24.0,0.0,Yes,24.0,Portland,2011-07-02,1015.1,77.0,2.8,8.0,N,11.9,N,60.0,8.0,10.1,1010.2,52.0,No,11.9,0.0,N,13.1
24.0,21.6,Yes,20.0,Portland,2011-07-03,1009.4,66.0,2.2,7.0,N,14.0,NNW,91.0,3.0,10.1,1007.0,39.0,Yes,11.1,8.8,N,14.8
35.0,5.8,Yes,30.0,Portland,2011-07-04,1001.1,79.0,1.6,8.0,NNW,9.8,NW,86.0,4.0,8.4,1000.2,80.0,Yes,9.3,5.2,WSW,12.4
43.0,15.0,Yes,56.0,Portland,2011-07-05,1005.3,84.0,2.0,7.0,W,9.6,WSW,71.0,7.0,7.3,1007.3,93.0,Yes,10.2,4.1,W,12.2
30.0,8.8,Yes,20.0,Portland,2011-07-06,1003.4,74.0,0.6,7.0,NNW,11.1,W,90.0,8.0,8.4,1001.1,59.0,Yes,8.8,1.3,W,13.0
19.0,9.0,No,19.0,Portland,2011-07-07,1018.3,66.0,0.6,5.0,SSW,10.3,SW,69.0,5.0,7.0,1022.2,44.0,Yes,8.6,4.3,SSW,11.1
33.0,0.0,Yes,30.0,Portland,2011-07-08,1023.0,69.0,0.2,7.0,W,12.4,W,80.0,8.0,8.1,1020.9,57.0,No,9.9,3.9,W,12.4
31.0,1.2,No,26.0,Portland,2011-07-09,1021.3,67.0,1.0,8.0,W,12.4,WNW,70.0,7.0,9.4,1019.0,61.0,Yes,11.0,6.8,W,13.3
31.0,0.8,Yes,48.0,Portland,2011-07-10,1011.7,80.0,1.6,7.0,W,9.5,SW,84.0,7.0,10.3,1014.0,80.0,No,11.3,1.4,WSW,12.3
24.0,2.4,No,17.0,Portland,2011-07-11,1025.1,67.0,1.4,8.0,SW,11.0,WSW,66.0,8.0,7.7,1024.6,52.0,Yes,10.3,0.2,W,11.9
39.0,0.4,Yes,30.0,Portland,2011-07-12,1022.9,80.0,0.6,7.0,W,11.1,W,81.0,7.0,9.7,1020.6,61.0,No,10.3,0.9,W,12.7
22.0,3.0,No,20.0,Portland,2011-07-13,1021.2,65.0,1.4,5.0,WSW,11.7,SW,70.0,7.0,9.2,1021.9,46.0,Yes,10.2,2.5,SW,12.7
9.0,0.4,No,9.0,Portland,2011-07-14,1031.8,71.0,0.2,4.0,SW,12.3,SSW,84.0,7.0,7.9,1032.7,28.0,No,9.3,6.7,SSW,12.9
15.0,0.2,No,6.0,Portland,2011-07-15,1036.5,64.0,0.8,8.0,NE,11.7,E,86.0,8.0,7.8,1033.0,26.0,No,9.6,1.8,E,12.8
13.0,0.0,No,7.0,Portland,2011-07-16,1027.3,59.0,1.0,,N,12.5,NNE,93.0,2.0,1.0,1022.0,24.0,No,3.0,9.6,NNE,13.1
17.0,0.0,Yes,15.0,Portland,2011-07-17,1016.2,,1.4,8.0,NNE,,NNE,99.0,8.0,3.0,1014.2,48.0,No,7.4,0.0,WSW,10.5
20.0,17.4,Yes,33.0,Portland,2011-07-18,1017.3,99.0,0.2,7.0,SW,10.6,SSW,,7.0,7.4,1019.9,,Yes,,0.4,,12.0
17.0,4.2,No,13.0,Portland,2011-07-19,1026.7,64.0,0.4,7.0,S,11.9,SSE,82.0,8.0,10.1,1026.8,39.0,Yes,10.5,2.2,SSW,12.8
24.0,0.4,No,7.0,Portland,2011-07-20,1028.8,67.0,0.2,3.0,ESE,12.9,E,92.0,6.0,8.5,1028.0,43.0,No,9.7,7.2,E,13.8
13.0,0.0,Yes,19.0,Portland,2011-07-21,1029.2,86.0,1.4,6.0,ESE,10.9,ESE,65.0,5.0,8.7,1026.6,39.0,No,9.7,8.1,ESE,11.8
13.0,2.2,No,17.0,Portland,2011-07-22,1026.5,70.0,1.6,7.0,E,12.2,NE,79.0,8.0,8.0,1024.0,41.0,Yes,10.3,8.1,E,12.8
11.0,0.4,Yes,11.0,Portland,2011-07-23,1023.4,83.0,2.2,7.0,NNE,10.8,NE,,8.0,5.3,1020.1,31.0,No,,0.4,NNE,11.1
11.0,17.0,No,15.0,Portland,2011-07-24,1014.6,85.0,0.2,7.0,N,12.3,N,99.0,6.0,5.4,1012.2,31.0,Yes,7.5,1.1,N,13.4
17.0,0.0,Yes,13.0,Portland,2011-07-25,1017.1,78.0,0.6,7.0,SSW,12.1,SW,81.0,7.0,7.5,1018.0,35.0,No,12.0,7.5,WSW,13.4
15.0,3.0,No,6.0,Portland,2011-07-26,1024.4,75.0,0.8,6.0,SSW,11.6,W,64.0,7.0,7.6,1025.3,33.0,Yes,9.6,1.0,SW,12.3
20.0,0.4,No,9.0,Portland,2011-07-27,1027.5,57.0,1.2,6.0,N,13.1,NNW,87.0,4.0,1.3,1024.7,39.0,No,4.9,9.1,NNW,13.4
20.0,0.0,No,26.0,Portland,2011-07-28,1022.5,61.0,2.4,7.0,NNW,15.6,NNW,64.0,7.0,4.9,1020.4,43.0,No,10.5,7.2,NNW,16.3
24.0,0.0,No,22.0,Portland,2011-07-29,1019.5,54.0,1.8,7.0,N,13.6,N,59.0,3.0,7.6,1015.6,39.0,No,10.5,2.4,N,14.5
20.0,0.2,No,22.0,Portland,2011-07-30,1013.8,63.0,3.2,,N,16.7,NNW,75.0,5.0,10.5,1012.3,50.0,No,12.0,7.3,N,16.8
22.0,0.2,No,17.0,Portland,2011-07-31,1014.9,64.0,2.4,4.0,NNW,17.3,NW,78.0,3.0,9.1,1013.4,43.0,No,11.3,9.3,NW,17.5
35.0,0.0,No,28.0,Portland,2011-08-01,1012.0,70.0,2.8,7.0,WNW,15.9,NW,51.0,7.0,9.4,1010.9,61.0,No,14.5,5.5,NW,18.5
28.0,0.6,No,19.0,Portland,2011-08-02,1013.3,59.0,2.6,7.0,N,18.6,NNW,95.0,6.0,6.9,1010.2,48.0,No,10.3,6.5,NNW,18.9
19.0,0.0,Yes,11.0,Portland,2011-08-03,1013.5,48.0,0.8,5.0,N,21.6,N,96.0,4.0,10.3,1009.4,46.0,No,12.3,8.0,WNW,22.6
9.0,7.8,Yes,19.0,Portland,2011-08-04,1014.3,77.0,3.2,7.0,NNW,14.6,NW,89.0,5.0,12.3,1015.2,46.0,Yes,13.5,2.6,NW,16.4
22.0,13.0,No,15.0,Portland,2011-08-05,1015.1,72.0,1.8,6.0,NNW,12.8,NNW,95.0,8.0,9.6,1014.1,43.0,Yes,10.2,2.5,NNE,13.6
9.0,0.4,Yes,17.0,Portland,2011-08-06,1016.1,67.0,1.1,8.0,N,13.2,NNE,97.0,8.0,6.6,1013.7,31.0,No,9.7,7.8,N,14.3
15.0,12.0,Yes,4.0,Portland,2011-08-07,1014.6,78.0,2.0,8.0,NNW,11.1,WSW,97.0,2.0,4.0,1012.5,24.0,Yes,8.4,6.8,WSW,13.8
15.0,9.4,Yes,9.0,Portland,2011-08-08,1011.1,64.0,1.6,3.0,ESE,12.2,E,,7.0,8.1,1011.8,31.0,Yes,,5.4,SSE,12.5
13.0,2.0,Yes,13.0,Portland,2011-08-09,1010.3,86.0,1.0,8.0,SW,13.2,SSW,97.0,5.0,6.1,1007.8,41.0,Yes,10.4,3.9,SE,13.9
26.0,7.2,No,24.0,Portland,2011-08-10,1009.6,87.0,0.4,7.0,SE,14.0,SE,96.0,8.0,10.4,1010.5,48.0,Yes,12.6,3.5,SE,14.6
17.0,0.6,No,15.0,Portland,2011-08-11,1019.4,60.0,1.0,2.0,ESE,13.3,SE,77.0,7.0,10.2,1019.2,33.0,No,12.0,8.3,ESE,14.7
15.0,0.2,No,7.0,Portland,2011-08-12,1022.2,61.0,0.8,5.0,NNE,11.9,ENE,87.0,7.0,2.9,1020.4,24.0,No,8.2,9.5,ENE,12.7
7.0,0.0,No,6.0,Portland,2011-08-13,1023.4,55.0,0.8,,ENE,13.6,E,79.0,8.0,3.7,1022.0,20.0,No,9.7,5.2,SE,14.1
9.0,0.2,Yes,11.0,Portland,2011-08-14,1025.2,70.0,1.0,4.0,N,14.1,SSE,,8.0,2.5,1022.6,20.0,No,,8.7,E,15.4
24.0,2.6,Yes,19.0,Portland,2011-08-15,1017.0,85.0,2.2,4.0,NNE,14.4,NNW,92.0,8.0,5.0,1014.0,46.0,Yes,10.6,4.1,N,14.9
22.0,4.8,Yes,19.0,Portland,2011-08-16,1013.7,72.0,1.0,8.0,NE,15.9,NNE,100.0,8.0,7.2,1007.9,48.0,Yes,11.7,,NNE,16.9
35.0,7.0,Yes,30.0,Portland,2011-08-17,998.4,73.0,1.6,6.0,N,11.9,NW,79.0,7.0,10.7,999.5,69.0,Yes,12.0,4.2,WNW,14.4
24.0,15.8,Yes,46.0,Portland,2011-08-18,1005.5,92.0,1.8,7.0,W,13.3,SSW,96.0,8.0,8.6,1009.5,74.0,Yes,11.1,0.0,W,13.7
13.0,8.6,No,19.0,Portland,2011-08-19,1025.1,86.0,0.4,7.0,SSE,15.2,SSE,96.0,8.0,11.0,1026.1,35.0,Yes,13.0,2.0,S,16.4
17.0,0.6,No,9.0,Portland,2011-08-20,1031.5,55.0,0.2,,ENE,16.6,E,91.0,5.0,10.4,1030.0,28.0,No,12.8,4.0,E,18.1
11.0,0.0,No,11.0,Portland,2011-08-21,1034.3,81.0,1.2,7.0,N,15.8,W,90.0,2.0,6.6,1033.7,24.0,No,11.5,9.9,WNW,16.9
17.0,0.4,No,7.0,Portland,2011-08-22,1037.8,46.0,2.6,1.0,N,17.3,N,81.0,0.0,6.7,1034.1,28.0,No,10.4,10.2,N,18.1
20.0,0.0,No,17.0,Portland,2011-08-23,1031.1,45.0,3.4,0.0,N,19.7,NNW,73.0,0.0,5.5,1028.1,44.0,No,10.4,10.0,NNW,20.0
24.0,0.0,No,17.0,Portland,2011-08-24,1025.7,40.0,3.8,2.0,NNW,20.2,NW,60.0,6.0,8.7,1021.8,44.0,No,13.2,10.0,NNW,20.3
35.0,0.4,Yes,35.0,Portland,2011-08-25,1015.7,64.0,3.6,6.0,WNW,14.1,W,88.0,8.0,9.7,1019.3,61.0,No,11.6,7.0,W,15.2
19.0,2.4,No,11.0,Portland,2011-08-26,1025.4,63.0,2.0,6.0,NNW,12.6,W,68.0,8.0,6.8,1022.9,37.0,Yes,10.3,4.9,W,14.6
31.0,0.4,No,17.0,Portland,2011-08-27,1021.2,69.0,2.0,3.0,NNW,14.6,WNW,92.0,2.0,6.5,1019.0,43.0,No,10.4,8.0,W,15.1
30.0,0.0,Yes,24.0,Portland,2011-08-28,1017.5,63.0,1.4,7.0,NNW,15.5,NW,94.0,3.0,8.5,1012.2,57.0,No,11.4,6.6,NW,16.7
17.0,6.2,No,19.0,Portland,2011-08-29,1019.8,49.0,3.0,5.0,SW,11.8,W,48.0,3.0,8.8,1021.8,54.0,Yes,10.7,8.8,WSW,13.0
24.0,0.4,Yes,9.0,Portland,2011-08-30,1025.7,66.0,2.4,7.0,NNW,12.2,W,78.0,8.0,5.4,1024.2,35.0,No,9.4,0.0,W,12.3
22.0,2.0,No,7.0,Portland,2011-08-31,1025.7,75.0,1.0,7.0,NW,13.1,WSW,93.0,7.0,8.9,1025.2,31.0,Yes,10.1,4.0,WSW,13.9
9.0,0.2,No,7.0,Portland,2011-09-01,1027.8,74.0,0.8,8.0,NNW,12.5,SSE,85.0,7.0,6.6,1026.2,17.0,No,11.0,4.8,SSW,14.1
17.0,0.4,No,7.0,Portland,2011-09-02,1025.1,43.0,2.0,3.0,NE,18.3,N,92.0,1.0,5.4,1021.5,33.0,No,8.4,8.0,N,18.7
24.0,0.0,Yes,26.0,Portland,2011-09-03,1015.1,38.0,5.4,,N,20.0,N,44.0,7.0,8.3,1011.7,57.0,No,16.5,2.7,N,21.8
30.0,2.0,No,24.0,Portland,2011-09-04,1019.4,59.0,3.2,2.0,W,14.7,W,94.0,8.0,10.8,1019.2,54.0,Yes,11.3,9.7,NW,15.3
22.0,0.2,Yes,17.0,Portland,2011-09-05,1021.3,53.0,,5.0,NNW,16.7,NNW,79.0,3.0,8.0,1016.0,39.0,No,12.7,8.8,NNW,17.3
30.0,7.8,Yes,33.0,Portland,2011-09-06,1011.0,71.0,3.0,7.0,W,9.6,NW,63.0,5.0,7.4,1011.8,74.0,Yes,10.7,8.4,W,12.8
11.0,2.8,No,9.0,Portland,2011-09-07,1020.4,68.0,2.4,6.0,NNE,10.9,ESE,74.0,5.0,3.6,1020.3,,Yes,9.0,3.8,,13.2
22.0,0.0,Yes,11.0,Portland,2011-09-08,1023.4,56.0,1.0,8.0,SW,11.8,WSW,58.0,5.0,2.4,1021.0,37.0,No,10.7,6.0,WSW,13.2
28.0,2.6,Yes,24.0,Portland,2011-09-09,1020.0,63.0,1.6,7.0,S,12.1,SSW,55.0,,7.6,1021.0,54.0,Yes,10.9,9.0,SSW,12.7
26.0,2.6,Yes,19.0,Portland,2011-09-10,1021.9,67.0,2.6,6.0,WSW,12.2,SW,81.0,6.0,7.7,1020.2,44.0,Yes,10.3,8.1,SW,13.5
17.0,4.4,No,19.0,Portland,2011-09-11,1021.4,53.0,2.4,7.0,S,11.8,S,57.0,6.0,9.0,1023.0,46.0,Yes,11.4,8.8,SSW,13.1
26.0,0.0,Yes,22.0,Portland,2011-09-12,1025.4,62.0,3.4,5.0,W,13.4,WNW,60.0,8.0,8.6,1023.7,43.0,No,11.2,3.8,WNW,14.3
37.0,2.6,No,26.0,Portland,2011-09-13,1021.5,64.0,1.6,4.0,NNW,15.8,WNW,81.0,6.0,9.2,1017.3,59.0,Yes,12.1,8.5,NW,16.7
30.0,0.2,No,17.0,Portland,2011-09-14,1019.9,97.0,2.8,5.0,W,13.9,WSW,76.0,5.0,10.2,1021.5,46.0,No,11.6,8.9,NW,14.8
20.0,0.0,No,15.0,Portland,2011-09-15,1022.0,97.0,3.8,4.0,NNW,14.1,WNW,97.0,7.0,5.4,1019.3,37.0,No,11.4,4.2,NNW,14.7
20.0,0.2,No,20.0,Portland,2011-09-16,1014.7,98.0,0.4,6.0,WSW,15.6,W,99.0,6.0,7.6,1015.2,31.0,No,14.6,9.8,NW,16.3
24.0,0.4,No,13.0,Portland,2011-09-17,1009.5,100.0,3.4,,N,17.5,WSW,86.0,6.0,6.7,1006.3,48.0,No,13.5,7.1,N,23.2
19.0,0.0,No,6.0,Portland,2011-09-18,1018.2,98.0,2.8,1.0,ESE,15.5,E,91.0,3.0,7.1,1015.7,26.0,No,13.2,10.0,ESE,18.0
48.0,0.0,Yes,26.0,Portland,2011-09-19,1001.2,44.0,5.4,8.0,N,19.8,WNW,95.0,7.0,5.5,995.9,85.0,No,18.0,2.7,NNW,25.4
31.0,11.6,No,26.0,Portland,2011-09-20,1008.8,57.0,2.0,3.0,WSW,13.5,WNW,60.0,5.0,8.4,1011.5,52.0,Yes,12.6,9.2,WNW,15.1
31.0,0.8,No,30.0,Portland,2011-09-21,1017.1,62.0,3.6,2.0,WNW,17.0,WNW,68.0,6.0,10.2,1017.0,61.0,No,15.1,5.6,WNW,17.9
37.0,0.0,No,17.0,Portland,2011-09-22,1012.0,34.0,3.0,5.0,N,23.9,NNW,65.0,5.0,8.5,1005.0,81.0,No,15.5,7.3,WNW,24.4
13.0,0.2,Yes,13.0,Portland,2011-09-23,1021.9,52.0,4.6,6.0,SSW,12.4,S,60.0,7.0,8.6,1023.6,67.0,No,9.8,5.3,WSW,12.7
22.0,1.2,Yes,17.0,Portland,2011-09-24,1025.5,71.0,2.6,8.0,SE,11.3,SE,72.0,7.0,4.5,1024.6,35.0,Yes,10.6,4.9,ESE,13.0
15.0,1.2,No,17.0,Portland,2011-09-25,1026.6,55.0,2.4,7.0,E,13.7,ESE,55.0,3.0,5.3,1023.9,31.0,Yes,12.7,8.7,ESE,14.8
13.0,0.2,No,17.0,Portland,2011-09-26,1020.0,53.0,3.4,7.0,N,18.2,N,64.0,3.0,5.5,1015.8,33.0,No,12.5,5.5,N,20.0
30.0,0.0,No,19.0,Portland,2011-09-27,1011.0,34.0,2.4,1.0,NNE,23.3,NNE,61.0,7.0,11.3,1004.8,44.0,No,15.2,9.3,NNE,23.9
17.0,0.0,Yes,20.0,Portland,2011-09-28,1001.9,97.0,5.8,8.0,W,12.9,N,92.0,8.0,8.3,997.4,35.0,No,12.6,0.8,WNW,13.9
33.0,13.4,Yes,28.0,Portland,2011-09-29,996.0,66.0,1.2,3.0,SW,12.8,SW,74.0,7.0,9.7,999.9,54.0,Yes,10.5,4.7,SW,14.5
13.0,8.8,Yes,11.0,Portland,2011-09-30,1003.0,96.0,1.2,8.0,N,9.0,SSE,87.0,7.0,7.0,1000.0,44.0,Yes,10.1,5.2,SW,12.4
24.0,27.8,No,28.0,Portland,2011-10-01,1013.3,54.0,5.0,8.0,SE,13.5,SSE,62.0,4.0,7.9,1017.1,44.0,Yes,11.8,8.2,SE,14.2
17.0,0.4,No,17.0,Portland,2011-10-02,1024.1,58.0,1.4,6.0,SE,13.5,ESE,55.0,8.0,7.5,1023.8,33.0,No,10.8,4.0,ESE,14.7
19.0,0.0,No,17.0,Portland,2011-10-03,1024.5,66.0,2.4,3.0,ENE,14.2,E,76.0,2.0,4.9,1022.5,43.0,No,10.6,10.5,E,15.8
13.0,0.0,No,7.0,Portland,2011-10-04,1021.7,43.0,2.0,3.0,ENE,20.8,N,89.0,2.0,6.3,1017.9,28.0,No,10.5,9.6,NNE,22.0
2.0,0.0,Yes,9.0,Portland,2011-10-05,1015.7,61.0,5.0,8.0,N,17.4,SW,58.0,8.0,10.4,1014.4,22.0,No,14.9,0.1,N,17.7
9.0,1.2,No,9.0,Portland,2011-10-06,1015.5,84.0,1.8,8.0,ENE,15.0,ESE,,8.0,12.3,1014.1,20.0,Yes,,0.9,ENE,16.5
9.0,0.0,No,6.0,Portland,2011-10-07,1013.2,79.0,1.8,8.0,ENE,17.0,SSW,,8.0,10.5,1011.3,17.0,No,,2.2,S,17.7
22.0,0.0,Yes,9.0,Portland,2011-10-08,1014.2,71.0,2.4,8.0,SW,15.2,W,93.0,6.0,8.8,1012.8,41.0,No,12.8,10.9,WSW,16.1
24.0,4.8,Yes,20.0,Portland,2011-10-09,1012.7,68.0,3.4,6.0,SW,11.7,SW,54.0,3.0,8.8,1013.2,50.0,Yes,10.5,8.7,WSW,13.6
37.0,2.0,Yes,15.0,Portland,2011-10-10,1010.1,91.0,3.8,8.0,NNW,11.6,W,91.0,8.0,5.8,1008.5,69.0,Yes,7.9,6.8,W,14.7
19.0,5.0,No,13.0,Portland,2011-10-11,1014.5,68.0,1.0,6.0,SW,11.8,SSW,72.0,7.0,7.9,1016.2,39.0,Yes,11.1,3.3,WSW,13.8
7.0,0.0,No,6.0,Portland,2011-10-12,1021.3,97.0,2.4,8.0,SSW,11.8,WNW,73.0,8.0,7.6,1021.4,19.0,No,11.0,0.3,W,13.2
13.0,0.4,No,7.0,Portland,2011-10-13,1021.0,97.0,2.2,5.0,SE,16.1,E,89.0,7.0,4.0,1017.7,31.0,No,11.0,9.6,E,16.8
28.0,0.2,Yes,11.0,Portland,2011-10-14,1012.3,,4.2,8.0,NNE,,W,84.0,5.0,9.2,1008.3,44.0,No,13.7,7.3,W,25.4
39.0,1.2,Yes,30.0,Portland,2011-10-15,1007.5,70.0,2.4,8.0,WNW,14.3,WNW,89.0,7.0,11.4,1008.4,61.0,Yes,11.7,7.5,W,16.9
35.0,2.8,No,26.0,Portland,2011-10-16,1019.7,59.0,3.6,5.0,WSW,13.1,WSW,79.0,3.0,8.5,1024.3,63.0,Yes,10.3,11.6,WSW,14.9
13.0,0.0,No,9.0,Portland,2011-10-17,1033.4,49.0,5.8,1.0,NE,17.6,NE,69.0,7.0,5.9,1031.5,28.0,No,11.4,12.6,ENE,18.3
