Date,Humidity_3_pm,Max_Temp_C,Wind_Speed_9_am,Min_Temp_C,Humidity_9_am,Wind_Dir_9_am,Rain_Today,Rain_Tomorrow,Wind_Gust_Speed,Temp_3_pm_C,Wind_Gust_Dir,Wind_Dir_3_pm,Temp_9_am_C,Wind_Speed_3_pm,Rainfall,Location
2011-01-20,57.0,28.4,7.0,19.7,75.0,SW,Yes,Yes,31.0,26.8,E,E,23.7,15.0,5.8,Penrith
2011-01-21,41.0,32.4,2.0,17.1,74.0,E,Yes,No,31.0,30.8,E,ENE,23.7,11.0,3.0,Penrith
2011-01-22,34.0,32.4,6.0,17.8,76.0,S,No,No,31.0,31.3,ENE,E,23.4,15.0,0.0,Penrith
2011-01-23,31.0,33.7,11.0,18.8,68.0,N,No,No,35.0,32.5,NNE,N,23.8,17.0,0.0,Penrith
2011-01-24,46.0,34.3,6.0,18.9,73.0,NNE,No,No,43.0,30.0,NNW,NNE,23.9,20.0,0.0,Penrith
2011-01-25,45.0,37.2,0.0,21.7,70.0,,No,No,30.0,34.0,SE,N,24.2,7.0,0.0,Penrith
2011-01-26,49.0,39.9,2.0,21.2,80.0,NNE,No,No,37.0,35.4,S,NNW,25.9,6.0,0.0,Penrith
2011-01-27,48.0,37.4,9.0,24.0,84.0,NNW,No,No,37.0,35.1,SE,SW,25.9,9.0,0.0,Penrith
2011-01-28,56.0,27.7,15.0,21.4,78.0,SSW,No,No,33.0,25.5,ESE,ESE,22.2,15.0,0.0,Penrith
2011-01-29,45.0,29.6,2.0,16.2,72.0,SSE,No,No,28.0,27.6,E,SSE,20.7,11.0,0.0,Penrith
2011-01-30,25.0,36.9,6.0,14.6,69.0,SE,No,No,28.0,35.7,NE,NNW,21.4,13.0,0.0,Penrith
2011-01-31,18.0,41.5,7.0,19.1,63.0,N,No,No,35.0,39.7,E,ESE,26.0,6.0,0.0,Penrith
2011-02-01,15.0,41.8,2.0,19.8,65.0,NE,No,No,46.0,41.1,WNW,WNW,25.8,26.0,0.6,Penrith
2011-02-02,30.0,41.3,7.0,24.8,42.0,NNE,No,No,35.0,40.4,NE,NE,30.6,19.0,0.0,Penrith
2011-02-03,36.0,39.4,6.0,25.7,78.0,S,No,No,48.0,38.5,NW,WSW,27.5,13.0,0.0,Penrith
2011-02-04,33.0,41.1,6.0,23.5,72.0,NNW,No,No,44.0,40.3,S,NNE,27.2,11.0,0.0,Penrith
2011-02-05,22.0,40.7,0.0,23.5,77.0,,No,No,57.0,39.7,NW,NNW,28.2,30.0,0.0,Penrith
2011-02-06,68.0,33.1,6.0,25.1,67.0,NNE,No,No,65.0,24.7,SE,SSE,27.7,37.0,0.0,Penrith
2011-02-07,47.0,24.8,13.0,16.8,59.0,WSW,No,No,31.0,24.0,SW,WNW,18.4,7.0,0.0,Penrith
2011-02-08,49.0,27.6,7.0,16.5,66.0,S,No,No,30.0,25.5,SE,SE,21.9,17.0,0.2,Penrith
2011-02-09,45.0,28.2,7.0,19.0,55.0,SW,No,No,28.0,26.1,ESE,E,22.0,15.0,0.0,Penrith
2011-02-10,39.0,31.6,0.0,17.4,79.0,,No,No,28.0,29.9,ENE,NW,21.4,9.0,0.0,Penrith
2011-02-11,29.0,38.5,2.0,18.5,75.0,SSE,No,No,39.0,37.3,SE,NW,23.1,20.0,0.0,Penrith
2011-02-12,96.0,24.2,15.0,22.8,89.0,S,No,Yes,31.0,20.8,S,W,24.2,7.0,0.0,Penrith
2011-02-13,80.0,23.6,7.0,18.4,96.0,S,Yes,No,31.0,22.1,S,SE,21.2,17.0,16.8,Penrith
2011-02-14,77.0,22.5,15.0,17.9,71.0,SSW,No,No,30.0,20.7,SSE,ESE,20.1,15.0,0.2,Penrith
2011-02-15,91.0,23.1,15.0,17.2,74.0,SSW,No,Yes,24.0,21.7,SSE,SW,20.5,9.0,0.0,Penrith
2011-02-16,59.0,27.5,6.0,18.5,80.0,SSW,Yes,No,19.0,26.7,NNE,N,21.9,9.0,1.6,Penrith
2011-02-17,69.0,31.5,0.0,19.7,97.0,,No,No,30.0,27.7,N,NNW,22.8,11.0,0.6,Penrith
2011-02-18,68.0,27.9,7.0,21.0,90.0,SSW,No,No,24.0,27.5,SE,WNW,22.7,7.0,0.2,Penrith
2011-02-19,38.0,37.9,9.0,21.3,84.0,NNE,No,No,43.0,36.7,WNW,NNE,25.0,24.0,0.0,Penrith
2011-02-20,39.0,36.1,11.0,24.8,55.0,N,No,No,46.0,35.1,WNW,WSW,31.7,13.0,0.2,Penrith
2011-02-21,46.0,29.8,11.0,19.5,76.0,SSW,No,No,41.0,27.6,SSE,ESE,21.3,19.0,0.0,Penrith
2011-02-22,49.0,24.8,13.0,16.0,64.0,SW,No,No,37.0,22.6,SE,ESE,17.9,19.0,0.6,Penrith
2011-02-23,43.0,27.0,9.0,15.5,67.0,S,No,No,28.0,25.9,E,WNW,20.3,9.0,0.2,Penrith
2011-02-24,30.0,30.8,2.0,14.5,70.0,ENE,No,No,28.0,29.5,E,NNW,20.0,7.0,0.0,Penrith
2011-02-25,33.0,31.5,9.0,14.8,79.0,N,No,No,33.0,29.2,NE,NNW,19.0,9.0,0.0,Penrith
2011-02-26,29.0,34.2,6.0,17.8,79.0,SE,No,No,33.0,33.0,ENE,S,22.3,7.0,0.0,Penrith
2011-02-27,75.0,28.3,0.0,18.4,90.0,,No,No,20.0,26.4,SE,NW,21.0,9.0,0.0,Penrith
2011-02-28,53.0,32.1,9.0,20.8,86.0,N,No,Yes,28.0,29.3,SW,SE,22.9,13.0,0.6,Penrith
2011-03-01,47.0,32.2,22.0,20.4,54.0,WNW,Yes,No,46.0,30.7,WNW,NW,28.0,30.0,4.6,Penrith
2011-03-02,70.0,20.8,11.0,17.3,83.0,SW,No,No,28.0,20.3,SSE,WNW,17.7,7.0,0.0,Penrith
2011-03-03,19.0,31.3,6.0,14.6,97.0,NE,No,No,35.0,30.6,WSW,NW,18.3,22.0,0.0,Penrith
2011-03-04,37.0,32.3,7.0,17.5,72.0,NNE,No,No,41.0,30.4,SSE,NNW,21.9,9.0,0.2,Penrith
2011-03-05,50.0,23.3,20.0,16.5,73.0,S,No,No,37.0,21.8,ESE,SE,17.4,22.0,0.0,Penrith
2011-03-06,38.0,25.4,9.0,14.7,60.0,S,No,No,30.0,23.6,NE,ENE,19.6,13.0,0.0,Penrith
2011-03-07,45.0,26.4,6.0,13.8,70.0,SSE,No,No,28.0,25.3,NE,N,19.1,11.0,0.0,Penrith
2011-03-08,35.0,31.7,0.0,13.8,75.0,,No,No,31.0,30.1,NE,NE,19.9,11.0,0.0,Penrith
2011-03-09,43.0,31.0,6.0,18.4,84.0,NE,No,No,26.0,28.4,NW,NNW,20.5,7.0,0.0,Penrith
2011-03-10,47.0,29.5,0.0,18.5,73.0,,No,No,26.0,28.6,SE,W,22.7,15.0,0.0,Penrith
2011-03-11,55.0,30.6,4.0,19.6,95.0,NW,No,Yes,43.0,28.0,WSW,E,21.2,15.0,0.0,Penrith
2011-03-12,57.0,29.8,0.0,18.6,98.0,,Yes,No,30.0,28.7,WNW,NW,20.9,6.0,46.4,Penrith
2011-03-13,46.0,33.4,6.0,18.5,95.0,S,No,No,43.0,32.3,WNW,NW,22.3,9.0,0.2,Penrith
2011-03-14,79.0,26.3,7.0,18.5,83.0,SE,No,No,37.0,23.2,SE,SSE,22.5,17.0,0.0,Penrith
2011-03-15,56.0,27.5,11.0,17.1,89.0,SW,No,No,20.0,25.7,SSW,WSW,20.4,2.0,0.6,Penrith
2011-03-16,60.0,30.5,4.0,18.2,85.0,NE,No,No,43.0,26.6,SE,SSE,21.6,22.0,0.4,Penrith
2011-03-17,66.0,26.8,7.0,19.3,98.0,WSW,No,No,30.0,26.1,ESE,SE,20.2,11.0,1.0,Penrith
2011-03-18,65.0,26.0,17.0,20.1,77.0,S,No,No,31.0,23.7,S,SE,20.9,20.0,0.2,Penrith
2011-03-19,98.0,24.0,17.0,18.8,92.0,SSW,No,Yes,31.0,21.1,SSW,SW,20.6,13.0,0.0,Penrith
2011-03-20,93.0,23.4,15.0,18.4,100.0,SSW,Yes,Yes,39.0,22.2,ESE,SSE,19.0,11.0,22.0,Penrith
2011-03-21,72.0,26.3,13.0,19.0,,SW,Yes,Yes,24.0,26.0,NE,NNE,,2.0,15.6,Penrith
2011-03-22,58.0,31.8,4.0,19.8,,ENE,Yes,No,20.0,30.8,WNW,NNE,,11.0,12.8,Penrith
2011-03-23,38.0,30.3,6.0,17.0,84.0,NNW,No,No,46.0,29.3,WNW,W,20.9,22.0,0.2,Penrith
2011-03-24,40.0,25.6,17.0,14.4,67.0,N,No,No,50.0,24.6,NW,WNW,18.4,24.0,0.0,Penrith
2011-03-25,43.0,27.0,7.0,14.5,62.0,ESE,No,No,28.0,24.9,SW,S,19.9,11.0,0.0,Penrith
2011-03-26,54.0,23.2,20.0,15.3,62.0,SSW,No,No,39.0,21.5,SSW,SE,19.3,17.0,0.0,Penrith
2011-03-27,95.0,21.0,7.0,15.7,73.0,SSE,No,Yes,39.0,18.3,SSE,NNW,17.3,7.0,0.0,Penrith
2011-03-28,65.0,24.5,0.0,14.4,94.0,,Yes,No,22.0,22.0,SE,SSE,17.9,15.0,2.0,Penrith
2011-03-29,49.0,27.9,0.0,15.4,86.0,,No,,,27.0,,NNE,18.9,6.0,0.0,Penrith
2011-03-30,83.0,28.6,0.0,15.6,97.0,,,Yes,46.0,21.5,WSW,ENE,19.1,6.0,,Penrith
2011-03-31,73.0,20.8,13.0,18.0,81.0,SSW,Yes,Yes,24.0,19.7,SSE,SE,19.1,13.0,15.0,Penrith
2011-05-01,48.0,23.0,11.0,12.8,77.0,SSW,Yes,No,19.0,22.9,SSW,W,18.4,6.0,2.4,Penrith
2011-05-02,85.0,18.3,4.0,9.9,99.0,NW,No,No,9.0,18.1,WNW,NNW,12.1,4.0,0.0,Penrith
2011-05-03,70.0,19.9,0.0,12.0,99.0,,No,No,22.0,19.3,WSW,WSW,14.9,4.0,0.2,Penrith
2011-05-04,44.0,22.1,9.0,12.7,61.0,S,No,No,26.0,21.5,SW,SSW,17.5,11.0,0.2,Penrith
2011-05-05,45.0,19.9,17.0,9.1,63.0,SSW,No,No,37.0,19.0,S,S,16.1,6.0,0.0,Penrith
2011-05-06,40.0,20.0,11.0,9.4,62.0,SSW,No,No,20.0,19.2,SW,S,15.0,2.0,0.2,Penrith
2011-05-07,47.0,20.7,0.0,6.8,80.0,,No,No,19.0,20.3,NNE,NE,12.7,9.0,0.0,Penrith
2011-05-08,39.0,20.9,0.0,5.5,98.0,,No,No,17.0,20.4,SW,ENE,9.9,4.0,0.2,Penrith
2011-05-09,57.0,19.3,15.0,7.7,59.0,SSW,No,No,37.0,16.3,S,S,13.8,19.0,0.0,Penrith
2011-05-10,34.0,18.6,22.0,10.1,51.0,SW,No,No,39.0,17.8,SW,S,13.6,9.0,0.2,Penrith
2011-05-11,39.0,15.8,4.0,3.2,98.0,NNW,No,No,48.0,14.8,WSW,W,8.2,19.0,0.0,Penrith
2011-05-12,34.0,16.7,6.0,2.6,61.0,SSE,No,No,39.0,15.8,WSW,WSW,10.8,20.0,0.0,Penrith
2011-05-13,40.0,20.9,0.0,3.8,83.0,,No,No,39.0,19.1,WNW,WNW,10.2,11.0,0.0,Penrith
2011-05-14,35.0,17.0,13.0,9.4,45.0,SW,No,No,41.0,16.1,SW,SW,13.2,19.0,0.2,Penrith
2011-05-15,34.0,19.4,0.0,2.6,69.0,,No,No,15.0,19.3,SW,,9.0,0.0,0.0,Penrith
2011-05-16,35.0,19.1,4.0,2.7,89.0,S,No,No,9.0,18.8,SSW,NNW,7.1,4.0,0.0,Penrith
2011-05-17,43.0,19.3,4.0,3.5,85.0,N,No,No,15.0,18.9,NE,NE,8.5,9.0,0.2,Penrith
2011-05-18,45.0,20.3,2.0,5.2,99.0,N,No,No,19.0,20.0,NNE,NE,9.0,9.0,0.0,Penrith
2011-05-19,59.0,21.4,0.0,7.3,98.0,,No,No,17.0,20.6,ENE,NE,9.9,11.0,0.2,Penrith
2011-05-20,52.0,22.0,0.0,7.6,100.0,,No,No,9.0,21.8,NW,,8.4,0.0,0.0,Penrith
2011-05-21,50.0,23.2,0.0,8.2,99.0,,No,No,15.0,22.5,WNW,NNW,11.2,6.0,0.2,Penrith
2011-05-22,55.0,22.6,0.0,7.8,100.0,,No,Yes,17.0,22.0,NNE,NE,10.4,7.0,0.0,Penrith
2011-05-23,40.0,22.6,9.0,10.4,90.0,N,Yes,No,52.0,22.0,NW,NW,16.1,20.0,2.0,Penrith
2011-05-24,54.0,20.1,4.0,9.4,59.0,N,No,Yes,28.0,17.7,SW,S,15.8,9.0,0.0,Penrith
2011-05-25,51.0,17.2,17.0,11.1,57.0,SSW,Yes,No,46.0,16.2,SSW,S,13.9,15.0,3.6,Penrith
2011-05-26,44.0,19.9,15.0,10.9,55.0,SSW,No,No,28.0,19.8,SSW,SW,15.5,9.0,0.0,Penrith
2011-05-27,47.0,18.1,4.0,5.0,97.0,N,No,No,20.0,17.5,SW,SSW,8.7,4.0,0.0,Penrith
2011-05-28,58.0,20.0,2.0,4.0,98.0,N,No,No,17.0,17.8,SE,SE,9.1,11.0,0.2,Penrith
2011-05-29,72.0,17.9,0.0,8.2,98.0,,No,Yes,13.0,16.0,SW,WNW,10.9,4.0,0.0,Penrith
2011-05-30,98.0,16.3,17.0,10.9,98.0,SSW,Yes,Yes,31.0,13.6,SSW,SSW,13.1,15.0,3.4,Penrith
2011-05-31,98.0,17.6,17.0,13.1,98.0,SSW,Yes,Yes,37.0,16.6,SSE,SSW,16.1,13.0,27.4,Penrith
2011-06-01,86.0,18.6,15.0,13.6,87.0,SSW,Yes,Yes,31.0,16.9,S,SSW,15.8,11.0,23.0,Penrith
2011-06-02,57.0,20.2,11.0,12.8,87.0,SSW,Yes,No,24.0,19.4,SE,SSE,16.2,13.0,2.2,Penrith
2011-06-03,56.0,20.5,0.0,7.8,98.0,,No,No,15.0,19.7,NE,NE,11.9,6.0,0.2,Penrith
2011-06-04,54.0,20.1,4.0,7.3,98.0,SW,No,No,26.0,19.1,WNW,WSW,10.3,11.0,0.2,Penrith
2011-06-05,49.0,18.1,2.0,5.8,86.0,S,No,No,24.0,17.0,NW,SW,10.1,4.0,0.0,Penrith
2011-06-06,54.0,18.0,7.0,5.0,61.0,N,No,No,22.0,16.2,WNW,ESE,14.0,4.0,0.0,Penrith
2011-06-07,43.0,14.8,4.0,2.7,96.0,SE,No,No,35.0,13.9,W,WNW,6.1,15.0,0.0,Penrith
2011-06-08,36.0,13.9,9.0,4.8,44.0,W,No,No,50.0,12.4,WSW,WSW,10.4,20.0,0.0,Penrith
2011-06-09,43.0,17.7,6.0,3.4,64.0,ESE,No,No,31.0,16.1,W,W,10.1,13.0,0.0,Penrith
2011-06-10,52.0,17.0,17.0,8.7,49.0,SW,No,No,37.0,15.5,SSW,SW,14.5,19.0,0.0,Penrith
2011-06-11,80.0,16.2,17.0,7.5,62.0,SW,No,No,31.0,14.3,SSW,WSW,14.8,4.0,0.0,Penrith
2011-06-12,66.0,15.6,13.0,11.0,80.0,SSW,No,No,44.0,15.5,S,S,13.4,24.0,0.6,Penrith
2011-06-13,98.0,14.4,11.0,11.8,81.0,SSW,No,Yes,30.0,12.8,SSW,SW,13.3,11.0,0.4,Penrith
2011-06-14,98.0,16.0,17.0,12.0,86.0,SSW,Yes,Yes,43.0,13.0,SSW,SSW,14.3,15.0,4.4,Penrith
2011-06-15,85.0,16.3,9.0,11.1,85.0,SSW,Yes,Yes,46.0,14.9,S,SSW,13.8,19.0,6.0,Penrith
2011-06-16,63.0,17.7,13.0,11.8,85.0,SSW,Yes,No,26.0,16.8,S,SSW,13.6,7.0,4.2,Penrith
2011-06-17,50.0,17.3,2.0,5.1,99.0,WSW,No,No,67.0,15.1,WNW,W,7.2,17.0,0.2,Penrith
2011-06-18,47.0,18.0,2.0,5.0,70.0,NW,No,No,43.0,16.4,WSW,WSW,10.8,20.0,0.2,Penrith
2011-06-19,49.0,18.4,0.0,3.3,97.0,,No,No,17.0,18.0,W,WSW,7.1,2.0,0.0,Penrith
2011-06-20,44.0,19.1,0.0,3.5,97.0,,No,No,37.0,18.4,WSW,W,8.7,11.0,0.0,Penrith
2011-06-21,52.0,21.3,7.0,6.0,68.0,NNW,No,No,67.0,14.6,NW,WSW,12.2,28.0,0.2,Penrith
2011-06-22,39.0,15.9,2.0,6.9,49.0,ESE,No,No,54.0,15.1,WSW,WNW,12.2,15.0,0.0,Penrith
2011-06-23,39.0,20.3,4.0,6.6,76.0,SSE,No,No,30.0,19.2,SW,W,10.4,13.0,0.0,Penrith
2011-06-24,46.0,18.1,4.0,2.8,97.0,N,No,No,11.0,17.8,SSE,NNW,7.3,6.0,0.2,Penrith
2011-06-25,55.0,18.5,0.0,3.0,98.0,,No,No,17.0,17.9,NNE,NE,6.8,11.0,0.0,Penrith
2011-06-26,50.0,19.7,0.0,3.2,99.0,,No,No,20.0,18.8,WNW,SSE,4.9,2.0,0.4,Penrith
2011-06-27,46.0,19.9,4.0,2.1,94.0,SSW,No,No,17.0,19.5,ESE,ENE,7.4,2.0,0.0,Penrith
2011-06-28,57.0,18.2,0.0,7.4,87.0,,No,No,22.0,17.3,S,SE,12.5,7.0,0.2,Penrith
2011-06-29,98.0,17.7,13.0,11.7,78.0,SSW,No,Yes,28.0,13.0,SE,SW,13.6,11.0,0.0,Penrith
2011-06-30,65.0,17.5,4.0,10.0,99.0,WSW,Yes,No,20.0,15.8,SSE,SE,11.4,15.0,3.2,Penrith
2011-07-01,60.0,18.3,9.0,10.1,94.0,SSW,No,No,22.0,17.2,SSE,SSE,13.2,9.0,0.4,Penrith
2011-07-02,61.0,18.3,0.0,9.3,99.0,,No,No,20.0,17.9,NE,NE,11.8,15.0,0.0,Penrith
2011-07-03,47.0,20.0,4.0,4.7,100.0,N,No,No,31.0,19.0,N,N,6.0,20.0,0.4,Penrith
2011-07-04,49.0,21.2,11.0,6.0,72.0,N,No,No,44.0,19.6,NW,WNW,14.1,15.0,0.0,Penrith
2011-07-05,37.0,16.6,28.0,11.5,45.0,W,No,No,70.0,15.8,WNW,W,13.8,26.0,0.0,Penrith
2011-07-06,38.0,17.3,7.0,8.9,42.0,W,No,No,63.0,15.4,WNW,NW,13.9,15.0,0.0,Penrith
2011-07-07,36.0,17.0,26.0,12.1,51.0,W,No,No,67.0,15.9,W,SW,14.3,26.0,0.0,Penrith
2011-07-08,40.0,18.1,4.0,0.6,92.0,SSE,No,No,24.0,16.9,WNW,NW,4.8,4.0,0.0,Penrith
2011-07-09,36.0,17.7,0.0,-0.3,97.0,,No,No,31.0,16.7,W,W,4.0,17.0,0.0,Penrith
2011-07-10,35.0,16.4,13.0,0.5,45.0,W,No,No,48.0,15.8,WNW,NW,12.1,17.0,0.2,Penrith
2011-07-11,31.0,18.3,2.0,5.6,66.0,SSW,No,No,33.0,17.4,W,S,10.0,4.0,0.0,Penrith
2011-07-12,40.0,18.6,0.0,0.4,91.0,,No,No,28.0,17.7,WSW,N,5.5,4.0,0.0,Penrith
2011-07-13,77.0,11.5,0.0,5.3,94.0,,No,No,31.0,9.8,W,,6.7,0.0,0.0,Penrith
2011-07-14,36.0,15.9,4.0,2.4,89.0,SW,No,No,35.0,14.1,SW,SSW,9.0,15.0,0.0,Penrith
2011-07-15,62.0,15.6,7.0,4.1,78.0,N,No,Yes,28.0,14.0,SE,ESE,6.7,11.0,0.0,Penrith
2011-07-16,73.0,14.6,0.0,6.5,99.0,,Yes,No,9.0,14.5,ENE,W,9.4,4.0,1.6,Penrith
2011-07-17,70.0,16.4,2.0,9.2,97.0,WSW,No,No,19.0,15.4,NNE,N,11.4,9.0,0.2,Penrith
2011-07-18,48.0,18.8,0.0,5.8,100.0,,No,No,28.0,18.6,W,WNW,7.0,6.0,0.2,Penrith
2011-07-19,75.0,15.4,0.0,2.9,97.0,,No,Yes,50.0,10.8,WSW,WSW,6.8,6.0,0.2,Penrith
2011-07-20,59.0,17.8,19.0,6.8,72.0,SSW,Yes,No,54.0,17.1,SSW,SSW,15.0,30.0,2.8,Penrith
2011-07-21,88.0,13.9,17.0,11.9,78.0,SSW,No,Yes,43.0,12.4,SSW,SW,13.0,20.0,0.4,Penrith
2011-07-22,97.0,14.4,15.0,10.9,80.0,SSW,Yes,Yes,43.0,11.6,S,SSW,12.9,15.0,17.4,Penrith
2011-07-23,58.0,16.1,15.0,9.8,67.0,SW,Yes,No,33.0,15.7,SW,SW,12.6,15.0,2.2,Penrith
2011-07-24,47.0,14.4,0.0,3.0,98.0,,No,No,9.0,14.0,SW,SSE,6.8,6.0,0.0,Penrith
2011-07-25,47.0,20.0,0.0,4.8,95.0,,No,No,30.0,18.3,NW,SSW,9.3,6.0,0.2,Penrith
2011-07-26,38.0,18.2,0.0,2.9,97.0,,No,No,30.0,18.0,W,WSW,8.3,17.0,0.2,Penrith
2011-07-27,65.0,17.5,9.0,3.3,72.0,SSW,No,No,24.0,14.7,SSW,,12.0,0.0,0.0,Penrith
2011-07-28,54.0,19.5,0.0,3.6,99.0,,No,No,13.0,18.5,NE,SSW,5.9,4.0,0.2,Penrith
2011-07-29,39.0,19.0,2.0,2.7,99.0,SSW,No,No,11.0,18.5,N,NNW,5.9,6.0,0.4,Penrith
2011-07-30,42.0,20.0,0.0,2.1,99.0,,No,No,9.0,19.7,S,S,5.9,2.0,0.0,Penrith
2011-07-31,50.0,19.1,0.0,2.3,98.0,,No,No,9.0,18.4,WNW,NNW,7.8,4.0,0.2,Penrith
2011-08-01,43.0,22.4,0.0,5.4,98.0,,No,No,13.0,21.7,N,,9.5,0.0,0.0,Penrith
2011-08-02,35.0,23.5,0.0,4.0,97.0,,No,No,9.0,22.7,WNW,NNW,9.1,2.0,0.4,Penrith
2011-08-03,44.0,24.3,0.0,8.0,98.0,,No,No,15.0,24.0,NNE,N,10.7,11.0,0.0,Penrith
2011-08-04,35.0,25.9,0.0,5.8,97.0,,No,No,30.0,25.6,NE,NNW,11.0,7.0,0.0,Penrith
2011-08-05,30.0,24.9,0.0,6.1,89.0,,No,No,28.0,24.6,N,NW,10.8,11.0,0.0,Penrith
2011-08-06,51.0,22.1,0.0,5.8,74.0,,No,No,24.0,22.0,S,SW,12.0,6.0,0.0,Penrith
2011-08-07,66.0,19.9,2.0,10.2,99.0,ENE,No,No,33.0,16.4,NNE,SW,13.2,11.0,0.4,Penrith
2011-08-08,44.0,18.2,2.0,4.2,98.0,SW,No,No,22.0,16.3,SW,W,10.1,6.0,0.8,Penrith
2011-08-09,44.0,16.3,4.0,5.0,96.0,N,No,No,24.0,15.2,SW,NW,8.3,4.0,0.0,Penrith
2011-08-10,35.0,18.3,2.0,1.6,88.0,NNE,No,No,35.0,16.1,WNW,WSW,7.8,22.0,0.0,Penrith
2011-08-11,49.0,18.2,0.0,1.9,97.0,,No,No,19.0,16.9,S,SSW,7.3,13.0,0.0,Penrith
2011-08-12,50.0,18.9,15.0,7.2,71.0,SSW,No,No,35.0,17.5,SSW,S,15.0,9.0,0.2,Penrith
2011-08-13,45.0,18.9,4.0,3.7,97.0,N,No,No,15.0,18.0,NNE,NE,9.2,6.0,0.4,Penrith
2011-08-14,52.0,18.9,6.0,8.7,94.0,S,No,No,26.0,18.6,SSE,S,12.0,15.0,0.0,Penrith
2011-08-15,47.0,19.4,0.0,4.8,99.0,,No,No,20.0,18.8,E,NNE,7.6,2.0,0.0,Penrith
2011-08-16,50.0,20.2,2.0,7.5,86.0,WNW,No,No,15.0,18.5,ENE,E,12.6,6.0,0.0,Penrith
2011-08-17,99.0,12.7,0.0,6.7,99.0,,No,Yes,9.0,12.3,N,NNE,9.7,6.0,0.0,Penrith
2011-08-18,36.0,17.8,11.0,8.4,91.0,N,Yes,No,48.0,17.1,W,W,12.6,13.0,11.2,Penrith
2011-08-19,86.0,15.8,2.0,4.0,98.0,NE,No,Yes,52.0,15.3,SSE,S,8.5,30.0,0.2,Penrith
2011-08-20,52.0,19.5,15.0,8.5,72.0,S,Yes,Yes,39.0,16.2,SSE,SSE,15.2,20.0,12.8,Penrith
2011-08-21,62.0,17.8,13.0,9.9,71.0,S,Yes,No,35.0,16.0,SSE,SE,14.8,17.0,1.6,Penrith
2011-08-22,55.0,17.7,13.0,9.7,74.0,SSW,No,No,30.0,16.3,SSW,SSE,14.1,17.0,0.0,Penrith
2011-08-23,64.0,18.1,4.0,10.7,82.0,SW,No,No,13.0,17.6,WSW,NNW,14.0,4.0,0.0,Penrith
2011-08-24,54.0,19.9,2.0,7.7,98.0,N,No,No,26.0,19.5,NNE,ENE,11.8,9.0,0.0,Penrith
2011-08-25,49.0,23.4,2.0,4.9,98.0,N,No,No,13.0,22.6,NE,NNE,8.9,7.0,0.0,Penrith
2011-08-26,47.0,22.5,2.0,5.4,72.0,N,No,No,26.0,22.3,NNE,N,14.1,11.0,0.2,Penrith
2011-08-27,66.0,18.9,0.0,10.2,98.0,,No,No,13.0,18.0,NNW,NNW,11.6,6.0,0.0,Penrith
2011-08-28,52.0,21.3,2.0,7.5,88.0,SW,No,No,15.0,21.1,NE,NNE,13.7,7.0,0.0,Penrith
2011-08-29,32.0,23.8,4.0,7.0,65.0,N,No,No,31.0,22.9,SW,S,17.7,7.0,0.2,Penrith
2011-08-30,62.0,19.9,6.0,9.3,74.0,SSW,No,No,24.0,17.8,ESE,ESE,15.1,13.0,0.0,Penrith
2011-08-31,48.0,21.8,2.0,8.7,78.0,ESE,No,No,26.0,21.1,ESE,ENE,14.9,6.0,0.0,Penrith
2011-09-01,60.0,22.5,6.0,12.0,80.0,SW,No,No,30.0,19.5,SE,ESE,16.2,19.0,0.0,Penrith
2011-09-02,52.0,18.4,15.0,11.3,52.0,S,No,No,31.0,16.6,S,SE,16.4,15.0,0.0,Penrith
2011-09-03,41.0,21.2,0.0,5.8,78.0,,No,No,28.0,20.8,NE,NE,12.1,19.0,0.0,Penrith
2011-09-04,40.0,24.3,4.0,6.0,86.0,N,No,No,20.0,23.9,ENE,NE,12.8,11.0,0.0,Penrith
2011-09-05,37.0,25.5,4.0,10.4,80.0,S,No,No,26.0,24.8,NNE,NE,15.6,9.0,0.0,Penrith
2011-09-06,28.0,27.4,6.0,8.7,74.0,N,No,Yes,65.0,26.4,W,NW,15.2,11.0,0.0,Penrith
2011-09-07,30.0,21.3,13.0,10.8,44.0,SW,Yes,No,26.0,20.8,ESE,E,14.9,7.0,1.2,Penrith
2011-09-08,67.0,18.9,11.0,12.1,63.0,SSW,No,Yes,19.0,16.9,SSW,SE,15.4,7.0,0.2,Penrith
2011-09-09,67.0,16.3,9.0,10.8,96.0,SSW,Yes,No,28.0,14.4,SW,SW,10.8,4.0,13.4,Penrith
2011-09-10,36.0,18.6,15.0,7.0,46.0,WSW,No,No,46.0,17.0,SW,W,12.1,13.0,1.0,Penrith
2011-09-11,38.0,20.0,2.0,5.7,50.0,S,No,No,33.0,17.2,SW,SW,15.4,19.0,0.2,Penrith
2011-09-12,34.0,20.2,13.0,8.6,45.0,SW,No,No,31.0,19.9,SW,NE,15.0,7.0,0.0,Penrith
2011-09-13,22.0,23.9,2.0,3.4,75.0,S,No,No,41.0,23.3,NNW,NW,11.0,17.0,0.0,Penrith
2011-09-14,22.0,26.4,4.0,4.8,54.0,SW,No,,,25.7,,W,15.9,13.0,0.0,Penrith
2011-09-15,38.0,24.6,6.0,11.3,70.0,S,,No,33.0,23.6,W,ENE,17.3,15.0,,Penrith
2011-09-16,15.0,30.5,2.0,7.1,71.0,SSW,No,No,57.0,28.7,WSW,W,14.7,28.0,0.0,Penrith
2011-09-17,39.0,30.0,0.0,8.8,51.0,,No,No,33.0,25.8,WNW,NW,17.6,4.0,0.0,Penrith
