Date,Humidity_3_pm,Evaporation,Wind_Dir_3_pm,Rainfall,Cloud_9_am,Wind_Speed_3_pm,Temp_3_pm_C,Pressure_9_am,Cloud_3_pm,Wind_Speed_9_am,Humidity_9_am,Wind_Dir_9_am,Location,Pressure_3_pm,Rain_Today,Max_Temp_C,Temp_9_am_C,Wind_Gust_Speed,Min_Temp_C,Wind_Gust_Dir,Rain_Tomorrow
2011-01-20,26.0,,NE,0.0,1.0,7.0,28.1,1011.6,2.0,11.0,61.0,SE,Bendigo,1009.7,No,30.1,17.4,28.0,11.0,SE,No
2011-01-21,20.0,,WNW,0.0,3.0,9.0,32.6,1010.1,4.0,6.0,52.0,SE,Bendigo,1009.0,No,34.0,23.3,44.0,11.6,SSE,No
2011-01-22,38.0,,NNW,0.0,1.0,6.0,31.0,1012.5,2.0,20.0,67.0,SE,Bendigo,1010.3,No,33.1,20.1,41.0,15.8,SSE,No
2011-01-23,28.0,,WNW,0.0,1.0,6.0,30.0,1009.4,1.0,9.0,77.0,SE,Bendigo,1005.8,No,31.9,21.4,26.0,16.0,NW,No
2011-01-24,41.0,,SW,0.0,8.0,19.0,23.1,1004.3,3.0,15.0,62.0,SSW,Bendigo,1004.5,No,24.8,17.0,39.0,17.0,SSW,No
2011-01-25,27.0,,NNW,0.0,4.0,15.0,27.8,1008.1,1.0,6.0,58.0,SE,Bendigo,1006.8,No,29.8,17.9,33.0,12.3,NNW,Yes
2011-01-26,48.0,,SSE,13.8,1.0,15.0,25.8,1012.0,1.0,17.0,84.0,S,Bendigo,1013.0,Yes,26.5,18.6,44.0,17.0,SSW,No
2011-01-27,32.0,,W,0.0,1.0,20.0,26.9,1016.4,2.0,9.0,61.0,SSE,Bendigo,1016.2,No,28.5,19.2,37.0,12.8,WSW,No
2011-01-28,37.0,,S,0.0,1.0,15.0,25.5,1020.7,1.0,20.0,68.0,SSE,Bendigo,1018.9,No,26.6,16.1,39.0,11.7,SSE,No
2011-01-29,20.0,,WSW,0.0,1.0,2.0,29.0,1018.4,3.0,13.0,50.0,SE,Bendigo,1017.4,No,31.0,17.1,30.0,9.4,SSE,No
2011-01-30,16.0,,NNW,0.0,1.0,15.0,35.4,1017.2,0.0,4.0,52.0,E,Bendigo,1014.8,No,37.1,23.7,28.0,15.6,NNW,No
2011-01-31,23.0,,NNW,0.0,0.0,20.0,38.5,1013.5,3.0,6.0,46.0,SSE,Bendigo,1010.0,No,39.9,27.0,43.0,19.8,WNW,No
2011-02-01,17.0,8.6,NW,0.0,1.0,31.0,38.9,1006.7,4.0,13.0,41.0,N,Bendigo,1003.5,No,40.0,29.1,59.0,22.4,NNW,No
2011-02-02,44.0,11.6,NNW,0.0,2.0,24.0,32.9,1011.2,6.0,9.0,65.0,SE,Bendigo,1009.3,No,34.1,21.2,41.0,16.1,N,No
2011-02-03,48.0,4.8,ENE,0.0,8.0,17.0,33.5,1012.7,5.0,9.0,84.0,NNE,Bendigo,1011.2,No,34.3,24.2,67.0,21.2,N,Yes
2011-02-04,78.0,6.0,N,17.6,7.0,15.0,27.3,1011.6,7.0,9.0,95.0,NE,Bendigo,1008.2,Yes,29.3,23.3,56.0,22.4,SSW,Yes
2011-02-05,94.0,9.0,NW,66.4,8.0,17.0,17.3,1006.1,8.0,22.0,95.0,W,Bendigo,1007.0,Yes,21.3,21.2,50.0,20.7,N,Yes
2011-02-06,38.0,2.8,S,17.6,2.0,19.0,18.3,1020.5,4.0,24.0,66.0,SW,Bendigo,1023.0,Yes,19.4,12.4,52.0,10.4,S,No
2011-02-07,38.0,4.4,SSE,0.0,1.0,13.0,22.5,1024.8,0.0,17.0,63.0,SSE,Bendigo,1021.4,No,24.3,13.0,,7.3,,No
2011-02-08,46.0,5.6,S,0.0,1.0,24.0,21.8,1020.7,0.0,19.0,66.0,SSE,Bendigo,1019.8,No,22.5,16.7,46.0,12.6,S,No
2011-02-09,50.0,5.6,NE,0.0,4.0,13.0,26.7,1021.6,6.0,13.0,64.0,SE,Bendigo,1019.3,No,27.5,15.9,33.0,11.6,SSE,No
2011-02-10,52.0,4.0,NNW,0.0,7.0,15.0,29.7,1017.8,7.0,11.0,73.0,ESE,Bendigo,1013.1,No,31.5,21.0,31.0,15.9,NNE,Yes
2011-02-11,76.0,4.6,WNW,3.8,8.0,6.0,24.8,1010.5,8.0,11.0,97.0,SSE,Bendigo,1009.7,Yes,26.5,21.5,33.0,21.0,SSW,Yes
2011-02-12,51.0,2.8,S,6.2,4.0,20.0,19.6,1017.7,7.0,28.0,68.0,SSE,Bendigo,1017.2,Yes,20.5,14.7,44.0,13.9,SSE,No
2011-02-13,51.0,4.6,S,0.0,1.0,26.0,21.0,1021.2,1.0,30.0,62.0,S,Bendigo,1020.7,No,21.9,14.3,46.0,10.9,S,No
2011-02-14,52.0,5.4,E,0.0,0.0,11.0,25.9,1022.3,1.0,19.0,65.0,SE,Bendigo,1020.5,No,27.3,16.8,39.0,13.3,SSE,No
2011-02-15,47.0,5.4,ENE,0.0,1.0,17.0,25.9,1021.6,3.0,15.0,64.0,E,Bendigo,1018.4,No,28.9,20.0,28.0,15.9,ENE,No
2011-02-16,69.0,4.6,ENE,0.0,6.0,15.0,22.5,1017.2,8.0,15.0,77.0,ENE,Bendigo,1014.5,No,23.5,20.8,26.0,17.0,ENE,No
2011-02-17,53.0,2.6,SE,0.4,7.0,9.0,26.6,1013.1,5.0,0.0,89.0,,Bendigo,1011.9,No,28.3,19.8,31.0,18.5,ESE,No
2011-02-18,52.0,5.4,ENE,0.2,7.0,17.0,27.5,1014.0,7.0,13.0,78.0,SE,Bendigo,1010.0,No,32.0,20.1,35.0,18.2,SE,Yes
2011-02-19,57.0,4.2,WNW,32.0,7.0,30.0,24.3,1001.8,3.0,22.0,88.0,NW,Bendigo,1004.8,Yes,25.6,21.8,50.0,20.1,WNW,No
2011-02-20,59.0,4.4,SSW,0.4,1.0,22.0,19.6,1010.1,3.0,17.0,79.0,WSW,Bendigo,1012.1,No,22.0,17.3,46.0,13.6,SW,No
2011-02-21,55.0,5.8,SW,0.0,1.0,19.0,17.0,1018.4,7.0,13.0,69.0,SSW,Bendigo,1019.6,No,18.8,11.8,44.0,6.0,SW,No
2011-02-22,49.0,3.8,SSE,0.0,1.0,20.0,21.7,1023.2,1.0,20.0,67.0,SSE,Bendigo,1022.4,No,22.2,13.0,37.0,9.2,SSE,No
2011-02-23,43.0,4.0,,0.0,1.0,0.0,25.1,1024.2,1.0,17.0,67.0,SE,Bendigo,1021.3,No,27.2,15.3,31.0,11.1,SSE,No
2011-02-24,33.0,4.4,SSW,0.0,1.0,9.0,27.3,1018.8,4.0,0.0,59.0,,Bendigo,1015.9,No,28.0,17.0,28.0,8.3,WSW,No
2011-02-25,33.0,4.8,NW,0.0,2.0,4.0,29.4,1014.1,6.0,11.0,58.0,SSE,Bendigo,1011.6,No,30.6,21.4,28.0,17.0,SE,No
2011-02-26,40.0,5.8,WSW,0.0,1.0,19.0,29.2,1010.3,7.0,0.0,71.0,,Bendigo,1008.2,No,29.7,20.5,39.0,13.3,WSW,Yes
2011-02-27,61.0,5.2,SSW,7.6,7.0,7.0,24.3,1009.3,7.0,7.0,95.0,W,Bendigo,1008.2,Yes,25.1,19.8,30.0,18.7,SSE,No
2011-02-28,96.0,3.6,SSE,0.0,7.0,15.0,19.3,1007.7,7.0,17.0,81.0,SE,Bendigo,1005.9,No,22.0,17.0,28.0,14.6,SSE,Yes
2011-03-01,40.0,,SW,7.8,2.0,30.0,19.4,1009.6,4.0,17.0,71.0,SW,Bendigo,1012.9,Yes,19.8,13.8,46.0,12.3,WSW,No
2011-03-02,44.0,,SW,0.0,0.0,15.0,19.0,1017.9,1.0,2.0,65.0,SSE,Bendigo,1015.1,No,20.2,12.3,31.0,4.3,WSW,No
2011-03-03,45.0,,SW,0.0,4.0,22.0,19.0,1014.4,4.0,7.0,84.0,N,Bendigo,1013.2,No,21.1,10.8,46.0,5.7,WSW,No
2011-03-04,46.0,,SW,0.0,7.0,19.0,17.5,1015.9,7.0,9.0,65.0,SSW,Bendigo,1016.4,No,18.5,12.8,39.0,5.7,SE,No
2011-03-05,42.0,,SE,0.0,0.0,15.0,21.3,1021.0,1.0,22.0,52.0,SE,Bendigo,1020.1,No,22.7,11.9,35.0,8.3,SSE,No
2011-03-06,38.0,,NE,0.0,0.0,20.0,24.4,1025.0,0.0,17.0,65.0,ENE,Bendigo,1021.8,No,25.8,15.7,41.0,11.6,E,No
2011-03-07,38.0,,NE,0.0,0.0,20.0,26.2,1022.0,0.0,17.0,66.0,ENE,Bendigo,1017.3,No,28.2,16.0,35.0,11.4,NNE,No
2011-03-08,38.0,,N,0.0,7.0,11.0,26.7,1014.7,7.0,6.0,62.0,ESE,Bendigo,1010.6,No,28.1,18.1,37.0,15.8,N,No
2011-03-09,94.0,,N,1.0,8.0,13.0,19.7,1013.1,8.0,13.0,98.0,N,Bendigo,1011.9,No,20.0,18.1,28.0,14.8,NE,Yes
2011-03-10,65.0,,SSE,12.4,7.0,17.0,22.6,1012.7,5.0,24.0,86.0,SSE,Bendigo,1012.3,Yes,23.4,16.4,,15.7,,No
2011-03-11,54.0,,E,0.0,1.0,9.0,25.6,1016.1,6.0,15.0,79.0,SE,Bendigo,1014.4,No,26.9,17.2,28.0,13.7,E,No
2011-03-12,57.0,,NE,0.0,1.0,15.0,28.0,1017.2,6.0,11.0,80.0,E,Bendigo,1015.5,No,29.4,20.8,28.0,16.8,N,No
2011-03-13,78.0,,NW,0.0,1.0,17.0,23.8,1018.1,7.0,0.0,86.0,,Bendigo,1017.0,No,30.2,21.6,57.0,17.7,NNW,Yes
2011-03-14,50.0,,SE,6.6,1.0,17.0,22.9,1023.1,2.0,22.0,72.0,SSE,Bendigo,1020.8,Yes,23.8,14.9,37.0,12.9,SSE,No
2011-03-15,56.0,,,0.0,6.0,0.0,25.8,1020.2,5.0,11.0,75.0,SSE,Bendigo,1017.1,No,27.5,16.2,28.0,13.1,SSE,No
2011-03-16,46.0,,S,0.0,0.0,22.0,21.0,1019.8,1.0,19.0,67.0,S,Bendigo,1018.9,No,21.7,13.9,39.0,12.0,SSE,No
2011-03-17,44.0,,S,0.0,1.0,13.0,20.2,1020.9,1.0,17.0,69.0,SSE,Bendigo,1019.2,No,20.9,12.2,41.0,8.0,SSE,No
2011-03-18,45.0,,SSE,0.0,1.0,17.0,21.3,1016.6,1.0,19.0,69.0,SE,Bendigo,1014.5,No,22.4,12.2,33.0,6.6,SE,No
2011-03-19,50.0,,E,0.0,0.0,13.0,24.4,1014.1,2.0,20.0,73.0,SSE,Bendigo,1010.7,No,25.5,13.3,31.0,10.2,SSE,No
2011-03-20,49.0,,ENE,0.0,1.0,19.0,26.3,1011.3,7.0,11.0,75.0,SE,Bendigo,1007.9,No,27.5,18.3,35.0,13.3,NE,No
2011-03-21,73.0,,NE,0.0,6.0,7.0,21.9,1004.9,8.0,9.0,70.0,SE,Bendigo,1003.3,No,23.1,19.7,35.0,18.3,NE,No
2011-03-22,56.0,,WSW,0.0,7.0,19.0,23.7,1002.2,6.0,0.0,87.0,,Bendigo,1001.4,No,25.2,19.4,33.0,18.0,WNW,No
2011-03-23,76.0,,NNW,0.0,8.0,20.0,16.8,1005.2,7.0,15.0,81.0,WNW,Bendigo,1003.6,No,18.0,13.8,37.0,10.6,N,Yes
2011-03-24,63.0,,SW,18.0,8.0,22.0,19.4,1004.3,7.0,11.0,93.0,WSW,Bendigo,1005.1,Yes,20.2,14.7,50.0,13.4,SW,No
2011-03-25,48.0,,S,0.2,3.0,20.0,17.1,1015.1,7.0,13.0,65.0,SSW,Bendigo,1017.0,No,19.1,14.4,46.0,12.4,SSW,No
2011-03-26,52.0,,SSE,0.0,0.0,24.0,18.2,1022.7,4.0,17.0,64.0,S,Bendigo,1022.6,No,19.5,13.2,39.0,10.1,S,No
2011-03-27,47.0,,SE,0.0,0.0,6.0,21.8,1025.4,2.0,15.0,78.0,SE,Bendigo,1023.9,No,22.8,13.3,35.0,9.5,SSE,No
2011-03-28,48.0,,ENE,0.0,0.0,9.0,21.8,1026.7,2.0,11.0,80.0,SSE,Bendigo,1024.0,No,25.4,13.6,28.0,10.8,SSE,No
2011-03-29,40.0,,SE,0.0,1.0,6.0,25.7,1022.6,3.0,7.0,75.0,SE,Bendigo,1018.8,No,26.5,16.0,20.0,11.7,N,No
2011-03-30,46.0,,SW,0.0,2.0,24.0,20.9,1017.1,3.0,6.0,71.0,WSW,Bendigo,1017.8,No,21.9,17.4,41.0,12.1,SW,No
2011-03-31,39.0,,SE,0.0,1.0,24.0,17.7,1026.4,0.0,13.0,69.0,SSW,Bendigo,1024.8,No,19.0,11.2,41.0,7.5,S,No
2011-05-01,52.0,1.4,NW,0.0,7.0,6.0,19.2,1019.2,8.0,6.0,73.0,S,Bendigo,1016.7,No,20.2,14.0,17.0,9.2,WNW,Yes
2011-05-02,66.0,2.0,SSE,1.2,7.0,22.0,15.7,1018.1,6.0,9.0,96.0,SSE,Bendigo,1016.6,Yes,17.8,12.8,33.0,12.3,S,No
2011-05-03,47.0,1.6,SSW,0.0,0.0,17.0,18.0,1018.4,3.0,17.0,71.0,S,Bendigo,1017.0,No,18.7,12.5,31.0,6.8,SSE,No
2011-05-04,61.0,2.0,SW,0.0,1.0,17.0,15.6,1021.6,6.0,9.0,71.0,WSW,Bendigo,1020.7,No,16.9,11.3,35.0,3.8,SW,No
2011-05-05,48.0,1.8,SSW,0.0,1.0,17.0,15.1,1026.5,1.0,20.0,56.0,S,Bendigo,1024.6,No,15.9,11.4,33.0,8.3,SSW,No
2011-05-06,47.0,2.6,ESE,0.0,4.0,2.0,14.3,1024.9,7.0,13.0,77.0,SSE,Bendigo,1022.0,No,15.0,8.4,24.0,-0.2,SE,No
2011-05-07,56.0,1.0,NW,0.0,7.0,6.0,13.3,1019.7,7.0,4.0,89.0,SSE,Bendigo,1015.9,No,13.8,7.8,19.0,3.0,N,No
2011-05-08,53.0,1.0,SW,0.0,1.0,20.0,16.1,1016.3,6.0,4.0,68.0,SE,Bendigo,1015.1,No,17.0,11.5,44.0,6.9,SSE,No
2011-05-09,49.0,1.6,SSE,0.4,1.0,24.0,13.3,1020.6,5.0,20.0,67.0,S,Bendigo,1019.9,No,15.2,10.2,43.0,3.6,S,No
2011-05-10,43.0,1.6,W,0.0,1.0,15.0,12.4,1020.2,4.0,9.0,76.0,W,Bendigo,1016.0,No,13.9,7.3,35.0,-2.5,SSW,Yes
2011-05-11,82.0,2.6,WSW,1.2,6.0,19.0,7.7,1012.2,8.0,17.0,77.0,W,Bendigo,1010.9,Yes,11.3,6.6,56.0,4.5,WSW,Yes
2011-05-12,74.0,1.4,SW,1.8,8.0,19.0,15.5,1013.9,3.0,11.0,96.0,NW,Bendigo,1011.5,Yes,16.3,8.6,39.0,5.2,SW,Yes
2011-05-13,62.0,0.6,WNW,1.4,8.0,15.0,15.5,1015.1,5.0,9.0,99.0,WNW,Bendigo,1011.9,Yes,16.4,9.4,57.0,8.4,WSW,No
2011-05-14,46.0,0.6,SSW,0.4,1.0,20.0,13.1,1023.5,5.0,13.0,75.0,SW,Bendigo,1024.7,No,14.3,8.3,46.0,3.3,SSW,No
2011-05-15,58.0,2.0,SW,0.0,7.0,15.0,12.4,1032.5,8.0,15.0,88.0,WSW,Bendigo,1031.5,No,13.0,8.6,30.0,0.9,SW,No
2011-05-16,57.0,1.4,SW,0.0,8.0,13.0,12.2,1033.3,7.0,9.0,64.0,SSW,Bendigo,1031.0,No,12.4,10.1,24.0,8.4,SW,No
2011-05-17,60.0,1.0,SSW,0.0,8.0,9.0,13.9,1032.1,3.0,2.0,73.0,SSE,Bendigo,1028.8,No,14.6,11.3,17.0,9.4,SSW,No
2011-05-18,65.0,1.6,N,0.0,7.0,11.0,13.7,1030.8,7.0,6.0,94.0,SE,Bendigo,1028.5,No,14.1,6.9,20.0,1.2,NNE,No
2011-05-19,58.0,0.2,NE,0.0,7.0,11.0,14.7,1030.1,7.0,6.0,89.0,SE,Bendigo,1028.0,No,16.2,8.5,20.0,4.1,NE,No
2011-05-20,44.0,1.0,ENE,0.0,7.0,9.0,17.2,1027.5,5.0,7.0,76.0,SE,Bendigo,1023.6,No,18.3,9.8,17.0,7.6,SSE,No
2011-05-21,49.0,0.8,NE,0.0,7.0,15.0,18.3,1022.5,6.0,9.0,76.0,ESE,Bendigo,1018.4,No,19.6,9.7,20.0,6.1,ENE,No
2011-05-22,90.0,1.6,NE,0.4,7.0,19.0,14.3,1012.0,7.0,15.0,86.0,ENE,Bendigo,1006.1,No,14.6,13.2,39.0,9.2,WNW,Yes
2011-05-23,67.0,0.4,WSW,7.2,8.0,24.0,14.9,1002.0,7.0,6.0,97.0,W,Bendigo,1002.2,Yes,15.8,12.2,44.0,11.9,WSW,No
2011-05-24,55.0,0.8,S,0.8,5.0,22.0,12.7,1010.2,4.0,17.0,80.0,SW,Bendigo,1012.4,No,14.4,10.4,46.0,6.8,S,No
2011-05-25,54.0,2.4,SSW,0.0,2.0,15.0,12.2,1020.1,6.0,19.0,66.0,S,Bendigo,1019.2,No,14.1,10.0,39.0,2.3,S,No
2011-05-26,69.0,0.4,W,0.0,7.0,11.0,12.2,1021.8,7.0,9.0,75.0,SW,Bendigo,1019.7,No,12.6,9.5,22.0,7.3,W,No
2011-05-27,66.0,0.8,WSW,0.4,8.0,11.0,12.5,1022.5,7.0,9.0,97.0,WSW,Bendigo,1021.2,No,13.0,8.7,24.0,0.8,WSW,No
2011-05-28,62.0,0.8,,0.0,2.0,0.0,13.2,1025.1,7.0,0.0,97.0,,Bendigo,1023.5,No,14.8,7.4,20.0,6.2,WSW,No
2011-05-29,64.0,0.8,SSW,0.2,8.0,6.0,12.9,1026.3,7.0,0.0,95.0,,Bendigo,1024.6,No,13.0,9.2,19.0,7.4,SSE,No
2011-05-30,44.0,0.8,SSE,0.0,1.0,17.0,15.2,1027.0,1.0,19.0,77.0,SSE,Bendigo,1024.2,No,15.8,9.5,33.0,5.0,SSE,No
2011-05-31,39.0,1.6,,0.2,0.0,0.0,15.8,1024.9,1.0,11.0,85.0,SSE,Bendigo,1022.8,No,16.9,6.8,20.0,-1.8,SSE,No
2011-06-01,42.0,0.6,NNE,0.2,1.0,6.0,18.7,1027.9,1.0,7.0,68.0,SSE,Bendigo,1025.7,No,19.3,7.7,15.0,-0.8,E,No
2011-06-02,54.0,0.8,NNE,0.0,1.0,15.0,17.2,1027.0,6.0,7.0,86.0,SSE,Bendigo,1022.4,No,18.2,8.6,26.0,2.6,NE,No
2011-06-03,59.0,1.6,NNW,0.0,7.0,7.0,15.2,1017.9,6.0,6.0,89.0,NE,Bendigo,1014.8,No,15.9,8.8,19.0,5.0,N,Yes
2011-06-04,36.0,0.6,SW,5.0,5.0,11.0,14.5,1016.2,2.0,7.0,92.0,W,Bendigo,1016.2,Yes,14.8,9.7,31.0,8.1,WSW,No
2011-06-05,39.0,1.6,NW,0.0,8.0,20.0,14.2,1016.5,5.0,0.0,93.0,,Bendigo,1011.6,No,15.1,6.3,44.0,-0.2,NW,Yes
2011-06-06,51.0,1.6,SSE,1.6,0.0,13.0,11.1,1020.1,5.0,9.0,83.0,NNW,Bendigo,1018.9,Yes,11.9,5.1,26.0,-0.2,WSW,No
2011-06-07,61.0,1.0,SW,0.0,8.0,22.0,9.8,1016.6,4.0,13.0,89.0,NNW,Bendigo,1014.7,No,10.4,5.9,50.0,0.9,SW,No
2011-06-08,57.0,0.8,SW,0.8,1.0,22.0,9.5,1021.1,6.0,19.0,84.0,WSW,Bendigo,1020.3,No,10.7,4.0,46.0,1.3,SW,No
2011-06-09,62.0,1.6,SSW,0.0,7.0,20.0,12.2,1021.5,5.0,9.0,79.0,WSW,Bendigo,1020.4,No,13.1,8.0,33.0,3.9,SW,No
2011-06-10,65.0,0.4,S,0.0,1.0,15.0,12.9,1023.1,7.0,19.0,75.0,S,Bendigo,1024.0,No,13.5,10.1,43.0,2.9,S,No
2011-06-11,47.0,0.8,SSE,0.2,0.0,17.0,14.9,1029.5,1.0,0.0,91.0,,Bendigo,1027.8,No,15.3,6.6,33.0,-1.8,SSE,No
2011-06-12,49.0,0.8,SSE,0.0,0.0,20.0,14.2,1029.9,1.0,13.0,85.0,SSE,Bendigo,1027.6,No,14.8,8.4,33.0,-0.4,SSE,No
2011-06-13,43.0,1.4,SSE,0.4,1.0,17.0,14.0,1028.5,2.0,19.0,81.0,SSE,Bendigo,1026.1,No,14.8,9.3,30.0,5.9,SSE,No
2011-06-14,52.0,1.8,SSE,0.0,1.0,20.0,14.5,1027.3,1.0,17.0,78.0,SSE,Bendigo,1025.4,No,15.5,9.2,37.0,2.6,SE,No
2011-06-15,41.0,1.2,NNW,0.2,0.0,6.0,16.2,1028.3,1.0,13.0,77.0,SSE,Bendigo,1025.6,No,16.4,8.4,26.0,2.3,SSE,No
2011-06-16,62.0,1.4,N,0.2,5.0,11.0,12.6,1022.2,7.0,6.0,92.0,SSE,Bendigo,1017.4,No,12.8,5.8,17.0,-1.8,N,Yes
2011-06-17,49.0,,WSW,1.8,5.0,20.0,12.4,1010.6,2.0,6.0,87.0,WNW,Bendigo,1012.1,Yes,13.6,8.9,44.0,3.8,WSW,No
2011-06-18,64.0,1.4,W,0.2,8.0,20.0,14.7,1016.1,5.0,13.0,96.0,WNW,Bendigo,1014.9,No,15.6,8.4,35.0,3.4,WSW,No
2011-06-19,83.0,0.6,N,0.2,8.0,20.0,13.2,1015.6,7.0,11.0,100.0,N,Bendigo,1011.8,No,14.1,9.6,35.0,5.0,NNW,No
2011-06-20,48.0,0.4,N,0.2,8.0,28.0,15.7,1011.9,6.0,15.0,95.0,N,Bendigo,1006.2,No,16.7,9.0,57.0,8.3,N,Yes
2011-06-21,51.0,3.4,WNW,7.4,1.0,24.0,10.5,1001.9,4.0,15.0,84.0,W,Bendigo,1004.2,Yes,11.4,7.1,56.0,5.9,WSW,No
2011-06-22,93.0,1.6,NW,0.0,8.0,15.0,9.9,1013.4,8.0,13.0,94.0,WNW,Bendigo,1012.2,No,11.3,4.8,39.0,3.8,NW,Yes
2011-06-23,57.0,0.2,WNW,1.8,7.0,17.0,14.2,1020.6,7.0,11.0,93.0,WNW,Bendigo,1020.7,Yes,14.3,10.1,35.0,4.8,NW,Yes
2011-06-24,72.0,0.6,NW,1.4,8.0,9.0,14.7,1027.0,7.0,2.0,97.0,WNW,Bendigo,1026.7,Yes,16.0,10.6,22.0,4.7,NNW,No
2011-06-25,72.0,0.4,NNE,0.2,8.0,15.0,14.0,1030.2,3.0,7.0,100.0,NE,Bendigo,1026.6,No,14.2,9.3,26.0,7.9,NNE,No
2011-06-26,48.0,0.8,N,0.2,8.0,19.0,15.1,1026.0,1.0,0.0,99.0,,Bendigo,1022.6,No,15.3,4.5,30.0,0.2,N,No
2011-06-27,51.0,1.6,SSE,0.2,0.0,9.0,14.7,1030.1,1.0,9.0,90.0,S,Bendigo,1029.4,No,15.1,7.9,22.0,1.3,SSW,No
2011-06-28,53.0,1.0,ESE,0.2,0.0,9.0,14.1,1034.8,1.0,13.0,87.0,SSE,Bendigo,1032.4,No,14.6,8.1,24.0,1.7,NE,No
2011-06-29,50.0,1.0,ENE,0.2,1.0,17.0,15.7,1036.2,1.0,7.0,74.0,SE,Bendigo,1033.9,No,16.0,8.4,31.0,3.5,NE,No
2011-06-30,60.0,1.2,E,0.0,3.0,11.0,14.1,1037.5,7.0,11.0,74.0,ESE,Bendigo,1033.2,No,14.3,9.6,24.0,4.4,ENE,No
2011-07-01,55.0,,ENE,0.0,2.0,15.0,14.2,1032.0,1.0,11.0,75.0,E,Bendigo,1027.2,No,14.6,8.6,28.0,4.4,NE,No
2011-07-02,48.0,,NE,0.0,1.0,26.0,15.5,1023.7,2.0,9.0,88.0,E,Bendigo,1017.4,No,15.9,6.0,39.0,1.6,NE,Yes
2011-07-03,99.0,,N,1.8,8.0,13.0,9.3,1014.2,8.0,9.0,89.0,NNE,Bendigo,1011.8,Yes,10.5,8.7,28.0,6.0,NNE,Yes
2011-07-04,64.0,,NNW,7.6,1.0,30.0,12.0,1009.9,7.0,19.0,83.0,NNW,Bendigo,1006.1,Yes,12.6,8.8,61.0,7.8,WNW,Yes
2011-07-05,67.0,,W,7.2,3.0,31.0,10.7,1008.3,7.0,28.0,78.0,WNW,Bendigo,1008.2,Yes,11.8,7.7,61.0,6.5,WNW,No
2011-07-06,66.0,,WNW,0.8,8.0,33.0,11.5,1008.6,7.0,20.0,97.0,NW,Bendigo,1004.8,No,11.7,7.6,57.0,6.9,WNW,Yes
2011-07-07,50.0,,SW,2.0,0.0,19.0,10.0,1016.4,4.0,11.0,83.0,WSW,Bendigo,1020.5,Yes,10.8,5.6,41.0,3.1,SW,No
2011-07-08,73.0,,WNW,0.0,7.0,15.0,8.8,1025.7,8.0,7.0,89.0,WNW,Bendigo,1023.4,No,9.4,5.2,,-0.7,,No
2011-07-09,57.0,,WNW,0.0,8.0,20.0,10.6,1022.2,3.0,9.0,95.0,WNW,Bendigo,1020.1,No,11.2,6.5,31.0,5.2,W,No
2011-07-10,78.0,,W,0.0,1.0,20.0,11.0,1015.3,8.0,11.0,82.0,NNW,Bendigo,1012.1,No,12.1,6.3,50.0,4.3,NW,No
2011-07-11,51.0,,SW,1.0,7.0,20.0,12.4,1024.0,5.0,13.0,83.0,SW,Bendigo,1024.2,No,12.7,7.3,39.0,2.9,WSW,No
2011-07-12,59.0,,W,0.0,7.0,20.0,11.0,1025.1,7.0,0.0,83.0,,Bendigo,1022.5,No,11.3,7.2,37.0,1.7,W,Yes
2011-07-13,68.0,,WSW,1.2,8.0,20.0,10.7,1021.1,5.0,11.0,94.0,NW,Bendigo,1020.2,Yes,12.4,7.4,39.0,7.1,SW,No
2011-07-14,52.0,,S,0.4,7.0,15.0,13.5,1030.4,5.0,7.0,89.0,SW,Bendigo,1030.7,No,13.6,5.5,28.0,-1.5,SE,No
2011-07-15,47.0,,ESE,0.2,0.0,6.0,11.4,1036.5,1.0,7.0,92.0,ESE,Bendigo,1032.9,No,11.7,5.8,20.0,-1.3,ENE,No
2011-07-16,54.0,,NE,0.4,7.0,13.0,13.0,1029.6,5.0,7.0,77.0,ESE,Bendigo,1024.7,No,13.8,5.7,37.0,-0.6,NE,Yes
2011-07-17,89.0,,N,15.2,8.0,15.0,11.2,1020.8,7.0,19.0,97.0,NNE,Bendigo,1018.3,Yes,11.6,9.2,35.0,5.7,NNE,Yes
2011-07-18,77.0,,W,3.8,8.0,9.0,9.9,1018.8,7.0,9.0,94.0,WNW,Bendigo,1017.9,Yes,10.3,5.7,33.0,5.6,WNW,No
2011-07-19,61.0,,SSE,0.2,1.0,19.0,13.2,1022.5,6.0,9.0,83.0,SW,Bendigo,1022.2,No,14.9,10.1,43.0,3.6,S,No
2011-07-20,62.0,,SSE,0.0,1.0,30.0,12.8,1024.9,2.0,22.0,74.0,SSE,Bendigo,1024.1,No,13.6,10.6,56.0,8.0,SSE,No
2011-07-21,57.0,,SSE,0.0,1.0,19.0,13.5,1024.4,3.0,28.0,72.0,SSE,Bendigo,1022.0,No,14.1,9.2,54.0,6.9,SE,No
2011-07-22,47.0,,,0.0,1.0,0.0,14.4,1024.5,2.0,17.0,81.0,SSE,Bendigo,1022.6,No,16.1,8.6,26.0,5.1,SSE,No
2011-07-23,46.0,,W,0.0,1.0,7.0,14.9,1024.3,4.0,0.0,91.0,,Bendigo,1021.4,No,15.0,5.3,19.0,-1.0,N,Yes
2011-07-24,82.0,,ENE,8.2,8.0,11.0,10.6,1018.5,7.0,9.0,99.0,ENE,Bendigo,1015.3,Yes,11.3,7.7,24.0,5.2,NE,Yes
