Max_Temp_F,Date,Rain_Today,Rain_Tomorrow,Temp_3_pm_F,Wind_Speed_9_am,Sunshine,Cloud_9_am,Min_Temp_F,Pressure_3_pm,Wind_Dir_3_pm,Location,Humidity_9_am,Rainfall,Pressure_9_am,Wind_Dir_9_am,Temp_9_am_F,Evaporation,Cloud_3_pm,Humidity_3_pm,Wind_Speed_3_pm
65.48,2011-05-24,No,No,63.68,2.0,2.7,6.0,53.78,1027.9,SSE,Albany,81.0,0.8,1030.4,WSW,58.64,1.2,6.0,77.0,6.0
64.4,2011-05-25,No,Yes,63.5,9.0,2.7,8.0,56.3,1025.2,ESE,Albany,93.0,0.2,1028.7,SE,58.28,1.0,4.0,73.0,11.0
67.1,2011-05-26,Yes,No,65.3,4.0,5.4,4.0,55.94,1023.2,ENE,Albany,78.0,2.8,1026.2,NNE,59.9,1.4,6.0,50.0,7.0
66.92,2011-05-27,No,No,65.3,11.0,9.3,1.0,49.46,1019.6,NNE,Albany,70.0,0.2,1023.0,NNE,53.6,1.8,1.0,25.0,6.0
70.52,2011-05-28,No,No,67.28,2.0,8.5,2.0,47.120000000000005,1016.6,SE,Albany,85.0,0.0,1019.1,NNW,51.8,1.6,3.0,68.0,6.0
77.0,2011-05-29,No,Yes,55.4,9.0,6.2,2.0,48.74,1009.5,ENE,Albany,66.0,0.0,1015.5,NNW,55.4,2.0,6.0,66.0,4.0
69.8,2011-05-30,Yes,No,66.38,19.0,6.5,2.0,55.04,1005.7,W,Albany,75.0,1.6,1005.3,NNW,63.5,3.2,3.0,64.0,11.0
70.7,2011-05-31,No,No,69.08,7.0,6.3,3.0,55.76,1008.9,NNW,Albany,71.0,0.0,1011.1,NNW,60.440000000000005,2.8,8.0,50.0,15.0
70.52,2011-06-01,No,Yes,65.48,17.0,5.1,6.0,48.2,1005.8,W,Albany,80.0,0.0,1008.0,WNW,62.6,3.2,7.0,74.0,7.0
63.32,2011-06-02,Yes,Yes,56.84,6.0,5.9,3.0,52.879999999999995,1017.7,W,Albany,78.0,16.8,1016.3,NW,54.32,1.6,7.0,83.0,4.0
60.8,2011-06-03,Yes,Yes,58.64,15.0,1.6,7.0,51.08,1022.0,SSW,Albany,95.0,20.2,1022.7,N,52.879999999999995,2.0,6.0,60.0,11.0
61.519999999999996,2011-06-04,Yes,No,60.440000000000005,11.0,8.3,6.0,48.02,1019.2,WSW,Albany,72.0,6.4,1023.3,NNW,53.06,1.4,3.0,58.0,6.0
62.6,2011-06-05,No,Yes,60.980000000000004,0.0,6.7,4.0,49.28,1019.8,SE,Albany,88.0,0.4,1020.9,,53.6,1.2,5.0,67.0,2.0
60.26,2011-06-06,Yes,Yes,59.18,17.0,4.0,3.0,50.9,1024.0,SSE,Albany,68.0,20.2,1024.1,S,58.28,0.8,7.0,64.0,15.0
63.68,2011-06-07,Yes,No,61.88,13.0,2.9,7.0,54.86,1028.4,E,Albany,63.0,2.8,1029.4,SE,59.0,1.4,5.0,62.0,19.0
64.75999999999999,2011-06-08,No,No,63.68,20.0,6.2,3.0,57.379999999999995,1029.6,ENE,Albany,64.0,0.0,1031.9,ENE,63.14,1.4,6.0,68.0,19.0
65.3,2011-06-09,No,No,64.58,6.0,9.3,2.0,51.620000000000005,1027.8,NE,Albany,85.0,1.0,1031.3,NNE,53.96,1.4,4.0,60.0,9.0
65.3,2011-06-10,No,No,64.4,6.0,4.7,6.0,52.7,1024.7,NNE,Albany,68.0,0.0,1027.2,NNE,57.02,2.8,7.0,45.0,4.0
66.02,2011-06-11,No,No,64.58,4.0,8.3,4.0,50.36,1026.2,NNE,Albany,76.0,0.0,1028.4,ENE,53.6,1.8,2.0,47.0,6.0
66.92,2011-06-12,No,No,65.84,4.0,9.4,1.0,49.82,1026.8,NNE,Albany,74.0,0.0,1029.8,E,53.24,3.2,0.0,43.0,9.0
63.68,2011-06-13,No,Yes,60.980000000000004,,2.5,4.0,49.28,1020.2,,Albany,60.0,0.0,1024.8,,54.32,2.4,8.0,48.0,
59.9,2011-06-14,Yes,No,58.1,31.0,3.8,7.0,51.08,1010.8,,Albany,79.0,7.4,1013.2,,52.7,4.6,4.0,81.0,20.0
62.78,2011-06-15,No,Yes,59.0,15.0,5.7,2.0,52.52,1011.7,WNW,Albany,74.0,0.0,1012.3,NNW,56.84,4.2,7.0,71.0,9.0
61.34,2011-06-16,Yes,Yes,55.76,6.0,4.1,7.0,51.44,1022.0,NNW,Albany,51.0,6.8,1020.7,NW,58.1,3.8,7.0,93.0,7.0
67.64,2011-06-17,Yes,No,66.2,7.0,4.1,6.0,51.26,1022.0,W,Albany,75.0,3.0,1024.7,NNW,56.3,0.2,6.0,59.0,4.0
65.48,2011-06-18,No,Yes,62.78,9.0,5.0,7.0,55.4,1013.4,W,Albany,70.0,0.0,1014.7,NNW,60.8,1.6,6.0,62.0,31.0
67.1,2011-06-19,Yes,Yes,66.38,13.0,5.6,4.0,53.96,1014.3,WNW,Albany,81.0,1.8,1016.6,NW,58.459999999999994,1.4,5.0,60.0,13.0
64.4,2011-06-20,Yes,Yes,61.7,56.0,2.5,5.0,56.48,1019.7,SSW,Albany,77.0,6.4,1017.7,SSW,62.24,3.4,7.0,82.0,31.0
65.3,2011-06-21,Yes,No,60.980000000000004,15.0,2.4,7.0,58.82,1025.9,W,Albany,66.0,2.4,1027.0,WSW,60.62,2.4,5.0,64.0,9.0
69.44,2011-06-22,No,No,67.1,9.0,5.2,7.0,53.6,1018.2,NW,Albany,65.0,0.0,1023.1,N,56.66,0.2,3.0,55.0,4.0
69.8,2011-06-23,No,No,68.36,6.0,6.5,4.0,57.2,1011.9,NW,Albany,82.0,0.0,1015.7,NW,59.36,1.2,7.0,63.0,11.0
71.6,2011-06-24,No,Yes,65.12,11.0,5.3,2.0,57.2,1003.8,NW,Albany,80.0,0.0,1007.0,NNW,62.6,3.2,8.0,78.0,4.0
63.68,2011-06-25,Yes,No,61.16,7.0,7.8,2.0,50.9,1015.0,WNW,Albany,82.0,18.6,1012.3,NW,53.6,4.2,2.0,68.0,2.0
67.28,2011-06-26,No,No,64.04,11.0,8.0,4.0,51.44,1022.4,W,Albany,74.0,0.0,1023.0,NW,56.3,1.6,4.0,64.0,2.0
69.08,2011-06-27,No,Yes,68.0,4.0,5.2,4.0,49.28,1012.9,NNW,Albany,81.0,0.0,1019.7,N,50.36,0.8,6.0,48.0,11.0
59.9,2011-06-28,Yes,Yes,57.92,19.0,0.8,7.0,50.36,1002.9,WNW,Albany,82.0,3.0,1003.8,NNW,57.379999999999995,5.0,6.0,87.0,4.0
60.08,2011-06-29,Yes,No,55.4,4.0,,7.0,48.2,1013.1,WSW,Albany,90.0,6.0,1012.8,NW,52.34,1.4,7.0,81.0,11.0
61.88,2011-06-30,No,Yes,58.64,2.0,,2.0,43.879999999999995,1003.1,NNW,Albany,84.0,0.0,1009.2,NNW,48.92,1.2,6.0,81.0,15.0
55.94,2011-07-01,Yes,Yes,53.78,19.0,4.8,3.0,46.04,1009.9,NNW,Albany,91.0,20.2,1011.6,NW,49.28,2.4,5.0,78.0,22.0
55.04,2011-07-02,Yes,Yes,50.9,19.0,3.1,7.0,46.04,1009.7,WSW,Albany,83.0,30.8,1010.9,NW,48.02,3.4,7.0,81.0,31.0
54.32,2011-07-03,Yes,Yes,53.24,15.0,0.7,8.0,46.76,1017.8,SW,Albany,86.0,14.6,1015.1,WSW,49.64,3.8,8.0,75.0,19.0
56.48,2011-07-04,Yes,No,55.94,9.0,2.4,7.0,49.1,1029.0,SSW,Albany,76.0,6.8,1028.0,SE,53.6,2.8,7.0,60.0,19.0
57.56,2011-07-05,No,Yes,56.48,6.0,3.9,7.0,44.96,1029.5,SW,Albany,92.0,0.8,1032.0,NNE,48.92,1.6,5.0,69.0,15.0
57.02,2011-07-06,Yes,Yes,55.76,15.0,1.1,6.0,48.92,1028.7,S,Albany,82.0,2.4,1029.1,SSW,54.5,2.6,6.0,73.0,24.0
59.18,2011-07-07,Yes,Yes,54.32,6.0,2.6,5.0,48.379999999999995,1032.6,ESE,Albany,89.0,3.2,1033.5,N,50.0,1.8,7.0,84.0,11.0
58.1,2011-07-08,Yes,No,56.84,7.0,5.7,6.0,48.74,1034.1,SE,Albany,77.0,1.8,1036.0,S,54.86,0.2,3.0,61.0,17.0
59.9,2011-07-09,No,Yes,55.4,7.0,4.8,6.0,47.48,1031.4,SW,Albany,86.0,0.2,1035.0,N,50.9,1.4,6.0,85.0,4.0
59.18,2011-07-10,Yes,No,57.92,0.0,4.1,2.0,47.3,1028.9,ENE,Albany,97.0,4.6,1031.2,,50.0,1.8,7.0,77.0,9.0
59.36,2011-07-11,No,No,55.76,4.0,0.0,7.0,50.18,1024.6,ENE,Albany,80.0,0.3,1027.8,N,52.16,0.6,8.0,55.0,6.0
60.8,2011-07-12,No,No,59.0,2.0,8.3,4.0,50.0,1019.2,E,Albany,82.0,0.2,1023.1,WNW,52.7,1.2,3.0,58.0,13.0
64.4,2011-07-13,No,No,62.42,0.0,7.9,5.0,44.6,1018.5,NNW,Albany,93.0,0.0,1020.8,,47.48,1.6,5.0,58.0,2.0
68.36,2011-07-14,No,No,67.1,7.0,9.6,1.0,44.96,1016.7,NNE,Albany,86.0,0.0,1021.2,NNE,50.18,1.6,1.0,45.0,11.0
61.88,2011-07-15,No,Yes,57.379999999999995,4.0,1.8,7.0,50.36,1007.3,WNW,Albany,68.0,0.0,1008.3,NNW,61.16,2.8,6.0,93.0,11.0
62.6,2011-07-16,Yes,No,59.540000000000006,4.0,8.1,6.0,50.0,1018.8,SW,Albany,75.0,9.8,1018.4,NW,53.6,1.6,4.0,58.0,19.0
64.58,2011-07-17,No,No,63.5,7.0,9.3,1.0,40.1,1022.8,NNW,Albany,80.0,0.6,1024.2,W,47.3,1.4,1.0,44.0,6.0
63.86,2011-07-18,No,No,61.519999999999996,0.0,8.3,1.0,35.24,1021.5,NNE,Albany,85.0,0.0,1025.5,,43.879999999999995,1.8,3.0,43.0,7.0
64.75999999999999,2011-07-19,No,No,62.24,6.0,7.9,1.0,40.1,1015.3,N,Albany,73.0,0.0,1018.8,N,52.52,1.2,2.0,60.0,7.0
63.5,2011-07-20,No,Yes,55.4,6.0,3.4,7.0,45.32,1015.0,W,Albany,87.0,0.0,1015.5,W,51.8,2.0,8.0,88.0,7.0
60.8,2011-07-21,Yes,No,55.94,0.0,8.5,1.0,40.28,1014.7,NE,Albany,96.0,7.4,1017.2,,46.94,1.8,1.0,81.0,4.0
65.48,2011-07-22,No,Yes,64.04,6.0,7.4,1.0,43.16,1014.0,W,Albany,77.0,0.0,1015.5,NNW,52.34,1.0,7.0,54.0,4.0
61.88,2011-07-23,Yes,No,60.08,6.0,4.2,6.0,44.96,1019.4,SW,Albany,84.0,3.0,1020.3,WNW,52.7,2.4,6.0,71.0,6.0
68.0,2011-07-24,No,No,66.2,6.0,2.9,7.0,41.0,1017.0,N,Albany,80.0,0.0,1019.6,N,51.08,1.0,5.0,58.0,6.0
66.56,2011-07-25,No,Yes,63.5,6.0,2.0,4.0,46.76,1012.8,,Albany,91.0,0.0,1015.0,N,55.04,1.4,8.0,71.0,0.0
67.1,2011-07-26,Yes,No,65.12,9.0,4.9,7.0,50.9,1013.5,W,Albany,77.0,8.2,1014.6,NNW,58.28,0.8,4.0,62.0,6.0
68.9,2011-07-27,No,Yes,68.72,13.0,8.9,5.0,44.78,1006.2,NNE,Albany,73.0,0.0,1012.5,N,57.02,1.6,5.0,49.0,13.0
67.1,2011-07-28,Yes,Yes,64.04,15.0,6.1,7.0,50.72,995.0,NW,Albany,68.0,1.4,993.7,NNW,62.6,3.0,7.0,59.0,15.0
62.24,2011-07-29,Yes,Yes,61.34,4.0,3.5,7.0,46.04,1003.0,NW,Albany,76.0,10.8,1003.8,NW,54.86,6.2,6.0,64.0,9.0
67.82,2011-07-30,Yes,Yes,67.1,19.0,7.6,3.0,48.92,1003.3,NNW,Albany,73.0,15.6,1005.1,NW,59.0,2.2,6.0,51.0,13.0
63.32,2011-07-31,Yes,Yes,55.22,13.0,4.8,7.0,50.9,1002.3,NW,Albany,83.0,3.0,999.5,WNW,55.4,3.0,7.0,73.0,15.0
69.8,2011-08-01,Yes,Yes,65.48,17.0,8.3,2.0,45.86,1001.7,NW,Albany,71.0,6.4,1004.1,NNW,59.18,3.4,5.0,57.0,19.0
68.9,2011-08-02,Yes,Yes,66.92,11.0,6.9,2.0,50.54,1002.0,W,Albany,80.0,4.0,1007.2,NW,58.64,2.6,7.0,66.0,19.0
55.4,2011-08-03,Yes,Yes,53.6,9.0,2.8,7.0,44.239999999999995,1014.3,SW,Albany,74.0,16.0,1013.4,WNW,53.24,5.6,4.0,63.0,37.0
57.2,2011-08-04,Yes,No,55.76,17.0,8.6,5.0,43.16,1024.9,WSW,Albany,66.0,12.0,1023.8,SSW,55.4,3.0,6.0,62.0,20.0
58.28,2011-08-05,No,No,56.48,4.0,4.5,7.0,43.519999999999996,1025.1,SE,Albany,80.0,0.0,1027.6,N,51.44,1.0,6.0,63.0,9.0
61.519999999999996,2011-08-06,No,No,60.440000000000005,9.0,9.5,1.0,37.04,1016.6,NNE,Albany,72.0,0.0,1022.0,ENE,48.379999999999995,2.0,1.0,47.0,9.0
67.64,2011-08-07,No,No,65.48,15.0,7.1,7.0,44.239999999999995,1013.7,NNW,Albany,62.0,0.2,1015.8,NNW,58.1,4.0,5.0,54.0,6.0
66.2,2011-08-08,No,Yes,56.48,13.0,5.3,6.0,45.32,1011.1,W,Albany,82.0,0.2,1013.1,NW,56.48,0.8,7.0,81.0,7.0
59.0,2011-08-09,Yes,Yes,56.3,20.0,6.2,7.0,45.5,1019.2,WSW,Albany,78.0,12.4,1018.3,SW,56.84,2.8,7.0,85.0,6.0
61.16,2011-08-10,Yes,No,59.72,0.0,7.5,5.0,42.44,1022.2,SE,Albany,83.0,8.8,1024.3,,52.52,1.8,5.0,75.0,7.0
62.24,2011-08-11,No,No,61.7,2.0,9.1,1.0,39.38,1021.0,SSE,Albany,89.0,0.0,1024.2,NNW,50.0,2.2,3.0,65.0,9.0
66.74000000000001,2011-08-12,No,No,66.2,6.0,9.3,0.0,41.72,1013.3,NNE,Albany,71.0,0.0,1018.3,NNE,52.52,0.6,4.0,39.0,6.0
71.06,2011-08-13,No,Yes,70.52,6.0,5.1,7.0,46.4,1002.8,N,Albany,76.0,0.0,1008.9,NNE,58.82,2.0,7.0,47.0,13.0
60.980000000000004,2011-08-14,Yes,No,57.92,15.0,7.4,6.0,46.58,1008.8,NW,Albany,70.0,9.4,1005.1,NW,53.78,4.2,5.0,73.0,9.0
65.3,2011-08-15,No,Yes,55.04,11.0,6.3,1.0,44.96,1000.9,W,Albany,73.0,0.8,1006.6,NNW,57.2,1.6,8.0,85.0,6.0
56.120000000000005,2011-08-16,Yes,Yes,55.4,52.0,8.9,6.0,40.64,1017.7,SW,Albany,70.0,37.6,1013.5,SW,52.16,5.0,6.0,55.0,39.0
63.86,2011-08-17,Yes,No,62.24,7.0,7.5,4.0,42.8,1021.6,NW,Albany,81.0,1.4,1022.7,WNW,53.24,1.6,6.0,64.0,9.0
64.58,2011-08-18,No,No,64.22,7.0,2.3,7.0,48.92,1021.3,NNW,Albany,64.0,0.0,1023.4,NNW,57.2,1.4,5.0,51.0,9.0
70.52,2011-08-19,No,No,69.62,7.0,9.7,6.0,43.16,1016.2,NNW,Albany,70.0,0.0,1021.0,N,53.42,1.8,1.0,41.0,15.0
76.82,2011-08-20,No,No,72.5,11.0,8.6,0.0,46.94,1013.5,NNW,Albany,65.0,0.0,1015.3,NW,61.7,3.0,2.0,51.0,20.0
79.7,2011-08-21,No,Yes,77.36,11.0,4.5,7.0,52.16,1008.4,NNW,Albany,74.0,1.0,1013.7,NNE,63.5,3.2,7.0,37.0,31.0
62.059999999999995,2011-08-22,Yes,No,54.5,9.0,5.2,8.0,52.7,1018.8,NW,Albany,79.0,24.4,1013.3,NW,58.82,9.0,6.0,75.0,11.0
66.92,2011-08-23,No,Yes,65.3,9.0,10.3,1.0,40.64,1017.0,NW,Albany,65.0,0.8,1022.6,N,53.78,1.6,2.0,50.0,17.0
58.82,2011-08-24,Yes,Yes,57.02,13.0,6.5,4.0,47.120000000000005,1023.8,SW,Albany,86.0,9.8,1021.8,NW,50.9,3.2,6.0,64.0,30.0
62.78,2011-08-25,Yes,No,59.9,9.0,5.4,3.0,46.58,1026.4,WNW,Albany,82.0,3.8,1028.7,NW,52.34,1.0,7.0,56.0,7.0
63.68,2011-08-26,No,No,58.28,6.0,7.0,6.0,46.22,1022.5,W,Albany,67.0,0.0,1025.7,NNW,55.04,2.2,6.0,82.0,19.0
65.3,2011-08-27,No,Yes,61.7,2.0,6.6,4.0,48.02,1018.5,WSW,Albany,83.0,0.0,1022.3,WNW,56.120000000000005,2.0,6.0,79.0,31.0
62.6,2011-08-28,Yes,No,59.36,2.0,4.1,8.0,52.16,1020.5,SE,Albany,89.0,1.4,1021.1,WNW,57.02,2.2,6.0,86.0,13.0
64.94,2011-08-29,No,No,62.6,6.0,8.2,6.0,50.18,1020.9,E,Albany,83.0,0.4,1024.5,ENE,58.1,1.4,6.0,80.0,22.0
66.56,2011-08-30,No,No,64.04,20.0,6.9,5.0,57.02,1015.1,ESE,Albany,76.0,0.0,1017.7,E,63.32,2.0,6.0,76.0,17.0
66.74000000000001,2011-08-31,No,No,64.04,2.0,6.5,6.0,53.6,1013.4,WSW,Albany,87.0,0.0,1015.9,W,57.92,2.4,6.0,80.0,28.0
71.24000000000001,2011-09-01,No,Yes,70.88,0.0,9.8,2.0,49.1,1006.0,NNW,Albany,94.0,0.0,1011.9,,54.5,2.2,2.0,49.0,19.0
61.519999999999996,2011-09-02,Yes,Yes,50.72,9.0,5.9,2.0,53.6,1005.7,WNW,Albany,67.0,3.2,1002.8,NNW,58.82,4.2,8.0,87.0,6.0
63.32,2011-09-03,Yes,No,61.16,11.0,7.7,2.0,45.14,1014.1,WNW,Albany,75.0,9.4,1014.3,NW,53.6,4.6,6.0,66.0,7.0
61.519999999999996,2011-09-04,No,Yes,59.540000000000006,11.0,5.8,8.0,51.620000000000005,1020.1,NNW,Albany,87.0,1.0,1020.9,WNW,55.94,1.2,8.0,79.0,13.0
59.36,2011-09-05,Yes,No,57.56,41.0,3.9,6.0,51.8,1026.8,WSW,Albany,73.0,2.6,1024.0,WSW,58.1,1.2,8.0,65.0,31.0
59.9,2011-09-06,No,No,58.64,6.0,4.4,7.0,50.54,1031.3,SW,Albany,75.0,0.2,1033.3,W,55.4,2.6,5.0,72.0,30.0
59.0,2011-09-07,No,No,57.379999999999995,26.0,5.8,7.0,53.96,1035.8,S,Albany,67.0,0.6,1036.4,S,56.120000000000005,3.2,6.0,65.0,20.0
61.16,2011-09-08,No,No,59.0,15.0,10.8,5.0,53.96,1038.0,ESE,Albany,68.0,0.0,1039.5,SSE,57.379999999999995,4.0,5.0,66.0,11.0
60.08,2011-09-09,No,No,58.1,11.0,5.1,7.0,52.7,1038.2,E,Albany,64.0,0.0,1040.9,SE,57.02,2.6,4.0,62.0,20.0
61.519999999999996,2011-09-10,No,No,59.0,4.0,8.1,7.0,52.34,1035.0,ESE,Albany,64.0,0.0,1039.2,N,56.84,1.8,1.0,66.0,15.0
72.68,2011-09-11,No,No,71.6,4.0,10.7,1.0,44.6,1026.8,N,Albany,83.0,0.0,1032.2,WSW,53.06,2.2,0.0,43.0,9.0
77.18,2011-09-12,No,Yes,76.64,4.0,10.7,0.0,44.78,1015.3,WNW,Albany,73.0,0.0,1020.0,WSW,56.84,3.8,1.0,32.0,6.0
59.0,2011-09-13,Yes,Yes,57.92,6.0,4.3,7.0,51.8,1022.1,SSE,Albany,89.0,5.2,1023.0,W,55.4,6.6,6.0,70.0,6.0
63.86,2011-09-14,Yes,No,60.8,11.0,9.9,2.0,47.84,1017.8,WSW,Albany,84.0,3.6,1021.1,NW,55.22,2.6,2.0,69.0,11.0
69.8,2011-09-15,No,Yes,62.78,6.0,7.8,6.0,53.24,1014.7,WSW,Albany,72.0,0.6,1017.2,WNW,61.34,3.0,2.0,80.0,19.0
71.42,2011-09-16,Yes,Yes,56.66,20.0,6.3,2.0,54.32,1008.9,NNW,Albany,69.0,3.0,1011.3,NNW,62.959999999999994,2.0,8.0,89.0,9.0
63.14,2011-09-17,Yes,Yes,62.42,7.0,2.8,6.0,47.66,1008.3,NW,Albany,75.0,11.4,1012.7,NW,55.58,5.4,8.0,55.0,11.0
60.440000000000005,2011-09-18,Yes,Yes,55.4,43.0,2.4,8.0,52.16,1002.1,WSW,Albany,86.0,11.0,999.9,WSW,53.96,3.0,4.0,61.0,39.0
64.04,2011-09-19,Yes,No,62.24,22.0,4.8,7.0,47.120000000000005,1016.4,WSW,Albany,67.0,14.4,1014.8,WSW,60.08,4.2,7.0,67.0,13.0
74.3,2011-09-20,No,Yes,73.4,7.0,10.5,1.0,55.04,1013.3,WNW,Albany,61.0,0.6,1016.7,WSW,63.5,2.2,4.0,45.0,20.0
62.24,2011-09-21,Yes,Yes,60.980000000000004,9.0,2.7,8.0,54.14,1007.4,W,Albany,88.0,3.2,1009.0,WNW,55.94,4.8,7.0,64.0,17.0
58.1,2011-09-22,Yes,No,56.84,19.0,5.3,6.0,49.1,1022.3,SSW,Albany,58.0,2.4,1021.6,SW,53.96,3.0,6.0,53.0,9.0
64.75999999999999,2011-09-23,No,No,62.24,15.0,10.4,1.0,44.239999999999995,1022.8,SSW,Albany,66.0,0.0,1025.7,N,55.4,2.4,4.0,56.0,9.0
71.6,2011-09-24,No,No,68.36,6.0,9.8,1.0,42.8,1016.8,NNW,Albany,79.0,0.0,1022.0,SSW,53.24,2.2,6.0,42.0,7.0
68.72,2011-09-25,No,Yes,65.3,6.0,9.4,1.0,46.94,1009.8,W,Albany,83.0,0.0,1013.2,WSW,57.2,3.6,4.0,67.0,43.0
58.1,2011-09-26,Yes,Yes,55.4,13.0,5.1,8.0,51.620000000000005,1007.7,WSW,Albany,87.0,3.2,1008.4,WSW,54.14,4.4,6.0,68.0,31.0
57.2,2011-09-27,Yes,Yes,53.6,11.0,5.3,7.0,45.5,1005.7,W,Albany,85.0,9.8,1006.0,NW,47.48,2.6,6.0,65.0,44.0
59.72,2011-09-28,Yes,No,57.02,43.0,10.1,6.0,45.68,1016.9,WSW,Albany,58.0,4.4,1016.0,WSW,57.02,3.2,6.0,58.0,37.0
63.32,2011-09-29,No,No,57.92,11.0,7.6,7.0,48.74,1016.6,W,Albany,59.0,0.0,1017.8,W,57.92,1.4,4.0,59.0,33.0
62.24,2011-09-30,No,No,60.440000000000005,19.0,10.9,5.0,52.52,1018.7,ESE,Albany,62.0,0.2,1021.2,E,58.64,3.6,1.0,64.0,24.0
65.48,2011-10-01,No,No,63.32,19.0,11.4,1.0,51.620000000000005,1011.5,E,Albany,59.0,0.0,1016.1,ENE,61.7,4.0,0.0,66.0,37.0
64.4,2011-10-02,No,Yes,62.6,6.0,0.0,8.0,54.14,1007.9,SW,Albany,83.0,0.2,1009.7,W,59.0,4.6,8.0,81.0,2.0
65.3,2011-10-03,Yes,No,62.6,19.0,4.0,8.0,57.02,1011.9,SE,Albany,78.0,1.2,1012.0,SE,61.7,1.4,7.0,79.0,15.0
62.959999999999994,2011-10-04,No,No,60.440000000000005,15.0,2.6,7.0,53.42,1016.4,WSW,Albany,88.0,0.6,1016.4,WSW,59.9,1.6,6.0,66.0,20.0
67.1,2011-10-05,No,No,66.2,6.0,5.8,7.0,51.98,1017.8,SSW,Albany,69.0,0.0,1019.6,N,61.7,2.2,6.0,63.0,2.0
66.74000000000001,2011-10-06,No,No,64.4,6.0,10.7,5.0,52.52,1016.5,SSW,Albany,87.0,0.4,1019.1,SE,60.440000000000005,2.6,3.0,75.0,13.0
66.38,2011-10-07,No,Yes,62.959999999999994,4.0,5.8,7.0,54.68,1011.6,SE,Albany,80.0,0.0,1015.4,NNW,62.42,4.4,6.0,84.0,19.0
61.519999999999996,2011-10-08,Yes,Yes,58.82,20.0,0.0,8.0,55.76,1016.9,ESE,Albany,86.0,4.4,1016.4,SE,60.980000000000004,2.8,8.0,89.0,35.0
62.059999999999995,2011-10-09,Yes,No,59.540000000000006,22.0,3.6,8.0,54.86,1021.1,,Albany,97.0,7.4,1022.9,ESE,57.56,2.0,5.0,67.0,0.0
64.22,2011-10-10,No,No,61.519999999999996,19.0,10.5,5.0,53.06,1017.1,ESE,Albany,58.0,0.0,1021.0,ENE,58.64,3.4,0.0,62.0,26.0
66.02,2011-10-11,No,No,64.04,13.0,8.0,6.0,52.879999999999995,1013.6,ESE,Albany,73.0,0.0,1015.4,E,63.86,4.0,7.0,74.0,19.0
64.94,2011-10-12,No,Yes,63.5,4.0,2.4,7.0,55.22,1012.8,SW,Albany,82.0,0.0,1015.6,WSW,62.6,3.6,5.0,71.0,19.0
63.86,2011-10-13,Yes,No,60.26,46.0,7.4,8.0,53.06,1012.1,WSW,Albany,92.0,1.4,1008.4,WSW,57.02,3.0,5.0,56.0,43.0
68.72,2011-10-14,No,No,66.2,17.0,7.0,7.0,51.08,1015.8,SW,Albany,76.0,0.8,1015.4,NW,62.6,3.8,5.0,72.0,24.0
64.58,2011-10-15,No,No,62.78,11.0,10.0,2.0,58.64,1024.1,SW,Albany,62.0,0.0,1024.9,WSW,61.519999999999996,4.0,1.0,62.0,13.0
72.5,2011-10-16,No,No,66.2,11.0,8.2,7.0,55.76,1011.6,E,Albany,62.0,0.0,1018.2,E,62.959999999999994,5.2,5.0,76.0,31.0
67.1,2011-10-17,No,Yes,65.12,7.0,5.5,7.0,60.980000000000004,1009.3,SE,Albany,78.0,0.0,1009.8,WSW,64.22,3.4,4.0,69.0,31.0
63.32,2011-10-18,Yes,Yes,60.440000000000005,7.0,2.4,8.0,55.58,1013.2,SW,Albany,87.0,3.8,1010.4,N,61.519999999999996,3.4,7.0,77.0,26.0
62.059999999999995,2011-10-19,Yes,No,59.36,13.0,12.4,3.0,53.24,1024.1,SSW,Albany,54.0,4.0,1023.8,SSW,57.56,3.2,1.0,55.0,9.0
64.58,2011-10-20,No,No,63.32,6.0,12.3,3.0,42.980000000000004,1024.0,ESE,Albany,60.0,0.0,1026.4,NW,59.9,3.8,2.0,59.0,22.0
68.18,2011-10-21,No,No,65.84,11.0,11.9,0.0,49.64,1017.9,ESE,Albany,68.0,0.0,1021.7,ESE,63.5,4.2,2.0,75.0,30.0
68.9,2011-10-22,No,Yes,67.1,22.0,5.6,7.0,59.72,1011.0,SE,Albany,67.0,0.0,1015.3,ENE,68.18,5.2,8.0,81.0,24.0
62.6,2011-10-23,Yes,Yes,58.64,33.0,0.0,8.0,59.72,1018.2,SE,Albany,83.0,6.4,1017.1,E,60.8,5.6,8.0,93.0,31.0
64.58,2011-10-24,Yes,Yes,60.980000000000004,30.0,2.0,8.0,56.84,1021.1,E,Albany,63.0,3.2,1022.7,ESE,59.0,3.2,6.0,59.0,31.0
62.78,2011-10-25,Yes,Yes,61.519999999999996,9.0,0.3,8.0,55.58,1013.4,E,Albany,84.0,5.0,1017.3,ENE,58.28,3.4,8.0,77.0,19.0
66.38,2011-10-26,Yes,No,65.48,9.0,2.4,8.0,57.74,1008.3,SE,Albany,91.0,10.6,1011.0,SE,62.24,2.6,7.0,85.0,9.0
64.04,2011-10-27,No,No,60.08,15.0,7.1,7.0,58.82,1012.2,SW,Albany,87.0,0.4,1010.7,SW,61.34,1.6,6.0,94.0,17.0
60.980000000000004,2011-10-28,No,No,59.18,22.0,2.4,7.0,53.96,1022.7,SE,Albany,59.0,1.0,1022.4,S,58.28,3.2,8.0,58.0,19.0
