Temp_9_am_C,Humidity_9_am,Location,Humidity_3_pm,Max_Temp_C,Date,Evaporation,Rainfall,Pressure_3_pm,Wind_Dir_3_pm,Wind_Speed_3_pm,Wind_Gust_Dir,Cloud_9_am,Wind_Gust_Speed,Cloud_3_pm,Pressure_9_am,Sunshine,Wind_Speed_9_am,Rain_Today,Rain_Tomorrow,Min_Temp_C,Wind_Dir_9_am,Temp_3_pm_C
11.7,75.0,PerthAirport,36.0,16.3,2011-07-08,1.8,0.0,1031.1,E,20.0,ESE,6.0,33.0,4.0,1034.0,2.9,20.0,No,No,4.4,E,15.8
10.7,75.0,PerthAirport,38.0,16.5,2011-07-09,1.8,0.0,1028.5,ESE,30.0,SE,7.0,41.0,6.0,1033.3,4.2,22.0,No,No,8.2,E,15.8
10.9,58.0,PerthAirport,66.0,14.1,2011-07-10,2.0,0.0,1024.0,ESE,13.0,E,7.0,52.0,8.0,1027.6,0.2,26.0,No,Yes,2.8,ENE,12.1
10.6,90.0,PerthAirport,89.0,12.8,2011-07-11,3.8,7.8,1019.1,ENE,24.0,ENE,8.0,44.0,8.0,1022.3,0.0,26.0,Yes,Yes,10.1,ENE,12.1
12.4,73.0,PerthAirport,58.0,17.1,2011-07-12,0.0,3.6,1016.3,E,19.0,ENE,5.0,41.0,3.0,1019.5,9.3,20.0,Yes,No,10.6,ENE,16.7
13.1,73.0,PerthAirport,54.0,20.0,2011-07-13,2.2,0.0,1017.6,N,11.0,ENE,1.0,35.0,6.0,1019.1,7.9,15.0,No,No,9.7,NE,18.7
13.1,74.0,PerthAirport,45.0,22.1,2011-07-14,1.4,0.0,1015.8,N,19.0,N,0.0,33.0,0.0,1019.9,9.2,17.0,No,Yes,8.2,ENE,21.9
15.2,89.0,PerthAirport,87.0,18.7,2011-07-15,3.0,4.0,1010.5,WSW,15.0,SW,7.0,37.0,8.0,1011.5,0.2,20.0,Yes,Yes,11.3,N,17.3
12.8,91.0,PerthAirport,45.0,18.9,2011-07-16,0.2,11.2,1018.6,S,11.0,W,5.0,28.0,2.0,1019.3,8.0,6.0,Yes,No,9.5,SSW,17.7
10.4,68.0,PerthAirport,42.0,18.8,2011-07-17,1.2,0.0,1020.7,ENE,19.0,E,6.0,37.0,3.0,1022.9,6.5,22.0,No,No,8.0,ENE,18.4
11.7,54.0,PerthAirport,52.0,19.2,2011-07-18,3.4,0.0,1018.2,E,13.0,E,1.0,39.0,4.0,1021.8,7.0,17.0,No,No,9.1,ENE,17.8
12.1,84.0,PerthAirport,54.0,20.2,2011-07-19,1.4,0.0,1015.9,NNE,13.0,NE,7.0,35.0,3.0,1018.6,7.8,11.0,No,No,10.5,NNE,18.8
14.7,82.0,PerthAirport,67.0,18.6,2011-07-20,2.0,1.0,1015.1,WNW,19.0,NW,5.0,33.0,7.0,1016.6,3.5,13.0,No,Yes,10.7,NNE,17.1
12.5,85.0,PerthAirport,81.0,18.9,2011-07-21,0.8,4.8,1014.0,NNE,17.0,W,3.0,41.0,7.0,1016.5,5.8,13.0,Yes,Yes,8.7,NE,16.2
12.8,87.0,PerthAirport,81.0,18.7,2011-07-22,1.8,5.8,1016.2,N,13.0,NNW,4.0,28.0,5.0,1017.4,4.8,13.0,Yes,Yes,7.6,NNE,16.5
11.5,92.0,PerthAirport,56.0,19.8,2011-07-23,2.4,9.4,1019.1,NW,17.0,NE,7.0,28.0,6.0,1021.2,3.6,11.0,Yes,No,8.2,NE,19.5
15.6,67.0,PerthAirport,46.0,21.7,2011-07-24,1.4,0.0,1015.6,NNE,13.0,NNE,7.0,31.0,7.0,1018.2,3.9,15.0,No,No,11.4,NE,21.3
16.4,69.0,PerthAirport,91.0,18.6,2011-07-25,0.8,0.4,1014.1,NNE,13.0,NNW,8.0,39.0,7.0,1014.5,0.0,11.0,No,Yes,13.2,NE,16.2
14.7,91.0,PerthAirport,52.0,20.3,2011-07-26,0.2,1.4,1015.0,WSW,11.0,SSW,7.0,26.0,4.0,1016.4,3.6,9.0,Yes,No,11.3,NE,19.4
14.2,77.0,PerthAirport,57.0,21.8,2011-07-27,2.0,0.0,1007.2,N,28.0,NW,1.0,61.0,7.0,1013.1,6.3,13.0,No,Yes,8.0,N,20.3
17.4,76.0,PerthAirport,84.0,20.1,2011-07-28,4.4,22.0,1004.5,W,28.0,WNW,6.0,72.0,7.0,1003.2,3.8,28.0,Yes,Yes,14.2,WNW,16.8
15.1,72.0,PerthAirport,45.0,20.4,2011-07-29,4.2,11.8,1010.2,NW,35.0,WSW,7.0,65.0,7.0,1011.2,6.2,13.0,Yes,Yes,13.8,W,19.2
14.4,93.0,PerthAirport,73.0,20.9,2011-07-30,1.0,15.6,1009.0,NW,39.0,NW,3.0,61.0,7.0,1011.2,7.2,11.0,Yes,Yes,12.9,NE,18.2
17.8,73.0,PerthAirport,62.0,20.7,2011-07-31,4.0,25.6,1009.4,WSW,35.0,WNW,7.0,67.0,7.0,1007.4,6.6,28.0,Yes,Yes,13.7,W,17.4
14.6,96.0,PerthAirport,84.0,19.8,2011-08-01,2.8,8.8,1010.5,WNW,24.0,WNW,6.0,57.0,8.0,1011.7,3.2,17.0,Yes,Yes,11.2,N,16.9
16.8,91.0,PerthAirport,80.0,20.2,2011-08-02,1.6,15.4,1011.4,WNW,31.0,WSW,7.0,65.0,6.0,1013.6,4.7,11.0,Yes,Yes,13.6,NW,18.6
13.7,70.0,PerthAirport,87.0,17.3,2011-08-03,4.4,9.2,1019.4,SW,20.0,WSW,3.0,52.0,7.0,1019.5,6.0,19.0,Yes,Yes,12.0,WSW,14.0
9.8,86.0,PerthAirport,44.0,16.9,2011-08-04,1.8,6.0,1025.0,S,13.0,SE,1.0,30.0,2.0,1026.6,9.6,2.0,Yes,No,3.0,NE,16.0
9.2,71.0,PerthAirport,41.0,16.5,2011-08-05,1.4,0.0,1022.9,NE,15.0,E,0.0,41.0,1.0,1027.1,9.8,24.0,No,No,4.6,ENE,16.0
13.1,42.0,PerthAirport,32.0,20.5,2011-08-06,3.0,0.0,1014.3,NNE,24.0,NNE,1.0,48.0,2.0,1017.9,9.7,28.0,No,Yes,5.9,NE,20.1
14.2,90.0,PerthAirport,51.0,20.8,2011-08-07,3.8,1.4,1015.1,W,15.0,N,7.0,35.0,3.0,1016.5,6.6,7.0,Yes,No,11.0,N,20.0
15.3,89.0,PerthAirport,54.0,19.4,2011-08-08,1.4,0.6,1015.6,W,28.0,WSW,7.0,54.0,6.0,1016.5,5.2,15.0,No,Yes,13.2,N,18.9
15.0,69.0,PerthAirport,48.0,18.7,2011-08-09,2.4,2.2,1020.3,SW,20.0,SSW,1.0,35.0,7.0,1021.3,8.0,4.0,Yes,No,8.4,NE,17.5
13.3,61.0,PerthAirport,35.0,19.5,2011-08-10,2.4,0.0,1021.3,W,7.0,E,0.0,35.0,3.0,1023.9,9.6,7.0,No,No,4.1,ENE,18.6
11.2,65.0,PerthAirport,40.0,20.2,2011-08-11,2.6,0.0,1018.6,ENE,19.0,ENE,7.0,39.0,7.0,1023.3,8.9,2.0,No,No,5.7,NE,17.9
13.4,55.0,PerthAirport,47.0,22.0,2011-08-12,2.6,0.0,1010.9,NNE,19.0,ENE,0.0,41.0,4.0,1015.0,9.7,22.0,No,No,7.3,ENE,21.7
17.0,70.0,PerthAirport,34.0,24.7,2011-08-13,2.0,0.0,1003.7,N,31.0,NNW,1.0,57.0,7.0,1009.6,6.9,22.0,No,Yes,10.3,NNE,23.0
14.4,87.0,PerthAirport,49.0,18.4,2011-08-14,3.4,17.0,1013.4,W,20.0,NW,7.0,52.0,6.0,1012.4,4.5,17.0,Yes,Yes,13.3,W,17.9
15.0,87.0,PerthAirport,48.0,20.3,2011-08-15,4.6,6.0,1007.0,NW,50.0,WNW,5.0,74.0,6.0,1011.9,7.3,24.0,Yes,Yes,10.7,N,19.2
14.4,60.0,PerthAirport,79.0,17.4,2011-08-16,4.6,12.8,1020.8,WSW,20.0,SW,5.0,54.0,5.0,1019.2,8.3,28.0,Yes,No,9.9,WSW,14.6
12.7,74.0,PerthAirport,54.0,18.3,2011-08-17,1.8,0.6,1024.0,W,13.0,NW,3.0,28.0,6.0,1026.1,7.3,11.0,No,No,7.5,NNE,17.1
13.3,73.0,PerthAirport,46.0,19.7,2011-08-18,2.4,0.0,1021.2,NNE,13.0,N,7.0,37.0,3.0,1024.6,7.5,17.0,No,No,8.1,ENE,17.1
15.7,48.0,PerthAirport,31.0,23.4,2011-08-19,2.4,0.0,1015.8,NNE,19.0,NNE,0.0,35.0,1.0,1019.2,10.5,15.0,No,No,9.5,NE,23.2
17.6,74.0,PerthAirport,46.0,24.1,2011-08-20,2.8,0.0,1015.7,NW,28.0,NW,1.0,44.0,2.0,1016.9,10.4,17.0,No,No,9.0,N,23.4
20.8,47.0,PerthAirport,55.0,27.0,2011-08-21,3.6,0.0,1012.2,NNW,39.0,WNW,3.0,74.0,7.0,1013.9,6.2,24.0,No,Yes,14.4,NNE,24.0
14.9,91.0,PerthAirport,45.0,18.3,2011-08-22,6.0,37.2,1021.3,WSW,28.0,NW,8.0,57.0,3.0,1018.3,6.8,13.0,Yes,No,13.9,WSW,17.0
14.8,62.0,PerthAirport,42.0,20.9,2011-08-23,2.4,0.4,1020.5,NW,28.0,NW,1.0,41.0,2.0,1024.2,10.2,11.0,No,Yes,7.3,NNE,20.1
15.2,59.0,PerthAirport,42.0,18.1,2011-08-24,3.4,8.0,1025.1,SW,20.0,SW,3.0,52.0,5.0,1025.3,10.1,13.0,Yes,No,12.0,SE,16.8
12.6,62.0,PerthAirport,36.0,18.6,2011-08-25,3.2,0.0,1026.1,NNW,9.0,WSW,2.0,33.0,2.0,1029.6,10.4,13.0,No,No,4.4,NE,18.1
13.2,60.0,PerthAirport,43.0,18.4,2011-08-26,2.8,0.0,1024.1,SW,22.0,W,3.0,35.0,3.0,1027.5,10.5,9.0,No,No,4.4,ENE,17.9
13.6,63.0,PerthAirport,45.0,20.1,2011-08-27,3.0,0.0,1019.7,WSW,17.0,SW,2.0,31.0,3.0,1024.1,10.5,11.0,No,No,4.4,NE,19.2
14.7,70.0,PerthAirport,51.0,21.0,2011-08-28,3.8,0.0,1019.4,W,17.0,ENE,2.0,28.0,4.0,1022.1,9.6,13.0,No,No,4.9,NE,20.3
15.1,65.0,PerthAirport,40.0,22.8,2011-08-29,2.2,0.0,1016.1,ENE,19.0,ENE,1.0,50.0,7.0,1019.6,9.5,33.0,No,No,6.4,E,22.5
14.8,84.0,PerthAirport,66.0,19.8,2011-08-30,2.6,0.2,1015.9,WSW,15.0,W,7.0,26.0,6.0,1017.8,3.7,13.0,No,Yes,12.2,NNE,19.1
16.4,86.0,PerthAirport,52.0,21.7,2011-08-31,1.2,2.0,1014.9,WSW,17.0,W,1.0,31.0,2.0,1017.5,9.6,11.0,Yes,No,10.8,N,21.4
15.4,77.0,PerthAirport,50.0,23.1,2011-09-01,2.2,0.0,1008.5,NW,31.0,NW,1.0,48.0,5.0,1013.0,8.7,9.0,No,Yes,8.7,NNE,21.9
13.9,91.0,PerthAirport,79.0,16.7,2011-09-02,8.6,16.6,1008.8,SW,28.0,SW,7.0,54.0,7.0,1007.3,1.6,7.0,Yes,Yes,13.2,S,12.8
12.7,81.0,PerthAirport,61.0,18.3,2011-09-03,2.4,6.6,1019.8,NW,20.0,WNW,3.0,44.0,7.0,1019.5,6.3,13.0,Yes,Yes,7.5,NNE,16.4
13.6,93.0,PerthAirport,56.0,19.0,2011-09-04,1.2,1.6,1022.6,WSW,17.0,WSW,7.0,30.0,7.0,1024.6,4.5,6.0,Yes,No,11.0,N,17.7
14.4,78.0,PerthAirport,49.0,19.8,2011-09-05,1.6,0.0,1026.6,SW,26.0,SW,4.0,43.0,5.0,1027.7,9.2,6.0,No,No,7.3,NNE,19.2
13.9,61.0,PerthAirport,37.0,20.6,2011-09-06,3.2,0.0,1030.9,S,13.0,SW,1.0,41.0,1.0,1034.3,10.4,17.0,No,No,6.3,SSE,20.5
13.6,60.0,PerthAirport,36.0,20.3,2011-09-07,3.6,0.0,1031.8,E,22.0,ESE,1.0,37.0,1.0,1035.7,10.3,17.0,No,No,7.2,SSE,19.6
14.3,49.0,PerthAirport,41.0,20.0,2011-09-08,4.6,0.0,1033.8,ESE,24.0,E,1.0,50.0,1.0,1037.1,10.6,31.0,No,No,7.1,E,19.7
14.3,59.0,PerthAirport,34.0,20.8,2011-09-09,3.8,0.0,1034.2,E,19.0,E,1.0,41.0,0.0,1038.7,10.6,24.0,No,No,8.2,E,20.2
14.3,54.0,PerthAirport,34.0,22.4,2011-09-10,4.4,0.0,1031.9,N,9.0,E,0.0,43.0,0.0,1036.7,10.5,20.0,No,No,9.0,ENE,22.1
16.8,45.0,PerthAirport,24.0,24.2,2011-09-11,4.0,0.0,1026.2,NE,15.0,NNE,0.0,35.0,0.0,1031.1,11.0,15.0,No,No,6.9,NE,23.4
18.9,37.0,PerthAirport,45.0,26.2,2011-09-12,3.8,0.0,1020.6,W,22.0,NW,0.0,52.0,1.0,1022.9,11.1,22.0,No,No,7.7,N,22.4
17.8,72.0,PerthAirport,48.0,21.8,2011-09-13,4.8,0.0,1021.0,WSW,17.0,W,2.0,33.0,6.0,1023.4,8.2,6.0,No,No,9.0,NE,20.8
16.2,62.0,PerthAirport,35.0,22.9,2011-09-14,2.8,0.0,1018.5,W,11.0,NNE,7.0,24.0,1.0,1022.5,6.8,11.0,No,No,11.2,NE,22.6
16.9,86.0,PerthAirport,94.0,21.3,2011-09-15,3.2,0.2,1017.6,WSW,22.0,WSW,8.0,33.0,8.0,1019.1,0.5,13.0,No,Yes,13.0,N,16.7
18.0,86.0,PerthAirport,58.0,20.8,2011-09-16,2.0,19.2,1013.3,WNW,35.0,NW,7.0,54.0,5.0,1015.5,5.6,11.0,Yes,Yes,13.9,N,20.4
15.6,76.0,PerthAirport,47.0,21.1,2011-09-17,2.8,3.0,1010.8,NW,35.0,WNW,6.0,52.0,4.0,1014.9,8.5,13.0,Yes,Yes,9.0,N,20.2
12.6,87.0,PerthAirport,42.0,17.8,2011-09-18,4.0,13.0,1009.8,WSW,44.0,SW,8.0,76.0,6.0,1005.4,6.0,11.0,Yes,Yes,11.5,WSW,16.0
16.4,62.0,PerthAirport,72.0,19.1,2011-09-19,4.0,4.2,1021.4,WSW,19.0,WSW,7.0,54.0,5.0,1020.5,4.3,26.0,Yes,No,11.6,SW,17.0
16.5,74.0,PerthAirport,49.0,21.2,2011-09-20,2.8,0.4,1018.6,WNW,20.0,NW,7.0,37.0,4.0,1022.0,3.4,11.0,No,Yes,10.5,NNE,20.8
15.4,93.0,PerthAirport,79.0,19.0,2011-09-21,3.0,3.6,1013.6,W,22.0,W,6.0,57.0,4.0,1013.1,3.6,22.0,Yes,Yes,12.0,NNW,15.6
13.2,60.0,PerthAirport,49.0,16.9,2011-09-22,2.2,12.6,1021.8,E,7.0,S,7.0,24.0,7.0,1022.8,2.1,11.0,Yes,No,7.7,ENE,15.6
14.5,57.0,PerthAirport,40.0,20.6,2011-09-23,2.2,0.0,1022.4,SW,19.0,W,1.0,33.0,2.0,1025.8,10.8,9.0,No,No,5.2,NE,19.3
16.0,51.0,PerthAirport,32.0,22.3,2011-09-24,4.0,0.0,1016.8,SSW,20.0,WSW,7.0,39.0,7.0,1021.2,10.7,7.0,No,No,4.7,SSW,21.4
16.2,62.0,PerthAirport,55.0,20.4,2011-09-25,4.6,0.0,1013.3,W,20.0,W,1.0,31.0,6.0,1014.9,9.4,6.0,No,Yes,6.7,N,19.8
14.7,87.0,PerthAirport,50.0,17.5,2011-09-26,2.8,13.0,1011.1,SW,28.0,SW,7.0,52.0,6.0,1011.4,4.8,20.0,Yes,Yes,12.7,SW,16.4
11.8,76.0,PerthAirport,76.0,17.2,2011-09-27,4.2,3.8,1011.2,S,24.0,WSW,5.0,67.0,5.0,1011.2,7.5,19.0,Yes,Yes,8.2,W,12.9
13.6,61.0,PerthAirport,41.0,18.5,2011-09-28,3.8,4.6,1018.2,SW,13.0,SW,3.0,24.0,4.0,1019.2,9.1,11.0,Yes,No,3.8,N,17.5
16.3,49.0,PerthAirport,22.0,22.6,2011-09-29,3.0,0.0,1014.7,NW,6.0,ESE,0.0,46.0,2.0,1018.1,11.3,2.0,No,No,4.7,N,22.0
16.9,53.0,PerthAirport,39.0,22.1,2011-09-30,6.2,0.0,1013.6,E,20.0,ENE,5.0,61.0,6.0,1017.1,4.7,31.0,No,No,11.6,ENE,21.5
18.1,46.0,PerthAirport,24.0,28.3,2011-10-01,6.2,0.0,1007.2,N,9.0,E,3.0,59.0,3.0,1011.1,7.8,31.0,No,No,13.9,ENE,28.1
18.8,82.0,PerthAirport,57.0,22.6,2011-10-02,3.8,0.0,1005.6,W,20.0,SW,7.0,46.0,4.0,1007.9,6.8,11.0,No,No,12.7,N,20.8
17.3,69.0,PerthAirport,55.0,21.2,2011-10-03,4.0,0.0,1010.7,S,22.0,SW,3.0,39.0,4.0,1011.5,6.2,22.0,No,No,13.3,S,20.1
17.8,67.0,PerthAirport,45.0,21.7,2011-10-04,3.4,0.0,1016.3,SW,20.0,SW,7.0,35.0,2.0,1017.5,5.8,7.0,No,No,14.0,SSW,21.2
18.2,55.0,PerthAirport,43.0,22.2,2011-10-05,4.0,0.0,1018.2,WSW,17.0,WSW,3.0,33.0,6.0,1020.6,10.6,4.0,No,No,6.9,NNE,20.9
18.8,58.0,PerthAirport,41.0,23.9,2011-10-06,4.4,0.0,1015.5,SW,20.0,W,2.0,35.0,2.0,1018.9,11.0,4.0,No,No,8.3,NNE,22.6
18.1,68.0,PerthAirport,45.0,22.9,2011-10-07,5.2,0.0,1012.7,W,20.0,W,4.0,33.0,6.0,1015.8,11.4,2.0,No,No,7.6,SSW,20.8
17.6,75.0,PerthAirport,51.0,23.1,2011-10-08,4.8,0.4,1012.7,WSW,17.0,WSW,7.0,31.0,3.0,1014.6,7.8,6.0,No,No,11.4,NE,22.4
20.1,52.0,PerthAirport,36.0,26.3,2011-10-09,4.4,0.0,1014.4,ESE,24.0,E,4.0,56.0,4.0,1017.1,11.1,24.0,No,No,11.1,E,25.1
19.0,53.0,PerthAirport,34.0,26.4,2011-10-10,7.2,0.0,1011.2,SSE,22.0,E,5.0,67.0,6.0,1015.3,8.8,33.0,No,No,12.9,ENE,26.4
20.6,59.0,PerthAirport,59.0,25.4,2011-10-11,5.0,0.4,1013.2,W,24.0,WSW,0.0,37.0,2.0,1013.7,11.1,9.0,No,No,12.1,NE,21.7
18.2,59.0,PerthAirport,44.0,22.8,2011-10-12,6.2,0.0,1014.5,WSW,19.0,SSW,7.0,37.0,4.0,1017.0,6.3,19.0,No,No,15.9,S,20.1
18.5,74.0,PerthAirport,42.0,21.1,2011-10-13,5.0,0.8,1014.8,SW,30.0,WNW,7.0,54.0,1.0,1013.2,9.3,22.0,No,No,15.2,W,19.5
17.8,59.0,PerthAirport,55.0,21.8,2011-10-14,4.8,1.0,1020.2,WSW,20.0,WSW,3.0,35.0,4.0,1020.5,9.5,7.0,No,No,6.8,NNW,20.4
19.9,57.0,PerthAirport,29.0,28.5,2011-10-15,5.8,0.0,1019.2,ENE,15.0,ENE,1.0,41.0,7.0,1023.3,9.7,9.0,No,No,10.3,NE,27.9
27.2,30.0,PerthAirport,32.0,36.1,2011-10-16,8.0,0.0,1009.1,W,22.0,ENE,7.0,63.0,1.0,1013.8,11.1,28.0,No,No,18.5,NE,29.3
20.2,67.0,PerthAirport,58.0,21.9,2011-10-17,7.0,0.0,1011.7,WSW,24.0,SW,7.0,35.0,6.0,1012.3,5.6,17.0,No,Yes,15.7,WSW,20.5
16.3,90.0,PerthAirport,49.0,20.1,2011-10-18,5.0,9.2,1014.6,WSW,24.0,SSW,8.0,46.0,3.0,1013.9,5.5,17.0,Yes,Yes,11.4,SW,18.7
15.6,41.0,PerthAirport,23.0,21.7,2011-10-19,3.4,1.2,1021.4,SSE,17.0,SW,1.0,41.0,1.0,1024.2,12.2,19.0,Yes,No,8.3,SSE,20.8
17.3,36.0,PerthAirport,20.0,25.2,2011-10-20,5.8,0.0,1019.7,E,13.0,E,0.0,41.0,0.0,1024.9,11.9,28.0,No,No,7.3,E,24.5
22.6,28.0,PerthAirport,14.0,29.7,2011-10-21,7.6,0.0,1013.4,NNW,9.0,E,0.0,52.0,1.0,1018.8,11.5,22.0,No,No,8.4,NE,29.2
22.2,44.0,PerthAirport,45.0,26.4,2011-10-22,8.4,0.0,1010.2,SW,24.0,NE,8.0,39.0,7.0,1011.4,0.6,9.0,No,Yes,13.5,ESE,23.6
19.5,66.0,PerthAirport,49.0,24.4,2011-10-23,3.0,2.8,1013.6,ESE,24.0,E,6.0,50.0,7.0,1014.1,10.7,20.0,Yes,No,15.2,SE,22.0
18.2,61.0,PerthAirport,48.0,22.8,2011-10-24,5.4,0.0,1013.9,E,28.0,E,6.0,54.0,7.0,1017.1,7.1,33.0,No,Yes,13.7,ENE,22.5
16.3,87.0,PerthAirport,62.0,22.3,2011-10-25,8.8,25.0,1009.0,NNW,9.0,E,8.0,48.0,7.0,1011.0,1.3,20.0,Yes,No,14.2,S,22.1
18.4,76.0,PerthAirport,89.0,20.7,2011-10-26,0.6,0.2,1008.7,NNW,15.0,W,7.0,30.0,8.0,1010.9,0.0,15.0,No,Yes,15.0,NE,19.1
17.7,86.0,PerthAirport,60.0,22.6,2011-10-27,0.8,22.4,1011.4,W,26.0,WSW,7.0,37.0,4.0,1010.9,6.9,2.0,Yes,No,14.5,W,21.2
18.7,51.0,PerthAirport,35.0,23.5,2011-10-28,4.8,0.0,1017.4,SE,15.0,E,4.0,52.0,4.0,1020.0,12.4,17.0,No,No,12.8,ESE,22.5
17.6,46.0,PerthAirport,30.0,25.2,2011-10-29,7.8,0.0,1016.9,ESE,20.0,E,1.0,74.0,1.0,1020.8,12.7,33.0,No,No,11.7,ENE,24.0
20.1,43.0,PerthAirport,22.0,26.4,2011-10-30,6.8,0.0,1018.3,ESE,26.0,E,1.0,50.0,0.0,1021.1,12.7,28.0,No,No,12.8,E,26.0
21.3,48.0,PerthAirport,29.0,29.2,2011-10-31,9.2,0.0,1016.7,E,33.0,ESE,0.0,50.0,3.0,1020.6,12.5,28.0,No,No,13.8,E,28.6
22.8,45.0,PerthAirport,26.0,31.0,2011-11-01,9.0,0.0,1014.6,ENE,24.0,E,0.0,56.0,2.0,1019.2,12.7,31.0,No,No,16.0,E,30.8
26.8,36.0,PerthAirport,37.0,33.9,2011-11-02,8.4,0.0,1008.7,ENE,17.0,N,1.0,57.0,7.0,1013.3,10.8,30.0,No,Yes,18.9,NE,30.4
26.0,60.0,PerthAirport,91.0,26.1,2011-11-03,7.4,1.4,1005.1,WSW,15.0,NNW,7.0,37.0,8.0,1006.2,2.4,20.0,Yes,Yes,20.8,N,20.2
19.6,85.0,PerthAirport,60.0,22.9,2011-11-04,3.6,14.0,1005.7,WSW,28.0,WSW,7.0,43.0,5.0,1006.2,7.2,22.0,Yes,No,16.7,WSW,20.8
21.3,55.0,PerthAirport,86.0,22.6,2011-11-05,4.6,0.2,1007.6,NW,24.0,NW,7.0,46.0,8.0,1008.3,2.4,20.0,No,Yes,12.5,NNW,18.3
19.9,53.0,PerthAirport,64.0,21.9,2011-11-06,3.4,3.6,1008.1,W,19.0,WNW,7.0,39.0,7.0,1008.7,5.4,13.0,Yes,Yes,13.6,W,19.3
20.4,55.0,PerthAirport,66.0,22.7,2011-11-07,3.6,1.4,1006.5,NW,30.0,NW,7.0,63.0,7.0,1009.0,6.9,26.0,Yes,Yes,11.4,WNW,19.1
18.9,47.0,PerthAirport,45.0,20.8,2011-11-08,7.2,13.6,1010.6,WSW,30.0,SW,4.0,69.0,4.0,1009.0,10.6,26.0,Yes,Yes,15.3,W,19.1
18.3,55.0,PerthAirport,39.0,21.8,2011-11-09,5.2,1.6,1017.3,W,19.0,WSW,3.0,37.0,4.0,1017.8,10.6,9.0,Yes,No,10.5,NNE,20.9
19.5,51.0,PerthAirport,44.0,23.3,2011-11-10,4.6,0.0,1017.0,WSW,20.0,WSW,7.0,33.0,6.0,1019.2,10.4,9.0,No,No,9.1,WNW,22.2
21.7,54.0,PerthAirport,46.0,25.4,2011-11-11,5.6,0.0,1016.1,SW,31.0,WSW,1.0,46.0,7.0,1019.3,11.5,17.0,No,No,10.1,E,23.3
20.5,53.0,PerthAirport,45.0,24.3,2011-11-12,7.4,0.0,1017.3,WSW,28.0,SW,6.0,39.0,5.0,1019.6,12.7,19.0,No,No,12.3,SSW,21.9
20.8,56.0,PerthAirport,56.0,22.9,2011-11-13,8.0,0.0,1016.9,WSW,26.0,SW,7.0,39.0,7.0,1017.6,4.9,17.0,No,No,16.7,W,21.0
21.1,54.0,PerthAirport,59.0,24.1,2011-11-14,5.6,0.0,1016.9,WSW,28.0,W,7.0,48.0,6.0,1017.6,7.5,13.0,No,No,18.3,WSW,21.9
18.8,48.0,PerthAirport,34.0,25.6,2011-11-15,6.4,0.0,1016.3,SW,28.0,WSW,1.0,39.0,1.0,1021.0,12.9,15.0,No,No,10.0,ESE,24.3
20.0,50.0,PerthAirport,46.0,23.9,2011-11-16,7.4,0.0,1011.8,W,17.0,WSW,1.0,39.0,6.0,1013.4,12.1,13.0,No,No,9.4,W,22.1
22.4,61.0,PerthAirport,73.0,24.1,2011-11-17,6.4,0.0,1010.0,NW,39.0,NW,6.0,57.0,7.0,1010.7,5.8,31.0,No,Yes,13.6,NW,20.6
19.8,46.0,PerthAirport,30.0,22.9,2011-11-18,4.2,1.4,1016.2,SW,30.0,SW,2.0,43.0,1.0,1016.8,11.9,11.0,Yes,No,11.9,SSE,21.7
19.2,44.0,PerthAirport,25.0,26.2,2011-11-19,7.8,0.0,1018.7,SW,13.0,SW,1.0,39.0,0.0,1022.9,13.0,15.0,No,No,10.8,ESE,25.1
21.0,36.0,PerthAirport,30.0,28.9,2011-11-20,8.0,0.0,1017.5,SW,31.0,S,0.0,50.0,1.0,1022.0,13.1,30.0,No,No,13.7,E,27.6
22.7,40.0,PerthAirport,31.0,29.4,2011-11-21,9.0,0.0,1015.0,W,28.0,E,0.0,54.0,0.0,1018.7,13.1,22.0,No,No,15.2,E,28.2
23.4,38.0,PerthAirport,17.0,32.4,2011-11-22,10.6,0.0,1013.5,NE,13.0,E,1.0,63.0,1.0,1017.6,13.0,31.0,No,No,16.2,ENE,31.2
29.0,18.0,PerthAirport,9.0,35.9,2011-11-23,11.0,0.0,1012.9,N,20.0,NE,1.0,54.0,0.0,1016.0,13.2,33.0,No,No,16.2,NNE,35.5
30.9,18.0,PerthAirport,16.0,37.2,2011-11-24,11.2,0.0,1011.3,WNW,30.0,N,7.0,52.0,7.0,1013.7,10.8,33.0,No,No,18.7,NNE,34.1
25.0,63.0,PerthAirport,54.0,28.4,2011-11-25,8.6,0.0,1013.6,WSW,26.0,WSW,7.0,39.0,1.0,1014.6,9.9,7.0,No,No,16.7,WNW,26.2
21.6,57.0,PerthAirport,40.0,25.7,2011-11-26,8.6,0.0,1014.8,SW,35.0,SSW,7.0,54.0,8.0,1016.7,10.7,20.0,No,No,14.8,S,24.3
19.2,49.0,PerthAirport,43.0,24.1,2011-11-27,8.4,0.0,1011.8,WSW,26.0,WSW,7.0,43.0,7.0,1015.5,,11.0,No,No,14.9,E,22.6
19.1,41.0,PerthAirport,41.0,22.6,2011-11-28,7.8,0.0,1011.9,WSW,24.0,SW,6.0,54.0,4.0,1011.9,,26.0,No,Yes,13.2,SSW,20.0
17.3,36.0,PerthAirport,23.0,25.0,2011-11-29,6.8,1.4,1016.4,SSE,15.0,E,1.0,48.0,1.0,1018.6,13.4,28.0,Yes,No,12.7,SSE,24.2
