rain_today,cloud_9_am,wind_dir_3_pm,wind_gust_dir,wind_speed_9_am,max_temp_f,humidity_3_pm,min_temp_f,location,evaporation,temp_9_am_f,rain_tomorrow,date,temp_3_pm_f,wind_speed_3_pm,pressure_9_am,rainfall,wind_dir_9_am,sunshine,wind_gust_speed,humidity_9_am,cloud_3_pm,pressure_3_pm
No,,,,,84.38000000000001,17.0,39.02,Canberra,7.2,58.459999999999994,No,2009-10-21,82.4,,,0.0,,,,54.0,,
No,,,,,80.24000000000001,34.0,52.879999999999995,Canberra,6.4,56.84,No,2009-10-22,76.82,,,0.0,,,,74.0,,
No,,,,,76.46,21.0,53.96,Canberra,5.2,60.08,No,2009-10-23,75.2,,,0.0,,,,77.0,,
No,,,,,78.98,30.0,46.4,Canberra,7.0,57.02,No,2009-10-24,74.66,,,0.0,,,,75.0,,
No,,,,,65.84,55.0,46.76,Canberra,7.6,56.3,Yes,2009-10-25,64.4,,,0.0,,,,73.0,,
Yes,,,,,59.540000000000006,52.0,46.4,Canberra,4.2,49.1,No,2009-10-26,56.48,,,14.0,,,,65.0,,
No,,,,,67.1,58.0,43.519999999999996,Canberra,2.0,51.44,No,2009-10-27,63.68,,,0.2,,,,69.0,,
No,,,,,77.0,57.0,48.379999999999995,Canberra,1.8,56.66,No,2009-10-28,71.24000000000001,,,0.0,,,,81.0,,
No,,,,,69.44,61.0,55.04,Canberra,5.2,58.64,No,2009-10-29,66.92,,,0.0,,,,74.0,,
No,,,,,83.12,31.0,48.02,Canberra,3.2,60.62,No,2009-10-30,80.6,,,0.0,,,,86.0,,
No,,,,,83.84,37.0,50.0,Canberra,4.0,63.86,No,2009-10-31,82.58,,,0.0,,,,72.0,,
No,,,,,89.96000000000001,34.0,52.7,Canberra,5.6,67.1,No,2009-11-01,87.44,,,0.0,,,,72.0,,
No,,,,,92.11999999999999,24.0,56.66,Canberra,6.4,69.08,No,2009-11-02,88.88000000000001,,,0.0,,,,68.0,,
No,,,,,89.78,25.0,58.64,Canberra,7.8,75.02,No,2009-11-03,82.75999999999999,,,0.8,,,,50.0,,
No,,,,,77.0,28.0,48.02,Canberra,11.0,60.980000000000004,No,2009-11-04,74.12,,,0.0,,,,62.0,,
No,,,,,66.38,59.0,50.36,Canberra,3.2,59.540000000000006,No,2009-11-05,62.78,,,0.0,,,,64.0,,
No,,,,,69.44,57.0,51.44,Canberra,5.6,56.48,No,2009-11-06,65.3,,,0.0,,,,75.0,,
No,,,,,77.18,39.0,48.56,Canberra,3.4,61.34,No,2009-11-07,72.86,,,0.0,,,,74.0,,
No,,,,,,8.0,45.68,Canberra,5.0,60.440000000000005,No,2009-11-08,81.14,,,0.0,,,,69.0,,
No,,,,,89.06,16.0,,Canberra,7.6,,No,2009-11-09,87.61999999999999,,,0.0,,,,,,
No,,,,,91.76,7.0,48.02,Canberra,6.6,65.66,No,2009-11-10,89.6,,,0.0,,,,53.0,,
No,,,,,92.66,12.0,49.64,Canberra,8.8,70.88,No,2009-11-11,89.6,,,0.0,,,,29.0,,
No,,,,,95.9,13.0,50.54,Canberra,10.4,70.34,No,2009-11-12,93.02,,,0.0,,,,33.0,,
No,,,,,80.6,37.0,57.02,Canberra,10.2,65.66,No,2009-11-13,78.08,,,0.0,,,,58.0,,
No,,,,,91.94,23.0,45.32,Canberra,4.0,62.059999999999995,No,2009-11-14,88.16,,,0.0,,,,61.0,,
No,,,,,93.38000000000001,,54.14,Canberra,8.0,72.32,No,2009-11-15,,,,0.0,,,,23.0,,
No,,,,,94.1,15.0,53.6,Canberra,6.8,64.58,No,2009-11-16,91.76,,,0.0,,,,72.0,,
No,,,,,82.4,23.0,50.9,Canberra,13.2,65.3,No,2009-11-17,79.7,,,0.0,,,,44.0,,
No,,,,,89.41999999999999,19.0,55.4,Canberra,8.4,64.4,No,2009-11-18,86.18,,,0.0,,,,59.0,,
No,,,,,102.56,9.0,55.22,Canberra,6.2,71.6,No,2009-11-19,99.5,,,0.0,,,,44.0,,
No,,,,,103.82,41.0,61.34,Canberra,10.0,80.24000000000001,No,2009-11-20,86.36,,,0.0,,,,32.0,,
No,,,,,86.53999999999999,31.0,65.12,Canberra,11.4,73.94,No,2009-11-21,84.74,,,0.8,,,,43.0,,
No,,,,,86.53999999999999,41.0,63.68,Canberra,5.6,73.22,No,2009-11-22,82.75999999999999,,,0.0,,,,54.0,,
No,,,,,65.3,78.0,58.1,Canberra,9.0,61.88,Yes,2009-11-23,58.82,,,0.0,,,,70.0,,
Yes,,,,,70.16,61.0,54.14,Canberra,1.6,56.84,No,2009-11-24,64.75999999999999,,,1.8,,,,78.0,,
No,,,,,94.28,23.0,53.24,Canberra,1.8,70.16,No,2009-11-25,92.84,,,0.0,,,,60.0,,
No,,,,,91.03999999999999,23.0,57.92,Canberra,8.6,70.34,Yes,2009-11-26,90.14,,,0.0,,,,55.0,,
Yes,,,,,79.16,43.0,56.120000000000005,Canberra,9.0,64.58,No,2009-11-27,75.02,,,10.6,,,,70.0,,
No,,,,,83.48,18.0,54.32,Canberra,6.8,73.75999999999999,No,2009-11-28,82.04,,,0.0,,,,45.0,,
No,,,,,68.36,67.0,55.22,Canberra,14.2,65.12,Yes,2009-11-29,60.08,,,0.0,,,,36.0,,
Yes,,,,,65.84,67.0,52.34,Canberra,3.8,60.08,Yes,2009-11-30,59.72,,,2.2,,,,56.0,,
Yes,,,,,70.88,24.0,44.06,Canberra,4.4,54.5,No,2009-12-01,67.64,,,4.6,,,,47.0,,
No,,,,,76.28,25.0,42.8,Canberra,7.0,57.92,No,2009-12-02,71.42,,,0.0,,,,48.0,,
No,,,,,83.48,16.0,44.78,Canberra,5.8,60.26,No,2009-12-03,80.06,,,0.0,,,,65.0,,
No,,,,,86.9,4.0,49.28,Canberra,10.4,67.82,No,2009-12-04,83.3,,,0.0,,,,43.0,,
No,,,,,80.24000000000001,14.0,50.18,Canberra,11.2,60.26,No,2009-12-05,78.25999999999999,,,0.0,,,,57.0,,
No,,,,,86.9,14.0,47.48,Canberra,9.6,62.42,No,2009-12-06,83.3,,,0.0,,,,63.0,,
No,,,,,89.24,16.0,53.06,Canberra,8.6,72.68,No,2009-12-07,86.53999999999999,,,0.0,,,,48.0,,
No,,,,,95.36,7.0,52.16,Canberra,11.0,68.54,Yes,2009-12-08,93.2,,,0.0,,,,59.0,,
Yes,,,,,74.66,36.0,51.26,Canberra,12.0,57.92,No,2009-12-09,72.5,,,12.2,,,,78.0,,
No,,,,,82.04,25.0,49.82,Canberra,6.2,65.48,No,2009-12-10,74.66,,,0.0,,,,46.0,,
No,,,,,73.04,14.0,51.8,Canberra,10.8,59.36,No,2009-12-11,72.86,,,0.0,,,,27.0,,
No,,,,,80.96,22.0,45.32,Canberra,10.6,,No,2009-12-12,78.98,,,0.0,,,,,,
No,,,,,89.78,16.0,48.02,Canberra,10.0,64.22,No,2009-12-13,86.53999999999999,,,0.0,,,,53.0,,
No,,,,,80.06,37.0,59.9,Canberra,9.6,62.959999999999994,No,2009-12-14,77.0,,,0.0,,,,69.0,,
No,,,,,90.5,19.0,58.1,Canberra,8.0,64.22,No,2009-12-15,86.36,,,0.0,,,,67.0,,
No,,,,,96.98,14.0,56.48,Canberra,8.4,69.8,No,2009-12-16,95.0,,,0.0,,,,64.0,,
No,,,,,102.38000000000001,6.0,58.459999999999994,Canberra,11.4,86.9,Yes,2009-12-17,101.66,,,0.0,,,,21.0,,
Yes,,,,,80.24000000000001,20.0,62.24,Canberra,18.2,66.02,No,2009-12-18,77.72,,,4.4,,,,86.0,,
No,,,,,86.36,21.0,45.68,Canberra,5.2,66.02,No,2009-12-19,84.74,,,0.0,,,,39.0,,
No,,,,,83.3,36.0,56.66,Canberra,11.8,60.26,No,2009-12-20,76.28,,,0.0,,,,72.0,,
No,,,,,89.96000000000001,14.0,58.82,Canberra,6.0,67.28,No,2009-12-21,85.46000000000001,,,0.0,,,,64.0,,
No,,,,,94.82,11.0,53.96,Canberra,10.4,70.88,No,2009-12-22,89.6,,,0.0,,,,55.0,,
No,,,,,96.44,10.0,56.120000000000005,Canberra,11.0,76.28,No,2009-12-23,92.48,,,0.0,,,,36.0,,
No,,,,,96.61999999999999,16.0,62.42,Canberra,11.4,78.8,Yes,2009-12-24,92.48,,,0.0,,,,38.0,,
Yes,,,,,66.74000000000001,89.0,64.22,Canberra,14.0,64.75999999999999,Yes,2009-12-25,66.56,,,12.2,,,,92.0,,
Yes,,,,,64.75999999999999,80.0,56.120000000000005,Canberra,3.2,56.66,Yes,2009-12-26,64.4,,,28.0,,,,94.0,,
Yes,,,,,80.78,59.0,56.66,Canberra,0.6,62.959999999999994,Yes,2009-12-27,74.84,,,4.8,,,,81.0,,
Yes,,,,,83.48,52.0,62.959999999999994,Canberra,4.8,70.16,No,2009-12-28,79.16,,,9.4,,,,75.0,,
No,,,,,88.16,26.0,57.56,Canberra,5.4,71.6,No,2009-12-29,86.9,,,0.0,,,,42.0,,
No,,,,,83.3,31.0,52.52,Canberra,9.2,68.54,No,2009-12-30,82.4,,,0.0,,,,52.0,,
No,,,,,84.38000000000001,42.0,55.76,Canberra,9.2,68.72,No,2009-12-31,81.68,,,0.0,,,,69.0,,
No,,,,,86.72,41.0,66.2,Canberra,6.4,74.3,No,2010-01-01,83.84,,,0.2,,,,50.0,,
No,,,,,86.53999999999999,34.0,67.64,Canberra,10.2,73.58,No,2010-01-02,85.64,,,0.0,,,,72.0,,
No,,,,,85.46000000000001,22.0,61.519999999999996,Canberra,8.6,67.82,No,2010-01-03,82.75999999999999,,,0.0,,,,64.0,,
No,,,,,84.74,31.0,58.1,Canberra,8.8,62.42,No,2010-01-04,80.24000000000001,,,0.0,,,,69.0,,
No,,,,,87.08000000000001,32.0,56.66,Canberra,6.2,70.34,No,2010-01-05,82.94,,,0.0,,,,67.0,,
No,,,,,92.11999999999999,15.0,57.56,Canberra,7.8,73.75999999999999,No,2010-01-06,88.34,,,0.0,,,,58.0,,
No,,,,,81.32,42.0,56.84,Canberra,11.4,64.94,No,2010-01-07,79.52,,,0.0,,,,73.0,,
No,,,,,90.14,29.0,61.519999999999996,Canberra,7.4,65.48,No,2010-01-08,86.53999999999999,,,0.0,,,,70.0,,
No,,,,,,23.0,58.1,Canberra,7.6,75.56,No,2010-01-09,93.56,,,0.0,,,,46.0,,
No,,,,,101.48,10.0,,Canberra,11.6,,No,2010-01-10,100.4,,,0.0,,,,,,
No,,,,,100.76,25.0,61.34,Canberra,12.6,69.98,No,2010-01-11,96.26,,,0.0,,,,63.0,,
No,,,,,103.64,13.0,66.02,Canberra,11.6,84.74,No,2010-01-12,100.94,,,0.0,,,,39.0,,
No,,,,,94.82,38.0,75.92,Canberra,17.8,84.2,No,2010-01-13,88.16,,,0.0,,,,36.0,,
No,,,,,80.78,49.0,59.36,Canberra,8.8,64.04,No,2010-01-14,74.66,,,0.0,,,,64.0,,
No,,,,,86.0,39.0,61.16,Canberra,6.2,65.66,No,2010-01-15,81.68,,,0.0,,,,75.0,,
No,,,,,88.7,42.0,60.440000000000005,Canberra,7.0,71.24000000000001,Yes,2010-01-16,85.1,,,0.0,,,,65.0,,
Yes,,,,,80.96,18.0,54.86,Canberra,5.6,67.46,No,2010-01-17,77.72,,,1.8,,,,75.0,,
No,,,,,69.25999999999999,21.0,52.7,Canberra,14.4,54.14,No,2010-01-18,63.5,,,0.0,,,,39.0,,
No,,,,,76.82,14.0,38.3,Canberra,7.2,55.22,No,2010-01-19,74.66,,,0.0,,,,35.0,,
No,,,,,87.98,13.0,49.64,Canberra,9.8,68.54,No,2010-01-20,82.58,,,0.0,,,,25.0,,
No,,,,,,13.0,,Canberra,13.0,72.32,No,2010-01-21,94.28,,,0.0,,,,28.0,,
No,,,,,102.2,8.0,,Canberra,12.4,74.84,No,2010-01-22,99.32,,,0.0,,,,44.0,,
No,,,,,98.06,13.0,74.66,Canberra,20.0,86.18,No,2010-01-23,93.91999999999999,,,0.0,,,,27.0,,
No,,,,,85.28,40.0,52.52,Canberra,14.6,61.519999999999996,No,2010-01-24,78.25999999999999,,,0.0,,,,61.0,,
No,,,,,93.91999999999999,14.0,54.68,Canberra,,65.48,No,2010-01-25,91.22,,,0.0,,,,72.0,,
No,,,,,96.8,6.0,61.34,Canberra,10.6,71.78,No,2010-01-26,95.0,,,0.0,,,,69.0,,
No,,,,,91.76,28.0,60.26,Canberra,13.6,70.52,Yes,2010-01-27,85.64,,,0.0,,,,36.0,,
Yes,,,,,91.22,26.0,64.75999999999999,Canberra,8.0,71.06,No,2010-01-28,86.0,,,4.8,,,,70.0,,
No,,,,,91.94,35.0,57.92,Canberra,7.8,68.9,No,2010-01-29,86.36,,,0.0,,,,77.0,,
No,,,,,84.38000000000001,43.0,59.9,Canberra,10.8,65.66,No,2010-01-30,79.88,,,0.0,,,,61.0,,
No,,,,,88.34,35.0,57.56,Canberra,7.6,70.7,No,2010-01-31,85.46000000000001,,,0.0,,,,64.0,,
No,,,,,90.5,15.0,62.78,Canberra,5.4,72.14,No,2010-02-01,87.08000000000001,,,0.0,,,,61.0,,
No,,,,,82.4,28.0,57.92,Canberra,10.8,71.06,No,2010-02-02,79.52,,,0.0,,,,55.0,,
No,,,,,82.22,50.0,63.14,Canberra,10.0,69.25999999999999,No,2010-02-03,77.18,,,0.0,,,,69.0,,
No,,,,,84.38000000000001,43.0,67.82,Canberra,9.4,70.16,Yes,2010-02-04,83.3,,,0.0,,,,80.0,,
Yes,,,,,78.62,93.0,68.18,Canberra,5.2,70.7,Yes,2010-02-05,68.54,,,3.4,,,,87.0,,
Yes,,,,,77.36,54.0,61.88,Canberra,4.6,65.12,No,2010-02-06,76.1,,,17.6,,,,75.0,,
No,,,,,78.8,61.0,61.7,Canberra,6.4,67.46,No,2010-02-07,76.28,,,0.0,,,,68.0,,
No,,,,,80.42,57.0,67.1,Canberra,3.4,70.7,No,2010-02-08,78.98,,,0.0,,,,77.0,,
No,,,,,88.7,33.0,,Canberra,3.8,,No,2010-02-09,85.1,,,0.0,,,,,,
No,,,,,92.11999999999999,50.0,62.959999999999994,Canberra,7.2,71.96,No,2010-02-10,78.44,,,0.0,,,,79.0,,
No,,,,,93.2,33.0,60.8,Canberra,5.6,70.52,No,2010-02-11,87.8,,,0.2,,,,66.0,,
No,,,,,87.26,46.0,68.54,Canberra,7.6,75.2,Yes,2010-02-12,81.86,,,0.8,,,,68.0,,
Yes,,,,,67.1,96.0,62.24,Canberra,7.2,63.86,Yes,2010-02-13,66.2,,,12.8,,,,91.0,,
Yes,,,,,73.04,90.0,62.24,Canberra,4.2,62.78,Yes,2010-02-14,67.28,,,56.2,,,,95.0,,
Yes,,,,,75.02,71.0,61.16,Canberra,3.4,61.519999999999996,Yes,2010-02-15,67.82,,,35.0,,,,96.0,,
Yes,,,,,77.0,45.0,59.540000000000006,Canberra,6.0,64.4,No,2010-02-16,73.22,,,7.2,,,,60.0,,
No,,,,,81.32,38.0,53.42,Canberra,5.6,60.980000000000004,No,2010-02-17,78.25999999999999,,,0.0,,,,80.0,,
No,,,,,75.56,39.0,52.34,Canberra,6.2,60.08,No,2010-02-18,73.75999999999999,,,0.0,,,,67.0,1.0,
No,,,,,78.44,42.0,51.08,Canberra,7.6,60.08,No,2010-02-19,75.56,,,0.0,,,,74.0,,
No,,,,,81.86,35.0,53.24,Canberra,4.0,61.7,No,2010-02-20,79.52,,,0.0,,,,82.0,,
No,,,,,87.61999999999999,37.0,57.56,Canberra,7.2,70.34,No,2010-02-21,86.9,,,0.0,,,,63.0,,
No,,,,,88.7,37.0,61.34,Canberra,6.8,71.6,No,2010-02-22,83.3,,,0.0,,,,67.0,,
No,,,,,80.6,14.0,62.959999999999994,Canberra,9.6,68.18,No,2010-02-23,79.52,,,0.0,,,,40.0,,
No,,,,,77.18,41.0,50.36,Canberra,8.8,59.72,No,2010-02-24,74.3,,,0.0,,,,59.0,,
No,,,,,78.08,35.0,53.6,Canberra,5.0,61.34,No,2010-02-25,76.46,,,0.0,,,,69.0,,
No,,,,,79.52,34.0,48.02,Canberra,7.0,57.92,No,2010-02-26,76.64,,,0.0,,,,75.0,,
No,,,,,84.74,37.0,53.42,Canberra,6.4,64.04,No,2010-02-27,81.14,,,0.0,,,,78.0,,
No,,,,,80.24000000000001,64.0,61.7,Canberra,6.6,65.84,Yes,2010-02-28,77.36,,,0.0,,,,79.0,,
Yes,,ESE,ESE,,69.44,52.0,55.04,Canberra,,57.2,No,2010-03-01,67.64,28.0,,9.6,,8.3,48.0,55.0,5.0,1018.6
No,7.0,ESE,E,19.0,68.18,49.0,49.28,Canberra,6.4,56.48,No,2010-03-02,68.18,22.0,1019.6,0.0,SSE,8.8,41.0,54.0,2.0,1017.6
No,1.0,ENE,ENE,9.0,77.9,41.0,47.3,Canberra,5.4,56.3,No,2010-03-03,75.74000000000001,20.0,1019.7,0.0,ESE,12.0,31.0,75.0,0.0,1016.4
No,7.0,ENE,ENE,6.0,78.25999999999999,47.0,50.9,Canberra,5.4,58.1,No,2010-03-04,75.56,22.0,1016.4,0.0,SE,8.5,35.0,85.0,5.0,1012.5
No,7.0,NE,NE,7.0,70.34,83.0,57.92,Canberra,6.0,64.94,Yes,2010-03-05,68.0,15.0,1010.5,0.0,SSE,0.0,28.0,82.0,8.0,1009.0
Yes,7.0,NNW,NNW,13.0,80.6,63.0,63.32,Canberra,1.2,66.56,No,2010-03-06,77.54,11.0,1011.4,13.2,N,7.8,30.0,92.0,5.0,1011.2
No,6.0,ENE,ENE,13.0,77.18,74.0,66.56,Canberra,3.8,71.96,Yes,2010-03-07,71.06,19.0,1014.2,0.0,ESE,2.9,46.0,75.0,8.0,1011.9
Yes,8.0,NNW,NW,17.0,75.02,58.0,64.75999999999999,Canberra,4.2,66.74000000000001,Yes,2010-03-08,73.4,30.0,1010.5,21.8,NNW,6.3,50.0,90.0,3.0,1009.4
Yes,3.0,WNW,NW,22.0,72.14,53.0,59.72,Canberra,6.8,61.88,No,2010-03-09,70.7,24.0,1013.4,3.6,NW,10.6,44.0,72.0,3.0,1013.5
No,1.0,W,E,0.0,71.06,51.0,46.94,Canberra,5.2,55.4,No,2010-03-10,67.64,6.0,1021.7,0.0,,10.4,43.0,88.0,5.0,1021.7
No,1.0,SSE,SE,20.0,68.9,41.0,45.5,Canberra,4.4,55.04,No,2010-03-11,67.64,17.0,1032.3,0.0,SSE,11.7,35.0,55.0,1.0,1031.1
No,7.0,E,E,6.0,69.25999999999999,47.0,51.26,Canberra,5.2,56.66,No,2010-03-12,67.1,17.0,1036.5,0.0,SSE,3.1,35.0,81.0,6.0,1035.0
No,1.0,ESE,ESE,9.0,69.8,46.0,53.24,Canberra,3.6,59.0,No,2010-03-13,68.0,11.0,1035.5,0.0,SE,8.4,28.0,71.0,6.0,1032.7
No,8.0,N,ENE,9.0,71.96,50.0,49.64,Canberra,4.2,56.48,No,2010-03-14,69.44,7.0,1031.1,0.0,S,6.3,26.0,90.0,6.0,1026.6
No,6.0,WNW,ENE,7.0,75.92,41.0,48.379999999999995,Canberra,3.0,57.2,No,2010-03-15,73.22,9.0,1025.9,0.0,SE,8.9,31.0,83.0,5.0,1022.0
No,2.0,WNW,ESE,6.0,79.88,34.0,49.82,Canberra,4.6,58.64,No,2010-03-16,77.54,9.0,1024.4,0.0,SE,11.5,24.0,72.0,2.0,1021.9
No,0.0,NNW,NW,6.0,81.14,27.0,50.18,Canberra,5.4,59.0,No,2010-03-17,79.7,7.0,1026.3,0.0,SE,11.6,24.0,77.0,1.0,1023.6
No,7.0,WNW,E,6.0,83.3,32.0,51.08,Canberra,4.6,61.519999999999996,No,2010-03-18,82.04,7.0,1026.9,0.0,SE,10.4,22.0,75.0,3.0,1023.6
No,7.0,NW,NW,0.0,78.8,41.0,51.8,Canberra,4.0,57.92,No,2010-03-19,75.38,17.0,1022.3,0.0,,2.7,31.0,78.0,7.0,1020.2
No,1.0,NW,NW,4.0,84.02,37.0,50.72,Canberra,3.4,61.88,No,2010-03-20,82.94,22.0,1022.6,0.0,SSE,9.8,41.0,74.0,2.0,1020.1
No,7.0,WNW,WNW,4.0,81.86,36.0,56.66,Canberra,5.0,62.42,No,2010-03-21,80.96,28.0,1019.1,0.0,SSW,6.8,52.0,81.0,5.0,1015.5
No,1.0,NNW,N,0.0,74.84,40.0,45.86,Canberra,6.0,55.76,No,2010-03-22,73.22,7.0,1020.2,0.0,,11.1,24.0,87.0,1.0,1017.7
No,8.0,WNW,N,6.0,79.7,27.0,46.22,Canberra,4.6,53.24,No,2010-03-23,78.25999999999999,6.0,1020.5,0.0,E,,28.0,96.0,1.0,1017.6
No,7.0,SW,E,11.0,79.52,32.0,46.94,Canberra,5.2,58.1,No,2010-03-24,76.28,9.0,1022.0,0.0,SE,10.4,33.0,78.0,3.0,1019.8
No,1.0,NNW,NW,9.0,80.24000000000001,42.0,53.78,Canberra,3.8,60.8,No,2010-03-25,79.16,20.0,1023.0,0.0,SE,11.1,35.0,76.0,1.0,1018.7
No,2.0,WNW,NW,2.0,84.38000000000001,22.0,47.66,Canberra,4.4,57.74,No,2010-03-26,82.94,20.0,1019.6,0.0,SSE,10.7,35.0,88.0,2.0,1016.7
No,4.0,S,ENE,0.0,82.22,30.0,46.94,Canberra,6.0,59.18,No,2010-03-27,79.88,7.0,1021.9,0.0,,9.9,26.0,73.0,6.0,1018.8
No,4.0,WNW,WNW,7.0,83.84,38.0,55.04,Canberra,4.6,62.6,Yes,2010-03-28,81.86,13.0,1019.2,0.0,SE,8.7,33.0,81.0,4.0,1014.5
Yes,8.0,NW,W,2.0,73.04,68.0,62.6,Canberra,5.0,64.75999999999999,Yes,2010-03-29,70.7,20.0,1016.0,1.4,N,0.1,50.0,88.0,7.0,1015.8
Yes,8.0,ENE,SW,11.0,69.08,71.0,61.519999999999996,Canberra,2.2,63.68,Yes,2010-03-30,68.36,15.0,1019.7,3.4,ENE,1.2,39.0,85.0,7.0,1018.7
Yes,3.0,SSE,SSW,6.0,71.78,48.0,52.7,Canberra,2.6,57.379999999999995,No,2010-03-31,69.44,11.0,1021.8,35.0,SE,8.8,28.0,76.0,5.0,1018.1
No,0.0,WNW,ENE,7.0,73.58,44.0,43.879999999999995,Canberra,3.4,52.7,No,2010-04-01,72.32,7.0,1020.7,0.0,SE,10.8,30.0,79.0,2.0,1017.3
No,7.0,SW,S,4.0,69.44,46.0,44.6,Canberra,2.6,52.34,No,2010-04-02,67.82,7.0,1021.9,0.0,E,5.9,26.0,89.0,1.0,1018.8
No,6.0,ENE,ENE,0.0,69.44,50.0,48.56,Canberra,4.2,54.5,No,2010-04-03,65.84,15.0,1022.9,0.0,,6.8,31.0,82.0,7.0,1020.5
No,1.0,ENE,SSE,15.0,67.82,48.0,47.3,Canberra,3.8,57.92,No,2010-04-04,64.75999999999999,17.0,1024.3,0.6,ESE,10.0,28.0,55.0,6.0,1020.5
No,3.0,NNE,NE,7.0,71.42,41.0,44.239999999999995,Canberra,3.4,56.66,No,2010-04-05,70.88,7.0,1022.1,0.0,E,10.5,28.0,69.0,1.0,1017.8
No,7.0,ENE,NE,7.0,70.16,60.0,48.2,Canberra,3.6,58.82,Yes,2010-04-06,67.28,11.0,1020.9,0.0,SE,4.0,31.0,76.0,7.0,1016.8
Yes,8.0,NNW,NNW,7.0,68.0,90.0,57.56,Canberra,2.2,61.7,No,2010-04-07,64.4,11.0,1015.7,1.4,N,1.0,35.0,86.0,8.0,1012.6
No,1.0,WNW,W,22.0,71.96,46.0,58.1,Canberra,1.0,65.48,No,2010-04-08,70.16,26.0,1014.9,1.0,W,9.3,41.0,53.0,1.0,1013.7
No,6.0,NNW,ENE,7.0,69.98,37.0,46.22,Canberra,4.0,58.82,No,2010-04-09,68.9,6.0,1016.5,0.0,ESE,6.8,20.0,65.0,7.0,1011.5
No,1.0,W,NW,0.0,72.68,56.0,46.58,Canberra,3.4,60.440000000000005,Yes,2010-04-10,68.36,20.0,1011.3,0.0,,6.5,35.0,72.0,6.0,1009.4
Yes,2.0,WNW,NW,26.0,68.72,54.0,55.22,Canberra,3.2,61.519999999999996,No,2010-04-11,63.32,31.0,1008.7,2.8,NW,9.2,61.0,69.0,4.0,1007.8
No,1.0,NW,WNW,20.0,63.5,44.0,42.980000000000004,Canberra,5.4,51.98,No,2010-04-12,62.6,26.0,1014.5,0.0,WNW,10.8,44.0,50.0,1.0,1013.1
No,1.0,NW,SE,9.0,68.54,29.0,32.36,Canberra,3.6,51.98,No,2010-04-13,67.28,7.0,1022.6,0.0,S,9.9,22.0,65.0,0.0,1019.9
No,1.0,NNW,N,4.0,71.06,36.0,33.26,Canberra,2.8,49.1,No,2010-04-14,70.88,20.0,1023.3,0.0,SW,8.9,30.0,67.0,5.0,1019.4
No,3.0,W,E,4.0,71.06,42.0,39.02,Canberra,3.6,51.8,No,2010-04-15,70.34,9.0,1023.4,0.0,SSW,10.7,26.0,75.0,1.0,1021.0
No,6.0,SW,E,7.0,71.96,43.0,44.78,Canberra,3.2,58.1,No,2010-04-16,70.16,6.0,1028.1,0.0,NNE,9.5,20.0,76.0,1.0,1024.6
No,0.0,E,ENE,7.0,75.02,36.0,44.6,Canberra,1.6,59.0,No,2010-04-17,74.48,4.0,1029.2,0.0,SE,10.1,33.0,73.0,1.0,1025.8
No,1.0,NNE,W,7.0,74.66,37.0,50.18,Canberra,3.0,61.16,No,2010-04-18,74.12,9.0,1028.4,0.0,SE,9.9,17.0,73.0,7.0,1024.5
No,5.0,W,W,6.0,76.46,48.0,48.92,Canberra,3.0,58.64,No,2010-04-19,73.4,6.0,1027.5,0.0,N,9.5,17.0,86.0,5.0,1023.7
No,1.0,WSW,W,4.0,75.92,53.0,50.0,Canberra,3.2,63.86,No,2010-04-20,72.5,9.0,1026.2,0.0,WSW,7.6,24.0,79.0,5.0,1021.4
No,1.0,NW,NNW,2.0,77.0,39.0,42.980000000000004,Canberra,3.0,59.540000000000006,No,2010-04-21,76.46,9.0,1024.3,0.0,E,10.4,28.0,78.0,2.0,1020.4
No,0.0,WNW,WNW,4.0,77.72,41.0,45.14,Canberra,2.4,59.72,No,2010-04-22,75.74000000000001,11.0,1024.6,0.0,SE,8.9,26.0,74.0,2.0,1020.5
No,5.0,W,NW,0.0,77.0,40.0,42.8,Canberra,3.0,58.64,No,2010-04-23,75.56,17.0,1022.9,0.0,,8.8,39.0,73.0,2.0,1017.0
No,8.0,NNW,NW,13.0,62.78,85.0,58.64,Canberra,5.2,60.440000000000005,Yes,2010-04-24,61.88,30.0,1015.6,0.2,NNW,0.1,50.0,91.0,7.0,1011.0
Yes,4.0,NW,SSW,19.0,66.56,34.0,51.08,Canberra,2.6,56.84,No,2010-04-25,63.32,9.0,1013.9,13.2,WNW,8.8,41.0,71.0,5.0,1014.6
No,0.0,NNW,NNW,9.0,62.42,35.0,34.7,Canberra,3.6,49.1,No,2010-04-26,61.34,13.0,1026.1,0.2,SE,10.7,24.0,68.0,5.0,1022.3
No,7.0,WNW,WNW,0.0,57.56,53.0,36.5,Canberra,2.0,47.84,No,2010-04-27,56.84,20.0,1020.0,0.0,,0.0,33.0,81.0,7.0,1017.8
No,4.0,NW,NW,20.0,64.22,44.0,38.48,Canberra,1.4,53.42,No,2010-04-28,61.16,33.0,1020.6,0.0,NNW,10.5,48.0,71.0,1.0,1017.2
No,2.0,WNW,WNW,24.0,64.58,48.0,47.84,Canberra,3.6,57.02,No,2010-04-29,62.059999999999995,30.0,1020.0,0.0,WNW,10.2,50.0,61.0,1.0,1018.4
No,1.0,NNW,ENE,6.0,67.1,43.0,38.48,Canberra,3.8,48.56,No,2010-04-30,65.12,4.0,1026.6,0.0,SE,9.2,28.0,77.0,2.0,1024.4
