MaxTempC,WindSpeed9am,Humidity9am,Sunshine,WindGustSpeed,Cloud3pm,RainTomorrow,Pressure3pm,Pressure9am,Location,WindGustDir,WindDir3pm,WindSpeed3pm,Date,Evaporation,MinTempC,RainToday,Temp3pmC,Cloud9am,WindDir9am,Humidity3pm,Temp9amC,Rainfall
31.3,2.0,74.0,,24.0,5.0,No,1015.1,1018.0,Brisbane,ENE,ENE,13.0,2011-02-03,7.4,24.3,Yes,30.5,3.0,NNE,63.0,29.2,2.0
32.6,6.0,62.0,,28.0,1.0,Yes,1014.9,1017.2,Brisbane,E,NNE,11.0,2011-02-04,7.2,23.6,No,31.4,3.0,NE,54.0,30.4,0.2
32.4,7.0,69.0,,30.0,3.0,Yes,1015.0,1017.4,Brisbane,NE,NNE,11.0,2011-02-05,8.4,24.8,Yes,30.9,4.0,ENE,63.0,29.1,2.2
32.4,2.0,77.0,,24.0,3.0,Yes,1015.3,1018.5,Brisbane,ENE,NE,11.0,2011-02-06,9.8,24.8,Yes,31.6,6.0,NNW,63.0,28.9,7.0
30.4,4.0,81.0,1.8,31.0,7.0,Yes,1014.9,1018.2,Brisbane,SE,SE,13.0,2011-02-07,4.6,24.2,Yes,29.2,7.0,SW,58.0,24.6,1.6
26.8,4.0,92.0,,26.0,7.0,Yes,1014.5,1016.7,Brisbane,SE,SSE,7.0,2011-02-08,5.2,21.3,Yes,24.4,7.0,S,75.0,21.6,6.4
29.0,13.0,59.0,8.3,43.0,3.0,No,1019.0,1019.9,Brisbane,SE,ESE,17.0,2011-02-09,2.2,21.0,Yes,28.3,5.0,SE,45.0,26.6,14.2
30.2,7.0,59.0,,31.0,5.0,Yes,1017.8,1020.4,Brisbane,E,ESE,13.0,2011-02-10,7.6,20.2,No,27.9,6.0,SSE,55.0,26.9,0.0
28.9,6.0,85.0,,30.0,6.0,No,1015.3,1018.8,Brisbane,E,N,2.0,2011-02-11,8.6,20.6,Yes,27.8,7.0,SW,61.0,23.8,1.2
31.1,2.0,61.0,,22.0,1.0,No,1012.7,1015.9,Brisbane,E,ENE,11.0,2011-02-12,2.8,19.8,No,30.0,3.0,W,51.0,27.1,0.0
30.8,6.0,65.0,10.4,22.0,3.0,No,1013.1,1016.1,Brisbane,E,ENE,11.0,2011-02-13,6.4,20.7,No,28.9,5.0,WSW,59.0,26.4,0.0
31.8,11.0,61.0,12.0,33.0,3.0,No,1014.3,1016.1,Brisbane,E,E,17.0,2011-02-14,6.4,21.4,No,30.5,5.0,SE,48.0,27.8,0.0
29.7,7.0,67.0,,37.0,7.0,Yes,1015.7,1017.6,Brisbane,ESE,E,2.0,2011-02-15,8.6,21.4,No,26.9,6.0,SE,76.0,27.6,0.0
28.8,6.0,79.0,3.6,30.0,6.0,Yes,1014.4,1016.9,Brisbane,SE,S,2.0,2011-02-16,4.8,20.3,Yes,24.7,5.0,S,84.0,25.4,21.0
28.7,4.0,75.0,7.0,20.0,5.0,Yes,1012.3,1014.6,Brisbane,E,W,2.0,2011-02-17,3.6,21.9,Yes,26.5,7.0,SSE,80.0,26.6,2.2
31.3,6.0,69.0,11.7,24.0,2.0,No,1011.5,1013.7,Brisbane,E,E,15.0,2011-02-18,4.4,21.0,Yes,29.6,3.0,SE,60.0,27.0,19.0
31.9,6.0,68.0,12.2,20.0,1.0,No,1011.4,1014.1,Brisbane,ENE,ENE,9.0,2011-02-19,8.0,22.1,No,30.3,4.0,E,56.0,28.2,0.0
35.3,4.0,55.0,12.3,20.0,1.0,No,1007.3,1011.9,Brisbane,ENE,NE,9.0,2011-02-20,3.6,22.1,No,33.6,0.0,WSW,51.0,28.7,0.0
34.5,4.0,65.0,8.1,41.0,6.0,Yes,1004.6,1008.1,Brisbane,WNW,ENE,13.0,2011-02-21,8.0,24.4,No,30.3,4.0,WNW,67.0,30.7,0.0
28.4,22.0,59.0,9.1,48.0,7.0,No,1014.5,1014.4,Brisbane,SE,SE,17.0,2011-02-22,10.6,21.9,Yes,26.0,5.0,SSE,55.0,25.8,68.8
27.6,7.0,83.0,,37.0,7.0,Yes,1015.2,1017.8,Brisbane,ESE,SSE,7.0,2011-02-23,7.0,18.2,No,25.6,7.0,SSE,68.0,20.8,0.2
27.7,4.0,63.0,9.0,30.0,5.0,No,1014.4,1017.3,Brisbane,SSE,ESE,11.0,2011-02-24,6.6,18.8,Yes,27.0,6.0,S,54.0,23.9,3.6
29.3,4.0,61.0,11.2,22.0,2.0,No,1012.4,1015.2,Brisbane,E,ENE,11.0,2011-02-25,4.2,18.3,No,27.9,2.0,SW,56.0,25.5,0.0
30.6,4.0,63.0,11.0,22.0,1.0,No,1010.9,1014.3,Brisbane,ENE,ENE,11.0,2011-02-26,7.4,19.2,No,28.5,2.0,SW,49.0,26.0,0.0
31.4,6.0,61.0,,22.0,1.0,No,1010.5,1013.7,Brisbane,NNE,NNE,7.0,2011-02-27,5.2,22.1,No,29.9,3.0,W,54.0,26.5,0.0
32.0,2.0,57.0,,22.0,1.0,No,1009.8,1013.4,Brisbane,NE,NNE,9.0,2011-02-28,8.0,22.1,No,30.8,1.0,SE,53.0,28.3,0.0
33.2,4.0,61.0,11.9,24.0,1.0,Yes,1008.1,1011.3,Brisbane,NNE,NNE,9.0,2011-03-01,7.4,21.9,No,32.2,1.0,NW,54.0,27.9,0.0
30.9,7.0,78.0,8.0,30.0,1.0,Yes,1010.2,1013.2,Brisbane,SSE,E,11.0,2011-03-02,7.0,20.4,Yes,30.4,6.0,SW,55.0,25.9,22.6
33.1,4.0,76.0,7.1,28.0,3.0,Yes,1007.8,1012.0,Brisbane,SSE,ENE,11.0,2011-03-03,5.0,23.8,Yes,30.9,4.0,WSW,60.0,26.7,1.2
25.0,2.0,91.0,0.0,17.0,8.0,Yes,1009.0,1011.8,Brisbane,SSE,SSE,9.0,2011-03-04,1.2,22.6,Yes,24.1,8.0,SSE,87.0,23.1,23.4
27.0,4.0,87.0,0.0,41.0,8.0,Yes,1014.2,1014.2,Brisbane,SE,SSE,11.0,2011-03-05,2.2,21.1,Yes,26.8,8.0,SW,59.0,24.1,29.2
27.4,13.0,57.0,8.2,48.0,3.0,No,1019.4,1020.5,Brisbane,SE,SE,20.0,2011-03-06,5.0,19.2,Yes,26.4,3.0,SE,44.0,25.3,1.4
27.5,7.0,63.0,9.5,33.0,3.0,No,1017.7,1020.4,Brisbane,ESE,ESE,15.0,2011-03-07,6.6,18.5,No,26.6,7.0,SE,45.0,23.2,0.4
27.0,4.0,76.0,10.0,33.0,3.0,Yes,1016.0,1018.7,Brisbane,ESE,E,11.0,2011-03-08,6.2,18.1,No,25.4,7.0,NE,53.0,23.1,0.8
27.1,4.0,60.0,,28.0,7.0,No,1015.4,1017.7,Brisbane,E,ESE,13.0,2011-03-09,5.2,18.4,Yes,25.2,6.0,S,59.0,24.7,2.4
27.6,4.0,60.0,4.7,24.0,7.0,No,1013.2,1015.7,Brisbane,NE,NE,9.0,2011-03-10,6.8,19.7,No,27.2,6.0,E,58.0,26.4,0.2
29.2,6.0,61.0,8.6,26.0,7.0,No,1015.3,1016.5,Brisbane,ENE,ENE,13.0,2011-03-11,3.2,20.7,No,27.8,6.0,ENE,58.0,26.9,0.0
28.9,11.0,64.0,7.9,30.0,6.0,No,1018.7,1020.1,Brisbane,E,ENE,13.0,2011-03-12,5.6,21.2,No,27.6,6.0,ENE,58.0,27.4,0.2
29.3,9.0,68.0,,28.0,5.0,Yes,1018.2,1021.4,Brisbane,E,E,11.0,2011-03-13,5.6,19.9,No,27.3,5.0,SE,63.0,26.7,0.0
29.1,7.0,69.0,,,2.0,,,1020.6,Brisbane,,,,2011-03-14,5.2,19.8,Yes,,3.0,E,,26.0,3.4
29.6,9.0,62.0,10.7,22.0,3.0,No,1015.6,1019.2,Brisbane,ENE,E,11.0,2011-03-15,7.6,20.2,,28.5,4.0,ESE,50.0,26.2,
30.4,4.0,68.0,8.5,22.0,6.0,No,1014.8,1018.1,Brisbane,ENE,ENE,9.0,2011-03-16,5.6,21.3,No,28.7,6.0,S,61.0,26.2,0.0
29.4,0.0,69.0,6.5,22.0,6.0,No,1015.0,1018.6,Brisbane,ENE,ENE,11.0,2011-03-17,4.4,21.8,No,27.9,6.0,,62.0,26.3,0.0
28.7,6.0,76.0,0.2,15.0,7.0,Yes,1011.2,1015.0,Brisbane,ENE,ENE,2.0,2011-03-18,5.0,21.8,No,27.9,7.0,WSW,62.0,24.4,0.0
23.9,7.0,80.0,0.0,22.0,8.0,Yes,1008.4,1011.9,Brisbane,E,SSE,6.0,2011-03-19,2.4,22.3,Yes,21.7,8.0,SE,92.0,23.6,1.4
27.2,2.0,94.0,0.0,26.0,8.0,Yes,1004.2,1007.8,Brisbane,SE,SE,7.0,2011-03-20,2.0,20.3,Yes,25.5,8.0,SW,78.0,22.4,32.6
31.1,4.0,70.0,8.1,15.0,5.0,No,1001.9,1005.1,Brisbane,ENE,ENE,9.0,2011-03-21,1.4,22.2,Yes,28.6,5.0,SW,68.0,26.9,1.2
34.5,4.0,76.0,8.5,28.0,2.0,No,1000.1,1003.2,Brisbane,WNW,WNW,13.0,2011-03-22,3.0,23.1,No,33.9,7.0,W,39.0,27.4,0.0
32.4,6.0,48.0,11.6,30.0,3.0,No,1003.4,1006.7,Brisbane,W,WNW,11.0,2011-03-23,5.4,19.6,No,31.8,1.0,WSW,40.0,28.0,0.0
30.9,9.0,52.0,11.2,31.0,2.0,No,1006.5,1009.8,Brisbane,W,W,15.0,2011-03-24,7.8,20.7,No,30.3,1.0,W,34.0,26.3,0.0
29.9,4.0,43.0,8.6,37.0,4.0,No,1008.7,1011.7,Brisbane,W,W,15.0,2011-03-25,7.8,16.3,No,29.3,1.0,SW,34.0,25.8,0.0
28.7,4.0,56.0,10.7,31.0,3.0,No,1013.8,1014.8,Brisbane,SE,SE,13.0,2011-03-26,8.0,19.1,No,27.4,3.0,SSW,48.0,25.7,0.0
27.0,9.0,57.0,5.2,41.0,7.0,No,1018.2,1020.0,Brisbane,SE,SE,13.0,2011-03-27,8.0,19.4,No,25.8,5.0,S,52.0,25.2,0.0
26.8,6.0,59.0,4.8,35.0,6.0,Yes,1020.6,1022.6,Brisbane,SE,SE,13.0,2011-03-28,7.2,18.1,No,23.8,4.0,S,69.0,24.7,0.0
26.6,2.0,75.0,0.9,28.0,8.0,Yes,1019.7,1022.3,Brisbane,E,E,13.0,2011-03-29,3.2,19.2,Yes,25.5,7.0,SSW,52.0,24.2,6.0
22.9,4.0,91.0,0.0,17.0,8.0,Yes,1017.7,1020.7,Brisbane,SSE,,0.0,2011-03-30,6.0,20.1,Yes,20.8,8.0,S,87.0,20.7,6.8
27.6,2.0,79.0,6.6,22.0,7.0,No,1017.6,1020.0,Brisbane,WSW,E,9.0,2011-03-31,1.0,19.3,Yes,25.4,7.0,SW,70.0,22.8,16.0
27.1,6.0,66.0,10.1,20.0,1.0,No,1011.5,1015.3,Brisbane,W,S,6.0,2011-05-01,3.4,14.7,No,26.3,0.0,WSW,37.0,20.8,0.2
27.6,4.0,66.0,10.1,17.0,3.0,No,1012.2,1015.6,Brisbane,E,ENE,4.0,2011-05-02,3.0,14.1,No,25.7,1.0,SSW,47.0,20.9,0.0
25.7,4.0,74.0,6.9,31.0,7.0,Yes,1010.9,1014.5,Brisbane,W,,0.0,2011-05-03,4.0,15.6,No,18.1,3.0,S,88.0,20.7,0.0
25.3,6.0,72.0,8.8,20.0,3.0,No,1011.5,1014.0,Brisbane,WSW,SSE,6.0,2011-05-04,3.4,14.8,Yes,24.4,1.0,SW,47.0,19.6,19.6
25.6,6.0,61.0,8.8,26.0,3.0,No,1014.5,1016.3,Brisbane,SSE,SW,7.0,2011-05-05,3.4,14.2,No,25.4,1.0,WSW,45.0,20.1,0.2
24.9,7.0,53.0,9.6,19.0,6.0,No,1016.5,1020.4,Brisbane,SW,W,6.0,2011-05-06,4.0,14.3,No,23.3,6.0,SW,43.0,19.6,0.0
25.0,6.0,67.0,10.0,13.0,3.0,No,1014.3,1018.3,Brisbane,W,W,4.0,2011-05-07,4.0,12.3,No,24.0,1.0,SW,38.0,18.1,0.0
24.2,0.0,75.0,5.6,19.0,3.0,Yes,1012.5,1016.8,Brisbane,ENE,NE,6.0,2011-05-08,3.8,12.4,No,23.3,7.0,,54.0,17.3,0.0
18.9,4.0,90.0,0.1,17.0,7.0,Yes,1009.7,1013.4,Brisbane,SSW,W,4.0,2011-05-09,2.0,16.2,Yes,16.6,8.0,SW,84.0,16.8,5.6
22.5,11.0,69.0,10.1,31.0,2.0,No,1009.8,1011.8,Brisbane,WSW,W,13.0,2011-05-10,1.6,13.2,Yes,20.8,2.0,WSW,47.0,16.9,3.8
21.5,4.0,49.0,10.2,35.0,0.0,No,1010.9,1014.7,Brisbane,WNW,WNW,13.0,2011-05-11,3.4,10.3,No,21.2,0.0,W,32.0,18.0,0.0
21.7,11.0,44.0,10.2,41.0,1.0,No,1010.6,1014.9,Brisbane,W,W,17.0,2011-05-12,5.4,11.8,No,21.2,1.0,WSW,36.0,16.4,0.0
22.9,6.0,47.0,10.3,22.0,1.0,No,1012.2,1016.6,Brisbane,W,SW,7.0,2011-05-13,5.6,7.9,No,22.3,0.0,SW,35.0,16.2,0.0
23.0,6.0,48.0,10.3,28.0,2.0,No,1014.4,1016.2,Brisbane,W,WSW,6.0,2011-05-14,4.0,8.2,No,22.7,2.0,SW,31.0,18.3,0.0
23.2,6.0,43.0,10.0,19.0,2.0,No,1024.5,1026.0,Brisbane,SW,S,4.0,2011-05-15,4.0,11.5,No,22.2,1.0,SW,32.0,16.5,0.0
23.7,6.0,59.0,8.1,17.0,5.0,No,1026.0,1029.5,Brisbane,W,NNW,2.0,2011-05-16,4.4,10.5,No,18.7,2.0,SW,79.0,17.4,0.0
24.9,4.0,75.0,8.1,19.0,2.0,No,1024.2,1027.7,Brisbane,ESE,ESE,9.0,2011-05-17,3.2,11.2,No,22.2,1.0,SW,53.0,16.6,0.4
23.8,4.0,64.0,7.3,28.0,5.0,No,1025.7,1028.6,Brisbane,SE,SE,9.0,2011-05-18,4.0,12.1,No,22.7,3.0,SW,51.0,18.0,0.2
22.5,4.0,77.0,6.5,28.0,7.0,Yes,1026.2,1028.3,Brisbane,SSE,SE,6.0,2011-05-19,3.0,14.5,No,19.3,5.0,SSW,87.0,18.6,0.2
24.1,4.0,73.0,8.9,24.0,6.0,No,1023.9,1027.0,Brisbane,ESE,E,7.0,2011-05-20,3.0,14.2,Yes,22.4,1.0,SSW,57.0,18.9,4.2
23.2,4.0,85.0,4.5,22.0,4.0,Yes,1022.2,1025.7,Brisbane,E,SE,9.0,2011-05-21,3.0,14.1,No,21.1,7.0,WSW,77.0,17.0,0.4
24.5,4.0,89.0,4.7,15.0,7.0,No,1017.9,1022.9,Brisbane,E,ENE,7.0,2011-05-22,2.2,17.0,Yes,23.1,7.0,SW,64.0,18.7,10.8
23.3,0.0,86.0,1.9,30.0,8.0,Yes,1010.6,1014.1,Brisbane,SW,S,6.0,2011-05-23,1.2,15.7,No,17.4,7.0,,90.0,19.6,0.0
22.6,9.0,63.0,9.7,31.0,3.0,No,1005.4,1009.3,Brisbane,W,W,9.0,2011-05-24,0.8,14.1,Yes,22.1,1.0,W,42.0,18.9,11.4
19.4,11.0,61.0,10.1,44.0,1.0,No,1006.5,1009.6,Brisbane,W,W,15.0,2011-05-25,5.6,11.7,No,19.2,1.0,W,46.0,16.0,0.0
22.2,7.0,55.0,9.6,24.0,2.0,No,1012.2,1013.4,Brisbane,WSW,W,7.0,2011-05-26,6.0,11.0,No,21.1,1.0,WSW,43.0,16.4,0.0
23.7,6.0,64.0,9.8,19.0,1.0,No,1015.8,1018.8,Brisbane,SW,WSW,4.0,2011-05-27,3.2,9.6,No,22.6,1.0,SW,39.0,16.3,0.0
22.8,6.0,71.0,5.5,15.0,7.0,No,1019.2,1021.5,Brisbane,SE,E,6.0,2011-05-28,3.0,10.4,No,20.8,1.0,SW,59.0,15.6,0.0
23.1,4.0,69.0,7.5,24.0,5.0,Yes,1018.8,1023.0,Brisbane,ESE,E,13.0,2011-05-29,2.8,14.4,No,20.7,4.0,SSW,64.0,17.9,0.0
22.7,4.0,87.0,8.3,22.0,4.0,No,1013.7,1018.1,Brisbane,WSW,WSW,4.0,2011-05-30,2.0,14.4,Yes,21.9,4.0,SW,51.0,16.4,12.0
19.9,6.0,76.0,7.9,19.0,6.0,No,1012.7,1015.2,Brisbane,ESE,WSW,6.0,2011-05-31,2.0,10.4,No,19.6,5.0,SW,56.0,14.3,0.2
19.9,0.0,70.0,3.9,15.0,3.0,No,1014.7,1014.7,Brisbane,SSE,E,6.0,2011-06-01,4.2,11.2,No,18.9,7.0,,63.0,15.2,0.0
24.0,7.0,72.0,7.4,26.0,6.0,No,1015.4,1017.6,Brisbane,SW,SSW,7.0,2011-06-02,0.4,12.5,No,22.2,1.0,SW,54.0,18.6,0.0
23.9,9.0,59.0,9.8,19.0,1.0,No,1015.2,1018.6,Brisbane,WSW,W,9.0,2011-06-03,3.4,13.4,No,23.2,0.0,WSW,44.0,18.6,0.0
24.3,4.0,73.0,9.8,19.0,2.0,No,1015.2,1018.9,Brisbane,WNW,WNW,7.0,2011-06-04,2.8,10.5,No,23.5,0.0,W,40.0,15.1,0.0
22.8,4.0,80.0,2.1,13.0,6.0,No,1014.7,1018.9,Brisbane,WSW,W,6.0,2011-06-05,2.8,11.1,No,21.9,7.0,SW,49.0,14.5,0.0
25.8,2.0,69.0,10.1,20.0,2.0,No,1014.5,1017.4,Brisbane,W,WNW,6.0,2011-06-06,4.0,10.6,No,25.1,1.0,SW,39.0,17.9,0.0
18.9,2.0,71.0,0.8,,7.0,,1016.4,1019.8,Brisbane,,SW,4.0,2011-06-07,3.4,13.9,No,18.4,8.0,SSW,68.0,16.1,0.0
18.1,0.0,60.0,0.1,20.0,8.0,No,1015.3,1019.2,Brisbane,W,WNW,9.0,2011-06-08,1.2,13.3,,17.6,8.0,,47.0,15.7,
12.6,7.0,42.0,0.0,22.0,7.0,No,1014.9,1017.4,Brisbane,W,W,7.0,2011-06-09,2.8,12.2,No,12.0,7.0,W,45.0,12.4,0.0
20.4,7.0,51.0,9.2,28.0,2.0,No,1015.9,1017.8,Brisbane,W,W,6.0,2011-06-10,3.4,6.8,No,19.6,1.0,WSW,33.0,12.4,0.0
15.5,4.0,68.0,0.0,17.0,8.0,Yes,1017.8,1020.6,Brisbane,WSW,WSW,4.0,2011-06-11,2.4,9.5,No,15.3,8.0,WSW,65.0,12.1,0.0
18.8,4.0,93.0,1.7,26.0,7.0,No,1014.0,1016.9,Brisbane,SW,WSW,11.0,2011-06-12,0.4,12.1,Yes,17.0,8.0,SW,79.0,14.1,3.8
22.5,9.0,70.0,9.5,28.0,2.0,No,1010.3,1014.2,Brisbane,WSW,SSW,6.0,2011-06-13,3.2,12.5,No,21.9,3.0,WSW,54.0,16.5,0.2
20.1,13.0,66.0,9.8,33.0,4.0,No,1009.8,1012.1,Brisbane,W,WNW,15.0,2011-06-14,3.6,9.6,No,19.1,1.0,W,54.0,16.1,0.0
20.1,4.0,66.0,8.8,19.0,2.0,No,1013.4,1016.0,Brisbane,SW,,0.0,2011-06-15,2.4,8.4,No,17.6,1.0,SSW,59.0,15.7,0.0
22.0,11.0,65.0,9.5,30.0,2.0,No,1012.5,1015.6,Brisbane,WSW,WSW,9.0,2011-06-16,2.2,7.7,No,20.7,1.0,W,48.0,15.0,0.0
21.7,4.0,60.0,10.2,43.0,2.0,No,1009.3,1014.1,Brisbane,W,W,11.0,2011-06-17,3.4,8.0,No,21.1,1.0,WSW,43.0,17.4,0.0
20.3,9.0,45.0,9.7,35.0,1.0,No,1010.5,1013.6,Brisbane,W,W,17.0,2011-06-18,5.8,8.5,No,19.7,1.0,WSW,33.0,15.1,0.0
20.1,7.0,58.0,9.1,19.0,0.0,No,1015.2,1017.5,Brisbane,WSW,WSW,4.0,2011-06-19,5.0,7.7,No,19.5,0.0,WSW,41.0,13.5,0.0
20.9,0.0,68.0,9.4,15.0,0.0,No,1015.3,1018.7,Brisbane,W,WSW,6.0,2011-06-20,2.2,5.9,No,20.1,0.0,,39.0,13.9,0.0
22.8,0.0,70.0,9.6,26.0,0.0,No,1010.2,1016.3,Brisbane,W,WNW,9.0,2011-06-21,2.2,6.1,No,22.6,1.0,,39.0,14.4,0.0
18.5,11.0,58.0,9.9,37.0,0.0,No,1013.8,1015.9,Brisbane,WSW,W,13.0,2011-06-22,3.6,8.2,No,18.0,1.0,W,30.0,14.8,0.0
20.5,6.0,57.0,9.9,17.0,0.0,No,1018.1,1020.4,Brisbane,WSW,WNW,6.0,2011-06-23,6.4,6.0,No,20.1,0.0,SW,33.0,12.7,0.0
23.1,4.0,63.0,9.6,17.0,2.0,No,1023.0,1025.5,Brisbane,SW,SSE,4.0,2011-06-24,3.0,7.7,No,23.0,1.0,SW,45.0,13.6,0.0
22.5,6.0,69.0,9.4,30.0,1.0,No,1025.9,1028.5,Brisbane,E,ESE,13.0,2011-06-25,2.8,12.3,No,20.9,1.0,SSW,48.0,17.0,0.2
22.7,6.0,69.0,9.1,24.0,1.0,No,1024.9,1028.4,Brisbane,NE,ESE,7.0,2011-06-26,3.6,13.0,No,20.5,2.0,WSW,56.0,16.8,0.0
22.6,2.0,77.0,0.1,13.0,6.0,No,1024.3,1027.3,Brisbane,WSW,NE,4.0,2011-06-27,2.8,12.5,No,21.3,7.0,WSW,47.0,15.0,0.0
22.4,6.0,62.0,8.8,30.0,3.0,No,1026.8,1029.3,Brisbane,E,SE,11.0,2011-06-28,2.2,12.0,No,20.3,1.0,SSW,58.0,16.6,0.0
19.3,9.0,74.0,4.1,37.0,7.0,Yes,1028.8,1030.6,Brisbane,ESE,SE,13.0,2011-06-29,3.6,13.8,No,18.9,7.0,SSE,67.0,16.4,0.0
20.8,4.0,82.0,4.9,37.0,4.0,No,1027.6,1031.1,Brisbane,SSE,SSE,13.0,2011-06-30,1.8,12.3,Yes,19.5,5.0,SW,53.0,15.3,6.4
21.6,7.0,70.0,8.8,22.0,6.0,No,1022.7,1026.5,Brisbane,SE,SSE,7.0,2011-07-01,3.0,11.4,No,21.0,2.0,SW,48.0,15.9,0.2
22.1,7.0,71.0,8.7,24.0,2.0,No,1021.0,1024.6,Brisbane,SE,SW,2.0,2011-07-02,2.8,11.3,No,21.1,6.0,WSW,47.0,15.8,0.0
20.9,4.0,72.0,1.2,15.0,7.0,No,1021.0,1023.4,Brisbane,WSW,NE,6.0,2011-07-03,3.0,12.3,No,19.2,7.0,SW,63.0,15.9,0.0
23.5,4.0,79.0,9.5,19.0,1.0,No,1017.2,1022.5,Brisbane,W,WNW,7.0,2011-07-04,2.8,10.6,No,23.0,0.0,SW,39.0,14.8,0.0
22.3,9.0,55.0,10.2,43.0,0.0,No,1013.0,1017.3,Brisbane,W,W,17.0,2011-07-05,2.6,11.1,No,21.6,1.0,W,27.0,19.5,0.0
21.4,11.0,35.0,9.9,31.0,0.0,No,1012.8,1016.2,Brisbane,WSW,W,13.0,2011-07-06,8.2,7.2,No,20.9,0.0,WSW,26.0,16.3,0.0
20.9,4.0,36.0,9.9,39.0,1.0,No,1015.9,1017.9,Brisbane,W,W,13.0,2011-07-07,6.2,7.4,No,20.6,0.0,WSW,32.0,17.2,0.0
20.8,4.0,53.0,9.7,22.0,1.0,No,1020.8,1024.4,Brisbane,WNW,SW,4.0,2011-07-08,5.0,6.5,No,20.3,1.0,SW,32.0,14.0,0.0
20.0,13.0,41.0,10.1,33.0,0.0,No,1016.9,1020.8,Brisbane,W,W,15.0,2011-07-09,4.0,9.0,No,19.7,0.0,W,28.0,13.7,0.0
19.2,6.0,47.0,10.0,33.0,0.0,No,1015.1,1019.2,Brisbane,WSW,WNW,11.0,2011-07-10,6.0,6.8,No,19.0,0.0,SW,29.0,12.1,0.0
21.9,9.0,42.0,9.9,35.0,2.0,No,1017.8,1018.9,Brisbane,W,WNW,9.0,2011-07-11,7.2,10.0,No,20.7,5.0,W,29.0,14.7,0.0
21.6,4.0,62.0,9.9,15.0,0.0,No,1021.2,1024.9,Brisbane,NNE,SW,2.0,2011-07-12,5.0,6.7,No,21.3,1.0,SW,36.0,11.6,0.0
23.5,2.0,63.0,9.6,20.0,3.0,No,1018.5,1022.2,Brisbane,W,WSW,4.0,2011-07-13,2.4,5.6,No,23.0,7.0,SW,21.0,11.7,0.0
23.4,4.0,49.0,9.4,,3.0,,,1023.5,Brisbane,,,,2011-07-14,4.0,9.3,No,,3.0,SW,,15.4,0.0
19.8,4.0,58.0,1.2,26.0,7.0,Yes,1027.0,1029.8,Brisbane,SE,SE,13.0,2011-07-15,3.4,13.2,,17.8,7.0,SW,58.0,14.6,
16.4,4.0,91.0,0.6,22.0,7.0,No,1024.1,1028.1,Brisbane,SSE,S,4.0,2011-07-16,2.6,12.0,Yes,15.9,8.0,SSW,77.0,13.1,10.8
21.8,6.0,74.0,7.8,17.0,3.0,No,1019.0,1022.8,Brisbane,SSE,SSE,2.0,2011-07-17,1.2,12.2,No,20.6,1.0,SW,58.0,15.6,1.0
23.4,6.0,80.0,9.9,19.0,3.0,No,1015.2,1019.4,Brisbane,SW,WSW,6.0,2011-07-18,2.6,10.1,No,23.2,1.0,SW,40.0,14.8,0.2
19.6,7.0,60.0,10.2,37.0,0.0,No,1012.4,1016.7,Brisbane,WSW,W,17.0,2011-07-19,3.2,8.3,No,18.9,1.0,W,30.0,15.6,0.0
18.0,13.0,56.0,10.0,43.0,1.0,No,1009.3,1012.0,Brisbane,W,W,20.0,2011-07-20,6.0,10.0,No,17.2,1.0,W,49.0,13.5,0.0
23.2,7.0,51.0,10.0,30.0,1.0,No,1008.2,1012.0,Brisbane,W,WNW,15.0,2011-07-21,6.2,10.8,No,22.8,0.0,WSW,34.0,17.6,0.0
23.6,9.0,51.0,10.0,30.0,1.0,No,1009.4,1012.1,Brisbane,SSW,SSW,9.0,2011-07-22,6.2,12.3,No,22.6,1.0,WSW,40.0,17.2,0.0
22.1,7.0,54.0,9.8,24.0,3.0,No,1013.4,1014.8,Brisbane,SSW,SW,7.0,2011-07-23,4.0,11.4,No,20.8,1.0,WSW,35.0,16.5,0.0
21.3,4.0,56.0,9.8,17.0,2.0,No,1016.5,1019.3,Brisbane,WSW,WNW,7.0,2011-07-24,4.8,8.4,No,20.1,0.0,SW,34.0,14.7,0.0
22.2,4.0,67.0,10.1,19.0,1.0,No,1018.2,1021.4,Brisbane,WSW,WSW,4.0,2011-07-25,2.4,7.7,No,22.0,0.0,SW,30.0,12.4,0.0
24.1,4.0,62.0,7.6,22.0,6.0,No,1019.9,1024.1,Brisbane,W,WNW,6.0,2011-07-26,3.6,7.5,No,22.2,3.0,SW,28.0,13.0,0.2
22.9,2.0,56.0,9.7,22.0,2.0,No,1022.5,1025.4,Brisbane,WSW,W,6.0,2011-07-27,3.2,8.8,No,22.4,1.0,SW,30.0,15.5,0.0
21.5,6.0,59.0,9.7,20.0,2.0,No,1024.1,1027.9,Brisbane,SSE,SE,7.0,2011-07-28,4.0,7.2,No,21.4,1.0,SSW,42.0,13.8,0.0
21.8,7.0,63.0,8.2,26.0,4.0,No,1023.2,1026.5,Brisbane,E,ESE,9.0,2011-07-29,4.0,10.8,No,20.4,3.0,SW,49.0,15.5,0.0
21.4,4.0,67.0,8.5,30.0,5.0,No,1021.5,1024.7,Brisbane,ENE,ESE,11.0,2011-07-30,3.2,10.1,No,19.1,2.0,SW,52.0,15.2,0.0
22.4,6.0,69.0,8.7,20.0,3.0,No,1020.1,1023.8,Brisbane,ESE,E,7.0,2011-07-31,4.0,9.0,No,19.2,1.0,SW,49.0,14.7,0.0
