Location,Rainfall,Temp.3.pm.F,Wind.Dir.9.am,Wind.Speed.3.pm,Wind.Gust.Dir,Pressure.3.pm,Humidity.9.am,Rain.Today,Wind.Dir.3.pm,Max.Temp.F,Humidity.3.pm,Min.Temp.F,Pressure.9.am,Date,Temp.9.am.F,Wind.Speed.9.am,Wind.Gust.Speed,Rain.Tomorrow
GoldCoast,0.0,73.75999999999999,S,35.0,SSE,1014.9,57.0,No,SSE,76.64,59.0,59.540000000000006,1015.8,2011-05-05,69.8,28.0,59.0,No
GoldCoast,0.0,74.12,S,28.0,S,1016.6,51.0,No,S,75.74000000000001,45.0,60.62,1019.8,2011-05-06,69.44,30.0,54.0,No
GoldCoast,0.0,72.14,SW,17.0,SSE,1014.3,45.0,No,SE,73.94,49.0,54.86,1017.6,2011-05-07,67.82,9.0,31.0,No
GoldCoast,0.0,72.68,WNW,17.0,N,1012.4,57.0,No,N,76.82,53.0,56.3,1016.4,2011-05-08,66.02,13.0,28.0,Yes
GoldCoast,2.2,66.56,WNW,2.0,NNW,1009.2,91.0,Yes,S,67.46,69.0,61.34,1012.9,2011-05-09,62.6,11.0,30.0,Yes
GoldCoast,1.6,66.56,WNW,11.0,SSE,1009.8,67.0,Yes,N,71.06,57.0,57.02,1011.1,2011-05-10,63.5,11.0,50.0,Yes
GoldCoast,3.6,70.7,NW,22.0,WNW,1009.8,61.0,Yes,NW,71.6,34.0,51.08,1014.1,2011-05-11,62.959999999999994,13.0,41.0,No
GoldCoast,0.0,69.25999999999999,W,31.0,W,1009.9,38.0,No,W,71.24000000000001,34.0,52.34,1013.7,2011-05-12,62.24,33.0,50.0,No
GoldCoast,0.0,70.52,W,15.0,N,1012.0,44.0,No,NNE,72.14,43.0,49.82,1016.0,2011-05-13,61.519999999999996,9.0,26.0,No
GoldCoast,0.0,70.34,W,11.0,WNW,1014.5,45.0,No,E,71.6,39.0,50.72,1015.5,2011-05-14,65.48,11.0,24.0,No
GoldCoast,0.0,71.24000000000001,S,19.0,S,1025.0,43.0,No,S,72.5,39.0,54.86,1025.6,2011-05-15,64.94,33.0,52.0,No
GoldCoast,0.0,70.88,S,30.0,S,1026.1,56.0,No,SE,74.48,59.0,53.42,1028.9,2011-05-16,67.82,19.0,33.0,No
GoldCoast,0.0,71.6,SSW,30.0,SSE,1024.5,64.0,No,SSE,74.84,61.0,57.2,1027.0,2011-05-17,68.54,9.0,48.0,No
GoldCoast,0.0,71.24000000000001,S,33.0,SSE,1026.1,67.0,No,S,75.92,55.0,56.66,1028.6,2011-05-18,66.74000000000001,26.0,52.0,No
GoldCoast,0.8,65.66,S,28.0,SSE,1026.5,84.0,No,S,70.7,88.0,61.16,1028.2,2011-05-19,66.02,26.0,52.0,Yes
GoldCoast,18.0,70.16,SSE,19.0,S,1024.4,68.0,Yes,SSE,71.24000000000001,63.0,58.82,1027.1,2011-05-20,68.54,35.0,48.0,Yes
GoldCoast,3.0,70.52,S,11.0,SSE,1022.5,84.0,Yes,SSE,72.14,74.0,59.9,1025.5,2011-05-21,67.1,13.0,33.0,Yes
GoldCoast,7.8,66.38,SSW,4.0,NW,1018.7,93.0,Yes,SW,71.78,96.0,62.959999999999994,1022.6,2011-05-22,66.02,11.0,26.0,Yes
GoldCoast,7.2,64.04,N,17.0,WNW,1010.5,93.0,Yes,NW,72.5,91.0,62.6,1014.0,2011-05-23,66.92,9.0,57.0,Yes
GoldCoast,5.4,71.96,WNW,26.0,NW,1004.8,65.0,Yes,NW,73.4,41.0,57.2,1008.8,2011-05-24,66.02,15.0,41.0,No
GoldCoast,0.2,65.48,W,24.0,W,1005.5,53.0,No,W,68.54,45.0,53.24,1008.0,2011-05-25,61.519999999999996,28.0,46.0,No
GoldCoast,0.0,69.98,WNW,24.0,SSW,1012.2,50.0,No,S,71.78,44.0,53.78,1012.8,2011-05-26,63.5,15.0,37.0,No
GoldCoast,0.0,70.16,WNW,15.0,SE,1015.7,62.0,No,ESE,72.86,56.0,50.0,1018.4,2011-05-27,62.6,9.0,26.0,No
GoldCoast,0.0,69.44,S,33.0,S,1019.4,69.0,No,SSE,72.5,61.0,54.5,1021.0,2011-05-28,65.3,17.0,50.0,No
GoldCoast,0.6,68.54,S,30.0,SE,1019.5,76.0,No,E,73.75999999999999,69.0,56.66,1022.7,2011-05-29,65.84,17.0,46.0,Yes
GoldCoast,3.4,66.56,SSE,15.0,S,1013.8,88.0,Yes,SE,67.46,65.0,57.56,1017.9,2011-05-30,61.34,19.0,33.0,Yes
GoldCoast,7.0,66.02,SSW,28.0,SE,1012.8,72.0,Yes,SSE,69.98,61.0,51.620000000000005,1014.9,2011-05-31,60.8,9.0,54.0,Yes
GoldCoast,1.4,68.18,,13.0,S,1014.6,90.0,Yes,S,68.72,68.0,52.879999999999995,1014.3,2011-06-01,58.1,0.0,26.0,No
GoldCoast,0.6,71.78,S,30.0,S,1015.3,63.0,No,S,74.12,56.0,57.92,1016.9,2011-06-02,68.36,28.0,59.0,No
GoldCoast,0.0,70.7,S,13.0,SSW,1015.1,59.0,No,ESE,73.58,55.0,55.04,1018.2,2011-06-03,65.66,9.0,24.0,No
GoldCoast,0.0,74.48,NW,15.0,WNW,1014.8,74.0,No,WNW,75.74000000000001,37.0,52.34,1018.0,2011-06-04,62.959999999999994,15.0,30.0,No
GoldCoast,0.0,71.42,WNW,13.0,NW,1014.3,72.0,No,NNW,73.4,45.0,53.24,1018.1,2011-06-05,60.62,13.0,22.0,No
GoldCoast,0.0,73.22,WNW,13.0,ESE,1014.5,64.0,No,E,77.72,53.0,52.879999999999995,1016.8,2011-06-06,65.48,7.0,19.0,No
GoldCoast,0.0,68.36,SSW,6.0,S,1015.9,78.0,No,SSW,68.9,69.0,59.18,1019.6,2011-06-07,63.86,6.0,19.0,No
GoldCoast,0.0,64.04,WNW,13.0,WNW,1014.8,52.0,No,NNW,65.3,48.0,56.48,1018.3,2011-06-08,62.24,20.0,28.0,No
GoldCoast,0.0,55.76,W,17.0,NW,1014.0,31.0,No,WNW,58.1,41.0,55.58,1016.5,2011-06-09,57.379999999999995,17.0,33.0,No
GoldCoast,0.0,65.3,W,13.0,NW,1015.7,46.0,No,NNE,66.56,40.0,45.14,1016.9,2011-06-10,55.94,11.0,28.0,No
GoldCoast,0.0,62.42,SSW,20.0,S,1016.9,59.0,No,S,65.3,62.0,51.08,1019.8,2011-06-11,60.62,11.0,44.0,Yes
GoldCoast,10.2,64.22,SSW,15.0,S,1013.3,99.0,Yes,S,67.82,69.0,58.28,1016.3,2011-06-12,60.440000000000005,11.0,39.0,Yes
GoldCoast,2.8,68.54,S,17.0,S,1009.7,72.0,Yes,S,70.34,59.0,56.84,1013.5,2011-06-13,64.94,28.0,46.0,No
GoldCoast,0.0,67.28,NW,24.0,NW,1008.6,73.0,No,NW,69.25999999999999,52.0,54.32,1010.7,2011-06-14,60.440000000000005,31.0,46.0,No
GoldCoast,0.0,67.1,NW,17.0,NNW,1013.3,72.0,No,NNE,68.54,55.0,52.16,1015.4,2011-06-15,59.0,15.0,28.0,No
GoldCoast,0.0,69.62,WNW,9.0,SSW,1011.9,70.0,No,SSW,70.7,52.0,50.72,1014.7,2011-06-16,59.9,17.0,31.0,No
GoldCoast,0.0,70.16,NW,24.0,W,1008.5,59.0,No,WNW,71.78,41.0,52.34,1013.3,2011-06-17,62.959999999999994,22.0,50.0,No
GoldCoast,0.0,68.9,W,17.0,W,1010.0,42.0,No,W,69.98,28.0,50.18,1012.4,2011-06-18,60.440000000000005,20.0,28.0,No
GoldCoast,0.0,66.92,NW,13.0,NW,1014.8,58.0,No,NE,68.72,42.0,47.120000000000005,1016.9,2011-06-19,57.379999999999995,13.0,19.0,No
GoldCoast,0.0,69.25999999999999,NW,15.0,NE,1014.7,66.0,No,NW,69.98,38.0,47.120000000000005,1018.2,2011-06-20,57.02,13.0,26.0,No
GoldCoast,0.0,71.42,NW,19.0,NNW,1009.6,65.0,No,NNW,72.14,42.0,50.0,1015.5,2011-06-21,58.64,13.0,35.0,No
GoldCoast,0.0,66.56,WNW,22.0,WNW,1013.1,55.0,No,W,68.36,25.0,53.06,1014.8,2011-06-22,59.9,26.0,41.0,No
GoldCoast,0.0,65.84,WNW,15.0,ENE,1018.0,51.0,No,ENE,66.92,39.0,46.76,1019.8,2011-06-23,56.120000000000005,7.0,20.0,No
GoldCoast,0.0,67.64,SSW,20.0,S,1023.3,64.0,No,S,71.96,51.0,51.08,1025.0,2011-06-24,59.72,7.0,43.0,No
GoldCoast,0.0,69.25999999999999,S,33.0,S,1026.3,66.0,No,SSE,71.96,53.0,59.0,1028.4,2011-06-25,67.28,28.0,41.0,No
GoldCoast,0.0,68.36,S,11.0,SSE,1025.2,67.0,No,SE,72.86,65.0,58.459999999999994,1028.4,2011-06-26,66.56,15.0,35.0,No
GoldCoast,0.0,71.24000000000001,SSW,13.0,SW,1024.3,64.0,No,ENE,72.68,50.0,52.52,1026.8,2011-06-27,62.42,7.0,19.0,No
GoldCoast,0.0,68.36,S,31.0,SSE,1026.8,54.0,No,SSE,72.86,58.0,54.86,1029.4,2011-06-28,64.94,28.0,50.0,Yes
GoldCoast,2.2,66.02,SSE,48.0,SE,1029.0,99.0,Yes,SSE,68.0,65.0,57.56,1030.8,2011-06-29,60.980000000000004,41.0,70.0,Yes
GoldCoast,3.2,65.84,S,44.0,SE,1027.6,61.0,Yes,S,68.54,63.0,57.2,1030.7,2011-06-30,63.86,30.0,72.0,Yes
GoldCoast,2.6,67.1,SSW,30.0,S,1022.8,72.0,Yes,SSE,69.25999999999999,60.0,55.76,1025.8,2011-07-01,61.519999999999996,20.0,48.0,No
GoldCoast,0.0,67.64,S,28.0,S,1021.4,65.0,No,S,69.25999999999999,55.0,55.04,1024.0,2011-07-02,63.5,20.0,46.0,No
GoldCoast,0.0,68.18,WSW,0.0,S,1021.0,75.0,No,,69.08,60.0,56.84,1023.0,2011-07-03,62.24,7.0,37.0,No
GoldCoast,0.0,72.68,NW,17.0,NW,1016.9,78.0,No,NW,73.22,41.0,54.14,1021.8,2011-07-04,61.88,11.0,31.0,No
GoldCoast,0.0,71.42,W,31.0,WNW,1012.3,54.0,No,WNW,72.86,26.0,57.56,1016.4,2011-07-05,67.46,20.0,54.0,No
GoldCoast,0.0,70.34,NW,15.0,W,1011.9,45.0,No,NNW,71.96,28.0,52.52,1015.9,2011-07-06,59.36,17.0,39.0,No
GoldCoast,0.0,69.25999999999999,NW,28.0,W,1015.0,43.0,No,WNW,70.7,29.0,49.28,1017.2,2011-07-07,59.36,22.0,57.0,No
GoldCoast,0.0,66.38,SSW,13.0,W,1020.9,45.0,No,ENE,67.46,45.0,49.1,1024.1,2011-07-08,60.08,7.0,19.0,No
GoldCoast,0.0,69.98,NNW,13.0,WNW,1016.0,50.0,No,W,70.7,24.0,44.42,1019.6,2011-07-09,53.24,19.0,41.0,No
GoldCoast,0.0,66.92,NW,28.0,W,1014.0,49.0,No,NW,67.82,28.0,45.32,1018.1,2011-07-10,54.5,19.0,44.0,No
GoldCoast,0.0,66.92,W,11.0,W,1017.9,36.0,No,ESE,69.08,37.0,50.0,1018.0,2011-07-11,60.8,13.0,52.0,No
GoldCoast,0.0,68.36,NW,17.0,NW,1020.9,55.0,No,NNW,69.44,34.0,46.22,1024.2,2011-07-12,58.1,15.0,30.0,No
GoldCoast,0.0,68.0,NW,17.0,NW,1018.3,56.0,No,NW,69.62,31.0,47.48,1021.2,2011-07-13,56.3,19.0,39.0,No
GoldCoast,0.0,69.44,WNW,17.0,SSE,1021.6,50.0,No,E,71.96,53.0,48.2,1023.0,2011-07-14,62.959999999999994,7.0,57.0,No
GoldCoast,0.0,61.88,S,28.0,SE,1027.3,57.0,No,S,67.46,68.0,57.74,1029.4,2011-07-15,62.42,31.0,69.0,Yes
GoldCoast,20.6,58.82,S,22.0,S,1024.4,87.0,Yes,S,62.78,84.0,54.68,1028.3,2011-07-16,56.3,26.0,48.0,Yes
GoldCoast,2.6,66.92,S,26.0,SSE,1019.3,75.0,Yes,SSE,68.9,71.0,55.58,1022.5,2011-07-17,62.42,28.0,37.0,No
GoldCoast,0.2,68.18,NW,17.0,ENE,1014.9,72.0,No,ENE,71.6,62.0,51.26,1018.6,2011-07-18,61.7,9.0,20.0,No
GoldCoast,0.0,68.0,W,24.0,WNW,1011.5,45.0,No,WNW,69.62,26.0,49.46,1015.6,2011-07-19,61.7,19.0,41.0,No
GoldCoast,0.0,67.1,WNW,30.0,NE,1007.5,55.0,No,NW,70.16,43.0,48.74,1010.3,2011-07-20,55.22,31.0,57.0,No
GoldCoast,0.2,70.7,WNW,15.0,WNW,1008.1,51.0,No,ENE,72.5,50.0,53.6,1011.3,2011-07-21,63.86,17.0,28.0,No
GoldCoast,0.2,71.42,SSW,24.0,S,1009.1,53.0,No,S,72.86,42.0,51.620000000000005,1011.3,2011-07-22,65.3,24.0,46.0,No
GoldCoast,0.0,69.08,SSW,22.0,S,1013.6,50.0,No,S,70.88,36.0,51.620000000000005,1014.2,2011-07-23,62.78,24.0,46.0,No
GoldCoast,0.0,65.66,NW,24.0,S,1016.5,52.0,No,SE,68.72,56.0,48.56,1018.6,2011-07-24,60.980000000000004,6.0,30.0,No
GoldCoast,0.0,69.25999999999999,NW,13.0,NE,1017.9,69.0,No,E,71.42,46.0,48.74,1020.7,2011-07-25,61.34,13.0,22.0,No
GoldCoast,0.0,70.7,NNW,17.0,NW,1019.6,63.0,No,N,75.2,41.0,45.86,1023.1,2011-07-26,59.9,11.0,31.0,No
GoldCoast,0.0,66.56,WSW,30.0,SSE,1023.2,52.0,No,SE,69.98,49.0,50.0,1025.0,2011-07-27,61.34,7.0,43.0,No
GoldCoast,0.0,68.0,S,31.0,SSE,1024.3,51.0,No,SSE,70.88,52.0,47.48,1027.2,2011-07-28,61.7,17.0,50.0,No
GoldCoast,0.0,67.82,S,24.0,SSE,1023.8,66.0,No,SSE,70.52,58.0,55.22,1026.1,2011-07-29,65.12,28.0,43.0,No
GoldCoast,0.0,66.74000000000001,S,24.0,SSE,1021.8,62.0,No,SE,69.98,50.0,53.42,1024.5,2011-07-30,64.22,20.0,33.0,No
GoldCoast,0.0,67.82,SW,17.0,SE,1020.5,56.0,No,SE,70.7,54.0,52.34,1023.4,2011-07-31,64.04,11.0,26.0,No
GoldCoast,0.0,68.36,SW,13.0,ESE,1021.6,65.0,No,E,69.98,60.0,52.16,1023.8,2011-08-01,63.5,7.0,22.0,No
GoldCoast,0.0,67.64,SW,19.0,ESE,1022.6,67.0,No,ESE,70.7,67.0,52.34,1024.8,2011-08-02,63.68,9.0,26.0,No
GoldCoast,0.0,68.18,SSW,28.0,SE,1024.6,65.0,No,SE,71.78,63.0,53.78,1026.0,2011-08-03,64.4,9.0,33.0,No
GoldCoast,0.0,68.36,S,20.0,SSE,1027.3,65.0,No,SE,71.6,54.0,53.42,1028.9,2011-08-04,65.3,15.0,28.0,No
GoldCoast,0.0,69.08,SSW,13.0,SE,1026.1,61.0,No,SSE,71.6,60.0,56.3,1029.1,2011-08-05,65.66,13.0,35.0,No
GoldCoast,0.0,70.7,W,20.0,NNE,1021.4,60.0,No,NE,73.22,60.0,53.42,1025.8,2011-08-06,65.84,6.0,28.0,No
GoldCoast,0.0,72.32,NW,26.0,NNE,1015.5,59.0,No,NNE,76.82,57.0,57.379999999999995,1020.5,2011-08-07,68.72,9.0,31.0,No
GoldCoast,0.0,73.58,NNW,31.0,NW,1008.6,69.0,No,NW,75.2,26.0,59.9,1013.6,2011-08-08,64.04,13.0,50.0,No
GoldCoast,0.0,68.72,NW,33.0,WNW,1007.3,45.0,No,WNW,71.42,26.0,49.64,1012.0,2011-08-09,60.62,13.0,44.0,No
GoldCoast,0.0,71.78,NW,26.0,NW,1006.7,48.0,No,NW,72.14,26.0,46.76,1012.0,2011-08-10,59.18,15.0,46.0,No
GoldCoast,0.0,64.94,S,20.0,S,1006.6,41.0,No,SE,69.8,69.0,52.34,1009.4,2011-08-11,66.38,19.0,37.0,No
GoldCoast,0.0,69.8,SW,17.0,SSE,1013.5,44.0,No,SE,71.24000000000001,41.0,49.46,1014.9,2011-08-12,62.059999999999995,9.0,41.0,No
GoldCoast,0.0,67.46,S,33.0,S,1020.7,59.0,No,SE,71.42,58.0,51.620000000000005,1023.0,2011-08-13,65.84,30.0,43.0,No
GoldCoast,0.0,68.18,S,13.0,S,1021.3,59.0,No,ESE,70.7,58.0,53.42,1024.8,2011-08-14,66.02,13.0,41.0,No
GoldCoast,0.2,66.56,SSW,26.0,SSE,1020.0,68.0,No,SE,69.44,61.0,51.44,1023.7,2011-08-15,62.42,9.0,37.0,No
GoldCoast,0.0,66.74000000000001,S,20.0,ESE,1017.8,62.0,No,ESE,69.98,62.0,53.96,1021.2,2011-08-16,65.3,17.0,28.0,No
GoldCoast,0.0,66.38,S,26.0,N,1018.0,69.0,No,NE,71.96,70.0,54.32,1020.2,2011-08-17,65.66,9.0,43.0,No
GoldCoast,0.4,69.8,NW,24.0,WNW,1011.6,65.0,No,W,70.7,32.0,60.26,1014.5,2011-08-18,66.74000000000001,26.0,59.0,No
GoldCoast,0.0,68.18,WNW,20.0,WNW,1013.7,40.0,No,W,70.88,31.0,48.2,1017.1,2011-08-19,60.8,19.0,41.0,No
GoldCoast,0.0,66.2,SSW,28.0,S,1018.7,54.0,No,S,70.16,59.0,46.22,1021.0,2011-08-20,61.519999999999996,9.0,61.0,Yes
GoldCoast,22.4,66.02,SSW,52.0,SSE,1024.5,99.0,Yes,SSE,68.72,62.0,55.04,1025.7,2011-08-21,56.84,17.0,76.0,Yes
GoldCoast,26.4,64.94,S,50.0,SSE,1026.4,78.0,Yes,S,67.64,74.0,55.94,1028.2,2011-08-22,60.62,39.0,81.0,Yes
GoldCoast,30.8,67.64,SE,43.0,SSE,1024.8,84.0,Yes,SE,69.08,73.0,58.459999999999994,1026.9,2011-08-23,66.92,46.0,93.0,Yes
GoldCoast,2.2,68.36,S,39.0,S,1023.1,69.0,Yes,SSE,70.34,65.0,58.28,1025.7,2011-08-24,64.58,35.0,61.0,No
GoldCoast,0.0,69.98,S,22.0,S,1022.9,67.0,No,SSE,71.96,70.0,60.440000000000005,1024.9,2011-08-25,67.28,35.0,48.0,No
GoldCoast,0.0,69.8,SSE,24.0,ESE,1022.3,73.0,No,ESE,72.32,68.0,57.02,1025.3,2011-08-26,69.62,13.0,30.0,Yes
GoldCoast,4.2,65.48,NE,28.0,NNE,1016.6,88.0,Yes,NE,68.18,100.0,61.16,1022.4,2011-08-27,64.4,28.0,41.0,Yes
GoldCoast,27.8,69.08,,24.0,SE,1016.8,71.0,Yes,SE,72.68,72.0,59.72,1019.2,2011-08-28,68.18,0.0,35.0,No
GoldCoast,0.0,73.58,NW,26.0,N,1017.2,70.0,No,NNE,76.82,55.0,56.3,1020.4,2011-08-29,67.64,11.0,35.0,No
GoldCoast,0.2,69.08,NNE,17.0,N,1017.5,82.0,No,SE,71.78,71.0,58.82,1020.5,2011-08-30,65.12,20.0,33.0,Yes
GoldCoast,11.0,69.8,SSW,19.0,SSE,1019.9,69.0,Yes,SE,70.34,62.0,54.68,1022.4,2011-08-31,65.66,6.0,31.0,No
GoldCoast,0.0,70.52,SSW,17.0,ENE,1020.5,62.0,No,E,73.58,61.0,56.3,1023.7,2011-09-01,67.64,11.0,24.0,No
GoldCoast,0.0,69.44,S,37.0,SSE,1023.5,59.0,No,SSE,72.5,55.0,57.2,1025.0,2011-09-02,66.2,19.0,61.0,No
GoldCoast,0.0,68.54,S,31.0,S,1026.7,51.0,No,SSE,72.14,57.0,57.92,1028.7,2011-09-03,65.84,30.0,52.0,No
GoldCoast,0.0,69.25999999999999,SSE,30.0,SSE,1026.1,62.0,No,SSE,72.86,59.0,56.120000000000005,1029.0,2011-09-04,66.38,37.0,44.0,Yes
GoldCoast,5.0,68.18,SSE,24.0,ESE,1025.2,74.0,Yes,SE,70.16,56.0,58.459999999999994,1028.8,2011-09-05,65.12,24.0,41.0,No
GoldCoast,0.2,68.9,SSE,24.0,S,1020.5,60.0,No,ESE,73.22,65.0,55.4,1024.5,2011-09-06,68.54,24.0,30.0,No
GoldCoast,1.0,72.86,NW,28.0,NE,1017.4,65.0,No,NNE,74.84,63.0,57.74,1020.4,2011-09-07,69.08,11.0,33.0,No
GoldCoast,0.0,72.5,NW,24.0,NNE,1016.2,69.0,No,NE,77.18,65.0,58.1,1020.2,2011-09-08,69.62,19.0,33.0,No
GoldCoast,0.2,60.08,NW,17.0,WNW,1007.3,77.0,No,SW,71.42,69.0,59.36,1012.5,2011-09-09,64.22,15.0,67.0,Yes
GoldCoast,10.8,67.82,W,26.0,W,1008.9,41.0,Yes,W,68.36,26.0,52.34,1011.8,2011-09-10,57.2,39.0,61.0,No
GoldCoast,0.0,74.66,NW,22.0,W,1011.7,34.0,No,WNW,75.2,21.0,51.44,1016.1,2011-09-11,63.68,15.0,48.0,No
GoldCoast,0.0,66.74000000000001,SSE,35.0,S,1020.0,43.0,No,SE,69.44,54.0,52.879999999999995,1020.4,2011-09-12,65.3,17.0,50.0,No
GoldCoast,0.0,68.36,SSE,19.0,S,1024.7,55.0,No,ESE,70.52,52.0,55.04,1027.4,2011-09-13,66.92,28.0,35.0,No
GoldCoast,0.2,72.5,NW,28.0,NW,1021.2,47.0,No,NE,77.9,54.0,52.16,1026.3,2011-09-14,67.28,28.0,35.0,No
GoldCoast,0.0,75.02,NW,19.0,N,1019.4,48.0,No,NNE,77.9,49.0,52.16,1023.4,2011-09-15,68.36,13.0,26.0,No
GoldCoast,0.0,75.92,NW,26.0,NNE,1016.3,38.0,No,NNE,80.96,54.0,53.6,1020.7,2011-09-16,70.88,13.0,30.0,No
GoldCoast,0.0,76.46,NNW,17.0,NW,1015.8,43.0,No,N,87.61999999999999,57.0,54.86,1018.9,2011-09-17,72.86,17.0,28.0,No
GoldCoast,0.0,78.44,NW,17.0,NW,1016.9,42.0,No,NNE,89.78,51.0,59.18,1020.2,2011-09-18,76.28,9.0,33.0,No
GoldCoast,0.0,73.75999999999999,SSE,17.0,SSE,1017.3,74.0,No,ESE,75.74000000000001,76.0,59.72,1021.4,2011-09-19,71.78,20.0,33.0,No
GoldCoast,0.0,72.32,NNW,35.0,N,1012.6,69.0,No,N,79.7,63.0,59.18,1017.7,2011-09-20,69.62,15.0,48.0,No
GoldCoast,0.0,70.88,SSE,35.0,S,1017.7,59.0,No,SE,74.84,53.0,60.980000000000004,1019.2,2011-09-21,73.22,37.0,54.0,No
GoldCoast,0.0,71.42,SSE,17.0,S,1022.1,57.0,No,SE,74.84,54.0,60.62,1025.0,2011-09-22,71.24000000000001,17.0,26.0,No
GoldCoast,0.0,73.58,NW,31.0,NNE,1017.7,56.0,No,NNE,77.54,61.0,56.48,1022.8,2011-09-23,69.98,19.0,37.0,No
GoldCoast,0.0,74.48,N,30.0,NE,1016.2,66.0,No,NNE,79.16,64.0,62.6,1019.7,2011-09-24,71.24000000000001,20.0,37.0,No
GoldCoast,0.0,73.22,NNW,37.0,N,1008.8,70.0,No,NNE,76.64,67.0,63.68,1015.2,2011-09-25,69.62,17.0,50.0,No
GoldCoast,0.2,69.25999999999999,S,31.0,S,1016.1,55.0,No,S,74.48,48.0,58.82,1017.1,2011-09-26,69.44,22.0,59.0,No
GoldCoast,0.0,69.8,SSE,41.0,SE,1018.4,48.0,No,SE,73.94,58.0,57.56,1021.4,2011-09-27,70.16,28.0,50.0,No
GoldCoast,0.0,68.72,SE,20.0,NNE,1016.6,59.0,No,NNE,72.86,56.0,57.02,1020.0,2011-09-28,68.72,6.0,31.0,No
GoldCoast,0.0,68.54,NNW,33.0,NNW,1006.0,68.0,No,NNW,69.8,70.0,62.42,1012.7,2011-09-29,65.84,20.0,52.0,Yes
GoldCoast,1.4,72.32,N,30.0,NE,1005.9,37.0,Yes,NE,75.38,51.0,55.58,1010.9,2011-09-30,67.82,13.0,37.0,No
GoldCoast,0.0,77.72,SSE,37.0,W,1001.3,63.0,No,W,81.32,21.0,54.32,1005.5,2011-10-01,70.34,11.0,76.0,No
GoldCoast,0.0,68.72,W,24.0,S,1008.0,36.0,No,W,73.75999999999999,33.0,53.24,1009.6,2011-10-02,65.12,30.0,56.0,No
GoldCoast,0.0,67.28,S,52.0,SE,1016.5,50.0,No,SSE,73.94,66.0,57.2,1018.0,2011-10-03,67.82,37.0,63.0,No
GoldCoast,0.0,69.44,S,50.0,SSE,1018.3,40.0,No,SSE,73.22,58.0,55.22,1021.5,2011-10-04,68.36,19.0,61.0,No
GoldCoast,0.0,66.74000000000001,SSE,13.0,SSE,1017.7,59.0,No,SE,71.42,64.0,53.96,1021.7,2011-10-05,68.72,17.0,28.0,Yes
GoldCoast,2.6,66.02,WNW,11.0,N,1013.4,93.0,Yes,NNE,69.44,77.0,59.0,1017.4,2011-10-06,61.88,11.0,39.0,Yes
GoldCoast,1.8,71.42,NW,28.0,NE,1009.0,72.0,Yes,NE,77.0,75.0,59.540000000000006,1013.5,2011-10-07,69.08,15.0,33.0,Yes
GoldCoast,5.0,71.24000000000001,W,13.0,S,1005.9,91.0,Yes,W,72.68,57.0,60.8,1010.8,2011-10-08,61.16,26.0,59.0,Yes
GoldCoast,9.0,73.94,NNE,15.0,WNW,1005.4,71.0,Yes,NE,81.32,76.0,54.14,1010.4,2011-10-09,68.72,11.0,35.0,No
GoldCoast,0.0,74.84,S,24.0,S,1008.2,41.0,No,W,76.28,38.0,61.16,1011.0,2011-10-10,72.68,22.0,35.0,No
GoldCoast,0.2,73.04,NE,33.0,NNE,1008.0,61.0,No,NNE,78.8,71.0,58.28,1012.3,2011-10-11,73.04,11.0,41.0,No
GoldCoast,0.0,74.48,SSE,20.0,SE,1012.9,63.0,No,E,77.0,73.0,61.88,1015.2,2011-10-12,74.3,17.0,37.0,No
GoldCoast,0.0,71.96,SSE,31.0,SE,1016.7,74.0,No,SSE,78.44,78.0,66.02,1019.8,2011-10-13,74.3,19.0,54.0,Yes
GoldCoast,14.0,74.12,S,28.0,SSE,1014.1,88.0,Yes,SSE,76.28,77.0,62.78,1017.9,2011-10-14,70.52,19.0,37.0,Yes
GoldCoast,28.0,75.74000000000001,NW,26.0,WSW,1005.1,91.0,Yes,NNE,76.64,77.0,64.75999999999999,1009.3,2011-10-15,68.54,13.0,59.0,Yes
GoldCoast,12.0,76.1,E,13.0,SSE,1013.5,69.0,Yes,NE,79.88,60.0,58.82,1014.1,2011-10-16,72.86,9.0,33.0,Yes
GoldCoast,4.8,69.62,SSE,52.0,SSE,1026.7,97.0,Yes,SSE,71.96,67.0,64.58,1026.5,2011-10-17,64.58,37.0,69.0,Yes
GoldCoast,1.6,69.98,SSE,43.0,SE,1029.0,57.0,Yes,SE,74.66,58.0,63.5,1031.2,2011-10-18,70.7,44.0,59.0,No
GoldCoast,1.0,70.52,SSE,33.0,SSE,1027.0,68.0,No,SE,73.4,58.0,59.72,1030.2,2011-10-19,68.54,30.0,54.0,No
GoldCoast,0.0,70.7,SSE,26.0,SSE,1025.1,61.0,No,SE,75.56,65.0,62.6,1028.6,2011-10-20,69.44,20.0,41.0,No
GoldCoast,0.0,71.96,SSE,22.0,SSE,1023.2,61.0,No,ESE,77.9,63.0,62.959999999999994,1026.3,2011-10-21,74.66,20.0,31.0,No
GoldCoast,0.0,73.22,SSE,24.0,ESE,1022.9,68.0,No,E,77.0,66.0,62.6,1024.9,2011-10-22,71.96,24.0,33.0,No
GoldCoast,0.0,74.3,ESE,17.0,ESE,1021.3,61.0,No,E,76.82,53.0,60.8,1024.1,2011-10-23,73.94,24.0,30.0,No
GoldCoast,0.0,75.56,E,28.0,NE,1015.5,59.0,No,NE,78.62,64.0,59.540000000000006,1019.9,2011-10-24,73.04,9.0,35.0,No
