Rainfall,Humidity_3_pm,Pressure_3_pm,Humidity_9_am,Max_Temp_F,Date,Rain_Today,Min_Temp_F,Wind_Gust_Speed,Temp_9_am_F,Rain_Tomorrow,Wind_Dir_9_am,Wind_Speed_9_am,Wind_Dir_3_pm,Wind_Speed_3_pm,Wind_Gust_Dir,Temp_3_pm_F,Location,Pressure_9_am
0.4,55.0,1025.2,83.0,75.38,2010-10-12,No,52.7,30.0,62.059999999999995,No,N,9.0,E,13.0,NNE,72.68,BadgerysCreek,1030.5
0.0,61.0,1015.1,100.0,78.25999999999999,2010-10-13,No,54.68,57.0,60.26,Yes,SSW,4.0,E,6.0,NNE,78.25999999999999,BadgerysCreek,1020.2
10.4,53.0,1008.3,78.0,83.48,2010-10-14,Yes,58.459999999999994,26.0,69.62,No,N,17.0,S,9.0,N,80.96,BadgerysCreek,1011.5
0.2,65.0,989.1,83.0,75.56,2010-10-15,No,58.459999999999994,,68.0,,NNE,22.0,N,41.0,,73.04,BadgerysCreek,999.1
,40.0,1004.4,43.0,59.72,2010-10-16,,49.82,78.0,51.8,No,W,39.0,W,41.0,W,57.92,BadgerysCreek,1000.8
0.0,39.0,1011.5,53.0,73.04,2010-10-17,No,41.72,41.0,56.84,No,WNW,11.0,ENE,9.0,SW,70.52,BadgerysCreek,1013.7
0.2,40.0,1015.7,57.0,74.84,2010-10-18,No,42.620000000000005,44.0,58.82,No,WSW,20.0,SW,11.0,SW,73.94,BadgerysCreek,1019.1
0.0,64.0,1026.6,82.0,60.980000000000004,2010-10-19,No,44.96,20.0,55.04,No,W,7.0,E,11.0,ESE,59.9,BadgerysCreek,1026.1
0.0,45.0,1025.0,67.0,73.22,2010-10-20,No,50.36,30.0,60.8,No,NNW,2.0,ENE,13.0,E,71.96,BadgerysCreek,1029.3
0.2,49.0,1021.7,78.0,75.92,2010-10-21,No,48.74,31.0,60.980000000000004,No,,0.0,NNE,13.0,NE,73.94,BadgerysCreek,1026.5
0.0,53.0,1017.4,81.0,80.24000000000001,2010-10-22,No,51.98,44.0,63.68,Yes,WSW,4.0,N,24.0,NW,75.56,BadgerysCreek,1022.0
2.2,52.0,1014.3,74.0,83.3,2010-10-23,Yes,50.9,48.0,65.12,Yes,,0.0,W,24.0,WSW,73.58,BadgerysCreek,1017.2
4.0,92.0,1021.6,90.0,62.42,2010-10-24,Yes,53.24,35.0,53.24,Yes,SW,17.0,SSW,19.0,S,56.48,BadgerysCreek,1022.3
7.0,57.0,1018.6,73.0,69.62,2010-10-25,Yes,52.879999999999995,43.0,62.24,No,SSW,19.0,SSE,13.0,S,66.56,BadgerysCreek,1021.4
0.0,39.0,1014.6,80.0,79.16,2010-10-26,No,47.3,28.0,61.16,No,,0.0,NNE,17.0,NNE,77.54,BadgerysCreek,1018.5
0.0,72.0,1014.0,61.0,76.64,2010-10-27,No,46.58,41.0,63.68,Yes,,0.0,E,17.0,ESE,71.42,BadgerysCreek,1016.6
17.2,63.0,1020.5,99.0,67.1,2010-10-28,Yes,56.120000000000005,22.0,56.84,No,SW,11.0,E,11.0,SE,65.12,BadgerysCreek,1022.5
0.4,71.0,1017.9,84.0,68.72,2010-10-29,No,53.06,24.0,59.9,No,SW,6.0,ESE,11.0,NE,65.48,BadgerysCreek,1021.3
0.2,53.0,1011.3,81.0,85.1,2010-10-30,No,52.52,39.0,63.68,No,N,6.0,ENE,19.0,ENE,83.3,BadgerysCreek,1015.9
0.0,45.0,1009.8,95.0,86.0,2010-10-31,No,62.78,37.0,67.1,No,NE,4.0,NNW,17.0,WNW,85.82,BadgerysCreek,1012.2
0.0,78.0,1012.5,68.0,70.16,2010-11-01,No,57.92,46.0,66.74000000000001,Yes,SW,13.0,SE,19.0,W,65.48,BadgerysCreek,1015.5
33.8,55.0,1012.9,68.0,68.54,2010-11-02,Yes,51.620000000000005,50.0,58.459999999999994,No,WSW,26.0,WSW,26.0,SW,65.66,BadgerysCreek,1012.5
0.0,40.0,1015.8,72.0,75.92,2010-11-03,No,45.68,39.0,63.68,Yes,W,7.0,SSW,15.0,ESE,74.84,BadgerysCreek,1018.4
2.0,80.0,1020.8,78.0,64.58,2010-11-04,Yes,54.32,31.0,58.64,Yes,SSW,11.0,S,17.0,S,58.64,BadgerysCreek,1022.8
1.4,51.0,1022.6,77.0,65.66,2010-11-05,Yes,52.34,41.0,58.82,Yes,SW,15.0,SE,20.0,SSE,63.32,BadgerysCreek,1024.5
2.2,82.0,1022.2,88.0,63.14,2010-11-06,Yes,53.24,31.0,56.84,Yes,SW,11.0,E,15.0,SSE,58.82,BadgerysCreek,1024.3
5.8,59.0,1017.7,90.0,75.38,2010-11-07,Yes,50.72,31.0,58.64,No,N,9.0,NE,13.0,N,72.5,BadgerysCreek,1021.7
0.0,73.0,1014.3,80.0,86.36,2010-11-08,No,54.68,59.0,66.56,Yes,ENE,2.0,NE,20.0,SW,69.25999999999999,BadgerysCreek,1017.4
12.2,70.0,1024.3,85.0,75.2,2010-11-09,Yes,59.18,26.0,67.64,No,ESE,15.0,E,13.0,NE,72.14,BadgerysCreek,1025.2
0.2,82.0,1017.5,86.0,82.75999999999999,2010-11-10,No,62.059999999999995,63.0,69.62,Yes,NNE,6.0,SSW,37.0,WSW,66.74000000000001,BadgerysCreek,1021.9
11.4,52.0,1011.7,78.0,84.02,2010-11-11,Yes,61.16,37.0,68.54,No,N,7.0,NNE,15.0,SW,82.22,BadgerysCreek,1017.2
0.2,36.0,1010.9,76.0,88.88000000000001,2010-11-12,No,58.82,39.0,71.06,No,,0.0,NNE,4.0,E,88.34,BadgerysCreek,1014.4
0.0,61.0,1012.9,70.0,89.6,2010-11-13,No,60.62,46.0,74.3,No,NNE,7.0,WNW,9.0,NE,83.3,BadgerysCreek,1015.7
0.0,46.0,1012.4,75.0,90.32,2010-11-14,No,67.82,39.0,77.72,No,NNE,11.0,N,26.0,N,87.26,BadgerysCreek,1015.9
0.0,96.0,1012.7,83.0,69.98,2010-11-15,No,68.72,31.0,68.9,Yes,SSW,17.0,N,9.0,SW,66.38,BadgerysCreek,1013.8
25.4,64.0,1010.8,81.0,77.54,2010-11-16,Yes,63.68,39.0,68.54,No,ENE,7.0,NE,22.0,NE,75.38,BadgerysCreek,1013.6
0.0,65.0,1015.5,79.0,71.78,2010-11-17,No,60.8,26.0,63.68,No,S,13.0,NE,17.0,ENE,69.25999999999999,BadgerysCreek,1017.5
0.0,47.0,1011.5,80.0,80.24000000000001,2010-11-18,No,55.4,35.0,65.84,Yes,S,6.0,NNE,7.0,S,79.7,BadgerysCreek,1015.8
1.6,62.0,1024.3,73.0,64.58,2010-11-19,Yes,58.459999999999994,50.0,60.8,No,S,24.0,SSE,13.0,SSW,64.04,BadgerysCreek,1022.9
0.0,50.0,1024.2,62.0,74.84,2010-11-20,No,50.36,30.0,63.86,No,,0.0,NE,15.0,ESE,73.58,BadgerysCreek,1027.7
0.0,48.0,1022.1,76.0,78.08,2010-11-21,No,49.64,35.0,64.75999999999999,No,NW,6.0,E,20.0,ESE,76.64,BadgerysCreek,1025.2
0.0,49.0,1023.5,71.0,77.72,2010-11-22,No,53.24,37.0,67.28,No,NW,2.0,E,19.0,ESE,75.2,BadgerysCreek,1026.3
0.0,50.0,1023.8,70.0,80.06,2010-11-23,No,53.6,35.0,69.08,No,NNE,11.0,NE,17.0,N,79.16,BadgerysCreek,1027.6
0.0,41.0,1021.1,73.0,84.02,2010-11-24,No,54.86,33.0,68.36,No,NNE,7.0,NE,9.0,E,83.3,BadgerysCreek,1025.7
0.0,37.0,1016.9,72.0,88.34,2010-11-25,No,58.1,35.0,70.16,No,W,4.0,NNE,9.0,NNE,87.98,BadgerysCreek,1020.8
0.0,47.0,1014.9,64.0,86.18,2010-11-26,No,58.1,33.0,73.4,No,NE,6.0,E,20.0,E,82.75999999999999,BadgerysCreek,1017.7
0.0,50.0,1010.6,70.0,87.61999999999999,2010-11-27,No,60.440000000000005,43.0,72.5,No,S,4.0,ENE,28.0,ENE,84.56,BadgerysCreek,1016.0
0.2,93.0,1010.6,90.0,72.5,2010-11-28,No,60.8,28.0,67.28,Yes,NE,7.0,NNE,11.0,N,68.0,BadgerysCreek,1011.1
11.4,81.0,1013.7,93.0,67.1,2010-11-29,Yes,59.9,31.0,61.88,Yes,SW,13.0,S,20.0,S,65.66,BadgerysCreek,1014.4
11.4,85.0,1014.6,98.0,72.32,2010-11-30,Yes,60.08,31.0,61.7,Yes,SW,4.0,E,11.0,ESE,70.16,BadgerysCreek,1016.8
28.8,93.0,1015.7,99.0,68.72,2010-12-01,Yes,61.7,37.0,64.75999999999999,Yes,E,15.0,NE,13.0,E,68.0,BadgerysCreek,1016.4
14.0,83.0,1016.0,88.0,77.36,2010-12-02,Yes,63.86,31.0,68.0,No,NE,13.0,ENE,20.0,E,72.32,BadgerysCreek,1018.4
0.8,68.0,1014.3,82.0,79.34,2010-12-03,No,64.75999999999999,39.0,71.24000000000001,Yes,,0.0,SE,13.0,ESE,77.18,BadgerysCreek,1017.8
1.2,68.0,1010.2,88.0,77.36,2010-12-04,Yes,64.58,30.0,68.54,No,SE,4.0,NNE,7.0,E,75.74000000000001,BadgerysCreek,1013.2
0.4,80.0,1010.7,78.0,79.52,2010-12-05,No,65.66,31.0,71.96,No,SSW,6.0,NE,4.0,ENE,73.75999999999999,BadgerysCreek,1012.2
0.8,97.0,1013.2,79.0,78.08,2010-12-06,No,63.86,43.0,74.12,Yes,ENE,2.0,SW,11.0,N,69.44,BadgerysCreek,1014.5
28.4,58.0,1014.6,79.0,82.75999999999999,2010-12-07,Yes,62.42,41.0,74.3,No,NE,15.0,E,24.0,NE,79.88,BadgerysCreek,1016.7
0.0,55.0,1011.7,76.0,87.98,2010-12-08,No,61.34,37.0,73.75999999999999,Yes,NE,13.0,NNE,19.0,ENE,86.72,BadgerysCreek,1016.9
2.0,63.0,1007.9,94.0,88.16,2010-12-09,Yes,70.7,46.0,73.22,Yes,NW,2.0,N,17.0,N,83.84,BadgerysCreek,1011.0
2.6,53.0,1005.9,97.0,88.16,2010-12-10,Yes,68.72,31.0,70.34,No,SSE,7.0,N,9.0,SW,83.3,BadgerysCreek,1009.6
0.0,25.0,1002.8,53.0,85.46000000000001,2010-12-11,No,56.3,37.0,70.7,No,SSW,4.0,NNW,22.0,N,84.38000000000001,BadgerysCreek,1008.4
0.0,29.0,1003.6,57.0,86.53999999999999,2010-12-12,No,54.86,46.0,73.75999999999999,No,N,11.0,NW,26.0,WNW,85.46000000000001,BadgerysCreek,1004.4
0.0,52.0,1012.2,63.0,80.78,2010-12-13,No,57.56,43.0,70.52,No,SSE,9.0,E,19.0,ESE,78.8,BadgerysCreek,1014.2
0.0,53.0,1013.1,73.0,80.42,2010-12-14,No,62.6,31.0,72.14,No,SSW,15.0,E,15.0,E,78.44,BadgerysCreek,1016.8
0.0,55.0,1006.0,77.0,86.53999999999999,2010-12-15,No,62.42,30.0,71.6,No,NNW,13.0,N,9.0,ESE,84.38000000000001,BadgerysCreek,1011.3
0.0,97.0,1003.7,70.0,81.5,2010-12-16,No,65.3,44.0,75.38,Yes,N,9.0,ENE,17.0,NNW,63.5,BadgerysCreek,1004.0
22.0,73.0,1003.9,81.0,77.9,2010-12-17,Yes,61.7,35.0,66.02,No,NNW,6.0,NW,11.0,WNW,71.78,BadgerysCreek,1006.5
0.0,70.0,1001.2,73.0,76.46,2010-12-18,No,60.8,54.0,63.14,No,N,11.0,SW,41.0,W,64.4,BadgerysCreek,1003.5
0.4,56.0,995.1,86.0,77.9,2010-12-19,No,54.32,44.0,59.72,Yes,,0.0,NNE,15.0,SW,75.2,BadgerysCreek,1003.9
2.4,47.0,1002.0,48.0,70.34,2010-12-20,Yes,52.52,67.0,60.8,No,W,33.0,W,41.0,W,68.36,BadgerysCreek,998.8
0.0,34.0,1008.5,46.0,80.06,2010-12-21,No,51.8,46.0,66.56,No,WNW,9.0,W,20.0,WSW,77.9,BadgerysCreek,1009.8
0.0,53.0,1017.8,67.0,78.08,2010-12-22,No,51.08,,69.08,,S,9.0,E,19.0,,77.18,BadgerysCreek,1019.1
,40.0,1016.2,83.0,89.06,2010-12-23,,57.74,46.0,68.36,No,SW,7.0,NNE,6.0,SSE,86.72,BadgerysCreek,1018.5
0.0,56.0,1023.7,72.0,72.86,2010-12-24,No,62.24,24.0,64.75999999999999,No,SE,13.0,,0.0,S,72.14,BadgerysCreek,1026.5
0.0,45.0,1010.9,70.0,88.52,2010-12-25,No,56.120000000000005,31.0,69.62,Yes,NNE,11.0,N,9.0,N,86.18,BadgerysCreek,1017.5
4.8,65.0,1001.5,94.0,86.36,2010-12-26,Yes,66.92,63.0,67.1,Yes,WNW,11.0,NNE,9.0,SSW,83.48,BadgerysCreek,1007.4
21.0,81.0,1006.1,96.0,67.64,2010-12-27,Yes,61.88,33.0,62.059999999999995,Yes,SSW,6.0,SE,13.0,E,65.66,BadgerysCreek,1005.9
1.4,56.0,1019.1,64.0,68.9,2010-12-28,Yes,54.5,26.0,62.24,No,SW,11.0,ESE,13.0,ENE,68.0,BadgerysCreek,1019.7
0.2,53.0,1014.0,72.0,84.91999999999999,2010-12-29,No,55.94,30.0,68.9,No,N,9.0,N,11.0,ENE,82.04,BadgerysCreek,1018.7
0.0,58.0,1015.1,70.0,84.56,2010-12-30,No,60.26,31.0,74.48,No,SE,7.0,ENE,19.0,NE,83.12,BadgerysCreek,1017.1
0.0,41.0,1013.1,84.0,93.38000000000001,2010-12-31,No,62.24,31.0,74.84,No,SE,9.0,ENE,6.0,E,92.48,BadgerysCreek,1016.3
0.0,27.0,1009.3,74.0,99.32,2011-01-01,No,62.24,28.0,75.92,No,N,2.0,ENE,7.0,E,98.06,BadgerysCreek,1013.8
0.0,60.0,1010.5,71.0,87.44,2011-01-02,No,62.78,39.0,74.48,No,NW,6.0,ENE,19.0,SSW,85.28,BadgerysCreek,1012.8
0.8,97.0,1012.5,94.0,68.9,2011-01-03,No,62.42,39.0,64.22,Yes,SW,7.0,ESE,13.0,S,63.68,BadgerysCreek,1015.3
4.2,66.0,1011.9,73.0,72.14,2011-01-04,Yes,60.980000000000004,20.0,66.56,No,SSW,9.0,SSE,13.0,SE,70.34,BadgerysCreek,1015.0
0.0,56.0,1005.1,78.0,80.6,2011-01-05,No,62.42,33.0,66.38,No,,0.0,NE,15.0,ESE,79.7,BadgerysCreek,1008.3
0.0,55.0,1011.2,72.0,79.88,2011-01-06,No,61.88,39.0,68.9,No,S,15.0,SSE,20.0,SSW,78.44,BadgerysCreek,1011.7
0.0,86.0,1013.1,83.0,80.42,2011-01-07,No,60.980000000000004,35.0,71.06,Yes,SSW,9.0,WSW,7.0,E,73.75999999999999,BadgerysCreek,1014.4
9.0,55.0,1011.7,87.0,84.2,2011-01-08,Yes,66.38,43.0,70.88,Yes,,0.0,E,19.0,S,80.24000000000001,BadgerysCreek,1014.3
2.2,59.0,1014.1,100.0,84.2,2011-01-09,Yes,68.72,48.0,71.6,Yes,SSE,2.0,ESE,19.0,WSW,83.12,BadgerysCreek,1014.9
7.0,67.0,1015.1,90.0,82.75999999999999,2011-01-10,Yes,69.08,46.0,73.22,Yes,ENE,19.0,E,19.0,ENE,78.08,BadgerysCreek,1016.9
2.8,83.0,1012.2,90.0,75.92,2011-01-11,Yes,68.18,41.0,71.78,Yes,NE,6.0,ENE,13.0,ENE,74.66,BadgerysCreek,1015.1
4.6,68.0,1011.0,84.0,84.74,2011-01-12,Yes,69.98,35.0,75.56,No,NE,4.0,NE,15.0,ENE,82.04,BadgerysCreek,1012.9
1.0,57.0,1013.1,74.0,83.66,2011-01-13,No,72.32,41.0,76.46,No,ENE,13.0,ENE,24.0,E,81.68,BadgerysCreek,1015.1
0.0,48.0,1008.8,71.0,86.53999999999999,2011-01-14,No,64.75999999999999,39.0,75.38,Yes,NNE,15.0,N,20.0,NNE,84.56,BadgerysCreek,1012.9
4.6,71.0,1007.6,91.0,86.0,2011-01-15,Yes,69.08,30.0,70.88,No,,0.0,N,9.0,ESE,82.04,BadgerysCreek,1009.8
0.0,59.0,1007.1,82.0,87.08000000000001,2011-01-16,No,65.66,31.0,75.56,No,SW,6.0,NNE,19.0,NNE,86.18,BadgerysCreek,1010.8
0.0,63.0,1001.0,76.0,90.86,2011-01-17,No,63.68,39.0,75.2,No,,0.0,ESE,20.0,SE,82.75999999999999,BadgerysCreek,1003.2
0.0,61.0,1007.0,66.0,82.04,2011-01-18,No,63.32,37.0,72.14,No,SSW,6.0,E,22.0,SE,78.25999999999999,BadgerysCreek,1008.2
0.0,58.0,1009.0,84.0,82.75999999999999,2011-01-19,No,64.94,48.0,69.08,No,SE,6.0,ENE,11.0,SSW,81.14,BadgerysCreek,1010.3
0.8,52.0,1012.9,67.0,85.64,2011-01-20,No,65.84,39.0,75.38,No,E,9.0,E,20.0,ENE,82.04,BadgerysCreek,1014.0
0.0,35.0,1012.5,73.0,89.6,2011-01-21,No,60.26,33.0,72.5,No,SW,4.0,N,13.0,N,86.9,BadgerysCreek,1015.7
0.0,,,70.0,88.88000000000001,2011-01-22,No,62.059999999999995,37.0,75.2,No,NE,6.0,,,E,,BadgerysCreek,1016.7
0.0,,,65.0,90.32,2011-01-23,No,63.68,33.0,74.48,Yes,NNE,13.0,,,ENE,,BadgerysCreek,1012.8
1.2,49.0,1001.3,76.0,92.66,2011-01-24,Yes,61.88,44.0,72.32,No,NE,6.0,N,22.0,N,84.56,BadgerysCreek,1004.6
0.0,45.0,1006.5,70.0,96.98,2011-01-25,No,68.9,33.0,73.75999999999999,No,SW,9.0,NE,9.0,S,91.58000000000001,BadgerysCreek,1008.8
0.0,50.0,1009.7,81.0,98.24,2011-01-26,No,67.1,50.0,76.64,No,SW,6.0,E,7.0,SW,95.72,BadgerysCreek,1012.1
0.0,46.0,1010.1,75.0,96.61999999999999,2011-01-27,No,72.5,39.0,80.24000000000001,No,NNE,7.0,NE,7.0,ESE,95.9,BadgerysCreek,1013.6
0.0,51.0,1018.9,76.0,81.32,2011-01-28,No,66.2,31.0,71.06,No,S,13.0,E,15.0,S,79.52,BadgerysCreek,1019.7
0.0,49.0,1020.7,67.0,81.68,2011-01-29,No,57.2,39.0,71.24000000000001,No,SSE,6.0,ENE,15.0,ENE,79.7,BadgerysCreek,1022.1
0.0,26.0,1015.5,70.0,98.06,2011-01-30,No,53.78,30.0,68.0,No,,0.0,N,11.0,ENE,94.28,BadgerysCreek,1020.5
0.0,20.0,1011.3,62.0,104.72,2011-01-31,No,62.6,31.0,78.98,No,NNW,6.0,NE,11.0,E,102.56,BadgerysCreek,1015.7
0.0,21.0,1006.7,79.0,106.7,2011-02-01,No,65.12,44.0,76.1,No,SSW,4.0,W,19.0,NW,105.61999999999999,BadgerysCreek,1012.0
0.0,38.0,1011.4,42.0,101.11999999999999,2011-02-02,No,73.58,37.0,87.26,No,E,11.0,E,22.0,ENE,98.96000000000001,BadgerysCreek,1015.4
0.0,39.0,1010.9,81.0,101.66,2011-02-03,No,75.02,50.0,78.8,No,W,7.0,W,22.0,WNW,100.22,BadgerysCreek,1011.8
0.0,44.0,1009.8,63.0,101.48,2011-02-04,No,71.78,37.0,83.12,No,NNE,9.0,E,26.0,SE,99.68,BadgerysCreek,1015.1
0.0,21.0,1007.1,76.0,106.52,2011-02-05,No,71.24000000000001,56.0,81.14,No,NNE,9.0,N,35.0,NW,104.36,BadgerysCreek,1010.5
0.0,67.0,1016.4,64.0,93.02,2011-02-06,No,71.24000000000001,52.0,81.14,No,WSW,15.0,SSE,33.0,SSE,73.75999999999999,BadgerysCreek,1013.2
0.0,48.0,1020.6,60.0,75.38,2011-02-07,No,61.88,28.0,64.22,No,SSW,11.0,E,9.0,E,73.75999999999999,BadgerysCreek,1024.6
0.0,52.0,1018.7,68.0,81.32,2011-02-08,No,57.56,33.0,68.9,No,WSW,7.0,ESE,20.0,ESE,77.36,BadgerysCreek,1020.1
0.0,56.0,1023.3,57.0,77.9,2011-02-09,No,58.64,31.0,71.06,No,SSW,11.0,SSE,15.0,ENE,75.74000000000001,BadgerysCreek,1024.9
0.0,44.0,1019.6,84.0,86.9,2011-02-10,No,58.82,33.0,68.18,No,,0.0,E,17.0,E,86.36,BadgerysCreek,1024.1
0.0,30.0,1011.2,76.0,100.76,2011-02-11,No,61.34,44.0,72.5,No,N,6.0,WNW,17.0,SW,95.72,BadgerysCreek,1016.4
0.2,71.0,1017.3,81.0,72.86,2011-02-12,No,70.88,37.0,72.32,Yes,S,20.0,SSE,11.0,S,70.7,BadgerysCreek,1015.4
19.8,73.0,1019.0,91.0,73.04,2011-02-13,Yes,64.75999999999999,35.0,69.98,No,SW,4.0,SSE,17.0,SSE,71.24000000000001,BadgerysCreek,1017.8
0.0,77.0,1024.2,69.0,74.3,2011-02-14,No,64.04,30.0,68.72,No,SSW,13.0,E,15.0,E,67.82,BadgerysCreek,1024.2
0.0,61.0,1022.3,75.0,75.38,2011-02-15,No,58.28,24.0,66.56,No,S,11.0,ESE,17.0,ESE,74.48,BadgerysCreek,1024.7
1.0,57.0,1016.5,80.0,82.58,2011-02-16,No,64.04,20.0,69.44,Yes,SW,9.0,N,13.0,NE,79.34,BadgerysCreek,1020.2
1.4,59.0,1011.2,97.0,89.24,2011-02-17,Yes,66.92,30.0,71.24000000000001,Yes,W,7.0,WNW,11.0,N,85.64,BadgerysCreek,1014.3
4.4,66.0,1014.4,88.0,82.75999999999999,2011-02-18,Yes,67.46,28.0,71.42,No,SW,6.0,SE,7.0,E,80.42,BadgerysCreek,1015.6
0.2,35.0,1006.0,85.0,100.22,2011-02-19,No,68.36,43.0,74.48,No,NNE,11.0,NNW,24.0,NNW,98.24,BadgerysCreek,1011.4
0.0,34.0,1005.8,65.0,98.06,2011-02-20,No,74.48,35.0,85.64,No,WSW,7.0,W,17.0,W,95.9,BadgerysCreek,1007.2
0.0,55.0,1012.1,78.0,83.48,2011-02-21,No,65.12,39.0,68.18,No,S,2.0,SE,24.0,SE,78.8,BadgerysCreek,1013.5
0.2,48.0,1022.1,59.0,76.1,2011-02-22,No,60.08,41.0,63.68,No,SW,17.0,ESE,26.0,ESE,72.32,BadgerysCreek,1022.7
0.0,40.0,1021.0,72.0,81.5,2011-02-23,No,54.5,35.0,68.9,No,SW,13.0,SSE,13.0,E,77.9,BadgerysCreek,1023.5
0.0,29.0,1015.5,80.0,87.8,2011-02-24,No,54.5,28.0,65.66,No,SW,6.0,ENE,19.0,ENE,85.46000000000001,BadgerysCreek,1020.5
0.0,33.0,1011.7,75.0,89.6,2011-02-25,No,55.04,35.0,68.54,No,NNE,9.0,NNE,13.0,NE,88.52,BadgerysCreek,1014.9
0.0,27.0,1008.6,81.0,93.38000000000001,2011-02-26,No,62.059999999999995,41.0,71.24000000000001,No,,0.0,SSW,11.0,ESE,91.58000000000001,BadgerysCreek,1013.3
0.0,54.0,1007.9,90.0,85.1,2011-02-27,No,61.88,26.0,68.9,No,WNW,6.0,N,13.0,E,82.04,BadgerysCreek,1009.6
0.4,58.0,1007.4,89.0,86.36,2011-02-28,No,68.72,28.0,70.52,No,NE,9.0,SE,17.0,SSE,82.58,BadgerysCreek,1010.9
0.6,24.0,1003.5,62.0,97.88000000000001,2011-03-01,No,65.66,54.0,78.44,No,NW,15.0,WSW,31.0,WSW,92.66,BadgerysCreek,1003.2
0.0,64.0,1015.6,74.0,71.78,2011-03-02,No,61.519999999999996,26.0,64.22,No,S,9.0,NE,11.0,NNE,69.08,BadgerysCreek,1017.7
0.0,16.0,1007.5,76.0,90.68,2011-03-03,No,55.22,35.0,67.64,No,,0.0,WSW,17.0,W,88.7,BadgerysCreek,1009.6
0.0,16.0,1009.4,71.0,91.22,2011-03-04,No,61.88,41.0,69.44,No,W,4.0,SSE,19.0,E,87.98,BadgerysCreek,1012.2
0.2,60.0,1023.9,72.0,72.68,2011-03-05,No,59.72,37.0,61.88,No,S,15.0,SSE,22.0,SSE,68.72,BadgerysCreek,1023.5
0.2,42.0,1026.4,48.0,77.54,2011-03-06,No,57.02,33.0,67.64,No,SE,13.0,E,19.0,SE,72.32,BadgerysCreek,1027.6
0.0,48.0,1021.9,65.0,79.52,2011-03-07,No,53.6,31.0,65.84,No,WSW,11.0,SE,7.0,ENE,78.08,BadgerysCreek,1025.5
0.0,32.0,1015.0,80.0,89.78,2011-03-08,No,53.78,35.0,64.4,No,,0.0,NNW,9.0,E,87.8,BadgerysCreek,1020.2
0.0,39.0,1013.6,85.0,89.24,2011-03-09,No,61.519999999999996,30.0,67.46,No,,0.0,W,13.0,NW,84.38000000000001,BadgerysCreek,1015.9
0.0,61.0,1012.6,67.0,85.28,2011-03-10,No,62.78,35.0,73.58,No,,0.0,SW,19.0,WSW,76.46,BadgerysCreek,1013.7
0.0,59.0,1015.4,87.0,83.66,2011-03-11,No,65.12,31.0,69.62,No,,0.0,ENE,19.0,ENE,80.78,BadgerysCreek,1016.7
0.8,45.0,1018.8,83.0,89.06,2011-03-12,No,62.059999999999995,26.0,70.88,No,WSW,7.0,WSW,6.0,NW,85.64,BadgerysCreek,1021.1
0.0,37.0,1017.5,93.0,94.64,2011-03-13,No,63.14,33.0,69.98,No,SW,7.0,NE,11.0,WNW,92.84,BadgerysCreek,1021.9
0.0,68.0,1021.1,74.0,81.14,2011-03-14,No,62.78,43.0,74.12,No,SSE,2.0,SSE,20.0,S,74.12,BadgerysCreek,1020.1
0.2,53.0,1018.5,85.0,81.32,2011-03-15,No,61.88,24.0,67.28,No,SW,15.0,E,6.0,SW,78.25999999999999,BadgerysCreek,1022.1
0.8,59.0,1016.6,87.0,86.53999999999999,2011-03-16,No,59.36,39.0,68.18,Yes,N,7.0,SE,19.0,S,78.8,BadgerysCreek,1017.6
16.6,70.0,1017.2,89.0,78.44,2011-03-17,Yes,64.58,28.0,68.0,No,S,9.0,ESE,17.0,SE,74.84,BadgerysCreek,1020.0
0.2,69.0,1014.4,75.0,78.62,2011-03-18,No,64.58,39.0,68.9,Yes,SSW,17.0,SSE,24.0,SSE,73.4,BadgerysCreek,1015.9
3.0,91.0,1012.8,95.0,70.34,2011-03-19,Yes,63.32,30.0,66.92,Yes,SW,13.0,SSE,15.0,SSW,68.9,BadgerysCreek,1015.5
25.8,92.0,1011.0,99.0,74.66,2011-03-20,Yes,64.04,48.0,66.02,Yes,S,9.0,SSE,11.0,E,69.8,BadgerysCreek,1013.4
17.2,72.0,1003.2,98.0,78.98,2011-03-21,Yes,65.66,43.0,69.08,Yes,SSE,7.0,ENE,4.0,WSW,78.08,BadgerysCreek,1007.5
13.2,47.0,999.2,96.0,89.6,2011-03-22,Yes,66.56,24.0,69.62,No,,0.0,NE,11.0,ESE,86.0,BadgerysCreek,1001.5
0.2,36.0,1001.2,83.0,87.44,2011-03-23,No,62.42,43.0,69.44,No,,0.0,WNW,26.0,SW,85.1,BadgerysCreek,1003.3
0.2,35.0,1003.9,58.0,80.06,2011-03-24,No,55.58,52.0,66.92,No,N,13.0,WNW,28.0,W,78.8,BadgerysCreek,1005.4
0.0,40.0,1009.3,56.0,79.16,2011-03-25,No,54.86,39.0,68.0,No,WSW,19.0,SSW,24.0,W,78.62,BadgerysCreek,1008.6
0.0,54.0,1020.4,62.0,72.68,2011-03-26,No,57.2,43.0,65.3,No,SW,24.0,S,19.0,S,69.8,BadgerysCreek,1020.0
0.0,68.0,1024.7,74.0,71.06,2011-03-27,No,55.76,30.0,61.88,Yes,WSW,11.0,SSW,7.0,S,68.9,BadgerysCreek,1025.1
1.2,70.0,1026.0,82.0,75.74000000000001,2011-03-28,Yes,56.66,26.0,63.5,No,WSW,13.0,ENE,15.0,E,70.52,BadgerysCreek,1027.4
