Temp3pmC,Humidity9am,MaxTempC,Rainfall,Date,Evaporation,Humidity3pm,Temp9amC,Pressure3pm,Cloud3pm,Location,RainToday,Cloud9am,RainTomorrow,MinTempC,WindGustDir,Pressure9am,WindDir9am,WindSpeed9am,WindGustSpeed,WindDir3pm,WindSpeed3pm
34.0,84.0,34.5,0.0,2015-05-04,6.6,93.0,19.7,1010.0,7.0,Katherine,No,3.0,No,11.6,ENE,1013.9,ESE,4.0,28.0,ESE,17.0
36.0,58.0,36.4,0.0,2015-05-05,4.6,38.0,22.2,1008.2,6.0,Katherine,No,4.0,No,,SE,1012.6,SE,7.0,30.0,E,17.0
35.2,63.0,35.8,0.0,2015-05-06,6.2,28.0,24.6,1009.3,1.0,Katherine,No,0.0,No,15.9,ESE,1013.1,,0.0,33.0,SE,19.0
33.0,30.0,33.6,0.0,2015-05-07,5.2,,24.9,1012.0,0.0,Katherine,No,0.0,No,15.4,E,1016.7,SE,19.0,33.0,ESE,22.0
31.5,31.0,32.0,0.0,2015-05-08,8.0,40.0,22.7,1011.9,6.0,Katherine,No,0.0,No,17.3,E,1016.4,SE,20.0,37.0,E,17.0
32.0,32.0,32.5,0.0,2015-05-09,8.0,30.0,21.8,1011.5,0.0,Katherine,No,0.0,No,12.2,ESE,1015.2,SE,13.0,33.0,E,15.0
31.8,47.0,32.5,0.0,2015-05-10,7.2,29.0,23.3,1012.5,0.0,Katherine,No,0.0,No,14.0,ESE,1015.9,SE,11.0,43.0,E,15.0
33.0,35.0,33.2,0.0,2015-05-11,5.6,21.0,22.0,1013.1,0.0,Katherine,No,0.0,No,12.1,ESE,1017.0,SE,13.0,37.0,ENE,13.0
33.0,44.0,33.5,0.0,2015-05-12,5.6,19.0,21.3,1013.0,0.0,Katherine,No,0.0,No,12.0,E,1016.9,SE,13.0,30.0,SE,11.0
32.5,41.0,32.8,0.0,2015-05-13,7.0,18.0,21.4,1013.7,0.0,Katherine,No,0.0,No,10.7,ESE,1017.2,SE,17.0,50.0,SSE,26.0
28.5,39.0,28.7,0.0,2015-05-14,8.0,26.0,21.0,1015.8,0.0,Katherine,No,1.0,No,13.0,ESE,1019.4,SE,22.0,43.0,SE,20.0
26.0,23.0,26.6,0.0,2015-05-15,8.0,16.0,17.2,1015.8,0.0,Katherine,No,0.0,No,11.9,E,1020.3,SE,19.0,39.0,SSE,22.0
28.6,27.0,29.3,0.0,2015-05-16,7.0,19.0,19.2,1013.4,0.0,Katherine,No,0.0,No,9.2,ESE,1017.7,SE,17.0,39.0,SE,13.0
31.6,52.0,32.4,0.0,2015-05-17,6.6,32.0,20.8,1012.1,0.0,Katherine,No,0.0,No,10.9,ESE,1016.3,ESE,15.0,31.0,SSE,15.0
33.5,72.0,34.1,0.0,2015-05-18,5.0,35.0,24.8,1012.1,3.0,Katherine,No,0.0,No,18.0,E,1015.9,E,13.0,30.0,ESE,17.0
34.6,65.0,35.4,0.0,2015-05-19,6.8,35.0,26.7,1011.1,2.0,Katherine,No,0.0,No,19.8,ENE,1015.6,NNW,7.0,24.0,NE,11.0
33.0,67.0,34.8,0.0,2015-05-20,5.0,42.0,28.1,1012.4,4.0,Katherine,No,0.0,No,19.4,ENE,1016.1,NW,9.0,26.0,E,6.0
35.5,68.0,35.8,0.0,2015-05-21,4.8,27.0,26.8,1012.9,7.0,Katherine,No,0.0,No,18.7,ESE,1016.6,N,9.0,37.0,ESE,17.0
32.0,45.0,32.6,0.0,2015-05-22,5.8,57.0,25.4,1014.3,0.0,Katherine,No,0.0,No,20.2,E,1017.8,ESE,17.0,37.0,E,19.0
,34.0,31.3,0.0,2015-05-23,8.0,,22.0,1014.1,,Katherine,No,0.0,No,17.1,ESE,1019.1,ESE,17.0,33.0,SE,15.0
30.4,29.0,31.3,0.0,2015-05-24,8.0,17.0,21.0,1013.4,0.0,Katherine,No,0.0,No,12.2,ESE,1017.5,SE,13.0,30.0,SE,11.0
32.0,47.0,32.7,0.0,2015-05-25,6.4,38.0,21.2,1014.2,0.0,Katherine,No,0.0,No,10.8,E,1017.9,SE,13.0,30.0,ESE,13.0
34.5,46.0,34.5,0.0,2015-05-26,4.0,30.0,25.4,1013.0,0.0,Katherine,No,0.0,No,17.0,E,1017.6,ESE,9.0,35.0,ENE,19.0
33.0,65.0,34.0,0.0,2015-05-27,7.2,31.0,25.7,1011.3,3.0,Katherine,No,0.0,No,17.4,ESE,1015.9,ESE,9.0,41.0,E,20.0
33.0,57.0,33.5,0.0,2015-05-28,7.2,30.0,24.5,1011.9,4.0,Katherine,No,3.0,No,17.0,SE,1015.6,ESE,13.0,35.0,ESE,17.0
34.0,68.0,34.6,0.0,2015-05-29,5.6,36.0,24.0,1011.7,7.0,Katherine,No,2.0,No,15.6,ENE,1015.5,S,2.0,43.0,E,20.0
32.0,67.0,33.3,0.0,2015-05-30,6.8,52.0,26.3,1011.2,8.0,Katherine,No,3.0,Yes,,E,1014.8,ESE,11.0,41.0,ENE,17.0
28.6,79.0,30.3,8.2,2015-05-31,2.8,59.0,24.6,1011.6,7.0,Katherine,Yes,7.0,No,22.0,E,1014.7,ENE,11.0,24.0,E,13.0
32.0,63.0,32.5,0.0,2015-06-01,4.0,72.0,25.0,1011.2,4.0,Katherine,No,7.0,No,22.7,E,1015.3,SE,20.0,50.0,E,20.0
32.5,54.0,32.6,0.0,2015-06-02,6.4,34.0,24.1,1012.3,0.0,Katherine,No,1.0,No,21.1,SE,1017.2,SE,17.0,37.0,SE,20.0
31.9,62.0,33.0,0.0,2015-06-03,6.0,42.0,25.0,1013.0,1.0,Katherine,No,0.0,No,19.5,E,1015.8,ESE,24.0,39.0,ESE,22.0
32.5,37.0,32.5,0.0,2015-06-04,4.0,14.0,23.4,1013.2,0.0,Katherine,No,0.0,No,14.1,,1017.5,ESE,19.0,,SE,24.0
30.0,43.0,31.0,0.0,2015-06-05,9.8,26.0,21.7,1013.8,4.0,Katherine,No,0.0,No,12.7,ESE,1017.7,SE,15.0,46.0,E,20.0
30.5,98.0,30.5,0.0,2015-06-06,8.4,29.0,22.0,1013.6,7.0,Katherine,No,1.0,No,14.5,ESE,1017.7,SE,13.0,46.0,ESE,19.0
30.6,62.0,31.0,0.0,2015-06-07,5.6,26.0,23.4,1013.2,0.0,Katherine,No,0.0,No,12.3,SE,1016.8,SE,11.0,39.0,E,15.0
31.0,73.0,31.1,0.0,2015-06-08,5.4,43.0,22.9,1011.5,0.0,Katherine,No,0.0,No,14.2,SE,1015.6,SE,11.0,41.0,E,20.0
31.0,84.0,31.1,0.0,2015-06-09,6.0,32.0,21.0,1011.7,2.0,Katherine,No,3.0,No,14.6,ENE,1016.2,ESE,9.0,39.0,E,24.0
31.5,60.0,31.5,0.0,2015-06-10,6.4,40.0,23.3,1011.5,7.0,Katherine,No,5.0,No,15.0,E,1015.7,ESE,13.0,44.0,E,22.0
32.0,55.0,32.0,0.0,2015-06-11,5.4,38.0,25.6,1012.0,4.0,Katherine,No,3.0,No,20.4,ESE,1015.3,ESE,19.0,41.0,E,17.0
30.0,67.0,31.6,0.0,2015-06-12,5.8,56.0,22.8,1010.8,5.0,Katherine,No,0.0,No,16.2,ESE,1015.1,SE,11.0,33.0,E,15.0
28.5,73.0,30.1,0.0,2015-06-13,7.0,54.0,24.4,1011.0,7.0,Katherine,No,3.0,No,21.2,ENE,1014.7,E,15.0,37.0,NE,9.0
32.8,74.0,33.2,0.0,2015-06-14,4.0,39.0,24.6,1010.6,4.0,Katherine,No,5.0,No,18.9,ENE,1015.0,ENE,13.0,28.0,SE,13.0
32.5,76.0,33.0,0.0,2015-06-15,4.0,39.0,23.9,1010.4,2.0,Katherine,No,0.0,No,18.4,ESE,1015.4,ESE,7.0,26.0,E,13.0
33.0,64.0,33.9,0.0,2015-06-16,6.0,32.0,26.3,1010.3,6.0,Katherine,No,0.0,No,17.9,ENE,1014.0,SE,7.0,30.0,NE,11.0
32.0,71.0,33.6,0.0,2015-06-17,4.0,41.0,24.3,1010.0,6.0,Katherine,No,1.0,No,17.6,E,1014.0,ESE,9.0,35.0,ESE,20.0
33.0,58.0,32.9,0.0,2015-06-18,7.0,30.0,25.4,1011.1,1.0,Katherine,No,0.0,No,19.5,E,1015.1,ESE,17.0,41.0,SE,22.0
30.0,38.0,30.3,0.0,2015-06-19,8.0,26.0,22.0,1013.2,2.0,Katherine,No,1.0,No,18.1,SE,1017.4,SE,22.0,31.0,SE,15.0
29.1,36.0,29.7,0.0,2015-06-20,6.6,21.0,19.2,1013.6,0.0,Katherine,No,0.0,No,9.8,SE,1018.0,ESE,17.0,37.0,SE,17.0
29.0,38.0,29.8,0.0,2015-06-21,7.2,20.0,19.0,1013.1,0.0,Katherine,No,1.0,No,11.8,E,1016.5,SE,17.0,39.0,SE,17.0
31.0,44.0,31.2,0.0,2015-06-22,5.8,32.0,17.0,1013.0,0.0,Katherine,No,1.0,No,7.4,E,1017.2,SE,11.0,28.0,SE,13.0
32.0,56.0,32.8,0.0,2015-06-23,6.6,33.0,19.9,1013.1,1.0,Katherine,No,2.0,No,11.4,E,1016.5,SE,11.0,37.0,SSE,11.0
32.0,65.0,32.5,0.0,2015-06-24,5.4,29.0,23.3,1014.0,3.0,Katherine,No,1.0,No,15.3,E,1018.1,ESE,15.0,39.0,ESE,22.0
29.0,32.0,29.9,0.0,2015-06-25,6.2,20.0,21.0,1016.3,0.0,Katherine,No,0.0,No,18.2,SSE,1020.6,SE,26.0,39.0,ESE,20.0
27.5,31.0,28.3,0.0,2015-06-26,8.0,24.0,18.3,1016.5,0.0,Katherine,No,0.0,No,11.1,ESE,1021.6,SE,22.0,41.0,ESE,17.0
28.0,42.0,29.0,0.0,2015-06-27,7.4,25.0,18.3,1016.3,0.0,Katherine,No,0.0,No,11.8,E,1020.4,ESE,17.0,39.0,E,13.0
29.4,47.0,30.0,0.0,2015-06-28,6.2,32.0,18.0,1016.1,0.0,Katherine,No,0.0,No,8.6,E,1020.9,ESE,9.0,33.0,E,17.0
31.0,55.0,31.5,0.0,2015-06-29,4.0,32.0,20.1,1014.9,1.0,Katherine,No,0.0,No,11.1,E,1019.3,SE,9.0,33.0,SE,13.0
32.0,47.0,32.0,0.0,2015-06-30,4.0,29.0,22.7,1014.6,2.0,Katherine,No,0.0,No,11.6,ESE,1018.7,SE,13.0,35.0,SE,20.0
29.5,69.0,31.0,0.0,2015-07-01,8.0,61.0,23.3,1015.5,7.0,Katherine,No,2.0,No,15.7,E,1020.0,ESE,15.0,43.0,E,19.0
32.5,65.0,32.5,0.0,2015-07-02,5.0,42.0,24.5,1014.1,0.0,Katherine,No,0.0,No,20.6,E,1019.2,ESE,19.0,46.0,SE,24.0
29.5,66.0,30.0,0.0,2015-07-03,8.0,44.0,21.1,1014.0,2.0,Katherine,No,6.0,No,14.7,SE,1018.4,SE,15.0,39.0,SE,17.0
29.1,49.0,30.0,0.0,2015-07-04,4.0,33.0,19.8,1012.0,0.0,Katherine,No,0.0,No,12.6,SE,1017.0,ESE,11.0,35.0,SSE,11.0
30.0,56.0,31.1,0.0,2015-07-05,7.0,26.0,18.9,1012.9,0.0,Katherine,No,0.0,No,11.0,E,1016.8,E,11.0,44.0,ESE,7.0
29.9,61.0,31.2,0.0,2015-07-06,5.0,41.0,21.1,1011.7,6.0,Katherine,No,0.0,No,13.7,E,1015.6,SE,13.0,35.0,E,20.0
31.5,53.0,31.5,0.0,2015-07-07,5.8,26.0,25.6,1011.8,3.0,Katherine,No,0.0,No,20.7,E,1015.9,E,9.0,41.0,E,19.0
31.0,55.0,31.2,0.0,2015-07-08,7.2,32.0,22.5,1011.7,4.0,Katherine,No,5.0,No,13.9,SE,1015.5,E,15.0,46.0,E,22.0
30.4,54.0,31.3,0.0,2015-07-09,6.6,36.0,20.3,1012.9,1.0,Katherine,No,1.0,No,14.6,ESE,1017.2,SE,13.0,39.0,ESE,13.0
30.6,64.0,31.5,0.0,2015-07-10,6.8,36.0,21.2,1014.4,1.0,Katherine,No,2.0,No,13.2,ESE,1018.2,SE,11.0,35.0,ESE,24.0
32.3,49.0,32.9,0.0,2015-07-11,5.4,28.0,22.4,1015.3,0.0,Katherine,No,0.0,No,13.0,ESE,1018.4,SE,15.0,37.0,E,20.0
31.5,55.0,32.0,0.0,2015-07-12,5.8,24.0,21.0,1015.6,0.0,Katherine,No,0.0,No,13.8,ESE,1019.6,ESE,11.0,39.0,SE,20.0
25.5,39.0,26.2,0.0,2015-07-13,8.0,24.0,17.3,1017.2,0.0,Katherine,No,0.0,No,14.6,ESE,1022.2,ESE,30.0,44.0,ESE,20.0
26.0,43.0,26.2,0.0,2015-07-14,8.8,22.0,15.5,1014.8,0.0,Katherine,No,3.0,No,10.6,ESE,1019.8,SE,17.0,48.0,ENE,19.0
27.0,51.0,27.5,0.0,2015-07-15,7.4,18.0,15.6,1015.1,0.0,Katherine,No,0.0,No,6.8,ESE,1019.0,ESE,11.0,33.0,ESE,17.0
27.0,44.0,27.7,0.0,2015-07-16,4.0,21.0,17.8,1014.9,0.0,Katherine,No,0.0,No,10.5,ESE,1019.1,ESE,22.0,43.0,ESE,15.0
,33.0,26.8,0.0,2015-07-17,7.2,,17.4,1015.8,,Katherine,No,0.0,No,12.0,E,1020.2,ESE,20.0,43.0,ESE,15.0
25.8,27.0,26.7,0.0,2015-07-18,5.8,16.0,16.4,1016.1,0.0,Katherine,No,0.0,No,7.7,ESE,1020.4,SE,19.0,39.0,ESE,17.0
27.1,27.0,27.7,0.0,2015-07-19,6.6,19.0,17.8,1015.6,0.0,Katherine,No,0.0,No,6.8,ESE,1019.2,SE,19.0,44.0,ESE,22.0
28.0,29.0,28.7,0.0,2015-07-20,6.6,45.0,18.3,1015.2,0.0,Katherine,No,0.0,No,8.8,NE,1019.2,ESE,19.0,39.0,ESE,20.0
30.0,35.0,31.3,0.0,2015-07-21,5.2,42.0,19.9,1014.9,0.0,Katherine,No,0.0,No,10.2,E,1019.0,SE,13.0,35.0,ENE,13.0
32.0,56.0,33.0,0.0,2015-07-22,5.6,24.0,18.1,1014.5,0.0,Katherine,No,0.0,No,9.5,S,1018.8,SE,7.0,22.0,W,7.0
33.5,45.0,34.3,0.0,2015-07-23,5.6,24.0,19.6,1014.0,0.0,Katherine,No,0.0,No,9.6,E,1018.2,SE,7.0,26.0,E,15.0
33.5,48.0,34.3,0.0,2015-07-24,6.2,28.0,21.1,1013.5,1.0,Katherine,No,0.0,No,12.1,E,1017.7,NNE,7.0,26.0,NNW,11.0
33.5,67.0,34.7,0.0,2015-07-25,4.8,33.0,24.0,1013.1,5.0,Katherine,No,0.0,No,16.6,E,1018.1,,0.0,31.0,ENE,17.0
34.9,65.0,35.5,0.0,2015-07-26,5.0,27.0,25.2,1014.0,1.0,Katherine,No,0.0,No,18.2,ESE,1018.4,S,4.0,41.0,E,22.0
33.0,53.0,33.6,0.0,2015-07-27,8.0,40.0,26.2,1015.8,6.0,Katherine,No,6.0,No,22.6,SE,1020.1,SE,17.0,46.0,ESE,26.0
30.0,28.0,30.7,0.0,2015-07-28,10.8,42.0,21.3,1016.5,0.0,Katherine,No,0.0,No,17.4,SSE,1021.2,SE,22.0,46.0,SE,19.0
31.2,27.0,31.6,0.0,2015-07-29,9.4,26.0,21.5,1015.9,0.0,Katherine,No,0.0,No,16.2,,1020.4,SE,26.0,,ESE,26.0
31.0,73.0,32.0,0.0,2015-07-30,5.8,28.0,22.1,1015.0,1.0,Katherine,No,0.0,No,13.3,E,1019.2,SE,15.0,43.0,ESE,22.0
31.0,70.0,32.0,0.0,2015-07-31,6.6,32.0,21.7,1013.0,1.0,Katherine,No,0.0,No,13.0,ENE,1017.8,SE,7.0,43.0,E,22.0
,51.0,32.2,0.0,2015-08-01,8.0,,22.0,1013.2,,Katherine,No,0.0,No,14.0,ESE,1017.1,SE,7.0,35.0,ESE,13.0
,62.0,33.0,0.0,2015-08-02,6.0,,22.3,1013.9,,Katherine,No,0.0,No,14.0,E,1017.6,E,6.0,39.0,E,24.0
,59.0,33.3,0.0,2015-08-03,8.6,,22.0,1014.0,,Katherine,No,0.0,No,13.2,ESE,1017.3,SE,7.0,46.0,E,26.0
,32.0,31.1,0.0,2015-08-04,8.0,,21.4,1014.5,,Katherine,No,0.0,No,17.0,SE,1019.2,SE,26.0,41.0,SE,22.0
,23.0,29.2,0.0,2015-08-05,8.0,,19.4,1013.5,,Katherine,No,0.0,No,12.3,ESE,1018.6,ESE,22.0,41.0,SE,19.0
,31.0,29.3,0.0,2015-08-06,8.0,,18.6,1013.8,,Katherine,No,0.0,No,10.2,SE,1018.7,ESE,22.0,37.0,SE,22.0
,54.0,30.3,0.0,2015-08-07,6.6,,19.3,1014.2,,Katherine,No,0.0,No,10.0,E,1019.0,ESE,13.0,44.0,E,13.0
,96.0,31.7,0.0,2015-08-08,7.2,,20.0,1013.1,,Katherine,No,1.0,No,13.5,E,1019.0,ESE,19.0,43.0,E,19.0
,66.0,32.5,0.0,2015-08-09,7.0,,19.2,1012.2,,Katherine,No,0.0,No,11.9,SE,1016.9,ESE,9.0,33.0,ESE,17.0
,60.0,33.0,0.0,2015-08-10,6.8,,21.5,1013.2,,Katherine,No,1.0,No,11.6,SE,1017.7,ESE,2.0,35.0,SE,17.0
,53.0,34.5,0.0,2015-08-11,6.0,,24.9,1013.6,,Katherine,No,0.0,No,13.5,NE,1018.5,N,9.0,24.0,NE,9.0
,70.0,34.6,0.0,2015-08-12,6.4,,23.6,1012.7,,Katherine,No,1.0,No,14.4,NNE,1017.1,NNE,9.0,35.0,SE,13.0
,50.0,32.5,0.0,2015-08-13,6.4,,23.3,1014.7,,Katherine,No,0.0,No,15.3,E,1018.8,E,24.0,31.0,E,13.0
,36.0,32.5,0.0,2015-08-14,7.4,,22.2,1015.6,,Katherine,No,0.0,No,15.8,ESE,1019.6,ESE,17.0,35.0,ESE,19.0
,23.0,31.5,0.0,2015-08-15,8.0,,21.0,1016.2,,Katherine,No,0.0,No,10.8,SSE,1020.6,ESE,15.0,43.0,ESE,22.0
,30.0,31.9,0.0,2015-08-16,8.6,,20.7,1015.4,,Katherine,No,2.0,No,10.5,E,1020.3,ESE,17.0,39.0,SE,17.0
,28.0,31.5,0.0,2015-08-17,6.4,,18.6,1014.3,,Katherine,No,1.0,No,8.0,E,1019.1,SE,11.0,41.0,ESE,20.0
,30.0,31.0,0.0,2015-08-18,9.4,,20.5,1014.3,,Katherine,No,0.0,No,8.5,ENE,1018.4,SE,11.0,41.0,SE,17.0
,42.0,31.5,0.0,2015-08-19,8.4,,19.0,1014.3,,Katherine,No,0.0,No,9.0,E,1018.1,SE,11.0,43.0,E,17.0
,45.0,33.5,0.0,2015-08-20,6.8,,21.0,1012.1,,Katherine,No,0.0,No,11.0,ENE,1017.2,W,4.0,41.0,SE,13.0
,57.0,33.7,0.0,2015-08-21,7.0,,24.5,1011.9,,Katherine,No,0.0,No,16.5,NNE,1017.2,NE,7.0,26.0,NE,7.0
,65.0,34.0,0.0,2015-08-22,4.0,,25.5,1012.5,,Katherine,No,1.0,No,17.4,ESE,1018.0,N,11.0,26.0,S,9.0
,61.0,35.5,0.0,2015-08-23,5.6,,26.6,1012.6,,Katherine,No,0.0,No,17.4,E,1016.9,NNW,13.0,30.0,S,9.0
,57.0,36.0,0.0,2015-08-24,8.8,,27.5,1012.2,,Katherine,No,0.0,No,17.5,ESE,1016.8,NNW,17.0,26.0,E,15.0
,67.0,35.6,0.0,2015-08-25,7.0,,27.5,1011.6,,Katherine,No,3.0,No,20.5,NNW,1017.0,N,11.0,33.0,ESE,20.0
,80.0,36.5,0.0,2015-08-26,4.0,,27.4,1011.4,,Katherine,No,5.0,No,22.8,NW,1017.4,NNW,9.0,31.0,ENE,11.0
,73.0,36.0,0.0,2015-08-27,8.8,,27.0,1011.8,,Katherine,No,2.0,No,21.0,NNE,1016.5,ESE,9.0,28.0,ENE,13.0
,70.0,36.0,0.0,2015-08-28,8.0,,27.5,1011.8,,Katherine,No,0.0,No,19.5,ENE,1017.4,NW,7.0,33.0,NE,13.0
,88.0,34.8,0.0,2015-08-29,7.8,,27.5,1013.1,,Katherine,No,0.0,No,21.0,E,1017.7,ESE,17.0,37.0,E,13.0
,40.0,35.5,0.0,2015-08-30,6.2,,27.2,1012.6,,Katherine,No,0.0,No,21.3,E,1017.7,ESE,20.0,37.0,ESE,13.0
,63.0,36.5,0.0,2015-08-31,10.2,,28.0,1011.8,,Katherine,No,0.0,No,19.0,NNE,1016.5,NNW,11.0,26.0,E,11.0
,68.0,36.0,0.0,2015-09-01,6.6,,29.0,1010.3,,Katherine,No,1.0,No,20.0,NW,1014.9,NW,17.0,30.0,N,7.0
,52.0,37.0,0.0,2015-09-02,7.4,,29.0,1011.2,,Katherine,No,0.0,No,20.0,NW,1016.1,NW,13.0,30.0,E,7.0
,46.0,37.5,0.0,2015-09-03,6.8,,29.5,1012.6,,Katherine,No,2.0,No,22.5,NNW,1016.2,N,13.0,28.0,ESE,7.0
,51.0,36.4,0.0,2015-09-04,7.4,,28.5,1013.3,,Katherine,No,0.0,No,22.0,NE,1018.0,E,9.0,31.0,SSE,11.0
,39.0,35.2,0.0,2015-09-05,8.0,,27.3,1013.3,,Katherine,No,0.0,No,19.9,ENE,1018.1,NE,9.0,35.0,S,15.0
,36.0,36.2,0.0,2015-09-06,8.0,,26.2,1011.8,,Katherine,No,0.0,No,13.7,SE,1017.8,NE,15.0,46.0,SSE,19.0
,49.0,36.0,0.0,2015-09-07,8.0,,26.1,1012.4,,Katherine,No,2.0,No,13.6,ESE,1016.9,NNE,7.0,52.0,ESE,28.0
,37.0,35.0,0.0,2015-09-08,13.2,,24.5,1012.6,,Katherine,No,0.0,No,13.5,E,1017.5,ESE,9.0,57.0,ESE,24.0
,24.0,35.5,0.0,2015-09-09,8.6,,26.0,1014.5,,Katherine,No,0.0,No,14.5,ESE,1019.3,SE,24.0,48.0,SE,30.0
,15.0,33.5,0.0,2015-09-10,11.2,,25.5,1015.8,,Katherine,No,0.0,No,14.0,ESE,1020.9,SE,30.0,41.0,E,22.0
,27.0,34.1,0.0,2015-09-11,10.2,,22.5,1014.2,,Katherine,No,0.0,No,10.5,E,1018.8,ESE,11.0,48.0,SE,30.0
,52.0,34.5,0.0,2015-09-12,8.0,,24.5,1013.3,,Katherine,No,0.0,No,14.0,E,1018.1,NE,9.0,43.0,ESE,13.0
,40.0,35.5,0.0,2015-09-13,8.0,,27.8,1011.8,,Katherine,No,0.0,No,15.2,NE,1017.4,N,13.0,44.0,SE,20.0
,60.0,36.1,0.0,2015-09-14,10.6,,27.5,1010.9,,Katherine,No,4.0,No,19.0,E,1016.5,NW,13.0,30.0,E,15.0
,59.0,36.7,0.0,2015-09-15,6.2,,28.7,1009.6,,Katherine,No,1.0,No,21.7,ESE,1014.5,N,17.0,31.0,ENE,15.0
,57.0,37.0,0.0,2015-09-16,8.0,,28.8,1010.2,,Katherine,No,1.0,No,21.5,ESE,1015.1,NNW,9.0,33.0,E,17.0
,58.0,37.5,0.0,2015-09-17,9.0,,29.0,1011.6,,Katherine,No,0.0,No,19.5,E,1015.9,WNW,9.0,46.0,E,28.0
,58.0,37.5,0.0,2015-09-18,13.0,,28.0,1011.6,,Katherine,No,0.0,No,19.5,ENE,1017.5,SSE,11.0,39.0,ESE,20.0
,34.0,37.5,0.0,2015-09-19,9.0,,28.5,1010.0,,Katherine,No,2.0,No,19.5,E,1016.9,E,13.0,33.0,SSE,13.0
,37.0,36.5,0.0,2015-09-20,10.8,,30.5,1010.7,,Katherine,No,0.0,No,19.0,SE,1015.9,NE,9.0,31.0,ENE,9.0
,35.0,36.5,0.0,2015-09-21,8.0,,25.0,1010.8,,Katherine,No,3.0,No,17.0,SSE,1016.1,ENE,13.0,56.0,ESE,26.0
,17.0,,0.0,2015-09-22,16.0,,26.5,1011.2,,Katherine,No,4.0,No,14.5,ENE,1016.5,SE,24.0,48.0,ESE,24.0
,,35.5,0.0,2015-09-23,,,,1010.5,,Katherine,No,,No,,ENE,1016.5,SE,28.0,41.0,E,22.0
,21.0,35.5,0.0,2015-09-24,20.0,,27.0,1010.3,,Katherine,No,1.0,No,15.0,E,1016.0,ESE,13.0,46.0,ESE,20.0
,16.0,35.0,0.0,2015-09-25,9.6,,27.0,1010.7,,Katherine,No,0.0,No,15.5,ENE,1016.8,ESE,22.0,39.0,S,15.0
,45.0,34.9,0.0,2015-09-26,9.2,,26.0,1011.1,,Katherine,No,0.0,No,17.0,S,1016.8,E,17.0,37.0,SW,13.0
,37.0,36.0,0.0,2015-09-27,8.0,,27.7,1010.4,,Katherine,No,0.0,No,16.6,SSE,1015.1,ENE,9.0,28.0,W,11.0
,39.0,36.0,0.0,2015-09-28,11.4,,28.0,1010.1,,Katherine,No,4.0,No,16.0,E,1015.1,NNW,7.0,30.0,SW,7.0
,54.0,37.0,0.0,2015-09-29,6.4,,28.5,1011.5,,Katherine,No,3.0,No,18.0,NE,1015.8,N,15.0,30.0,ESE,9.0
,62.0,36.5,0.0,2015-09-30,8.0,,29.0,1013.3,,Katherine,No,3.0,No,22.2,ESE,1017.7,N,6.0,52.0,SE,24.0
,49.0,37.5,0.0,2015-10-01,9.2,,29.0,1014.5,,Katherine,No,1.0,No,23.5,SSE,1019.8,SE,15.0,52.0,SE,31.0
,48.0,36.5,0.0,2015-10-02,13.2,,28.0,1014.9,,Katherine,No,0.0,No,17.0,E,1019.9,ESE,17.0,59.0,SE,26.0
,41.0,36.1,0.0,2015-10-03,12.0,,27.5,1014.7,,Katherine,No,0.0,No,18.0,E,1019.6,ESE,13.0,44.0,E,17.0
,32.0,37.0,0.0,2015-10-04,11.2,,29.0,1012.7,,Katherine,No,0.0,No,18.7,SE,1019.0,ESE,6.0,43.0,SE,20.0
,58.0,34.4,0.0,2015-10-05,9.6,,29.0,1011.3,,Katherine,No,2.0,No,22.5,ENE,1017.1,NW,6.0,28.0,NE,13.0
,68.0,34.0,0.0,2015-10-06,8.0,,25.4,1010.7,,Katherine,No,6.0,No,23.1,ENE,1016.5,NNW,11.0,24.0,NNW,11.0
,58.0,37.0,0.0,2015-10-07,9.0,,29.1,1010.7,,Katherine,No,3.0,No,22.6,E,1016.3,NNE,13.0,43.0,E,20.0
,50.0,36.5,0.0,2015-10-08,9.8,,30.0,1011.5,,Katherine,No,2.0,No,23.5,ENE,1017.2,ENE,15.0,44.0,E,26.0
,70.0,37.0,0.0,2015-10-09,12.0,,27.0,1012.0,,Katherine,No,0.0,No,22.5,ESE,1017.8,E,17.0,43.0,ENE,24.0
,39.0,38.0,0.0,2015-10-10,9.4,,30.5,1011.9,,Katherine,No,0.0,No,21.0,E,1017.3,ENE,17.0,48.0,E,13.0
,43.0,37.5,0.0,2015-10-11,12.0,,31.0,1011.2,,Katherine,No,0.0,No,22.5,ESE,1016.6,NNE,7.0,43.0,E,20.0
,65.0,38.0,0.0,2015-10-12,10.2,,29.5,1011.3,,Katherine,No,0.0,No,23.5,ENE,1017.2,NW,11.0,35.0,ESE,17.0
,65.0,38.8,0.0,2015-10-13,12.0,,29.5,1010.6,,Katherine,No,1.0,No,23.0,E,1016.1,,0.0,43.0,,
,60.0,38.8,0.0,2015-10-14,8.0,,29.7,1010.0,,Katherine,No,0.0,No,22.7,,1015.6,WNW,17.0,,E,20.0
,51.0,38.7,0.0,2015-10-15,8.0,,30.4,1008.5,,Katherine,No,0.0,No,23.3,SE,1014.1,WNW,13.0,48.0,ENE,19.0
,48.0,38.3,0.0,2015-10-16,9.6,,31.0,1008.9,,Katherine,No,0.0,No,21.6,ENE,1014.2,N,9.0,43.0,SE,11.0
,51.0,38.7,0.0,2015-10-17,8.0,,30.7,1010.0,,Katherine,No,1.0,No,22.7,ESE,1015.1,NW,6.0,43.0,SSE,17.0
