pressure.9.am,location,temp.9.am.c,rainfall,pressure.3.pm,humidity.3.pm,evaporation,min.temp.c,wind.dir.3.pm,wind.speed.9.am,wind.dir.9.am,rain.today,cloud.3.pm,temp.3.pm.c,cloud.9.am,rain.tomorrow,humidity.9.am,sunshine,wind.speed.3.pm,wind.gust.dir,wind.gust.speed,max.temp.c,date
1016.0,Perth,22.6,0.0,1012.9,36.0,10.4,20.5,E,19.0,E,No,7.0,31.5,6.0,No,60.0,8.5,19.0,ENE,44.0,32.3,2011-02-11
1018.2,Perth,23.7,0.0,1014.2,28.0,11.0,19.3,ESE,17.0,E,No,0.0,31.2,2.0,No,51.0,12.4,17.0,E,48.0,31.7,2011-02-12
1017.2,Perth,24.2,0.0,1012.5,29.0,11.6,17.9,ENE,17.0,E,No,1.0,31.9,3.0,No,47.0,11.6,13.0,SE,41.0,32.9,2011-02-13
1012.8,Perth,23.6,0.0,1008.8,34.0,10.0,21.1,NE,15.0,ENE,No,1.0,34.0,7.0,No,58.0,10.2,7.0,E,30.0,34.3,2011-02-14
1009.0,Perth,29.4,0.0,1006.1,35.0,8.6,22.3,SW,11.0,ESE,No,2.0,33.4,3.0,No,45.0,12.8,28.0,SW,41.0,36.3,2011-02-15
1008.1,Perth,30.7,0.0,1003.8,27.0,13.6,24.6,SE,9.0,E,No,5.0,38.1,1.0,No,48.0,10.6,15.0,SSE,41.0,39.0,2011-02-16
1009.1,Perth,26.3,0.0,1005.2,34.0,12.2,21.8,E,19.0,E,No,3.0,33.7,1.0,No,57.0,11.3,13.0,SE,37.0,34.4,2011-02-17
1007.6,Perth,26.5,0.0,1004.4,41.0,8.6,21.4,W,11.0,E,No,2.0,31.8,1.0,No,54.0,12.8,9.0,SSW,33.0,33.8,2011-02-18
1008.0,Perth,27.8,0.0,1006.6,38.0,7.4,21.5,SSW,11.0,ENE,No,4.0,33.4,2.0,No,51.0,12.3,17.0,E,44.0,34.1,2011-02-19
1014.1,Perth,22.6,0.0,1011.1,43.0,11.2,21.0,ENE,17.0,E,No,7.0,29.7,7.0,No,59.0,0.0,17.0,E,39.0,30.3,2011-02-20
1013.4,Perth,27.6,0.0,1008.9,23.0,6.6,21.9,NE,17.0,E,No,2.0,35.4,2.0,No,50.0,12.2,20.0,NE,39.0,36.3,2011-02-21
1010.4,Perth,25.2,0.0,1005.3,18.0,12.4,21.2,ESE,17.0,ENE,No,2.0,35.9,1.0,No,46.0,12.2,17.0,ENE,43.0,36.2,2011-02-22
1008.8,Perth,26.5,0.0,1005.1,31.0,11.8,21.4,NE,13.0,ENE,No,1.0,34.0,1.0,No,51.0,12.3,11.0,NE,35.0,34.9,2011-02-23
1006.8,Perth,28.9,0.0,1004.2,42.0,8.2,23.8,ENE,13.0,ENE,No,7.0,34.2,3.0,No,54.0,7.4,11.0,NE,31.0,35.3,2011-02-24
1005.5,Perth,29.7,0.0,1003.2,41.0,7.8,24.5,WSW,9.0,E,No,2.0,34.4,1.0,No,52.0,11.0,19.0,SSW,31.0,37.5,2011-02-25
1007.2,Perth,30.0,0.0,1005.7,43.0,8.8,22.9,W,7.0,N,No,1.0,34.7,0.0,No,56.0,11.9,15.0,W,28.0,36.2,2011-02-26
1007.4,Perth,28.2,0.0,1004.7,34.0,11.4,23.1,WSW,9.0,E,No,2.0,34.4,1.0,No,51.0,11.2,17.0,SW,35.0,37.4,2011-02-27
1007.1,Perth,31.0,0.0,1004.4,32.0,9.4,25.3,SSW,11.0,E,No,3.0,37.9,1.0,No,52.0,10.1,17.0,N,50.0,39.0,2011-02-28
1012.0,Perth,25.3,0.0,1008.8,29.0,9.6,21.3,ENE,20.0,E,No,1.0,34.4,1.0,No,51.0,11.7,17.0,ENE,46.0,34.8,2011-03-01
1013.0,Perth,24.5,0.0,1009.0,24.0,11.4,20.7,E,15.0,E,No,0.0,32.2,0.0,No,47.0,11.7,11.0,ENE,39.0,33.0,2011-03-02
1011.7,Perth,25.3,0.0,1007.1,26.0,11.6,19.5,E,15.0,E,No,0.0,33.9,1.0,No,41.0,11.5,9.0,ENE,33.0,34.3,2011-03-03
1006.7,Perth,28.8,0.0,1003.7,38.0,8.2,20.8,W,13.0,NNE,No,2.0,31.9,1.0,No,39.0,11.3,19.0,WSW,35.0,35.1,2011-03-04
1007.4,Perth,25.4,0.0,1007.4,53.0,8.4,22.3,SW,13.0,SSE,No,2.0,27.3,7.0,No,58.0,9.1,17.0,SW,41.0,29.0,2011-03-05
1013.8,Perth,22.4,0.0,1012.9,50.0,8.2,17.8,SW,13.0,SSE,No,2.0,25.3,3.0,No,48.0,10.8,20.0,SW,39.0,26.6,2011-03-06
1015.8,Perth,21.7,0.0,1012.2,42.0,8.4,17.1,SW,9.0,ESE,No,1.0,26.7,7.0,No,51.0,11.6,19.0,SSW,35.0,28.0,2011-03-07
1013.2,Perth,22.8,0.0,1011.0,45.0,7.8,15.3,SW,9.0,SE,No,1.0,27.1,0.0,No,48.0,11.6,26.0,SW,43.0,29.7,2011-03-08
1014.3,Perth,23.7,0.0,1011.0,36.0,9.6,17.7,SSW,11.0,E,No,0.0,30.9,0.0,No,43.0,11.4,20.0,SSW,39.0,32.2,2011-03-09
1009.7,Perth,25.2,0.0,1007.6,45.0,8.6,17.3,WSW,6.0,SSE,No,1.0,28.1,1.0,No,47.0,11.0,19.0,SSW,41.0,32.0,2011-03-10
1012.0,Perth,22.7,0.0,1010.7,49.0,7.8,16.7,SW,13.0,SSE,No,2.0,26.1,1.0,No,49.0,10.9,19.0,SW,41.0,27.6,2011-03-11
1017.3,Perth,21.0,0.0,1015.6,38.0,9.6,16.9,SSW,9.0,S,No,3.0,25.7,1.0,No,55.0,10.8,24.0,SSW,43.0,27.0,2011-03-12
1020.9,Perth,21.2,0.0,1015.6,25.0,8.4,16.2,ESE,15.0,E,No,1.0,29.8,1.0,No,51.0,11.3,9.0,ESE,35.0,30.8,2011-03-13
1014.9,Perth,25.5,0.0,1010.4,19.0,10.0,19.1,NE,17.0,NE,No,1.0,34.5,2.0,No,39.0,11.2,7.0,ENE,33.0,34.9,2011-03-14
1013.4,Perth,27.0,0.0,1010.3,17.0,11.0,22.8,ESE,19.0,NE,No,1.0,34.9,1.0,No,36.0,11.2,13.0,E,43.0,35.4,2011-03-15
1012.7,Perth,24.2,0.0,1008.6,29.0,13.2,19.4,SE,15.0,E,No,3.0,32.7,0.0,No,54.0,10.9,17.0,SE,39.0,33.4,2011-03-16
1011.5,Perth,24.7,0.0,1009.0,46.0,9.4,20.7,SW,11.0,ENE,No,2.0,29.9,1.0,No,62.0,11.3,17.0,SW,37.0,32.0,2011-03-17
1011.0,Perth,26.4,0.0,1009.6,49.0,7.8,17.6,SW,0.0,,No,1.0,28.8,0.0,No,61.0,11.3,20.0,SW,35.0,29.9,2011-03-18
1012.4,Perth,22.9,0.0,1011.6,42.0,6.6,18.1,SW,9.0,S,No,1.0,26.1,1.0,No,70.0,10.9,19.0,SSW,39.0,28.1,2011-03-19
1015.8,Perth,20.8,0.0,1011.9,43.0,8.4,16.9,SSW,13.0,SE,No,1.0,25.9,1.0,No,52.0,10.6,22.0,SW,39.0,27.8,2011-03-20
1013.5,Perth,21.3,0.0,1009.8,33.0,8.8,16.7,S,15.0,E,No,1.0,30.5,1.0,No,53.0,10.8,11.0,SE,37.0,31.5,2011-03-21
1012.0,Perth,26.7,0.0,1010.7,50.0,8.2,19.4,WSW,19.0,NNE,No,6.0,28.8,1.0,No,47.0,10.4,15.0,NE,35.0,32.1,2011-03-22
1014.7,Perth,24.3,0.0,1013.3,49.0,7.8,19.7,SSW,0.0,,No,1.0,28.4,1.0,No,75.0,10.9,19.0,SSW,30.0,31.2,2011-03-23
1018.4,Perth,24.7,0.0,1015.9,27.0,5.2,20.6,S,13.0,E,No,2.0,34.5,0.0,No,57.0,10.2,13.0,ENE,35.0,35.2,2011-03-24
1020.3,Perth,25.6,0.0,1017.7,27.0,9.4,20.9,SW,13.0,ENE,No,1.0,33.5,0.0,No,48.0,10.7,19.0,SW,31.0,36.4,2011-03-25
1020.6,Perth,27.7,0.0,1017.3,22.0,9.6,20.6,SW,17.0,NE,No,1.0,33.2,0.0,No,30.0,10.7,17.0,ENE,35.0,35.1,2011-03-26
1019.4,Perth,25.8,0.0,1015.8,20.0,8.6,14.1,WSW,7.0,NE,No,0.0,31.3,0.0,No,32.0,11.0,15.0,SW,31.0,34.2,2011-03-27
1017.3,Perth,25.6,0.0,1014.3,25.0,8.2,14.4,SW,6.0,E,No,5.0,30.8,5.0,No,32.0,11.0,15.0,SSW,35.0,33.7,2011-03-28
1018.9,Perth,23.0,0.0,1016.2,25.0,7.4,18.7,SW,11.0,ESE,No,6.0,32.6,2.0,No,56.0,10.9,9.0,SE,35.0,32.9,2011-03-29
1022.9,Perth,22.3,0.0,1019.5,20.0,8.8,18.5,S,13.0,ENE,No,1.0,32.0,0.0,No,53.0,10.9,13.0,E,41.0,32.5,2011-03-30
1024.2,Perth,23.2,0.0,1020.7,23.0,9.2,18.4,SE,11.0,ENE,No,1.0,31.3,0.0,No,47.0,10.9,11.0,SSW,31.0,31.7,2011-03-31
1025.1,Perth,16.9,0.0,1021.9,38.0,5.2,8.3,WSW,6.0,ENE,No,1.0,22.9,1.0,No,67.0,9.9,13.0,WSW,24.0,24.2,2011-05-01
1024.6,Perth,17.4,0.0,1020.8,42.0,4.4,10.5,SSW,9.0,ENE,No,5.0,24.1,0.0,No,64.0,8.7,15.0,SW,26.0,25.3,2011-05-02
1023.6,Perth,18.1,0.0,1020.0,28.0,2.8,11.3,NE,7.0,E,No,2.0,26.2,1.0,No,55.0,8.9,7.0,SSW,28.0,26.5,2011-05-03
1022.4,Perth,18.5,0.0,1019.2,35.0,3.6,9.8,SW,6.0,ENE,No,3.0,25.5,1.0,No,50.0,9.7,9.0,NE,20.0,26.5,2011-05-04
1020.5,Perth,17.4,0.0,1018.0,42.0,4.2,8.9,W,9.0,NE,No,7.0,24.3,2.0,No,53.0,7.9,13.0,SSW,33.0,25.0,2011-05-05
1022.9,Perth,16.6,0.0,1019.6,35.0,4.2,12.3,S,13.0,SE,No,1.0,22.5,1.0,No,53.0,10.0,9.0,SSW,26.0,23.0,2011-05-06
1021.7,Perth,15.5,0.0,1017.4,32.0,4.0,12.4,NE,11.0,E,No,0.0,24.9,0.0,No,60.0,9.9,15.0,ENE,33.0,25.2,2011-05-07
1018.7,Perth,20.6,0.0,1015.8,26.0,6.8,15.5,WSW,17.0,NE,No,7.0,28.8,3.0,No,43.0,8.4,4.0,NE,37.0,30.0,2011-05-08
1023.5,Perth,17.9,0.0,1022.6,57.0,3.0,12.9,SW,15.0,S,No,1.0,23.0,0.0,No,72.0,9.7,20.0,SW,35.0,25.3,2011-05-09
1029.2,Perth,17.8,0.0,1026.4,35.0,5.6,15.3,E,15.0,E,No,0.0,25.1,1.0,No,63.0,9.3,11.0,ESE,37.0,25.3,2011-05-10
1030.6,Perth,17.0,0.0,1026.4,31.0,5.2,13.4,ESE,9.0,E,No,0.0,23.3,1.0,No,61.0,9.6,9.0,ENE,28.0,23.5,2011-05-11
1028.6,Perth,15.1,0.0,1024.3,32.0,3.8,10.9,ENE,7.0,ENE,No,0.0,23.0,1.0,No,56.0,10.2,9.0,NE,28.0,23.3,2011-05-12
1026.7,Perth,15.3,0.0,1022.3,32.0,6.0,12.2,ENE,7.0,E,No,2.0,22.7,1.0,No,57.0,9.6,13.0,NE,28.0,23.0,2011-05-13
1024.8,Perth,15.0,0.0,1020.2,37.0,4.2,12.8,E,9.0,ENE,No,7.0,21.6,4.0,No,55.0,2.8,13.0,NE,37.0,22.6,2011-05-14
1020.8,Perth,17.5,0.0,1016.4,49.0,4.2,15.0,E,11.0,ENE,No,7.0,21.3,7.0,No,57.0,1.4,9.0,NE,30.0,21.8,2011-05-15
1013.6,Perth,18.6,0.8,1010.7,51.0,4.6,14.0,WSW,11.0,ENE,No,6.0,23.3,3.0,Yes,60.0,5.2,7.0,ENE,20.0,24.0,2011-05-16
1013.7,Perth,16.4,1.6,1012.1,61.0,1.6,14.5,SW,0.0,,Yes,8.0,21.1,7.0,Yes,98.0,2.6,11.0,WSW,26.0,22.4,2011-05-17
1019.8,Perth,14.6,8.2,1018.5,63.0,1.8,9.7,ESE,6.0,SE,Yes,2.0,19.3,1.0,No,92.0,9.4,2.0,NE,24.0,20.9,2011-05-18
1021.0,Perth,15.6,0.0,1017.0,42.0,2.6,7.5,NW,11.0,NE,No,4.0,24.3,1.0,Yes,76.0,9.4,11.0,NE,26.0,24.8,2011-05-19
1007.9,Perth,18.3,24.2,1011.3,84.0,4.8,15.6,SSW,9.0,W,Yes,4.0,16.0,8.0,Yes,97.0,1.8,17.0,WSW,59.0,18.5,2011-05-20
1024.9,Perth,10.1,14.6,1023.6,48.0,2.0,4.5,SSE,0.0,,Yes,3.0,17.5,1.0,No,88.0,8.5,15.0,SSW,28.0,17.7,2011-05-21
1029.2,Perth,11.8,0.0,1026.9,50.0,1.6,4.9,SW,4.0,ENE,No,7.0,19.2,6.0,No,79.0,8.5,11.0,SSW,22.0,20.6,2011-05-22
1031.1,Perth,13.2,0.0,1027.4,50.0,2.6,5.4,SSE,0.0,,No,5.0,20.1,0.0,No,80.0,8.3,7.0,NE,20.0,21.2,2011-05-23
1028.7,Perth,14.3,0.0,1024.9,55.0,2.6,6.9,ESE,7.0,E,No,7.0,18.8,6.0,No,82.0,0.5,9.0,E,22.0,20.5,2011-05-24
1025.6,Perth,15.1,0.0,1021.4,46.0,2.2,10.3,E,9.0,E,No,6.0,19.4,5.0,No,71.0,3.8,9.0,ENE,31.0,20.5,2011-05-25
1022.3,Perth,15.9,0.0,1018.9,,2.2,12.2,ENE,11.0,ENE,No,5.0,21.4,6.0,No,57.0,5.2,11.0,ENE,26.0,21.5,2011-05-26
1019.3,Perth,15.6,0.0,1016.1,36.0,3.8,11.6,ESE,7.0,ENE,No,3.0,22.4,1.0,No,53.0,9.1,7.0,NE,28.0,22.8,2011-05-27
1017.7,Perth,14.7,0.0,1015.2,34.0,3.2,7.2,SSW,7.0,ENE,No,1.0,24.0,0.0,No,59.0,9.4,7.0,NE,17.0,24.8,2011-05-28
1014.0,Perth,16.9,0.0,1011.4,53.0,2.8,6.7,NW,11.0,NNE,No,8.0,22.3,7.0,Yes,46.0,6.6,19.0,N,39.0,24.6,2011-05-29
1010.0,Perth,17.6,25.0,1010.0,59.0,4.6,15.2,W,11.0,N,Yes,5.0,21.4,4.0,Yes,90.0,6.7,13.0,WSW,39.0,21.7,2011-05-30
1014.8,Perth,14.8,10.6,1012.6,72.0,1.6,12.0,NW,11.0,NNE,Yes,7.0,19.1,7.0,Yes,89.0,3.2,11.0,NW,28.0,21.2,2011-05-31
1012.0,Perth,16.2,8.6,1010.0,79.0,1.0,14.6,NW,7.0,NNW,Yes,7.0,19.5,7.0,Yes,96.0,,7.0,W,56.0,21.4,2011-06-01
1017.5,Perth,15.3,30.2,1017.4,52.0,1.8,13.8,S,9.0,SE,Yes,6.0,18.5,3.0,No,78.0,8.2,11.0,SW,33.0,19.4,2011-06-02
1022.5,Perth,12.6,0.0,1020.4,45.0,2.4,7.7,S,4.0,SE,No,6.0,18.3,6.0,No,75.0,8.6,13.0,S,24.0,18.5,2011-06-03
1021.9,Perth,11.2,0.0,1017.9,52.0,1.8,7.0,SE,11.0,E,No,7.0,16.6,7.0,No,77.0,1.9,9.0,ENE,22.0,17.0,2011-06-04
1019.9,Perth,12.8,0.0,1017.4,34.0,1.6,4.6,SE,6.0,SE,No,1.0,18.1,1.0,No,58.0,9.9,13.0,SSE,28.0,18.6,2011-06-05
1022.0,Perth,12.6,0.0,1020.3,43.0,2.6,3.3,SSE,6.0,E,No,3.0,18.5,0.0,No,67.0,9.3,19.0,SSE,39.0,19.8,2011-06-06
1026.6,Perth,12.3,0.0,1024.7,49.0,2.4,5.8,ESE,13.0,E,No,7.0,17.3,1.0,No,69.0,8.6,13.0,E,31.0,18.8,2011-06-07
1027.8,Perth,13.2,0.0,1024.9,46.0,2.2,6.0,ESE,4.0,E,No,1.0,19.4,1.0,No,74.0,9.2,15.0,ENE,37.0,19.9,2011-06-08
1027.8,Perth,14.7,0.0,1023.9,34.0,3.2,12.3,NE,20.0,NE,No,0.0,19.8,3.0,No,61.0,9.2,17.0,NE,41.0,19.9,2011-06-09
1025.3,Perth,12.9,0.0,1021.4,31.0,3.4,10.0,NE,20.0,NE,No,5.0,18.9,4.0,No,59.0,7.2,17.0,NNE,41.0,20.1,2011-06-10
1024.9,Perth,13.8,0.0,1022.3,27.0,4.0,10.4,NNE,17.0,NE,No,3.0,19.3,3.0,No,48.0,8.4,20.0,NE,41.0,19.8,2011-06-11
1027.0,Perth,13.9,0.0,1024.1,31.0,3.4,12.0,NE,22.0,NE,No,3.0,20.5,2.0,No,50.0,9.2,15.0,NNE,39.0,20.8,2011-06-12
1023.6,Perth,12.9,0.0,1018.8,30.0,4.2,8.8,NNE,20.0,NE,No,8.0,17.3,8.0,Yes,51.0,0.2,19.0,NE,46.0,17.5,2011-06-13
1016.2,Perth,10.4,7.4,1014.5,81.0,3.4,10.1,N,19.0,NNE,Yes,8.0,13.9,7.0,Yes,84.0,0.0,15.0,NNE,46.0,14.2,2011-06-14
1017.4,Perth,13.2,9.0,1017.0,85.0,2.2,10.2,WNW,9.0,NE,Yes,5.0,15.5,7.0,Yes,93.0,4.9,15.0,WNW,39.0,19.6,2011-06-15
1024.2,Perth,13.9,8.8,1023.7,48.0,1.0,12.7,SW,0.0,,Yes,3.0,18.6,6.0,No,93.0,6.6,11.0,SW,50.0,19.4,2011-06-16
1026.7,Perth,11.7,0.0,1023.2,61.0,3.8,6.6,WNW,9.0,NE,No,7.0,19.3,5.0,No,80.0,3.1,7.0,NW,20.0,20.3,2011-06-17
1020.3,Perth,15.3,0.6,1018.0,62.0,0.8,11.7,W,9.0,N,No,1.0,20.8,7.0,Yes,76.0,4.1,17.0,SSW,39.0,20.9,2011-06-18
1022.2,Perth,17.0,2.8,1021.0,81.0,4.4,11.3,WSW,7.0,WSW,Yes,5.0,17.3,6.0,Yes,71.0,5.5,15.0,SW,31.0,19.7,2011-06-19
1022.9,Perth,16.6,3.0,1023.0,71.0,1.8,15.0,WSW,7.0,WSW,Yes,7.0,19.2,2.0,No,84.0,4.8,13.0,SW,33.0,19.8,2011-06-20
1027.9,Perth,14.4,0.0,1025.6,53.0,2.4,11.4,SSE,0.0,,No,5.0,19.6,7.0,No,91.0,6.0,4.0,SSE,19.0,20.5,2011-06-21
1024.3,Perth,13.5,0.0,1019.5,49.0,1.6,8.7,NNE,6.0,ENE,No,1.0,20.7,1.0,No,73.0,9.2,9.0,ENE,24.0,21.1,2011-06-22
1017.5,Perth,13.3,0.0,1014.5,70.0,2.2,10.3,NW,9.0,NNE,No,7.0,19.2,4.0,No,83.0,2.6,7.0,WNW,30.0,21.3,2011-06-23
1011.1,Perth,16.2,0.6,1006.4,56.0,1.2,13.3,NNW,13.0,N,No,6.0,21.6,6.0,Yes,82.0,5.0,24.0,WNW,52.0,22.6,2011-06-24
1015.8,Perth,14.3,57.0,1017.4,58.0,4.8,11.0,NW,0.0,,Yes,5.0,18.3,5.0,No,82.0,4.4,6.0,SW,31.0,19.2,2011-06-25
1024.5,Perth,13.2,0.0,1023.2,56.0,1.2,9.4,NNW,9.0,NNE,No,7.0,19.0,7.0,No,91.0,1.4,6.0,ENE,17.0,19.5,2011-06-26
1019.2,Perth,14.3,0.2,1012.1,37.0,0.8,7.9,N,11.0,NE,No,7.0,24.0,7.0,Yes,61.0,8.4,13.0,NNW,39.0,24.3,2011-06-27
1005.0,Perth,15.0,14.2,1005.0,94.0,3.8,14.3,,17.0,NNE,Yes,8.0,15.8,8.0,Yes,96.0,0.0,0.0,NNE,39.0,16.2,2011-06-28
1013.2,Perth,12.2,26.8,1012.4,61.0,0.6,10.9,,7.0,NE,Yes,6.0,17.4,4.0,Yes,95.0,5.4,0.0,NE,28.0,18.4,2011-06-29
1009.7,Perth,13.9,2.2,1007.6,82.0,1.0,9.8,W,15.0,NNE,Yes,8.0,15.7,6.0,Yes,80.0,2.2,17.0,WSW,46.0,17.5,2011-06-30
1017.2,Perth,11.0,26.8,1015.7,61.0,3.2,9.3,W,7.0,WNW,Yes,6.0,15.9,6.0,Yes,90.0,4.6,19.0,SW,43.0,17.2,2011-07-01
1015.9,Perth,13.0,9.8,1014.3,62.0,2.0,9.9,SW,9.0,WSW,Yes,6.0,15.0,5.0,Yes,81.0,6.1,17.0,SW,46.0,16.7,2011-07-02
1018.8,Perth,11.1,5.4,1019.2,55.0,1.6,6.6,S,0.0,,Yes,3.0,14.1,1.0,No,89.0,7.3,13.0,SE,24.0,14.3,2011-07-03
1028.8,Perth,7.4,0.2,1027.2,54.0,1.6,1.3,S,0.0,,No,5.0,14.4,1.0,No,93.0,7.6,6.0,SE,20.0,15.4,2011-07-04
1032.4,Perth,8.1,0.0,1028.9,49.0,1.2,1.8,SSW,4.0,SE,No,6.0,15.2,1.0,No,88.0,6.2,11.0,SSW,20.0,16.4,2011-07-05
1031.3,Perth,8.7,0.0,1028.7,45.0,1.4,2.6,S,0.0,,No,2.0,16.1,1.0,No,90.0,9.6,15.0,S,28.0,16.4,2011-07-06
1032.2,Perth,8.9,0.0,1030.0,48.0,1.2,3.4,SSE,9.0,E,No,5.0,14.6,4.0,No,86.0,5.4,13.0,,,15.3,2011-07-07
1033.7,Perth,11.2,0.0,1031.1,41.0,1.8,4.9,E,9.0,ESE,No,4.0,15.1,6.0,No,80.0,2.9,13.0,SE,24.0,16.6,2011-07-08
1033.5,Perth,10.4,0.0,1028.4,42.0,1.8,6.3,ESE,7.0,ESE,No,6.0,15.6,7.0,No,78.0,4.2,15.0,E,31.0,16.6,2011-07-09
1028.0,Perth,10.7,0.0,1024.2,67.0,2.0,3.4,ESE,11.0,E,No,8.0,12.5,7.0,Yes,61.0,0.2,9.0,E,33.0,14.0,2011-07-10
1022.4,Perth,10.4,6.0,1019.0,89.0,3.8,10.2,ENE,11.0,ENE,Yes,8.0,12.0,8.0,Yes,94.0,0.0,15.0,ESE,30.0,13.0,2011-07-11
1019.8,Perth,12.6,4.8,1016.2,62.0,0.0,9.8,ENE,9.0,ENE,Yes,3.0,16.4,5.0,No,76.0,9.3,11.0,NE,30.0,17.0,2011-07-12
1019.2,Perth,12.7,0.0,1017.6,52.0,2.2,8.9,NNE,7.0,ENE,No,6.0,19.3,1.0,No,77.0,7.9,6.0,NE,20.0,19.9,2011-07-13
1020.2,Perth,12.4,0.0,1015.7,47.0,1.4,6.2,NNE,4.0,E,No,0.0,21.3,0.0,Yes,82.0,9.2,15.0,NNE,26.0,22.0,2011-07-14
1011.2,Perth,15.6,4.8,1010.5,87.0,3.0,11.5,W,13.0,N,Yes,8.0,17.4,7.0,Yes,86.0,0.2,9.0,WNW,30.0,19.1,2011-07-15
1019.4,Perth,13.1,13.4,1018.5,45.0,0.2,10.4,SSW,0.0,,Yes,2.0,18.4,5.0,No,96.0,8.0,7.0,S,20.0,18.4,2011-07-16
1023.2,Perth,10.4,0.0,1020.7,47.0,1.2,7.3,E,6.0,ESE,No,3.0,17.8,6.0,No,72.0,6.5,9.0,NE,22.0,18.8,2011-07-17
1022.3,Perth,11.8,0.0,1018.1,53.0,3.4,7.4,E,9.0,ENE,No,4.0,17.8,1.0,No,58.0,7.0,7.0,E,22.0,19.1,2011-07-18
1018.8,Perth,12.2,0.0,1015.9,49.0,1.4,9.1,NNW,13.0,NNE,No,3.0,19.7,7.0,No,86.0,7.8,9.0,NNW,22.0,19.9,2011-07-19
1016.6,Perth,13.4,0.2,1015.1,68.0,2.0,10.3,WNW,11.0,NNE,No,7.0,16.6,5.0,Yes,87.0,3.5,13.0,WNW,33.0,18.3,2011-07-20
1016.7,Perth,12.6,4.2,1013.9,60.0,0.8,8.3,NW,7.0,NE,Yes,7.0,19.3,3.0,Yes,89.0,5.8,11.0,NW,30.0,19.8,2011-07-21
1017.5,Perth,12.1,10.6,1016.0,80.0,1.8,8.0,N,7.0,NNE,Yes,5.0,17.3,4.0,Yes,92.0,4.8,9.0,NNW,24.0,18.7,2011-07-22
1021.3,Perth,11.4,12.4,1019.0,58.0,2.4,7.8,NNW,2.0,NE,Yes,6.0,18.7,7.0,No,97.0,3.6,7.0,WNW,20.0,19.9,2011-07-23
1018.2,Perth,13.8,0.0,1015.4,47.0,1.4,10.7,NE,7.0,NE,No,7.0,21.1,7.0,No,82.0,3.9,7.0,NNE,26.0,21.7,2011-07-24
1014.4,Perth,15.3,0.2,1014.0,87.0,0.8,12.4,N,7.0,ENE,No,7.0,16.7,8.0,Yes,76.0,0.0,7.0,NW,33.0,18.8,2011-07-25
1016.4,Perth,15.4,1.2,1015.1,54.0,0.2,11.4,WSW,0.0,,Yes,4.0,19.7,7.0,No,87.0,3.6,9.0,SSW,22.0,20.5,2011-07-26
1013.1,Perth,13.8,0.0,1006.9,55.0,2.0,9.0,N,11.0,NNE,No,7.0,20.3,1.0,Yes,82.0,6.3,13.0,NW,44.0,21.4,2011-07-27
1003.0,Perth,17.9,14.6,1004.3,82.0,4.4,13.8,W,19.0,WNW,Yes,7.0,17.8,6.0,Yes,75.0,3.8,17.0,WNW,56.0,20.3,2011-07-28
1011.4,Perth,14.2,12.4,1010.1,49.0,4.2,14.2,WNW,15.0,W,Yes,7.0,19.8,7.0,Yes,83.0,6.2,22.0,SW,56.0,20.5,2011-07-29
1010.9,Perth,17.1,8.8,1008.7,81.0,1.0,13.1,NW,6.0,WNW,Yes,7.0,18.1,3.0,Yes,83.0,7.2,15.0,NW,57.0,21.0,2011-07-30
1007.4,Perth,15.9,25.2,1009.6,59.0,4.0,15.4,W,22.0,W,Yes,7.0,17.7,7.0,Yes,90.0,6.6,24.0,W,61.0,21.1,2011-07-31
1011.5,Perth,17.9,6.2,1010.4,85.0,2.8,11.3,WNW,11.0,NW,Yes,8.0,17.2,6.0,Yes,66.0,3.2,15.0,WNW,44.0,20.1,2011-08-01
1013.5,Perth,17.8,16.2,1011.3,74.0,1.6,14.2,WNW,9.0,NW,Yes,6.0,19.3,7.0,Yes,87.0,4.7,22.0,WSW,56.0,20.5,2011-08-02
1019.6,Perth,15.9,6.4,1019.3,68.0,4.4,12.2,WSW,19.0,WSW,Yes,7.0,15.7,3.0,Yes,47.0,6.0,22.0,W,61.0,18.0,2011-08-03
1026.6,Perth,10.8,4.6,1024.9,39.0,1.8,4.9,SE,0.0,,Yes,2.0,16.0,1.0,No,77.0,9.6,9.0,SE,26.0,16.6,2011-08-04
1027.3,Perth,9.6,0.0,1022.9,45.0,1.4,3.9,NE,11.0,ENE,No,1.0,15.8,0.0,No,70.0,9.8,13.0,NNE,30.0,16.3,2011-08-05
1018.1,Perth,12.4,0.0,1014.1,34.0,3.0,4.7,NE,19.0,NE,No,2.0,20.0,1.0,Yes,51.0,9.7,15.0,NE,41.0,20.3,2011-08-06
1016.5,Perth,13.3,3.0,1015.2,48.0,3.8,11.3,WNW,6.0,NNE,Yes,3.0,19.8,7.0,No,89.0,6.6,13.0,N,35.0,20.8,2011-08-07
1016.5,Perth,15.4,0.8,1015.8,67.0,1.4,13.3,W,9.0,N,No,6.0,17.8,7.0,Yes,88.0,5.2,19.0,WNW,41.0,19.5,2011-08-08
1021.4,Perth,14.3,2.8,1020.5,53.0,2.4,8.7,SSW,6.0,E,Yes,7.0,16.7,1.0,No,72.0,8.0,13.0,SSW,31.0,19.0,2011-08-09
1023.9,Perth,12.9,0.0,1021.3,40.0,2.4,4.4,SW,6.0,ENE,No,3.0,18.7,0.0,No,70.0,9.6,6.0,ENE,24.0,19.4,2011-08-10
