Sunshine,Temp3pmF,Rainfall,WindGustDir,RainToday,WindSpeed3pm,WindSpeed9am,RainTomorrow,Cloud3pm,Pressure3pm,WindDir9am,Humidity3pm,Evaporation,Humidity9am,WindGustSpeed,Temp9amF,Cloud9am,Date,MaxTempF,Location,MinTempF,WindDir3pm,Pressure9am
10.9,68.36,0.0,WNW,No,19.0,22.0,No,6.0,1010.1,W,40.0,5.4,38.0,33.0,62.059999999999995,6.0,2011-10-11,72.32,Williamtown,50.0,SE,1012.0
11.0,68.36,0.0,SSE,No,28.0,13.0,No,3.0,1016.5,NNW,55.0,6.2,67.0,35.0,60.08,1.0,2011-10-12,69.25999999999999,Williamtown,45.86,SSE,1016.9
,66.56,0.0,E,No,22.0,15.0,No,7.0,1021.6,E,47.0,4.8,56.0,35.0,66.2,1.0,2011-10-13,68.72,Williamtown,52.16,E,1023.1
,69.25999999999999,0.0,E,No,17.0,13.0,No,8.0,1016.6,ENE,63.0,,67.0,35.0,66.74000000000001,7.0,2011-10-14,72.32,Williamtown,55.94,NE,1020.4
,77.0,0.0,E,No,11.0,11.0,No,1.0,1008.0,W,52.0,,83.0,28.0,64.58,,2011-10-15,78.08,Williamtown,61.7,ENE,1010.9
,71.42,0.0,S,No,20.0,13.0,No,1.0,1014.8,WSW,57.0,10.8,54.0,41.0,71.6,0.0,2011-10-16,75.92,Williamtown,57.379999999999995,SE,1014.1
2.4,64.22,0.0,SSE,No,24.0,24.0,No,7.0,1032.0,S,47.0,7.2,87.0,39.0,59.0,8.0,2011-10-17,68.0,Williamtown,53.24,S,1030.8
10.0,67.64,1.0,SE,No,20.0,7.0,No,1.0,1032.2,WNW,42.0,4.4,62.0,31.0,61.519999999999996,4.0,2011-10-18,70.16,Williamtown,47.3,SSE,1034.7
12.0,69.8,0.0,SSE,No,26.0,4.0,No,1.0,1028.4,W,48.0,4.6,74.0,35.0,61.16,0.0,2011-10-19,72.14,Williamtown,42.8,ESE,1031.9
,77.36,0.0,SE,No,24.0,13.0,No,1.0,1024.3,NNW,39.0,5.6,67.0,33.0,62.6,0.0,2011-10-20,79.52,Williamtown,47.48,SE,1028.8
,84.56,0.0,E,No,11.0,17.0,No,,1021.6,NW,22.0,,62.0,31.0,69.08,,2011-10-21,86.53999999999999,Williamtown,52.16,NE,1025.0
,74.66,0.0,SW,No,19.0,19.0,No,,1021.8,S,67.0,,72.0,28.0,71.42,4.0,2011-10-22,76.46,Williamtown,52.34,SE,1024.6
,78.44,0.0,NE,No,13.0,9.0,No,,1018.5,WNW,58.0,,93.0,30.0,63.14,8.0,2011-10-23,82.04,Williamtown,52.52,ESE,1022.4
,88.34,0.0,NW,No,24.0,20.0,No,5.0,1010.6,NW,26.0,23.2,57.0,50.0,72.14,1.0,2011-10-24,90.32,Williamtown,54.14,NW,1016.0
2.9,66.56,0.0,S,No,33.0,6.0,Yes,8.0,1012.0,N,80.0,9.2,72.0,52.0,68.18,7.0,2011-10-25,86.9,Williamtown,60.8,S,1010.5
0.0,64.22,23.6,S,Yes,26.0,22.0,No,7.0,1021.8,SSE,55.0,5.4,70.0,39.0,62.059999999999995,8.0,2011-10-26,66.2,Williamtown,58.28,SE,1021.4
,67.28,0.0,ESE,No,28.0,26.0,No,7.0,1021.7,E,54.0,3.4,59.0,39.0,65.66,7.0,2011-10-27,69.62,Williamtown,58.459999999999994,ESE,1023.3
,75.92,0.0,E,No,17.0,13.0,No,,1015.2,NE,52.0,,60.0,35.0,68.0,5.0,2011-10-28,77.72,Williamtown,53.6,ENE,1019.5
,82.04,0.0,NW,No,6.0,2.0,No,,1009.8,NNW,58.0,,68.0,26.0,71.78,,2011-10-29,83.84,Williamtown,56.66,N,1012.0
,67.82,0.0,SSW,No,11.0,6.0,Yes,7.0,1010.2,SE,86.0,14.0,67.0,52.0,77.54,6.0,2011-10-30,78.44,Williamtown,64.4,ESE,1011.4
10.8,68.54,9.6,S,Yes,31.0,24.0,Yes,1.0,1019.9,SSW,58.0,4.0,62.0,43.0,65.48,2.0,2011-10-31,69.98,Williamtown,56.84,S,1021.0
6.0,67.46,3.0,S,Yes,19.0,13.0,No,2.0,1016.8,SSW,60.0,6.0,83.0,30.0,60.8,8.0,2011-11-01,68.9,Williamtown,57.379999999999995,SSE,1020.2
9.7,71.42,0.2,SSE,No,28.0,17.0,No,2.0,1009.0,NW,57.0,4.2,70.0,48.0,65.48,1.0,2011-11-02,77.18,Williamtown,50.9,S,1011.3
,61.16,0.0,S,No,17.0,7.0,,8.0,1013.7,SSW,75.0,5.4,85.0,33.0,62.6,8.0,2011-11-03,65.48,Williamtown,54.5,SSE,1012.1
,69.25999999999999,,SE,,20.0,6.0,,,1017.9,SE,53.0,,60.0,37.0,65.3,,2011-11-04,71.24000000000001,Williamtown,46.94,ESE,1019.0
,79.7,,SE,,13.0,15.0,,,1015.3,ENE,47.0,,68.0,35.0,69.08,1.0,2011-11-05,81.14,Williamtown,49.46,N,1019.7
,88.7,,WNW,,13.0,9.0,Yes,,1010.4,NNW,36.0,,60.0,41.0,74.48,,2011-11-06,90.5,Williamtown,56.120000000000005,NW,1014.3
,87.8,3.6,WNW,Yes,13.0,11.0,Yes,5.0,1011.7,NW,39.0,18.6,60.0,39.0,75.74000000000001,6.0,2011-11-07,90.14,Williamtown,64.04,NNW,1014.9
10.9,91.76,1.2,SW,Yes,11.0,7.0,No,6.0,1010.3,WNW,43.0,8.0,74.0,59.0,75.38,1.0,2011-11-08,93.38000000000001,Williamtown,62.24,N,1015.3
10.8,93.91999999999999,0.0,N,No,19.0,13.0,No,6.0,1011.8,NNW,33.0,7.6,68.0,33.0,77.54,6.0,2011-11-09,94.64,Williamtown,66.74000000000001,NNW,1015.2
,83.66,0.0,WNW,No,31.0,26.0,No,7.0,1011.9,WNW,49.0,8.0,47.0,54.0,80.06,8.0,2011-11-10,85.64,Williamtown,71.06,WNW,1011.9
,73.58,0.0,E,No,28.0,17.0,No,,1022.1,SE,56.0,,64.0,39.0,68.36,8.0,2011-11-11,75.38,Williamtown,56.66,ESE,1025.0
,80.6,0.0,SE,No,19.0,13.0,No,2.0,1014.5,NNE,53.0,,64.0,31.0,71.6,2.0,2011-11-12,82.75999999999999,Williamtown,62.6,ESE,1018.9
,75.38,0.0,NE,No,24.0,15.0,No,7.0,1013.7,SSE,67.0,16.8,81.0,43.0,71.78,6.0,2011-11-13,78.44,Williamtown,61.34,ESE,1017.7
11.6,97.34,0.0,NW,No,24.0,11.0,No,6.0,1007.0,NNW,24.0,4.8,77.0,46.0,73.04,1.0,2011-11-14,98.78,Williamtown,60.08,NW,1011.5
12.8,75.74000000000001,0.0,SSW,No,26.0,17.0,No,0.0,1017.2,S,56.0,10.6,62.0,50.0,72.14,1.0,2011-11-15,76.82,Williamtown,64.94,ESE,1019.6
3.7,69.08,0.0,SSW,No,30.0,11.0,Yes,8.0,1017.4,NW,86.0,7.4,69.0,50.0,73.22,7.0,2011-11-16,77.0,Williamtown,64.04,SSW,1015.6
,66.38,16.2,E,Yes,11.0,11.0,,8.0,1018.0,ESE,95.0,2.4,95.0,20.0,65.3,8.0,2011-11-17,68.0,Williamtown,61.7,E,1019.9
,73.22,,SE,,19.0,11.0,,8.0,1016.4,S,71.0,,91.0,28.0,67.64,8.0,2011-11-18,74.84,Williamtown,64.94,SE,1018.9
,90.5,,ENE,,13.0,11.0,,,1011.8,NW,44.0,,98.0,33.0,65.66,8.0,2011-11-19,91.03999999999999,Williamtown,57.56,NW,1016.4
,96.98,,WNW,,28.0,19.0,Yes,1.0,1007.9,WNW,23.0,,46.0,56.0,85.1,,2011-11-20,97.7,Williamtown,65.48,NW,1011.2
,69.8,6.2,S,Yes,17.0,20.0,Yes,7.0,1015.5,SE,72.0,20.8,74.0,35.0,68.9,7.0,2011-11-21,71.96,Williamtown,64.58,ESE,1018.3
1.2,72.32,25.6,S,Yes,11.0,4.0,Yes,7.0,1007.5,NNW,85.0,4.4,93.0,61.0,67.82,7.0,2011-11-22,76.82,Williamtown,62.78,ESE,1011.0
0.0,62.6,6.8,SSE,Yes,26.0,28.0,Yes,8.0,1017.6,SSE,94.0,1.8,97.0,52.0,62.42,8.0,2011-11-23,63.86,Williamtown,59.9,SE,1014.3
,62.059999999999995,23.4,SE,Yes,28.0,24.0,,7.0,1024.9,SE,89.0,4.2,88.0,46.0,61.88,7.0,2011-11-24,65.66,Williamtown,60.440000000000005,SE,1025.4
,68.0,,ENE,,22.0,19.0,,8.0,1019.2,E,93.0,,91.0,44.0,65.48,8.0,2011-11-25,70.52,Williamtown,60.62,ENE,1022.0
,77.54,,WNW,,20.0,17.0,Yes,,1006.3,N,77.0,,94.0,39.0,70.34,8.0,2011-11-26,80.96,Williamtown,65.48,NNE,1009.0
,86.72,42.0,NW,Yes,35.0,24.0,No,2.0,1007.7,WNW,27.0,4.4,44.0,59.0,75.38,0.0,2011-11-27,89.06,Williamtown,58.459999999999994,NW,1008.7
13.1,84.56,0.0,E,No,26.0,6.0,No,5.0,1015.6,E,40.0,10.0,73.0,39.0,73.04,4.0,2011-11-28,85.1,Williamtown,56.48,E,1018.3
10.8,85.82,0.0,NE,No,24.0,17.0,No,6.0,1014.2,NE,63.0,7.6,64.0,43.0,77.9,3.0,2011-11-29,88.52,Williamtown,66.74000000000001,ENE,1016.8
8.9,81.68,0.0,WNW,No,9.0,15.0,Yes,7.0,1009.6,N,68.0,8.6,64.0,56.0,79.88,6.0,2011-11-30,93.38000000000001,Williamtown,70.88,NW,1012.9
,68.0,8.0,SSW,Yes,31.0,33.0,,6.0,1020.2,SSE,50.0,10.4,69.0,61.0,64.75999999999999,7.0,2011-12-01,70.7,Williamtown,60.440000000000005,S,1019.9
,66.92,,SSE,,33.0,28.0,,8.0,1020.5,S,54.0,,76.0,50.0,62.24,8.0,2011-12-02,70.16,Williamtown,59.36,S,1021.3
,70.52,,SE,,24.0,7.0,,,1017.4,WSW,54.0,,64.0,33.0,63.32,,2011-12-03,71.06,Williamtown,50.36,SE,1020.5
,63.86,,S,,28.0,19.0,,8.0,1014.1,WNW,90.0,,64.0,56.0,68.18,,2011-12-04,80.06,Williamtown,52.34,S,1014.5
,68.36,,S,,30.0,24.0,Yes,8.0,1019.3,SW,47.0,,64.0,48.0,60.980000000000004,7.0,2011-12-05,68.9,Williamtown,54.32,SSE,1020.5
,65.84,3.2,,Yes,20.0,13.0,No,6.0,1017.6,WSW,50.0,30.8,67.0,,61.7,7.0,2011-12-06,69.25999999999999,Williamtown,53.6,S,1019.7
0.0,63.5,0.2,SSW,No,13.0,7.0,Yes,7.0,1013.4,S,91.0,4.0,84.0,28.0,62.42,7.0,2011-12-07,65.66,Williamtown,55.4,S,1015.6
,71.42,19.6,SE,Yes,24.0,13.0,Yes,7.0,1012.3,NE,65.0,1.2,90.0,37.0,65.12,8.0,2011-12-08,73.04,Williamtown,60.440000000000005,SE,1013.5
,72.14,3.2,SE,Yes,24.0,17.0,No,7.0,1013.3,SE,64.0,,69.0,39.0,70.7,1.0,2011-12-09,74.84,Williamtown,55.76,SE,1014.7
,74.3,0.0,SE,No,24.0,11.0,No,,1007.8,ESE,63.0,,73.0,31.0,70.52,1.0,2011-12-10,76.46,Williamtown,60.440000000000005,SE,1011.4
,75.92,0.0,SW,No,19.0,9.0,Yes,7.0,1002.1,NW,65.0,12.2,72.0,35.0,72.68,3.0,2011-12-11,84.2,Williamtown,57.2,ESE,1004.5
0.0,65.66,1.6,SSE,Yes,30.0,26.0,Yes,8.0,1005.0,SSW,93.0,3.8,87.0,46.0,67.28,8.0,2011-12-12,67.46,Williamtown,66.38,S,1004.7
3.3,68.36,23.2,S,Yes,31.0,17.0,No,6.0,1008.3,SW,58.0,3.8,83.0,46.0,63.68,7.0,2011-12-13,71.24000000000001,Williamtown,61.34,S,1007.7
9.5,70.7,0.4,S,No,31.0,24.0,No,6.0,1015.9,S,44.0,5.6,69.0,46.0,67.46,6.0,2011-12-14,72.86,Williamtown,60.08,SSE,1015.7
,69.98,0.0,SE,No,28.0,19.0,No,6.0,1018.0,SSE,54.0,5.8,46.0,35.0,69.25999999999999,6.0,2011-12-15,72.68,Williamtown,59.18,SE,1019.6
,69.08,0.0,SE,No,24.0,9.0,No,2.0,1020.8,SW,51.0,,70.0,39.0,65.84,8.0,2011-12-16,73.22,Williamtown,52.34,SE,1021.3
,72.32,0.0,SE,No,26.0,20.0,No,,1021.5,SSE,45.0,,46.0,37.0,69.44,2.0,2011-12-17,73.58,Williamtown,54.32,SE,1023.1
,75.02,0.0,ENE,No,22.0,13.0,No,,1016.0,ENE,50.0,,68.0,39.0,67.1,,2011-12-18,78.62,Williamtown,53.24,E,1019.7
,74.48,0.0,NE,No,11.0,13.0,Yes,8.0,1008.8,NNE,74.0,27.4,69.0,30.0,69.8,8.0,2011-12-19,77.36,Williamtown,66.38,NE,1011.7
7.9,72.68,11.6,SSW,Yes,33.0,17.0,No,3.0,1014.1,SSW,69.0,2.4,82.0,48.0,68.9,7.0,2011-12-20,75.92,Williamtown,64.75999999999999,S,1012.9
5.5,74.12,0.2,SSE,No,28.0,20.0,No,6.0,1016.5,S,62.0,5.2,67.0,35.0,70.34,7.0,2011-12-21,76.1,Williamtown,64.04,SSE,1018.1
,67.28,0.0,SE,No,17.0,9.0,,8.0,1016.9,ENE,93.0,6.6,74.0,26.0,70.88,8.0,2011-12-22,71.78,Williamtown,61.7,SSE,1018.2
,78.8,,ESE,,30.0,7.0,,,1012.0,NE,59.0,,86.0,43.0,69.62,,2011-12-23,80.6,Williamtown,61.7,ESE,1014.8
,78.25999999999999,,SE,,26.0,13.0,Yes,,1012.2,ENE,61.0,,74.0,35.0,74.12,,2011-12-24,79.88,Williamtown,63.14,ESE,1013.8
,80.06,11.0,ENE,Yes,20.0,17.0,No,3.0,1009.9,NE,57.0,12.6,67.0,41.0,75.38,3.0,2011-12-25,82.04,Williamtown,62.059999999999995,NE,1012.0
4.7,85.64,0.0,NW,No,17.0,19.0,Yes,7.0,1004.4,NNE,49.0,7.2,60.0,39.0,74.48,2.0,2011-12-26,86.0,Williamtown,65.48,NW,1006.3
0.4,65.12,3.4,SSW,Yes,24.0,33.0,Yes,7.0,1009.5,SSW,93.0,6.8,71.0,57.0,70.7,6.0,2011-12-27,71.42,Williamtown,66.74000000000001,SSW,1008.4
11.3,72.5,6.4,SSW,Yes,28.0,28.0,No,5.0,1011.2,SSW,65.0,4.4,53.0,50.0,70.16,4.0,2011-12-28,75.92,Williamtown,64.4,S,1013.1
,74.66,0.4,S,No,31.0,28.0,,3.0,1014.6,SSE,49.0,8.2,50.0,46.0,72.5,2.0,2011-12-29,77.0,Williamtown,64.04,SSE,1013.9
,74.12,,SE,,26.0,20.0,No,,1018.8,SSE,53.0,,49.0,39.0,72.86,,2011-12-30,76.1,Williamtown,63.14,SSE,1018.5
,74.48,0.0,ESE,No,22.0,15.0,,,1018.8,E,46.0,,57.0,37.0,71.78,,2011-12-31,76.46,Williamtown,58.1,SE,1020.4
,78.62,,SSE,,26.0,7.0,No,,1015.4,NNW,46.0,,63.0,41.0,69.62,,2012-01-01,80.78,Williamtown,50.72,ESE,1018.5
,81.5,0.0,E,No,19.0,13.0,No,2.0,1016.5,NNE,46.0,31.4,60.0,41.0,73.4,1.0,2012-01-02,83.3,Williamtown,55.94,ENE,1018.5
13.5,86.53999999999999,0.0,NE,No,20.0,13.0,No,1.0,1015.3,NE,45.0,8.0,61.0,37.0,73.4,1.0,2012-01-03,88.16,Williamtown,62.42,ENE,1018.8
9.3,94.64,0.0,SSW,No,19.0,11.0,No,6.0,1009.8,N,36.0,9.4,68.0,50.0,75.74000000000001,2.0,2012-01-04,99.14,Williamtown,64.22,ESE,1013.5
,75.02,0.0,S,No,15.0,22.0,,5.0,1014.6,SSE,71.0,7.8,72.0,39.0,73.04,7.0,2012-01-05,76.28,Williamtown,69.62,SSE,1017.6
,71.42,,SSE,,30.0,22.0,,,1015.8,SSW,61.0,,87.0,43.0,68.72,,2012-01-06,74.48,Williamtown,64.75999999999999,S,1014.2
,77.0,,E,,28.0,2.0,No,,1012.4,NW,52.0,,70.0,43.0,69.08,,2012-01-07,79.16,Williamtown,55.58,ESE,1015.6
,88.16,0.4,NW,No,17.0,9.0,Yes,6.0,1004.0,NE,57.0,13.4,67.0,44.0,76.1,3.0,2012-01-08,90.14,Williamtown,63.32,E,1008.7
10.5,77.9,1.6,SSW,Yes,20.0,9.0,No,6.0,1006.0,WSW,67.0,5.4,77.0,41.0,79.88,5.0,2012-01-09,83.48,Williamtown,72.68,SE,1005.7
7.0,77.18,0.0,SE,No,24.0,15.0,No,6.0,1007.7,NNW,59.0,7.0,78.0,31.0,73.22,6.0,2012-01-10,84.02,Williamtown,64.22,SE,1010.1
10.5,88.7,0.0,NW,No,41.0,20.0,No,2.0,1001.0,WNW,13.0,6.6,43.0,69.0,74.12,5.0,2012-01-11,90.68,Williamtown,63.68,WNW,1005.6
,72.14,0.0,SW,No,31.0,24.0,,2.0,1015.3,SW,43.0,16.0,41.0,54.0,65.84,1.0,2012-01-12,74.3,Williamtown,54.14,S,1015.3
,75.38,,SE,,22.0,11.0,,,1014.2,NNW,48.0,,56.0,35.0,68.54,,2012-01-13,78.62,Williamtown,54.14,ESE,1017.4
,76.82,,SE,,28.0,20.0,,,1014.5,ESE,63.0,,78.0,48.0,70.52,8.0,2012-01-14,78.25999999999999,Williamtown,62.959999999999994,ESE,1016.1
,74.66,,ESE,,22.0,20.0,Yes,8.0,1018.2,E,61.0,,79.0,41.0,69.98,,2012-01-15,78.25999999999999,Williamtown,64.4,E,1018.5
,78.25999999999999,10.8,E,Yes,28.0,15.0,No,5.0,1021.1,NE,45.0,26.6,68.0,50.0,72.14,5.0,2012-01-16,80.6,Williamtown,62.24,ENE,1022.1
8.5,78.25999999999999,0.0,NE,No,22.0,15.0,Yes,5.0,1020.5,ENE,49.0,4.4,59.0,39.0,75.02,1.0,2012-01-17,82.94,Williamtown,56.84,ENE,1022.9
10.0,80.06,1.2,SSE,Yes,22.0,13.0,No,1.0,1014.8,SW,64.0,5.2,87.0,33.0,73.04,6.0,2012-01-18,81.32,Williamtown,62.6,SSE,1017.3
,79.16,0.2,SSE,No,26.0,19.0,,4.0,1016.7,S,65.0,,75.0,39.0,76.64,5.0,2012-01-19,82.4,Williamtown,62.24,S,1016.2
,78.44,,S,,22.0,19.0,,8.0,1015.1,S,65.0,,74.0,35.0,73.94,8.0,2012-01-20,80.06,Williamtown,68.72,ESE,1017.0
,78.62,,SE,,24.0,9.0,No,3.0,1014.9,WNW,61.0,,84.0,37.0,72.5,8.0,2012-01-21,82.04,Williamtown,63.86,SE,1015.4
,77.9,0.6,SSE,No,35.0,35.0,Yes,5.0,1020.2,SSE,57.0,19.4,54.0,50.0,73.58,6.0,2012-01-22,80.78,Williamtown,68.0,SE,1019.7
7.6,76.82,9.4,E,Yes,31.0,22.0,Yes,6.0,1019.4,ESE,60.0,8.0,92.0,50.0,67.1,7.0,2012-01-23,78.62,Williamtown,65.84,ESE,1021.5
1.8,74.66,10.4,ESE,Yes,26.0,24.0,No,7.0,1015.1,E,76.0,6.6,69.0,41.0,74.84,6.0,2012-01-24,78.25999999999999,Williamtown,64.4,ESE,1017.6
0.0,71.78,0.2,ENE,No,19.0,15.0,Yes,8.0,1012.1,ENE,94.0,3.2,85.0,41.0,74.12,7.0,2012-01-25,75.02,Williamtown,69.44,NE,1013.5
,76.82,17.4,E,Yes,17.0,13.0,,7.0,1012.7,ENE,73.0,1.4,86.0,37.0,73.94,7.0,2012-01-26,78.08,Williamtown,67.82,NE,1013.1
,80.42,,SE,,26.0,20.0,,2.0,1015.3,E,55.0,,68.0,39.0,77.18,,2012-01-27,82.58,Williamtown,65.66,E,1016.7
,80.78,,E,,24.0,15.0,,,1012.2,NE,61.0,,77.0,35.0,76.1,,2012-01-28,81.68,Williamtown,67.82,ENE,1015.1
,78.62,,ENE,,24.0,13.0,Yes,8.0,1008.2,ENE,70.0,,77.0,39.0,73.75999999999999,,2012-01-29,83.48,Williamtown,69.8,ENE,1011.2
,89.06,6.8,NE,Yes,13.0,17.0,No,7.0,1001.2,N,51.0,20.8,78.0,37.0,75.92,7.0,2012-01-30,93.91999999999999,Williamtown,71.24000000000001,N,1004.1
0.7,75.2,0.0,S,No,22.0,20.0,Yes,8.0,1007.1,WNW,84.0,6.2,69.0,39.0,81.68,7.0,2012-01-31,88.34,Williamtown,75.92,SSE,1004.7
0.0,65.48,34.0,SE,Yes,30.0,28.0,Yes,8.0,1012.9,SE,89.0,3.4,95.0,48.0,66.38,8.0,2012-02-01,67.82,Williamtown,64.75999999999999,SE,1013.3
,62.959999999999994,26.2,ESE,Yes,20.0,15.0,,8.0,1009.3,SE,97.0,0.6,88.0,41.0,65.66,8.0,2012-02-02,68.36,Williamtown,64.75999999999999,SSW,1010.9
,69.98,,S,,13.0,9.0,,8.0,1004.6,SSE,86.0,,95.0,24.0,64.94,8.0,2012-02-03,71.78,Williamtown,61.88,S,1006.7
,74.84,,SE,,17.0,0.0,Yes,,1003.7,,70.0,,92.0,26.0,68.9,8.0,2012-02-04,77.18,Williamtown,64.75999999999999,SE,1005.3
,80.6,37.2,SE,Yes,17.0,11.0,No,1.0,1001.0,NW,62.0,5.2,98.0,31.0,68.0,6.0,2012-02-05,81.32,Williamtown,60.8,ESE,1004.5
5.1,74.66,0.0,SSW,No,37.0,11.0,No,7.0,1002.3,W,73.0,5.0,77.0,56.0,75.92,0.0,2012-02-06,80.42,Williamtown,64.75999999999999,SSW,1001.0
0.0,70.7,1.0,SSW,No,19.0,19.0,Yes,8.0,1006.2,S,90.0,4.4,96.0,37.0,69.44,8.0,2012-02-07,73.04,Williamtown,68.9,SSE,1006.6
7.2,76.28,9.2,SE,Yes,26.0,22.0,Yes,8.0,1010.8,SE,58.0,2.0,68.0,41.0,72.5,6.0,2012-02-08,78.98,Williamtown,67.64,SE,1010.7
,77.54,1.6,ESE,Yes,28.0,13.0,,5.0,1011.6,ENE,59.0,8.6,71.0,41.0,73.22,5.0,2012-02-09,80.42,Williamtown,62.959999999999994,ESE,1013.3
,77.0,,ENE,,28.0,24.0,,3.0,1009.2,NE,61.0,,65.0,48.0,73.75999999999999,,2012-02-10,81.86,Williamtown,66.2,ENE,1011.8
,75.02,,S,,26.0,7.0,,1.0,1008.7,W,70.0,,92.0,41.0,66.92,1.0,2012-02-11,77.72,Williamtown,62.78,ESE,1011.6
,76.46,,ESE,,20.0,13.0,Yes,,1014.0,WNW,66.0,,81.0,33.0,66.74000000000001,2.0,2012-02-12,77.72,Williamtown,57.56,SE,1015.4
,79.52,15.8,E,Yes,24.0,7.0,No,4.0,1015.8,W,59.0,20.8,89.0,50.0,71.06,5.0,2012-02-13,80.6,Williamtown,61.7,SE,1017.7
10.4,77.0,0.6,SSE,No,22.0,9.0,Yes,2.0,1019.6,NW,54.0,5.0,94.0,37.0,62.24,3.0,2012-02-14,80.06,Williamtown,57.74,SSE,1021.0
7.1,78.44,2.2,E,Yes,24.0,9.0,No,5.0,1019.6,WSW,49.0,5.0,93.0,33.0,69.25999999999999,7.0,2012-02-15,79.52,Williamtown,62.059999999999995,SE,1021.6
,79.52,0.0,ESE,No,28.0,13.0,No,4.0,1018.0,NE,48.0,6.6,71.0,37.0,72.86,2.0,2012-02-16,82.04,Williamtown,57.74,ESE,1020.1
,84.2,0.0,NE,No,9.0,13.0,No,,1014.8,NNW,46.0,,78.0,37.0,69.62,,2012-02-17,86.36,Williamtown,56.3,N,1018.3
,77.72,0.0,SE,No,22.0,11.0,No,,1016.5,WSW,67.0,,79.0,28.0,73.4,6.0,2012-02-18,79.88,Williamtown,64.94,SSE,1017.0
,80.24000000000001,0.0,ENE,No,15.0,9.0,,6.0,1014.6,SW,65.0,17.8,84.0,28.0,72.5,5.0,2012-02-19,82.22,Williamtown,64.94,SE,1018.2
,78.44,,SSE,,28.0,17.0,Yes,,1010.1,SW,61.0,,86.0,39.0,72.86,7.0,2012-02-20,80.96,Williamtown,68.36,SSE,1011.9
,72.32,18.0,SSW,Yes,31.0,20.0,Yes,7.0,1010.7,SW,68.0,8.0,95.0,48.0,66.56,8.0,2012-02-21,77.0,Williamtown,66.2,SSW,1009.5
4.0,73.04,8.4,SSW,Yes,22.0,17.0,No,7.0,1015.5,SW,73.0,3.8,80.0,39.0,69.25999999999999,7.0,2012-02-22,75.74000000000001,Williamtown,64.04,S,1015.2
,78.98,0.0,ESE,No,20.0,9.0,,3.0,1018.8,WNW,64.0,3.6,93.0,35.0,66.92,4.0,2012-02-23,80.24000000000001,Williamtown,59.540000000000006,SE,1020.3
,81.86,,ESE,,26.0,7.0,,1.0,1022.0,N,60.0,,96.0,35.0,69.62,1.0,2012-02-24,83.3,Williamtown,58.64,ESE,1022.5
,82.22,,E,,26.0,15.0,,,1021.1,ENE,53.0,,77.0,43.0,72.68,,2012-02-25,82.94,Williamtown,60.26,E,1023.3
,81.14,,NNE,,9.0,13.0,,,1018.7,NNE,59.0,,63.0,33.0,75.74000000000001,,2012-02-26,83.66,Williamtown,69.8,N,1020.9
,84.02,,N,,11.0,9.0,No,,1015.6,NNE,52.0,,69.0,26.0,72.68,,2012-02-27,86.18,Williamtown,68.72,NNW,1017.8
,89.78,0.0,NNW,No,20.0,9.0,No,7.0,1011.7,NNW,43.0,26.2,82.0,35.0,75.74000000000001,7.0,2012-02-28,92.48,Williamtown,68.9,WNW,1014.3
1.8,74.48,0.0,S,No,30.0,9.0,No,7.0,1012.1,SW,77.0,6.6,86.0,39.0,73.94,7.0,2012-02-29,78.62,Williamtown,70.88,S,1013.6
,93.91999999999999,0.0,NW,No,26.0,13.0,,6.0,1002.8,NNW,31.0,4.0,86.0,52.0,73.75999999999999,5.0,2012-03-01,96.26,Williamtown,70.16,NW,1008.8
,68.36,,SSW,,24.0,17.0,,8.0,1014.2,S,91.0,,95.0,57.0,66.2,8.0,2012-03-02,70.34,Williamtown,65.84,SSE,1013.1
,70.52,,NE,,19.0,9.0,Yes,8.0,1017.9,ENE,70.0,,93.0,35.0,66.92,8.0,2012-03-03,74.48,Williamtown,64.22,ENE,1019.6
,87.44,40.4,NE,Yes,13.0,17.0,No,1.0,1010.5,NNE,50.0,13.0,71.0,33.0,74.3,1.0,2012-03-04,89.78,Williamtown,66.92,N,1014.4
4.2,76.28,0.2,SSE,No,30.0,17.0,No,6.0,1014.0,S,56.0,6.8,75.0,41.0,69.8,7.0,2012-03-05,77.36,Williamtown,69.25999999999999,S,1013.5
,73.04,0.0,SSW,No,35.0,20.0,,3.0,1017.0,S,64.0,4.2,65.0,52.0,71.78,1.0,2012-03-06,76.1,Williamtown,59.18,S,1018.2
,69.8,,SSW,,31.0,26.0,,1.0,1014.7,SSW,66.0,,87.0,50.0,63.14,8.0,2012-03-07,70.88,Williamtown,61.34,SSW,1017.4
,74.48,,WNW,,33.0,20.0,,4.0,1006.6,NW,46.0,,74.0,57.0,61.7,,2012-03-08,76.28,Williamtown,58.28,NW,1008.9
,83.12,,WNW,,28.0,24.0,,,1008.1,WNW,37.0,,60.0,46.0,68.0,,2012-03-09,84.38000000000001,Williamtown,55.94,WNW,1009.8
,75.92,,SE,,24.0,15.0,,8.0,1013.7,WNW,60.0,,80.0,37.0,67.82,,2012-03-10,80.6,Williamtown,58.459999999999994,SE,1013.9
,74.12,,SE,,19.0,9.0,Yes,,1017.1,SW,62.0,,73.0,30.0,69.08,,2012-03-11,76.46,Williamtown,61.88,SE,1019.1
,77.36,43.0,E,Yes,22.0,9.0,No,1.0,1019.8,NE,50.0,33.4,85.0,39.0,70.52,7.0,2012-03-12,78.98,Williamtown,60.26,NE,1020.1
