WindDir9am,Rainfall,RainTomorrow,Date,WindSpeed9am,Pressure9am,Temp9amF,MaxTempF,RainToday,Humidity3pm,WindDir3pm,Sunshine,Temp3pmF,WindGustDir,Humidity9am,Evaporation,MinTempF,Cloud9am,Cloud3pm,Pressure3pm,Location,WindGustSpeed,WindSpeed3pm
WNW,0.0,No,2010-07-25,2.0,1032.0,45.86,60.440000000000005,No,63.0,SSW,6.5,57.74,S,85.0,1.0,42.8,3.0,4.0,1030.7,Melbourne,30.0,11.0
N,0.0,No,2010-07-26,9.0,1036.2,45.68,61.16,No,57.0,SSW,8.0,58.28,SSE,82.0,1.2,41.9,3.0,5.0,1034.9,Melbourne,28.0,15.0
N,0.0,No,2010-07-27,11.0,1036.1,42.620000000000005,59.18,No,61.0,S,7.8,57.02,N,78.0,2.8,39.02,5.0,7.0,1031.8,Melbourne,20.0,13.0
N,0.0,Yes,2010-07-28,4.0,1027.2,45.5,58.82,No,70.0,S,0.1,55.04,N,87.0,2.0,42.620000000000005,7.0,7.0,1021.9,Melbourne,15.0,9.0
NNW,4.4,No,2010-07-29,13.0,1016.5,53.6,58.82,Yes,66.0,N,0.0,57.379999999999995,N,83.0,0.8,45.5,7.0,7.0,1013.2,Melbourne,41.0,22.0
N,0.0,No,2010-07-30,33.0,1011.9,55.94,63.86,No,57.0,N,4.7,62.42,N,81.0,1.6,53.6,7.0,6.0,1009.4,Melbourne,59.0,31.0
WNW,0.0,Yes,2010-07-31,20.0,1011.6,53.96,64.22,No,35.0,WNW,6.7,61.88,N,73.0,2.2,53.6,7.0,5.0,1012.7,Melbourne,50.0,30.0
W,3.4,Yes,2010-08-01,20.0,1012.6,46.76,57.02,Yes,44.0,WSW,4.6,55.22,W,87.0,3.2,46.58,7.0,7.0,1012.4,Melbourne,67.0,37.0
SW,6.0,Yes,2010-08-02,24.0,1023.5,53.96,61.7,Yes,76.0,S,8.0,57.2,SW,72.0,5.2,46.58,1.0,6.0,1024.9,Melbourne,74.0,37.0
WSW,4.4,No,2010-08-03,17.0,1025.8,50.9,55.94,Yes,68.0,SW,0.0,54.86,SW,76.0,2.0,49.28,7.0,7.0,1022.6,Melbourne,33.0,17.0
NNW,0.0,Yes,2010-08-04,15.0,1016.1,51.620000000000005,56.84,No,74.0,WNW,0.1,53.06,N,68.0,1.2,49.1,7.0,8.0,1014.0,Melbourne,46.0,20.0
W,4.8,Yes,2010-08-05,22.0,1019.0,48.92,57.379999999999995,Yes,49.0,WSW,4.2,57.2,WSW,73.0,2.4,43.7,7.0,7.0,1018.8,Melbourne,56.0,26.0
SW,2.2,No,2010-08-06,9.0,1025.0,46.4,58.1,Yes,53.0,SW,3.0,56.120000000000005,W,86.0,1.2,45.14,7.0,4.0,1023.9,Melbourne,31.0,9.0
N,0.0,No,2010-08-07,19.0,1026.0,42.44,59.36,No,40.0,NNE,7.2,57.379999999999995,N,86.0,1.2,40.82,7.0,6.0,1021.6,Melbourne,41.0,24.0
N,0.0,No,2010-08-08,39.0,1019.6,48.02,58.28,No,62.0,NNE,9.8,56.120000000000005,N,64.0,3.0,42.260000000000005,2.0,4.0,1016.9,Melbourne,57.0,33.0
NNE,0.0,Yes,2010-08-09,13.0,1021.5,46.4,62.42,No,37.0,NE,7.2,61.34,N,65.0,2.4,44.06,6.0,4.0,1018.6,Melbourne,41.0,9.0
SW,1.4,Yes,2010-08-10,6.0,1016.1,45.32,52.52,Yes,87.0,ENE,0.1,50.9,N,90.0,1.4,43.519999999999996,8.0,7.0,1009.8,Melbourne,26.0,9.0
NNW,7.2,Yes,2010-08-11,22.0,1003.3,50.18,52.52,Yes,89.0,NNW,0.3,50.0,N,79.0,1.2,45.14,7.0,8.0,998.4,Melbourne,37.0,15.0
SW,16.2,Yes,2010-08-12,30.0,1010.2,52.34,59.0,Yes,68.0,SSW,4.1,56.120000000000005,SW,74.0,3.4,46.76,5.0,7.0,1012.7,Melbourne,70.0,33.0
SSW,1.8,No,2010-08-13,9.0,1016.9,51.08,56.48,Yes,65.0,,1.0,55.58,N,86.0,0.6,49.28,7.0,7.0,1013.3,Melbourne,33.0,0.0
N,0.0,No,2010-08-14,57.0,1007.4,54.86,60.62,No,46.0,N,3.8,59.9,N,55.0,3.8,50.36,7.0,7.0,1000.7,Melbourne,89.0,44.0
N,0.0,Yes,2010-08-15,35.0,999.9,52.7,60.26,No,78.0,W,0.9,59.18,WSW,78.0,1.4,51.44,7.0,7.0,1001.6,Melbourne,56.0,26.0
W,6.0,Yes,2010-08-16,33.0,1011.5,49.64,55.04,Yes,46.0,WSW,6.8,54.68,SW,71.0,1.2,47.3,6.0,4.0,1014.5,Melbourne,67.0,33.0
NNW,1.4,No,2010-08-17,15.0,1023.0,46.4,58.64,Yes,45.0,NNE,8.0,55.94,N,68.0,2.6,40.64,6.0,6.0,1019.2,Melbourne,43.0,17.0
N,0.0,No,2010-08-18,30.0,1010.8,51.08,56.3,No,73.0,N,0.9,50.9,N,53.0,2.2,46.4,7.0,8.0,1000.5,Melbourne,85.0,41.0
NNW,0.0,No,2010-08-19,22.0,1003.3,56.120000000000005,61.88,No,34.0,NNW,8.1,59.540000000000006,WSW,58.0,1.2,50.36,7.0,7.0,1003.5,Melbourne,65.0,31.0
NNW,0.0,No,2010-08-20,28.0,1011.2,47.84,56.120000000000005,No,43.0,WNW,5.5,55.04,NW,55.0,2.4,43.519999999999996,,,1010.4,Melbourne,48.0,35.0
NNW,0.0,No,2010-08-21,24.0,1015.6,49.64,61.519999999999996,No,40.0,W,7.0,60.08,W,64.0,2.4,45.32,,,1015.1,Melbourne,48.0,28.0
N,0.0,No,2010-08-22,28.0,1020.9,49.1,61.16,No,45.0,N,9.5,59.0,N,71.0,2.0,44.78,0.0,5.0,1017.8,Melbourne,52.0,37.0
N,0.0,Yes,2010-08-23,28.0,1014.4,50.9,62.78,No,41.0,NNW,5.8,59.72,N,59.0,3.2,42.980000000000004,3.0,7.0,1010.7,Melbourne,52.0,26.0
NNW,1.4,Yes,2010-08-24,20.0,1009.6,51.44,58.28,Yes,48.0,N,4.9,56.120000000000005,N,57.0,3.6,48.379999999999995,3.0,,1003.7,Melbourne,72.0,48.0
N,8.2,No,2010-08-25,31.0,1005.4,46.04,53.24,Yes,53.0,NNW,2.9,52.7,N,62.0,3.8,39.56,6.0,7.0,999.7,Melbourne,57.0,35.0
NNW,0.2,No,2010-08-26,22.0,999.3,48.56,58.82,No,46.0,WNW,3.0,58.1,WNW,61.0,2.2,44.6,7.0,7.0,998.8,Melbourne,48.0,20.0
WSW,0.0,No,2010-08-27,24.0,1009.6,49.28,56.84,No,57.0,SSW,7.3,53.24,SW,64.0,2.0,44.96,6.0,,1013.2,Melbourne,50.0,24.0
WSW,0.0,No,2010-08-28,15.0,1024.3,49.46,60.980000000000004,No,62.0,S,4.5,56.48,SSW,82.0,1.8,46.22,,,1025.0,Melbourne,26.0,11.0
NW,0.0,No,2010-08-29,7.0,1029.8,50.54,59.0,No,52.0,SW,1.3,57.02,SE,79.0,2.0,48.02,7.0,7.0,1027.6,Melbourne,20.0,6.0
N,0.0,No,2010-08-30,20.0,1027.7,48.02,65.48,No,34.0,NW,8.8,63.5,N,69.0,1.2,42.44,5.0,4.0,1023.7,Melbourne,54.0,15.0
N,0.0,Yes,2010-08-31,33.0,1021.7,54.32,57.379999999999995,No,55.0,N,0.2,55.4,N,56.0,3.2,48.02,7.0,8.0,1015.0,Melbourne,76.0,41.0
N,5.8,Yes,2010-09-01,13.0,1014.1,53.06,55.94,Yes,84.0,NNW,0.0,54.14,N,90.0,1.0,51.98,8.0,8.0,1014.3,Melbourne,54.0,11.0
SE,6.2,No,2010-09-02,17.0,1020.2,52.7,59.72,Yes,49.0,S,6.0,58.1,S,62.0,0.6,48.74,6.0,6.0,1021.2,Melbourne,39.0,28.0
WNW,0.0,Yes,2010-09-03,7.0,1021.9,48.2,61.88,No,48.0,NE,1.6,60.440000000000005,NNE,73.0,2.4,45.14,6.0,7.0,1015.7,Melbourne,30.0,11.0
N,9.6,Yes,2010-09-04,37.0,997.3,61.7,66.2,Yes,71.0,N,1.3,62.959999999999994,WNW,87.0,2.6,47.84,8.0,6.0,990.8,Melbourne,72.0,50.0
W,3.8,Yes,2010-09-05,35.0,1008.9,54.14,62.78,Yes,56.0,W,5.8,59.72,W,65.0,2.4,51.620000000000005,6.0,7.0,1011.4,Melbourne,91.0,30.0
WNW,1.8,Yes,2010-09-06,20.0,1018.8,51.44,59.72,Yes,48.0,WSW,6.8,55.94,SSW,56.0,3.0,47.120000000000005,4.0,7.0,1018.8,Melbourne,52.0,28.0
WSW,11.2,No,2010-09-07,11.0,1027.3,48.56,60.440000000000005,Yes,50.0,SSE,5.3,58.64,WSW,87.0,2.6,45.32,7.0,5.0,1025.3,Melbourne,26.0,6.0
N,0.0,No,2010-09-08,19.0,1025.3,48.92,62.959999999999994,No,39.0,N,8.1,61.34,N,68.0,1.8,41.36,7.0,5.0,1019.8,Melbourne,70.0,35.0
N,0.0,Yes,2010-09-09,52.0,1011.5,56.84,64.94,No,51.0,N,5.8,62.959999999999994,N,63.0,5.4,48.379999999999995,5.0,6.0,1005.8,Melbourne,72.0,37.0
WNW,2.6,No,2010-09-10,26.0,1002.1,51.620000000000005,57.92,Yes,80.0,SW,5.4,53.24,SW,74.0,3.6,48.92,7.0,7.0,1006.0,Melbourne,52.0,37.0
N,0.6,No,2010-09-11,19.0,1017.9,54.32,65.3,No,38.0,W,6.0,62.42,WNW,55.0,2.6,47.3,,,1017.2,Melbourne,39.0,19.0
N,0.0,No,2010-09-12,26.0,1019.8,55.04,61.7,No,50.0,N,3.2,60.980000000000004,N,55.0,3.4,50.9,,,1015.0,Melbourne,52.0,30.0
NW,0.0,No,2010-09-13,13.0,1015.1,56.66,59.9,No,56.0,SSW,2.0,57.379999999999995,N,55.0,2.2,51.620000000000005,8.0,7.0,1015.7,Melbourne,35.0,19.0
ENE,0.0,No,2010-09-14,13.0,1017.1,51.44,60.08,No,43.0,S,10.1,58.82,S,54.0,1.8,43.519999999999996,3.0,3.0,1013.8,Melbourne,30.0,15.0
W,0.0,Yes,2010-09-15,31.0,1014.3,53.78,61.7,No,80.0,WSW,4.6,55.58,W,56.0,3.2,48.92,6.0,7.0,1013.8,Melbourne,52.0,30.0
W,1.2,No,2010-09-16,31.0,1018.1,51.98,58.82,Yes,48.0,SW,6.8,56.48,SW,59.0,3.4,47.120000000000005,5.0,7.0,1017.6,Melbourne,63.0,39.0
WSW,0.6,No,2010-09-17,24.0,1024.7,52.879999999999995,58.82,No,48.0,WSW,0.4,57.379999999999995,WSW,55.0,4.0,47.66,8.0,7.0,1023.1,Melbourne,46.0,24.0
WSW,0.0,Yes,2010-09-18,17.0,1021.3,51.44,62.6,No,64.0,S,2.9,56.84,SW,77.0,2.2,50.18,,,1019.8,Melbourne,44.0,24.0
SW,3.0,No,2010-09-19,20.0,1024.6,51.8,62.059999999999995,Yes,55.0,SW,3.7,59.540000000000006,WSW,73.0,2.2,48.74,,,1022.9,Melbourne,48.0,20.0
SW,0.0,No,2010-09-20,19.0,1027.7,54.32,62.24,No,66.0,SSE,0.0,58.64,SW,78.0,2.4,50.18,7.0,7.0,1026.4,Melbourne,31.0,13.0
SSW,0.4,No,2010-09-21,24.0,1028.9,55.58,59.72,No,56.0,S,0.0,58.1,S,84.0,1.8,51.620000000000005,7.0,7.0,1028.0,Melbourne,37.0,24.0
S,0.0,No,2010-09-22,13.0,1028.2,55.22,61.88,No,53.0,SSE,1.2,58.459999999999994,SSE,64.0,0.8,49.64,7.0,7.0,1026.4,Melbourne,33.0,19.0
SW,0.0,No,2010-09-23,22.0,1027.1,54.32,61.16,No,51.0,WSW,2.1,59.540000000000006,SW,61.0,1.6,51.620000000000005,7.0,7.0,1025.0,Melbourne,33.0,19.0
W,0.0,No,2010-09-24,9.0,1024.1,51.98,62.6,No,49.0,E,3.3,60.980000000000004,N,62.0,3.0,49.64,7.0,7.0,1018.9,Melbourne,39.0,6.0
NNW,0.0,No,2010-09-25,22.0,1014.8,56.48,67.82,No,40.0,WSW,6.5,66.2,SW,60.0,2.8,51.620000000000005,,,1014.0,Melbourne,54.0,20.0
N,0.4,No,2010-09-26,9.0,1020.4,55.22,71.78,No,49.0,N,7.9,69.25999999999999,N,68.0,2.8,49.82,,,1014.5,Melbourne,41.0,22.0
NNW,0.2,Yes,2010-09-27,20.0,1010.7,59.540000000000006,63.14,No,76.0,SW,1.0,54.5,SW,56.0,5.2,55.04,7.0,7.0,1010.9,Melbourne,52.0,30.0
W,4.4,Yes,2010-09-28,28.0,1014.8,53.42,59.36,Yes,46.0,WSW,7.2,55.4,WSW,47.0,6.6,46.4,7.0,7.0,1014.5,Melbourne,54.0,24.0
SW,1.2,No,2010-09-29,20.0,1023.4,49.82,59.540000000000006,Yes,45.0,SSE,10.1,57.02,SSW,63.0,3.0,42.44,7.0,6.0,1023.2,Melbourne,48.0,22.0
W,0.0,No,2010-09-30,15.0,1026.4,51.98,60.08,No,44.0,SSW,6.2,58.459999999999994,WSW,56.0,2.4,42.44,7.0,7.0,1024.1,Melbourne,30.0,15.0
NNE,0.0,No,2010-10-01,11.0,1027.7,55.22,65.12,No,30.0,S,10.2,62.42,S,52.0,2.8,45.5,1.0,2.0,1025.7,Melbourne,33.0,22.0
SW,0.0,No,2010-10-02,2.0,1028.7,52.879999999999995,69.8,No,41.0,N,11.3,68.54,NE,62.0,3.8,43.16,,,1024.9,Melbourne,30.0,13.0
NE,0.0,No,2010-10-03,9.0,1027.8,60.26,77.0,No,34.0,N,11.9,74.66,N,63.0,3.8,51.98,,,1024.1,Melbourne,48.0,28.0
N,0.0,Yes,2010-10-04,41.0,1021.8,65.48,74.3,No,47.0,NNE,6.5,72.86,NNE,54.0,6.8,59.9,7.0,5.0,1018.2,Melbourne,61.0,43.0
SSW,1.8,No,2010-10-05,13.0,1023.2,57.2,69.08,Yes,53.0,SSW,,66.92,SSE,67.0,4.8,55.76,7.0,5.0,1020.5,Melbourne,31.0,7.0
N,0.0,Yes,2010-10-06,43.0,1016.4,60.08,75.02,No,66.0,N,5.4,69.98,WSW,73.0,3.6,52.16,3.0,7.0,1011.9,Melbourne,70.0,48.0
WSW,17.4,No,2010-10-07,26.0,1022.8,51.620000000000005,63.5,Yes,33.0,SW,10.6,59.72,WSW,59.0,7.6,45.86,3.0,4.0,1023.0,Melbourne,52.0,24.0
SW,0.0,No,2010-10-08,20.0,1026.1,54.32,63.32,No,59.0,S,6.0,60.440000000000005,SW,73.0,4.0,50.36,6.0,7.0,1025.9,Melbourne,35.0,20.0
W,0.0,No,2010-10-09,9.0,1027.0,53.96,66.38,No,40.0,S,8.5,65.66,S,69.0,1.8,48.74,,,1026.2,Melbourne,30.0,17.0
WNW,0.0,No,2010-10-10,9.0,1029.7,53.06,77.36,No,39.0,N,9.7,73.94,N,80.0,3.6,50.72,,,1026.7,Melbourne,46.0,30.0
NNE,0.0,No,2010-10-11,35.0,1028.8,66.02,77.36,No,36.0,N,9.8,73.22,N,38.0,6.2,53.06,1.0,4.0,1025.4,Melbourne,63.0,39.0
N,0.0,Yes,2010-10-12,52.0,1023.0,68.0,74.12,No,54.0,N,4.2,73.04,N,55.0,8.0,64.94,7.0,7.0,1019.8,Melbourne,72.0,39.0
S,9.4,Yes,2010-10-13,13.0,1017.4,58.28,58.64,Yes,92.0,S,0.0,56.120000000000005,SSW,91.0,4.0,57.74,8.0,8.0,1015.0,Melbourne,22.0,17.0
N,4.0,Yes,2010-10-14,9.0,1012.0,55.4,70.16,Yes,41.0,NNW,5.9,68.36,N,76.0,1.4,52.16,7.0,6.0,1006.3,Melbourne,57.0,33.0
SSW,12.0,Yes,2010-10-15,28.0,993.4,54.14,54.86,Yes,87.0,SSW,0.0,50.72,S,92.0,5.8,53.78,8.0,8.0,992.4,Melbourne,61.0,37.0
WSW,22.6,Yes,2010-10-16,31.0,1006.0,44.42,58.28,Yes,81.0,SW,8.8,51.98,SW,77.0,4.6,40.46,,,1009.0,Melbourne,67.0,33.0
W,1.6,No,2010-10-17,20.0,1015.2,52.879999999999995,63.86,Yes,48.0,W,5.6,61.7,W,71.0,4.0,44.42,,,1015.1,Melbourne,43.0,28.0
WNW,0.0,Yes,2010-10-18,20.0,1020.1,53.78,66.02,No,39.0,WSW,6.6,64.94,WSW,60.0,4.0,50.0,7.0,7.0,1019.8,Melbourne,56.0,37.0
W,1.4,No,2010-10-19,9.0,1028.2,53.6,63.32,Yes,39.0,SE,10.4,60.26,S,63.0,2.6,49.28,5.0,5.0,1027.8,Melbourne,30.0,13.0
E,0.0,No,2010-10-20,2.0,1029.3,54.5,67.28,No,41.0,NW,12.1,64.94,SSW,63.0,3.6,44.78,2.0,6.0,1026.1,Melbourne,26.0,7.0
N,0.0,No,2010-10-21,20.0,1023.6,53.96,78.25999999999999,No,32.0,N,11.7,76.46,N,68.0,4.6,47.120000000000005,4.0,1.0,1019.3,Melbourne,35.0,20.0
N,0.0,Yes,2010-10-22,30.0,1017.1,69.44,84.02,No,30.0,N,10.0,81.14,WNW,49.0,6.2,53.96,1.0,5.0,1013.2,Melbourne,61.0,37.0
SW,6.8,Yes,2010-10-23,26.0,1017.9,55.04,63.14,Yes,55.0,SSE,3.7,60.08,WNW,92.0,7.4,55.04,,,1020.0,Melbourne,50.0,20.0
SSE,1.8,No,2010-10-24,13.0,1023.9,56.48,63.32,Yes,43.0,SSE,11.4,61.519999999999996,S,46.0,3.2,51.98,,,1022.5,Melbourne,35.0,19.0
N,0.0,No,2010-10-25,7.0,1022.7,55.22,68.9,No,42.0,N,12.6,65.84,N,57.0,4.6,46.22,0.0,2.0,1017.9,Melbourne,43.0,31.0
N,0.0,Yes,2010-10-26,31.0,1015.1,65.3,72.5,No,47.0,S,6.6,66.02,N,40.0,5.2,51.26,6.0,7.0,1014.3,Melbourne,43.0,19.0
SSW,2.4,No,2010-10-27,17.0,1020.1,59.72,66.2,Yes,46.0,SSE,9.4,64.94,S,45.0,3.6,54.86,7.0,3.0,1020.0,Melbourne,44.0,19.0
SSW,0.0,No,2010-10-28,11.0,1020.0,57.02,75.02,No,45.0,N,12.4,71.06,N,57.0,4.6,50.36,1.0,1.0,1016.2,Melbourne,41.0,22.0
N,0.0,Yes,2010-10-29,33.0,1013.3,69.62,83.12,No,33.0,N,9.6,80.6,N,52.0,7.0,57.02,3.0,5.0,1008.7,Melbourne,61.0,41.0
N,2.2,Yes,2010-10-30,17.0,1006.2,67.64,72.14,Yes,96.0,W,0.0,61.16,N,82.0,9.0,65.84,,,1005.4,Melbourne,50.0,19.0
WNW,61.4,Yes,2010-10-31,24.0,1007.7,53.6,62.959999999999994,Yes,51.0,WSW,0.5,62.6,WSW,94.0,4.2,53.06,,,1011.8,Melbourne,52.0,31.0
WSW,3.8,No,2010-11-01,19.0,1019.4,51.08,62.059999999999995,Yes,46.0,SSE,4.8,60.08,SW,63.0,2.8,48.56,,,1017.4,Melbourne,37.0,17.0
WSW,0.6,Yes,2010-11-02,15.0,1018.4,56.120000000000005,66.2,No,77.0,WSW,3.2,60.980000000000004,WSW,78.0,4.4,50.9,,,1016.9,Melbourne,44.0,20.0
SSW,4.0,Yes,2010-11-03,17.0,1021.8,53.78,61.88,Yes,47.0,SSE,2.4,61.16,S,68.0,1.6,50.54,7.0,7.0,1021.3,Melbourne,35.0,19.0
SSW,5.2,No,2010-11-04,15.0,1024.6,55.22,64.75999999999999,Yes,44.0,S,8.1,63.32,S,52.0,3.0,48.379999999999995,6.0,6.0,1022.8,Melbourne,41.0,22.0
SW,0.0,No,2010-11-05,9.0,1025.1,56.84,72.86,No,30.0,S,12.6,72.68,S,55.0,2.0,47.84,1.0,2.0,1021.0,Melbourne,39.0,17.0
NNE,0.0,No,2010-11-06,19.0,1022.4,60.62,76.28,No,41.0,N,13.1,72.68,NNE,57.0,6.8,50.54,,,1017.9,Melbourne,39.0,13.0
N,0.2,No,2010-11-07,54.0,1013.6,66.56,75.92,No,43.0,N,5.7,75.74000000000001,N,50.0,7.0,58.64,,,1009.2,Melbourne,74.0,37.0
W,0.0,No,2010-11-08,9.0,1013.1,62.24,74.84,No,40.0,SSW,8.5,71.06,SSW,55.0,4.4,57.2,7.0,5.0,1014.2,Melbourne,31.0,17.0
ENE,0.0,No,2010-11-09,7.0,1023.7,65.48,84.38000000000001,No,25.0,NW,13.0,82.22,N,54.0,5.0,56.3,0.0,3.0,1019.4,Melbourne,44.0,20.0
N,0.0,No,2010-11-10,26.0,1015.8,75.2,78.08,No,29.0,SW,2.2,77.54,N,49.0,9.4,64.75999999999999,7.0,7.0,1015.6,Melbourne,52.0,31.0
NE,0.0,No,2010-11-11,7.0,1013.3,61.519999999999996,87.26,No,29.0,N,9.5,83.3,NNE,74.0,3.8,57.2,7.0,6.0,1007.6,Melbourne,43.0,31.0
N,0.0,Yes,2010-11-12,43.0,1006.2,77.72,87.8,No,46.0,N,2.2,84.91999999999999,N,44.0,8.0,61.34,7.0,6.0,1004.3,Melbourne,72.0,46.0
S,20.0,Yes,2010-11-13,19.0,1015.0,59.36,60.440000000000005,Yes,94.0,SSW,0.0,58.1,S,96.0,6.4,59.0,,,1014.7,Melbourne,37.0,28.0
WNW,15.6,Yes,2010-11-14,13.0,1014.1,60.26,67.64,Yes,69.0,SW,1.5,67.64,SW,78.0,2.8,55.58,,,1013.5,Melbourne,37.0,15.0
SW,1.2,No,2010-11-15,15.0,1016.2,56.48,66.92,Yes,58.0,S,5.0,61.88,S,73.0,3.0,53.06,7.0,7.0,1014.8,Melbourne,35.0,26.0
WSW,0.2,No,2010-11-16,13.0,1017.2,56.120000000000005,65.48,No,41.0,S,8.1,64.22,S,63.0,1.6,50.18,7.0,6.0,1016.0,Melbourne,31.0,9.0
N,0.0,No,2010-11-17,15.0,1017.8,59.9,74.12,No,39.0,SSW,11.9,70.52,SW,54.0,3.2,48.02,1.0,2.0,1014.5,Melbourne,35.0,11.0
WNW,0.0,Yes,2010-11-18,15.0,1015.3,63.14,63.68,No,80.0,S,2.6,59.18,SSW,58.0,4.8,56.66,7.0,8.0,1018.0,Melbourne,39.0,24.0
SE,2.6,No,2010-11-19,28.0,1025.6,57.92,68.54,Yes,42.0,S,13.0,65.66,S,45.0,3.2,49.28,2.0,1.0,1024.1,Melbourne,46.0,22.0
W,0.0,No,2010-11-20,6.0,1026.2,58.28,73.04,No,56.0,SSE,12.6,67.1,SSW,66.0,5.6,49.82,,,1022.7,Melbourne,33.0,22.0
S,0.2,No,2010-11-21,13.0,1024.2,59.18,71.6,No,57.0,SSE,10.3,69.8,S,75.0,5.2,53.42,,,1021.2,Melbourne,33.0,17.0
NNE,0.2,No,2010-11-22,19.0,1020.5,68.9,91.94,No,21.0,N,12.1,90.32,SSW,68.0,5.2,56.66,1.0,2.0,1017.1,Melbourne,54.0,33.0
N,0.0,No,2010-11-23,46.0,1019.3,78.08,90.14,No,29.0,N,12.9,86.18,N,33.0,10.2,69.08,0.0,3.0,1017.3,Melbourne,63.0,33.0
N,0.0,Yes,2010-11-24,28.0,1017.8,77.54,88.7,No,35.0,N,7.4,84.02,NNW,49.0,11.6,71.06,7.0,7.0,1016.1,Melbourne,67.0,33.0
N,23.0,Yes,2010-11-25,20.0,1016.0,67.64,74.3,Yes,76.0,SE,0.3,67.82,N,89.0,10.0,67.28,7.0,8.0,1016.6,Melbourne,35.0,19.0
N,1.8,Yes,2010-11-26,7.0,1017.1,64.75999999999999,77.18,Yes,76.0,S,4.6,72.5,NW,80.0,0.8,60.8,7.0,5.0,1013.4,Melbourne,46.0,20.0
NNE,14.2,Yes,2010-11-27,22.0,1009.5,67.28,74.84,Yes,86.0,WSW,0.0,70.34,N,85.0,5.8,63.14,,,1007.7,Melbourne,52.0,20.0
S,21.4,No,2010-11-28,28.0,1013.0,56.66,61.88,Yes,66.0,SSW,2.7,60.08,SSW,88.0,5.0,55.4,,,1015.4,Melbourne,54.0,35.0
SSE,0.6,No,2010-11-29,24.0,1018.2,60.8,71.96,No,52.0,S,5.4,71.78,SE,68.0,2.8,56.48,7.0,6.0,1015.3,Melbourne,50.0,31.0
WSW,0.4,No,2010-11-30,9.0,1017.8,62.959999999999994,77.72,No,49.0,S,8.4,75.74000000000001,SSW,65.0,4.4,55.76,5.0,5.0,1014.8,Melbourne,33.0,17.0
W,0.2,Yes,2010-12-01,11.0,1015.7,66.92,79.88,No,55.0,SSE,0.6,77.0,NE,76.0,5.4,61.7,7.0,7.0,1013.1,Melbourne,41.0,11.0
N,5.0,Yes,2010-12-02,20.0,1015.0,67.1,80.96,Yes,81.0,NW,5.9,66.02,NNE,84.0,2.0,62.959999999999994,8.0,7.0,1013.5,Melbourne,65.0,19.0
N,7.8,No,2010-12-03,35.0,1012.5,73.94,86.0,Yes,40.0,N,5.1,83.66,NNW,59.0,4.6,62.959999999999994,5.0,7.0,1009.3,Melbourne,52.0,24.0
N,0.2,No,2010-12-04,44.0,1010.0,75.2,87.44,No,43.0,S,12.5,85.64,N,62.0,5.0,66.92,,,1008.9,Melbourne,65.0,11.0
SSW,0.0,No,2010-12-05,7.0,1013.1,66.2,85.46000000000001,No,58.0,S,6.5,79.52,S,84.0,6.0,64.94,,,1010.4,Melbourne,30.0,11.0
ENE,0.0,Yes,2010-12-06,6.0,1012.0,71.96,87.61999999999999,No,45.0,N,6.1,85.46000000000001,NNE,67.0,5.2,64.75999999999999,7.0,7.0,1007.7,Melbourne,35.0,15.0
N,2.4,Yes,2010-12-07,35.0,1007.3,77.72,82.75999999999999,Yes,85.0,NNE,1.0,73.58,NNE,52.0,6.0,70.7,7.0,7.0,1006.3,Melbourne,67.0,26.0
N,2.8,Yes,2010-12-08,37.0,1003.4,77.54,77.9,Yes,69.0,WNW,0.6,73.94,N,67.0,5.0,72.68,7.0,8.0,1003.8,Melbourne,65.0,20.0
SSW,28.8,Yes,2010-12-09,11.0,1010.2,66.56,77.0,Yes,46.0,NNE,9.7,73.75999999999999,SW,60.0,5.4,61.519999999999996,4.0,7.0,1007.0,Melbourne,31.0,13.0
WSW,2.4,No,2010-12-10,19.0,1011.2,59.18,69.98,Yes,26.0,WNW,8.3,67.64,W,44.0,4.8,57.2,5.0,6.0,1008.7,Melbourne,52.0,20.0
NNW,0.2,No,2010-12-11,28.0,1005.9,63.14,73.58,No,47.0,NNW,11.3,70.16,N,55.0,7.2,56.3,,,1001.4,Melbourne,57.0,33.0
WNW,0.4,Yes,2010-12-12,31.0,1005.0,61.519999999999996,66.92,No,81.0,SW,6.4,61.88,W,49.0,8.2,55.76,,,1006.9,Melbourne,54.0,33.0
WSW,4.6,No,2010-12-13,13.0,1015.4,61.88,73.58,Yes,40.0,ESE,11.0,69.62,SSW,51.0,4.0,53.24,3.0,6.0,1014.4,Melbourne,24.0,6.0
WSW,0.0,No,2010-12-14,7.0,1015.5,65.66,82.4,No,42.0,NE,13.3,78.44,NNE,55.0,4.0,57.92,1.0,2.0,1010.7,Melbourne,31.0,6.0
N,0.0,No,2010-12-15,50.0,1002.5,76.82,78.62,No,69.0,NW,2.1,68.0,N,44.0,8.0,64.58,7.0,7.0,1004.6,Melbourne,74.0,24.0
SW,0.8,No,2010-12-16,20.0,1008.8,61.88,71.6,No,31.0,SSE,11.4,71.06,S,53.0,4.0,54.86,6.0,5.0,1006.8,Melbourne,31.0,20.0
N,0.0,Yes,2010-12-17,20.0,1003.1,63.86,74.84,No,28.0,NNW,7.1,74.3,W,49.0,6.0,53.78,2.0,7.0,999.4,Melbourne,57.0,30.0
W,2.8,Yes,2010-12-18,28.0,1001.7,54.32,66.2,Yes,57.0,WSW,4.3,62.059999999999995,SW,86.0,4.6,53.96,,,1002.5,Melbourne,52.0,26.0
