Rainfall,Pressure9am,Cloud3pm,Humidity3pm,Sunshine,Temp9amC,MinTempC,WindSpeed3pm,Date,Temp3pmC,Cloud9am,WindDir9am,Humidity9am,Pressure3pm,MaxTempC,WindSpeed9am,WindDir3pm,RainToday,RainTomorrow,Evaporation,WindGustSpeed,WindGustDir,Location
0.0,1015.1,7.0,80.0,8.7,24.0,15.6,13.0,2011-02-16,22.4,3.0,NNE,59.0,1011.8,30.6,19.0,N,No,Yes,8.0,65.0,NE,MountGambier
4.4,1014.5,7.0,73.0,3.5,17.7,15.6,20.0,2011-02-17,22.1,8.0,S,100.0,1014.1,23.9,13.0,SSE,Yes,No,2.6,35.0,SSE,MountGambier
0.0,1013.4,8.0,92.0,0.0,17.5,16.5,15.0,2011-02-18,19.2,8.0,ESE,87.0,1009.5,20.4,24.0,E,No,Yes,2.6,44.0,E,MountGambier
40.4,1003.4,7.0,71.0,3.6,17.2,16.6,20.0,2011-02-19,19.5,8.0,W,92.0,1007.8,21.6,30.0,WSW,Yes,No,3.0,56.0,NNW,MountGambier
0.6,1013.3,6.0,44.0,9.9,14.6,13.7,28.0,2011-02-20,16.8,7.0,SW,65.0,1016.9,18.2,22.0,SW,No,No,2.4,52.0,WSW,MountGambier
0.4,1021.9,7.0,57.0,3.9,13.7,10.2,28.0,2011-02-21,16.5,7.0,SW,76.0,1023.6,18.3,15.0,S,No,No,5.0,46.0,S,MountGambier
0.0,1027.4,4.0,58.0,7.7,14.6,11.7,24.0,2011-02-22,19.2,7.0,SSE,70.0,1025.7,20.5,9.0,SE,No,No,3.4,37.0,SSE,MountGambier
0.0,1025.6,1.0,55.0,11.9,14.3,8.4,19.0,2011-02-23,25.3,3.0,E,78.0,1021.8,25.7,19.0,S,No,No,3.8,35.0,ESE,MountGambier
0.0,1019.7,7.0,49.0,8.8,12.8,10.9,9.0,2011-02-24,26.6,7.0,SE,99.0,1015.4,28.2,11.0,SSE,No,No,4.0,37.0,S,MountGambier
0.0,1015.4,3.0,41.0,12.2,16.5,11.7,9.0,2011-02-25,26.8,2.0,ESE,77.0,1011.8,28.5,19.0,SSE,No,No,3.6,31.0,SSW,MountGambier
0.0,1009.8,8.0,42.0,0.9,17.2,11.7,17.0,2011-02-26,26.5,7.0,E,89.0,1008.0,28.0,6.0,NW,No,Yes,5.2,26.0,SSW,MountGambier
1.6,1011.4,5.0,62.0,7.2,16.3,15.0,24.0,2011-02-27,21.2,7.0,SE,84.0,1010.4,22.1,17.0,SSE,Yes,No,2.4,33.0,SSE,MountGambier
0.0,1010.2,7.0,65.0,2.8,15.9,11.0,24.0,2011-02-28,18.7,7.0,SSE,80.0,1008.4,20.7,19.0,S,No,No,4.0,35.0,SE,MountGambier
1.0,1014.5,3.0,35.0,10.7,14.8,11.6,30.0,2011-03-01,17.1,5.0,SSW,65.0,1017.7,17.9,30.0,SSW,No,No,3.6,52.0,SW,MountGambier
0.0,1019.5,8.0,60.0,,12.1,6.9,20.0,2011-03-02,15.3,7.0,NNW,76.0,1017.6,16.1,9.0,W,No,No,3.8,35.0,W,MountGambier
0.0,1015.9,8.0,52.0,,15.3,12.1,24.0,2011-03-03,17.1,3.0,WSW,74.0,1015.9,18.7,13.0,SW,No,No,,41.0,SW,MountGambier
0.0,1018.2,7.0,62.0,,14.7,12.2,22.0,2011-03-04,14.9,7.0,SSW,53.0,1019.6,18.0,19.0,SSW,No,No,8.0,37.0,SSW,MountGambier
0.0,1024.4,0.0,36.0,10.5,13.1,8.5,19.0,2011-03-05,19.2,3.0,E,52.0,1021.9,20.5,20.0,E,No,No,1.4,39.0,SE,MountGambier
0.0,1021.0,1.0,31.0,11.1,16.0,8.6,22.0,2011-03-06,29.1,0.0,NE,68.0,1017.3,30.8,17.0,NE,No,No,4.6,39.0,NE,MountGambier
0.0,1015.1,5.0,23.0,9.4,22.7,15.9,31.0,2011-03-07,32.5,1.0,NNE,40.0,1010.6,34.2,30.0,N,No,No,9.0,56.0,N,MountGambier
0.0,1008.7,8.0,80.0,0.0,22.3,18.6,13.0,2011-03-08,22.2,7.0,N,59.0,1008.2,22.7,20.0,W,No,No,10.2,35.0,N,MountGambier
0.8,1013.1,8.0,83.0,0.0,14.6,13.9,24.0,2011-03-09,16.3,8.0,S,91.0,1012.9,17.7,17.0,S,No,No,1.2,35.0,S,MountGambier
1.0,1017.0,7.0,61.0,2.0,14.6,13.1,22.0,2011-03-10,18.3,7.0,SSE,75.0,1016.6,18.8,17.0,SE,No,No,1.2,37.0,SE,MountGambier
0.2,1017.5,1.0,54.0,6.9,16.0,9.5,7.0,2011-03-11,23.9,7.0,SE,84.0,1014.9,26.4,15.0,NNE,No,No,3.0,37.0,ESE,MountGambier
0.0,1015.6,4.0,38.0,11.4,19.3,12.5,17.0,2011-03-12,29.3,1.0,N,82.0,1013.9,29.9,11.0,WNW,No,No,4.0,35.0,WNW,MountGambier
0.0,1018.1,7.0,69.0,3.0,16.2,13.2,22.0,2011-03-13,19.9,7.0,SW,99.0,1019.5,22.5,15.0,S,No,No,6.0,39.0,SSW,MountGambier
0.0,1025.9,1.0,44.0,10.5,12.8,5.0,15.0,2011-03-14,22.3,1.0,SE,88.0,1022.2,22.9,9.0,SE,No,No,3.2,37.0,S,MountGambier
0.0,1020.2,7.0,56.0,10.0,12.3,6.2,24.0,2011-03-15,20.0,1.0,ESE,92.0,1019.3,23.3,4.0,S,No,No,3.8,35.0,S,MountGambier
0.0,1023.9,7.0,52.0,8.4,14.4,7.2,22.0,2011-03-16,18.4,3.0,SSE,78.0,1022.5,20.4,9.0,S,No,No,3.6,39.0,S,MountGambier
0.0,1024.4,1.0,43.0,9.6,12.1,4.8,24.0,2011-03-17,19.5,7.0,SE,75.0,1021.9,19.9,9.0,SSE,No,No,3.4,37.0,S,MountGambier
0.0,1020.2,1.0,46.0,9.0,14.2,9.7,28.0,2011-03-18,19.9,7.0,SE,62.0,1016.8,20.5,22.0,S,No,No,3.0,37.0,SE,MountGambier
0.0,1016.3,1.0,40.0,9.2,13.4,8.8,19.0,2011-03-19,22.1,7.0,ESE,71.0,1011.7,23.2,24.0,E,No,No,4.6,39.0,ESE,MountGambier
0.0,1008.7,7.0,34.0,6.8,17.6,12.0,19.0,2011-03-20,28.5,3.0,NE,79.0,1005.4,28.7,17.0,NNE,No,Yes,4.8,35.0,NNE,MountGambier
31.6,1005.8,7.0,93.0,0.0,17.6,16.9,13.0,2011-03-21,19.4,7.0,SE,99.0,1005.1,20.4,15.0,SSE,Yes,Yes,2.6,41.0,N,MountGambier
3.6,1005.3,7.0,91.0,4.4,15.5,15.2,30.0,2011-03-22,16.1,8.0,WSW,96.0,1004.7,18.0,22.0,W,Yes,Yes,0.8,46.0,W,MountGambier
3.6,1001.3,7.0,94.0,2.2,14.4,13.4,19.0,2011-03-23,16.8,8.0,NNW,97.0,999.6,19.2,17.0,NW,Yes,Yes,0.6,35.0,NNW,MountGambier
11.0,1008.2,7.0,73.0,3.2,15.1,14.4,33.0,2011-03-24,16.9,8.0,SW,93.0,1010.7,17.1,30.0,WSW,Yes,Yes,0.6,57.0,SW,MountGambier
1.8,1020.2,7.0,58.0,3.0,14.4,12.2,28.0,2011-03-25,16.3,7.0,SSW,61.0,1022.2,17.2,20.0,S,Yes,No,1.8,41.0,SSW,MountGambier
0.2,1027.6,,,3.7,13.2,11.5,,2011-03-26,,7.0,SSE,86.0,,18.2,11.0,,No,No,3.6,37.0,S,MountGambier
0.4,1028.0,8.0,69.0,0.0,13.5,12.2,15.0,2011-03-27,16.7,7.0,ESE,92.0,1026.2,17.1,11.0,SSE,No,No,1.0,28.0,SSE,MountGambier
0.0,1026.7,3.0,58.0,10.3,12.7,7.8,9.0,2011-03-28,22.0,1.0,ESE,86.0,1023.4,22.7,13.0,ESE,No,No,2.6,26.0,ESE,MountGambier
0.0,1020.0,3.0,64.0,10.5,15.0,9.1,15.0,2011-03-29,22.5,2.0,N,84.0,1017.7,25.0,13.0,WSW,No,No,2.4,30.0,NNW,MountGambier
1.0,1020.5,7.0,53.0,5.7,13.5,9.0,28.0,2011-03-30,15.2,8.0,SW,96.0,1022.7,17.6,17.0,SW,No,No,3.6,48.0,SSW,MountGambier
0.4,1029.7,6.0,50.0,10.0,11.5,5.7,15.0,2011-03-31,17.2,1.0,W,84.0,1028.0,17.8,7.0,SSW,No,Yes,1.8,28.0,SW,MountGambier
21.0,1019.7,5.0,67.0,5.6,14.1,12.8,15.0,2011-05-01,16.7,7.0,,97.0,1018.0,18.0,0.0,S,Yes,No,0.4,26.0,SSE,MountGambier
0.2,1020.3,7.0,84.0,4.8,11.2,3.4,11.0,2011-05-02,14.3,1.0,,96.0,1019.0,16.9,0.0,SSW,No,No,1.8,19.0,S,MountGambier
0.0,1021.5,,,7.2,13.7,8.8,,2011-05-03,,1.0,SE,70.0,,16.8,9.0,,No,No,0.4,35.0,SSW,MountGambier
0.6,1023.1,6.0,80.0,3.9,12.8,8.3,20.0,2011-05-04,14.5,7.0,W,89.0,1023.5,16.0,9.0,SW,No,No,2.0,41.0,SW,MountGambier
0.2,1028.9,8.0,61.0,0.0,11.7,9.0,7.0,2011-05-05,12.5,7.0,SE,68.0,1027.1,13.1,11.0,NW,No,No,0.8,19.0,SE,MountGambier
0.0,1026.3,7.0,63.0,0.1,9.1,6.6,9.0,2011-05-06,12.5,8.0,NNE,76.0,1022.9,13.2,9.0,ESE,No,No,1.2,24.0,ENE,MountGambier
0.0,1018.7,7.0,64.0,0.8,9.9,5.2,9.0,2011-05-07,13.7,7.0,W,80.0,1016.2,14.6,2.0,SW,No,Yes,1.0,22.0,WSW,MountGambier
3.8,1017.9,7.0,72.0,2.7,14.2,8.9,20.0,2011-05-08,13.3,7.0,SW,93.0,1019.0,15.9,11.0,SSE,Yes,Yes,1.6,41.0,SSE,MountGambier
1.6,1025.5,2.0,62.0,6.4,10.4,7.4,24.0,2011-05-09,13.2,5.0,S,82.0,1023.2,14.5,9.0,SSE,Yes,No,1.0,35.0,SSE,MountGambier
0.4,1020.8,8.0,86.0,0.7,9.3,5.1,19.0,2011-05-10,11.8,8.0,N,83.0,1014.1,14.2,11.0,NNW,No,Yes,1.6,48.0,SW,MountGambier
11.2,1014.6,7.0,91.0,0.6,8.7,5.8,17.0,2011-05-11,12.3,8.0,SW,90.0,1011.6,13.7,24.0,SW,Yes,Yes,1.2,39.0,W,MountGambier
12.0,1014.8,7.0,88.0,3.6,13.7,8.7,22.0,2011-05-12,12.6,7.0,WSW,91.0,1014.5,15.2,20.0,WSW,Yes,Yes,0.2,48.0,WSW,MountGambier
3.0,1016.1,2.0,52.0,4.4,13.5,10.0,35.0,2011-05-13,12.7,6.0,WSW,88.0,1017.3,14.7,24.0,SW,Yes,No,0.4,56.0,SW,MountGambier
0.8,1027.5,7.0,66.0,1.9,10.9,8.2,15.0,2011-05-14,12.9,8.0,SW,69.0,1028.3,14.3,15.0,SW,No,No,1.8,39.0,SW,MountGambier
0.0,1033.4,8.0,63.0,1.2,12.6,8.3,19.0,2011-05-15,12.8,3.0,NW,67.0,1032.8,14.4,9.0,WSW,No,No,0.8,28.0,W,MountGambier
0.0,1033.2,8.0,71.0,0.0,10.6,7.9,13.0,2011-05-16,13.1,8.0,NNW,81.0,1031.2,13.6,9.0,WSW,No,No,2.2,28.0,WSW,MountGambier
0.0,1031.7,7.0,54.0,3.0,12.1,9.6,13.0,2011-05-17,13.6,7.0,NNE,69.0,1028.2,14.8,11.0,NNE,No,No,0.4,35.0,N,MountGambier
0.0,1027.2,7.0,61.0,1.6,9.6,6.5,20.0,2011-05-18,14.3,7.0,NNE,70.0,1024.6,14.8,20.0,NNE,No,No,2.6,48.0,N,MountGambier
0.0,1025.8,7.0,56.0,1.1,12.1,9.6,17.0,2011-05-19,16.0,7.0,NNE,57.0,1023.9,16.6,24.0,NNE,No,No,1.6,35.0,NNE,MountGambier
0.0,1023.4,1.0,35.0,6.0,12.6,11.0,17.0,2011-05-20,20.5,7.0,NNE,58.0,1019.1,20.7,11.0,NNE,No,No,2.4,30.0,NNE,MountGambier
0.0,1015.7,8.0,48.0,7.1,13.8,9.6,17.0,2011-05-21,20.4,8.0,N,57.0,1012.2,22.2,20.0,N,No,Yes,3.6,39.0,NNE,MountGambier
5.4,1004.5,7.0,68.0,2.9,13.5,12.7,11.0,2011-05-22,16.2,7.0,NNE,92.0,1000.8,18.1,22.0,N,Yes,Yes,3.8,41.0,N,MountGambier
5.8,1005.6,8.0,96.0,0.1,11.3,10.5,22.0,2011-05-23,11.6,7.0,WSW,94.0,1006.6,12.8,24.0,SSW,Yes,Yes,1.4,44.0,SW,MountGambier
12.6,1016.9,7.0,79.0,3.7,10.3,8.4,30.0,2011-05-24,10.4,7.0,S,70.0,1018.9,12.5,30.0,SSE,Yes,Yes,0.8,57.0,S,MountGambier
1.4,1024.3,8.0,81.0,0.6,9.8,7.4,13.0,2011-05-25,11.0,7.0,WSW,80.0,1023.3,13.3,7.0,SSW,Yes,No,0.8,31.0,S,MountGambier
0.4,1023.0,3.0,66.0,6.9,11.6,8.5,20.0,2011-05-26,13.7,2.0,WNW,89.0,1021.3,14.7,13.0,SW,No,Yes,0.8,41.0,SW,MountGambier
1.2,1023.5,6.0,72.0,4.3,10.9,6.5,15.0,2011-05-27,14.2,6.0,WNW,90.0,1022.0,14.5,9.0,SW,Yes,No,0.8,28.0,W,MountGambier
0.6,1025.6,7.0,86.0,1.4,9.6,6.3,7.0,2011-05-28,11.9,,,99.0,1023.8,14.5,2.0,SE,No,No,1.0,17.0,S,MountGambier
0.2,1027.2,6.0,77.0,2.3,9.3,6.4,7.0,2011-05-29,12.8,6.0,,97.0,1025.6,13.5,0.0,WSW,No,No,1.0,15.0,NNE,MountGambier
0.2,1029.1,7.0,65.0,3.4,10.5,4.7,11.0,2011-05-30,13.3,6.0,W,89.0,1026.9,14.5,4.0,SE,No,No,0.6,20.0,SSE,MountGambier
0.0,1025.5,7.0,74.0,6.4,5.3,-0.4,11.0,2011-05-31,12.4,5.0,NE,99.0,1023.6,13.6,9.0,NNW,No,No,0.6,24.0,N,MountGambier
0.2,1026.2,1.0,60.0,9.4,6.3,1.8,11.0,2011-06-01,15.0,5.0,NNE,89.0,1024.5,15.5,11.0,NNW,No,No,1.0,24.0,N,MountGambier
0.2,1022.5,1.0,60.0,7.9,12.0,4.9,19.0,2011-06-02,18.1,7.0,N,82.0,1017.6,18.8,15.0,N,No,Yes,1.2,41.0,N,MountGambier
1.8,1015.2,8.0,72.0,4.1,12.4,10.3,7.0,2011-06-03,14.0,3.0,W,92.0,1013.7,15.4,13.0,NW,Yes,Yes,1.6,48.0,WNW,MountGambier
1.6,1016.0,5.0,61.0,7.6,9.9,5.3,22.0,2011-06-04,13.8,1.0,NW,88.0,1015.6,15.0,11.0,W,Yes,Yes,1.8,37.0,WSW,MountGambier
1.2,1011.7,7.0,93.0,4.5,9.9,8.0,24.0,2011-06-05,10.0,5.0,NNW,93.0,1009.7,14.7,28.0,W,Yes,Yes,2.0,69.0,W,MountGambier
7.8,1020.4,7.0,78.0,4.1,6.6,2.0,9.0,2011-06-06,10.0,1.0,NNW,83.0,1018.7,11.4,9.0,NNW,Yes,Yes,2.2,28.0,WNW,MountGambier
4.2,1017.1,3.0,65.0,6.3,9.3,6.4,24.0,2011-06-07,9.7,2.0,SW,62.0,1018.9,12.1,24.0,WSW,Yes,Yes,0.4,59.0,SW,MountGambier
2.0,1025.3,3.0,71.0,7.3,8.1,5.4,24.0,2011-06-08,9.8,1.0,SSW,75.0,1025.3,12.1,11.0,S,Yes,No,1.4,56.0,SSW,MountGambier
0.2,1026.8,7.0,89.0,3.6,10.7,7.7,22.0,2011-06-09,11.7,7.0,S,92.0,1025.6,13.1,30.0,S,No,Yes,0.6,52.0,S,MountGambier
1.6,1028.1,6.0,81.0,0.1,11.0,8.8,15.0,2011-06-10,11.3,8.0,S,71.0,1028.1,12.6,15.0,S,Yes,No,1.0,37.0,SSE,MountGambier
0.2,1032.8,8.0,81.0,1.2,9.8,8.6,15.0,2011-06-11,12.1,7.0,,84.0,1031.5,13.5,0.0,S,No,No,0.8,28.0,SE,MountGambier
1.0,1033.1,3.0,69.0,6.8,12.0,8.3,28.0,2011-06-12,12.2,2.0,SSE,83.0,1031.0,14.5,15.0,S,No,No,0.8,39.0,SSE,MountGambier
0.0,1030.9,7.0,70.0,3.9,8.2,4.5,13.0,2011-06-13,12.9,3.0,SE,86.0,1028.4,13.2,9.0,SE,No,No,1.4,24.0,SE,MountGambier
0.2,1030.3,5.0,74.0,4.1,9.0,4.5,17.0,2011-06-14,12.4,7.0,SE,97.0,1028.0,14.3,9.0,SSE,No,No,1.0,30.0,ESE,MountGambier
0.2,1028.1,6.0,65.0,8.6,5.5,1.2,11.0,2011-06-15,12.9,1.0,NE,91.0,1025.2,13.8,13.0,NNW,No,No,1.2,24.0,NNW,MountGambier
0.2,1018.6,7.0,61.0,0.6,7.9,2.0,19.0,2011-06-16,11.7,7.0,N,80.0,1012.0,12.1,17.0,N,No,Yes,0.8,41.0,N,MountGambier
10.8,1012.7,6.0,64.0,5.3,9.8,7.8,26.0,2011-06-17,13.1,5.0,W,79.0,1013.7,13.3,33.0,WSW,Yes,Yes,1.0,54.0,WSW,MountGambier
2.6,1016.5,6.0,92.0,5.0,12.5,9.5,26.0,2011-06-18,12.9,6.0,WSW,93.0,1015.6,15.4,19.0,W,Yes,Yes,1.2,35.0,W,MountGambier
2.6,1010.0,8.0,97.0,1.0,11.7,8.7,13.0,2011-06-19,11.7,8.0,N,95.0,1007.3,14.8,22.0,WNW,Yes,Yes,1.8,52.0,NNW,MountGambier
7.2,1003.0,8.0,87.0,0.1,12.6,8.4,37.0,2011-06-20,13.9,8.0,N,87.0,997.4,14.4,33.0,NNW,Yes,Yes,0.2,81.0,NW,MountGambier
30.6,1002.9,3.0,78.0,5.0,7.2,5.5,20.0,2011-06-21,9.2,4.0,W,78.0,1005.7,11.7,24.0,W,Yes,Yes,3.2,72.0,W,MountGambier
6.0,1011.6,7.0,85.0,2.0,10.5,6.6,31.0,2011-06-22,13.6,7.0,NNW,99.0,1012.0,14.1,15.0,W,Yes,Yes,1.5,57.0,W,MountGambier
4.8,1020.1,4.0,82.0,1.7,11.5,10.3,17.0,2011-06-23,14.4,6.0,WNW,82.0,1020.3,14.9,13.0,WNW,Yes,No,0.5,35.0,W,MountGambier
1.0,1025.0,7.0,96.0,1.7,13.1,9.0,20.0,2011-06-24,13.3,3.0,NNW,92.0,1024.5,14.7,19.0,NNW,No,Yes,0.6,37.0,NNW,MountGambier
1.2,1026.0,1.0,56.0,8.2,9.5,6.4,22.0,2011-06-25,15.3,3.0,N,78.0,1021.6,15.7,17.0,N,Yes,No,0.6,44.0,N,MountGambier
0.0,1020.5,4.0,72.0,6.1,10.1,8.0,19.0,2011-06-26,14.9,7.0,NNW,72.0,1021.6,16.4,22.0,WSW,No,No,2.2,37.0,N,MountGambier
0.0,1030.3,4.0,86.0,4.8,7.0,4.4,9.0,2011-06-27,13.2,2.0,NNW,95.0,1030.1,16.1,11.0,SW,No,No,1.4,19.0,NNW,MountGambier
0.2,1034.6,1.0,58.0,8.3,6.7,1.4,11.0,2011-06-28,14.7,0.0,NNE,99.0,1032.0,15.1,11.0,E,No,No,0.8,17.0,ENE,MountGambier
0.2,1033.3,1.0,55.0,8.9,7.1,2.6,19.0,2011-06-29,15.8,0.0,NE,84.0,1030.2,16.6,15.0,NE,No,No,1.0,31.0,NE,MountGambier
0.0,1031.7,6.0,71.0,1.5,12.4,7.1,19.0,2011-06-30,14.2,7.0,NE,70.0,1028.6,15.0,28.0,NE,No,No,1.2,39.0,NNE,MountGambier
0.0,1025.5,5.0,53.0,3.8,12.5,10.7,28.0,2011-07-01,16.8,7.0,NE,69.0,1021.5,17.7,15.0,NNE,No,No,1.2,43.0,NNE,MountGambier
0.2,1014.9,8.0,91.0,0.0,10.3,10.2,31.0,2011-07-02,10.9,8.0,NNE,78.0,1009.8,12.3,28.0,NNE,No,Yes,2.8,54.0,NNE,MountGambier
24.8,1009.4,3.0,62.0,8.8,10.3,9.6,22.0,2011-07-03,14.3,4.0,N,94.0,1006.7,15.3,20.0,N,Yes,Yes,2.2,44.0,NNW,MountGambier
2.2,1002.6,7.0,72.0,5.2,9.0,8.3,31.0,2011-07-04,10.9,4.0,NNW,89.0,1002.3,13.0,24.0,WNW,Yes,Yes,1.6,67.0,W,MountGambier
9.4,1008.9,7.0,86.0,4.1,9.6,7.9,33.0,2011-07-05,10.1,5.0,W,75.0,1009.4,11.6,35.0,W,Yes,Yes,2.0,76.0,W,MountGambier
8.4,1005.3,7.0,89.0,1.3,8.9,6.4,30.0,2011-07-06,9.3,7.0,NNW,97.0,1002.9,13.0,20.0,WNW,Yes,Yes,0.6,46.0,WNW,MountGambier
9.4,1019.8,7.0,55.0,4.3,7.5,4.5,15.0,2011-07-07,11.1,1.0,WSW,80.0,1023.3,11.6,15.0,SW,Yes,No,0.6,41.0,SSW,MountGambier
0.4,1024.6,5.0,82.0,3.9,9.0,6.2,31.0,2011-07-08,10.7,5.0,NW,95.0,1022.7,13.1,19.0,W,No,Yes,0.2,50.0,WNW,MountGambier
1.2,1022.8,4.0,62.0,6.8,9.8,6.5,28.0,2011-07-09,12.4,7.0,WNW,80.0,1020.4,13.4,13.0,W,Yes,No,1.0,44.0,WNW,MountGambier
0.4,1014.5,5.0,74.0,1.4,11.3,8.4,26.0,2011-07-10,10.6,7.0,W,78.0,1016.0,12.5,31.0,SW,No,Yes,1.6,61.0,WSW,MountGambier
2.0,1026.3,8.0,69.0,0.2,10.0,7.4,22.0,2011-07-11,11.0,7.0,WSW,68.0,1025.8,11.7,15.0,W,Yes,No,1.4,39.0,SW,MountGambier
0.2,1024.7,7.0,75.0,0.9,10.4,8.9,19.0,2011-07-12,11.0,7.0,NW,82.0,1021.7,12.3,17.0,WNW,No,Yes,0.6,52.0,WNW,MountGambier
1.4,1022.4,7.0,66.0,2.5,9.5,8.3,19.0,2011-07-13,10.9,7.0,SW,89.0,1022.7,13.2,9.0,SSW,Yes,No,1.4,43.0,SSW,MountGambier
0.0,1032.5,4.0,73.0,6.7,9.0,4.4,13.0,2011-07-14,11.5,1.0,NW,88.0,1032.7,14.1,4.0,S,No,No,0.2,24.0,S,MountGambier
0.0,1036.5,6.0,68.0,1.8,5.1,1.4,17.0,2011-07-15,11.0,4.0,,93.0,1032.1,12.7,0.0,ESE,No,No,0.8,30.0,E,MountGambier
0.0,1026.4,2.0,52.0,9.6,4.8,1.1,20.0,2011-07-16,12.9,1.0,NE,77.0,1020.9,13.7,11.0,NNE,No,No,1.0,28.0,NE,MountGambier
0.0,1016.3,8.0,97.0,0.0,7.7,4.8,17.0,2011-07-17,8.4,8.0,NNE,90.0,1014.2,9.8,17.0,N,No,Yes,1.4,37.0,NNE,MountGambier
8.6,1020.0,8.0,88.0,0.4,9.8,5.9,28.0,2011-07-18,10.0,8.0,SW,86.0,1021.2,11.3,24.0,SW,Yes,Yes,0.2,52.0,SSW,MountGambier
1.4,1027.3,7.0,63.0,2.2,10.3,7.1,19.0,2011-07-19,11.9,7.0,S,87.0,1026.9,13.3,13.0,SSE,Yes,No,0.4,37.0,SSE,MountGambier
0.4,1028.8,2.0,65.0,7.2,9.7,5.8,17.0,2011-07-20,13.7,2.0,SSE,90.0,1027.0,14.7,4.0,ESE,No,No,0.2,35.0,SE,MountGambier
0.0,1029.0,6.0,69.0,8.1,5.6,2.3,20.0,2011-07-21,11.4,1.0,SSE,86.0,1026.0,13.2,9.0,SE,No,No,1.4,33.0,SE,MountGambier
0.0,1025.3,5.0,67.0,8.1,9.8,3.9,9.0,2011-07-22,13.3,0.0,ESE,86.0,1023.4,15.3,11.0,N,No,No,1.6,28.0,ENE,MountGambier
0.0,1022.9,8.0,83.0,0.4,6.9,1.5,19.0,2011-07-23,8.9,8.0,NE,91.0,1019.6,10.3,9.0,NNE,No,Yes,2.2,46.0,N,MountGambier
5.2,1013.9,7.0,94.0,1.1,9.3,6.1,9.0,2011-07-24,12.7,8.0,NE,97.0,1011.3,14.1,15.0,NNW,Yes,Yes,0.2,30.0,NNE,MountGambier
1.4,1018.2,6.0,67.0,7.5,10.6,5.8,17.0,2011-07-25,13.0,6.0,WSW,92.0,1018.7,14.0,11.0,SW,Yes,Yes,0.6,39.0,SSW,MountGambier
1.8,1025.3,7.0,56.0,1.0,7.7,3.9,11.0,2011-07-26,11.6,6.0,SW,90.0,1025.5,13.3,9.0,WSW,Yes,No,0.8,24.0,SW,MountGambier
0.2,1027.4,7.0,59.0,9.1,4.8,-0.9,22.0,2011-07-27,12.9,5.0,NNE,82.0,1024.5,13.6,19.0,N,No,No,1.2,41.0,N,MountGambier
0.0,1022.9,7.0,54.0,7.2,10.3,4.8,19.0,2011-07-28,16.8,5.0,N,65.0,1020.4,17.4,26.0,N,No,No,2.4,41.0,N,MountGambier
0.0,1019.1,8.0,50.0,2.4,11.6,8.1,28.0,2011-07-29,15.0,5.0,NNE,54.0,1014.6,15.8,22.0,NNE,No,No,1.8,48.0,NNE,MountGambier
0.2,1014.2,6.0,66.0,7.3,12.7,10.9,20.0,2011-07-30,16.5,7.0,N,72.0,1012.7,17.8,17.0,NNW,No,No,3.2,50.0,N,MountGambier
0.0,1015.4,7.0,65.0,9.3,10.6,7.1,17.0,2011-07-31,17.3,1.0,N,80.0,1013.8,17.9,20.0,NNW,No,No,2.4,41.0,NNW,MountGambier
0.0,1012.3,5.0,69.0,5.5,12.3,10.1,30.0,2011-08-01,16.8,8.0,N,64.0,1012.3,18.9,13.0,WNW,No,No,2.8,52.0,NW,MountGambier
0.2,1013.6,7.0,56.0,6.5,10.7,7.4,24.0,2011-08-02,19.1,7.0,N,91.0,1010.9,19.6,24.0,NNW,No,No,2.6,44.0,N,MountGambier
0.0,1013.4,1.0,43.0,8.0,12.7,9.6,20.0,2011-08-03,22.6,6.0,NNE,80.0,1009.1,22.8,15.0,N,No,Yes,0.8,39.0,N,MountGambier
4.8,1015.4,7.0,77.0,2.6,13.3,11.8,15.0,2011-08-04,14.7,4.0,NNW,89.0,1014.9,16.3,17.0,N,Yes,Yes,3.2,46.0,NNE,MountGambier
9.2,1015.5,7.0,74.0,2.5,9.9,9.3,17.0,2011-08-05,13.1,8.0,N,91.0,1014.0,14.1,17.0,N,Yes,No,1.8,44.0,NE,MountGambier
0.8,1016.0,4.0,61.0,7.8,10.6,6.3,17.0,2011-08-06,14.1,5.0,NNE,89.0,1013.5,14.5,19.0,NNW,No,No,1.1,30.0,NNE,MountGambier
0.2,1014.7,7.0,64.0,6.8,7.0,1.1,19.0,2011-08-07,13.3,1.0,,94.0,1012.5,14.5,0.0,SSW,No,Yes,2.0,31.0,SW,MountGambier
18.0,1011.5,3.0,74.0,5.4,10.6,7.0,11.0,2011-08-08,11.9,7.0,SSW,92.0,1011.2,14.3,11.0,ESE,Yes,Yes,1.6,31.0,SSW,MountGambier
1.6,1011.4,6.0,77.0,3.9,9.2,2.2,20.0,2011-08-09,13.0,8.0,WNW,95.0,1008.3,14.3,13.0,SW,Yes,Yes,1.0,33.0,SSW,MountGambier
7.6,1009.5,7.0,87.0,3.5,12.0,9.2,19.0,2011-08-10,14.5,7.0,SSE,95.0,1009.7,14.8,17.0,SE,Yes,Yes,0.4,37.0,SSE,MountGambier
2.6,1019.4,3.0,66.0,8.3,11.6,5.8,19.0,2011-08-11,14.1,5.0,SE,88.0,1018.4,15.7,15.0,SSE,Yes,No,1.0,35.0,SSE,MountGambier
0.0,1022.0,5.0,59.0,9.5,9.5,2.3,11.0,2011-08-12,13.6,3.0,ESE,79.0,1020.3,14.0,13.0,SE,No,No,0.8,28.0,ESE,MountGambier
