Date,Temp9amC,WindGustSpeed,Humidity3pm,Cloud3pm,Temp3pmC,WindDir9am,Sunshine,Evaporation,WindSpeed9am,RainTomorrow,MaxTempC,Pressure3pm,Cloud9am,WindGustDir,Rainfall,WindDir3pm,Humidity9am,RainToday,MinTempC,Pressure9am,Location,WindSpeed3pm
2011-05-16,12.0,56.0,61.0,7.0,13.5,W,1.7,2.2,28.0,No,14.1,1027.9,7.0,WNW,0.0,W,69.0,No,8.2,1029.5,Sale,30.0
2011-05-17,10.5,28.0,58.0,5.0,17.7,NNW,4.9,1.6,9.0,No,17.8,1028.4,3.0,WNW,0.0,WSW,86.0,No,6.3,1031.1,Sale,7.0
2011-05-18,6.5,17.0,52.0,5.0,16.2,WNW,4.8,1.0,9.0,No,17.0,1027.5,6.0,WNW,0.2,WSW,97.0,No,2.3,1030.1,Sale,6.0
2011-05-19,6.7,11.0,67.0,7.0,15.6,W,1.7,1.0,6.0,No,16.1,1026.3,6.0,NNW,0.2,,95.0,No,4.9,1028.6,Sale,0.0
2011-05-20,9.3,17.0,73.0,7.0,14.7,WNW,0.1,0.6,11.0,No,15.3,1023.9,7.0,ESE,0.0,WNW,90.0,No,6.6,1027.0,Sale,6.0
2011-05-21,8.4,20.0,39.0,2.0,22.3,NW,7.7,0.6,2.0,No,23.0,1017.6,2.0,NW,0.0,NW,92.0,No,4.7,1021.6,Sale,15.0
2011-05-22,12.9,37.0,70.0,7.0,17.9,SSE,1.8,0.6,7.0,No,20.1,1007.6,7.0,WNW,0.0,NE,85.0,No,5.8,1013.4,Sale,17.0
2011-05-23,11.7,41.0,72.0,8.0,15.9,WNW,1.0,0.6,11.0,No,17.1,998.6,7.0,W,0.4,WSW,95.0,No,7.1,1000.8,Sale,24.0
2011-05-24,10.7,39.0,90.0,8.0,10.8,W,0.8,1.6,28.0,Yes,13.6,1011.0,7.0,W,1.0,SSW,87.0,No,8.5,1008.1,Sale,22.0
2011-05-25,8.2,22.0,66.0,6.0,12.5,NW,4.4,0.6,9.0,No,14.8,1018.4,4.0,SW,4.4,WSW,90.0,Yes,4.7,1019.8,Sale,11.0
2011-05-26,10.1,31.0,64.0,6.0,13.5,WNW,1.1,1.0,15.0,No,14.4,1017.0,7.0,WNW,0.0,W,84.0,No,7.6,1019.9,Sale,20.0
2011-05-27,11.8,46.0,76.0,6.0,13.5,W,6.7,1.2,24.0,No,15.0,1018.5,6.0,WNW,0.2,W,79.0,No,8.6,1019.4,Sale,24.0
2011-05-28,10.9,20.0,72.0,6.0,13.8,N,1.4,1.0,9.0,No,14.2,1023.2,8.0,SW,1.0,WSW,94.0,No,7.3,1024.5,Sale,11.0
2011-05-29,8.8,19.0,60.0,6.0,13.3,WNW,3.6,1.0,13.0,No,15.3,1024.8,8.0,ESE,0.0,SE,99.0,No,6.1,1026.7,Sale,13.0
2011-05-30,5.9,19.0,53.0,3.0,14.7,WNW,8.8,1.0,11.0,No,15.4,1025.9,2.0,ENE,0.0,E,95.0,No,2.1,1028.4,Sale,11.0
2011-05-31,7.7,39.0,73.0,1.0,15.2,WNW,7.3,1.2,2.0,No,15.6,1023.6,3.0,E,0.2,E,97.0,No,2.1,1027.2,Sale,26.0
2011-06-01,5.5,17.0,73.0,1.0,15.1,WNW,5.6,1.0,7.0,No,15.4,1026.1,6.0,E,0.2,ESE,99.0,No,3.3,1027.7,Sale,7.0
2011-06-02,4.5,15.0,60.0,1.0,17.1,NW,6.7,1.0,9.0,No,18.1,1022.5,6.0,ENE,0.4,S,99.0,No,2.6,1026.3,Sale,4.0
2011-06-03,6.9,19.0,81.0,7.0,15.9,,3.2,0.8,0.0,No,17.8,1012.4,6.0,WSW,0.2,N,94.0,No,1.9,1016.1,Sale,11.0
2011-06-04,11.2,52.0,50.0,2.0,14.6,ENE,6.1,0.2,7.0,No,15.1,1013.3,6.0,W,0.4,W,81.0,No,5.5,1013.0,Sale,31.0
2011-06-05,9.4,59.0,36.0,1.0,14.2,NNW,9.3,1.8,17.0,Yes,15.4,1009.0,1.0,NW,0.0,NW,57.0,No,2.1,1014.3,Sale,43.0
2011-06-06,6.9,44.0,71.0,6.0,9.8,W,7.1,3.0,20.0,No,11.8,1017.1,2.0,W,1.2,W,83.0,Yes,4.7,1017.2,Sale,22.0
2011-06-07,8.3,63.0,86.0,7.0,6.9,N,1.9,1.8,19.0,Yes,13.2,1010.9,6.0,W,0.2,W,60.0,No,-1.1,1012.1,Sale,26.0
2011-06-08,7.7,72.0,64.0,6.0,12.3,WNW,4.7,1.6,37.0,Yes,12.8,1012.2,6.0,WNW,4.0,W,76.0,Yes,3.7,1013.0,Sale,37.0
2011-06-09,10.2,48.0,64.0,5.0,12.0,WSW,6.0,2.2,19.0,No,14.7,1017.4,6.0,SW,4.2,SSW,82.0,Yes,7.5,1018.0,Sale,33.0
2011-06-10,8.6,28.0,66.0,5.0,12.6,W,3.9,1.8,13.0,No,15.1,1023.3,4.0,S,0.4,SSE,86.0,No,5.2,1022.4,Sale,11.0
2011-06-11,5.8,26.0,64.0,1.0,13.9,WNW,4.9,1.2,15.0,No,14.0,1028.8,7.0,WNW,0.0,NW,94.0,No,2.0,1029.5,Sale,13.0
2011-06-12,6.4,19.0,82.0,7.0,12.4,WNW,2.7,0.6,9.0,No,14.3,1029.2,6.0,SSE,0.0,ESE,94.0,No,1.3,1031.3,Sale,9.0
2011-06-13,5.5,17.0,72.0,6.0,12.8,SW,1.9,0.4,9.0,No,14.1,1027.3,6.0,SE,0.4,SSE,99.0,No,2.3,1029.8,Sale,13.0
2011-06-14,9.4,26.0,70.0,5.0,13.5,WNW,5.9,1.0,11.0,No,14.3,1027.1,7.0,SE,0.0,SE,88.0,No,5.5,1028.8,Sale,15.0
2011-06-15,9.2,31.0,70.0,1.0,14.1,E,4.6,1.2,7.0,No,14.6,1026.3,6.0,E,0.4,E,97.0,No,2.2,1029.6,Sale,24.0
2011-06-16,6.2,19.0,77.0,6.0,13.0,NW,3.9,1.4,11.0,No,14.6,1017.2,8.0,WNW,0.2,NW,99.0,No,1.6,1022.5,Sale,4.0
2011-06-17,8.1,57.0,71.0,7.0,11.5,W,1.1,0.2,17.0,No,12.4,1007.0,8.0,W,0.4,W,82.0,No,0.8,1006.1,Sale,33.0
2011-06-18,12.0,59.0,59.0,2.0,14.8,W,6.1,0.6,30.0,No,15.7,1010.5,6.0,W,0.8,W,82.0,No,7.8,1009.4,Sale,33.0
2011-06-19,9.0,44.0,55.0,6.0,15.7,NNE,4.6,2.2,4.0,No,17.4,1008.6,3.0,NW,0.4,NW,85.0,No,3.1,1012.6,Sale,30.0
2011-06-20,10.1,69.0,46.0,7.0,15.4,NNW,5.3,1.4,11.0,Yes,17.3,1004.2,6.0,NW,0.2,NW,87.0,No,8.3,1008.2,Sale,28.0
2011-06-21,6.8,80.0,67.0,3.0,9.5,NW,4.6,4.2,11.0,Yes,10.1,999.8,7.0,W,6.4,WNW,93.0,Yes,6.2,997.0,Sale,30.0
2011-06-22,8.2,69.0,52.0,7.0,12.2,W,2.1,2.0,24.0,No,13.6,1006.3,6.0,WNW,2.0,WNW,78.0,Yes,5.7,1007.6,Sale,33.0
2011-06-23,10.9,67.0,63.0,4.0,14.0,W,7.1,4.0,11.0,No,15.3,1017.8,6.0,W,0.2,W,78.0,No,8.2,1017.1,Sale,26.0
2011-06-24,11.6,41.0,61.0,7.0,15.3,NNE,3.2,1.0,7.0,No,15.9,1024.6,6.0,W,0.0,W,77.0,No,5.0,1024.3,Sale,24.0
2011-06-25,8.4,19.0,54.0,2.0,17.4,WNW,6.8,1.0,7.0,No,18.5,1025.4,2.0,NNE,0.0,NW,86.0,No,3.8,1028.4,Sale,2.0
2011-06-26,7.1,50.0,40.0,1.0,16.1,NNW,9.2,1.0,9.0,No,16.8,1020.1,0.0,NW,0.0,NW,81.0,No,0.9,1021.8,Sale,31.0
2011-06-27,10.7,43.0,54.0,1.0,14.7,W,9.0,2.4,22.0,No,15.4,1028.3,1.0,W,0.0,W,83.0,No,7.1,1028.2,Sale,26.0
2011-06-28,2.6,19.0,53.0,2.0,13.8,WNW,7.8,1.8,7.0,No,14.7,1034.0,3.0,NNW,0.0,E,96.0,No,0.9,1035.8,Sale,15.0
2011-06-29,2.2,15.0,61.0,0.0,13.1,N,5.7,1.2,6.0,No,13.4,1035.6,8.0,NW,0.2,NNW,98.0,No,0.1,1037.7,Sale,2.0
2011-06-30,1.6,13.0,62.0,1.0,16.1,NW,8.3,0.6,7.0,No,16.8,1033.5,2.0,E,0.2,E,96.0,No,-1.0,1037.4,Sale,9.0
2011-07-01,2.2,17.0,64.0,5.0,13.6,WNW,7.5,0.6,2.0,No,15.1,1027.6,5.0,E,0.2,ENE,96.0,No,-0.1,1031.5,Sale,13.0
2011-07-02,2.8,19.0,47.0,4.0,14.7,,7.2,1.0,0.0,No,15.0,1018.0,6.0,WNW,0.4,E,98.0,No,0.1,1022.8,Sale,9.0
2011-07-03,10.3,17.0,80.0,7.0,12.5,NW,0.6,0.6,7.0,Yes,13.3,1009.8,5.0,WSW,0.0,SW,75.0,No,1.2,1013.2,Sale,4.0
2011-07-04,10.7,76.0,42.0,5.0,14.2,NNW,7.1,0.2,17.0,No,15.6,1002.3,1.0,NW,1.2,NW,69.0,Yes,1.5,1006.8,Sale,43.0
2011-07-05,11.0,98.0,65.0,7.0,10.5,WNW,1.5,4.8,52.0,Yes,12.6,1000.0,6.0,WNW,0.2,WNW,48.0,No,8.7,999.7,Sale,50.0
2011-07-06,10.0,57.0,46.0,6.0,14.5,NW,2.9,2.6,22.0,Yes,14.8,999.5,7.0,WNW,1.2,WNW,66.0,Yes,6.4,1003.3,Sale,30.0
2011-07-07,6.4,56.0,77.0,5.0,9.2,W,6.2,2.6,22.0,No,11.3,1016.6,5.0,WSW,2.2,W,78.0,Yes,3.4,1012.2,Sale,28.0
2011-07-08,10.0,87.0,52.0,5.0,11.8,WNW,2.4,2.6,41.0,No,12.6,1016.9,5.0,WNW,0.0,W,60.0,No,6.0,1019.4,Sale,46.0
2011-07-09,10.7,81.0,48.0,2.0,13.2,WNW,8.7,5.0,44.0,No,13.3,1013.8,2.0,WNW,0.0,WNW,57.0,No,8.1,1015.5,Sale,50.0
2011-07-10,12.0,85.0,91.0,8.0,9.7,WNW,0.8,5.2,46.0,Yes,13.8,1005.7,7.0,W,0.0,W,47.0,No,6.2,1005.1,Sale,41.0
2011-07-11,8.6,59.0,69.0,5.0,11.4,W,5.2,1.6,31.0,No,12.4,1019.2,3.0,W,2.4,W,81.0,Yes,6.9,1018.6,Sale,44.0
2011-07-12,10.7,70.0,53.0,6.0,12.8,W,5.3,2.2,31.0,No,13.8,1016.4,6.0,W,0.0,WNW,61.0,No,8.6,1019.8,Sale,44.0
2011-07-13,11.0,72.0,84.0,6.0,9.3,W,4.8,4.0,33.0,Yes,12.8,1016.2,5.0,W,0.0,W,70.0,No,8.9,1015.7,Sale,24.0
2011-07-14,7.4,31.0,48.0,4.0,13.0,W,6.8,1.2,19.0,No,13.3,1030.1,3.0,SW,1.8,WSW,88.0,Yes,4.4,1028.3,Sale,13.0
2011-07-15,6.3,19.0,48.0,1.0,12.1,N,9.1,1.6,7.0,No,13.2,1033.7,2.0,WNW,0.0,ESE,92.0,No,1.9,1036.6,Sale,6.0
2011-07-16,0.2,20.0,45.0,4.0,12.1,WNW,6.7,1.8,6.0,No,12.4,1026.5,4.0,WNW,0.0,ESE,91.0,No,-3.6,1031.7,Sale,7.0
2011-07-17,4.4,20.0,64.0,7.0,13.3,N,3.0,0.4,6.0,Yes,15.3,1018.0,7.0,ENE,0.0,ESE,97.0,No,-1.4,1022.0,Sale,11.0
2011-07-18,8.4,31.0,95.0,8.0,9.1,,0.1,0.6,0.0,Yes,10.8,1016.6,7.0,W,5.2,W,97.0,Yes,4.4,1016.3,Sale,22.0
2011-07-19,9.7,48.0,96.0,8.0,11.5,W,0.1,0.2,20.0,Yes,12.4,1020.4,3.0,SSW,3.8,SSW,92.0,Yes,8.4,1020.2,Sale,20.0
2011-07-20,11.0,57.0,73.0,8.0,11.4,SSE,0.0,1.0,33.0,Yes,12.4,1026.3,8.0,SSE,3.6,SSE,82.0,Yes,9.7,1026.4,Sale,31.0
2011-07-21,10.3,52.0,95.0,8.0,10.3,S,0.0,1.0,9.0,Yes,12.1,1024.3,8.0,ESE,2.0,SE,96.0,Yes,9.7,1024.8,Sale,17.0
2011-07-22,10.1,39.0,67.0,3.0,12.3,NE,4.8,2.0,9.0,No,14.0,1025.1,7.0,ESE,40.6,ESE,92.0,Yes,8.5,1026.9,Sale,26.0
2011-07-23,3.3,17.0,57.0,5.0,12.5,WNW,6.5,2.2,9.0,No,13.1,1021.7,5.0,E,0.2,E,99.0,No,0.9,1024.8,Sale,11.0
2011-07-24,6.4,15.0,86.0,8.0,9.5,,0.0,1.0,0.0,No,10.1,1016.7,8.0,NE,0.4,ENE,97.0,No,2.2,1019.1,Sale,9.0
2011-07-25,7.6,17.0,73.0,7.0,12.5,W,0.1,0.0,6.0,No,12.8,1014.2,7.0,WNW,0.6,W,97.0,No,5.3,1015.5,Sale,9.0
2011-07-26,9.6,50.0,77.0,5.0,11.6,W,4.8,1.0,28.0,Yes,12.5,1022.1,3.0,W,0.0,NW,80.0,No,7.2,1020.6,Sale,2.0
2011-07-27,3.3,20.0,55.0,1.0,13.1,NW,8.8,1.4,13.0,No,13.6,1026.5,2.0,WSW,3.2,W,99.0,Yes,0.7,1028.7,Sale,13.0
2011-07-28,2.6,30.0,46.0,0.0,15.9,NW,8.7,0.8,7.0,No,16.1,1022.7,2.0,WNW,0.2,NW,96.0,No,-1.5,1026.6,Sale,15.0
2011-07-29,7.2,22.0,49.0,4.0,15.2,NW,9.7,1.8,11.0,No,15.9,1021.6,4.0,E,0.0,E,80.0,No,2.6,1024.5,Sale,17.0
2011-07-30,6.6,28.0,46.0,5.0,17.1,N,4.1,1.2,6.0,No,18.9,1016.3,5.0,WNW,0.0,NNE,83.0,No,1.0,1018.9,Sale,11.0
2011-07-31,8.8,31.0,48.0,3.0,18.1,NW,7.9,0.4,11.0,No,19.2,1015.2,3.0,WNW,0.8,N,88.0,No,3.5,1017.7,Sale,19.0
2011-08-01,9.9,35.0,39.0,6.0,19.4,SE,6.7,2.6,6.0,No,21.5,1013.5,4.0,W,0.0,WNW,87.0,No,2.9,1017.2,Sale,20.0
2011-08-02,13.2,31.0,43.0,6.0,21.3,NE,8.4,2.2,7.0,No,22.4,1013.4,4.0,NNW,0.0,NNW,70.0,No,5.1,1017.0,Sale,13.0
2011-08-03,10.7,33.0,52.0,6.0,20.6,S,7.0,2.2,6.0,No,22.5,1015.5,5.0,NNE,0.0,E,85.0,No,4.7,1017.9,Sale,19.0
2011-08-04,18.2,39.0,26.0,2.0,24.0,ENE,9.3,1.6,11.0,No,25.0,1017.1,3.0,NNW,0.0,WNW,55.0,No,9.7,1018.1,Sale,20.0
2011-08-05,10.5,31.0,38.0,4.0,22.6,,7.7,3.6,0.0,Yes,23.1,1014.6,1.0,NW,0.0,N,92.0,No,3.0,1017.6,Sale,19.0
2011-08-06,10.4,19.0,91.0,8.0,12.3,NW,0.0,2.2,2.0,Yes,12.6,1015.0,7.0,NNE,3.4,WNW,96.0,Yes,8.6,1017.2,Sale,13.0
2011-08-07,5.2,19.0,55.0,5.0,14.4,SW,4.2,0.2,11.0,No,14.8,1011.5,7.0,W,3.0,WNW,99.0,Yes,0.8,1015.0,Sale,9.0
2011-08-08,8.8,20.0,74.0,7.0,11.4,W,1.2,1.8,9.0,Yes,12.3,1009.3,7.0,W,0.2,W,90.0,No,4.3,1011.3,Sale,11.0
2011-08-09,7.7,41.0,79.0,7.0,11.3,WNW,0.1,0.6,19.0,Yes,12.5,1004.7,7.0,W,1.6,WSW,88.0,Yes,2.9,1008.0,Sale,24.0
2011-08-10,10.5,63.0,95.0,8.0,11.7,W,0.0,1.4,17.0,Yes,12.9,1005.0,8.0,SSE,6.8,SSE,94.0,Yes,7.7,1006.7,Sale,43.0
2011-08-11,12.0,54.0,75.0,6.0,12.4,SSE,4.0,2.0,28.0,No,14.2,1017.1,7.0,SE,23.2,SSE,75.0,Yes,9.6,1016.3,Sale,20.0
2011-08-12,9.8,30.0,68.0,4.0,12.8,NNE,3.0,1.2,9.0,No,13.8,1020.4,5.0,ESE,0.2,ESE,92.0,No,6.9,1021.2,Sale,17.0
2011-08-13,7.0,19.0,57.0,6.0,12.6,WNW,4.4,1.2,9.0,No,13.3,1023.1,5.0,E,0.0,E,93.0,No,4.3,1024.8,Sale,11.0
2011-08-14,8.5,30.0,59.0,3.0,14.0,,5.9,1.2,0.0,No,14.4,1024.5,8.0,E,0.0,ESE,90.0,No,4.2,1027.3,Sale,17.0
2011-08-15,6.6,35.0,84.0,8.0,11.7,NNE,0.0,1.2,6.0,No,12.7,1021.0,8.0,WNW,0.2,E,100.0,No,2.2,1024.7,Sale,4.0
2011-08-16,12.5,31.0,55.0,1.0,17.4,ENE,6.9,0.2,7.0,No,18.1,1015.3,5.0,ESE,0.6,ESE,81.0,No,6.5,1018.9,Sale,24.0
2011-08-17,11.3,50.0,86.0,7.0,12.3,ENE,0.0,2.2,20.0,Yes,12.9,1004.0,7.0,ENE,0.8,E,84.0,No,6.4,1009.2,Sale,35.0
2011-08-18,10.7,35.0,74.0,7.0,12.2,WSW,0.0,0.2,20.0,No,12.7,1007.3,7.0,WSW,5.2,WSW,75.0,Yes,9.2,1006.9,Sale,13.0
2011-08-19,11.0,24.0,81.0,6.0,14.8,W,2.9,0.8,9.0,No,15.3,1024.7,7.0,E,1.0,E,90.0,No,3.5,1022.9,Sale,19.0
2011-08-20,8.8,31.0,54.0,2.0,15.4,W,7.2,1.8,2.0,No,16.6,1032.0,5.0,E,0.4,E,97.0,No,6.6,1033.4,Sale,22.0
2011-08-21,7.4,20.0,64.0,1.0,16.5,WNW,10.8,1.4,9.0,No,16.8,1034.7,3.0,ESE,0.0,NE,93.0,No,1.4,1036.7,Sale,13.0
2011-08-22,7.7,28.0,46.0,1.0,17.3,WNW,10.8,2.0,9.0,No,17.8,1036.4,2.0,E,0.2,NNE,93.0,No,1.6,1039.2,Sale,6.0
2011-08-23,6.6,22.0,52.0,0.0,16.7,WNW,9.2,2.2,13.0,No,17.8,1030.6,2.0,E,0.2,E,97.0,No,1.4,1034.2,Sale,15.0
2011-08-24,9.5,28.0,42.0,0.0,18.3,WNW,9.7,2.0,15.0,No,18.5,1023.9,0.0,W,0.2,WSW,80.0,No,1.3,1028.9,Sale,17.0
2011-08-25,10.2,78.0,30.0,2.0,21.3,NNE,9.1,2.0,7.0,No,21.9,1014.0,1.0,WNW,0.0,WNW,79.0,No,0.6,1019.8,Sale,37.0
2011-08-26,10.9,28.0,53.0,3.0,13.4,WSW,8.9,3.2,9.0,No,15.0,1022.5,3.0,WSW,0.4,WSW,76.0,No,5.0,1025.4,Sale,6.0
2011-08-27,10.4,35.0,45.0,4.0,15.2,NNW,10.5,2.6,17.0,No,16.4,1019.4,3.0,WNW,0.0,W,73.0,No,2.5,1022.1,Sale,13.0
2011-08-28,8.0,28.0,44.0,1.0,16.8,WNW,10.5,2.4,9.0,No,17.7,1014.8,0.0,W,0.0,E,77.0,No,0.1,1020.4,Sale,2.0
2011-08-29,13.4,52.0,54.0,5.0,13.1,W,6.0,2.6,31.0,No,14.4,1018.2,7.0,W,0.0,W,64.0,No,7.0,1016.0,Sale,20.0
2011-08-30,7.8,39.0,53.0,3.0,13.7,WNW,10.5,2.2,17.0,No,14.2,1022.3,2.0,W,0.2,W,81.0,No,1.0,1024.6,Sale,28.0
2011-08-31,10.6,43.0,52.0,3.0,15.4,WNW,8.2,2.0,15.0,No,15.9,1022.5,3.0,WSW,0.0,WSW,74.0,No,2.4,1024.2,Sale,26.0
2011-09-01,10.2,31.0,52.0,2.0,18.3,NW,10.6,3.2,15.0,No,18.3,1024.5,1.0,NW,0.0,WSW,82.0,No,4.7,1026.6,Sale,13.0
2011-09-02,10.1,35.0,56.0,0.0,15.1,ENE,11.1,2.6,11.0,No,15.8,1025.7,1.0,E,0.2,E,84.0,No,2.6,1028.9,Sale,26.0
2011-09-03,8.3,30.0,46.0,5.0,21.6,NNW,8.5,2.4,7.0,No,22.0,1019.9,1.0,E,0.2,E,80.0,No,-0.1,1024.5,Sale,24.0
2011-09-04,19.3,80.0,59.0,7.0,20.0,N,1.8,3.4,46.0,No,22.1,1016.7,6.0,N,0.0,NW,41.0,No,8.2,1016.9,Sale,7.0
2011-09-05,14.8,37.0,61.0,3.0,16.8,N,8.8,0.6,7.0,No,18.7,1018.2,3.0,E,0.0,E,74.0,No,8.1,1023.6,Sale,28.0
2011-09-06,12.0,78.0,78.0,7.0,11.1,WSW,4.6,3.2,4.0,No,21.2,1010.1,7.0,W,0.0,W,95.0,No,5.9,1009.5,Sale,33.0
2011-09-07,10.1,46.0,41.0,6.0,13.7,W,9.6,2.2,22.0,No,13.8,1019.1,1.0,W,0.2,WSW,64.0,No,3.7,1019.0,Sale,28.0
2011-09-08,7.6,35.0,37.0,5.0,14.5,NW,8.9,2.8,11.0,Yes,15.5,1017.4,0.0,W,0.0,W,78.0,No,0.1,1022.4,Sale,24.0
2011-09-09,8.3,56.0,57.0,6.0,12.7,W,5.9,2.4,22.0,No,13.1,1012.1,7.0,SW,2.2,SSW,86.0,Yes,1.0,1012.9,Sale,30.0
2011-09-10,10.5,61.0,62.0,5.0,14.6,W,7.9,3.4,26.0,No,15.7,1012.7,6.0,WSW,0.0,W,74.0,No,6.6,1014.4,Sale,43.0
2011-09-11,11.1,59.0,55.0,4.0,13.9,WNW,6.8,3.0,28.0,Yes,15.4,1015.5,7.0,SW,0.0,SW,80.0,No,7.9,1013.1,Sale,30.0
2011-09-12,9.9,48.0,42.0,1.0,14.1,WNW,7.7,3.4,15.0,No,14.5,1022.4,7.0,W,1.8,WSW,63.0,Yes,4.0,1024.2,Sale,30.0
2011-09-13,12.9,41.0,40.0,6.0,17.4,NW,10.7,3.2,19.0,No,18.3,1017.4,1.0,NW,0.2,NW,54.0,No,2.1,1022.7,Sale,26.0
2011-09-14,15.7,67.0,54.0,5.0,16.0,WNW,9.4,5.0,28.0,No,18.1,1016.9,7.0,WSW,0.0,WSW,51.0,No,4.1,1015.9,Sale,35.0
2011-09-15,11.1,35.0,42.0,5.0,16.1,WNW,8.1,4.0,24.0,No,17.1,1017.7,0.0,W,0.0,WSW,66.0,No,2.6,1022.1,Sale,24.0
2011-09-16,9.4,57.0,39.0,1.0,20.7,WSW,8.9,3.8,6.0,No,21.6,1010.9,7.0,WSW,0.4,WSW,88.0,No,3.2,1013.4,Sale,31.0
2011-09-17,11.2,31.0,61.0,5.0,19.3,NNE,8.1,3.6,2.0,No,20.7,1006.7,3.0,E,0.0,ENE,90.0,No,3.5,1013.9,Sale,24.0
2011-09-18,15.7,37.0,63.0,1.0,17.5,W,10.7,3.0,19.0,No,19.4,1016.6,3.0,S,0.0,SE,70.0,No,10.0,1016.8,Sale,19.0
2011-09-19,10.2,63.0,43.0,4.0,23.5,ESE,7.2,3.0,4.0,Yes,26.4,1002.8,8.0,NNW,0.0,E,96.0,No,7.8,1012.1,Sale,31.0
2011-09-20,11.6,57.0,76.0,6.0,13.1,WSW,3.7,6.0,19.0,Yes,13.7,1008.6,7.0,W,7.4,W,78.0,Yes,10.2,1004.4,Sale,33.0
2011-09-21,12.1,74.0,47.0,4.0,18.3,,7.4,1.6,0.0,No,19.0,1016.7,6.0,W,3.8,W,71.0,Yes,2.4,1016.9,Sale,31.0
2011-09-22,15.1,48.0,33.0,0.0,23.7,NNE,10.9,3.4,7.0,No,24.3,1011.9,0.0,NW,0.0,N,67.0,No,3.3,1019.1,Sale,17.0
2011-09-23,12.9,93.0,46.0,3.0,13.4,W,7.3,7.4,35.0,No,15.2,1019.7,4.0,W,0.0,W,63.0,No,11.4,1018.2,Sale,31.0
2011-09-24,11.1,35.0,48.0,3.0,12.8,WNW,8.0,3.2,9.0,Yes,14.6,1022.1,4.0,SE,0.0,S,62.0,No,2.2,1024.1,Sale,24.0
2011-09-25,11.7,43.0,47.0,1.0,14.6,NE,8.8,2.8,4.0,No,15.6,1024.5,4.0,E,3.6,E,75.0,Yes,7.1,1026.5,Sale,33.0
2011-09-26,10.3,30.0,37.0,1.0,18.8,WNW,10.3,4.8,7.0,No,20.0,1018.8,2.0,ESE,0.0,E,77.0,No,1.7,1023.8,Sale,17.0
2011-09-27,13.0,37.0,67.0,8.0,16.4,,2.2,3.0,0.0,No,19.6,1013.9,5.0,NNW,0.0,N,72.0,No,6.1,1017.1,Sale,15.0
2011-09-28,19.6,48.0,79.0,8.0,16.7,NE,3.8,2.6,24.0,Yes,25.6,999.7,2.0,N,0.0,WSW,53.0,No,8.6,1003.6,Sale,15.0
2011-09-29,11.6,,70.0,8.0,13.5,SSW,0.8,3.2,20.0,Yes,14.0,991.1,8.0,,22.8,WNW,95.0,Yes,11.5,,Sale,30.0
2011-09-30,11.4,56.0,54.0,5.0,15.3,W,6.8,6.0,33.0,Yes,15.8,1000.5,5.0,W,9.4,W,76.0,Yes,9.0,1001.6,Sale,28.0
2011-10-01,10.8,44.0,78.0,8.0,12.4,SSE,1.7,3.8,13.0,Yes,15.1,1011.5,8.0,SE,4.2,SE,95.0,Yes,7.7,1008.2,Sale,31.0
2011-10-02,11.2,37.0,50.0,2.0,13.4,SSE,9.1,2.6,26.0,No,14.3,1022.9,2.0,SSE,2.6,SE,68.0,Yes,7.6,1022.6,Sale,20.0
2011-10-03,8.4,31.0,59.0,4.0,15.1,WNW,8.9,4.0,7.0,No,15.8,1024.3,6.0,E,0.6,E,90.0,No,3.6,1026.4,Sale,19.0
2011-10-04,8.1,35.0,53.0,1.0,16.8,SE,9.1,2.6,6.0,No,17.2,1022.8,5.0,E,0.0,E,97.0,No,1.5,1025.9,Sale,26.0
2011-10-05,8.1,26.0,67.0,7.0,16.8,,2.3,3.8,0.0,No,17.3,1015.8,5.0,E,0.2,ESE,97.0,No,3.3,1020.0,Sale,17.0
2011-10-06,12.4,20.0,77.0,7.0,17.0,WSW,0.1,2.2,6.0,No,18.0,1012.6,6.0,ENE,0.0,E,94.0,No,8.1,1014.9,Sale,15.0
2011-10-07,13.1,31.0,68.0,5.0,17.4,WNW,6.8,1.6,15.0,No,18.6,1011.6,7.0,SE,0.6,SE,94.0,No,11.4,1013.7,Sale,22.0
2011-10-08,13.7,30.0,60.0,5.0,18.6,,4.4,3.6,0.0,No,19.9,1009.7,8.0,S,0.2,WNW,91.0,No,11.6,1012.9,Sale,9.0
2011-10-09,13.0,65.0,55.0,5.0,13.3,W,5.6,3.2,30.0,Yes,16.0,1007.5,8.0,W,0.4,WSW,71.0,No,10.9,1007.0,Sale,35.0
2011-10-10,10.1,50.0,55.0,8.0,12.5,NW,4.6,4.8,15.0,Yes,14.7,1007.1,5.0,W,2.4,W,77.0,Yes,4.8,1009.9,Sale,30.0
2011-10-11,10.0,63.0,67.0,5.0,13.4,WSW,5.2,2.2,19.0,No,15.2,,8.0,WNW,1.8,W,86.0,Yes,9.1,1011.3,Sale,44.0
2011-10-12,11.6,35.0,51.0,5.0,15.9,W,6.4,2.2,22.0,No,17.9,1018.2,4.0,WNW,0.8,W,73.0,No,6.6,1019.5,Sale,13.0
2011-10-13,12.4,37.0,50.0,5.0,16.6,SE,11.0,3.6,6.0,No,17.5,1019.7,3.0,ESE,0.0,E,82.0,No,4.7,1022.1,Sale,24.0
2011-10-14,11.0,31.0,56.0,1.0,21.1,WSW,8.5,4.0,2.0,No,23.2,1011.5,8.0,E,0.0,E,99.0,No,6.9,1016.4,Sale,26.0
