Rainfall,MinTempC,MaxTempC,Location,WindGustDir,RainToday,Date,WindSpeed9am,WindDir9am,Humidity9am,WindDir3pm,Pressure3pm,Pressure9am,WindSpeed3pm,Temp9amC,RainTomorrow,Humidity3pm,Temp3pmC,WindGustSpeed
7.2,9.5,17.5,Walpole,W,Yes,2011-09-19,26.0,WNW,76.0,W,1016.5,1015.2,26.0,14.3,Yes,68.0,17.0,70.0
1.8,12.7,21.7,Walpole,NW,Yes,2011-09-20,30.0,NW,69.0,NW,1012.9,1015.9,35.0,16.7,Yes,54.0,20.3,61.0
7.4,11.4,17.2,Walpole,SSW,Yes,2011-09-21,28.0,NW,90.0,W,1008.0,1008.4,22.0,11.9,Yes,76.0,14.7,63.0
8.8,8.0,13.7,Walpole,WSW,Yes,2011-09-22,11.0,SSW,87.0,SE,1022.1,1021.9,13.0,9.5,No,70.0,11.7,37.0
0.4,6.6,17.8,Walpole,N,No,2011-09-23,9.0,N,69.0,ESE,1022.3,1025.0,6.0,13.2,No,54.0,16.4,28.0
0.0,7.5,20.6,Walpole,N,No,2011-09-24,13.0,NNE,71.0,WNW,1016.0,1021.0,13.0,14.9,No,46.0,20.0,31.0
0.0,9.6,20.0,Walpole,NW,No,2011-09-25,19.0,NW,75.0,WNW,1009.9,1012.7,30.0,15.4,Yes,69.0,17.2,54.0
7.6,9.7,14.2,Walpole,WSW,Yes,2011-09-26,15.0,WNW,91.0,W,1007.7,1008.2,28.0,11.1,Yes,56.0,13.4,50.0
16.8,7.2,14.0,Walpole,WSW,Yes,2011-09-27,24.0,NW,75.0,WSW,1007.0,1005.1,17.0,10.9,Yes,84.0,9.7,57.0
5.8,7.3,16.7,Walpole,W,Yes,2011-09-28,7.0,WSW,70.0,W,1016.7,1016.4,20.0,14.0,No,56.0,15.9,43.0
0.2,10.1,17.9,Walpole,WSW,No,2011-09-29,20.0,NW,74.0,WSW,1016.7,1017.4,19.0,13.6,No,51.0,16.9,35.0
0.2,8.6,18.4,Walpole,ESE,No,2011-09-30,13.0,ENE,77.0,ESE,1017.4,1020.5,20.0,14.0,No,67.0,16.7,33.0
0.2,8.8,22.8,Walpole,NE,No,2011-10-01,20.0,ENE,71.0,SE,1009.5,1014.6,19.0,14.4,Yes,62.0,20.9,35.0
3.8,12.6,17.2,Walpole,SSW,Yes,2011-10-02,7.0,ENE,96.0,SSE,1007.8,1008.6,9.0,13.2,Yes,99.0,13.7,31.0
34.6,13.1,19.1,Walpole,SW,Yes,2011-10-03,13.0,SE,86.0,SSE,1012.1,1012.1,13.0,16.6,No,72.0,18.4,33.0
1.0,12.6,17.6,Walpole,NW,No,2011-10-04,9.0,W,83.0,W,1015.9,1017.0,13.0,14.0,No,64.0,16.3,31.0
0.2,10.6,20.5,Walpole,W,No,2011-10-05,13.0,NW,74.0,WSW,1017.4,1018.8,15.0,15.5,No,61.0,19.4,33.0
0.0,9.0,18.9,Walpole,SSW,No,2011-10-06,6.0,W,91.0,SSE,1016.5,1018.7,11.0,14.9,No,75.0,16.7,26.0
0.8,8.9,20.7,Walpole,W,No,2011-10-07,6.0,W,94.0,WSW,1010.8,1014.0,13.0,15.7,Yes,59.0,19.8,39.0
10.2,12.5,13.9,Walpole,SE,Yes,2011-10-08,20.0,SE,94.0,SE,1016.9,1016.1,33.0,13.5,Yes,98.0,13.4,57.0
22.6,11.7,15.8,Walpole,SSE,Yes,2011-10-09,19.0,ESE,96.0,SE,1020.8,1022.6,20.0,12.8,No,74.0,14.6,39.0
0.0,8.6,19.3,Walpole,SE,No,2011-10-10,17.0,ENE,65.0,SE,1016.5,1020.3,24.0,14.0,No,68.0,17.1,39.0
0.0,8.6,20.5,Walpole,NE,No,2011-10-11,9.0,E,73.0,SSE,1013.3,1014.9,15.0,16.5,No,71.0,18.8,31.0
0.0,12.5,20.2,Walpole,WSW,No,2011-10-12,7.0,SSW,72.0,W,1012.4,1015.9,19.0,15.7,Yes,60.0,19.0,35.0
6.4,11.3,16.7,Walpole,W,Yes,2011-10-13,20.0,W,93.0,WSW,1012.2,1009.4,24.0,11.9,No,60.0,15.7,59.0
0.0,11.2,19.2,Walpole,W,No,2011-10-14,33.0,WNW,80.0,WNW,1016.6,1015.4,30.0,16.0,No,71.0,18.0,57.0
0.0,12.7,18.6,Walpole,NE,No,2011-10-15,9.0,S,65.0,SSE,1023.2,1024.6,13.0,16.3,Yes,70.0,17.0,31.0
1.4,11.2,27.6,Walpole,NE,Yes,2011-10-16,19.0,NE,81.0,SSW,1010.0,1017.1,15.0,13.8,No,71.0,23.8,44.0
0.0,13.7,19.8,Walpole,WNW,No,2011-10-17,15.0,W,74.0,W,1009.4,1010.4,20.0,16.3,Yes,70.0,17.8,39.0
3.2,12.7,16.3,Walpole,SSW,Yes,2011-10-18,22.0,SSW,85.0,SSW,1014.3,1011.8,28.0,14.8,Yes,82.0,13.5,44.0
5.4,7.8,17.3,Walpole,S,Yes,2011-10-19,15.0,SSE,56.0,S,1023.5,1023.9,13.0,13.3,No,59.0,16.4,31.0
0.2,6.4,19.1,Walpole,SSW,No,2011-10-20,11.0,NE,62.0,SSE,1023.3,1025.9,13.0,15.1,No,64.0,17.2,26.0
0.0,7.6,20.8,Walpole,ESE,No,2011-10-21,11.0,E,69.0,SSE,1017.5,1020.8,11.0,16.1,No,63.0,20.3,28.0
0.0,12.5,22.7,Walpole,NE,No,2011-10-22,15.0,E,76.0,SSE,1011.1,1014.0,20.0,18.6,Yes,82.0,19.2,44.0
12.8,13.8,14.8,Walpole,SE,Yes,2011-10-23,30.0,SE,91.0,SE,1018.4,1017.3,24.0,14.6,Yes,97.0,13.6,61.0
20.2,11.7,16.8,Walpole,ESE,Yes,2011-10-24,24.0,E,74.0,ESE,1019.9,1022.1,19.0,14.0,No,69.0,15.5,39.0
0.2,12.1,17.9,Walpole,E,No,2011-10-25,15.0,ESE,88.0,ENE,1012.0,1016.1,15.0,13.5,No,76.0,17.4,35.0
0.2,13.3,19.5,Walpole,SE,No,2011-10-26,11.0,NE,82.0,SSE,1008.7,1010.7,17.0,17.0,Yes,97.0,16.2,33.0
6.2,14.0,18.2,Walpole,S,Yes,2011-10-27,15.0,S,99.0,S,1012.8,1011.2,15.0,15.3,Yes,74.0,17.1,35.0
4.0,10.5,16.8,Walpole,SE,Yes,2011-10-28,13.0,SSE,69.0,SSE,1022.1,1022.4,15.0,13.0,No,61.0,16.3,35.0
0.2,9.5,19.6,Walpole,SE,No,2011-10-29,24.0,ENE,55.0,ESE,1021.0,1024.4,24.0,15.0,No,64.0,18.0,43.0
0.0,8.2,21.0,Walpole,ESE,No,2011-10-30,17.0,ENE,67.0,SE,1022.6,1024.9,28.0,17.1,No,63.0,19.2,48.0
0.0,10.3,23.2,Walpole,E,No,2011-10-31,19.0,ENE,61.0,SE,1021.9,1025.4,26.0,18.7,No,63.0,20.9,43.0
0.0,12.0,23.7,Walpole,SE,No,2011-11-01,15.0,ENE,69.0,ESE,1019.6,1023.9,22.0,18.6,No,65.0,20.2,39.0
0.0,13.3,27.8,Walpole,ENE,No,2011-11-02,9.0,NE,66.0,S,1011.3,1016.0,13.0,21.3,No,71.0,24.7,37.0
0.2,17.9,26.5,Walpole,W,No,2011-11-03,13.0,N,75.0,WNW,1005.0,1006.1,11.0,22.8,Yes,99.0,18.4,52.0
12.8,15.6,19.9,Walpole,W,Yes,2011-11-04,13.0,WSW,97.0,W,1003.0,1003.1,22.0,17.3,No,70.0,18.5,39.0
0.2,12.6,20.7,Walpole,NW,No,2011-11-05,17.0,WSW,66.0,WSW,1005.6,1006.5,17.0,17.6,No,58.0,19.1,37.0
0.2,10.8,21.1,Walpole,W,No,2011-11-06,19.0,NW,65.0,WNW,1002.8,1006.0,28.0,17.9,Yes,53.0,20.6,57.0
5.8,11.4,21.2,Walpole,NW,Yes,2011-11-07,33.0,NW,68.0,NW,997.4,1001.2,43.0,17.2,Yes,51.0,20.4,76.0
29.6,9.7,,Walpole,,Yes,2011-11-08,22.0,W,74.0,W,1005.3,1002.0,30.0,12.2,,60.0,14.6,
,,19.1,Walpole,W,,2011-11-09,20.0,WNW,54.0,W,1014.3,1015.0,24.0,16.0,No,53.0,18.6,50.0
0.6,11.7,21.1,Walpole,W,No,2011-11-10,17.0,NW,94.0,WSW,1015.2,1016.5,20.0,15.6,No,71.0,19.0,43.0
1.0,13.4,20.4,Walpole,SSW,No,2011-11-11,7.0,SE,66.0,S,1018.4,1020.4,11.0,17.8,No,68.0,18.6,28.0
0.0,11.0,20.3,Walpole,W,No,2011-11-12,20.0,NW,74.0,W,1015.0,1017.3,30.0,17.3,No,72.0,17.3,54.0
0.4,14.4,20.5,Walpole,W,No,2011-11-13,22.0,WNW,69.0,WNW,1012.1,1012.7,28.0,18.2,Yes,67.0,19.4,54.0
6.6,14.6,20.4,Walpole,WSW,Yes,2011-11-14,28.0,NW,95.0,W,1015.4,1013.5,30.0,16.3,No,58.0,18.8,52.0
0.2,8.5,18.9,Walpole,SE,No,2011-11-15,11.0,WSW,54.0,S,1019.0,1021.9,13.0,15.4,No,62.0,17.5,26.0
0.0,9.7,22.1,Walpole,NW,No,2011-11-16,20.0,NW,64.0,W,1007.2,1010.4,24.0,17.4,Yes,59.0,21.0,57.0
8.0,14.9,19.3,Walpole,NW,Yes,2011-11-17,24.0,NW,95.0,WNW,1005.7,1005.4,20.0,15.9,Yes,97.0,15.1,48.0
5.8,10.8,18.8,Walpole,WSW,Yes,2011-11-18,17.0,W,64.0,WSW,1016.4,1015.6,20.0,16.6,No,57.0,17.4,43.0
0.0,10.1,18.5,Walpole,SE,No,2011-11-19,13.0,S,55.0,S,1023.2,1024.2,13.0,15.9,No,56.0,17.3,28.0
0.0,8.5,20.4,Walpole,SSW,No,2011-11-20,13.0,NNW,63.0,S,1022.1,1023.8,15.0,16.7,No,70.0,17.2,31.0
0.0,11.5,21.7,Walpole,SE,No,2011-11-21,9.0,SE,70.0,SSE,1019.5,1022.2,11.0,17.5,No,64.0,20.0,26.0
0.0,12.2,24.5,Walpole,NE,No,2011-11-22,17.0,ENE,70.0,SE,1017.1,1020.7,20.0,17.3,No,67.0,21.3,39.0
0.0,14.8,33.0,Walpole,NNE,No,2011-11-23,22.0,NNE,41.0,NNW,1014.0,1016.2,13.0,24.4,No,25.0,32.5,48.0
0.0,19.2,33.4,Walpole,NNE,No,2011-11-24,20.0,NNE,32.0,N,1010.3,1013.2,13.0,27.7,No,23.0,31.9,52.0
0.0,16.4,22.7,Walpole,SW,No,2011-11-25,11.0,W,76.0,SW,1014.8,1013.9,13.0,21.6,Yes,76.0,18.4,33.0
1.6,13.5,18.2,Walpole,SSW,Yes,2011-11-26,7.0,S,86.0,S,1019.0,1019.0,11.0,14.1,No,62.0,15.9,33.0
0.0,9.5,18.3,Walpole,SSE,No,2011-11-27,9.0,E,65.0,SSE,1015.1,1018.0,13.0,15.9,No,58.0,17.0,33.0
0.2,8.5,20.2,Walpole,WNW,No,2011-11-28,20.0,W,55.0,WSW,1008.6,1009.7,26.0,16.6,Yes,77.0,16.6,57.0
5.2,9.6,17.7,Walpole,SSW,Yes,2011-11-29,22.0,S,54.0,SSE,1021.0,1019.2,17.0,14.7,No,58.0,14.9,43.0
0.0,9.4,19.2,Walpole,ESE,No,2011-11-30,22.0,E,56.0,SE,1022.0,1025.1,33.0,15.0,No,62.0,17.8,57.0
0.0,10.5,26.1,Walpole,ENE,No,2011-12-01,19.0,ENE,58.0,ESE,1019.1,1022.9,30.0,18.8,No,57.0,22.6,44.0
0.0,12.4,25.9,Walpole,ESE,No,2011-12-02,20.0,E,55.0,ESE,1018.0,1020.9,28.0,20.8,No,63.0,22.8,46.0
0.0,13.6,29.9,Walpole,NE,No,2011-12-03,22.0,ENE,50.0,ENE,1013.1,1016.8,15.0,21.5,No,32.0,29.2,48.0
0.0,13.9,32.8,Walpole,WNW,No,2011-12-04,11.0,NNE,51.0,SSW,1006.1,1010.9,15.0,24.4,Yes,66.0,25.6,63.0
4.6,17.9,28.7,Walpole,ESE,Yes,2011-12-05,19.0,ENE,49.0,ESE,1009.1,1009.7,28.0,25.5,No,53.0,24.0,57.0
0.0,17.9,23.5,Walpole,E,No,2011-12-06,20.0,ESE,65.0,ESE,1009.0,1012.0,30.0,22.0,Yes,67.0,20.7,56.0
13.0,15.3,17.4,Walpole,E,Yes,2011-12-07,19.0,ESE,96.0,ESE,1006.6,1008.1,26.0,16.8,Yes,99.0,16.4,46.0
15.2,15.8,18.5,Walpole,SSE,Yes,2011-12-08,20.0,SE,83.0,SE,1009.6,1009.7,17.0,17.2,Yes,95.0,16.5,39.0
1.6,14.3,20.5,Walpole,SSW,Yes,2011-12-09,11.0,SE,61.0,SSE,1011.9,1012.1,13.0,18.1,No,60.0,19.7,26.0
0.0,10.1,20.6,Walpole,SE,No,2011-12-10,13.0,SSE,66.0,SSE,1015.5,1016.8,17.0,18.4,No,63.0,20.1,35.0
0.0,10.9,21.5,Walpole,SE,No,2011-12-11,15.0,ESE,62.0,SSE,1014.2,1015.7,17.0,19.4,No,69.0,19.9,37.0
0.0,14.3,21.5,Walpole,SE,No,2011-12-12,20.0,E,68.0,SE,1014.1,1016.4,31.0,17.6,No,71.0,18.5,48.0
0.8,14.6,17.4,Walpole,ESE,No,2011-12-13,28.0,SE,95.0,SE,1013.4,1014.2,28.0,15.3,Yes,81.0,17.0,59.0
8.8,15.3,19.6,Walpole,SE,Yes,2011-12-14,20.0,ESE,97.0,SE,1014.2,1015.2,26.0,17.3,Yes,88.0,18.3,44.0
5.4,15.6,21.8,Walpole,SE,Yes,2011-12-15,13.0,ESE,80.0,ESE,1014.6,1016.1,24.0,19.1,No,65.0,20.8,44.0
0.6,13.2,21.5,Walpole,ESE,No,2011-12-16,15.0,ESE,65.0,ESE,1012.7,1015.3,24.0,19.2,No,71.0,21.0,39.0
0.0,12.5,23.1,Walpole,SSW,No,2011-12-17,9.0,N,77.0,SSE,1009.2,1010.6,13.0,17.0,No,69.0,20.2,26.0
0.0,12.0,22.6,Walpole,,No,2011-12-18,17.0,NW,66.0,W,1008.3,1008.5,22.0,20.6,Yes,55.0,21.5,
2.4,,21.1,Walpole,,Yes,2011-12-19,15.0,SW,63.0,S,1013.1,1013.9,11.0,18.9,No,60.0,19.3,
0.0,11.1,22.9,Walpole,SSE,No,2011-12-20,7.0,NNE,58.0,SSE,1012.0,1015.3,15.0,19.2,No,61.0,21.0,31.0
0.0,13.8,25.5,Walpole,SW,No,2011-12-21,15.0,W,72.0,SW,1012.4,1012.8,17.0,21.4,No,62.0,23.9,31.0
0.0,16.7,22.6,Walpole,S,No,2011-12-22,9.0,W,75.0,S,1013.3,1013.3,17.0,21.8,No,79.0,19.3,28.0
0.6,12.7,22.5,Walpole,SSW,No,2011-12-23,9.0,SSE,58.0,SSE,1015.3,1015.5,17.0,19.8,No,59.0,20.0,30.0
0.0,12.5,21.5,Walpole,SE,No,2011-12-24,19.0,SE,61.0,SSE,1017.2,1019.0,17.0,19.5,No,54.0,20.2,35.0
0.0,11.6,21.6,Walpole,SE,No,2011-12-25,17.0,SE,64.0,SE,1019.7,1020.8,20.0,18.3,No,57.0,20.7,37.0
0.0,9.8,22.7,Walpole,SE,No,2011-12-26,13.0,ESE,61.0,SSE,1019.0,1021.6,17.0,20.9,No,65.0,21.1,37.0
0.0,12.9,26.6,Walpole,SE,No,2011-12-27,13.0,E,64.0,ESE,1015.6,1018.1,26.0,20.5,No,66.0,22.9,43.0
0.0,14.8,30.4,Walpole,ESE,No,2011-12-28,19.0,ENE,71.0,ESE,1009.9,1014.1,19.0,22.0,No,54.0,28.4,39.0
0.0,16.6,35.5,Walpole,NNE,No,2011-12-29,13.0,NNE,49.0,SSE,1001.7,1005.8,11.0,27.2,No,46.0,32.2,37.0
0.0,19.2,21.7,Walpole,SE,No,2011-12-30,17.0,SSE,97.0,SE,1007.0,1006.7,24.0,19.8,Yes,98.0,18.7,48.0
3.0,17.6,22.4,Walpole,SSW,Yes,2011-12-31,15.0,SSE,99.0,S,1008.3,1009.7,17.0,18.0,Yes,75.0,20.7,31.0
2.4,15.2,18.1,Walpole,SE,Yes,2012-01-01,13.0,SSE,92.0,SE,1013.9,1013.8,20.0,15.8,No,71.0,16.8,37.0
0.6,10.4,22.4,Walpole,SSW,No,2012-01-02,9.0,ENE,65.0,SE,1014.7,1015.6,13.0,18.0,No,53.0,21.4,28.0
0.0,13.2,21.2,Walpole,ESE,No,2012-01-03,24.0,SE,64.0,ESE,1022.3,1022.4,28.0,18.6,No,59.0,18.3,52.0
0.0,13.3,24.4,Walpole,NNE,No,2012-01-04,24.0,ENE,61.0,E,1015.6,1020.4,17.0,19.6,Yes,54.0,20.8,43.0
6.0,16.3,,Walpole,,Yes,2012-01-05,17.0,,,,1004.0,1009.3,11.0,18.8,No,,25.0,
0.6,,21.7,Walpole,,No,2012-01-06,33.0,,,,1004.9,1003.1,33.0,20.0,Yes,,20.8,69.0
3.4,13.9,19.5,Walpole,,Yes,2012-01-07,20.0,,,,1014.8,1013.0,26.0,17.8,No,,17.1,44.0
0.2,13.5,19.1,Walpole,,No,2012-01-08,9.0,,,,1019.3,1020.0,13.0,16.6,No,,18.1,28.0
0.0,13.9,,Walpole,,No,2012-01-09,6.0,,,,1021.2,1022.4,19.0,18.1,No,,18.9,
0.0,,24.4,Walpole,,No,2012-01-10,17.0,,,,1019.6,1022.8,22.0,20.4,No,,22.1,43.0
0.0,13.2,30.6,Walpole,,No,2012-01-11,13.0,,,S,1015.0,1018.7,19.0,22.2,No,58.0,28.1,33.0
0.0,13.9,27.2,Walpole,SE,No,2012-01-12,11.0,ENE,65.0,SE,1016.6,1017.8,22.0,22.2,No,58.0,26.0,37.0
0.0,16.1,28.5,Walpole,ESE,No,2012-01-13,15.0,ENE,69.0,ESE,1014.7,1017.8,20.0,22.8,No,61.0,27.0,43.0
0.0,16.6,30.9,Walpole,ENE,No,2012-01-14,15.0,NE,60.0,SE,1009.8,1012.4,19.0,25.3,No,52.0,29.1,35.0
0.0,21.0,29.6,Walpole,WNW,No,2012-01-15,20.0,NW,61.0,W,1005.8,1007.1,22.0,27.4,No,73.0,24.7,46.0
0.0,17.0,21.5,Walpole,SSW,No,2012-01-16,17.0,SW,58.0,SSE,1012.8,1012.2,13.0,18.4,No,53.0,19.1,39.0
0.0,9.5,23.5,Walpole,SSW,No,2012-01-17,0.0,,61.0,SSE,1016.7,1018.0,15.0,19.0,No,50.0,21.9,31.0
0.0,12.1,26.9,Walpole,SE,No,2012-01-18,17.0,ENE,57.0,SSE,1014.6,1018.0,15.0,20.1,No,57.0,25.7,41.0
0.0,14.8,29.0,Walpole,ESE,No,2012-01-19,15.0,ESE,69.0,S,1011.5,1014.1,15.0,22.3,No,60.0,27.1,31.0
0.0,17.7,32.4,Walpole,ESE,No,2012-01-20,9.0,E,69.0,SSE,1009.1,1013.1,13.0,24.5,No,50.0,32.0,35.0
0.0,22.3,31.3,Walpole,NNE,No,2012-01-21,15.0,NW,46.0,SSE,1004.3,1005.8,13.0,29.4,No,48.0,28.8,41.0
0.0,20.1,24.9,Walpole,SSW,No,2012-01-22,9.0,W,79.0,SSW,1011.7,1010.3,19.0,22.1,No,69.0,24.1,28.0
0.0,17.3,24.9,Walpole,SE,No,2012-01-23,19.0,SSE,66.0,SE,1016.9,1017.3,20.0,20.8,No,53.0,23.0,41.0
0.0,17.1,25.8,Walpole,ESE,No,2012-01-24,20.0,ESE,78.0,ESE,1015.2,1018.7,24.0,19.6,No,56.0,25.5,54.0
0.0,17.6,35.5,Walpole,ENE,No,2012-01-25,15.0,E,63.0,SW,1010.1,1014.4,19.0,24.7,No,49.0,31.7,39.0
0.0,16.9,34.3,Walpole,SE,No,2012-01-26,7.0,NNE,58.0,S,1008.6,1011.6,15.0,26.1,No,55.0,30.8,31.0
0.0,16.7,32.6,Walpole,NE,No,2012-01-27,13.0,ENE,63.0,S,1005.6,1008.0,15.0,26.0,No,72.0,26.0,30.0
0.0,20.4,35.4,Walpole,SSW,No,2012-01-28,9.0,W,53.0,SW,1001.7,1002.2,17.0,28.8,No,52.0,31.3,39.0
0.4,15.9,21.7,Walpole,SE,No,2012-01-29,26.0,SSE,58.0,SE,1014.7,1013.9,37.0,18.3,No,57.0,18.9,61.0
0.0,16.1,23.9,Walpole,ESE,No,2012-01-30,26.0,ESE,55.0,ESE,1017.2,1019.7,28.0,18.3,No,51.0,21.6,57.0
0.0,13.7,28.2,Walpole,SE,No,2012-01-31,24.0,ENE,51.0,SE,1013.8,1018.3,33.0,20.0,No,46.0,25.5,48.0
0.0,14.8,36.1,Walpole,NNE,No,2012-02-01,17.0,NE,50.0,SSW,1006.6,1011.9,17.0,22.8,Yes,51.0,30.7,43.0
3.6,19.1,22.4,Walpole,SE,Yes,2012-02-02,4.0,N,97.0,SE,1007.3,1007.6,19.0,20.4,Yes,99.0,19.3,43.0
2.4,16.2,20.0,Walpole,SE,Yes,2012-02-03,22.0,SE,72.0,SSE,1009.8,1009.4,22.0,17.5,No,63.0,18.3,43.0
0.6,14.7,20.6,Walpole,SSW,No,2012-02-04,26.0,SSW,64.0,S,1018.2,1016.0,19.0,16.5,No,48.0,18.7,48.0
0.0,13.6,20.5,Walpole,SSE,No,2012-02-05,9.0,S,58.0,SSE,1021.5,1022.6,15.0,16.6,No,59.0,18.6,31.0
0.0,13.1,22.9,Walpole,SSE,No,2012-02-06,13.0,ENE,53.0,SSE,1017.6,1020.4,24.0,18.6,No,59.0,19.8,39.0
0.0,14.7,23.0,Walpole,SE,No,2012-02-07,19.0,E,62.0,SE,1017.8,1018.7,28.0,20.3,No,55.0,21.5,43.0
0.0,13.7,23.9,Walpole,ESE,No,2012-02-08,24.0,ESE,55.0,SE,1018.5,1020.3,35.0,20.6,No,52.0,22.8,56.0
0.0,15.3,25.6,Walpole,ESE,No,2012-02-09,24.0,ESE,65.0,ESE,1017.6,1020.9,22.0,19.3,No,57.0,24.4,44.0
0.0,15.9,32.8,Walpole,ENE,No,2012-02-10,22.0,ENE,67.0,E,1012.3,1016.6,13.0,19.7,No,38.0,31.3,41.0
0.2,16.6,28.9,Walpole,WSW,No,2012-02-11,15.0,NNW,62.0,WSW,1008.2,1010.6,17.0,24.1,No,52.0,27.6,31.0
0.0,18.4,21.5,Walpole,SSW,No,2012-02-12,15.0,WSW,85.0,SSE,1014.8,1012.8,13.0,20.3,Yes,77.0,20.4,33.0
1.4,17.2,25.1,Walpole,SSW,Yes,2012-02-13,13.0,ESE,70.0,SSE,1015.8,1018.3,17.0,21.0,No,60.0,24.1,33.0
0.2,14.1,26.1,Walpole,SSW,No,2012-02-14,9.0,NNE,76.0,SSE,1015.3,1018.2,15.0,19.1,No,58.0,24.1,30.0
0.0,14.4,24.7,Walpole,SSW,No,2012-02-15,11.0,ESE,71.0,SSE,1012.2,1015.2,15.0,21.3,No,68.0,22.5,31.0
0.0,14.9,25.4,Walpole,S,No,2012-02-16,11.0,ESE,69.0,SSE,1010.7,1011.7,15.0,22.0,No,63.0,24.1,26.0
0.0,14.5,24.7,Walpole,S,No,2012-02-17,11.0,WNW,74.0,WSW,1013.1,1012.4,11.0,22.6,No,78.0,22.8,28.0
0.8,16.6,25.6,Walpole,SSE,No,2012-02-18,13.0,SSE,72.0,SSE,1017.6,1018.4,22.0,20.9,No,54.0,23.8,37.0
0.0,13.4,25.0,Walpole,SE,No,2012-02-19,19.0,E,68.0,SE,1020.0,1021.7,28.0,21.0,No,51.0,22.9,46.0
0.0,13.4,28.4,Walpole,ESE,No,2012-02-20,15.0,ENE,67.0,SE,1016.2,1021.0,20.0,19.7,No,55.0,26.9,35.0
0.0,15.0,28.0,Walpole,SSW,No,2012-02-21,11.0,ENE,65.0,SSE,1012.2,1015.3,15.0,22.3,No,67.0,24.8,31.0
0.0,19.7,24.9,Walpole,ESE,No,2012-02-22,11.0,SSE,79.0,SE,1011.3,1013.8,20.0,20.8,No,66.0,23.3,39.0
0.0,16.9,29.6,Walpole,W,No,2012-02-23,22.0,WNW,68.0,W,1004.5,1005.8,28.0,23.0,No,61.0,25.5,50.0
0.8,16.8,23.1,Walpole,WSW,No,2012-02-24,22.0,SW,61.0,SSW,1010.5,1011.1,19.0,20.4,No,50.0,21.8,54.0
0.0,11.5,23.5,Walpole,WSW,No,2012-02-25,22.0,NW,60.0,WSW,1008.5,1007.7,9.0,20.2,Yes,90.0,16.4,54.0
6.0,12.5,20.9,Walpole,SSW,Yes,2012-02-26,17.0,WSW,64.0,SW,1013.9,1013.8,11.0,17.4,No,86.0,17.2,35.0
1.0,13.7,22.5,Walpole,SE,No,2012-02-27,6.0,NE,83.0,SSE,1016.6,1017.6,22.0,17.1,No,59.0,20.3,35.0
0.0,14.2,23.7,Walpole,SE,No,2012-02-28,22.0,ESE,64.0,SE,1017.6,1018.6,28.0,19.9,No,59.0,22.1,50.0
0.0,15.3,23.9,Walpole,ESE,No,2012-02-29,20.0,ESE,62.0,ESE,1021.3,1023.0,39.0,19.8,No,58.0,22.2,59.0
0.0,14.7,26.0,Walpole,ENE,No,2012-03-01,22.0,E,57.0,SE,1019.2,1023.1,33.0,20.2,No,52.0,23.8,54.0
0.0,11.4,25.9,Walpole,ESE,No,2012-03-02,11.0,ENE,62.0,ESE,1014.7,1018.9,22.0,19.6,No,51.0,23.8,39.0
0.0,14.4,27.9,Walpole,NNE,No,2012-03-03,17.0,NNE,53.0,SE,1012.0,1014.4,20.0,20.0,No,41.0,26.6,39.0
0.0,12.9,28.5,Walpole,SE,No,2012-03-04,2.0,ESE,54.0,SSE,1011.8,1013.4,15.0,21.8,No,53.0,25.2,28.0
0.0,13.7,29.6,Walpole,SSW,No,2012-03-05,7.0,ESE,59.0,S,1012.7,1016.1,15.0,22.5,No,45.0,27.9,33.0
0.0,17.5,38.1,Walpole,NNE,No,2012-03-06,19.0,N,21.0,NNE,1008.6,1013.4,17.0,28.9,No,11.0,36.7,50.0
0.0,19.1,24.9,Walpole,SSW,No,2012-03-07,19.0,WSW,71.0,S,1015.8,1015.0,13.0,20.6,No,58.0,21.0,37.0
0.0,13.2,23.1,Walpole,ESE,No,2012-03-08,9.0,SSE,58.0,SSE,1018.7,1020.4,17.0,19.5,No,53.0,21.6,33.0
0.0,13.8,29.3,Walpole,ESE,No,2012-03-09,17.0,ENE,64.0,SE,1013.0,1019.0,22.0,19.4,No,51.0,26.9,33.0
0.0,14.3,25.8,Walpole,SE,No,2012-03-10,19.0,E,78.0,SE,1013.5,1014.0,26.0,21.2,No,74.0,22.3,41.0
0.0,16.5,30.7,Walpole,ESE,No,2012-03-11,19.0,ENE,68.0,SE,1010.5,1014.4,17.0,22.8,No,58.0,27.6,35.0
0.0,16.5,26.6,Walpole,SSW,No,2012-03-12,0.0,,95.0,S,1008.4,1009.1,17.0,19.8,No,82.0,22.3,30.0
0.2,18.2,21.9,Walpole,SE,No,2012-03-13,28.0,SSE,63.0,SSE,1014.6,1014.9,26.0,19.4,No,60.0,19.9,48.0
0.8,14.9,22.6,Walpole,SSE,No,2012-03-14,6.0,ESE,69.0,SE,1015.0,1017.7,20.0,17.3,No,62.0,20.0,39.0
0.0,13.4,22.3,Walpole,SE,No,2012-03-15,22.0,SE,55.0,SSE,1017.8,1019.6,17.0,18.9,No,51.0,21.3,41.0
0.0,10.9,25.4,Walpole,SSE,No,2012-03-16,11.0,NE,61.0,SE,1015.5,1019.8,24.0,18.9,No,51.0,23.7,39.0
0.0,12.4,32.4,Walpole,NNE,No,2012-03-17,9.0,NNE,66.0,NE,1007.1,1013.8,15.0,19.2,No,18.0,31.5,35.0
0.0,17.7,33.2,Walpole,NE,No,2012-03-18,11.0,NNE,32.0,S,1003.8,1006.4,13.0,25.2,No,41.0,27.5,37.0
