Pressure_3_pm,Location,Temp_9_am_F,Wind_Speed_9_am,Rain_Tomorrow,Wind_Gust_Dir,Pressure_9_am,Max_Temp_F,Wind_Speed_3_pm,Min_Temp_F,Date,Rainfall,Wind_Dir_3_pm,Wind_Dir_9_am,Rain_Today,Humidity_3_pm,Wind_Gust_Speed,Temp_3_pm_F,Humidity_9_am
1024.3,Witchcliffe,62.959999999999994,17.0,No,SW,1022.3,66.38,30.0,47.3,2010-10-05,0.0,SSW,WSW,No,53.0,46.0,61.519999999999996,68.0
1029.1,Witchcliffe,57.56,15.0,No,S,1031.3,66.02,22.0,36.32,2010-10-06,0.2,SSE,E,No,48.0,39.0,63.5,50.0
1025.3,Witchcliffe,60.62,11.0,No,,1029.3,76.82,17.0,41.0,2010-10-07,0.0,W,NE,No,41.0,,71.42,53.0
1017.0,Witchcliffe,70.52,24.0,No,N,1021.0,81.5,15.0,41.72,2010-10-08,0.0,NW,N,No,27.0,35.0,79.52,33.0
1007.0,Witchcliffe,69.08,17.0,Yes,WNW,1009.4,73.22,20.0,45.5,2010-10-09,0.0,WNW,NW,No,57.0,50.0,69.44,60.0
1012.4,Witchcliffe,56.66,13.0,Yes,SW,1009.0,59.0,26.0,53.24,2010-10-10,6.8,SW,SW,Yes,62.0,57.0,55.22,89.0
1023.4,Witchcliffe,58.82,19.0,No,SSE,1023.3,61.519999999999996,9.0,42.620000000000005,2010-10-11,5.2,SSW,SSW,Yes,53.0,30.0,59.36,49.0
1022.9,Witchcliffe,58.64,11.0,No,S,1026.5,66.2,17.0,42.620000000000005,2010-10-12,0.0,SSW,NNE,No,50.0,28.0,63.32,55.0
1018.0,Witchcliffe,60.8,15.0,No,SSE,1020.3,65.84,22.0,41.36,2010-10-13,0.0,SSW,SW,No,60.0,41.0,62.059999999999995,63.0
1024.4,Witchcliffe,54.86,28.0,No,SE,1025.5,61.88,30.0,49.82,2010-10-14,1.0,SSE,SSE,No,47.0,50.0,58.64,51.0
1024.8,Witchcliffe,55.58,22.0,No,ESE,1029.7,70.16,17.0,40.28,2010-10-15,0.0,E,E,No,36.0,37.0,69.98,53.0
1022.3,Witchcliffe,62.24,11.0,No,SW,1026.2,74.66,19.0,47.48,2010-10-16,0.0,SSW,ENE,No,47.0,28.0,69.25999999999999,49.0
1018.7,Witchcliffe,63.86,9.0,No,WNW,1020.9,78.08,13.0,45.86,2010-10-17,0.0,W,ESE,No,36.0,30.0,73.22,56.0
1015.5,Witchcliffe,70.88,2.0,No,W,1017.5,80.78,13.0,41.0,2010-10-18,0.0,W,NNE,No,30.0,24.0,78.08,50.0
1013.4,Witchcliffe,70.52,17.0,Yes,NW,1014.4,78.98,19.0,43.7,2010-10-19,0.0,W,NNW,No,41.0,30.0,74.66,46.0
1010.3,Witchcliffe,66.74000000000001,22.0,Yes,NNW,1010.1,69.8,13.0,59.540000000000006,2010-10-20,3.6,NW,WNW,Yes,97.0,52.0,56.3,83.0
1019.7,Witchcliffe,58.1,15.0,No,SSE,1020.3,62.6,19.0,47.3,2010-10-21,10.6,SSW,SSE,Yes,65.0,28.0,61.16,62.0
1023.7,Witchcliffe,59.9,11.0,No,SW,1023.8,66.74000000000001,20.0,46.04,2010-10-22,0.0,SSE,S,No,54.0,33.0,64.94,70.0
1022.9,Witchcliffe,62.24,9.0,No,S,1026.5,69.8,20.0,38.660000000000004,2010-10-23,0.6,SSE,E,No,45.0,35.0,66.2,52.0
1019.1,Witchcliffe,63.32,19.0,No,SW,1021.5,69.44,22.0,42.980000000000004,2010-10-24,0.0,SSW,SSE,No,49.0,35.0,66.2,57.0
1020.8,Witchcliffe,65.48,13.0,No,WSW,1021.0,69.8,15.0,43.879999999999995,2010-10-25,0.0,SW,WSW,No,59.0,31.0,65.84,63.0
1016.3,Witchcliffe,67.1,11.0,No,SSE,1020.5,77.72,19.0,47.120000000000005,2010-10-26,0.0,SSE,E,No,53.0,31.0,73.75999999999999,64.0
1009.0,Witchcliffe,62.959999999999994,17.0,Yes,WNW,1010.0,67.46,20.0,56.48,2010-10-27,0.0,W,SW,No,55.0,50.0,65.84,76.0
1015.2,Witchcliffe,59.36,33.0,Yes,WSW,1011.9,64.22,13.0,53.96,2010-10-28,5.0,SSW,SW,Yes,80.0,65.0,55.76,55.0
1026.2,Witchcliffe,59.0,15.0,No,SSE,1025.9,65.48,17.0,45.86,2010-10-29,3.4,S,S,Yes,53.0,39.0,59.9,50.0
1026.7,Witchcliffe,60.08,17.0,No,SSE,1030.5,70.52,24.0,40.64,2010-10-30,0.0,SSE,ESE,No,49.0,46.0,67.28,51.0
1022.3,Witchcliffe,66.56,13.0,No,SSE,1026.2,76.1,20.0,45.14,2010-10-31,0.0,SW,ENE,No,39.0,33.0,71.6,42.0
1018.7,Witchcliffe,73.4,17.0,No,N,1021.1,82.94,19.0,45.68,2010-11-01,0.0,WSW,NNE,No,26.0,39.0,77.36,31.0
1016.7,Witchcliffe,77.54,26.0,No,NNE,1018.7,88.16,20.0,52.879999999999995,2010-11-02,0.0,N,N,No,16.0,46.0,87.44,29.0
1013.4,Witchcliffe,82.75999999999999,24.0,No,N,1016.9,91.4,28.0,51.26,2010-11-03,0.0,N,NNE,No,17.0,50.0,89.78,26.0
1012.8,Witchcliffe,65.12,13.0,No,WSW,1013.2,72.68,24.0,57.74,2010-11-04,0.2,W,W,No,58.0,46.0,66.92,85.0
1014.6,Witchcliffe,62.959999999999994,22.0,No,SW,1015.1,68.54,20.0,54.68,2010-11-05,0.8,WSW,WSW,No,56.0,43.0,63.86,54.0
1016.7,Witchcliffe,60.440000000000005,17.0,No,WSW,1018.8,71.24000000000001,19.0,46.76,2010-11-06,0.0,SW,SW,No,51.0,33.0,66.56,69.0
1015.4,Witchcliffe,65.84,17.0,No,SSW,1017.4,69.62,15.0,47.84,2010-11-07,0.0,WSW,SSW,No,50.0,30.0,66.38,51.0
1012.4,Witchcliffe,66.38,13.0,Yes,WNW,1014.5,78.08,22.0,43.34,2010-11-08,0.0,NW,N,No,48.0,37.0,72.32,52.0
1016.4,Witchcliffe,65.12,26.0,Yes,WNW,1014.2,65.84,7.0,60.980000000000004,2010-11-09,9.6,W,NW,Yes,88.0,46.0,64.94,100.0
1013.3,Witchcliffe,61.7,9.0,Yes,N,1017.3,63.5,7.0,58.82,2010-11-10,11.8,NNW,N,Yes,91.0,22.0,61.519999999999996,99.0
1016.5,Witchcliffe,56.84,24.0,No,SSW,1016.9,66.56,30.0,56.3,2010-11-11,4.4,SSW,SSW,Yes,53.0,48.0,62.24,79.0
1018.4,Witchcliffe,56.120000000000005,11.0,No,S,1019.7,64.04,22.0,49.1,2010-11-12,0.4,SSE,SE,No,57.0,39.0,60.62,75.0
1018.4,Witchcliffe,61.519999999999996,17.0,No,SE,1020.4,68.9,22.0,41.54,2010-11-13,0.0,S,E,No,51.0,41.0,67.82,49.0
1021.2,Witchcliffe,62.78,19.0,No,SSE,1022.7,71.42,30.0,45.14,2010-11-14,0.0,SSE,E,No,49.0,48.0,66.02,52.0
1022.3,Witchcliffe,62.42,26.0,No,SSE,1024.7,70.16,28.0,47.48,2010-11-15,0.0,SSE,E,No,47.0,57.0,68.18,52.0
1020.1,Witchcliffe,63.5,20.0,No,S,1022.8,78.08,28.0,47.84,2010-11-16,0.0,SSE,E,No,51.0,43.0,70.88,51.0
1018.9,Witchcliffe,69.25999999999999,20.0,No,SSE,1020.5,79.52,28.0,51.98,2010-11-17,0.0,S,SE,No,55.0,46.0,74.48,55.0
1017.0,Witchcliffe,71.6,13.0,No,SSE,1020.4,88.7,22.0,53.06,2010-11-18,0.0,SSE,ESE,No,45.0,31.0,82.4,56.0
1013.1,Witchcliffe,78.08,9.0,No,SSE,1015.8,97.16,20.0,56.48,2010-11-19,0.0,SSE,ESE,No,45.0,33.0,84.2,49.0
1010.3,Witchcliffe,85.1,22.0,Yes,N,1011.2,89.96000000000001,9.0,60.8,2010-11-20,0.2,NNE,NNE,No,36.0,44.0,82.75999999999999,31.0
1006.1,Witchcliffe,77.72,17.0,Yes,SE,1009.3,83.66,15.0,64.94,2010-11-21,1.4,SSE,SSE,Yes,46.0,31.0,81.86,60.0
1013.6,Witchcliffe,64.04,19.0,No,S,1011.3,66.2,22.0,63.14,2010-11-22,3.4,SSE,S,Yes,80.0,48.0,62.42,96.0
1020.0,Witchcliffe,63.14,13.0,No,S,1020.2,69.62,15.0,55.58,2010-11-23,0.4,S,SSE,No,48.0,33.0,66.92,58.0
1020.2,Witchcliffe,65.12,9.0,No,SW,1022.3,71.96,19.0,43.34,2010-11-24,0.0,WSW,N,No,49.0,31.0,69.8,53.0
1017.6,Witchcliffe,65.12,9.0,No,SSE,1019.6,74.84,26.0,48.2,2010-11-25,0.0,S,ENE,No,59.0,44.0,69.08,76.0
1019.4,Witchcliffe,62.78,24.0,No,SE,1021.4,71.6,39.0,56.84,2010-11-26,0.0,SSE,SE,No,48.0,57.0,68.36,50.0
1019.3,Witchcliffe,64.58,22.0,No,SSE,1022.6,79.16,30.0,46.58,2010-11-27,0.0,S,ESE,No,49.0,44.0,73.04,46.0
1017.2,Witchcliffe,73.75999999999999,13.0,No,S,1020.5,90.14,17.0,51.26,2010-11-28,0.0,SE,ENE,No,28.0,35.0,87.44,40.0
1012.8,Witchcliffe,83.3,19.0,No,N,1016.2,94.46000000000001,20.0,53.96,2010-11-29,0.0,WNW,N,No,15.0,35.0,91.76,28.0
1010.4,Witchcliffe,80.6,9.0,No,S,1010.5,86.0,22.0,53.96,2010-11-30,0.0,SSW,WNW,No,60.0,37.0,72.68,43.0
1012.9,Witchcliffe,64.04,26.0,No,SSE,1014.1,70.52,24.0,60.08,2010-12-01,0.0,SSE,SSE,No,47.0,46.0,67.28,50.0
1011.4,Witchcliffe,62.78,20.0,No,SSE,1013.0,66.92,26.0,47.120000000000005,2010-12-02,0.0,SSW,SSE,No,59.0,50.0,62.24,50.0
1008.3,Witchcliffe,63.86,28.0,Yes,SW,1008.8,67.64,22.0,52.34,2010-12-03,0.4,SW,SW,No,57.0,54.0,62.42,42.0
1007.0,Witchcliffe,63.86,15.0,Yes,SSW,1009.0,69.8,20.0,51.26,2010-12-04,2.4,SSW,SSW,Yes,62.0,52.0,66.02,73.0
1005.6,Witchcliffe,65.12,20.0,No,SSW,1007.2,70.52,19.0,55.04,2010-12-05,2.2,S,S,Yes,63.0,39.0,64.75999999999999,64.0
1003.9,Witchcliffe,63.14,4.0,Yes,WSW,1005.3,69.98,17.0,55.04,2010-12-06,0.0,SW,SSW,No,63.0,30.0,68.0,76.0
1008.6,Witchcliffe,60.26,19.0,No,SSW,1007.3,69.08,22.0,55.94,2010-12-07,10.8,SSW,SSW,Yes,75.0,39.0,64.04,87.0
1017.3,Witchcliffe,66.74000000000001,20.0,No,S,1015.1,70.7,30.0,56.66,2010-12-08,0.8,SSE,SSE,No,62.0,54.0,63.68,48.0
1024.6,Witchcliffe,61.519999999999996,24.0,No,S,1025.4,68.72,30.0,51.620000000000005,2010-12-09,0.6,S,SSE,No,47.0,48.0,64.94,47.0
1022.2,Witchcliffe,62.24,22.0,No,SSE,1025.4,69.8,26.0,44.06,2010-12-10,0.0,SSE,SSE,No,49.0,46.0,67.28,55.0
1014.5,Witchcliffe,65.48,22.0,No,SSE,1018.6,74.3,24.0,48.74,2010-12-11,0.0,SSE,SSE,No,54.0,43.0,70.88,54.0
1006.9,Witchcliffe,71.06,9.0,No,SSE,1010.2,84.91999999999999,22.0,56.120000000000005,2010-12-12,0.0,S,ESE,No,44.0,44.0,80.78,55.0
1010.9,Witchcliffe,66.74000000000001,22.0,No,SSE,1010.4,74.12,20.0,57.56,2010-12-13,0.0,SSW,S,No,49.0,43.0,70.88,62.0
1015.7,Witchcliffe,66.02,20.0,No,S,1015.2,71.42,20.0,56.120000000000005,2010-12-14,0.0,SSE,S,No,46.0,39.0,66.74000000000001,47.0
1015.6,Witchcliffe,65.3,20.0,No,SSE,1018.4,73.22,26.0,47.3,2010-12-15,0.0,SE,SE,No,46.0,48.0,70.88,50.0
1014.1,Witchcliffe,68.54,24.0,No,SE,1016.4,74.48,30.0,53.96,2010-12-16,0.0,SE,SE,No,53.0,54.0,70.88,53.0
1012.5,Witchcliffe,63.86,33.0,No,SSE,1014.7,73.04,33.0,57.379999999999995,2010-12-17,0.0,SSE,SSE,No,49.0,63.0,69.62,61.0
1013.3,Witchcliffe,65.12,24.0,No,S,1015.6,74.84,35.0,50.72,2010-12-18,0.0,SSE,SE,No,50.0,56.0,70.7,49.0
1012.2,Witchcliffe,69.44,20.0,No,S,1015.8,82.94,28.0,53.6,2010-12-19,0.0,S,SE,No,52.0,46.0,76.1,52.0
1011.2,Witchcliffe,63.68,15.0,,E,1014.6,75.02,17.0,61.88,2010-12-20,0.0,ESE,ESE,No,44.0,31.0,74.12,58.0
1008.3,Witchcliffe,64.04,11.0,,SSE,1010.4,76.64,19.0,59.72,2010-12-21,,SE,ESE,,77.0,43.0,68.72,86.0
1010.5,Witchcliffe,75.02,17.0,,ENE,1010.7,86.0,11.0,62.059999999999995,2010-12-22,,N,ESE,,90.0,33.0,69.8,62.0
1010.7,Witchcliffe,78.98,9.0,No,SW,1011.5,89.06,20.0,64.04,2010-12-23,,WSW,E,,52.0,30.0,82.04,64.0
1013.0,Witchcliffe,76.28,17.0,No,SSE,1013.5,85.1,26.0,66.74000000000001,2010-12-24,0.0,SSE,SSE,No,58.0,48.0,79.16,73.0
1013.3,Witchcliffe,74.48,33.0,No,SSE,1014.7,81.5,33.0,64.58,2010-12-25,0.0,SE,SE,No,58.0,59.0,79.16,61.0
1011.1,Witchcliffe,71.24000000000001,26.0,No,ESE,1016.0,89.78,20.0,62.959999999999994,2010-12-26,0.0,E,ESE,No,29.0,52.0,87.08000000000001,57.0
1006.2,Witchcliffe,74.12,9.0,No,SSE,1008.5,90.68,26.0,62.059999999999995,2010-12-27,0.0,S,E,No,32.0,46.0,83.84,48.0
1012.4,Witchcliffe,67.1,30.0,No,SSE,1012.1,76.46,37.0,63.86,2010-12-28,0.0,SSE,SE,No,49.0,59.0,72.68,64.0
1013.0,Witchcliffe,68.18,13.0,No,SSE,1015.2,80.06,24.0,53.6,2010-12-29,0.0,SSE,E,No,48.0,43.0,75.38,56.0
1013.5,Witchcliffe,70.52,20.0,No,SSE,1014.4,77.18,24.0,58.459999999999994,2010-12-30,0.0,SSE,SE,No,47.0,44.0,74.66,59.0
1015.1,Witchcliffe,68.36,26.0,No,SSE,1015.8,74.84,30.0,60.980000000000004,2010-12-31,0.0,SE,SSE,No,49.0,54.0,71.78,52.0
1013.1,Witchcliffe,68.54,22.0,No,SSE,1016.1,80.06,33.0,55.94,2011-01-01,0.0,SSE,ESE,No,54.0,56.0,73.4,52.0
1010.6,Witchcliffe,72.5,19.0,No,SSE,1014.0,87.26,30.0,54.86,2011-01-02,0.0,SSE,ESE,No,49.0,46.0,80.78,54.0
1008.8,Witchcliffe,74.66,11.0,No,S,1010.7,89.06,20.0,60.26,2011-01-03,0.0,SE,E,No,42.0,44.0,87.44,56.0
1008.1,Witchcliffe,75.56,11.0,No,SE,1010.8,89.41999999999999,17.0,60.26,2011-01-04,0.0,S,ESE,No,46.0,30.0,85.28,61.0
999.3,Witchcliffe,83.12,20.0,,WNW,1000.6,83.12,17.0,60.8,2011-01-05,0.0,NW,NNW,No,100.0,54.0,70.34,50.0
1003.9,Witchcliffe,69.8,19.0,,WNW,1003.9,72.68,20.0,62.059999999999995,2011-01-06,,W,SW,,52.0,39.0,70.34,59.0
1009.1,Witchcliffe,68.0,17.0,No,SSW,1007.6,73.22,22.0,58.459999999999994,2011-01-07,,SW,WSW,,52.0,39.0,70.7,61.0
1013.2,Witchcliffe,68.72,11.0,No,S,1014.3,78.62,24.0,49.82,2011-01-08,0.0,SSE,ESE,No,47.0,39.0,75.56,57.0
1013.0,Witchcliffe,73.58,11.0,No,SSE,1014.6,87.08000000000001,22.0,55.94,2011-01-09,0.0,SSE,ESE,No,46.0,39.0,82.75999999999999,54.0
1012.5,Witchcliffe,77.54,17.0,No,S,1015.5,91.03999999999999,28.0,61.16,2011-01-10,0.0,SSE,SE,No,44.0,48.0,84.74,46.0
1009.0,Witchcliffe,73.75999999999999,17.0,No,S,1013.3,91.03999999999999,9.0,57.379999999999995,2011-01-11,0.0,SW,E,No,33.0,39.0,88.34,49.0
1003.0,Witchcliffe,78.25999999999999,13.0,No,W,1007.0,91.4,20.0,59.18,2011-01-12,0.0,WSW,NE,No,30.0,31.0,87.26,41.0
998.5,Witchcliffe,77.9,15.0,No,SSW,998.1,80.06,20.0,56.84,2011-01-13,0.0,SW,W,No,67.0,46.0,73.75999999999999,64.0
1010.1,Witchcliffe,68.18,20.0,No,SW,1008.4,72.5,22.0,61.34,2011-01-14,0.0,SW,SW,No,46.0,39.0,69.44,48.0
1016.1,Witchcliffe,66.92,11.0,No,SSE,1016.8,75.56,24.0,50.72,2011-01-15,0.0,SSE,SSW,No,45.0,39.0,72.14,48.0
1013.9,Witchcliffe,68.72,19.0,No,SSE,1017.5,84.91999999999999,26.0,54.68,2011-01-16,0.0,SSE,ESE,No,46.0,43.0,80.6,56.0
1011.6,Witchcliffe,72.86,13.0,No,S,1012.1,79.34,30.0,59.0,2011-01-17,0.0,SSE,SSE,No,57.0,52.0,74.48,51.0
1011.5,Witchcliffe,71.24000000000001,22.0,No,SSE,1014.1,80.6,26.0,60.62,2011-01-18,0.0,SSE,SE,No,49.0,44.0,76.82,51.0
1007.9,Witchcliffe,70.34,11.0,No,S,1009.2,81.14,22.0,58.64,2011-01-19,0.0,SSW,ESE,No,53.0,43.0,73.4,60.0
1012.4,Witchcliffe,68.54,19.0,No,SSE,1013.3,76.64,19.0,59.72,2011-01-20,0.0,SE,SSE,No,43.0,39.0,72.5,43.0
1009.9,Witchcliffe,69.25999999999999,7.0,No,SE,1011.5,80.6,17.0,52.879999999999995,2011-01-21,0.0,WSW,E,No,45.0,31.0,78.62,52.0
1009.8,Witchcliffe,75.56,7.0,,SSE,1009.5,84.2,22.0,59.72,2011-01-22,0.0,SW,SSE,No,48.0,39.0,78.08,62.0
1014.5,Witchcliffe,64.75999999999999,26.0,,SSE,1016.2,67.64,30.0,64.04,2011-01-23,,SE,SSE,,59.0,46.0,66.02,89.0
1010.8,Witchcliffe,56.66,9.0,,S,1012.6,69.44,22.0,54.68,2011-01-24,,SSW,SE,,70.0,43.0,62.059999999999995,99.0
1012.2,Witchcliffe,68.54,13.0,,WSW,1013.6,74.3,13.0,51.620000000000005,2011-01-25,,SW,SW,,58.0,30.0,71.78,58.0
1013.9,Witchcliffe,68.72,11.0,No,SSW,1013.8,76.64,19.0,51.8,2011-01-26,,SSE,SW,,52.0,35.0,71.96,58.0
1012.4,Witchcliffe,70.7,15.0,,SSE,1016.0,83.12,28.0,59.72,2011-01-27,0.0,SSE,ESE,No,55.0,50.0,78.62,62.0
1008.1,Witchcliffe,68.9,15.0,,S,1008.7,81.32,20.0,65.3,2011-01-28,,SSE,SSE,,80.0,37.0,74.12,95.0
1009.3,Witchcliffe,71.24000000000001,20.0,,SE,1012.2,82.58,31.0,67.28,2011-01-29,,SSE,SE,,61.0,63.0,77.36,99.0
1008.6,Witchcliffe,66.56,20.0,,SSE,1010.5,79.88,28.0,64.22,2011-01-30,,SSE,SE,,88.0,54.0,70.88,86.0
1016.4,Witchcliffe,63.5,28.0,,SSE,1016.1,69.08,26.0,62.78,2011-01-31,,SSE,SSE,,67.0,48.0,66.74000000000001,99.0
1012.0,Witchcliffe,67.64,15.0,No,SW,1016.0,78.62,20.0,56.84,2011-02-01,,S,ESE,,53.0,35.0,76.46,58.0
1011.2,Witchcliffe,69.25999999999999,15.0,No,SSE,1012.5,78.98,26.0,57.379999999999995,2011-02-02,0.0,SSE,E,No,47.0,48.0,77.54,62.0
,Witchcliffe,68.9,17.0,,SSE,1011.9,81.86,26.0,56.66,2011-02-03,0.0,SSE,SE,No,48.0,54.0,79.52,59.0
,Witchcliffe,70.52,30.0,No,SSE,,73.58,37.0,64.22,2011-02-04,,SE,SE,,63.0,65.0,68.72,63.0
,Witchcliffe,66.02,31.0,No,SE,,74.12,41.0,57.2,2011-02-05,0.0,SSE,SE,No,50.0,65.0,70.88,51.0
,Witchcliffe,66.38,22.0,No,E,,80.96,24.0,54.5,2011-02-06,0.0,E,E,No,36.0,48.0,77.9,48.0
,Witchcliffe,69.44,20.0,No,E,,86.9,11.0,56.3,2011-02-07,0.0,NE,ENE,No,30.0,35.0,85.46000000000001,49.0
,Witchcliffe,75.02,19.0,No,SSE,,89.78,22.0,61.88,2011-02-08,0.0,SSE,E,No,47.0,35.0,85.1,56.0
,Witchcliffe,74.84,17.0,No,SSE,,87.08000000000001,22.0,64.4,2011-02-09,0.0,SSE,SSE,No,45.0,43.0,84.74,62.0
,Witchcliffe,70.16,24.0,No,SSE,,81.32,31.0,66.38,2011-02-10,0.0,SSE,ESE,No,56.0,54.0,77.72,68.0
,Witchcliffe,69.98,24.0,No,E,,84.56,26.0,61.34,2011-02-11,0.0,SE,ESE,No,39.0,52.0,82.58,58.0
,Witchcliffe,69.25999999999999,26.0,No,E,,83.48,20.0,64.04,2011-02-12,0.0,ENE,E,No,41.0,44.0,82.22,58.0
,Witchcliffe,70.16,19.0,No,ENE,,87.98,9.0,59.540000000000006,2011-02-13,0.0,NNE,E,No,30.0,41.0,85.28,50.0
,Witchcliffe,76.28,15.0,No,S,,87.61999999999999,20.0,64.22,2011-02-14,0.0,SW,NE,No,39.0,39.0,86.36,51.0
,Witchcliffe,75.38,13.0,No,S,,87.98,28.0,59.72,2011-02-15,0.0,SSE,ESE,No,44.0,48.0,83.3,59.0
,Witchcliffe,74.3,26.0,No,SSE,,85.64,31.0,63.5,2011-02-16,0.0,SSE,SE,No,51.0,52.0,82.75999999999999,61.0
,Witchcliffe,70.52,22.0,No,S,,85.82,28.0,63.86,2011-02-17,0.0,SSE,SE,No,50.0,43.0,81.68,66.0
,Witchcliffe,74.3,9.0,No,SW,,85.28,20.0,59.540000000000006,2011-02-18,0.0,W,ENE,No,53.0,31.0,81.14,63.0
,Witchcliffe,71.96,28.0,No,SSE,,79.16,30.0,63.32,2011-02-19,0.0,SSE,SSE,No,49.0,59.0,75.2,62.0
,Witchcliffe,71.6,19.0,No,ESE,,89.24,19.0,59.36,2011-02-20,0.0,ESE,E,No,39.0,37.0,86.9,58.0
,Witchcliffe,78.62,15.0,No,NE,,96.26,19.0,64.22,2011-02-21,0.0,SW,E,No,38.0,35.0,89.78,53.0
,Witchcliffe,79.34,15.0,No,S,,96.26,19.0,65.12,2011-02-22,0.0,NNW,NE,No,32.0,35.0,92.48,38.0
,Witchcliffe,80.06,15.0,No,SSE,,91.4,30.0,62.24,2011-02-23,0.0,SSE,NE,No,37.0,50.0,87.26,45.0
,Witchcliffe,77.18,13.0,No,SSE,,96.98,24.0,62.059999999999995,2011-02-24,0.0,SSE,ESE,No,40.0,39.0,91.76,59.0
,Witchcliffe,83.3,9.0,No,WNW,,95.72,15.0,68.72,2011-02-25,0.0,WSW,ENE,No,45.0,30.0,88.88000000000001,51.0
,Witchcliffe,81.86,19.0,No,S,,88.34,28.0,69.44,2011-02-26,0.0,SSE,SSE,No,53.0,44.0,84.38000000000001,60.0
,Witchcliffe,74.84,9.0,No,SSE,,92.11999999999999,20.0,65.66,2011-02-27,0.0,S,ESE,No,50.0,33.0,85.28,63.0
,Witchcliffe,74.12,19.0,No,SE,,87.98,26.0,68.36,2011-02-28,1.0,SSE,ESE,No,50.0,46.0,86.18,71.0
,Witchcliffe,73.75999999999999,20.0,No,E,,90.5,13.0,67.46,2011-03-01,0.0,E,E,No,36.0,44.0,88.88000000000001,55.0
,Witchcliffe,73.04,20.0,No,SSE,,89.06,13.0,62.6,2011-03-02,0.0,E,ENE,No,30.0,31.0,87.08000000000001,50.0
,Witchcliffe,73.75999999999999,15.0,No,NNE,,91.76,22.0,60.26,2011-03-03,0.0,SW,NE,No,35.0,33.0,85.82,48.0
,Witchcliffe,82.94,26.0,No,NNW,,89.6,19.0,60.26,2011-03-04,0.0,W,N,No,60.0,41.0,82.4,37.0
,Witchcliffe,71.96,13.0,No,SSW,,77.54,22.0,59.36,2011-03-05,0.0,WSW,SW,No,54.0,35.0,73.58,62.0
,Witchcliffe,67.28,15.0,No,SW,,77.54,22.0,52.7,2011-03-06,0.0,SSW,SW,No,47.0,41.0,74.12,71.0
,Witchcliffe,66.38,11.0,No,S,,76.46,20.0,52.879999999999995,2011-03-07,0.2,SE,E,No,48.0,46.0,72.32,66.0
,Witchcliffe,67.46,13.0,No,SSW,,79.52,22.0,50.0,2011-03-08,0.2,SSW,ENE,No,44.0,37.0,77.18,57.0
,Witchcliffe,69.25999999999999,11.0,No,SW,,82.58,22.0,49.28,2011-03-09,0.0,SSW,NE,No,40.0,35.0,78.08,56.0
,Witchcliffe,69.08,9.0,No,SSW,,80.06,20.0,56.66,2011-03-10,0.0,SSW,SE,No,57.0,35.0,76.46,59.0
,Witchcliffe,71.78,9.0,Yes,S,,74.12,22.0,54.32,2011-03-11,0.0,S,SSW,No,61.0,41.0,68.9,61.0
,Witchcliffe,64.04,17.0,No,SSE,,72.5,17.0,52.52,2011-03-12,6.0,SSE,SE,Yes,38.0,46.0,70.52,65.0
,Witchcliffe,65.12,15.0,No,SSE,,78.62,24.0,46.4,2011-03-13,0.0,SSE,E,No,42.0,46.0,74.66,49.0
,Witchcliffe,70.88,11.0,No,SE,,87.61999999999999,24.0,52.7,2011-03-14,0.0,SSE,ENE,No,39.0,39.0,82.94,51.0
,Witchcliffe,70.88,9.0,No,SSE,,87.44,26.0,60.08,2011-03-15,0.0,SSE,ESE,No,47.0,44.0,81.32,47.0
,Witchcliffe,73.04,19.0,No,S,,88.88000000000001,17.0,62.059999999999995,2011-03-16,0.0,E,ENE,No,30.0,39.0,87.08000000000001,55.0
,Witchcliffe,71.6,13.0,No,WSW,,83.12,19.0,57.02,2011-03-17,0.0,WSW,E,No,53.0,31.0,79.7,65.0
,Witchcliffe,72.32,4.0,No,SSW,,83.84,19.0,57.74,2011-03-18,0.0,SSW,ENE,No,48.0,31.0,82.75999999999999,77.0
,Witchcliffe,71.24000000000001,22.0,No,SSW,,78.44,19.0,56.3,2011-03-19,0.0,S,SSE,No,52.0,37.0,71.96,57.0
,Witchcliffe,64.4,19.0,No,S,,74.48,20.0,57.02,2011-03-20,0.0,SE,SE,No,47.0,43.0,71.24000000000001,70.0
,Witchcliffe,64.04,15.0,No,SSE,,81.5,24.0,51.620000000000005,2011-03-21,0.0,SSE,ESE,No,44.0,39.0,77.0,67.0
,Witchcliffe,71.24000000000001,7.0,No,NNW,,85.82,17.0,56.3,2011-03-22,0.0,W,ENE,No,57.0,33.0,81.14,58.0
,Witchcliffe,71.96,19.0,No,S,,78.98,26.0,57.02,2011-03-23,0.0,S,S,No,53.0,43.0,74.66,61.0
,Witchcliffe,68.0,22.0,No,SSE,,86.72,24.0,58.64,2011-03-24,0.0,SE,E,No,45.0,37.0,81.68,62.0
,Witchcliffe,73.58,9.0,No,W,,91.03999999999999,13.0,53.6,2011-03-25,0.0,WSW,ENE,No,35.0,26.0,87.8,57.0
,Witchcliffe,75.92,7.0,No,E,,93.2,19.0,57.2,2011-03-26,0.0,WSW,E,No,34.0,31.0,87.44,49.0
,Witchcliffe,75.56,11.0,No,SE,,89.41999999999999,24.0,57.2,2011-03-27,0.0,SSE,SE,No,49.0,39.0,82.94,65.0
,Witchcliffe,71.6,19.0,No,SE,,78.62,31.0,63.86,2011-03-28,0.0,SSE,SE,No,59.0,48.0,73.94,72.0
