Wind.Speed.9.am,Location,Cloud.3.pm,Temp.9.am.F,Pressure.9.am,Rain.Tomorrow,Wind.Gust.Speed,Cloud.9.am,Wind.Dir.9.am,Temp.3.pm.F,Wind.Speed.3.pm,Evaporation,Date,Rain.Today,Max.Temp.F,Humidity.9.am,Wind.Gust.Dir,Wind.Dir.3.pm,Pressure.3.pm,Humidity.3.pm,Min.Temp.F,Rainfall,Sunshine
6.0,WaggaWagga,1.0,50.9,1023.0,No,17.0,7.0,ENE,65.48,9.0,0.8,2010-06-04,No,66.2,76.0,S,SSE,1019.0,47.0,41.9,0.0,7.1
4.0,WaggaWagga,2.0,41.0,1018.6,No,26.0,8.0,N,49.1,13.0,1.4,2010-06-05,No,49.82,99.0,W,WSW,1015.9,79.0,34.52,0.0,1.6
9.0,WaggaWagga,1.0,44.06,1020.4,No,28.0,8.0,SSE,57.2,17.0,1.0,2010-06-06,No,58.1,91.0,W,WSW,1020.0,60.0,41.0,0.0,5.6
6.0,WaggaWagga,3.0,44.06,1026.7,No,13.0,1.0,E,56.84,0.0,0.6,2010-06-07,No,58.459999999999994,75.0,ENE,,1024.5,46.0,33.44,0.0,8.8
6.0,WaggaWagga,3.0,43.879999999999995,1023.7,No,17.0,4.0,E,54.5,9.0,1.4,2010-06-08,No,56.66,79.0,NW,NNW,1019.4,57.0,37.22,0.0,6.5
2.0,WaggaWagga,8.0,44.42,1013.9,Yes,33.0,7.0,N,45.5,15.0,0.6,2010-06-09,No,48.56,82.0,NW,WNW,1011.6,91.0,41.18,0.0,0.2
19.0,WaggaWagga,5.0,43.16,1021.8,No,41.0,6.0,SW,53.42,20.0,0.6,2010-06-10,Yes,53.78,85.0,SW,WSW,1021.6,57.0,39.38,3.8,5.2
6.0,WaggaWagga,7.0,44.78,1023.6,No,30.0,7.0,WNW,53.42,20.0,1.6,2010-06-11,No,53.78,88.0,SW,WSW,1020.5,61.0,37.04,0.0,0.2
2.0,WaggaWagga,2.0,41.72,1025.2,No,22.0,1.0,W,54.32,9.0,0.2,2010-06-12,No,55.76,94.0,SW,SSW,1024.0,45.0,35.24,0.0,9.2
7.0,WaggaWagga,0.0,39.02,1031.7,No,15.0,0.0,E,54.86,0.0,1.4,2010-06-13,No,56.120000000000005,75.0,E,,1030.4,44.0,28.76,0.0,9.0
9.0,WaggaWagga,1.0,42.44,1034.7,No,22.0,1.0,ESE,59.18,7.0,1.0,2010-06-14,No,59.36,71.0,ENE,ENE,1031.6,47.0,28.94,0.0,8.7
6.0,WaggaWagga,7.0,44.239999999999995,1032.7,No,17.0,7.0,ENE,60.440000000000005,9.0,1.2,2010-06-15,No,60.980000000000004,75.0,E,ENE,1028.6,54.0,33.98,0.0,5.2
13.0,WaggaWagga,7.0,48.2,1027.6,Yes,39.0,6.0,E,60.08,9.0,1.8,2010-06-16,No,60.980000000000004,77.0,N,NE,1022.7,66.0,39.2,0.0,4.2
22.0,WaggaWagga,7.0,53.24,1012.9,No,69.0,7.0,NNW,48.2,24.0,1.6,2010-06-17,Yes,62.42,92.0,SW,WSW,1012.4,89.0,47.48,8.8,2.0
0.0,WaggaWagga,6.0,43.879999999999995,1019.9,No,24.0,1.0,,52.7,17.0,1.0,2010-06-18,No,54.86,91.0,WSW,WNW,1018.5,64.0,35.6,0.8,6.1
9.0,WaggaWagga,7.0,50.18,1020.6,No,28.0,7.0,WNW,55.94,17.0,1.0,2010-06-19,No,56.84,78.0,W,W,1020.8,74.0,42.8,0.0,2.9
2.0,WaggaWagga,6.0,48.74,1027.8,No,13.0,7.0,WNW,55.76,6.0,0.6,2010-06-20,No,57.02,96.0,SE,NNW,1027.1,80.0,44.6,0.2,1.0
9.0,WaggaWagga,3.0,46.4,1034.5,No,15.0,,SE,53.06,9.0,0.8,2010-06-21,No,54.32,99.0,ESE,WSW,1033.7,84.0,44.06,0.8,3.3
0.0,WaggaWagga,8.0,44.6,1036.9,No,35.0,4.0,,59.36,11.0,0.0,2010-06-22,No,60.08,85.0,E,ENE,1034.8,58.0,34.7,0.2,6.7
19.0,WaggaWagga,5.0,56.3,1036.5,No,46.0,5.0,E,60.08,19.0,1.8,2010-06-23,No,61.88,59.0,ENE,ENE,1032.9,53.0,44.6,0.0,5.1
11.0,WaggaWagga,2.0,53.06,1030.1,No,30.0,1.0,E,62.959999999999994,11.0,2.0,2010-06-24,No,63.32,77.0,ENE,N,1025.3,57.0,47.66,0.0,9.1
11.0,WaggaWagga,7.0,52.879999999999995,1022.9,Yes,28.0,7.0,ENE,62.059999999999995,9.0,2.6,2010-06-25,No,63.86,82.0,NNE,NNW,1018.9,69.0,48.74,0.0,2.9
13.0,WaggaWagga,4.0,44.78,1021.5,No,35.0,7.0,W,51.08,15.0,1.2,2010-06-26,Yes,52.52,87.0,W,WSW,1021.1,65.0,42.980000000000004,23.2,3.6
2.0,WaggaWagga,1.0,34.88,1023.9,No,26.0,8.0,WSW,53.06,9.0,1.2,2010-06-27,No,53.42,98.0,W,WSW,1021.5,45.0,31.64,0.2,6.6
0.0,WaggaWagga,3.0,35.06,1022.8,No,26.0,1.0,,49.82,11.0,1.0,2010-06-28,No,50.36,91.0,W,WNW,1020.0,47.0,27.68,0.0,6.5
6.0,WaggaWagga,7.0,43.879999999999995,1021.9,No,20.0,7.0,NNE,47.66,7.0,1.0,2010-06-29,No,49.64,71.0,NW,WNW,1019.9,50.0,35.06,0.0,0.8
6.0,WaggaWagga,7.0,42.980000000000004,1021.5,No,22.0,7.0,ENE,51.98,7.0,1.2,2010-06-30,No,53.42,73.0,NNE,WNW,1019.5,59.0,40.1,0.0,4.4
0.0,WaggaWagga,1.0,43.16,1025.2,No,20.0,1.0,,53.6,13.0,1.0,2010-07-01,No,55.04,94.0,WSW,SW,1024.4,57.0,36.32,0.4,7.5
7.0,WaggaWagga,8.0,38.839999999999996,1027.1,Yes,17.0,6.0,ENE,45.68,7.0,1.0,2010-07-02,No,46.58,90.0,ESE,ENE,1024.0,93.0,31.1,0.0,1.2
9.0,WaggaWagga,3.0,41.72,1030.4,No,30.0,7.0,WSW,48.92,17.0,1.0,2010-07-03,Yes,50.9,94.0,W,WSW,1030.0,76.0,38.839999999999996,8.2,5.7
11.0,WaggaWagga,7.0,37.58,1032.8,No,15.0,8.0,E,44.239999999999995,2.0,0.6,2010-07-04,No,45.68,100.0,E,W,1029.4,86.0,31.82,0.2,1.5
11.0,WaggaWagga,7.0,37.94,1027.1,Yes,24.0,1.0,E,56.3,11.0,0.4,2010-07-05,No,57.379999999999995,86.0,E,ENE,1022.4,54.0,29.84,0.2,7.1
2.0,WaggaWagga,6.0,47.120000000000005,1020.1,No,31.0,1.0,W,51.26,17.0,2.2,2010-07-06,Yes,52.7,93.0,SE,WSW,1020.1,70.0,37.76,17.8,3.2
6.0,WaggaWagga,8.0,35.78,1027.0,No,17.0,8.0,ESE,42.8,4.0,0.4,2010-07-07,No,43.34,98.0,E,SE,1025.8,97.0,33.98,0.2,0.4
6.0,WaggaWagga,1.0,38.839999999999996,1029.0,No,15.0,1.0,E,57.02,7.0,0.0,2010-07-08,No,57.2,88.0,E,ENE,1026.4,49.0,32.36,0.2,8.8
0.0,WaggaWagga,1.0,43.16,1030.6,No,26.0,0.0,,57.92,13.0,1.2,2010-07-09,No,58.82,79.0,E,ENE,1027.1,56.0,32.9,0.0,9.5
20.0,WaggaWagga,7.0,50.72,1024.3,Yes,39.0,7.0,ENE,58.82,17.0,1.4,2010-07-10,No,61.519999999999996,72.0,NNE,NNE,1021.5,58.0,43.16,0.0,1.4
4.0,WaggaWagga,1.0,52.16,1021.6,No,24.0,8.0,NNW,58.459999999999994,15.0,1.6,2010-07-11,Yes,61.16,97.0,WNW,WSW,1020.2,64.0,50.72,9.8,6.8
7.0,WaggaWagga,1.0,40.82,1024.3,No,17.0,1.0,ESE,58.28,11.0,1.2,2010-07-12,No,59.0,95.0,ENE,ENE,1020.7,52.0,33.44,0.2,8.0
11.0,WaggaWagga,8.0,51.44,1017.1,Yes,59.0,7.0,E,57.92,17.0,2.6,2010-07-13,No,60.440000000000005,82.0,N,NNE,1010.6,92.0,40.82,0.0,0.4
24.0,WaggaWagga,7.0,46.94,1011.1,Yes,50.0,7.0,WNW,50.36,20.0,0.6,2010-07-14,Yes,52.7,84.0,W,NW,1010.8,82.0,46.4,19.2,0.7
19.0,WaggaWagga,3.0,43.7,1020.5,No,48.0,3.0,WSW,52.16,20.0,1.8,2010-07-15,Yes,52.52,86.0,W,WSW,1022.2,63.0,42.980000000000004,9.8,3.0
6.0,WaggaWagga,2.0,38.3,1028.4,No,20.0,1.0,E,52.7,2.0,0.8,2010-07-16,No,55.58,90.0,WSW,NNW,1026.3,63.0,29.66,0.0,7.2
7.0,WaggaWagga,1.0,39.74,1029.2,No,11.0,1.0,E,54.14,4.0,0.4,2010-07-17,No,55.22,85.0,E,WSW,1025.7,58.0,30.02,0.0,9.2
7.0,WaggaWagga,6.0,40.64,1023.4,No,15.0,1.0,ESE,53.78,9.0,1.2,2010-07-18,No,55.22,86.0,ENE,ENE,1019.1,70.0,32.36,0.0,8.5
7.0,WaggaWagga,7.0,46.4,1019.1,No,15.0,7.0,ENE,49.28,9.0,1.0,2010-07-19,No,51.8,93.0,W,W,1018.2,92.0,40.46,0.6,0.8
4.0,WaggaWagga,1.0,36.5,1025.4,No,24.0,8.0,ESE,48.379999999999995,7.0,0.2,2010-07-20,No,51.44,98.0,WSW,N,1024.1,80.0,31.46,0.4,3.3
6.0,WaggaWagga,1.0,34.88,1029.2,No,13.0,1.0,NE,53.24,2.0,0.2,2010-07-21,No,54.32,69.0,NE,WSW,1027.3,60.0,26.42,0.0,8.8
4.0,WaggaWagga,1.0,38.48,1032.7,No,15.0,1.0,NE,55.58,2.0,0.8,2010-07-22,No,57.379999999999995,85.0,WSW,SSE,1030.6,52.0,26.240000000000002,0.0,8.5
6.0,WaggaWagga,1.0,41.9,1035.1,No,17.0,0.0,ENE,60.62,6.0,4.0,2010-07-23,No,60.8,80.0,SW,SSW,1031.8,41.0,30.56,0.0,9.7
9.0,WaggaWagga,1.0,42.08,1031.7,No,20.0,1.0,ENE,59.18,11.0,1.2,2010-07-24,No,60.8,86.0,W,W,1028.7,54.0,33.08,0.0,9.7
2.0,WaggaWagga,1.0,35.42,1031.4,No,17.0,0.0,ENE,52.52,9.0,1.2,2010-07-25,No,53.06,98.0,NW,NW,1029.1,78.0,34.34,0.2,6.2
7.0,WaggaWagga,1.0,40.82,1035.5,No,17.0,2.0,E,58.64,2.0,0.8,2010-07-26,No,60.62,87.0,SE,SSE,1033.8,49.0,33.08,0.0,9.1
9.0,WaggaWagga,6.0,42.620000000000005,1035.8,No,24.0,3.0,E,60.26,13.0,0.8,2010-07-27,No,60.440000000000005,75.0,ESE,ENE,1031.1,42.0,33.08,0.0,9.3
19.0,WaggaWagga,8.0,51.26,1026.7,Yes,33.0,7.0,E,57.02,13.0,2.2,2010-07-28,No,58.28,67.0,ENE,ENE,1022.0,67.0,42.620000000000005,0.0,0.7
9.0,WaggaWagga,8.0,53.42,1019.2,Yes,20.0,8.0,N,53.06,9.0,0.8,2010-07-29,Yes,59.18,94.0,ENE,N,1015.6,91.0,51.26,4.0,0.3
9.0,WaggaWagga,8.0,51.98,1016.3,No,20.0,7.0,ENE,58.459999999999994,11.0,1.2,2010-07-30,Yes,58.64,90.0,NE,N,1013.9,87.0,49.1,3.0,0.0
20.0,WaggaWagga,7.0,52.16,1014.8,No,41.0,8.0,W,52.52,17.0,0.2,2010-07-31,No,54.5,89.0,W,W,1016.8,87.0,48.379999999999995,0.0,2.5
19.0,WaggaWagga,7.0,50.18,1018.4,Yes,54.0,7.0,NNW,48.56,31.0,1.0,2010-08-01,No,50.36,76.0,WSW,W,1015.4,77.0,44.96,0.6,0.6
15.0,WaggaWagga,7.0,45.14,1018.2,No,44.0,8.0,WSW,52.34,24.0,1.8,2010-08-02,Yes,54.32,93.0,SW,SW,1018.9,62.0,41.54,15.8,3.6
2.0,WaggaWagga,3.0,47.48,1022.8,No,30.0,0.0,NE,59.540000000000006,13.0,1.4,2010-08-03,No,61.16,74.0,SW,W,1019.8,51.0,37.4,0.0,8.3
6.0,WaggaWagga,8.0,45.5,1020.4,No,20.0,8.0,NNW,49.46,11.0,1.4,2010-08-04,No,50.18,84.0,NW,N,1017.4,63.0,42.620000000000005,0.0,0.6
6.0,WaggaWagga,5.0,46.4,1019.8,No,39.0,6.0,WSW,50.0,11.0,1.6,2010-08-05,No,53.78,81.0,SW,WSW,1018.6,71.0,40.64,0.0,6.9
11.0,WaggaWagga,3.0,41.9,1024.4,No,28.0,7.0,W,51.98,17.0,1.0,2010-08-06,No,52.7,91.0,WSW,WSW,1022.9,62.0,39.02,0.4,6.6
7.0,WaggaWagga,1.0,40.1,1027.0,No,13.0,1.0,ENE,54.68,7.0,1.2,2010-08-07,No,55.58,84.0,NNE,NNE,1023.4,45.0,30.2,0.0,9.5
9.0,WaggaWagga,1.0,41.18,1022.2,No,20.0,1.0,ESE,55.22,9.0,1.0,2010-08-08,No,57.02,76.0,WSW,N,1018.9,50.0,28.94,0.0,9.1
9.0,WaggaWagga,1.0,42.980000000000004,1022.2,Yes,35.0,1.0,ESE,58.1,19.0,1.4,2010-08-09,No,58.82,74.0,E,ENE,1018.6,45.0,32.36,0.0,9.4
24.0,WaggaWagga,8.0,52.34,1013.8,Yes,48.0,8.0,ENE,52.16,28.0,2.8,2010-08-10,Yes,60.8,85.0,ENE,NNW,1010.4,91.0,42.980000000000004,3.6,0.4
20.0,WaggaWagga,7.0,46.76,1007.6,Yes,57.0,8.0,N,47.48,26.0,4.0,2010-08-11,Yes,51.26,89.0,N,NW,1001.7,87.0,45.14,30.4,1.1
17.0,WaggaWagga,2.0,45.86,1006.4,No,54.0,8.0,W,56.3,37.0,1.6,2010-08-12,Yes,57.02,96.0,WSW,SW,1008.5,58.0,42.08,16.6,5.1
9.0,WaggaWagga,1.0,45.86,1016.2,No,28.0,2.0,WSW,54.32,15.0,1.6,2010-08-13,No,56.48,90.0,W,W,1014.5,69.0,39.38,0.2,9.6
9.0,WaggaWagga,6.0,46.94,1015.3,No,44.0,7.0,NE,57.74,19.0,2.0,2010-08-14,No,58.1,86.0,NE,NNE,1008.0,61.0,37.22,0.0,4.3
13.0,WaggaWagga,8.0,51.8,1006.2,Yes,46.0,7.0,NW,50.9,22.0,2.0,2010-08-15,No,55.76,75.0,W,NW,1006.0,95.0,44.239999999999995,0.0,1.4
17.0,WaggaWagga,6.0,45.5,1015.7,Yes,57.0,8.0,NW,52.7,30.0,1.4,2010-08-16,Yes,53.78,97.0,W,W,1014.4,64.0,43.34,6.0,3.8
7.0,WaggaWagga,3.0,39.38,1024.3,No,15.0,1.0,N,53.06,4.0,1.8,2010-08-17,Yes,54.5,87.0,WNW,ENE,1020.8,51.0,29.48,3.0,9.8
13.0,WaggaWagga,8.0,44.6,1017.4,Yes,33.0,7.0,NE,47.3,20.0,1.2,2010-08-18,No,53.78,76.0,ENE,ENE,1007.2,90.0,37.22,0.0,0.1
9.0,WaggaWagga,6.0,51.8,1010.1,No,46.0,7.0,NNW,56.66,26.0,0.6,2010-08-19,Yes,59.540000000000006,91.0,W,WNW,1009.0,58.0,43.16,8.6,6.6
11.0,WaggaWagga,6.0,44.6,1016.9,No,43.0,2.0,W,50.9,30.0,1.8,2010-08-20,No,53.96,83.0,W,WNW,1015.7,55.0,37.58,0.2,8.7
9.0,WaggaWagga,3.0,44.78,1019.5,No,43.0,7.0,WNW,53.96,26.0,2.2,2010-08-21,No,54.32,85.0,W,W,1018.3,56.0,39.74,0.2,6.9
9.0,WaggaWagga,5.0,41.54,1024.6,No,17.0,2.0,E,55.76,2.0,1.2,2010-08-22,No,58.1,91.0,NW,WNW,1021.1,52.0,30.92,0.6,8.1
7.0,WaggaWagga,7.0,48.2,1017.2,Yes,15.0,7.0,ESE,52.52,7.0,1.6,2010-08-23,No,54.32,78.0,ESE,WSW,1012.6,67.0,41.36,0.2,2.5
17.0,WaggaWagga,6.0,47.66,1014.8,No,48.0,7.0,NW,55.4,22.0,0.2,2010-08-24,Yes,56.84,90.0,WNW,WNW,1011.6,44.0,46.22,1.4,7.2
4.0,WaggaWagga,7.0,42.8,1012.1,Yes,48.0,4.0,NW,49.46,26.0,3.2,2010-08-25,No,51.26,83.0,W,WNW,1007.5,57.0,37.94,1.0,6.8
19.0,WaggaWagga,6.0,45.32,1004.6,Yes,50.0,7.0,NW,48.74,19.0,1.8,2010-08-26,Yes,51.08,88.0,NW,W,1002.2,80.0,42.44,5.0,2.0
24.0,WaggaWagga,6.0,48.379999999999995,1010.3,No,44.0,8.0,W,52.52,28.0,0.6,2010-08-27,Yes,55.04,92.0,W,WSW,1012.9,52.0,45.14,1.8,6.9
4.0,WaggaWagga,3.0,44.06,1024.4,No,28.0,2.0,N,54.68,20.0,2.8,2010-08-28,No,56.120000000000005,88.0,SW,WSW,1024.3,55.0,34.52,0.8,10.4
13.0,WaggaWagga,6.0,44.06,1029.9,No,15.0,1.0,E,55.22,0.0,1.8,2010-08-29,No,56.66,82.0,E,,1027.4,53.0,30.92,0.0,7.0
7.0,WaggaWagga,2.0,43.7,1028.8,No,22.0,7.0,ENE,55.4,15.0,1.2,2010-08-30,No,59.540000000000006,83.0,SSW,SSW,1025.6,54.0,32.54,0.0,8.6
7.0,WaggaWagga,3.0,47.3,1025.2,No,22.0,1.0,ENE,59.18,7.0,1.6,2010-08-31,No,60.440000000000005,78.0,NW,NNW,1021.1,54.0,35.24,0.0,7.9
2.0,WaggaWagga,8.0,54.32,1017.3,No,24.0,7.0,NNE,60.8,9.0,2.0,2010-09-01,No,62.42,71.0,WNW,W,1015.2,64.0,45.68,0.0,0.3
0.0,WaggaWagga,7.0,53.24,1016.4,No,26.0,8.0,,62.42,15.0,0.6,2010-09-02,No,64.58,93.0,SW,WSW,1015.6,66.0,50.36,0.8,4.3
26.0,WaggaWagga,5.0,53.96,1021.8,Yes,50.0,7.0,E,61.7,28.0,1.8,2010-09-03,No,62.959999999999994,65.0,ENE,ENE,1018.1,58.0,42.44,0.0,4.9
30.0,WaggaWagga,8.0,61.88,1007.0,Yes,67.0,8.0,N,59.9,28.0,3.0,2010-09-04,Yes,63.5,91.0,NNW,NNW,1001.6,84.0,53.78,11.4,0.9
24.0,WaggaWagga,5.0,50.72,1013.9,Yes,72.0,8.0,WNW,55.22,24.0,3.2,2010-09-05,Yes,57.379999999999995,80.0,NW,WNW,1015.1,59.0,48.74,17.8,4.7
9.0,WaggaWagga,6.0,49.82,1020.7,Yes,43.0,7.0,NW,51.44,22.0,2.2,2010-09-06,Yes,57.74,82.0,WSW,SW,1019.2,85.0,40.82,1.4,3.0
6.0,WaggaWagga,4.0,45.86,1026.3,No,17.0,7.0,SE,58.1,6.0,1.6,2010-09-07,Yes,58.459999999999994,86.0,W,NW,1024.5,54.0,41.18,5.0,7.5
15.0,WaggaWagga,1.0,49.46,1026.9,No,26.0,1.0,ENE,60.26,15.0,2.0,2010-09-08,No,61.519999999999996,73.0,N,ENE,1022.6,45.0,36.86,0.0,8.7
13.0,WaggaWagga,7.0,54.14,1016.3,Yes,41.0,7.0,E,55.94,17.0,4.0,2010-09-09,No,62.42,66.0,ENE,NNE,1009.4,83.0,46.22,0.0,2.6
9.0,WaggaWagga,6.0,53.42,1005.5,Yes,61.0,7.0,NW,53.6,31.0,1.2,2010-09-10,Yes,57.56,97.0,SW,WSW,1006.8,69.0,50.36,19.6,4.3
2.0,WaggaWagga,2.0,45.32,1020.6,No,22.0,8.0,NE,59.72,9.0,1.8,2010-09-11,Yes,61.34,100.0,W,SW,1019.6,48.0,38.48,1.8,7.8
15.0,WaggaWagga,6.0,49.64,1023.1,No,20.0,3.0,NE,62.6,9.0,1.8,2010-09-12,No,63.86,82.0,NE,NW,1017.8,44.0,36.5,0.0,8.7
0.0,WaggaWagga,5.0,55.94,1017.4,No,26.0,1.0,,62.78,13.0,2.2,2010-09-13,No,66.56,78.0,W,WSW,1015.4,49.0,41.54,0.0,8.0
20.0,WaggaWagga,8.0,55.4,1014.6,Yes,28.0,3.0,E,56.84,9.0,3.4,2010-09-14,No,62.059999999999995,67.0,E,ENE,1010.4,81.0,42.260000000000005,0.0,3.5
20.0,WaggaWagga,5.0,46.4,1016.3,No,44.0,3.0,WSW,53.78,26.0,2.2,2010-09-15,Yes,57.2,75.0,WSW,WSW,1016.5,56.0,42.260000000000005,7.0,9.4
26.0,WaggaWagga,4.0,48.92,1019.8,No,43.0,7.0,WSW,53.42,26.0,2.4,2010-09-16,No,55.22,64.0,WSW,W,1018.2,53.0,45.14,0.2,5.5
13.0,WaggaWagga,2.0,46.4,1024.8,No,39.0,2.0,WSW,55.76,28.0,2.6,2010-09-17,No,57.02,78.0,WSW,SW,1021.9,55.0,36.5,0.0,8.6
11.0,WaggaWagga,6.0,50.36,1022.4,No,33.0,7.0,WSW,54.68,20.0,3.2,2010-09-18,No,57.379999999999995,75.0,WSW,SW,1019.2,61.0,40.1,0.0,4.2
7.0,WaggaWagga,5.0,48.92,1023.6,No,28.0,3.0,NW,59.36,19.0,2.2,2010-09-19,No,61.34,87.0,WSW,W,1021.0,55.0,36.5,0.0,9.2
4.0,WaggaWagga,3.0,50.18,1025.9,No,24.0,1.0,E,65.12,7.0,2.6,2010-09-20,No,66.02,78.0,W,W,1023.1,54.0,34.88,0.0,10.6
4.0,WaggaWagga,1.0,46.4,1025.6,No,26.0,8.0,NW,63.86,17.0,2.2,2010-09-21,No,64.4,99.0,NW,WSW,1023.2,65.0,40.28,0.0,6.9
11.0,WaggaWagga,1.0,56.120000000000005,1026.1,No,26.0,7.0,E,63.86,9.0,2.4,2010-09-22,No,64.75999999999999,70.0,WNW,W,1022.3,54.0,41.72,0.0,6.3
4.0,WaggaWagga,3.0,47.48,1024.5,No,24.0,8.0,N,64.58,13.0,2.2,2010-09-23,No,66.38,99.0,W,WSW,1022.2,62.0,41.18,0.0,7.4
4.0,WaggaWagga,1.0,51.98,1023.6,No,22.0,1.0,WNW,64.4,13.0,2.2,2010-09-24,No,64.94,81.0,NW,WSW,1021.2,51.0,37.22,0.0,10.9
7.0,WaggaWagga,1.0,53.96,1019.8,No,33.0,6.0,NE,67.46,11.0,2.8,2010-09-25,No,68.0,82.0,WNW,WNW,1015.9,46.0,41.72,0.0,10.1
6.0,WaggaWagga,1.0,56.48,1020.6,No,28.0,1.0,NE,68.72,7.0,2.6,2010-09-26,No,69.62,77.0,WSW,WSW,1017.7,40.0,38.839999999999996,0.0,11.2
6.0,WaggaWagga,6.0,57.02,1014.9,No,43.0,7.0,NE,68.18,24.0,4.2,2010-09-27,No,69.08,73.0,WNW,WNW,1012.2,44.0,43.519999999999996,0.0,6.7
15.0,WaggaWagga,7.0,51.26,1017.2,No,33.0,2.0,WSW,56.66,19.0,3.4,2010-09-28,No,59.18,62.0,W,WSW,1015.4,44.0,41.54,0.0,8.6
17.0,WaggaWagga,3.0,49.28,1021.5,No,39.0,1.0,SW,55.04,22.0,3.2,2010-09-29,No,57.56,63.0,WSW,SW,1020.6,40.0,37.04,0.0,11.3
4.0,WaggaWagga,7.0,46.4,1026.6,No,22.0,1.0,E,58.64,11.0,4.0,2010-09-30,No,59.9,66.0,WSW,WSW,1023.6,37.0,31.28,0.0,10.1
11.0,WaggaWagga,6.0,49.46,1027.1,No,17.0,7.0,E,62.6,9.0,3.0,2010-10-01,No,63.14,69.0,E,NNE,1024.5,36.0,36.32,0.0,6.3
19.0,WaggaWagga,5.0,59.72,1028.3,No,35.0,5.0,ENE,68.9,20.0,2.8,2010-10-02,No,68.9,70.0,NE,NE,1025.2,50.0,45.14,0.0,7.4
17.0,WaggaWagga,5.0,61.519999999999996,1028.2,No,48.0,3.0,E,69.08,24.0,3.8,2010-10-03,No,72.5,65.0,ENE,ENE,1025.4,51.0,46.4,0.0,7.6
24.0,WaggaWagga,7.0,62.959999999999994,1024.3,No,46.0,1.0,ENE,71.6,11.0,4.0,2010-10-04,No,72.86,66.0,ENE,ENE,1020.6,51.0,49.1,0.0,8.5
7.0,WaggaWagga,1.0,62.059999999999995,1022.2,No,17.0,1.0,ENE,76.64,6.0,4.0,2010-10-05,No,77.54,74.0,E,ENE,1019.9,47.0,52.34,0.0,11.8
22.0,WaggaWagga,3.0,65.48,1020.5,Yes,48.0,1.0,ENE,77.0,17.0,4.0,2010-10-06,No,78.62,67.0,W,N,1015.3,49.0,55.22,0.0,8.3
20.0,WaggaWagga,1.0,49.46,1020.9,No,48.0,3.0,WSW,60.26,26.0,6.2,2010-10-07,Yes,61.34,73.0,WSW,WSW,1020.7,42.0,44.96,9.0,11.5
6.0,WaggaWagga,1.0,48.02,1025.6,No,30.0,1.0,WSW,64.58,19.0,4.4,2010-10-08,No,65.48,79.0,WSW,WSW,1022.6,52.0,37.58,0.0,12.1
7.0,WaggaWagga,1.0,55.04,1025.1,No,26.0,1.0,ENE,69.8,4.0,3.8,2010-10-09,No,72.32,78.0,ENE,WNW,1023.1,46.0,40.1,0.0,11.0
19.0,WaggaWagga,1.0,61.88,1029.7,No,52.0,1.0,E,70.88,28.0,2.8,2010-10-10,No,71.96,62.0,ENE,ENE,1028.8,37.0,46.76,0.0,11.5
39.0,WaggaWagga,5.0,61.88,1030.7,No,61.0,1.0,ENE,71.6,20.0,8.2,2010-10-11,No,74.66,55.0,ENE,ENE,1027.7,49.0,48.74,0.0,10.7
17.0,WaggaWagga,7.0,61.519999999999996,1027.9,Yes,31.0,7.0,ENE,66.2,15.0,5.0,2010-10-12,No,66.92,67.0,ENE,E,1024.6,72.0,56.84,1.0,1.8
15.0,WaggaWagga,8.0,59.36,1018.3,Yes,35.0,8.0,ENE,63.68,11.0,3.6,2010-10-13,Yes,65.84,96.0,NNW,N,1014.6,95.0,58.459999999999994,36.0,0.0
4.0,WaggaWagga,7.0,59.0,1014.1,Yes,22.0,8.0,WNW,65.3,7.0,2.6,2010-10-14,Yes,67.82,87.0,W,N,1011.1,68.0,56.48,46.6,2.6
26.0,WaggaWagga,7.0,65.12,991.5,Yes,78.0,8.0,N,65.12,13.0,4.0,2010-10-15,Yes,66.74000000000001,96.0,WSW,NNW,984.2,88.0,57.92,19.6,0.2
35.0,WaggaWagga,5.0,41.72,1004.7,No,61.0,7.0,WSW,51.44,28.0,4.2,2010-10-16,Yes,55.22,75.0,WSW,WSW,1008.7,53.0,39.92,22.2,7.4
15.0,WaggaWagga,7.0,49.1,1017.1,No,31.0,2.0,W,58.1,15.0,2.2,2010-10-17,No,59.18,77.0,W,WSW,1017.0,54.0,41.72,0.2,7.6
6.0,WaggaWagga,3.0,51.8,1020.7,No,39.0,7.0,N,62.6,22.0,2.4,2010-10-18,No,65.3,84.0,WSW,WNW,1019.7,46.0,44.6,0.0,7.9
4.0,WaggaWagga,7.0,51.8,1026.0,No,28.0,2.0,ENE,66.02,13.0,4.0,2010-10-19,No,66.56,79.0,WSW,WSW,1024.9,39.0,38.3,0.0,12.4
9.0,WaggaWagga,1.0,55.04,1028.6,No,22.0,1.0,E,69.08,9.0,3.8,2010-10-20,No,71.78,77.0,E,W,1024.9,45.0,40.46,0.0,12.1
11.0,WaggaWagga,4.0,59.36,1024.6,No,17.0,1.0,ESE,74.12,9.0,2.8,2010-10-21,No,75.92,74.0,ENE,WNW,1020.9,37.0,45.5,0.0,10.8
11.0,WaggaWagga,2.0,62.24,1021.4,No,28.0,1.0,E,77.0,9.0,4.8,2010-10-22,No,79.52,70.0,ENE,N,1017.6,45.0,50.54,0.0,12.2
7.0,WaggaWagga,7.0,64.22,1017.2,Yes,33.0,7.0,NW,60.26,7.0,4.4,2010-10-23,No,67.64,78.0,WSW,N,1016.8,89.0,56.48,0.0,0.4
