Humidity_3_pm,Humidity_9_am,Pressure_3_pm,Cloud_3_pm,Max_Temp_C,Rainfall,Wind_Dir_9_am,Sunshine,Wind_Dir_3_pm,Wind_Speed_9_am,Date,Temp_3_pm_C,Pressure_9_am,Temp_9_am_C,Wind_Gust_Speed,Location,Rain_Tomorrow,Cloud_9_am,Rain_Today,Min_Temp_C,Wind_Gust_Dir,Wind_Speed_3_pm
25.0,50.0,1013.7,,32.3,0.0,E,12.4,E,46.0,2011-02-12,31.5,1017.3,23.6,78.0,PearceRAAF,No,,No,19.5,E,33.0
27.0,44.0,1012.2,,33.0,0.0,E,11.6,ENE,30.0,2011-02-13,31.7,1017.3,24.2,50.0,PearceRAAF,No,,No,18.7,E,22.0
29.0,52.0,1008.6,1.0,35.3,0.0,E,10.2,E,22.0,2011-02-14,33.9,1012.8,24.1,50.0,PearceRAAF,No,7.0,No,21.3,ENE,15.0
25.0,38.0,1004.9,4.0,39.0,0.0,NE,12.8,SW,17.0,2011-02-15,38.5,1008.8,30.5,43.0,PearceRAAF,No,3.0,No,23.8,SSW,22.0
22.0,41.0,1003.3,5.0,39.9,0.0,E,10.6,ESE,19.0,2011-02-16,39.3,1007.7,32.0,63.0,PearceRAAF,No,1.0,No,24.6,ESE,24.0
34.0,51.0,1005.0,4.0,34.6,0.0,SE,11.3,SE,19.0,2011-02-17,32.7,1008.9,27.1,,PearceRAAF,No,1.0,No,21.8,,22.0
29.0,49.0,1004.2,4.0,34.0,0.0,E,12.8,ENE,22.0,2011-02-18,33.2,1007.5,26.5,39.0,PearceRAAF,No,4.0,No,21.3,NE,11.0
20.0,45.0,1005.7,1.0,37.3,0.0,ESE,12.3,ESE,13.0,2011-02-19,36.3,1008.4,28.1,61.0,PearceRAAF,No,,No,19.7,E,22.0
40.0,57.0,1011.6,,30.9,0.0,E,0.0,E,31.0,2011-02-20,29.6,1013.4,22.9,57.0,PearceRAAF,No,,No,21.2,E,26.0
19.0,46.0,1008.7,2.0,36.7,0.0,ENE,12.2,E,24.0,2011-02-21,36.2,1013.3,27.7,48.0,PearceRAAF,No,2.0,No,22.9,E,26.0
19.0,44.0,1005.4,2.0,36.3,0.0,NE,12.2,E,19.0,2011-02-22,34.7,1010.4,25.2,56.0,PearceRAAF,No,1.0,No,21.2,E,30.0
29.0,48.0,1005.0,2.0,34.7,0.0,E,12.3,E,24.0,2011-02-23,33.7,1008.7,25.8,50.0,PearceRAAF,No,0.0,No,21.7,E,20.0
48.0,55.0,1004.3,7.0,34.2,0.0,E,7.4,ESE,31.0,2011-02-24,32.0,1006.6,27.8,44.0,PearceRAAF,No,5.0,No,25.3,E,22.0
53.0,44.0,1003.1,1.0,39.5,0.0,E,11.0,E,17.0,2011-02-25,34.3,1005.3,32.0,,PearceRAAF,,1.0,No,25.6,,19.0
27.0,63.0,1005.2,,39.6,,NNW,11.9,SW,9.0,2011-02-26,37.6,1007.4,28.6,43.0,PearceRAAF,,,,20.4,WSW,28.0
24.0,44.0,1003.7,,40.9,,E,11.2,WSW,17.0,2011-02-27,38.5,1007.3,29.7,44.0,PearceRAAF,No,,,23.5,WSW,35.0
55.0,43.0,1004.8,8.0,39.7,0.6,ENE,10.1,NW,15.0,2011-02-28,29.3,1007.2,32.3,,PearceRAAF,No,1.0,No,26.4,,28.0
28.0,49.0,1008.9,1.0,35.2,0.0,E,11.7,ENE,33.0,2011-03-01,33.7,1011.7,25.4,63.0,PearceRAAF,No,1.0,No,21.8,E,28.0
23.0,42.0,1008.9,0.0,33.1,0.0,E,11.7,E,24.0,2011-03-02,31.8,1012.8,24.6,44.0,PearceRAAF,No,0.0,No,21.8,E,24.0
22.0,36.0,1006.8,1.0,34.8,0.0,ENE,11.5,E,28.0,2011-03-03,33.8,1011.5,25.8,43.0,PearceRAAF,No,1.0,No,20.5,ENE,20.0
29.0,33.0,1003.4,3.0,37.0,0.0,NNE,11.3,WSW,19.0,2011-03-04,33.8,1006.8,29.5,44.0,PearceRAAF,No,2.0,No,24.2,WSW,31.0
42.0,57.0,1006.7,,30.3,0.0,SSW,9.1,WSW,20.0,2011-03-05,28.5,1007.3,25.6,50.0,PearceRAAF,No,1.0,No,21.8,SE,28.0
35.0,40.0,1012.2,,28.5,0.0,S,10.8,SW,20.0,2011-03-06,27.3,1013.5,23.2,50.0,PearceRAAF,No,,No,16.0,SSW,28.0
29.0,46.0,1011.2,,30.0,0.0,ESE,11.6,SW,13.0,2011-03-07,29.2,1015.5,22.4,46.0,PearceRAAF,No,,No,15.9,WSW,26.0
26.0,40.0,1009.9,1.0,32.4,0.0,ESE,11.6,SW,9.0,2011-03-08,31.4,1013.1,23.2,44.0,PearceRAAF,No,0.0,No,17.0,SSW,28.0
23.0,34.0,1010.0,1.0,34.9,0.0,ESE,11.4,WSW,13.0,2011-03-09,34.3,1013.8,25.4,54.0,PearceRAAF,No,0.0,No,17.9,E,26.0
31.0,40.0,1007.1,0.0,35.2,0.0,ESE,11.0,SW,6.0,2011-03-10,31.1,1009.6,26.0,44.0,PearceRAAF,No,2.0,No,15.1,WSW,28.0
32.0,41.0,1010.0,,29.1,0.0,SSE,10.9,SW,20.0,2011-03-11,27.6,1012.0,23.6,44.0,PearceRAAF,No,1.0,No,15.8,WSW,28.0
28.0,49.0,1014.8,1.0,28.9,0.0,ESE,10.8,S,19.0,2011-03-12,27.5,1017.1,22.0,54.0,PearceRAAF,No,,No,16.1,ESE,19.0
23.0,44.0,1015.3,,30.9,0.0,E,11.3,SE,33.0,2011-03-13,30.3,1020.2,21.9,63.0,PearceRAAF,No,,No,16.9,ESE,22.0
17.0,37.0,1010.3,2.0,35.2,0.0,ENE,11.2,ENE,35.0,2011-03-14,34.8,1014.5,25.4,57.0,PearceRAAF,No,1.0,No,20.6,ENE,17.0
15.0,34.0,1009.9,1.0,35.8,0.0,ENE,11.2,ESE,30.0,2011-03-15,34.8,1013.2,26.3,70.0,PearceRAAF,No,1.0,No,22.9,E,30.0
26.0,50.0,1008.3,2.0,33.8,0.0,E,10.9,ESE,26.0,2011-03-16,33.4,1012.2,25.0,69.0,PearceRAAF,No,1.0,No,19.9,E,26.0
28.0,56.0,1008.0,2.0,34.0,0.2,ENE,11.3,S,15.0,2011-03-17,32.1,1011.5,24.9,50.0,PearceRAAF,No,1.0,No,20.9,E,15.0
39.0,54.0,1009.0,1.0,32.8,0.0,ENE,11.3,WSW,7.0,2011-03-18,30.3,1010.8,26.6,39.0,PearceRAAF,No,0.0,No,17.5,WSW,28.0
34.0,73.0,1010.9,,30.6,0.0,SSW,10.9,SW,13.0,2011-03-19,29.0,1012.5,21.7,41.0,PearceRAAF,No,,No,15.6,SW,28.0
26.0,53.0,1011.1,,30.5,0.0,ESE,10.6,SE,26.0,2011-03-20,29.2,1015.7,21.4,63.0,PearceRAAF,No,,No,13.9,ESE,15.0
28.0,48.0,1009.3,1.0,32.5,0.0,E,10.8,ESE,24.0,2011-03-21,32.2,1013.5,21.9,67.0,PearceRAAF,No,2.0,No,17.4,E,17.0
34.0,39.0,1010.2,5.0,34.1,0.0,N,10.4,WSW,28.0,2011-03-22,31.1,1012.2,27.7,44.0,PearceRAAF,No,1.0,No,21.7,N,28.0
33.0,62.0,1012.6,1.0,35.2,0.0,WNW,10.9,WSW,7.0,2011-03-23,31.2,1014.8,24.0,41.0,PearceRAAF,No,2.0,No,14.4,NW,26.0
17.0,50.0,1015.6,3.0,36.2,0.0,E,10.2,NW,31.0,2011-03-24,35.7,1017.9,25.0,61.0,PearceRAAF,No,0.0,No,18.4,E,7.0
15.0,38.0,1017.6,,36.2,0.0,ENE,10.7,E,13.0,2011-03-25,35.5,1020.2,26.7,46.0,PearceRAAF,No,0.0,No,21.2,E,11.0
14.0,26.0,1017.3,,35.1,0.0,NE,10.7,ENE,20.0,2011-03-26,34.3,1020.7,28.1,41.0,PearceRAAF,No,,No,22.0,E,19.0
13.0,23.0,1015.4,,34.4,0.0,NNE,11.0,ENE,13.0,2011-03-27,33.7,1019.9,26.8,37.0,PearceRAAF,No,,No,14.4,SSW,13.0
16.0,20.0,1013.5,3.0,34.8,0.0,ESE,11.0,SW,4.0,2011-03-28,34.2,1017.5,28.2,,PearceRAAF,No,2.0,No,11.4,,28.0
15.0,51.0,1015.7,5.0,34.2,0.0,ESE,10.9,SE,19.0,2011-03-29,33.1,1018.6,23.6,57.0,PearceRAAF,No,1.0,No,17.6,E,13.0
16.0,51.0,1019.3,1.0,32.9,0.0,E,10.9,ESE,22.0,2011-03-30,32.6,1022.7,22.3,63.0,PearceRAAF,No,0.0,No,18.6,E,19.0
19.0,38.0,1020.3,1.0,32.1,0.0,ENE,10.9,E,17.0,2011-03-31,31.6,1023.8,24.6,44.0,PearceRAAF,No,0.0,No,19.4,E,17.0
31.0,59.0,1021.5,2.0,24.7,0.0,S,9.9,S,6.0,2011-05-01,24.3,1025.1,18.0,33.0,PearceRAAF,No,,No,7.0,SW,15.0
28.0,56.0,1020.4,4.0,25.6,0.0,ESE,8.7,E,15.0,2011-05-02,25.6,1024.6,17.9,30.0,PearceRAAF,No,0.0,No,10.0,E,15.0
26.0,44.0,1019.8,2.0,26.1,0.0,SW,8.9,NNE,7.0,2011-05-03,25.7,1023.7,19.7,30.0,PearceRAAF,No,0.0,No,9.9,E,7.0
24.0,40.0,1019.0,4.0,26.4,0.0,N,9.7,ESE,11.0,2011-05-04,25.0,1022.4,20.3,35.0,PearceRAAF,No,0.0,No,10.1,NNE,7.0
25.0,45.0,1017.8,5.0,26.0,0.0,,7.9,WSW,0.0,2011-05-05,24.9,1020.8,18.4,39.0,PearceRAAF,No,2.0,No,7.0,SW,19.0
34.0,58.0,1019.7,2.0,23.4,0.8,ESE,10.0,ESE,20.0,2011-05-06,23.1,1022.6,16.3,44.0,PearceRAAF,No,0.0,No,12.7,E,13.0
30.0,52.0,1017.5,,25.2,0.0,E,9.9,E,39.0,2011-05-07,25.0,1020.8,16.5,,PearceRAAF,No,,No,14.0,,19.0
22.0,42.0,1015.8,1.0,29.8,0.0,NNE,8.4,NNW,17.0,2011-05-08,28.5,1018.7,20.1,46.0,PearceRAAF,No,,No,16.5,ENE,6.0
36.0,68.0,1021.9,0.0,26.8,0.0,S,9.7,SSW,9.0,2011-05-09,26.2,1023.7,15.9,43.0,PearceRAAF,No,0.0,No,9.9,ESE,13.0
31.0,60.0,1026.0,0.0,25.4,0.0,E,9.3,E,33.0,2011-05-10,25.0,1028.3,18.1,59.0,PearceRAAF,No,3.0,No,15.9,E,17.0
29.0,59.0,1026.1,0.0,23.8,0.0,E,9.6,ENE,24.0,2011-05-11,23.2,1030.3,16.5,46.0,PearceRAAF,No,0.0,No,13.4,E,17.0
28.0,50.0,1024.1,0.0,23.5,0.0,E,10.2,E,20.0,2011-05-12,23.0,1028.5,15.9,35.0,PearceRAAF,No,0.0,No,10.5,E,19.0
29.0,48.0,1022.3,3.0,23.3,0.0,E,9.6,ENE,20.0,2011-05-13,22.5,1026.5,15.9,41.0,PearceRAAF,,1.0,No,11.3,ESE,22.0
33.0,48.0,1020.3,,21.9,,ENE,2.8,E,22.0,2011-05-14,21.7,1024.6,16.4,46.0,PearceRAAF,,,,11.6,E,24.0
52.0,51.0,1016.8,2.0,21.0,,ENE,1.4,ENE,24.0,2011-05-15,20.2,1020.6,18.5,44.0,PearceRAAF,No,,,15.8,ENE,17.0
50.0,55.0,1010.5,8.0,24.2,0.2,NNE,5.2,SSW,13.0,2011-05-16,22.6,1013.8,18.5,33.0,PearceRAAF,No,4.0,No,15.6,NE,6.0
59.0,96.0,1012.1,8.0,22.9,1.0,WNW,2.6,WSW,6.0,2011-05-17,21.8,1014.0,17.1,41.0,PearceRAAF,Yes,5.0,No,14.9,SW,15.0
54.0,96.0,1018.5,5.0,21.5,4.8,,9.4,ENE,0.0,2011-05-18,19.9,1019.9,13.5,31.0,PearceRAAF,No,1.0,Yes,8.3,ESE,6.0
34.0,66.0,1017.4,4.0,24.9,0.0,NNE,9.4,NNW,13.0,2011-05-19,24.2,1021.0,17.5,39.0,PearceRAAF,No,0.0,No,13.2,NNW,19.0
89.0,88.0,1011.4,8.0,18.1,1.0,N,1.8,SW,26.0,2011-05-20,16.4,1008.3,18.1,70.0,PearceRAAF,,8.0,No,17.3,SW,22.0
47.0,93.0,1023.5,3.0,18.1,,SE,8.5,SSW,6.0,2011-05-21,17.7,1025.0,8.0,31.0,PearceRAAF,,,,3.4,SSW,15.0
40.0,88.0,1026.7,4.0,21.2,,S,8.5,S,6.0,2011-05-22,20.2,1029.3,10.0,33.0,PearceRAAF,Yes,,,3.8,S,17.0
45.0,84.0,1027.4,3.0,21.5,9.0,,8.3,ESE,0.0,2011-05-23,21.1,1031.1,12.8,31.0,PearceRAAF,No,0.0,Yes,6.2,E,19.0
50.0,77.0,1024.9,6.0,19.6,0.0,E,0.5,ESE,20.0,2011-05-24,18.9,1028.6,14.4,30.0,PearceRAAF,No,5.0,No,7.5,E,19.0
42.0,64.0,1021.4,6.0,20.2,0.0,ENE,3.8,E,20.0,2011-05-25,19.6,1025.4,15.5,33.0,PearceRAAF,No,6.0,No,13.1,ESE,17.0
44.0,60.0,1019.0,5.0,20.3,0.0,ENE,5.2,ENE,22.0,2011-05-26,19.6,1022.1,15.0,,PearceRAAF,No,7.0,No,14.0,,13.0
35.0,51.0,1016.4,2.0,22.4,0.0,ENE,9.1,ESE,22.0,2011-05-27,21.9,1019.2,15.3,44.0,PearceRAAF,,2.0,No,13.3,E,9.0
22.0,49.0,1015.2,,26.0,,NE,9.4,NW,6.0,2011-05-28,25.5,1018.1,16.9,30.0,PearceRAAF,,,,8.6,N,19.0
28.0,34.0,1011.3,,25.8,,NNE,6.6,NNW,7.0,2011-05-29,24.9,1014.7,19.9,54.0,PearceRAAF,Yes,,,7.5,NNW,37.0
59.0,92.0,1010.4,6.0,22.5,19.6,N,6.7,WNW,19.0,2011-05-30,20.6,1010.9,17.0,,PearceRAAF,Yes,3.0,Yes,15.5,,24.0
67.0,90.0,1013.1,8.0,21.3,2.2,N,3.2,W,22.0,2011-05-31,19.3,1015.7,14.1,,PearceRAAF,Yes,7.0,Yes,11.9,,17.0
65.0,86.0,1010.6,5.0,21.6,4.0,NW,,WNW,15.0,2011-06-01,21.5,1012.6,17.4,52.0,PearceRAAF,Yes,5.0,Yes,13.8,WSW,30.0
51.0,77.0,1017.4,4.0,19.8,29.0,SE,8.2,S,11.0,2011-06-02,19.0,1017.7,15.7,28.0,PearceRAAF,No,4.0,Yes,14.0,N,15.0
42.0,64.0,1020.3,,18.9,0.0,S,8.6,S,7.0,2011-06-03,18.6,1022.4,13.7,30.0,PearceRAAF,No,3.0,No,8.7,S,15.0
54.0,74.0,1017.8,,17.3,0.0,ESE,1.9,SE,13.0,2011-06-04,16.5,1021.7,12.0,24.0,PearceRAAF,No,,No,10.0,ESE,13.0
38.0,55.0,1017.4,,,0.0,E,9.9,ESE,20.0,2011-06-05,18.2,1019.7,12.7,,PearceRAAF,No,,No,9.6,,22.0
39.0,60.0,1020.4,1.0,19.1,0.0,E,9.3,SE,22.0,2011-06-06,18.1,1021.7,13.0,43.0,PearceRAAF,No,,No,7.6,ESE,26.0
48.0,69.0,1024.6,5.0,18.0,0.0,E,8.6,ESE,17.0,2011-06-07,17.1,1026.3,12.6,41.0,PearceRAAF,No,0.0,No,9.3,ESE,20.0
49.0,70.0,1024.9,2.0,19.5,0.0,E,9.2,ESE,17.0,2011-06-08,19.4,1027.2,13.3,50.0,PearceRAAF,No,0.0,No,5.2,ESE,22.0
34.0,63.0,1024.0,0.0,19.6,0.0,ENE,9.2,NE,28.0,2011-06-09,19.3,1027.6,14.0,56.0,PearceRAAF,No,2.0,No,12.8,E,24.0
27.0,59.0,1021.9,5.0,20.0,0.0,NNE,7.2,NNE,15.0,2011-06-10,19.8,1025.7,13.4,44.0,PearceRAAF,No,2.0,No,10.3,NNE,20.0
29.0,53.0,1022.5,,19.6,0.0,NE,8.4,NNE,20.0,2011-06-11,18.8,1025.0,12.8,50.0,PearceRAAF,No,,No,11.0,NNE,28.0
29.0,51.0,1024.3,,20.8,0.0,NNE,9.2,NE,15.0,2011-06-12,20.2,1027.0,13.9,46.0,PearceRAAF,No,,No,11.6,ENE,20.0
33.0,49.0,1019.3,8.0,17.8,0.0,NNE,0.2,NNE,20.0,2011-06-13,17.4,1024.2,13.3,54.0,PearceRAAF,Yes,8.0,No,10.0,NE,19.0
83.0,74.0,1015.3,8.0,14.1,4.0,NNE,0.0,N,28.0,2011-06-14,13.4,1016.7,11.0,67.0,PearceRAAF,Yes,8.0,Yes,10.1,N,30.0
53.0,93.0,1017.3,5.0,20.1,3.4,NNW,4.9,W,20.0,2011-06-15,18.6,1018.6,12.5,48.0,PearceRAAF,Yes,6.0,Yes,10.9,W,28.0
58.0,92.0,1023.8,5.0,19.2,5.4,SSW,6.6,NW,7.0,2011-06-16,18.2,1024.5,13.5,30.0,PearceRAAF,No,7.0,Yes,11.0,SW,7.0
55.0,76.0,1023.4,4.0,20.2,0.0,ENE,3.1,NNW,15.0,2011-06-17,19.1,1027.0,12.8,35.0,PearceRAAF,,7.0,No,7.2,N,17.0
77.0,72.0,1018.8,1.0,19.8,,N,4.1,WSW,15.0,2011-06-18,18.5,1021.0,15.0,48.0,PearceRAAF,,8.0,,11.1,W,33.0
64.0,83.0,1021.0,4.0,19.6,,NNE,5.5,W,13.0,2011-06-19,19.2,1022.4,14.4,48.0,PearceRAAF,Yes,1.0,,11.0,W,22.0
69.0,83.0,1023.1,7.0,20.3,5.8,S,4.8,SSW,9.0,2011-06-20,18.9,1023.2,16.0,37.0,PearceRAAF,No,6.0,Yes,13.0,WSW,15.0
51.0,81.0,1025.8,4.0,20.3,0.4,E,6.0,ESE,11.0,2011-06-21,19.4,1027.9,15.6,26.0,PearceRAAF,No,8.0,No,10.5,ESE,7.0
50.0,68.0,1019.9,0.0,20.8,0.0,ENE,9.2,N,19.0,2011-06-22,20.3,1024.2,13.8,30.0,PearceRAAF,No,0.0,No,7.3,ENE,11.0
59.0,85.0,1014.7,7.0,22.1,0.0,N,2.6,W,7.0,2011-06-23,21.1,1018.1,13.2,30.0,PearceRAAF,No,5.0,No,6.5,NW,15.0
57.0,80.0,1007.2,6.0,22.5,0.0,N,5.0,NNW,24.0,2011-06-24,21.5,1011.8,16.5,87.0,PearceRAAF,,6.0,No,11.6,NNW,35.0
64.0,91.0,1017.9,6.0,18.4,,NNE,4.4,WSW,13.0,2011-06-25,16.9,1016.2,13.4,50.0,PearceRAAF,,7.0,,9.9,WNW,22.0
59.0,90.0,1023.3,2.0,19.0,,S,1.4,S,13.0,2011-06-26,18.5,1024.7,12.5,20.0,PearceRAAF,Yes,8.0,,9.0,SW,2.0
39.0,57.0,1012.7,5.0,23.7,22.0,NNW,8.4,N,9.0,2011-06-27,23.2,1019.5,15.6,46.0,PearceRAAF,Yes,5.0,Yes,12.2,N,26.0
94.0,86.0,1006.1,8.0,15.7,5.2,NNE,0.0,WSW,13.0,2011-06-28,14.6,1007.0,14.6,61.0,PearceRAAF,Yes,8.0,Yes,14.6,N,17.0
64.0,94.0,1012.8,7.0,17.0,31.2,NE,5.4,N,6.0,2011-06-29,15.9,1013.4,12.4,30.0,PearceRAAF,No,6.0,Yes,11.0,WSW,11.0
95.0,74.0,1008.3,8.0,17.3,0.6,N,2.2,N,22.0,2011-06-30,15.8,1010.3,15.1,65.0,PearceRAAF,Yes,4.0,No,10.2,NW,22.0
53.0,85.0,1016.1,3.0,17.4,13.6,,4.6,WSW,0.0,2011-07-01,16.6,1017.5,11.0,50.0,PearceRAAF,Yes,5.0,Yes,7.8,WSW,24.0
66.0,81.0,1014.6,2.0,15.7,11.6,SW,6.1,SW,17.0,2011-07-02,15.1,1016.4,12.8,44.0,PearceRAAF,Yes,7.0,Yes,9.1,SW,28.0
59.0,88.0,1019.3,8.0,14.4,5.6,,7.3,SSW,0.0,2011-07-03,13.6,1019.0,9.8,26.0,PearceRAAF,No,4.0,Yes,6.8,SW,17.0
46.0,93.0,1027.2,3.0,15.0,0.0,SW,7.6,ESE,7.0,2011-07-04,14.6,1028.6,5.8,28.0,PearceRAAF,No,1.0,No,0.7,ESE,17.0
42.0,75.0,1028.9,6.0,15.8,0.0,ESE,6.2,ENE,13.0,2011-07-05,15.7,1032.2,9.7,28.0,PearceRAAF,No,0.0,No,4.2,ESE,11.0
49.0,91.0,1028.5,3.0,16.5,0.0,,9.6,SSW,0.0,2011-07-06,16.2,1031.5,5.6,30.0,PearceRAAF,No,0.0,No,2.2,S,17.0
54.0,68.0,1029.7,7.0,14.9,0.0,NE,5.4,ESE,4.0,2011-07-07,14.4,1031.9,11.6,30.0,PearceRAAF,No,1.0,No,4.1,E,11.0
39.0,74.0,1030.7,6.0,16.3,0.0,ESE,2.9,ESE,13.0,2011-07-08,14.5,1033.5,11.4,39.0,PearceRAAF,No,8.0,No,6.6,SE,24.0
42.0,78.0,1027.9,2.0,15.8,0.0,E,4.2,ESE,17.0,2011-07-09,14.8,1033.1,10.0,44.0,PearceRAAF,No,7.0,No,8.2,E,17.0
66.0,56.0,1023.4,8.0,12.8,0.0,E,0.2,ESE,24.0,2011-07-10,12.3,1026.5,11.7,52.0,PearceRAAF,Yes,,No,5.3,E,15.0
83.0,87.0,1018.5,8.0,13.2,6.0,ENE,0.0,ENE,24.0,2011-07-11,12.4,1021.6,10.6,48.0,PearceRAAF,Yes,8.0,Yes,10.3,E,20.0
59.0,72.0,1015.8,3.0,16.9,6.4,ENE,9.3,ENE,24.0,2011-07-12,16.7,1019.1,12.4,39.0,PearceRAAF,No,,Yes,10.6,ENE,15.0
59.0,77.0,1017.4,7.0,19.1,0.0,ENE,7.9,NW,11.0,2011-07-13,18.1,1019.0,12.5,26.0,PearceRAAF,,1.0,No,9.5,E,6.0
49.0,68.0,1015.8,0.0,21.3,,,9.2,N,,2011-07-14,21.0,1019.7,15.1,,PearceRAAF,Yes,,,8.4,,20.0
91.0,85.0,1010.6,8.0,17.7,2.2,NNW,0.2,W,22.0,2011-07-15,16.6,1011.8,15.7,43.0,PearceRAAF,Yes,8.0,Yes,12.4,N,15.0
53.0,96.0,1018.4,6.0,18.2,18.6,WNW,8.0,SE,6.0,2011-07-16,17.5,1019.2,10.8,22.0,PearceRAAF,No,6.0,Yes,8.8,ESE,17.0
52.0,68.0,1020.2,,17.4,0.0,E,6.5,ESE,15.0,2011-07-17,16.8,1022.5,12.3,37.0,PearceRAAF,No,,No,9.4,E,13.0
58.0,62.0,1018.2,7.0,17.6,0.0,E,7.0,E,17.0,2011-07-18,16.5,1021.4,11.7,39.0,PearceRAAF,No,1.0,No,8.1,E,13.0
54.0,84.0,1015.9,4.0,18.7,0.0,E,7.8,N,9.0,2011-07-19,18.2,1018.6,12.5,31.0,PearceRAAF,No,6.0,No,10.8,E,13.0
72.0,74.0,1015.0,8.0,18.9,0.6,N,3.5,WNW,17.0,2011-07-20,16.4,1016.6,15.4,33.0,PearceRAAF,Yes,3.0,No,10.4,W,20.0
71.0,88.0,1013.9,6.0,18.0,8.2,NE,5.8,NNW,7.0,2011-07-21,16.2,1016.7,11.7,35.0,PearceRAAF,Yes,5.0,Yes,8.7,WNW,11.0
90.0,79.0,1016.6,7.0,18.2,3.2,NNE,4.8,N,13.0,2011-07-22,14.6,1017.5,14.0,43.0,PearceRAAF,Yes,3.0,Yes,9.0,WNW,15.0
54.0,94.0,1019.0,8.0,19.0,20.2,NNE,3.6,NW,2.0,2011-07-23,18.7,1020.9,12.1,28.0,PearceRAAF,No,1.0,Yes,7.6,N,11.0
43.0,66.0,1015.7,8.0,21.9,0.0,ENE,3.9,NNE,20.0,2011-07-24,21.2,1017.7,15.3,35.0,PearceRAAF,No,,No,12.1,NE,17.0
84.0,64.0,1013.7,8.0,19.3,0.0,NE,0.0,N,13.0,2011-07-25,16.5,1014.4,17.3,48.0,PearceRAAF,Yes,8.0,No,13.7,N,15.0
61.0,85.0,1014.9,5.0,19.9,1.2,NNW,3.6,SSW,7.0,2011-07-26,19.4,1016.5,16.2,48.0,PearceRAAF,No,5.0,Yes,11.3,N,2.0
60.0,76.0,1007.0,8.0,21.1,0.0,NNE,6.3,NNW,22.0,2011-07-27,20.1,1012.9,14.9,,PearceRAAF,,0.0,No,7.9,,19.0
77.0,,1004.7,7.0,19.0,,,3.8,WNW,,2011-07-28,17.7,,,,PearceRAAF,,,,14.4,,37.0
56.0,78.0,1010.7,2.0,19.2,,N,6.2,WNW,15.0,2011-07-29,18.5,1011.3,14.6,70.0,PearceRAAF,Yes,7.0,,12.4,WNW,35.0
56.0,90.0,1009.0,1.0,20.7,17.0,N,7.2,NW,20.0,2011-07-30,20.0,1011.3,16.0,59.0,PearceRAAF,Yes,4.0,Yes,13.2,NW,39.0
72.0,77.0,1009.6,6.0,20.4,6.0,NW,6.6,W,26.0,2011-07-31,17.0,1007.9,16.7,70.0,PearceRAAF,Yes,1.0,Yes,14.1,WNW,35.0
72.0,92.0,1010.7,7.0,20.2,5.0,N,3.2,WNW,24.0,2011-08-01,17.1,1012.1,14.7,67.0,PearceRAAF,Yes,7.0,Yes,12.0,W,31.0
74.0,92.0,1011.8,7.0,20.2,15.0,N,4.7,WNW,20.0,2011-08-02,19.2,1013.8,15.5,70.0,PearceRAAF,Yes,6.0,Yes,13.8,W,35.0
65.0,71.0,1019.2,7.0,17.5,6.4,WSW,6.0,WSW,17.0,2011-08-03,15.0,1019.7,13.7,56.0,PearceRAAF,Yes,5.0,Yes,10.9,WSW,37.0
51.0,90.0,1024.7,3.0,16.1,4.0,,9.6,SSW,0.0,2011-08-04,15.7,1026.2,8.8,26.0,PearceRAAF,No,0.0,Yes,5.0,S,13.0
43.0,68.0,1022.6,1.0,15.6,0.2,E,9.8,NE,20.0,2011-08-05,15.0,1026.6,9.8,35.0,PearceRAAF,,0.0,No,4.1,E,19.0
37.0,49.0,1014.2,1.0,19.9,,ENE,9.7,NNE,28.0,2011-08-06,19.6,1017.6,11.8,,PearceRAAF,,,,8.4,,24.0
56.0,81.0,1014.8,1.0,20.9,,NNE,6.6,W,4.0,2011-08-07,20.3,1016.4,15.8,33.0,PearceRAAF,Yes,2.0,,11.0,NE,19.0
69.0,87.0,1015.8,7.0,18.6,6.6,N,5.2,W,22.0,2011-08-08,17.3,1016.8,15.7,54.0,PearceRAAF,Yes,7.0,Yes,12.6,W,26.0
51.0,88.0,1020.0,5.0,17.9,9.2,N,8.0,W,6.0,2011-08-09,17.7,1021.3,12.6,,PearceRAAF,No,6.0,Yes,9.6,,15.0
42.0,65.0,1021.2,4.0,18.4,0.0,ESE,9.6,ENE,19.0,2011-08-10,18.3,1023.4,12.5,28.0,PearceRAAF,No,1.0,No,4.2,ESE,9.0
46.0,73.0,1018.3,5.0,18.5,0.0,WSW,8.9,E,4.0,2011-08-11,17.6,1022.8,10.7,,PearceRAAF,No,3.0,No,5.6,,17.0
50.0,59.0,1010.7,,21.7,0.0,NE,9.7,NNE,11.0,2011-08-12,20.8,1014.9,14.0,41.0,PearceRAAF,,0.0,No,9.7,ENE,19.0
41.0,72.0,1003.7,2.0,23.6,,NNE,6.9,NNW,19.0,2011-08-13,23.1,1009.6,16.4,,PearceRAAF,,,,11.3,,24.0
61.0,92.0,1013.4,6.0,18.5,,NW,4.5,WSW,13.0,2011-08-14,17.7,1012.3,14.2,46.0,PearceRAAF,Yes,8.0,,12.1,WSW,22.0
56.0,90.0,1007.5,4.0,19.7,11.2,N,7.3,WNW,20.0,2011-08-15,18.2,1012.4,13.9,,PearceRAAF,Yes,5.0,Yes,11.0,,48.0
