WindGustSpeed,Location,Pressure3pm,WindDir9am,RainToday,Temp3pmF,Temp9amF,WindGustDir,Humidity3pm,RainTomorrow,MinTempF,Evaporation,Date,WindDir3pm,WindSpeed3pm,Pressure9am,Rainfall,MaxTempF,Humidity9am,WindSpeed9am,Sunshine
35.0,Dartmoor,1017.8,,No,72.14,53.96,NW,70.0,No,48.56,2.4,2011-03-29,SW,22.0,1020.3,0.0,79.34,99.0,0.0,10.5
41.0,Dartmoor,1022.3,W,No,61.519999999999996,54.86,WSW,56.0,No,50.0,3.6,2011-03-30,SW,24.0,1019.7,0.4,63.14,99.0,15.0,5.7
28.0,Dartmoor,1028.2,,No,60.8,45.5,W,62.0,Yes,41.54,1.8,2011-03-31,SSW,15.0,1029.4,0.4,62.6,99.0,0.0,10.0
19.0,Dartmoor,1017.9,,Yes,60.62,56.84,SSW,80.0,No,55.76,0.4,2011-05-01,SSW,15.0,1019.3,11.2,63.68,99.0,0.0,5.6
20.0,Dartmoor,1018.7,,No,59.18,43.34,SSE,86.0,No,36.68,1.8,2011-05-02,SSW,6.0,1020.0,0.0,63.32,99.0,0.0,4.8
22.0,Dartmoor,1020.4,,No,57.379999999999995,51.620000000000005,SSW,71.0,No,43.519999999999996,0.4,2011-05-03,S,15.0,1021.2,0.0,60.62,99.0,0.0,7.2
39.0,Dartmoor,1023.2,,No,56.120000000000005,53.06,SW,93.0,No,44.42,2.0,2011-05-04,SSW,19.0,1022.6,0.6,61.7,99.0,0.0,3.9
19.0,Dartmoor,1027.0,E,No,54.68,51.98,ESE,66.0,No,48.74,0.8,2011-05-05,SSW,4.0,1028.9,0.4,56.120000000000005,76.0,6.0,0.0
17.0,Dartmoor,1023.2,,No,54.32,46.22,NE,68.0,No,43.34,1.2,2011-05-06,ENE,6.0,1026.2,0.0,55.94,92.0,0.0,0.1
17.0,Dartmoor,1016.1,NNE,No,56.3,46.94,SW,76.0,No,44.6,1.0,2011-05-07,SW,9.0,1018.5,0.0,58.64,95.0,6.0,0.8
35.0,Dartmoor,1018.6,,No,54.68,50.54,S,85.0,Yes,46.76,1.6,2011-05-08,S,22.0,1017.7,0.8,57.74,99.0,0.0,2.7
30.0,Dartmoor,1023.1,SSE,Yes,55.22,49.28,SE,73.0,No,41.0,1.0,2011-05-09,SSE,13.0,1025.0,1.2,57.74,96.0,6.0,6.4
46.0,Dartmoor,1014.6,,No,54.32,46.94,WSW,80.0,Yes,41.36,1.6,2011-05-10,NNW,17.0,1020.9,0.0,56.120000000000005,99.0,0.0,0.7
44.0,Dartmoor,1011.5,,Yes,50.72,46.4,WSW,99.0,Yes,44.06,1.2,2011-05-11,WSW,9.0,1014.0,14.6,55.4,99.0,0.0,0.6
43.0,Dartmoor,1013.6,WNW,Yes,56.120000000000005,55.22,SW,89.0,Yes,46.4,0.2,2011-05-12,WSW,24.0,1013.8,20.0,60.26,99.0,11.0,3.6
50.0,Dartmoor,1016.2,WNW,Yes,55.76,54.14,SSW,76.0,Yes,48.02,0.4,2011-05-13,SW,22.0,1015.1,3.2,57.74,100.0,13.0,4.4
43.0,Dartmoor,1027.7,SSW,Yes,54.32,51.620000000000005,SW,76.0,No,47.48,1.8,2011-05-14,SSW,15.0,1026.6,2.2,56.3,74.0,15.0,1.9
22.0,Dartmoor,1032.3,,No,55.22,48.74,WSW,73.0,No,46.58,0.8,2011-05-15,W,9.0,1033.0,1.0,57.379999999999995,97.0,0.0,1.2
28.0,Dartmoor,1030.9,WNW,No,55.22,51.44,WSW,79.0,No,48.56,2.2,2011-05-16,WNW,9.0,1032.9,0.0,55.76,83.0,7.0,0.0
20.0,Dartmoor,1028.5,NNE,No,56.48,51.26,N,63.0,No,49.1,0.4,2011-05-17,N,9.0,1031.4,0.0,58.82,83.0,6.0,3.0
37.0,Dartmoor,1025.3,NNE,No,57.379999999999995,49.28,N,72.0,No,41.18,2.6,2011-05-18,NNE,9.0,1027.6,0.2,58.459999999999994,78.0,13.0,1.6
28.0,Dartmoor,1024.3,NNE,No,61.16,53.24,N,71.0,No,49.1,1.6,2011-05-19,N,6.0,1026.3,0.0,63.14,68.0,6.0,1.1
26.0,Dartmoor,1019.6,NNE,No,67.28,54.32,NNE,53.0,No,52.7,2.4,2011-05-20,NNE,9.0,1023.9,0.0,67.64,67.0,4.0,6.0
33.0,Dartmoor,1012.5,N,No,66.38,56.48,NNE,69.0,Yes,52.52,3.6,2011-05-21,NE,9.0,1015.9,0.0,68.36,64.0,15.0,7.1
37.0,Dartmoor,1001.1,NNE,Yes,61.34,55.22,N,75.0,Yes,54.32,3.8,2011-05-22,N,13.0,1005.5,2.8,64.58,96.0,11.0,2.9
37.0,Dartmoor,1005.5,W,Yes,55.58,52.34,SSW,94.0,Yes,49.28,1.4,2011-05-23,SSW,15.0,1004.6,11.8,57.56,99.0,15.0,0.1
46.0,Dartmoor,1018.0,SSW,Yes,49.64,49.46,SSW,92.0,Yes,47.48,0.8,2011-05-24,S,15.0,1015.7,12.2,52.52,89.0,22.0,3.7
24.0,Dartmoor,1022.8,S,Yes,53.42,48.56,S,75.0,Yes,44.78,0.8,2011-05-25,S,7.0,1023.8,3.2,53.96,89.0,6.0,0.6
31.0,Dartmoor,1020.9,WNW,Yes,57.02,50.0,SSW,84.0,Yes,46.4,0.8,2011-05-26,SW,19.0,1022.6,2.6,57.56,99.0,9.0,6.9
26.0,Dartmoor,1021.6,NW,Yes,55.58,49.1,SW,88.0,Yes,46.58,0.8,2011-05-27,WSW,13.0,1022.9,7.4,58.82,100.0,2.0,4.3
17.0,Dartmoor,1023.7,,Yes,52.879999999999995,47.48,S,99.0,Yes,45.68,1.0,2011-05-28,S,11.0,1025.5,2.6,54.32,100.0,0.0,1.4
20.0,Dartmoor,1025.4,,Yes,54.86,49.46,S,86.0,No,46.22,1.0,2011-05-29,SSE,6.0,1026.8,1.6,59.540000000000006,100.0,0.0,2.3
15.0,Dartmoor,1026.7,,No,55.94,43.7,SSW,80.0,No,38.12,0.6,2011-05-30,SSE,6.0,1029.1,0.0,59.18,99.0,0.0,3.4
17.0,Dartmoor,1023.4,,No,55.76,35.24,N,77.0,No,31.1,0.6,2011-05-31,NW,6.0,1025.7,0.2,57.02,99.0,0.0,6.4
19.0,Dartmoor,1024.6,,No,60.08,35.96,N,69.0,No,30.38,1.0,2011-06-01,N,2.0,1026.5,0.2,60.8,99.0,0.0,9.4
33.0,Dartmoor,1018.4,N,No,64.75999999999999,49.82,N,66.0,No,35.78,1.2,2011-06-02,N,13.0,1022.8,0.0,65.66,99.0,13.0,7.9
35.0,Dartmoor,1013.7,NW,No,58.64,52.879999999999995,NW,71.0,Yes,49.82,1.6,2011-06-03,W,15.0,1014.8,0.8,60.26,96.0,9.0,4.1
35.0,Dartmoor,1015.3,NW,Yes,57.379999999999995,46.4,W,64.0,No,43.519999999999996,1.8,2011-06-04,W,17.0,1015.5,1.8,59.18,97.0,4.0,7.6
54.0,Dartmoor,1008.6,NNW,No,50.18,50.54,NW,96.0,Yes,46.04,2.0,2011-06-05,WNW,28.0,1011.7,0.2,58.28,89.0,20.0,4.5
30.0,Dartmoor,1018.8,NE,Yes,49.64,37.76,NNW,91.0,Yes,32.36,2.2,2011-06-06,NW,13.0,1020.2,11.4,54.14,99.0,4.0,4.1
59.0,Dartmoor,1018.0,WSW,Yes,47.48,48.02,WSW,84.0,Yes,37.22,0.4,2011-06-07,WSW,20.0,1016.1,3.0,52.52,85.0,20.0,6.3
52.0,Dartmoor,1024.8,S,Yes,49.1,47.120000000000005,S,80.0,Yes,41.54,1.4,2011-06-08,S,19.0,1024.6,3.8,51.620000000000005,79.0,13.0,7.3
41.0,Dartmoor,1025.0,S,Yes,53.78,49.82,S,89.0,No,45.14,0.6,2011-06-09,S,20.0,1026.1,2.4,56.84,99.0,9.0,3.6
33.0,Dartmoor,1027.5,S,No,53.42,50.36,SE,83.0,No,48.02,1.0,2011-06-10,S,13.0,1027.7,0.8,55.4,96.0,13.0,0.1
22.0,Dartmoor,1031.1,SSE,No,53.6,48.92,S,97.0,No,46.04,0.8,2011-06-11,S,9.0,1032.5,0.0,55.4,92.0,6.0,1.2
33.0,Dartmoor,1031.0,S,No,53.78,47.48,SSE,76.0,No,45.68,0.8,2011-06-12,SSE,20.0,1033.0,0.8,57.02,98.0,11.0,6.8
26.0,Dartmoor,1028.3,,No,55.4,43.7,ESE,72.0,No,40.82,1.4,2011-06-13,ESE,11.0,1030.8,0.0,58.1,99.0,0.0,3.9
28.0,Dartmoor,1028.0,,No,54.86,41.0,E,75.0,No,32.36,1.0,2011-06-14,ESE,13.0,1029.9,0.0,57.92,99.0,0.0,4.1
15.0,Dartmoor,1024.8,NE,No,57.2,40.64,NNW,69.0,No,33.26,1.2,2011-06-15,NW,2.0,1027.9,0.2,57.92,99.0,9.0,8.6
33.0,Dartmoor,1012.5,N,No,52.52,44.96,N,76.0,Yes,32.9,0.8,2011-06-16,N,15.0,1019.2,0.2,54.68,94.0,13.0,0.6
48.0,Dartmoor,1013.0,W,Yes,55.4,48.379999999999995,W,71.0,Yes,44.96,1.0,2011-06-17,WSW,20.0,1011.5,5.2,56.120000000000005,84.0,13.0,5.3
30.0,Dartmoor,1015.1,W,Yes,56.66,53.24,W,93.0,No,46.94,1.2,2011-06-18,W,15.0,1016.1,2.0,58.1,99.0,7.0,5.0
48.0,Dartmoor,1006.7,NNW,No,55.94,54.5,NNW,99.0,Yes,49.28,1.8,2011-06-19,NNW,17.0,1009.8,0.6,59.36,93.0,30.0,1.0
85.0,Dartmoor,997.7,NNW,Yes,56.84,55.22,NNW,91.0,Yes,48.2,0.2,2011-06-20,NNW,31.0,1003.1,9.4,58.459999999999994,90.0,35.0,0.1
56.0,Dartmoor,1004.7,NW,Yes,47.66,42.44,W,89.0,Yes,40.1,3.2,2011-06-21,WSW,19.0,1001.8,37.4,52.52,97.0,15.0,5.0
48.0,Dartmoor,1010.7,NNW,Yes,56.84,46.22,W,93.0,Yes,41.9,1.5,2011-06-22,W,20.0,1011.5,9.8,57.56,99.0,9.0,2.0
37.0,Dartmoor,1019.5,NW,Yes,57.02,50.54,WNW,83.0,No,46.22,0.5,2011-06-23,W,13.0,1019.6,3.6,58.64,99.0,6.0,1.7
35.0,Dartmoor,1024.3,NNW,No,55.94,53.78,NW,99.0,Yes,48.74,0.6,2011-06-24,NW,19.0,1024.8,0.8,59.36,100.0,13.0,1.7
46.0,Dartmoor,1022.2,N,Yes,59.540000000000006,49.28,N,65.0,No,43.519999999999996,0.6,2011-06-25,N,24.0,1026.1,2.4,60.440000000000005,89.0,17.0,8.2
35.0,Dartmoor,1021.1,NNW,No,57.02,50.9,N,92.0,Yes,47.3,2.2,2011-06-26,NW,6.0,1019.9,0.2,59.36,72.0,17.0,6.1
11.0,Dartmoor,1029.8,,Yes,57.2,42.260000000000005,NW,91.0,No,38.12,1.4,2011-06-27,,0.0,1030.1,1.4,60.62,100.0,0.0,4.8
20.0,Dartmoor,1032.2,,No,58.64,37.22,ENE,67.0,No,33.8,0.8,2011-06-28,E,9.0,1034.8,0.4,60.26,99.0,0.0,8.3
31.0,Dartmoor,1031.2,ENE,No,61.519999999999996,40.1,NNE,61.0,No,33.44,1.0,2011-06-29,NNE,9.0,1033.5,0.2,62.059999999999995,99.0,6.0,8.9
35.0,Dartmoor,1029.1,NNE,No,57.74,53.96,NNE,73.0,No,39.56,1.2,2011-06-30,N,17.0,1032.4,0.0,58.82,74.0,13.0,1.5
41.0,Dartmoor,1022.2,NNE,No,61.519999999999996,53.78,NNE,63.0,No,52.879999999999995,1.2,2011-07-01,NNE,19.0,1026.0,0.0,63.32,74.0,20.0,3.8
46.0,Dartmoor,1010.3,NNE,No,52.52,50.54,N,87.0,Yes,50.0,2.8,2011-07-02,NNE,19.0,1015.7,0.0,55.94,75.0,26.0,0.0
41.0,Dartmoor,1007.0,N,Yes,58.1,51.8,N,72.0,Yes,50.36,2.2,2011-07-03,NNW,22.0,1009.7,23.8,59.72,96.0,22.0,8.8
65.0,Dartmoor,1002.1,N,Yes,49.82,47.84,WNW,88.0,Yes,47.120000000000005,1.6,2011-07-04,NW,26.0,1002.3,2.4,54.86,97.0,26.0,5.2
69.0,Dartmoor,1008.3,W,Yes,52.34,47.84,W,83.0,Yes,43.16,2.0,2011-07-05,W,22.0,1007.6,9.0,53.78,89.0,33.0,4.1
44.0,Dartmoor,1001.8,NNW,Yes,52.16,47.84,WSW,92.0,Yes,44.78,0.6,2011-07-06,WNW,13.0,1004.7,5.2,54.14,99.0,19.0,1.3
41.0,Dartmoor,1022.5,W,Yes,51.620000000000005,42.8,SSW,76.0,No,39.92,0.6,2011-07-07,SW,11.0,1018.5,14.8,52.879999999999995,97.0,2.0,4.3
41.0,Dartmoor,1022.1,NW,No,52.52,48.02,WNW,87.0,Yes,42.620000000000005,0.2,2011-07-08,WNW,24.0,1024.2,0.0,54.14,95.0,15.0,3.9
37.0,Dartmoor,1020.0,WNW,Yes,53.96,47.3,WNW,76.0,No,45.14,1.0,2011-07-09,WNW,19.0,1022.5,2.2,55.94,93.0,11.0,6.8
54.0,Dartmoor,1014.7,WNW,No,50.54,51.08,WSW,87.0,Yes,44.239999999999995,1.6,2011-07-10,SW,20.0,1013.5,0.0,54.5,90.0,22.0,1.4
35.0,Dartmoor,1025.3,WSW,Yes,51.8,49.46,SW,74.0,No,45.32,1.4,2011-07-11,W,17.0,1025.4,3.2,53.42,80.0,9.0,0.2
46.0,Dartmoor,1021.6,NW,No,50.9,49.46,WNW,94.0,Yes,47.84,0.6,2011-07-12,W,19.0,1023.9,0.2,55.4,89.0,13.0,0.9
41.0,Dartmoor,1022.1,WSW,Yes,52.879999999999995,48.02,SW,73.0,No,46.22,1.4,2011-07-13,SW,20.0,1021.6,3.6,54.68,99.0,7.0,2.5
22.0,Dartmoor,1032.5,,No,55.58,44.239999999999995,S,75.0,No,39.2,0.2,2011-07-14,SSW,13.0,1031.9,0.4,57.02,99.0,0.0,6.7
28.0,Dartmoor,1032.6,,No,51.8,39.74,ESE,68.0,No,34.34,0.8,2011-07-15,E,17.0,1036.5,0.0,54.86,99.0,0.0,1.8
26.0,Dartmoor,1021.8,ESE,No,54.32,35.24,NNE,67.0,No,31.28,1.0,2011-07-16,NNE,15.0,1027.0,0.0,55.22,99.0,2.0,9.6
30.0,Dartmoor,1014.3,NNE,No,47.84,46.94,NNE,99.0,Yes,34.88,1.4,2011-07-17,N,17.0,1016.4,0.0,49.28,91.0,15.0,0.0
46.0,Dartmoor,1020.1,WSW,Yes,51.26,48.92,SW,99.0,Yes,40.82,0.2,2011-07-18,SW,22.0,1018.6,28.4,51.8,99.0,20.0,0.4
31.0,Dartmoor,1026.5,S,Yes,53.42,49.64,S,81.0,No,46.76,0.4,2011-07-19,S,15.0,1026.6,7.8,54.68,99.0,15.0,2.2
35.0,Dartmoor,1027.1,ESE,No,55.76,47.3,SE,79.0,No,42.8,0.2,2011-07-20,SE,17.0,1028.4,0.2,58.28,100.0,4.0,7.2
39.0,Dartmoor,1026.0,SSE,No,53.96,39.38,ESE,72.0,No,35.06,1.4,2011-07-21,ESE,20.0,1029.0,0.0,55.76,98.0,9.0,8.1
31.0,Dartmoor,1023.3,ESE,No,57.379999999999995,50.18,ESE,75.0,No,39.38,1.6,2011-07-22,E,13.0,1025.5,0.0,58.459999999999994,88.0,11.0,8.1
28.0,Dartmoor,1020.1,,No,50.0,40.1,N,85.0,Yes,36.5,2.2,2011-07-23,NNE,11.0,1023.3,0.0,51.620000000000005,99.0,0.0,0.4
26.0,Dartmoor,1011.8,NE,Yes,52.879999999999995,48.2,N,99.0,Yes,40.1,0.2,2011-07-24,NE,7.0,1014.7,9.2,53.6,99.0,6.0,1.1
37.0,Dartmoor,1018.0,,Yes,56.120000000000005,43.879999999999995,SW,77.0,Yes,38.839999999999996,0.6,2011-07-25,SW,19.0,1017.5,6.0,57.379999999999995,100.0,0.0,7.5
31.0,Dartmoor,1025.1,,Yes,53.78,44.78,WSW,67.0,No,42.980000000000004,0.8,2011-07-26,SSW,9.0,1024.8,2.4,55.4,99.0,0.0,1.0
37.0,Dartmoor,1024.9,,No,55.4,36.32,N,68.0,No,30.38,1.2,2011-07-27,NNW,17.0,1027.6,0.2,56.3,99.0,0.0,9.1
31.0,Dartmoor,1020.8,N,No,61.519999999999996,48.74,N,62.0,No,36.14,2.4,2011-07-28,N,17.0,1023.4,0.0,62.6,75.0,17.0,7.2
41.0,Dartmoor,1015.7,NNE,No,56.84,50.0,NNE,61.0,No,48.2,1.8,2011-07-29,NNE,17.0,1019.8,0.0,57.56,66.0,15.0,2.4
39.0,Dartmoor,1012.6,N,No,61.88,51.620000000000005,N,72.0,No,50.0,3.2,2011-07-30,NNW,17.0,1014.2,0.4,63.14,85.0,17.0,7.3
39.0,Dartmoor,1013.8,N,No,63.68,50.36,NW,66.0,No,47.48,2.4,2011-07-31,NNW,22.0,1015.6,0.2,64.58,84.0,13.0,9.3
57.0,Dartmoor,1011.4,N,No,63.32,56.66,WNW,71.0,No,50.36,2.8,2011-08-01,WNW,20.0,1011.4,0.0,65.84,61.0,19.0,5.5
46.0,Dartmoor,1010.7,N,No,66.38,49.46,NNW,60.0,No,42.08,2.6,2011-08-02,NNW,26.0,1013.8,0.4,67.64,100.0,9.0,6.5
61.0,Dartmoor,1009.3,E,No,73.04,52.16,NNW,48.0,Yes,49.28,0.8,2011-08-03,N,19.0,1013.7,0.0,73.58,99.0,2.0,8.0
33.0,Dartmoor,1015.4,N,Yes,59.36,55.04,NNW,86.0,Yes,52.34,3.2,2011-08-04,N,11.0,1014.5,6.6,60.980000000000004,98.0,11.0,2.6
41.0,Dartmoor,1014.4,N,Yes,55.4,50.36,NE,80.0,No,49.82,1.8,2011-08-05,NNW,17.0,1015.5,18.6,56.84,98.0,15.0,2.5
28.0,Dartmoor,1013.6,NNE,No,56.3,48.92,NNE,69.0,Yes,44.06,1.1,2011-08-06,N,11.0,1016.3,0.0,58.459999999999994,96.0,15.0,7.8
22.0,Dartmoor,1012.5,,Yes,54.68,42.260000000000005,S,81.0,Yes,39.2,2.0,2011-08-07,S,13.0,1014.7,7.0,58.28,99.0,0.0,6.8
24.0,Dartmoor,1011.2,SSW,Yes,55.58,47.84,SE,76.0,Yes,42.260000000000005,1.6,2011-08-08,SE,15.0,1010.8,9.0,57.02,99.0,9.0,5.4
28.0,Dartmoor,1008.0,NW,Yes,55.22,48.02,SW,93.0,Yes,37.94,1.0,2011-08-09,WSW,13.0,1010.8,1.4,58.1,100.0,7.0,3.9
43.0,Dartmoor,1009.5,SE,Yes,59.0,54.5,SE,92.0,Yes,48.02,0.4,2011-08-10,SE,20.0,1009.0,6.4,60.08,96.0,19.0,3.5
37.0,Dartmoor,1018.4,,Yes,58.82,47.84,ESE,65.0,No,42.620000000000005,1.0,2011-08-11,SE,13.0,1019.1,5.6,59.9,100.0,0.0,8.3
28.0,Dartmoor,1020.1,E,No,54.5,40.1,SE,73.0,No,33.62,0.8,2011-08-12,SE,11.0,1022.1,0.0,56.48,99.0,4.0,9.5
13.0,Dartmoor,1021.9,,No,54.68,44.42,ENE,74.0,No,39.92,0.8,2011-08-13,S,7.0,1023.3,0.0,58.459999999999994,99.0,0.0,5.2
19.0,Dartmoor,1022.4,,No,61.34,39.38,N,62.0,Yes,35.42,1.0,2011-08-14,NNW,9.0,1025.5,0.2,62.24,100.0,0.0,8.7
37.0,Dartmoor,1014.3,NE,Yes,58.459999999999994,51.26,N,88.0,Yes,39.38,2.2,2011-08-15,N,17.0,1016.1,3.6,59.72,96.0,20.0,4.1
54.0,Dartmoor,1008.2,NE,Yes,56.66,53.24,NNE,94.0,Yes,48.74,1.0,2011-08-16,N,28.0,1013.7,9.2,60.980000000000004,100.0,11.0,
63.0,Dartmoor,1000.4,N,Yes,54.5,51.8,NW,81.0,Yes,51.44,1.6,2011-08-17,NW,35.0,998.9,9.6,57.92,95.0,30.0,4.2
63.0,Dartmoor,1009.9,W,Yes,53.6,50.9,WSW,99.0,Yes,47.84,1.8,2011-08-18,SW,35.0,1008.1,15.4,55.22,99.0,28.0,0.0
37.0,Dartmoor,1025.6,S,Yes,58.64,54.86,SSW,95.0,No,50.9,0.4,2011-08-19,SSW,17.0,1025.0,15.6,60.440000000000005,100.0,13.0,2.0
19.0,Dartmoor,1029.6,ENE,No,64.04,54.14,E,77.0,No,50.9,0.2,2011-08-20,W,7.0,1031.2,0.0,64.58,99.0,4.0,4.0
28.0,Dartmoor,1033.2,NNE,No,65.48,50.72,NW,61.0,No,42.620000000000005,1.2,2011-08-21,NW,13.0,1034.5,0.2,66.74000000000001,100.0,2.0,9.9
35.0,Dartmoor,1033.9,ENE,No,63.86,49.82,N,51.0,No,40.28,2.6,2011-08-22,N,15.0,1037.6,0.0,64.94,99.0,2.0,10.2
37.0,Dartmoor,1028.3,N,No,68.0,53.42,N,50.0,No,47.3,3.4,2011-08-23,NW,20.0,1031.6,0.0,68.18,74.0,20.0,10.0
41.0,Dartmoor,1022.1,N,No,68.72,53.96,NNW,48.0,No,48.56,3.8,2011-08-24,NNW,20.0,1026.4,0.0,69.08,72.0,15.0,10.0
54.0,Dartmoor,1020.0,WNW,No,57.02,53.96,W,70.0,Yes,51.08,3.6,2011-08-25,WSW,24.0,1016.6,0.0,59.36,76.0,15.0,7.0
26.0,Dartmoor,1023.0,NNW,Yes,55.94,46.76,NNW,73.0,Yes,42.980000000000004,2.0,2011-08-26,NNW,9.0,1025.8,1.2,56.48,99.0,7.0,4.9
37.0,Dartmoor,1019.2,N,Yes,57.56,48.74,NW,79.0,No,40.1,2.0,2011-08-27,NW,13.0,1022.0,1.2,59.36,100.0,11.0,8.0
56.0,Dartmoor,1013.3,NNW,No,59.36,51.44,NW,71.0,Yes,46.76,1.4,2011-08-28,NNW,26.0,1018.3,0.8,61.34,100.0,17.0,6.6
30.0,Dartmoor,1021.9,NW,Yes,52.879999999999995,48.2,SSW,59.0,No,43.16,3.0,2011-08-29,SW,13.0,1020.3,2.8,55.94,96.0,2.0,8.8
26.0,Dartmoor,1024.9,N,No,53.42,44.96,WNW,77.0,No,38.839999999999996,2.4,2011-08-30,WNW,17.0,1026.2,0.0,54.32,99.0,6.0,0.0
,Dartmoor,1025.2,NNW,No,55.58,50.18,,82.0,No,44.6,1.0,2011-08-31,SW,9.0,1026.0,0.8,59.0,100.0,9.0,4.0
17.0,Dartmoor,1025.7,,No,58.28,48.2,S,64.0,No,41.0,0.8,2011-09-01,ESE,2.0,1028.0,0.4,60.26,100.0,0.0,4.8
31.0,Dartmoor,1021.3,NE,No,65.48,49.64,NNE,53.0,No,40.1,2.0,2011-09-02,N,17.0,1024.9,0.0,66.02,97.0,9.0,8.0
59.0,Dartmoor,1011.8,NNE,No,69.44,60.8,N,41.0,No,49.64,5.4,2011-09-03,N,24.0,1015.7,0.2,70.34,54.0,22.0,2.7
41.0,Dartmoor,1019.4,WNW,No,60.440000000000005,53.06,NW,56.0,No,49.46,3.2,2011-09-04,W,15.0,1019.7,0.4,62.24,92.0,9.0,9.7
43.0,Dartmoor,1016.3,N,No,61.7,50.72,NNW,60.0,Yes,42.980000000000004,,2011-09-05,NNW,19.0,1021.9,0.2,63.68,94.0,17.0,8.8
57.0,Dartmoor,1013.0,WNW,Yes,47.66,47.120000000000005,SW,88.0,Yes,45.32,3.0,2011-09-06,W,17.0,1012.5,4.2,54.32,86.0,11.0,8.4
26.0,Dartmoor,1020.1,,Yes,51.620000000000005,40.46,WSW,81.0,No,34.88,2.4,2011-09-07,SW,17.0,1020.6,7.4,57.2,99.0,0.0,3.8
35.0,Dartmoor,1021.1,NNE,No,55.04,42.620000000000005,WSW,62.0,Yes,31.28,1.0,2011-09-08,SW,17.0,1024.0,0.4,56.84,100.0,4.0,6.0
59.0,Dartmoor,1021.3,SSW,Yes,51.26,49.28,SSW,74.0,Yes,42.44,1.6,2011-09-09,S,26.0,1020.4,4.2,55.76,84.0,22.0,9.0
41.0,Dartmoor,1020.2,WNW,Yes,54.5,50.18,SSW,80.0,Yes,46.76,2.6,2011-09-10,SW,28.0,1022.5,1.6,57.74,95.0,9.0,8.1
43.0,Dartmoor,1022.9,SSW,Yes,54.68,52.34,S,62.0,No,46.58,2.4,2011-09-11,SSW,22.0,1021.5,7.2,57.74,71.0,22.0,8.8
28.0,Dartmoor,1024.1,NW,No,58.459999999999994,49.46,NW,64.0,Yes,46.76,3.4,2011-09-12,NW,17.0,1026.0,0.0,58.64,84.0,11.0,3.8
52.0,Dartmoor,1017.8,NNW,Yes,62.6,53.6,NW,69.0,No,48.74,1.6,2011-09-13,NW,24.0,1022.5,1.6,63.32,92.0,20.0,8.5
37.0,Dartmoor,1021.7,W,No,58.28,54.68,W,61.0,No,49.64,2.8,2011-09-14,W,22.0,1020.5,0.2,60.08,70.0,20.0,8.9
35.0,Dartmoor,1019.3,N,No,58.459999999999994,46.4,N,73.0,No,36.5,3.8,2011-09-15,NW,20.0,1022.5,0.2,59.540000000000006,100.0,9.0,4.2
28.0,Dartmoor,1014.8,W,No,64.4,56.48,SW,71.0,No,46.22,0.4,2011-09-16,WSW,13.0,1015.4,0.4,65.3,85.0,7.0,9.8
41.0,Dartmoor,1006.1,NNE,No,67.64,57.92,N,57.0,No,40.28,3.4,2011-09-17,SW,26.0,1009.3,0.0,73.58,88.0,11.0,7.1
20.0,Dartmoor,1015.2,ESE,No,65.66,55.76,NNW,52.0,No,50.18,2.8,2011-09-18,N,9.0,1018.1,0.2,66.92,76.0,6.0,10.0
113.0,Dartmoor,997.5,NNE,No,64.4,65.66,NW,57.0,Yes,46.94,5.4,2011-09-19,NW,44.0,1001.2,0.0,77.36,51.0,30.0,2.7
46.0,Dartmoor,1012.0,W,Yes,57.56,50.36,W,59.0,Yes,45.32,2.0,2011-09-20,W,24.0,1009.7,7.6,60.08,90.0,11.0,9.2
48.0,Dartmoor,1017.3,NW,Yes,61.88,57.74,WNW,73.0,No,50.18,3.6,2011-09-21,WNW,20.0,1018.4,1.6,64.58,84.0,20.0,5.6
74.0,Dartmoor,1005.5,N,No,73.75999999999999,62.6,NW,36.0,No,47.3,3.0,2011-09-22,NNW,35.0,1012.4,0.0,76.82,61.0,20.0,7.3
46.0,Dartmoor,1023.4,SW,No,53.06,51.620000000000005,WSW,59.0,No,46.04,4.6,2011-09-23,SW,17.0,1022.0,0.4,56.84,53.0,22.0,5.3
35.0,Dartmoor,1024.2,,No,51.620000000000005,46.22,SE,78.0,Yes,38.48,2.6,2011-09-24,SSE,17.0,1025.7,0.0,55.76,95.0,0.0,4.9
35.0,Dartmoor,1023.1,SE,Yes,58.1,51.44,ESE,63.0,No,36.68,2.4,2011-09-25,SE,19.0,1026.3,1.6,61.7,74.0,13.0,8.7
37.0,Dartmoor,1015.4,NNE,No,64.04,56.66,N,57.0,No,38.12,3.4,2011-09-26,N,15.0,1019.7,0.0,67.28,71.0,9.0,5.5
52.0,Dartmoor,1004.8,NE,No,73.22,60.08,NNE,46.0,No,54.5,2.4,2011-09-27,NE,28.0,1010.7,0.0,73.94,66.0,17.0,9.3
31.0,Dartmoor,997.4,NW,No,55.4,53.78,NNW,98.0,Yes,47.120000000000005,5.8,2011-09-28,N,15.0,1003.5,0.6,57.92,99.0,9.0,0.8
52.0,Dartmoor,1000.2,SW,Yes,57.02,51.44,SW,69.0,Yes,48.2,1.2,2011-09-29,SW,30.0,996.5,11.2,59.540000000000006,98.0,13.0,4.7
41.0,Dartmoor,999.1,NNE,Yes,52.879999999999995,48.56,S,92.0,Yes,42.980000000000004,1.2,2011-09-30,N,11.0,1003.1,3.4,54.5,99.0,7.0,5.2
