Wind.Speed.3.pm,Max.Temp.C,Humidity.3.pm,Rain.Tomorrow,Pressure.9.am,Date,Wind.Gust.Dir,Temp.9.am.C,Wind.Speed.9.am,Wind.Dir.9.am,Wind.Dir.3.pm,Rainfall,Sunshine,Min.Temp.C,Rain.Today,Wind.Gust.Speed,Location,Humidity.9.am,Pressure.3.pm,Cloud.9.am,Temp.3.pm.C,Evaporation,Cloud.3.pm
17.0,21.6,80.0,Yes,1015.3,2010-10-14,NNE,17.9,24.0,NNE,ENE,0.0,0.7,16.3,No,35.0,Moree,81.0,1012.0,8.0,20.6,7.8,8.0
33.0,19.2,97.0,Yes,1005.7,2010-10-15,NNE,18.1,31.0,NNE,NNE,2.6,0.0,17.7,Yes,67.0,Moree,92.0,998.1,8.0,17.8,1.6,8.0
33.0,15.6,35.0,No,1010.8,2010-10-16,WSW,10.4,33.0,WSW,WSW,28.0,6.2,8.1,Yes,54.0,Moree,61.0,1011.9,4.0,14.6,6.6,6.0
24.0,19.1,35.0,No,1018.2,2010-10-17,SW,11.0,15.0,SSW,SW,0.2,11.7,2.6,No,39.0,Moree,59.0,1015.3,0.0,17.8,6.2,2.0
13.0,23.1,36.0,No,1020.5,2010-10-18,SSW,14.4,6.0,E,SW,0.0,12.1,5.2,No,33.0,Moree,61.0,1017.8,0.0,22.0,4.6,1.0
13.0,26.0,28.0,No,1022.5,2010-10-19,WSW,16.5,2.0,N,S,0.0,12.0,7.5,No,22.0,Moree,65.0,1020.3,0.0,24.6,5.4,1.0
11.0,27.4,30.0,No,1026.0,2010-10-20,NNE,18.8,15.0,ENE,N,0.0,12.4,12.0,No,37.0,Moree,64.0,1021.9,0.0,26.1,6.0,2.0
13.0,22.8,73.0,No,1025.5,2010-10-21,NE,15.8,9.0,NE,NW,0.0,2.1,14.8,No,35.0,Moree,88.0,1021.0,7.0,19.0,6.4,7.0
13.0,26.2,46.0,Yes,1022.4,2010-10-22,SSE,18.5,19.0,NNE,NW,0.0,10.8,13.7,No,41.0,Moree,70.0,1018.1,4.0,24.6,2.4,5.0
11.0,28.5,32.0,No,1019.8,2010-10-23,E,19.3,17.0,NNE,WSW,8.8,12.2,12.7,Yes,26.0,Moree,74.0,1016.1,0.0,27.5,6.2,5.0
9.0,20.1,82.0,Yes,1017.0,2010-10-24,SW,18.5,13.0,SSW,E,0.0,1.9,14.7,No,44.0,Moree,80.0,1016.8,7.0,17.6,5.8,7.0
17.0,25.2,42.0,No,1018.3,2010-10-25,W,17.4,7.0,ESE,WNW,12.4,11.8,10.5,Yes,30.0,Moree,84.0,1015.5,3.0,24.2,2.4,2.0
9.0,26.9,37.0,No,1018.5,2010-10-26,E,17.8,11.0,NE,SE,0.0,6.4,14.1,No,26.0,Moree,79.0,1015.8,7.0,26.5,4.4,2.0
17.0,30.0,26.0,No,1017.5,2010-10-27,SW,18.9,15.0,NE,NW,0.0,11.3,12.7,No,31.0,Moree,67.0,1013.7,2.0,28.5,4.4,3.0
11.0,30.8,21.0,No,1016.0,2010-10-28,ENE,21.2,17.0,ENE,W,0.0,12.2,12.3,No,33.0,Moree,61.0,1012.8,1.0,29.4,6.6,2.0
17.0,30.2,32.0,No,1017.9,2010-10-29,N,20.4,24.0,NNE,NNE,0.0,11.2,14.3,No,41.0,Moree,64.0,1013.5,2.0,29.6,9.2,5.0
24.0,28.9,32.0,No,1016.6,2010-10-30,NNE,21.5,28.0,NNE,NNW,0.0,8.8,17.2,No,48.0,Moree,59.0,1013.6,4.0,27.8,8.0,5.0
22.0,29.8,38.0,No,1015.2,2010-10-31,NNW,21.3,20.0,NNE,WNW,0.0,7.0,18.9,No,35.0,Moree,64.0,1012.3,8.0,28.6,9.0,5.0
11.0,17.7,80.0,Yes,1013.5,2010-11-01,SW,17.0,11.0,SW,SW,0.0,1.0,14.2,No,30.0,Moree,61.0,1013.9,7.0,15.8,7.4,8.0
31.0,22.2,23.0,No,1017.2,2010-11-02,WSW,14.4,24.0,SSW,SW,14.8,12.5,7.8,Yes,46.0,Moree,69.0,1015.1,1.0,21.2,1.4,1.0
13.0,25.5,24.0,No,1019.5,2010-11-03,SSW,17.4,11.0,S,WSW,0.0,12.3,8.0,No,33.0,Moree,51.0,1016.0,1.0,23.9,7.0,1.0
20.0,27.1,28.0,No,1017.5,2010-11-04,ENE,19.2,13.0,ENE,SE,0.0,10.7,10.9,No,28.0,Moree,67.0,1013.0,1.0,26.1,6.6,6.0
28.0,25.5,83.0,Yes,1016.2,2010-11-05,W,20.2,13.0,E,W,0.0,4.9,15.2,No,67.0,Moree,65.0,1013.8,6.0,15.4,6.2,6.0
13.0,27.4,33.0,No,1017.6,2010-11-06,NW,18.4,9.0,ENE,NE,8.2,12.2,10.8,Yes,37.0,Moree,65.0,1014.1,0.0,25.8,4.8,5.0
19.0,29.2,39.0,Yes,1018.2,2010-11-07,NNE,19.8,28.0,NE,N,0.0,11.0,13.3,No,46.0,Moree,59.0,1014.3,2.0,28.6,8.0,3.0
22.0,29.4,40.0,Yes,1020.5,2010-11-08,NE,18.4,22.0,NE,N,2.8,7.0,15.6,Yes,48.0,Moree,82.0,1017.6,7.0,28.1,9.0,1.0
11.0,30.2,39.0,No,1024.3,2010-11-09,NE,22.0,17.0,ENE,NE,6.8,9.2,18.4,Yes,44.0,Moree,69.0,1020.7,7.0,28.1,7.6,3.0
11.0,30.4,39.0,No,1023.6,2010-11-10,NE,21.8,24.0,NNE,N,0.0,12.6,17.3,No,39.0,Moree,62.0,1017.9,1.0,28.7,8.0,2.0
33.0,26.5,72.0,No,1017.2,2010-11-11,,22.9,26.0,NNE,SSE,0.0,0.9,18.1,No,,Moree,55.0,1014.1,7.0,22.3,7.4,7.0
22.0,32.0,42.0,No,1014.6,2010-11-12,NW,24.1,26.0,NE,NE,0.0,10.6,16.0,No,48.0,Moree,65.0,1011.0,1.0,29.7,5.2,6.0
22.0,32.2,35.0,No,1018.1,2010-11-13,NE,23.9,35.0,NNE,NNE,0.0,10.8,20.1,No,48.0,Moree,61.0,1014.7,2.0,30.1,11.4,6.0
19.0,31.3,36.0,No,1019.1,2010-11-14,NE,23.1,30.0,NNE,NNE,0.0,6.3,19.5,No,43.0,Moree,60.0,1014.3,7.0,29.5,9.6,7.0
13.0,23.8,92.0,Yes,1014.6,2010-11-15,NNE,22.9,30.0,N,N,0.0,0.0,21.6,No,44.0,Moree,68.0,1012.6,7.0,21.0,8.4,8.0
11.0,27.6,53.0,No,1013.3,2010-11-16,WSW,20.0,9.0,SSW,WNW,24.4,3.5,17.9,Yes,37.0,Moree,89.0,1009.2,7.0,26.8,3.8,6.0
11.0,28.0,45.0,No,1013.0,2010-11-17,SSW,21.4,7.0,NW,S,1.0,5.6,18.3,No,26.0,Moree,80.0,1010.5,7.0,26.7,3.4,7.0
19.0,22.2,93.0,Yes,1013.1,2010-11-18,ESE,21.8,13.0,NE,NNE,0.0,0.0,19.0,No,28.0,Moree,76.0,1012.0,7.0,18.0,5.6,8.0
11.0,29.3,40.0,No,1016.7,2010-11-19,ESE,18.4,11.0,SW,S,13.4,9.0,13.6,Yes,48.0,Moree,91.0,1014.9,0.0,26.7,1.4,5.0
13.0,29.7,45.0,No,1021.5,2010-11-20,ESE,22.0,20.0,E,ENE,0.0,10.2,15.2,No,33.0,Moree,55.0,1020.9,5.0,26.0,7.6,5.0
13.0,23.5,48.0,No,1022.2,2010-11-21,ENE,19.0,24.0,E,NNW,0.0,2.2,15.5,No,31.0,Moree,54.0,1020.1,7.0,22.7,9.2,7.0
20.0,27.4,34.0,No,1021.7,2010-11-22,ENE,21.6,30.0,E,E,0.0,6.6,13.8,No,46.0,Moree,46.0,1018.3,6.0,26.3,4.2,8.0
30.0,28.9,32.0,No,1022.8,2010-11-23,ENE,21.1,26.0,E,ENE,0.0,10.3,17.1,No,48.0,Moree,53.0,1020.2,6.0,28.4,8.4,7.0
20.0,29.5,34.0,No,1023.5,2010-11-24,NE,22.7,22.0,ENE,ENE,0.0,11.1,15.3,No,43.0,Moree,50.0,1019.4,3.0,27.7,10.2,7.0
13.0,29.2,29.0,No,1021.6,2010-11-25,ENE,22.8,30.0,NE,E,0.0,12.7,14.0,No,43.0,Moree,44.0,1017.5,0.0,27.6,9.0,3.0
19.0,28.2,29.0,No,1018.7,2010-11-26,ENE,21.3,19.0,ENE,ESE,0.0,6.2,15.2,No,35.0,Moree,55.0,1015.5,5.0,27.9,8.0,5.0
24.0,30.2,31.0,No,1015.9,2010-11-27,NE,23.4,31.0,NNE,NNE,0.0,9.1,17.6,No,48.0,Moree,51.0,1011.0,3.0,28.7,8.0,6.0
28.0,27.0,47.0,No,1013.7,2010-11-28,NNE,20.0,30.0,NNE,NNE,0.0,0.7,19.1,No,54.0,Moree,68.0,1009.9,8.0,24.6,12.0,6.0
22.0,27.2,97.0,Yes,1011.1,2010-11-29,NNW,22.4,28.0,NNE,NNW,0.0,3.5,18.7,No,48.0,Moree,64.0,1009.9,7.0,19.4,6.4,8.0
19.0,23.6,91.0,Yes,1011.2,2010-11-30,NNE,20.8,30.0,NE,NE,30.6,0.2,18.5,Yes,50.0,Moree,79.0,1010.2,7.0,18.7,7.0,7.0
15.0,26.1,63.0,Yes,1012.6,2010-12-01,NE,19.8,15.0,ENE,NNE,8.2,5.0,18.2,Yes,39.0,Moree,89.0,1010.0,7.0,25.2,2.2,6.0
22.0,26.4,68.0,No,1014.8,2010-12-02,ENE,21.7,31.0,NE,NE,1.2,1.5,19.3,Yes,44.0,Moree,75.0,1013.7,7.0,24.3,5.0,6.0
24.0,25.2,65.0,Yes,1015.5,2010-12-03,NE,22.8,24.0,NE,N,0.0,0.0,20.0,No,44.0,Moree,71.0,1012.3,8.0,24.2,4.0,8.0
22.0,22.3,84.0,Yes,1010.9,2010-12-04,ENE,19.6,17.0,ENE,ENE,3.8,0.2,18.3,Yes,35.0,Moree,88.0,1007.9,8.0,21.6,3.8,8.0
13.0,29.2,48.0,No,1010.1,2010-12-05,NNE,21.8,13.0,NE,NE,2.2,8.4,17.0,Yes,37.0,Moree,70.0,1006.2,7.0,27.7,3.2,5.0
13.0,29.4,49.0,Yes,1010.6,2010-12-06,ESE,23.1,19.0,ENE,E,0.0,6.8,18.8,No,48.0,Moree,68.0,1007.2,7.0,28.7,3.6,5.0
19.0,31.3,44.0,No,1013.2,2010-12-07,ENE,22.0,19.0,NE,NNE,1.4,10.7,17.2,Yes,48.0,Moree,67.0,1010.3,4.0,29.8,9.2,5.0
24.0,31.3,47.0,No,1014.9,2010-12-08,NE,25.0,31.0,NE,NNE,0.0,8.2,19.5,No,50.0,Moree,64.0,1012.4,7.0,29.9,9.8,6.0
26.0,33.4,47.0,Yes,1015.4,2010-12-09,NNE,25.0,31.0,NNE,N,0.0,11.1,21.3,No,44.0,Moree,66.0,1011.5,4.0,30.9,6.4,5.0
15.0,27.1,99.0,Yes,1011.3,2010-12-10,WNW,24.2,26.0,N,SW,1.4,1.2,21.0,Yes,48.0,Moree,78.0,1008.3,8.0,21.7,9.4,8.0
9.0,24.9,74.0,No,1008.1,2010-12-11,SSE,22.1,7.0,SW,WSW,9.2,0.1,20.6,Yes,17.0,Moree,91.0,1006.1,8.0,24.6,2.4,7.0
15.0,31.4,29.0,No,1007.6,2010-12-12,W,20.9,9.0,NE,WNW,0.2,10.8,16.5,No,31.0,Moree,95.0,1005.5,8.0,30.3,1.4,4.0
20.0,32.4,23.0,No,1011.2,2010-12-13,WSW,25.6,11.0,ENE,WSW,0.0,13.3,16.2,No,61.0,Moree,48.0,1009.0,1.0,31.5,8.0,2.0
7.0,32.2,30.0,No,1012.5,2010-12-14,W,25.1,15.0,ENE,NNW,0.0,9.4,18.0,No,41.0,Moree,60.0,1008.4,2.0,31.4,9.4,2.0
9.0,35.0,27.0,No,1010.5,2010-12-15,NNE,24.3,28.0,NNE,WSW,0.4,12.8,17.3,No,37.0,Moree,64.0,1005.9,0.0,33.3,7.4,3.0
6.0,32.4,46.0,Yes,1007.6,2010-12-16,N,21.0,28.0,E,S,0.2,5.0,20.8,No,54.0,Moree,89.0,1001.7,7.0,32.2,9.0,6.0
35.0,28.8,34.0,No,1005.0,2010-12-17,SW,24.1,19.0,N,SW,1.4,3.1,20.3,Yes,50.0,Moree,77.0,1006.0,7.0,25.9,6.0,8.0
20.0,23.6,47.0,No,1008.2,2010-12-18,SSW,21.1,13.0,SSW,SSW,0.4,1.1,17.5,No,39.0,Moree,59.0,1008.8,7.0,21.2,5.4,8.0
17.0,21.9,69.0,No,1006.7,2010-12-19,NNE,17.8,13.0,N,NNW,1.0,0.0,16.7,No,31.0,Moree,88.0,1002.9,8.0,21.5,4.0,8.0
28.0,23.1,23.0,No,1006.5,2010-12-20,SW,14.8,35.0,SW,SW,1.0,13.5,10.8,No,56.0,Moree,37.0,1007.0,0.0,21.4,2.2,1.0
19.0,28.9,15.0,No,1011.7,2010-12-21,S,20.2,11.0,SSE,S,0.0,13.0,8.1,No,39.0,Moree,36.0,1009.7,1.0,27.6,9.2,6.0
9.0,30.7,28.0,No,1014.5,2010-12-22,NE,22.7,17.0,ENE,NE,0.0,9.2,12.7,No,35.0,Moree,50.0,1013.1,6.0,29.5,9.3,7.0
15.0,27.3,69.0,No,1016.7,2010-12-23,E,22.5,13.0,E,ENE,0.0,1.0,19.0,No,31.0,Moree,67.0,1016.6,7.0,24.4,8.4,7.0
15.0,30.7,42.0,No,1017.6,2010-12-24,E,26.8,26.0,ESE,E,0.2,5.2,18.7,No,48.0,Moree,47.0,1015.5,2.0,29.7,3.0,8.0
20.0,30.8,46.0,No,1015.2,2010-12-25,NE,23.0,11.0,ESE,NNE,0.0,1.9,20.5,No,31.0,Moree,67.0,1011.2,8.0,30.2,,8.0
15.0,27.2,75.0,No,1008.7,2010-12-26,NNE,24.4,20.0,NNE,N,0.0,1.0,20.5,No,35.0,Moree,69.0,1004.8,6.0,23.6,,1.0
20.0,32.6,36.0,No,1003.2,2010-12-27,SSW,23.9,6.0,SW,SSW,0.4,7.2,18.2,No,54.0,Moree,73.0,1000.8,6.0,31.8,17.2,7.0
19.0,34.0,34.0,No,1011.5,2010-12-28,NE,25.9,22.0,E,E,0.0,10.1,16.2,No,44.0,Moree,52.0,1010.0,1.0,31.4,9.6,2.0
17.0,34.1,29.0,No,1016.4,2010-12-29,ENE,23.1,17.0,E,S,0.0,12.4,15.9,No,31.0,Moree,51.0,1012.3,0.0,32.8,10.8,2.0
24.0,36.1,26.0,No,1016.7,2010-12-30,ENE,24.8,13.0,N,SSW,0.0,12.7,19.1,No,37.0,Moree,56.0,1012.3,0.0,34.1,8.2,2.0
15.0,36.9,25.0,No,1015.7,2010-12-31,SSE,26.0,17.0,N,ESE,0.0,11.8,20.6,No,35.0,Moree,50.0,1011.7,0.0,35.0,12.8,5.0
11.0,35.7,20.0,No,1015.1,2011-01-01,NE,23.9,26.0,NNE,ESE,0.0,13.5,20.2,No,37.0,Moree,51.0,1010.6,0.0,33.4,12.0,1.0
9.0,34.3,77.0,Yes,1013.2,2011-01-02,NNE,27.2,19.0,NNE,NW,0.0,5.4,22.6,No,50.0,Moree,66.0,1009.3,3.0,26.3,9.2,7.0
9.0,34.9,36.0,Yes,1010.4,2011-01-03,SE,26.7,17.0,NNW,ESE,9.4,10.3,20.3,Yes,70.0,Moree,56.0,1005.9,5.0,33.5,6.8,3.0
9.0,33.6,41.0,No,1008.3,2011-01-04,E,24.2,11.0,E,ENE,1.4,10.7,18.9,Yes,31.0,Moree,71.0,1005.3,3.0,31.2,6.6,2.0
19.0,26.9,82.0,Yes,1006.4,2011-01-05,NE,23.1,22.0,N,SW,0.0,1.7,21.6,No,43.0,Moree,81.0,1005.3,8.0,22.7,8.0,7.0
28.0,30.2,39.0,No,1006.7,2011-01-06,ESE,21.9,20.0,SSW,SE,3.2,11.3,15.6,Yes,48.0,Moree,80.0,1004.1,3.0,28.5,2.4,6.0
22.0,31.8,37.0,No,1008.0,2011-01-07,NE,24.2,35.0,E,ESE,0.0,6.3,19.5,No,50.0,Moree,52.0,1006.3,3.0,30.3,13.4,5.0
20.0,33.8,29.0,No,1009.4,2011-01-08,NE,24.8,17.0,E,ENE,0.0,12.5,16.5,No,33.0,Moree,48.0,1006.4,2.0,31.4,7.6,4.0
26.0,32.9,39.0,No,1008.2,2011-01-09,E,26.3,19.0,E,ENE,0.0,4.1,22.1,No,48.0,Moree,58.0,1005.6,6.0,31.6,11.0,7.0
35.0,28.1,68.0,Yes,1007.6,2011-01-10,ESE,27.3,20.0,ESE,ESE,1.0,1.3,21.0,No,57.0,Moree,53.0,1005.9,6.0,27.1,9.8,6.0
35.0,31.6,47.0,No,1007.2,2011-01-11,ENE,25.2,24.0,E,ENE,6.2,7.9,21.6,Yes,59.0,Moree,81.0,1005.0,6.0,31.2,5.6,6.0
19.0,33.8,45.0,No,1008.9,2011-01-12,NNE,26.7,22.0,ENE,ENE,0.0,9.1,20.3,No,50.0,Moree,60.0,1007.1,5.0,32.1,8.0,6.0
28.0,33.6,34.0,No,1011.4,2011-01-13,NNE,27.0,31.0,NE,ENE,0.0,13.3,22.1,No,46.0,Moree,56.0,1008.4,4.0,33.3,10.2,5.0
20.0,32.5,32.0,No,1011.2,2011-01-14,,24.9,30.0,NE,NE,0.0,12.0,19.1,No,,Moree,54.0,1007.6,3.0,31.5,15.2,4.0
19.0,32.7,34.0,No,1009.5,2011-01-15,,24.2,17.0,NNE,E,0.0,9.5,,No,,Moree,59.0,1005.7,4.0,32.1,9.8,5.0
9.0,33.6,44.0,No,1006.9,2011-01-16,,26.8,22.0,NNE,N,0.0,6.0,23.8,No,,Moree,58.0,1004.0,5.0,31.0,8.8,7.0
22.0,37.9,25.0,No,1004.6,2011-01-17,SSW,26.0,13.0,NNE,SSW,0.0,11.7,22.4,No,44.0,Moree,63.0,1000.6,1.0,35.7,7.6,4.0
22.0,36.9,15.0,No,1004.2,2011-01-18,WSW,27.4,6.0,S,W,0.0,12.7,19.3,No,44.0,Moree,48.0,1002.6,1.0,35.7,10.0,2.0
22.0,36.9,25.0,No,1006.3,2011-01-19,NNE,26.7,22.0,NNE,WSW,0.0,13.0,19.5,No,54.0,Moree,62.0,1003.2,1.0,35.5,13.2,5.0
11.0,35.5,27.0,No,1008.7,2011-01-20,NE,25.8,20.0,NE,N,0.0,10.3,19.0,No,46.0,Moree,53.0,1005.8,2.0,34.2,11.0,5.0
13.0,33.6,29.0,No,1012.4,2011-01-21,ENE,25.2,20.0,E,E,0.0,11.1,17.8,No,35.0,Moree,49.0,1009.7,0.0,31.0,8.0,4.0
9.0,34.4,25.0,No,1013.6,2011-01-22,SE,24.1,15.0,N,S,0.0,10.6,17.8,No,37.0,Moree,56.0,1010.2,2.0,31.7,13.2,5.0
9.0,33.1,28.0,No,1011.9,2011-01-23,E,23.6,17.0,NE,SW,0.0,10.3,18.6,No,39.0,Moree,55.0,1007.8,0.0,31.8,10.8,3.0
15.0,34.6,30.0,No,1009.3,2011-01-24,N,23.9,26.0,NNE,N,0.0,12.1,19.6,No,39.0,Moree,59.0,1005.8,3.0,33.1,8.0,5.0
13.0,40.2,21.0,No,1008.9,2011-01-25,N,28.6,19.0,N,N,0.0,12.8,22.1,No,39.0,Moree,45.0,1005.9,1.0,38.3,11.6,1.0
11.0,41.4,24.0,No,1012.7,2011-01-26,NE,30.1,20.0,NNE,ENE,0.0,12.8,24.6,No,31.0,Moree,51.0,1009.6,0.0,39.3,12.4,1.0
15.0,39.9,28.0,Yes,1014.8,2011-01-27,WSW,28.5,20.0,NNE,NW,0.0,12.2,25.2,No,81.0,Moree,52.0,1010.9,0.0,37.1,13.0,1.0
11.0,40.4,26.0,Yes,1011.2,2011-01-28,NE,29.3,9.0,E,S,1.4,10.8,22.4,Yes,59.0,Moree,59.0,1008.9,0.0,38.8,12.4,3.0
20.0,33.1,28.0,No,1016.9,2011-01-29,E,24.4,26.0,E,E,5.0,12.1,20.1,Yes,37.0,Moree,54.0,1014.4,1.0,31.8,11.4,2.0
19.0,34.1,31.0,No,1019.5,2011-01-30,NNE,24.2,22.0,E,NE,0.0,13.2,17.6,No,37.0,Moree,52.0,1015.9,0.0,32.2,12.4,1.0
9.0,36.8,23.0,No,1018.0,2011-01-31,NNE,24.8,19.0,NNE,E,0.0,14.0,19.8,No,33.0,Moree,63.0,1013.1,0.0,34.7,11.4,0.0
19.0,37.1,32.0,No,1015.8,2011-02-01,N,26.6,28.0,NE,NNW,0.0,12.8,22.9,No,50.0,Moree,60.0,1011.6,0.0,35.4,11.4,1.0
20.0,38.9,32.0,No,1015.9,2011-02-02,NE,28.6,31.0,NNE,N,0.0,12.4,25.7,No,46.0,Moree,62.0,1012.4,1.0,36.9,13.2,3.0
17.0,37.6,29.0,No,1017.5,2011-02-03,NNE,27.1,24.0,NNE,N,0.0,11.9,25.0,No,41.0,Moree,67.0,1013.3,5.0,35.4,14.2,5.0
15.0,37.4,35.0,No,1015.9,2011-02-04,NE,28.5,26.0,N,NE,0.0,12.5,25.3,No,46.0,Moree,60.0,1012.5,2.0,36.2,12.0,6.0
20.0,37.4,26.0,No,1015.6,2011-02-05,NNE,27.6,30.0,NNE,NNE,0.0,12.7,25.0,No,44.0,Moree,63.0,1011.9,1.0,35.6,13.0,2.0
17.0,37.1,42.0,No,1016.6,2011-02-06,N,28.0,26.0,N,N,0.0,11.2,25.3,No,39.0,Moree,66.0,1013.9,4.0,34.7,14.6,6.0
19.0,34.6,89.0,Yes,1015.5,2011-02-07,NE,28.4,22.0,E,ENE,0.0,3.9,26.1,No,59.0,Moree,62.0,1014.4,6.0,24.2,10.4,7.0
13.0,31.2,55.0,Yes,1015.3,2011-02-08,NE,22.2,13.0,ENE,NNW,13.4,7.8,21.3,Yes,48.0,Moree,86.0,1013.1,5.0,29.6,5.0,6.0
11.0,33.0,34.0,No,1019.3,2011-02-09,NE,23.1,22.0,E,SSE,10.8,12.3,20.0,Yes,35.0,Moree,62.0,1016.8,1.0,31.8,7.8,3.0
13.0,33.4,31.0,No,1021.2,2011-02-10,NE,22.9,17.0,E,SE,0.0,11.0,18.7,No,33.0,Moree,60.0,1016.8,7.0,31.2,8.8,4.0
7.0,33.5,35.0,No,1018.6,2011-02-11,NE,24.0,22.0,NNE,SSW,0.0,11.7,19.0,No,33.0,Moree,64.0,1014.2,2.0,30.7,9.0,8.0
9.0,35.7,32.0,No,1015.7,2011-02-12,E,25.1,19.0,NNE,SE,0.0,12.9,20.7,No,48.0,Moree,61.0,1011.5,0.0,34.1,8.0,
9.0,36.2,30.0,Yes,1014.6,2011-02-13,SW,26.5,24.0,NNE,N,0.0,11.0,22.6,No,69.0,Moree,54.0,1011.4,1.0,34.0,9.8,2.0
33.0,30.6,62.0,Yes,1016.6,2011-02-14,SE,24.6,15.0,E,SE,48.8,3.8,20.6,Yes,48.0,Moree,71.0,1014.6,6.0,27.1,,7.0
7.0,29.1,50.0,No,1017.8,2011-02-15,SSE,22.2,7.0,ESE,SE,15.0,0.1,20.2,Yes,39.0,Moree,74.0,1015.2,7.0,28.5,7.0,7.0
13.0,32.3,43.0,No,1016.7,2011-02-16,NE,23.5,17.0,ENE,N,1.0,12.1,19.9,No,43.0,Moree,64.0,1013.0,5.0,30.8,4.8,5.0
7.0,33.4,41.0,No,1014.0,2011-02-17,NNE,24.2,17.0,ENE,N,0.0,11.9,20.1,No,31.0,Moree,66.0,1010.8,4.0,32.1,7.8,2.0
13.0,34.2,39.0,No,1013.3,2011-02-18,E,24.9,28.0,NNE,ENE,0.0,11.3,22.0,No,37.0,Moree,68.0,1009.9,1.0,32.5,8.0,4.0
17.0,34.9,39.0,No,1013.1,2011-02-19,NNE,24.7,22.0,NNE,NE,0.0,12.0,22.2,No,37.0,Moree,71.0,1010.0,1.0,32.9,9.8,3.0
11.0,37.5,34.0,No,1011.2,2011-02-20,SW,27.1,15.0,NNE,W,0.0,10.3,24.0,No,44.0,Moree,63.0,1007.2,3.0,35.4,9.0,6.0
28.0,34.5,20.0,No,1009.0,2011-02-21,SW,25.5,28.0,SSW,SSW,0.0,9.8,23.8,No,54.0,Moree,52.0,1007.4,7.0,33.4,8.4,6.0
13.0,33.7,33.0,No,1013.8,2011-02-22,ESE,24.8,24.0,ESE,ESE,0.0,11.6,20.5,No,48.0,Moree,48.0,1012.2,3.0,30.8,13.0,2.0
19.0,30.0,31.0,No,1019.1,2011-02-23,ESE,20.1,13.0,ESE,S,0.0,12.6,15.0,No,33.0,Moree,52.0,1015.7,0.0,28.2,10.4,1.0
17.0,31.8,28.0,No,1018.1,2011-02-24,SSW,21.1,11.0,ESE,SSW,0.0,12.3,15.5,No,31.0,Moree,51.0,1013.5,1.0,29.9,8.0,0.0
9.0,32.2,28.0,No,1014.8,2011-02-25,NNE,22.3,22.0,NNE,E,0.0,11.3,17.9,No,33.0,Moree,67.0,1011.1,0.0,30.5,8.6,4.0
11.0,33.9,29.0,No,1012.6,2011-02-26,NNE,24.4,28.0,NNE,N,0.0,9.4,18.7,No,39.0,Moree,62.0,1009.0,2.0,32.0,8.0,5.0
9.0,35.7,26.0,No,1011.7,2011-02-27,NW,24.2,26.0,NNE,NNE,0.0,9.7,21.5,No,37.0,Moree,63.0,1008.2,1.0,35.2,7.8,2.0
15.0,37.6,23.0,No,1011.4,2011-02-28,NW,26.7,20.0,N,N,0.0,10.8,23.3,No,50.0,Moree,53.0,1007.4,1.0,36.0,10.0,1.0
26.0,38.6,23.0,Yes,1009.7,2011-03-01,SSW,28.1,19.0,NNE,WNW,0.0,9.5,25.0,No,52.0,Moree,48.0,1006.1,1.0,37.5,10.6,1.0
15.0,34.2,39.0,No,1011.6,2011-03-02,E,25.2,13.0,ENE,N,7.6,8.8,21.0,Yes,35.0,Moree,71.0,1009.1,4.0,33.1,11.8,6.0
9.0,30.9,49.0,Yes,1010.5,2011-03-03,SW,23.9,17.0,NNE,NNW,0.2,2.2,22.5,No,48.0,Moree,75.0,1007.8,7.0,30.4,9.0,7.0
4.0,26.1,80.0,No,1010.5,2011-03-04,NNE,23.4,9.0,N,E,2.8,,22.0,Yes,24.0,Moree,91.0,1009.3,8.0,25.2,2.8,8.0
19.0,31.6,34.0,No,1014.5,2011-03-05,ENE,22.4,9.0,SE,E,0.4,,20.9,No,50.0,Moree,90.0,1013.1,7.0,30.5,,3.0
22.0,30.0,28.0,No,1021.1,2011-03-06,ENE,20.0,26.0,ESE,E,0.0,,13.9,No,44.0,Moree,47.0,1018.1,,29.3,,
20.0,30.0,29.0,No,1021.4,2011-03-07,E,20.9,24.0,E,E,0.0,11.8,14.4,No,37.0,Moree,53.0,1017.2,1.0,28.7,20.4,3.0
19.0,30.0,34.0,No,1018.5,2011-03-08,NE,21.3,26.0,E,NE,0.0,10.1,14.9,No,52.0,Moree,56.0,1014.6,1.0,28.6,9.6,6.0
17.0,29.6,34.0,No,1017.2,2011-03-09,NE,21.4,20.0,NE,ENE,0.0,8.4,17.6,No,41.0,Moree,64.0,1014.0,6.0,28.4,7.6,7.0
9.0,30.9,35.0,No,1014.8,2011-03-10,NE,21.5,20.0,NNE,NNE,0.0,7.1,19.8,No,35.0,Moree,67.0,1011.5,7.0,29.6,8.0,7.0
17.0,30.9,37.0,No,1015.2,2011-03-11,N,23.8,22.0,NNE,NNE,0.0,,21.4,No,39.0,Moree,62.0,1013.5,4.0,29.2,8.0,8.0
17.0,33.5,31.0,No,1019.4,2011-03-12,NNE,23.8,17.0,ENE,ENE,0.0,,18.4,No,44.0,Moree,63.0,1016.1,,31.4,,8.0
19.0,33.2,27.0,No,1021.4,2011-03-13,E,24.1,19.0,E,E,0.0,11.6,18.4,No,35.0,Moree,56.0,1017.2,1.0,32.8,15.2,3.0
