Wind_Dir_3_pm,Temp_3_pm_F,Rain_Tomorrow,Rainfall,Humidity_9_am,Evaporation,Wind_Dir_9_am,Humidity_3_pm,Min_Temp_F,Temp_9_am_F,Pressure_3_pm,Cloud_3_pm,Wind_Speed_9_am,Max_Temp_F,Sunshine,Location,Cloud_9_am,Date,Pressure_9_am,Wind_Gust_Dir,Wind_Gust_Speed,Wind_Speed_3_pm,Rain_Today
NNE,86.0,No,38.6,78.0,3.4,NNE,75.0,75.02,81.32,1002.1,7.0,4.0,87.98,3.8,Cairns,8.0,2011-01-12,1004.9,SE,24.0,13.0,Yes
NE,87.26,Yes,0.2,78.0,3.8,S,73.0,77.9,84.2,1003.7,7.0,13.0,88.7,0.5,Cairns,7.0,2011-01-13,1005.6,W,26.0,9.0,No
W,80.24000000000001,Yes,48.6,71.0,6.4,SSE,85.0,74.84,85.64,1003.2,7.0,7.0,89.96000000000001,7.7,Cairns,4.0,2011-01-14,1005.6,E,35.0,22.0,Yes
SE,88.52,No,2.0,75.0,3.6,WNW,65.0,75.92,85.1,1001.4,7.0,6.0,90.32,8.3,Cairns,6.0,2011-01-15,1004.2,SE,31.0,22.0,Yes
ENE,86.36,Yes,0.4,79.0,5.0,W,70.0,76.1,83.12,1002.9,7.0,7.0,88.34,,Cairns,7.0,2011-01-16,1005.6,SE,22.0,11.0,No
NNW,81.5,Yes,3.2,88.0,3.6,E,87.0,76.1,78.98,1004.3,7.0,4.0,86.36,0.4,Cairns,7.0,2011-01-17,1007.2,S,28.0,13.0,Yes
WSW,78.25999999999999,Yes,5.2,68.0,2.6,WNW,94.0,75.92,84.74,1004.7,8.0,17.0,90.14,2.8,Cairns,7.0,2011-01-18,1006.8,NNW,35.0,11.0,Yes
NNE,87.08000000000001,Yes,15.8,79.0,4.0,W,71.0,74.84,82.58,1003.3,5.0,13.0,89.6,3.7,Cairns,7.0,2011-01-19,1006.2,WSW,33.0,17.0,Yes
N,84.74,Yes,11.2,75.0,3.8,NNW,79.0,75.38,83.3,1001.6,7.0,9.0,87.8,1.2,Cairns,7.0,2011-01-20,1005.2,N,24.0,13.0,Yes
S,76.28,Yes,6.4,81.0,3.4,SE,92.0,75.74000000000001,81.14,1002.9,7.0,7.0,83.3,0.5,Cairns,7.0,2011-01-21,1004.9,S,30.0,9.0,Yes
S,74.84,Yes,81.6,94.0,2.2,S,96.0,75.2,77.0,1002.5,8.0,22.0,82.04,0.2,Cairns,8.0,2011-01-22,1004.2,S,56.0,30.0,Yes
SSE,88.34,No,43.8,70.0,0.8,SSE,51.0,74.3,81.68,1002.9,5.0,20.0,88.7,8.5,Cairns,6.0,2011-01-23,1004.7,SSE,52.0,19.0,Yes
ESE,84.91999999999999,No,0.0,63.0,5.4,S,50.0,71.06,82.22,1005.4,5.0,13.0,88.88000000000001,8.1,Cairns,3.0,2011-01-24,1008.4,E,33.0,20.0,No
ENE,88.7,No,0.0,54.0,5.6,SE,49.0,69.44,82.58,1007.8,1.0,11.0,89.78,12.2,Cairns,1.0,2011-01-25,1010.9,ENE,31.0,24.0,No
ESE,90.86,No,0.0,56.0,6.8,SE,39.0,69.25999999999999,82.75999999999999,1008.5,1.0,15.0,92.11999999999999,11.9,Cairns,1.0,2011-01-26,1010.7,SE,46.0,35.0,No
SE,86.9,Yes,0.0,61.0,7.2,S,56.0,74.84,83.66,1007.3,3.0,17.0,88.52,5.1,Cairns,2.0,2011-01-27,1009.3,SSE,41.0,26.0,No
SE,89.6,No,5.0,66.0,6.8,SE,51.0,75.92,85.28,1006.5,1.0,30.0,90.86,11.5,Cairns,2.0,2011-01-28,1009.9,SE,50.0,26.0,Yes
SE,82.22,Yes,0.0,66.0,9.2,SSE,79.0,74.12,84.2,1007.0,7.0,22.0,89.78,6.2,Cairns,5.0,2011-01-29,1008.7,SE,52.0,17.0,No
SSE,86.18,No,5.4,71.0,5.8,S,65.0,76.82,82.22,1005.8,5.0,19.0,87.26,5.4,Cairns,3.0,2011-01-30,1008.0,SE,46.0,19.0,Yes
NE,86.72,No,0.0,73.0,4.6,NNE,70.0,74.48,84.02,1007.6,4.0,7.0,87.8,11.4,Cairns,2.0,2011-01-31,1009.7,ENE,28.0,15.0,No
SE,90.14,No,0.0,75.0,6.2,S,62.0,77.54,84.2,1006.5,4.0,15.0,91.76,9.3,Cairns,6.0,2011-02-01,1010.0,SE,48.0,26.0,No
S,78.8,Yes,0.6,70.0,,SSE,84.0,78.8,82.94,997.9,,39.0,88.88000000000001,0.7,Cairns,6.0,2011-02-02,1004.7,W,83.0,13.0,No
WNW,75.02,Yes,28.2,86.0,,NNW,100.0,75.38,80.24000000000001,1004.4,8.0,30.0,85.64,0.0,Cairns,,2011-02-03,1003.2,,,30.0,Yes
ENE,82.4,Yes,268.6,82.0,,ENE,84.0,73.22,85.64,1009.3,8.0,15.0,85.82,2.0,Cairns,6.0,2011-02-04,1011.1,ENE,37.0,11.0,Yes
E,86.9,No,13.2,78.0,3.4,S,68.0,76.64,81.68,1009.0,3.0,13.0,87.8,8.3,Cairns,5.0,2011-02-05,1012.3,E,33.0,19.0,Yes
SSE,77.72,Yes,0.6,82.0,6.8,SSE,88.0,76.28,82.58,1012.5,7.0,15.0,84.02,1.3,Cairns,6.0,2011-02-06,1013.2,NNE,46.0,9.0,No
ESE,77.9,Yes,50.4,78.0,8.4,SSE,93.0,73.04,82.22,1010.0,7.0,17.0,89.06,6.0,Cairns,6.0,2011-02-07,1012.8,SE,43.0,17.0,Yes
SE,84.91999999999999,Yes,31.8,83.0,7.8,SSE,72.0,76.1,80.24000000000001,1007.9,3.0,17.0,88.52,8.7,Cairns,6.0,2011-02-08,1010.4,ESE,46.0,24.0,Yes
ESE,77.54,Yes,1.2,73.0,6.4,SSE,88.0,75.38,84.02,1010.3,8.0,22.0,87.98,6.7,Cairns,4.0,2011-02-09,1011.7,SE,57.0,33.0,Yes
S,79.34,Yes,19.2,78.0,5.4,SSE,79.0,74.48,81.14,1010.0,7.0,17.0,84.56,1.2,Cairns,8.0,2011-02-10,1011.9,SE,37.0,13.0,Yes
SSE,80.24000000000001,Yes,50.2,88.0,7.2,S,84.0,73.22,78.08,1009.5,7.0,11.0,82.94,1.0,Cairns,6.0,2011-02-11,1012.1,S,37.0,17.0,Yes
ESE,87.08000000000001,No,25.8,76.0,6.2,S,64.0,73.75999999999999,82.22,1008.3,2.0,15.0,88.34,10.6,Cairns,3.0,2011-02-12,1011.7,SE,37.0,20.0,Yes
ENE,86.0,No,0.4,73.0,7.0,S,70.0,73.94,81.86,1008.3,2.0,13.0,86.9,10.6,Cairns,2.0,2011-02-13,1010.6,S,37.0,20.0,No
E,85.46000000000001,No,0.4,70.0,6.8,S,63.0,74.12,82.94,1008.6,5.0,11.0,87.98,8.3,Cairns,2.0,2011-02-14,1010.8,E,31.0,19.0,No
E,81.86,Yes,0.2,77.0,5.0,SSE,78.0,72.32,80.78,1008.6,6.0,2.0,87.44,7.5,Cairns,6.0,2011-02-15,1011.0,SSE,37.0,15.0,No
S,82.22,No,2.2,71.0,9.5,SSE,78.0,73.22,81.32,1008.3,7.0,11.0,88.16,4.9,Cairns,7.0,2011-02-16,1011.3,E,33.0,17.0,Yes
NE,86.18,No,0.6,63.0,4.0,S,59.0,74.48,83.48,1006.8,5.0,11.0,88.7,9.2,Cairns,6.0,2011-02-17,1009.9,SE,31.0,17.0,No
E,89.6,No,0.0,66.0,6.0,SSE,56.0,73.94,83.3,1005.5,3.0,15.0,91.4,8.8,Cairns,8.0,2011-02-18,1008.9,ENE,30.0,22.0,No
SE,90.32,No,0.0,72.0,6.2,WSW,60.0,73.4,82.94,1006.5,6.0,2.0,91.94,9.1,Cairns,7.0,2011-02-19,1009.3,ESE,33.0,20.0,No
SE,90.32,Yes,0.2,78.0,6.6,SSE,59.0,75.74000000000001,82.04,1006.6,2.0,15.0,90.5,8.9,Cairns,4.0,2011-02-20,1010.4,SE,31.0,19.0,No
NE,87.26,No,2.0,75.0,5.4,SE,65.0,75.02,81.32,1005.5,3.0,11.0,90.14,10.9,Cairns,4.0,2011-02-21,1009.4,ENE,31.0,20.0,Yes
NNE,86.0,Yes,0.0,74.0,6.8,,69.0,74.66,83.3,1005.7,7.0,0.0,88.52,9.1,Cairns,6.0,2011-02-22,1007.8,NE,26.0,11.0,No
SE,83.84,Yes,2.6,81.0,4.2,SSE,72.0,76.28,81.86,1005.9,6.0,13.0,88.34,6.8,Cairns,6.0,2011-02-23,1008.5,SE,37.0,28.0,Yes
S,75.2,Yes,68.6,92.0,,SW,93.0,73.4,75.38,1006.8,8.0,9.0,78.44,0.0,Cairns,8.0,2011-02-24,1009.7,SSW,35.0,19.0,Yes
S,79.7,Yes,183.0,98.0,1.0,S,87.0,74.12,74.3,1006.4,8.0,17.0,83.84,0.0,Cairns,8.0,2011-02-25,1009.2,S,33.0,13.0,Yes
SSE,75.56,Yes,83.8,88.0,2.0,S,98.0,74.3,78.08,1006.4,8.0,15.0,80.6,0.0,Cairns,8.0,2011-02-26,1008.7,S,30.0,13.0,Yes
N,76.64,Yes,109.6,89.0,3.2,S,95.0,74.3,77.54,1006.8,8.0,17.0,84.74,1.0,Cairns,8.0,2011-02-27,1008.9,N,28.0,19.0,Yes
NNE,80.78,No,55.8,88.0,5.2,SSE,81.0,73.58,79.16,1007.0,7.0,11.0,83.3,0.0,Cairns,7.0,2011-02-28,1009.9,NE,17.0,11.0,Yes
,77.0,Yes,0.8,89.0,2.6,SSE,91.0,75.38,79.34,1008.3,8.0,13.0,82.75999999999999,0.9,Cairns,7.0,2011-03-01,1010.3,S,26.0,0.0,No
E,86.36,No,60.8,81.0,,SSE,63.0,74.84,79.88,1008.2,6.0,15.0,87.98,5.3,Cairns,8.0,2011-03-02,1011.6,ENE,35.0,19.0,Yes
NE,86.36,No,0.2,74.0,5.0,S,70.0,74.48,84.2,1007.2,5.0,9.0,87.8,10.6,Cairns,5.0,2011-03-03,1010.4,NE,26.0,15.0,No
E,89.41999999999999,No,0.0,71.0,3.4,S,63.0,76.1,84.91999999999999,1006.3,5.0,13.0,90.5,10.0,Cairns,2.0,2011-03-04,1009.3,E,31.0,24.0,No
SSE,84.91999999999999,Yes,0.0,72.0,5.6,S,79.0,75.92,84.38000000000001,1006.3,7.0,13.0,90.5,8.3,Cairns,6.0,2011-03-05,1008.7,SE,39.0,20.0,No
SE,83.84,Yes,16.0,86.0,8.8,SSE,83.0,77.54,81.68,1005.4,7.0,15.0,86.9,2.1,Cairns,6.0,2011-03-06,1008.3,ENE,39.0,15.0,Yes
SSE,82.4,Yes,128.2,87.0,1.6,SSE,81.0,74.12,78.44,1007.0,8.0,15.0,84.2,0.5,Cairns,8.0,2011-03-07,1010.2,S,30.0,13.0,Yes
ENE,77.36,Yes,48.0,88.0,5.2,SSW,93.0,73.94,77.0,1008.3,8.0,2.0,80.6,0.1,Cairns,8.0,2011-03-08,1010.7,W,28.0,7.0,Yes
NNE,80.78,Yes,27.0,85.0,2.6,,83.0,72.68,77.54,1007.2,7.0,0.0,83.84,1.3,Cairns,8.0,2011-03-09,1011.5,NW,33.0,13.0,Yes
SE,79.52,No,46.2,86.0,4.6,SSE,84.0,73.4,78.62,1006.7,7.0,7.0,81.68,0.1,Cairns,7.0,2011-03-10,1010.0,SE,20.0,13.0,Yes
SSE,86.0,Yes,0.8,83.0,4.0,S,64.0,74.66,77.36,1006.0,6.0,11.0,87.26,2.2,Cairns,7.0,2011-03-11,1009.5,SSE,31.0,20.0,No
SSE,79.16,Yes,7.4,82.0,1.4,S,92.0,74.3,78.08,1007.7,8.0,9.0,85.46000000000001,1.2,Cairns,7.0,2011-03-12,1010.9,S,39.0,9.0,Yes
SSW,80.96,Yes,15.4,78.0,4.4,SSE,83.0,72.68,78.62,1008.4,7.0,11.0,87.26,4.5,Cairns,7.0,2011-03-13,1011.8,SSE,30.0,11.0,Yes
ENE,85.64,Yes,18.0,72.0,4.2,SSE,69.0,72.14,80.42,1007.4,6.0,11.0,87.08000000000001,6.6,Cairns,7.0,2011-03-14,1011.2,ENE,31.0,19.0,Yes
ENE,79.16,Yes,6.2,87.0,3.0,SSE,82.0,74.3,77.9,1009.2,7.0,13.0,82.58,1.4,Cairns,7.0,2011-03-15,1011.7,ENE,30.0,6.0,Yes
SSE,79.88,Yes,10.8,84.0,3.6,SSE,88.0,75.38,81.14,1010.0,7.0,13.0,86.18,2.2,Cairns,7.0,2011-03-16,1012.3,SSE,31.0,22.0,Yes
SE,85.82,Yes,5.4,87.0,2.8,SSE,71.0,77.18,80.06,1010.8,7.0,11.0,87.8,4.4,Cairns,7.0,2011-03-17,1014.0,SE,41.0,13.0,Yes
ENE,87.44,No,9.2,83.0,4.8,S,66.0,76.28,80.6,1009.4,1.0,13.0,88.52,9.3,Cairns,5.0,2011-03-18,1013.1,SE,30.0,19.0,Yes
NNE,85.82,No,0.0,74.0,5.8,SE,73.0,74.48,84.02,1007.2,4.0,11.0,87.44,8.4,Cairns,2.0,2011-03-19,1011.5,NNE,24.0,13.0,No
N,84.91999999999999,No,0.0,73.0,5.2,NNW,72.0,76.82,84.74,1005.4,6.0,11.0,88.7,5.4,Cairns,7.0,2011-03-20,1010.0,N,30.0,15.0,No
N,84.56,Yes,0.0,73.0,5.6,WNW,76.0,76.82,85.64,1005.4,7.0,7.0,88.88000000000001,5.2,Cairns,5.0,2011-03-21,1007.7,NNE,30.0,13.0,No
N,87.26,No,2.6,72.0,6.8,E,67.0,75.02,84.02,1004.7,3.0,2.0,88.52,8.1,Cairns,3.0,2011-03-22,1008.0,N,30.0,17.0,Yes
NE,85.46000000000001,Yes,0.2,75.0,2.0,SSE,67.0,75.56,84.56,1005.3,6.0,11.0,89.06,10.1,Cairns,6.0,2011-03-23,1008.0,NE,28.0,13.0,No
NE,87.08000000000001,Yes,1.4,72.0,4.6,SE,70.0,77.0,85.28,1006.5,4.0,9.0,88.88000000000001,10.8,Cairns,4.0,2011-03-24,1009.6,NE,24.0,13.0,Yes
NE,87.08000000000001,No,12.2,88.0,6.4,SSE,68.0,75.74000000000001,78.25999999999999,1006.9,3.0,15.0,89.06,8.3,Cairns,6.0,2011-03-25,1010.9,NNE,30.0,13.0,Yes
E,87.26,No,0.8,80.0,6.4,SE,59.0,75.38,79.88,1007.8,5.0,19.0,88.7,7.3,Cairns,5.0,2011-03-26,1010.6,SSE,35.0,22.0,No
SE,85.1,No,0.0,76.0,6.4,SSE,67.0,76.46,80.24000000000001,1007.9,7.0,22.0,87.44,3.9,Cairns,7.0,2011-03-27,1011.0,SSE,37.0,20.0,No
NE,87.26,No,0.0,80.0,6.8,S,61.0,75.02,80.06,1007.7,3.0,17.0,89.41999999999999,6.3,Cairns,5.0,2011-03-28,1011.1,S,31.0,13.0,No
ENE,87.44,No,0.4,78.0,5.2,SSE,66.0,75.38,81.86,1008.2,4.0,15.0,89.78,7.8,Cairns,4.0,2011-03-29,1011.3,ENE,37.0,15.0,No
NE,88.7,No,0.6,74.0,5.8,S,61.0,74.84,82.58,1008.4,3.0,17.0,89.24,9.8,Cairns,5.0,2011-03-30,1011.8,S,30.0,15.0,No
ESE,85.46000000000001,No,0.2,71.0,5.4,S,69.0,75.92,83.66,1009.4,7.0,15.0,89.06,4.8,Cairns,3.0,2011-03-31,1012.1,ESE,30.0,7.0,No
SE,81.5,No,0.0,60.0,7.0,S,49.0,65.3,77.0,1010.2,1.0,15.0,84.91999999999999,11.8,Cairns,1.0,2011-05-01,1013.7,SE,33.0,22.0,No
ESE,82.94,No,0.0,68.0,6.4,SSE,52.0,67.28,76.82,1009.6,5.0,15.0,85.82,9.9,Cairns,2.0,2011-05-02,1013.0,ESE,33.0,24.0,No
SE,83.84,No,0.0,62.0,5.4,SSE,53.0,66.92,78.98,1009.7,5.0,15.0,86.18,10.5,Cairns,1.0,2011-05-03,1012.1,E,30.0,17.0,No
SE,83.66,No,0.0,65.0,5.6,SSE,54.0,68.36,78.98,1010.9,4.0,9.0,86.72,10.5,Cairns,4.0,2011-05-04,1013.5,SE,37.0,24.0,No
SE,81.5,No,0.0,66.0,7.2,S,48.0,68.36,78.25999999999999,1011.6,3.0,17.0,85.82,10.1,Cairns,5.0,2011-05-05,1014.4,ESE,44.0,28.0,No
SE,80.42,No,0.0,58.0,5.4,S,47.0,64.04,74.12,1012.4,2.0,15.0,83.66,10.0,Cairns,4.0,2011-05-06,1015.5,SE,41.0,22.0,No
SE,81.32,No,0.0,60.0,5.8,SSE,56.0,61.88,76.1,1010.7,4.0,13.0,85.1,10.5,Cairns,3.0,2011-05-07,1014.2,SE,37.0,30.0,No
NE,82.22,No,0.0,70.0,6.2,SSE,59.0,68.72,76.64,1010.1,6.0,2.0,85.64,4.2,Cairns,7.0,2011-05-08,1013.5,S,22.0,11.0,No
NNE,81.68,No,0.0,75.0,4.4,ESE,69.0,69.08,78.08,1009.0,5.0,6.0,84.38000000000001,6.7,Cairns,3.0,2011-05-09,1012.6,ENE,19.0,11.0,No
SE,80.42,No,0.0,44.0,4.0,SSE,37.0,68.36,75.92,1011.3,2.0,20.0,82.22,10.6,Cairns,1.0,2011-05-10,1014.0,SSE,33.0,15.0,No
ESE,78.44,No,0.0,40.0,6.4,SSE,42.0,60.440000000000005,73.22,1012.5,1.0,15.0,81.68,11.0,Cairns,2.0,2011-05-11,1015.6,ESE,37.0,19.0,No
SE,77.0,No,0.0,58.0,7.0,SSE,34.0,61.16,71.78,1013.5,7.0,19.0,80.42,10.8,Cairns,7.0,2011-05-12,1016.0,SSE,39.0,28.0,No
ESE,77.0,No,0.0,52.0,9.6,SE,37.0,55.76,67.64,1013.4,2.0,19.0,79.7,10.9,Cairns,2.0,2011-05-13,1017.2,E,35.0,24.0,No
ESE,79.7,No,0.0,47.0,5.0,S,41.0,53.78,73.22,1014.6,1.0,17.0,81.68,11.0,Cairns,1.0,2011-05-14,1018.1,SSE,37.0,26.0,No
SSE,76.82,No,0.0,61.0,6.2,SSE,45.0,61.88,71.78,1017.5,3.0,19.0,81.32,10.3,Cairns,3.0,2011-05-15,1019.5,SSE,52.0,37.0,No
SE,78.44,Yes,0.0,61.0,6.8,SSE,55.0,66.2,76.1,1017.0,3.0,26.0,82.04,7.7,Cairns,4.0,2011-05-16,1020.0,SSE,48.0,31.0,No
SSE,73.4,No,3.0,84.0,6.2,SSE,73.0,68.18,71.42,1017.0,6.0,22.0,77.54,3.3,Cairns,7.0,2011-05-17,1019.3,SE,52.0,22.0,Yes
SSE,75.56,Yes,0.4,69.0,4.4,SSE,71.0,69.08,74.84,1017.4,5.0,20.0,80.6,6.0,Cairns,2.0,2011-05-18,1019.3,SSE,52.0,22.0,No
SE,79.52,Yes,4.4,74.0,4.0,S,55.0,67.82,73.22,1016.6,5.0,24.0,81.5,5.1,Cairns,6.0,2011-05-19,1019.1,SE,50.0,30.0,Yes
SE,79.88,No,3.6,79.0,5.4,S,55.0,68.0,72.68,1014.0,6.0,22.0,82.22,8.3,Cairns,7.0,2011-05-20,1017.1,SE,46.0,31.0,Yes
SE,81.86,Yes,0.4,72.0,6.8,S,60.0,70.88,77.18,1013.3,3.0,17.0,84.2,9.4,Cairns,4.0,2011-05-21,1015.7,SE,41.0,28.0,No
SE,82.4,No,1.6,86.0,4.2,S,66.0,71.24000000000001,74.66,1012.1,1.0,19.0,83.84,8.1,Cairns,6.0,2011-05-22,1015.3,SE,35.0,22.0,Yes
NE,83.12,No,0.0,73.0,5.0,S,66.0,69.44,77.36,1009.9,2.0,13.0,85.1,10.5,Cairns,3.0,2011-05-23,1013.5,S,26.0,17.0,No
ESE,82.75999999999999,No,0.2,77.0,4.8,S,50.0,68.18,76.82,1007.5,4.0,15.0,84.2,8.4,Cairns,5.0,2011-05-24,1011.3,SSE,31.0,11.0,No
SE,75.38,No,0.0,39.0,5.6,SSE,45.0,65.84,72.5,1010.5,2.0,24.0,77.72,11.0,Cairns,2.0,2011-05-25,1013.7,SSE,39.0,15.0,No
SE,73.4,No,0.0,42.0,6.2,S,40.0,55.22,67.64,1013.1,3.0,17.0,76.28,11.0,Cairns,2.0,2011-05-26,1016.2,SE,39.0,19.0,No
ESE,75.74000000000001,No,0.0,47.0,6.0,S,41.0,55.76,68.72,1013.5,1.0,17.0,77.72,11.0,Cairns,1.0,2011-05-27,1017.7,SE,37.0,24.0,No
SSE,79.16,No,0.0,57.0,6.0,S,50.0,60.980000000000004,70.88,1014.4,2.0,17.0,80.78,10.4,Cairns,2.0,2011-05-28,1017.5,SE,35.0,20.0,No
SE,79.52,No,0.0,66.0,5.8,S,51.0,63.86,73.75999999999999,1014.9,3.0,19.0,82.22,10.4,Cairns,3.0,2011-05-29,1018.1,S,35.0,15.0,No
ENE,79.88,No,0.0,62.0,5.0,SSE,52.0,60.62,73.94,1012.8,1.0,17.0,82.22,10.5,Cairns,1.0,2011-05-30,1016.5,ENE,30.0,19.0,No
E,77.0,No,0.0,63.0,4.8,SSE,51.0,58.82,70.16,1012.1,4.0,15.0,80.78,9.6,Cairns,1.0,2011-05-31,1015.8,E,33.0,20.0,No
E,77.36,No,0.0,52.0,5.6,SSE,26.0,53.24,67.46,1013.4,0.0,15.0,79.34,10.8,Cairns,1.0,2011-06-01,1017.2,E,33.0,20.0,No
ENE,77.0,No,0.0,51.0,5.2,N,39.0,51.08,69.98,1014.0,1.0,7.0,79.16,10.9,Cairns,1.0,2011-06-02,1017.2,SSE,31.0,22.0,No
ENE,77.9,No,0.0,55.0,5.2,SE,40.0,53.24,67.46,1014.7,1.0,15.0,79.7,10.8,Cairns,1.0,2011-06-03,1017.9,E,31.0,19.0,No
ESE,78.25999999999999,No,0.0,60.0,5.4,SE,41.0,56.66,70.88,1014.4,1.0,11.0,80.06,11.0,Cairns,1.0,2011-06-04,1017.7,E,30.0,9.0,No
NE,79.52,No,0.0,66.0,4.0,,56.0,55.58,70.34,1013.2,4.0,0.0,81.5,10.5,Cairns,2.0,2011-06-05,1016.7,SE,26.0,15.0,No
E,80.06,No,0.0,65.0,5.0,SSE,49.0,63.68,73.4,1012.8,1.0,15.0,82.58,10.9,Cairns,3.0,2011-06-06,1016.3,S,30.0,20.0,No
ESE,81.5,No,0.0,63.0,4.4,S,54.0,64.22,75.92,1012.2,4.0,13.0,84.02,8.5,Cairns,1.0,2011-06-07,1015.5,S,30.0,19.0,No
ESE,80.42,No,0.0,69.0,4.8,S,56.0,67.82,75.2,1012.2,3.0,17.0,84.02,5.5,Cairns,6.0,2011-06-08,1016.0,SSE,30.0,19.0,No
E,78.44,No,0.0,71.0,5.0,SSE,59.0,67.28,75.02,1011.1,7.0,15.0,82.94,6.0,Cairns,7.0,2011-06-09,1013.9,SSE,30.0,19.0,No
SE,78.08,No,0.0,78.0,5.2,S,61.0,71.42,73.4,1010.2,7.0,17.0,81.14,1.5,Cairns,8.0,2011-06-10,1013.2,SSE,33.0,22.0,No
S,73.4,No,0.0,82.0,4.0,S,70.0,69.25999999999999,71.6,1009.9,7.0,13.0,76.1,0.4,Cairns,8.0,2011-06-11,1012.7,SSE,31.0,19.0,No
NE,76.28,No,0.0,67.0,3.2,SSE,58.0,65.48,70.34,1010.2,2.0,20.0,77.36,8.7,Cairns,7.0,2011-06-12,1014.2,S,35.0,17.0,No
NE,75.92,No,0.0,50.0,5.4,S,44.0,61.34,67.46,1010.6,8.0,13.0,78.25999999999999,10.0,Cairns,6.0,2011-06-13,1014.5,SSE,33.0,17.0,No
ESE,75.2,No,0.0,51.0,6.4,SSE,42.0,59.36,69.62,1011.7,1.0,15.0,77.54,10.2,Cairns,1.0,2011-06-14,1015.6,SSE,31.0,13.0,No
E,75.02,No,0.0,46.0,6.4,S,44.0,54.5,68.18,1014.1,4.0,15.0,77.0,10.7,Cairns,3.0,2011-06-15,1018.2,SSE,31.0,17.0,No
NE,75.2,No,0.0,56.0,5.0,ESE,41.0,50.18,63.68,1014.9,2.0,15.0,76.46,10.6,Cairns,1.0,2011-06-16,1019.0,SSE,31.0,17.0,No
SE,75.56,No,0.0,67.0,3.6,NW,37.0,51.620000000000005,65.12,1014.2,2.0,7.0,78.44,10.7,Cairns,1.0,2011-06-17,1018.0,SE,35.0,28.0,No
SE,74.66,No,0.0,47.0,5.8,SE,30.0,50.9,69.08,1014.0,3.0,15.0,77.54,10.9,Cairns,2.0,2011-06-18,1017.5,ESE,39.0,22.0,No
SE,75.38,No,0.0,60.0,6.8,,31.0,48.56,64.22,1014.2,7.0,0.0,77.72,10.6,Cairns,7.0,2011-06-19,1017.2,SSE,30.0,20.0,No
ESE,77.9,No,0.0,55.0,4.8,SSE,40.0,52.52,71.06,1014.1,2.0,11.0,79.88,10.0,Cairns,2.0,2011-06-20,1018.0,SSE,30.0,17.0,No
ENE,77.18,No,0.0,55.0,5.8,S,45.0,56.3,69.98,1013.1,7.0,13.0,79.16,10.7,Cairns,7.0,2011-06-21,1017.4,S,28.0,19.0,No
SE,76.82,No,0.0,64.0,6.0,SSW,36.0,55.04,67.82,1013.0,3.0,9.0,80.24000000000001,10.8,Cairns,2.0,2011-06-22,1016.0,SE,39.0,28.0,No
SE,77.0,No,0.0,50.0,6.6,SSE,43.0,57.379999999999995,71.78,1014.1,1.0,20.0,79.88,10.6,Cairns,2.0,2011-06-23,1016.8,SE,54.0,35.0,No
SE,76.46,No,0.0,60.0,6.6,SSE,47.0,66.38,71.06,1016.2,4.0,31.0,78.44,8.6,Cairns,6.0,2011-06-24,1017.9,SSE,48.0,35.0,No
SE,78.62,No,0.0,68.0,8.0,S,51.0,66.2,70.7,1016.9,1.0,22.0,80.42,5.0,Cairns,6.0,2011-06-25,1020.0,SSE,54.0,35.0,No
SSE,75.74000000000001,Yes,0.0,66.0,7.2,S,59.0,67.64,72.86,1016.2,3.0,24.0,80.06,7.5,Cairns,2.0,2011-06-26,1018.9,SE,46.0,26.0,No
SSE,69.08,No,2.8,83.0,4.2,SSE,92.0,65.84,70.34,1015.1,8.0,28.0,78.08,5.0,Cairns,5.0,2011-06-27,1016.8,SSE,50.0,30.0,Yes
S,71.06,Yes,1.0,84.0,4.0,S,85.0,67.64,70.34,1015.0,7.0,22.0,72.5,0.1,Cairns,7.0,2011-06-28,1016.9,S,39.0,20.0,No
SSE,75.74000000000001,Yes,58.4,88.0,3.6,S,73.0,67.28,70.34,1015.1,6.0,19.0,78.25999999999999,4.0,Cairns,6.0,2011-06-29,1017.6,SSE,44.0,24.0,Yes
S,72.5,Yes,7.0,89.0,0.6,SSE,77.0,66.2,68.0,1017.0,7.0,20.0,73.4,0.8,Cairns,8.0,2011-06-30,1019.5,SSE,56.0,26.0,Yes
SE,75.38,No,7.4,78.0,3.0,SSE,57.0,65.48,69.44,1016.6,3.0,26.0,76.28,6.1,Cairns,3.0,2011-07-01,1018.7,SSE,54.0,35.0,Yes
S,70.7,Yes,0.0,78.0,4.2,SE,69.0,64.75999999999999,67.28,1016.1,7.0,13.0,75.38,1.9,Cairns,7.0,2011-07-02,1019.1,S,37.0,22.0,No
SE,74.84,No,2.0,75.0,3.6,S,52.0,65.12,69.62,1016.2,7.0,17.0,78.08,4.7,Cairns,4.0,2011-07-03,1018.1,SE,37.0,22.0,Yes
SSE,73.75999999999999,No,0.0,75.0,4.8,S,64.0,64.94,69.8,1017.4,6.0,17.0,76.46,3.9,Cairns,3.0,2011-07-04,1020.3,SE,39.0,20.0,No
SE,76.82,No,0.0,61.0,4.0,SSE,41.0,60.26,69.8,1015.7,6.0,19.0,79.16,9.6,Cairns,7.0,2011-07-05,1019.7,SE,43.0,31.0,No
SE,75.56,No,0.0,63.0,5.6,S,49.0,52.52,71.06,1014.8,7.0,11.0,79.88,6.6,Cairns,7.0,2011-07-06,1018.1,SE,28.0,17.0,No
