MinTempF,Location,MaxTempF,Temp3pmF,Temp9amF,WindDir3pm,Humidity9am,Cloud3pm,Rainfall,WindSpeed3pm,Cloud9am,WindSpeed9am,RainToday,Date,WindDir9am,RainTomorrow,Humidity3pm
71.24000000000001,Newcastle,85.1,82.4,74.48,SE,86.0,6.0,3.6,15.0,7.0,7.0,Yes,2011-01-10,NE,Yes,67.0
70.7,Newcastle,82.04,75.74000000000001,73.4,SE,90.0,7.0,2.0,15.0,8.0,7.0,Yes,2011-01-11,NE,No,85.0
72.5,Newcastle,86.0,84.2,77.72,NE,77.0,5.0,0.4,15.0,6.0,7.0,No,2011-01-12,NE,No,62.0
72.32,Newcastle,85.82,83.3,78.08,NE,67.0,4.0,0.0,11.0,2.0,6.0,No,2011-01-13,NE,No,57.0
70.16,Newcastle,89.24,86.0,77.36,SE,60.0,3.0,0.0,6.0,1.0,15.0,No,2011-01-14,NE,No,52.0
69.08,Newcastle,,77.72,77.18,,69.0,8.0,0.0,0.0,4.0,0.0,No,2011-01-15,,No,77.0
,Newcastle,85.64,85.1,,,,1.0,0.0,0.0,,,No,2011-01-16,,No,50.0
67.82,Newcastle,94.1,,74.84,,73.0,,0.0,,0.0,0.0,No,2011-01-17,,No,
69.44,Newcastle,78.44,76.64,74.84,SE,69.0,8.0,0.2,6.0,8.0,7.0,No,2011-01-18,SE,Yes,65.0
69.44,Newcastle,84.2,82.75999999999999,73.58,NE,85.0,5.0,1.4,6.0,8.0,0.0,Yes,2011-01-19,,Yes,57.0
68.0,Newcastle,82.4,70.7,75.92,NE,76.0,6.0,5.6,4.0,5.0,2.0,Yes,2011-01-20,NE,No,74.0
65.66,Newcastle,85.1,83.3,75.92,SE,65.0,1.0,0.2,7.0,1.0,4.0,No,2011-01-21,NE,No,52.0
65.66,Newcastle,85.28,83.84,76.28,SE,62.0,1.0,0.0,7.0,1.0,4.0,No,2011-01-22,NE,No,38.0
65.84,Newcastle,85.64,82.4,73.4,SE,93.0,1.0,0.0,19.0,2.0,2.0,No,2011-01-23,NNW,No,55.0
63.5,Newcastle,98.24,97.7,74.3,NW,71.0,6.0,0.0,15.0,4.0,6.0,No,2011-01-24,NE,No,28.0
71.6,Newcastle,86.18,85.1,78.62,SE,70.0,0.0,0.0,4.0,1.0,0.0,No,2011-01-25,,No,61.0
,Newcastle,100.76,,77.18,,91.0,,0.0,,4.0,2.0,No,2011-01-26,NE,No,
73.58,Newcastle,87.08000000000001,84.91999999999999,76.46,SE,86.0,3.0,0.0,4.0,8.0,2.0,No,2011-01-27,NW,No,65.0
72.86,Newcastle,80.24000000000001,74.48,75.2,SE,66.0,8.0,0.0,15.0,6.0,19.0,No,2011-01-28,SE,No,69.0
65.48,Newcastle,89.24,78.8,75.38,SE,57.0,2.0,0.0,4.0,6.0,7.0,No,2011-01-29,SE,No,48.0
66.56,Newcastle,89.24,,77.72,,69.0,,0.0,,0.0,4.0,No,2011-01-30,NE,No,
66.56,Newcastle,95.36,92.3,77.72,SE,69.0,0.0,0.0,4.0,0.0,4.0,No,2011-01-31,NE,No,45.0
70.52,Newcastle,106.16,104.9,81.32,NW,57.0,1.0,0.0,19.0,0.0,4.0,No,2011-02-01,NW,No,20.0
77.72,Newcastle,94.1,89.6,89.6,SE,48.0,1.0,0.0,7.0,1.0,2.0,No,2011-02-02,SW,No,61.0
77.54,Newcastle,104.36,102.2,87.44,NW,61.0,5.0,0.0,22.0,7.0,2.0,No,2011-02-03,NW,No,33.0
74.12,Newcastle,92.3,87.44,81.32,SE,76.0,1.0,0.0,4.0,6.0,0.0,No,2011-02-04,,No,61.0
77.54,Newcastle,105.8,104.9,91.58000000000001,N,47.0,1.0,0.0,19.0,1.0,4.0,No,2011-02-05,NW,Yes,25.0
72.86,Newcastle,101.66,77.54,91.4,SW,51.0,8.0,14.8,2.0,2.0,19.0,Yes,2011-02-06,NW,No,93.0
,Newcastle,72.5,70.7,66.56,,84.0,8.0,0.0,0.0,8.0,0.0,No,2011-02-07,,No,63.0
64.4,Newcastle,78.8,77.72,72.14,SE,72.0,3.0,0.0,7.0,,0.0,No,2011-02-08,,No,45.0
62.42,Newcastle,79.7,78.08,73.4,SE,73.0,3.0,0.0,11.0,5.0,0.0,No,2011-02-09,,Yes,54.0
66.56,Newcastle,83.66,82.4,71.06,SE,85.0,3.0,2.0,11.0,4.0,0.0,Yes,2011-02-10,,No,53.0
64.75999999999999,Newcastle,95.9,89.6,73.04,SE,73.0,4.0,0.0,4.0,2.0,0.0,No,2011-02-11,,No,46.0
72.5,Newcastle,84.91999999999999,75.02,79.88,SE,68.0,8.0,0.0,9.0,7.0,0.0,No,2011-02-12,,No,76.0
68.0,Newcastle,75.56,74.66,70.52,SE,93.0,8.0,0.0,4.0,8.0,0.0,No,2011-02-13,,No,81.0
66.92,Newcastle,72.5,71.96,69.08,SE,78.0,8.0,0.0,9.0,8.0,15.0,No,2011-02-14,SE,Yes,68.0
65.48,Newcastle,78.25999999999999,76.28,68.0,SE,95.0,7.0,11.6,9.0,8.0,0.0,Yes,2011-02-15,,Yes,67.0
67.28,Newcastle,80.96,80.6,72.32,SE,79.0,5.0,1.4,2.0,8.0,2.0,Yes,2011-02-16,SW,No,69.0
69.98,Newcastle,89.96000000000001,70.7,75.2,SE,75.0,7.0,0.0,7.0,6.0,0.0,No,2011-02-17,,Yes,91.0
66.92,Newcastle,,,78.62,,85.0,,41.8,,7.0,2.0,Yes,2011-02-18,SE,No,
,Newcastle,95.0,,,,,,0.0,,,,No,2011-02-19,,No,
70.34,Newcastle,96.44,93.2,83.84,NE,59.0,6.0,0.0,6.0,8.0,6.0,No,2011-02-20,NW,No,54.0
71.42,Newcastle,75.56,73.58,73.04,SE,84.0,7.0,0.0,11.0,8.0,4.0,No,2011-02-21,SE,Yes,80.0
64.04,Newcastle,73.75999999999999,72.68,69.44,SE,50.0,6.0,1.4,9.0,7.0,7.0,Yes,2011-02-22,SE,No,50.0
63.86,Newcastle,,75.2,67.1,SE,80.0,5.0,0.4,7.0,6.0,2.0,No,2011-02-23,SW,No,53.0
,Newcastle,78.8,,,,,,0.0,,,,No,2011-02-24,,No,
56.84,Newcastle,79.16,77.36,64.4,SE,92.0,7.0,0.0,2.0,6.0,0.0,No,2011-02-25,,No,63.0
63.5,Newcastle,85.46000000000001,82.75999999999999,74.3,SE,79.0,1.0,0.0,4.0,3.0,2.0,No,2011-02-26,SW,No,56.0
64.04,Newcastle,89.06,88.52,77.9,SW,67.0,7.0,0.0,2.0,1.0,2.0,No,2011-02-27,N,No,38.0
71.6,Newcastle,85.64,84.02,74.3,SE,74.0,3.0,0.0,11.0,8.0,2.0,No,2011-02-28,SE,No,65.0
72.5,Newcastle,100.76,100.03999999999999,85.1,NW,52.0,5.0,0.4,9.0,2.0,9.0,No,2011-03-01,NW,Yes,25.0
68.36,Newcastle,71.96,71.78,69.8,SE,60.0,8.0,1.2,2.0,8.0,6.0,Yes,2011-03-02,SE,No,74.0
62.959999999999994,Newcastle,87.26,83.48,69.44,SE,87.0,6.0,0.2,4.0,6.0,4.0,No,2011-03-03,NW,No,50.0
68.9,Newcastle,81.14,80.6,72.68,SE,76.0,5.0,0.0,11.0,8.0,0.0,No,2011-03-04,,Yes,64.0
67.28,Newcastle,72.5,71.96,68.72,SE,65.0,7.0,5.4,28.0,7.0,15.0,Yes,2011-03-05,SE,No,55.0
65.48,Newcastle,75.2,73.4,68.72,SE,57.0,3.0,0.0,19.0,7.0,7.0,No,2011-03-06,SE,Yes,48.0
62.6,Newcastle,78.44,75.56,65.3,SE,95.0,2.0,2.2,7.0,7.0,0.0,Yes,2011-03-07,,No,52.0
61.519999999999996,Newcastle,84.2,83.84,68.0,SE,80.0,3.0,0.0,11.0,1.0,0.0,No,2011-03-08,,No,50.0
64.4,Newcastle,85.1,80.6,68.72,,85.0,7.0,0.0,0.0,7.0,0.0,No,2011-03-09,,No,56.0
68.0,Newcastle,84.56,79.7,71.78,,83.0,8.0,0.0,0.0,7.0,0.0,No,2011-03-10,,Yes,67.0
66.56,Newcastle,85.64,74.84,69.8,NE,91.0,7.0,5.4,4.0,7.0,13.0,Yes,2011-03-11,NW,No,73.0
67.1,Newcastle,83.3,81.5,70.88,SE,90.0,1.0,0.0,6.0,6.0,0.0,No,2011-03-12,,No,68.0
66.74000000000001,Newcastle,,,73.58,,78.0,,0.0,,0.0,6.0,No,2011-03-13,NW,,
,Newcastle,,,,,,,,,,,,2011-03-14,,,
,Newcastle,,,,,,,,,,,,2011-03-15,,,
,Newcastle,,,,,,,,,,,,2011-03-16,,,
,Newcastle,,,,,,,,,,,,2011-03-17,,,
,Newcastle,,,,,,,,,,,,2011-03-18,,Yes,
,Newcastle,,,,,,,19.4,,,,Yes,2011-03-19,,No,
,Newcastle,80.96,76.28,70.52,SE,92.0,2.0,0.0,11.0,6.0,0.0,No,2011-03-20,,No,75.0
69.44,Newcastle,,80.42,71.24000000000001,SE,96.0,7.0,0.6,6.0,8.0,0.0,No,2011-03-21,,No,74.0
,Newcastle,88.52,83.12,,SE,,6.0,0.0,6.0,,,No,2011-03-22,,Yes,74.0
66.02,Newcastle,88.7,86.9,72.68,NW,69.0,5.0,43.6,4.0,1.0,6.0,Yes,2011-03-23,NW,No,44.0
60.440000000000005,Newcastle,81.86,80.6,65.12,NW,68.0,4.0,0.0,22.0,1.0,0.0,No,2011-03-24,,No,36.0
62.42,Newcastle,80.06,77.0,68.0,SE,68.0,6.0,0.0,2.0,1.0,9.0,No,2011-03-25,NW,No,46.0
,Newcastle,72.68,71.6,,SW,,7.0,1.0,7.0,,,No,2011-03-26,,Yes,67.0
59.18,Newcastle,73.04,70.52,62.6,SE,93.0,6.0,4.9,4.0,7.0,0.0,Yes,2011-03-27,,Yes,58.0
59.72,Newcastle,77.72,73.4,64.04,SE,97.0,6.0,5.2,4.0,6.0,2.0,Yes,2011-03-28,SE,No,70.0
61.16,Newcastle,79.16,76.64,66.2,NE,94.0,6.0,0.4,4.0,7.0,0.0,No,2011-03-29,,No,62.0
63.86,Newcastle,86.0,83.84,67.64,SE,85.0,3.0,0.0,4.0,2.0,0.0,No,2011-03-30,,Yes,51.0
60.8,Newcastle,74.12,72.32,71.06,SE,84.0,7.0,2.4,19.0,8.0,9.0,Yes,2011-03-31,SE,No,67.0
57.2,Newcastle,71.6,70.7,66.2,SE,79.0,4.0,0.0,4.0,4.0,0.0,No,2011-05-01,,No,58.0
50.36,Newcastle,70.16,68.18,59.36,,91.0,8.0,0.0,0.0,7.0,0.0,No,2011-05-02,,No,68.0
55.4,Newcastle,70.34,65.12,63.5,SE,83.0,7.0,0.0,4.0,5.0,0.0,No,2011-05-03,,No,81.0
57.2,Newcastle,68.36,62.78,63.32,SW,72.0,8.0,0.0,4.0,6.0,6.0,No,2011-05-04,SE,No,94.0
55.76,Newcastle,68.9,67.1,64.04,SE,67.0,3.0,0.2,6.0,1.0,4.0,No,2011-05-05,NW,No,55.0
55.04,Newcastle,67.64,66.02,59.0,SW,64.0,6.0,0.6,4.0,6.0,6.0,No,2011-05-06,SW,No,52.0
46.04,Newcastle,70.16,67.64,57.2,SE,78.0,2.0,0.0,2.0,2.0,0.0,No,2011-05-07,,No,58.0
49.64,Newcastle,72.14,71.42,57.379999999999995,,71.0,6.0,0.0,0.0,2.0,4.0,No,2011-05-08,NW,No,50.0
48.92,Newcastle,65.84,58.64,59.0,SW,63.0,8.0,0.0,4.0,1.0,0.0,No,2011-05-09,,Yes,75.0
52.16,Newcastle,65.12,64.22,58.1,SE,68.0,3.0,11.0,9.0,5.0,15.0,Yes,2011-05-10,SW,No,50.0
42.260000000000005,Newcastle,61.88,60.8,55.76,,49.0,7.0,0.0,0.0,1.0,7.0,No,2011-05-11,W,No,52.0
44.6,Newcastle,63.32,62.42,52.34,SW,63.0,1.0,0.0,6.0,1.0,9.0,No,2011-05-12,NW,No,34.0
48.2,Newcastle,69.44,67.1,59.0,NW,68.0,5.0,0.0,6.0,1.0,7.0,No,2011-05-13,NNW,No,49.0
50.0,Newcastle,64.75999999999999,61.7,58.28,SE,38.0,3.0,0.0,9.0,1.0,4.0,No,2011-05-14,SW,No,33.0
41.9,Newcastle,67.1,64.4,52.16,,59.0,0.0,0.0,0.0,,2.0,No,2011-05-15,NW,No,43.0
38.839999999999996,Newcastle,71.6,69.8,53.24,NW,49.0,0.0,0.0,2.0,0.0,4.0,No,2011-05-16,NW,No,27.0
41.54,Newcastle,68.18,65.3,55.22,,75.0,3.0,0.0,0.0,0.0,0.0,No,2011-05-17,,No,62.0
44.42,Newcastle,71.96,65.66,57.379999999999995,SE,81.0,6.0,0.0,2.0,1.0,0.0,No,2011-05-18,,No,69.0
49.64,Newcastle,70.16,68.0,53.24,,100.0,5.0,0.2,0.0,8.0,0.0,No,2011-05-19,,No,66.0
46.76,Newcastle,71.96,71.24000000000001,53.6,,97.0,0.0,0.0,0.0,7.0,2.0,No,2011-05-20,SW,No,58.0
45.68,Newcastle,76.1,71.6,55.4,,96.0,0.0,0.0,0.0,7.0,0.0,No,2011-05-21,,No,51.0
47.3,Newcastle,73.4,71.24000000000001,56.48,,82.0,6.0,0.0,0.0,6.0,2.0,No,2011-05-22,N,Yes,52.0
54.68,Newcastle,73.75999999999999,71.24000000000001,57.92,NW,96.0,2.0,4.6,6.0,8.0,2.0,Yes,2011-05-23,NW,No,44.0
50.9,Newcastle,70.16,64.4,57.74,SE,78.0,6.0,0.0,6.0,2.0,2.0,No,2011-05-24,NW,Yes,51.0
50.36,Newcastle,59.540000000000006,56.120000000000005,51.8,SW,94.0,6.0,55.8,28.0,8.0,37.0,Yes,2011-05-25,SE,No,88.0
49.82,Newcastle,62.959999999999994,60.62,53.96,,88.0,8.0,0.0,0.0,6.0,7.0,No,2011-05-26,SE,Yes,65.0
44.06,Newcastle,64.4,62.24,53.6,,76.0,2.0,2.6,0.0,1.0,0.0,Yes,2011-05-27,,No,53.0
42.620000000000005,Newcastle,61.519999999999996,60.8,54.32,SW,77.0,8.0,1.0,2.0,5.0,2.0,No,2011-05-28,NW,Yes,81.0
44.96,Newcastle,64.04,61.16,56.3,,97.0,6.0,5.8,0.0,7.0,0.0,Yes,2011-05-29,,No,79.0
48.74,Newcastle,65.48,59.36,55.4,,97.0,8.0,0.0,0.0,8.0,2.0,No,2011-05-30,NE,Yes,98.0
52.7,Newcastle,66.74000000000001,61.519999999999996,62.24,SE,87.0,7.0,31.2,2.0,8.0,9.0,Yes,2011-05-31,SE,Yes,96.0
,Newcastle,70.16,67.1,66.38,SE,66.0,7.0,6.0,15.0,7.0,15.0,Yes,2011-06-01,SE,Yes,68.0
,Newcastle,68.36,65.48,61.519999999999996,SW,87.0,4.0,4.0,6.0,6.0,0.0,Yes,2011-06-02,,No,66.0
51.26,Newcastle,68.36,65.3,58.28,,87.0,2.0,0.4,0.0,2.0,2.0,No,2011-06-03,NW,No,62.0
48.92,Newcastle,68.72,64.58,58.1,,71.0,7.0,0.0,0.0,1.0,2.0,No,2011-06-04,NW,Yes,70.0
49.28,Newcastle,65.84,63.86,57.92,NW,70.0,4.0,3.0,6.0,1.0,0.0,Yes,2011-06-05,,No,52.0
46.76,Newcastle,67.1,62.42,53.96,W,72.0,5.0,0.0,2.0,0.0,4.0,No,2011-06-06,NW,No,52.0
42.08,Newcastle,62.059999999999995,61.16,50.18,W,79.0,3.0,0.0,28.0,5.0,6.0,No,2011-06-07,NW,No,33.0
47.66,Newcastle,59.36,57.2,52.7,SW,50.0,1.0,0.0,7.0,1.0,6.0,No,2011-06-08,W,No,28.0
41.9,Newcastle,60.08,58.64,47.84,NW,63.0,1.0,0.0,7.0,1.0,7.0,No,2011-06-09,NW,No,43.0
45.14,Newcastle,62.959999999999994,60.8,50.36,SE,63.0,5.0,0.0,4.0,1.0,6.0,No,2011-06-10,NW,Yes,48.0
50.18,Newcastle,62.6,61.519999999999996,53.6,S,94.0,7.0,4.0,15.0,8.0,4.0,Yes,2011-06-11,SE,Yes,73.0
50.0,Newcastle,64.94,,56.84,,97.0,,36.4,,8.0,0.0,Yes,2011-06-12,,Yes,
,Newcastle,65.3,,64.4,,98.0,,35.6,,6.0,37.0,Yes,2011-06-13,SE,Yes,
,Newcastle,65.66,64.4,62.059999999999995,S,75.0,8.0,26.5,28.0,7.0,9.0,Yes,2011-06-14,SE,Yes,62.0
,Newcastle,65.3,,64.58,,66.0,,12.4,,8.0,65.0,Yes,2011-06-15,SE,Yes,
,Newcastle,65.48,61.519999999999996,61.7,,76.0,7.0,21.8,0.0,6.0,4.0,Yes,2011-06-16,SW,No,80.0
47.120000000000005,Newcastle,65.3,61.88,54.5,NW,79.0,2.0,0.4,6.0,1.0,4.0,No,2011-06-17,NW,No,52.0
44.06,Newcastle,63.86,61.7,51.98,SW,62.0,0.0,0.0,7.0,0.0,6.0,No,2011-06-18,NW,No,50.0
43.7,Newcastle,64.58,61.16,52.7,,72.0,0.0,0.0,0.0,1.0,4.0,No,2011-06-19,NW,No,49.0
44.42,Newcastle,65.84,63.68,52.879999999999995,NW,71.0,5.0,0.0,6.0,0.0,0.0,No,2011-06-20,,No,51.0
43.16,Newcastle,67.82,66.92,56.3,NW,64.0,1.0,0.0,56.0,1.0,0.0,No,2011-06-21,,No,37.0
44.239999999999995,Newcastle,60.26,58.1,50.0,NW,68.0,1.0,0.8,7.0,0.0,11.0,No,2011-06-22,NW,No,44.0
45.5,Newcastle,64.75999999999999,62.6,53.6,NW,64.0,1.0,0.0,7.0,0.0,11.0,No,2011-06-23,NW,No,55.0
42.08,Newcastle,64.75999999999999,61.88,52.16,,78.0,0.0,0.0,0.0,0.0,0.0,No,2011-06-24,,No,50.0
40.82,Newcastle,65.84,63.68,49.28,,91.0,3.0,0.0,0.0,0.0,,No,2011-06-25,,No,59.0
42.8,Newcastle,68.0,,51.8,,85.0,,0.0,,0.0,0.0,No,2011-06-26,,No,
43.34,Newcastle,68.0,65.84,54.68,SE,70.0,5.0,0.0,2.0,0.0,0.0,No,2011-06-27,,No,58.0
50.0,Newcastle,64.4,59.72,57.92,,72.0,7.0,0.4,0.0,6.0,0.0,No,2011-06-28,,No,75.0
54.32,Newcastle,67.28,62.24,62.059999999999995,NE,61.0,8.0,0.0,4.0,7.0,2.0,No,2011-06-29,S,No,70.0
56.120000000000005,Newcastle,62.959999999999994,61.34,57.56,SE,87.0,6.0,0.6,6.0,7.0,0.0,No,2011-06-30,,No,65.0
52.16,Newcastle,62.6,59.72,56.48,W,87.0,5.0,0.6,4.0,5.0,0.0,No,2011-07-01,,Yes,84.0
44.6,Newcastle,65.12,61.7,48.92,,99.0,4.0,2.4,0.0,8.0,0.0,Yes,2011-07-02,,No,69.0
42.620000000000005,Newcastle,65.12,62.959999999999994,49.1,,100.0,4.0,0.2,0.0,5.0,2.0,No,2011-07-03,NW,No,64.0
45.5,Newcastle,70.88,68.9,54.5,NW,78.0,3.0,0.0,19.0,2.0,4.0,No,2011-07-04,NW,No,49.0
47.84,Newcastle,62.959999999999994,61.16,55.04,NW,55.0,1.0,0.0,46.0,1.0,11.0,No,2011-07-05,NW,No,31.0
48.92,Newcastle,62.959999999999994,59.9,56.3,NW,51.0,5.0,0.0,15.0,5.0,11.0,No,2011-07-06,NW,No,36.0
50.72,Newcastle,66.02,62.42,55.4,NW,55.0,2.0,0.0,19.0,1.0,28.0,No,2011-07-07,NW,No,39.0
40.64,Newcastle,59.36,,48.2,,67.0,,0.0,,0.0,7.0,No,2011-07-08,NW,No,
43.879999999999995,Newcastle,59.540000000000006,57.2,47.48,NW,60.0,0.0,0.0,9.0,0.0,37.0,No,2011-07-09,NW,No,45.0
44.6,Newcastle,59.9,57.92,50.9,W,54.0,0.0,0.0,46.0,0.0,37.0,No,2011-07-10,NW,No,39.0
48.92,Newcastle,64.04,61.16,54.5,NW,58.0,0.0,0.0,6.0,0.0,9.0,No,2011-07-11,W,No,43.0
40.46,Newcastle,63.86,61.34,48.92,NW,62.0,0.0,0.0,6.0,0.0,11.0,No,2011-07-12,NW,No,44.0
39.92,Newcastle,58.64,55.22,52.7,W,59.0,8.0,0.0,4.0,8.0,0.0,No,2011-07-13,,No,41.0
43.519999999999996,Newcastle,60.8,58.1,50.0,,70.0,3.0,0.0,0.0,1.0,2.0,No,2011-07-14,NW,Yes,43.0
46.4,Newcastle,56.84,54.5,48.2,,92.0,7.0,1.2,0.0,7.0,0.0,Yes,2011-07-15,,Yes,85.0
47.48,Newcastle,62.24,59.18,53.6,,97.0,7.0,4.9,0.0,7.0,0.0,Yes,2011-07-16,,No,73.0
50.9,Newcastle,62.6,61.519999999999996,56.120000000000005,,96.0,6.0,0.0,0.0,7.0,0.0,No,2011-07-17,,No,75.0
44.78,Newcastle,67.46,64.4,52.52,,94.0,5.0,0.2,0.0,1.0,4.0,No,2011-07-18,NW,No,58.0
42.8,Newcastle,,57.74,49.82,NW,70.0,4.0,0.1,4.0,1.0,0.0,No,2011-07-19,,Yes,45.0
,Newcastle,62.959999999999994,58.64,,SW,,8.0,49.0,9.0,,,Yes,2011-07-20,,Yes,91.0
46.4,Newcastle,59.36,52.52,54.5,SW,96.0,8.0,43.8,9.0,8.0,6.0,Yes,2011-07-21,SW,Yes,99.0
50.54,Newcastle,60.26,54.5,56.120000000000005,S,91.0,8.0,56.8,6.0,7.0,4.0,Yes,2011-07-22,SW,Yes,96.0
48.74,Newcastle,57.56,54.68,50.72,SW,92.0,7.0,33.9,4.0,7.0,0.0,Yes,2011-07-23,,Yes,92.0
47.3,Newcastle,63.5,60.8,52.52,NW,83.0,5.0,9.2,4.0,4.0,0.0,Yes,2011-07-24,,No,55.0
44.78,Newcastle,66.74000000000001,66.2,50.0,NW,67.0,3.0,0.7,9.0,7.0,0.0,No,2011-07-25,,No,46.0
46.4,Newcastle,64.75999999999999,62.959999999999994,53.6,N,74.0,6.0,0.0,6.0,0.0,4.0,No,2011-07-26,SW,No,54.0
41.0,Newcastle,62.959999999999994,60.440000000000005,49.1,SW,86.0,5.0,0.6,2.0,5.0,0.0,No,2011-07-27,,No,62.0
42.8,Newcastle,66.02,64.22,51.620000000000005,,87.0,1.0,0.2,0.0,1.0,0.0,No,2011-07-28,,No,51.0
40.82,Newcastle,67.64,66.92,50.9,,81.0,1.0,0.1,0.0,0.0,0.0,No,2011-07-29,,No,47.0
39.56,Newcastle,67.82,66.2,49.1,,78.0,0.0,0.0,0.0,0.0,2.0,No,2011-07-30,NW,No,42.0
41.72,Newcastle,70.7,,52.52,,73.0,,0.0,,1.0,2.0,No,2011-07-31,NW,No,
45.32,Newcastle,72.5,,56.120000000000005,,70.0,,0.0,,1.0,0.0,No,2011-08-01,,No,
46.76,Newcastle,74.66,73.75999999999999,59.0,NW,72.0,1.0,0.0,2.0,1.0,2.0,No,2011-08-02,NW,No,35.0
46.04,Newcastle,72.5,70.7,52.7,NW,70.0,3.0,0.0,4.0,7.0,4.0,No,2011-08-03,NW,No,42.0
46.76,Newcastle,76.28,75.2,55.4,,75.0,0.0,0.4,0.0,0.0,2.0,No,2011-08-04,NW,No,41.0
46.58,Newcastle,73.75999999999999,72.68,53.96,W,86.0,0.0,0.0,78.0,0.0,0.0,No,2011-08-05,,No,41.0
44.239999999999995,Newcastle,74.66,73.22,57.379999999999995,NW,71.0,1.0,0.0,6.0,1.0,2.0,No,2011-08-06,N,No,40.0
,Newcastle,64.04,63.32,,,,7.0,0.2,0.0,,,No,2011-08-07,,Yes,75.0
45.86,Newcastle,63.86,,55.94,,65.0,,2.0,,0.0,2.0,Yes,2011-08-08,NW,No,
43.16,Newcastle,61.519999999999996,59.36,50.72,,82.0,6.0,0.0,0.0,7.0,6.0,No,2011-08-09,NW,No,55.0
41.18,Newcastle,62.959999999999994,60.62,50.18,,73.0,6.0,0.2,0.0,1.0,4.0,No,2011-08-10,NW,No,47.0
40.82,Newcastle,64.75999999999999,61.519999999999996,50.72,SE,70.0,5.0,0.0,4.0,1.0,4.0,No,2011-08-11,NW,Yes,47.0
45.68,Newcastle,64.75999999999999,62.6,55.4,SE,93.0,4.0,3.0,9.0,6.0,4.0,Yes,2011-08-12,SW,No,54.0
46.76,Newcastle,64.75999999999999,61.7,53.6,,88.0,7.0,0.6,0.0,1.0,0.0,No,2011-08-13,,No,69.0
48.92,Newcastle,62.959999999999994,59.9,56.84,SW,91.0,6.0,0.0,4.0,7.0,,No,2011-08-14,,Yes,74.0
44.96,Newcastle,,,52.879999999999995,,96.0,,2.6,,6.0,0.0,Yes,2011-08-15,,No,
,Newcastle,66.56,,,,,,0.0,,,,No,2011-08-16,,No,
,Newcastle,61.7,59.9,55.4,,93.0,8.0,0.0,0.0,6.0,0.0,No,2011-08-17,,Yes,82.0
49.64,Newcastle,64.04,62.959999999999994,54.68,SW,76.0,6.0,5.4,4.0,6.0,46.0,Yes,2011-08-18,NW,No,42.0
44.96,Newcastle,61.88,54.5,52.7,NW,71.0,7.0,0.0,4.0,5.0,4.0,No,2011-08-19,NW,Yes,92.0
38.3,Newcastle,65.12,63.5,61.7,S,64.0,4.0,11.2,9.0,5.0,19.0,Yes,2011-08-20,SE,No,64.0
,Newcastle,63.5,,61.88,,68.0,,0.0,,7.0,37.0,No,2011-08-21,ESE,Yes,
,Newcastle,62.959999999999994,61.519999999999996,60.980000000000004,SE,64.0,6.0,8.0,6.0,6.0,33.0,Yes,2011-08-22,SE,Yes,70.0
,Newcastle,67.1,65.3,60.440000000000005,SE,89.0,2.0,7.0,4.0,3.0,0.0,Yes,2011-08-23,,No,63.0
49.64,Newcastle,68.0,66.2,56.84,NE,89.0,1.0,0.2,4.0,8.0,0.0,No,2011-08-24,,No,54.0
44.06,Newcastle,71.6,70.16,53.24,E,79.0,0.0,0.0,4.0,1.0,4.0,No,2011-08-25,N,No,52.0
45.68,Newcastle,72.5,70.16,62.059999999999995,,63.0,0.0,0.0,0.0,0.0,0.0,No,2011-08-26,,No,63.0
49.46,Newcastle,61.34,60.440000000000005,56.3,,96.0,8.0,0.0,0.0,7.0,0.0,No,2011-08-27,,No,81.0
46.4,Newcastle,70.52,69.44,59.36,NE,91.0,1.0,0.0,2.0,7.0,0.0,No,2011-08-28,,No,54.0
48.02,Newcastle,76.1,75.2,61.7,,64.0,5.0,0.0,0.0,1.0,4.0,No,2011-08-29,NE,No,39.0
53.96,Newcastle,66.56,65.3,61.88,S,78.0,4.0,0.0,9.0,6.0,4.0,No,2011-08-30,SW,No,62.0
47.48,Newcastle,68.0,65.12,59.72,SE,85.0,1.0,0.0,2.0,1.0,0.0,No,2011-08-31,,No,66.0
47.66,Newcastle,68.36,66.02,59.18,SE,90.0,6.0,0.0,4.0,1.0,0.0,No,2011-09-01,,No,66.0
51.8,Newcastle,65.12,63.68,62.959999999999994,S,66.0,5.0,0.0,7.0,2.0,4.0,No,2011-09-02,SE,No,47.0
47.48,Newcastle,68.18,65.3,56.3,SE,85.0,5.0,0.0,7.0,3.0,0.0,No,2011-09-03,,No,62.0
46.76,Newcastle,73.75999999999999,72.5,57.56,,78.0,1.0,0.0,0.0,,4.0,No,2011-09-04,NNW,,44.0
47.84,Newcastle,,,60.62,,71.0,,,,0.0,2.0,,2011-09-05,NE,,
,Newcastle,,,,,,,,,,,,2011-09-06,,,
,Newcastle,,,,,,,,,,,,2011-09-07,,,
,Newcastle,,,,,,,,,,,,2011-09-08,,,
,Newcastle,77.9,,,,,,,,,,,2011-09-09,,Yes,
43.7,Newcastle,64.75999999999999,,55.4,,51.0,,21.0,,0.0,11.0,Yes,2011-09-10,NW,No,
45.68,Newcastle,67.64,57.379999999999995,57.379999999999995,NW,17.0,5.0,0.0,19.0,0.0,19.0,No,2011-09-11,NW,No,56.0
