Location,Rainfall,Evaporation,Wind.Dir.3.pm,Temp.3.pm.C,Wind.Speed.9.am,Date,Pressure.9.am,Cloud.9.am,Cloud.3.pm,Wind.Gust.Dir,Temp.9.am.C,Min.Temp.C,Rain.Tomorrow,Humidity.9.am,Sunshine,Humidity.3.pm,Pressure.3.pm,Rain.Today,Wind.Speed.3.pm,Wind.Dir.9.am,Wind.Gust.Speed,Max.Temp.C
Darwin,14.8,5.2,S,25.3,24.0,2011-03-31,1004.8,8.0,8.0,S,25.1,24.2,No,90.0,0.0,96.0,1001.5,Yes,9.0,SE,54.0,26.6
Darwin,0.0,4.4,WNW,30.6,9.0,2011-05-01,1010.9,2.0,4.0,N,26.2,21.3,No,71.0,10.8,57.0,1007.5,No,17.0,SE,33.0,31.5
Darwin,0.0,5.6,NNW,29.5,19.0,2011-05-02,1010.2,3.0,7.0,NE,25.6,21.9,No,73.0,9.0,60.0,1006.8,No,22.0,ESE,33.0,32.4
Darwin,0.0,4.0,NW,30.9,9.0,2011-05-03,1010.3,3.0,5.0,ENE,28.1,22.4,No,65.0,11.0,57.0,1007.6,No,20.0,SE,30.0,33.0
Darwin,0.0,5.6,E,32.4,11.0,2011-05-04,1011.8,6.0,6.0,E,25.5,22.4,No,82.0,9.6,36.0,1009.2,No,20.0,E,41.0,32.8
Darwin,0.0,8.2,SSE,30.5,24.0,2011-05-05,1013.0,7.0,5.0,SE,24.5,21.7,No,56.0,9.8,36.0,1009.7,No,11.0,SE,41.0,31.2
Darwin,0.0,7.0,ESE,30.5,20.0,2011-05-06,1012.6,2.0,5.0,E,25.7,20.5,No,54.0,11.1,39.0,1009.0,No,13.0,E,37.0,31.7
Darwin,0.0,5.2,WSW,30.4,13.0,2011-05-07,1012.2,6.0,5.0,NNW,25.0,20.1,No,72.0,9.7,54.0,1008.9,No,15.0,E,35.0,32.1
Darwin,0.0,4.4,NW,29.1,9.0,2011-05-08,1012.5,5.0,7.0,WSW,25.1,21.4,No,70.0,6.1,64.0,1009.2,No,15.0,SE,22.0,30.5
Darwin,0.0,3.6,NNE,30.8,7.0,2011-05-09,1013.0,7.0,6.0,N,26.6,22.5,No,77.0,7.5,56.0,1010.3,No,22.0,ENE,31.0,31.6
Darwin,0.6,6.2,SE,30.7,30.0,2011-05-10,1014.7,2.0,1.0,E,25.4,22.8,No,42.0,9.6,31.0,1011.3,No,17.0,ESE,44.0,31.0
Darwin,0.0,7.4,SE,27.4,22.0,2011-05-11,1015.7,4.0,7.0,ESE,22.8,20.2,No,46.0,7.3,33.0,1012.1,No,19.0,SE,48.0,28.1
Darwin,0.0,7.8,E,27.5,28.0,2011-05-12,1015.7,7.0,3.0,ESE,22.5,18.8,No,37.0,9.8,23.0,1012.2,No,17.0,SE,48.0,27.9
Darwin,0.0,8.8,E,27.7,17.0,2011-05-13,1015.4,3.0,5.0,ESE,19.8,15.6,No,39.0,11.4,22.0,1010.6,No,15.0,SE,46.0,28.6
Darwin,0.0,6.4,E,29.5,24.0,2011-05-14,1014.9,6.0,5.0,ESE,22.9,16.0,No,52.0,11.2,40.0,1010.9,No,15.0,ESE,44.0,29.9
Darwin,0.0,5.0,SE,30.0,26.0,2011-05-15,1015.6,4.0,4.0,E,23.5,19.4,No,56.0,11.1,36.0,1012.6,No,13.0,E,41.0,31.0
Darwin,0.0,6.8,ENE,29.6,22.0,2011-05-16,1016.2,5.0,3.0,E,23.1,20.6,No,54.0,10.6,33.0,1012.1,No,13.0,ESE,37.0,30.4
Darwin,0.0,5.4,E,30.0,24.0,2011-05-17,1015.1,3.0,4.0,ENE,23.7,20.6,No,64.0,11.2,42.0,1011.0,No,20.0,E,39.0,30.8
Darwin,0.0,6.0,E,30.9,24.0,2011-05-18,1014.9,4.0,5.0,E,24.7,19.9,No,63.0,10.4,41.0,1011.1,No,15.0,E,33.0,31.7
Darwin,0.0,6.4,E,31.1,26.0,2011-05-19,1015.4,3.0,6.0,E,25.8,21.9,No,67.0,11.3,41.0,1012.0,No,20.0,E,44.0,32.2
Darwin,0.0,7.6,ENE,31.3,22.0,2011-05-20,1013.6,2.0,4.0,E,25.9,22.8,No,62.0,10.8,39.0,1009.8,No,15.0,E,41.0,32.0
Darwin,0.0,7.2,ESE,31.9,17.0,2011-05-21,1013.6,6.0,4.0,E,24.8,21.0,No,70.0,10.9,31.0,1009.2,No,19.0,E,39.0,32.0
Darwin,0.0,7.4,E,31.3,19.0,2011-05-22,1013.2,4.0,5.0,SE,25.5,20.2,No,65.0,10.6,30.0,1009.4,No,11.0,E,37.0,32.2
Darwin,0.0,4.0,ESE,30.6,13.0,2011-05-23,1013.4,7.0,7.0,SE,24.8,20.8,No,66.0,8.1,39.0,1010.3,No,15.0,ESE,39.0,31.6
Darwin,0.0,5.4,ESE,31.4,26.0,2011-05-24,1012.5,3.0,1.0,ESE,23.2,20.3,No,58.0,11.1,27.0,1008.6,No,28.0,SE,41.0,31.9
Darwin,0.0,7.6,SE,28.2,26.0,2011-05-25,1013.7,6.0,5.0,SE,20.7,18.9,No,41.0,8.3,27.0,1010.0,No,17.0,SE,44.0,28.8
Darwin,0.0,7.4,SE,28.4,24.0,2011-05-26,1013.8,1.0,1.0,ESE,20.5,16.3,No,48.0,11.1,28.0,1010.0,No,7.0,SE,50.0,28.8
Darwin,0.0,7.4,E,28.0,17.0,2011-05-27,1014.0,3.0,1.0,ESE,20.5,17.0,No,47.0,10.1,29.0,1010.0,No,15.0,ESE,41.0,28.8
Darwin,0.0,6.2,ENE,28.6,19.0,2011-05-28,1014.2,6.0,6.0,E,21.0,17.7,No,51.0,10.5,40.0,1011.3,No,13.0,ESE,35.0,29.8
Darwin,0.0,4.8,E,29.7,28.0,2011-05-29,1015.6,2.0,3.0,E,22.1,17.6,No,46.0,11.2,30.0,1011.8,No,13.0,E,37.0,30.7
Darwin,0.0,4.8,E,29.0,19.0,2011-05-30,1015.9,2.0,3.0,SE,23.0,17.7,No,60.0,11.2,31.0,1011.6,No,19.0,E,44.0,30.3
Darwin,0.0,6.4,ESE,29.4,7.0,2011-05-31,1014.6,3.0,4.0,ESE,21.6,16.8,No,52.0,11.0,28.0,1010.8,No,20.0,ESE,39.0,29.8
Darwin,0.0,6.6,ESE,28.5,19.0,2011-06-01,1015.9,2.0,2.0,E,20.6,16.1,No,39.0,11.3,21.0,1011.7,No,17.0,SE,46.0,29.3
Darwin,0.0,6.2,SE,27.6,22.0,2011-06-02,1016.9,2.0,0.0,E,20.4,14.4,No,34.0,11.3,19.0,1012.6,No,17.0,E,41.0,28.5
Darwin,0.0,5.6,E,28.7,22.0,2011-06-03,1016.9,1.0,0.0,ESE,21.4,15.7,No,51.0,11.2,20.0,1012.5,No,11.0,E,43.0,29.6
Darwin,0.0,6.4,E,28.8,24.0,2011-06-04,1015.2,1.0,1.0,E,22.3,16.4,No,50.0,11.1,25.0,1011.5,No,15.0,E,37.0,29.9
Darwin,0.0,5.4,ENE,29.8,19.0,2011-06-05,1014.2,3.0,3.0,E,21.9,16.4,No,53.0,10.7,21.0,1010.4,No,11.0,E,37.0,30.6
Darwin,0.0,5.6,W,29.0,19.0,2011-06-06,1013.9,3.0,2.0,ENE,22.3,17.4,No,56.0,10.9,39.0,1009.8,No,20.0,E,30.0,29.4
Darwin,0.0,4.2,NNW,29.3,15.0,2011-06-07,1013.8,4.0,4.0,NW,21.8,17.9,No,67.0,10.8,46.0,1009.7,No,20.0,SE,30.0,30.0
Darwin,0.0,5.0,WNW,29.3,11.0,2011-06-08,1013.2,3.0,5.0,NNW,22.2,17.9,No,72.0,10.1,38.0,1010.1,No,17.0,S,26.0,30.1
Darwin,0.0,4.8,NW,30.0,11.0,2011-06-09,1011.9,7.0,6.0,N,22.1,19.7,No,71.0,8.7,43.0,1008.9,No,13.0,SSE,26.0,30.4
Darwin,0.0,4.6,SSW,30.5,17.0,2011-06-10,1012.1,6.0,3.0,SSE,23.3,19.9,No,67.0,9.0,47.0,1008.6,No,15.0,S,31.0,31.0
Darwin,0.0,5.6,SSE,26.1,33.0,2011-06-11,1014.6,6.0,6.0,SE,18.0,16.8,No,63.0,10.6,37.0,1011.2,No,19.0,SE,48.0,27.0
Darwin,0.0,6.8,S,24.7,33.0,2011-06-12,1017.0,2.0,6.0,SE,17.1,15.1,No,38.0,11.0,26.0,1012.6,No,19.0,SE,50.0,25.4
Darwin,0.0,5.2,SSE,23.8,30.0,2011-06-13,1017.2,1.0,4.0,SE,17.0,13.3,No,35.0,11.1,24.0,1013.2,No,20.0,SE,48.0,24.8
Darwin,0.0,7.2,ESE,23.9,30.0,2011-06-14,1018.7,5.0,6.0,ESE,16.7,12.7,No,43.0,11.2,35.0,1014.6,No,9.0,SE,48.0,25.0
Darwin,0.0,5.8,ENE,24.8,19.0,2011-06-15,1018.6,5.0,5.0,E,17.3,13.0,No,54.0,10.8,21.0,1014.6,No,20.0,SE,52.0,25.8
Darwin,0.0,5.0,SE,25.5,17.0,2011-06-16,1018.7,3.0,4.0,SE,18.6,13.7,No,40.0,10.9,24.0,1014.9,No,15.0,ESE,39.0,26.6
Darwin,0.0,6.0,E,26.9,20.0,2011-06-17,1017.3,2.0,5.0,ESE,17.7,13.7,No,44.0,9.8,22.0,1014.1,No,13.0,SE,41.0,27.6
Darwin,0.0,4.8,ENE,28.2,19.0,2011-06-18,1016.2,1.0,1.0,ESE,18.3,14.4,No,51.0,11.0,19.0,1011.5,No,17.0,SE,43.0,28.7
Darwin,0.0,5.4,E,28.0,19.0,2011-06-19,1015.5,5.0,3.0,E,20.4,15.7,No,50.0,11.1,22.0,1012.2,No,9.0,E,39.0,28.2
Darwin,0.0,5.8,ENE,28.3,19.0,2011-06-20,1015.8,1.0,0.0,ENE,20.6,13.5,No,64.0,10.9,22.0,1011.5,No,9.0,ESE,31.0,29.3
Darwin,0.0,3.8,N,28.5,9.0,2011-06-21,1016.0,3.0,1.0,E,21.0,14.8,No,66.0,10.9,25.0,1011.7,No,9.0,ESE,31.0,29.5
Darwin,0.0,4.6,ESE,29.0,17.0,2011-06-22,,3.0,2.0,ESE,19.1,15.4,No,54.0,11.1,18.0,1010.2,No,20.0,SE,39.0,29.7
Darwin,0.0,7.4,E,27.5,20.0,2011-06-23,1014.4,2.0,3.0,ESE,18.5,15.0,No,39.0,7.4,21.0,1010.7,No,22.0,SE,46.0,28.2
Darwin,0.0,7.8,E,28.9,15.0,2011-06-24,1014.7,6.0,2.0,E,20.0,17.2,No,45.0,7.1,25.0,1010.8,No,20.0,SE,37.0,30.3
Darwin,0.0,5.6,ESE,30.9,17.0,2011-06-25,1015.4,1.0,3.0,E,22.8,18.0,No,43.0,9.5,42.0,1011.9,No,20.0,SE,39.0,31.9
Darwin,0.0,5.0,W,31.6,17.0,2011-06-26,1015.4,2.0,1.0,E,24.2,19.5,No,54.0,10.9,29.0,1011.5,No,13.0,ESE,39.0,32.6
Darwin,0.0,7.4,NNW,27.9,9.0,2011-06-27,1014.1,1.0,2.0,E,23.8,18.0,No,56.0,10.9,53.0,1010.0,No,17.0,ESE,30.0,29.8
Darwin,0.0,4.6,NNW,28.4,19.0,2011-06-28,1014.0,1.0,1.0,E,23.0,17.0,No,57.0,11.0,39.0,1010.1,No,20.0,ENE,39.0,29.5
Darwin,0.0,6.0,WNW,29.1,9.0,2011-06-29,1014.9,1.0,1.0,E,23.0,16.4,No,63.0,10.1,46.0,1011.5,No,19.0,ESE,33.0,30.3
Darwin,0.0,4.4,NW,31.5,7.0,2011-06-30,1015.1,2.0,2.0,ESE,23.8,18.1,No,66.0,10.7,29.0,1011.4,No,15.0,SSE,33.0,31.6
Darwin,0.0,4.8,NNW,30.2,17.0,2011-07-01,1014.3,1.0,3.0,ESE,24.5,19.9,No,58.0,10.7,41.0,1011.7,No,22.0,E,33.0,30.9
Darwin,0.0,4.8,NE,29.4,11.0,2011-07-02,1014.2,1.0,2.0,ENE,24.4,18.1,No,68.0,10.7,47.0,1010.8,No,22.0,ENE,41.0,30.3
Darwin,0.0,6.0,NNE,28.0,13.0,2011-07-03,1014.7,2.0,5.0,NNE,24.3,19.9,No,75.0,9.7,45.0,1011.6,No,24.0,E,41.0,30.5
Darwin,0.0,5.0,SE,31.2,7.0,2011-07-04,1016.3,5.0,6.0,ENE,23.3,17.0,No,71.0,9.3,22.0,1011.5,No,24.0,SSE,54.0,31.8
Darwin,0.0,5.2,ENE,30.4,19.0,2011-07-05,1017.1,3.0,5.0,ESE,23.7,18.3,No,62.0,10.1,23.0,1012.0,No,13.0,ESE,44.0,31.2
Darwin,0.0,6.4,WSW,31.0,19.0,2011-07-06,1015.1,7.0,3.0,E,24.3,18.8,No,55.0,10.9,31.0,1011.3,No,13.0,ESE,39.0,31.5
Darwin,0.0,4.8,E,30.3,19.0,2011-07-07,1016.3,1.0,1.0,ESE,23.8,19.1,No,71.0,10.7,28.0,1012.7,No,28.0,E,44.0,30.9
Darwin,0.0,4.0,E,29.8,30.0,2011-07-08,1017.9,3.0,1.0,ESE,23.7,19.5,No,30.0,10.7,21.0,1013.4,No,26.0,ESE,57.0,30.5
Darwin,0.0,8.4,ESE,28.7,24.0,2011-07-09,1017.2,1.0,2.0,ESE,21.0,18.1,No,48.0,11.1,33.0,1012.4,No,24.0,SE,48.0,29.3
Darwin,0.0,8.0,NNW,29.4,24.0,2011-07-10,1015.0,0.0,5.0,ESE,20.7,17.6,No,40.0,8.9,33.0,1010.7,No,11.0,SSE,44.0,30.5
Darwin,0.0,6.4,ENE,31.0,22.0,2011-07-11,1015.0,4.0,2.0,E,25.0,20.5,No,44.0,9.9,31.0,1011.2,No,20.0,E,48.0,31.8
Darwin,0.0,7.4,E,30.7,17.0,2011-07-12,1014.6,7.0,7.0,SE,24.4,23.3,No,40.0,2.0,35.0,1011.4,No,24.0,SE,41.0,30.9
Darwin,0.0,6.2,NNE,30.4,20.0,2011-07-13,1013.1,1.0,1.0,ENE,24.1,18.7,No,70.0,10.9,39.0,1010.4,No,24.0,ENE,41.0,31.2
Darwin,0.0,7.0,NNW,29.5,13.0,2011-07-14,1013.8,1.0,3.0,NW,24.1,19.4,No,65.0,10.4,48.0,1010.9,No,17.0,SE,43.0,31.2
Darwin,0.0,5.8,E,30.3,9.0,2011-07-15,1015.2,5.0,7.0,ENE,24.7,21.4,No,68.0,7.7,43.0,1011.8,No,7.0,SE,39.0,31.5
Darwin,0.0,5.0,NE,30.6,19.0,2011-07-16,1014.2,1.0,4.0,E,25.3,21.6,No,56.0,8.8,47.0,1010.6,No,22.0,SE,52.0,32.3
Darwin,0.0,4.8,SE,31.0,17.0,2011-07-17,1013.8,3.0,3.0,SE,25.9,22.2,No,63.0,9.7,37.0,1010.8,No,20.0,ESE,44.0,33.0
Darwin,0.0,6.8,ESE,32.0,15.0,2011-07-18,1014.9,3.0,5.0,ESE,24.6,20.2,No,63.0,10.7,31.0,1011.0,No,13.0,SSE,41.0,32.8
Darwin,0.0,6.8,NW,31.4,20.0,2011-07-19,1015.0,5.0,6.0,E,23.9,20.9,No,48.0,10.6,30.0,1011.4,No,20.0,SE,41.0,31.6
Darwin,0.0,6.2,NW,29.3,22.0,2011-07-20,1014.8,5.0,6.0,E,25.4,21.8,No,41.0,10.9,47.0,1010.8,No,20.0,ESE,33.0,31.3
Darwin,0.0,5.8,NW,29.3,15.0,2011-07-21,1014.2,4.0,2.0,E,22.2,19.2,No,44.0,11.0,43.0,1010.2,No,17.0,SE,30.0,30.6
Darwin,0.0,7.0,NW,29.5,15.0,2011-07-22,1014.0,3.0,1.0,SE,21.3,17.6,No,59.0,9.9,24.0,1010.1,No,13.0,SE,31.0,30.3
Darwin,0.0,6.2,WNW,29.2,17.0,2011-07-23,1014.0,4.0,5.0,E,21.4,18.2,No,41.0,10.6,21.0,1010.2,No,20.0,SE,31.0,30.3
Darwin,0.0,5.2,SE,29.9,15.0,2011-07-24,1014.3,1.0,1.0,ESE,22.9,18.2,No,38.0,11.3,19.0,1010.7,No,15.0,ESE,44.0,30.8
Darwin,0.0,6.6,NNE,29.2,22.0,2011-07-25,1015.1,1.0,1.0,E,22.9,17.3,No,51.0,11.1,19.0,1010.9,No,20.0,E,39.0,30.4
Darwin,0.0,6.4,NNE,27.6,26.0,2011-07-26,1016.3,2.0,3.0,E,22.6,16.7,No,78.0,10.1,48.0,1012.2,No,20.0,E,39.0,30.0
Darwin,0.0,5.4,ESE,30.1,19.0,2011-07-27,1018.0,4.0,2.0,E,23.2,18.8,No,63.0,10.3,29.0,1012.5,No,20.0,E,43.0,30.6
Darwin,0.0,6.0,NE,31.7,17.0,2011-07-28,1016.2,1.0,2.0,E,23.8,19.8,No,60.0,11.2,29.0,1011.3,No,24.0,SE,54.0,31.9
Darwin,0.0,7.4,ESE,30.7,9.0,2011-07-29,1015.9,2.0,1.0,E,24.4,19.0,No,73.0,10.8,22.0,1010.9,No,13.0,SSE,41.0,32.0
Darwin,0.0,6.0,NE,32.6,7.0,2011-07-30,1014.4,1.0,1.0,E,21.4,17.9,No,93.0,10.7,21.0,1010.4,No,9.0,SSE,46.0,32.8
Darwin,0.0,6.6,NW,30.9,9.0,2011-07-31,1014.5,1.0,1.0,E,24.6,18.6,No,69.0,11.1,40.0,1011.1,No,20.0,SSE,39.0,32.7
Darwin,0.0,6.0,W,32.0,13.0,2011-08-01,1015.5,2.0,4.0,ESE,25.1,18.1,No,72.0,11.2,18.0,1012.3,No,13.0,NE,43.0,32.4
Darwin,0.0,6.4,E,30.9,15.0,2011-08-02,1016.9,1.0,1.0,ESE,23.3,16.4,No,67.0,11.1,16.0,1012.4,No,17.0,E,39.0,31.8
Darwin,0.0,7.2,E,30.1,24.0,2011-08-03,1016.5,1.0,4.0,E,23.4,18.2,No,74.0,11.0,25.0,1012.3,No,13.0,E,43.0,30.6
Darwin,0.0,7.0,SSE,29.1,28.0,2011-08-04,1015.9,2.0,1.0,E,23.3,19.0,No,59.0,10.6,29.0,1011.2,No,15.0,E,52.0,30.5
Darwin,0.0,7.8,SSE,29.2,26.0,2011-08-05,1014.9,1.0,3.0,E,24.1,19.6,No,57.0,9.8,35.0,1010.9,No,13.0,E,41.0,31.2
Darwin,0.0,7.4,ENE,30.1,24.0,2011-08-06,1015.1,7.0,1.0,ENE,23.8,19.5,No,64.0,7.5,30.0,1010.6,No,17.0,ENE,48.0,31.0
Darwin,0.0,6.0,NE,29.9,17.0,2011-08-07,1015.3,1.0,5.0,NE,24.8,18.8,No,70.0,10.8,37.0,1011.2,No,20.0,E,44.0,31.8
Darwin,0.0,6.4,NNW,30.4,9.0,2011-08-08,1016.0,3.0,6.0,N,25.8,20.1,No,68.0,10.2,37.0,1012.2,No,24.0,ENE,39.0,31.1
Darwin,0.0,5.6,NNW,29.4,2.0,2011-08-09,1015.3,5.0,1.0,NNW,25.8,19.8,No,74.0,10.8,43.0,1011.4,No,20.0,NE,35.0,30.7
Darwin,0.0,5.0,NNW,29.4,17.0,2011-08-10,1014.7,3.0,3.0,N,24.7,19.5,No,74.0,10.3,36.0,1010.4,No,22.0,ENE,33.0,31.1
Darwin,0.0,7.2,WNW,29.3,6.0,2011-08-11,1013.9,4.0,3.0,WNW,25.3,20.6,No,70.0,9.6,45.0,1010.0,No,24.0,NNE,33.0,30.4
Darwin,0.0,6.2,NNW,28.9,9.0,2011-08-12,1013.4,1.0,1.0,NNE,24.5,20.7,No,79.0,10.4,53.0,1009.8,No,19.0,E,35.0,31.1
Darwin,0.0,5.6,ESE,31.9,13.0,2011-08-13,1014.3,1.0,1.0,ENE,25.0,19.6,No,68.0,10.6,21.0,1010.8,No,20.0,ENE,39.0,33.1
Darwin,0.0,6.2,SE,32.0,13.0,2011-08-14,1015.8,2.0,1.0,ESE,25.4,17.7,No,54.0,10.9,15.0,1012.2,No,20.0,ENE,48.0,33.2
Darwin,0.0,8.6,NNW,29.5,9.0,2011-08-15,1016.8,5.0,4.0,E,25.1,16.9,No,65.0,11.2,29.0,1012.5,No,19.0,NE,35.0,32.0
Darwin,0.0,6.6,NW,29.5,4.0,2011-08-16,1015.2,1.0,1.0,NNW,25.2,16.7,No,67.0,10.7,46.0,1011.0,No,17.0,NNE,30.0,30.7
Darwin,0.0,5.6,NW,28.4,7.0,2011-08-17,1013.5,2.0,1.0,NNW,24.7,17.9,No,79.0,10.7,48.0,1010.7,No,17.0,SW,31.0,29.3
Darwin,0.0,4.8,ESE,30.6,13.0,2011-08-18,1015.0,2.0,5.0,ESE,25.8,20.0,No,71.0,10.9,29.0,1010.8,No,20.0,NE,48.0,32.7
Darwin,0.0,6.8,ESE,30.8,26.0,2011-08-19,1017.0,3.0,2.0,ESE,24.5,20.7,No,38.0,10.9,20.0,1012.6,No,24.0,SE,48.0,31.9
Darwin,0.0,8.0,SE,30.0,19.0,2011-08-20,1017.5,0.0,0.0,ESE,22.8,18.0,No,33.0,11.3,12.0,1012.7,No,17.0,SE,48.0,31.6
Darwin,0.0,7.4,ENE,31.0,20.0,2011-08-21,1018.2,1.0,0.0,E,22.3,17.1,No,40.0,11.3,11.0,1013.3,No,19.0,SE,44.0,32.1
Darwin,0.0,8.6,E,31.2,20.0,2011-08-22,1017.8,3.0,2.0,E,23.2,16.3,No,30.0,11.3,11.0,1013.4,No,28.0,SE,50.0,31.8
Darwin,0.0,8.6,E,29.9,28.0,2011-08-23,1017.5,2.0,1.0,E,23.5,16.9,No,32.0,11.2,13.0,1012.4,No,28.0,E,59.0,30.7
Darwin,0.0,9.8,ESE,29.9,30.0,2011-08-24,1017.9,6.0,5.0,E,22.9,16.5,No,29.0,10.7,15.0,1012.7,No,26.0,E,59.0,30.5
Darwin,0.0,7.6,SSW,30.7,24.0,2011-08-25,1016.4,4.0,5.0,ESE,24.2,17.5,No,48.0,11.1,14.0,1011.7,No,11.0,E,46.0,32.1
Darwin,0.0,6.8,NW,31.1,13.0,2011-08-26,1016.1,1.0,3.0,ESE,24.9,16.8,No,60.0,11.0,33.0,1011.5,No,19.0,NE,37.0,31.9
Darwin,0.0,8.2,NNW,29.3,15.0,2011-08-27,1015.7,2.0,3.0,ENE,25.8,17.9,No,65.0,11.2,46.0,1011.0,No,22.0,ENE,37.0,33.4
Darwin,0.0,6.0,NW,29.3,7.0,2011-08-28,1014.9,2.0,1.0,ESE,26.6,20.2,No,71.0,10.3,57.0,1010.6,No,24.0,NE,39.0,34.2
Darwin,0.0,6.0,NW,31.3,9.0,2011-08-29,1014.7,5.0,1.0,WNW,26.8,22.0,No,75.0,10.3,51.0,1010.4,No,28.0,SSW,33.0,34.8
Darwin,0.0,7.0,NNW,30.2,13.0,2011-08-30,1014.9,5.0,1.0,E,25.4,20.7,No,88.0,10.9,49.0,1010.9,No,24.0,S,46.0,34.0
Darwin,0.0,7.0,NW,31.6,9.0,2011-08-31,1014.1,1.0,1.0,ESE,25.6,19.7,No,78.0,11.0,35.0,1010.1,No,20.0,S,39.0,34.4
Darwin,0.0,7.8,NW,32.0,15.0,2011-09-01,1013.9,1.0,0.0,E,24.9,17.8,No,35.0,11.1,19.0,1010.0,No,20.0,SE,41.0,34.7
Darwin,0.0,7.8,NNW,31.8,11.0,2011-09-02,1014.1,1.0,2.0,N,27.1,21.4,No,71.0,10.8,44.0,1010.1,No,24.0,ENE,33.0,34.5
Darwin,0.0,7.6,N,30.5,6.0,2011-09-03,1015.2,7.0,3.0,NW,26.4,23.7,No,79.0,7.9,61.0,1011.2,No,22.0,SSE,30.0,32.1
Darwin,0.0,5.2,N,30.0,11.0,2011-09-04,1015.7,7.0,5.0,NW,27.0,22.8,No,69.0,9.2,60.0,1011.6,No,22.0,ENE,30.0,31.8
Darwin,0.0,5.0,NNW,30.3,7.0,2011-09-05,1015.2,0.0,1.0,NNE,27.4,21.9,No,66.0,10.7,49.0,1011.1,No,28.0,S,44.0,34.8
Darwin,0.0,7.0,N,30.4,6.0,2011-09-06,1014.9,1.0,1.0,N,27.8,21.4,No,63.0,10.5,57.0,1011.1,No,26.0,NE,37.0,32.0
Darwin,0.0,6.8,NNW,30.0,11.0,2011-09-07,1014.6,2.0,5.0,N,26.9,23.1,No,75.0,10.0,60.0,1009.7,No,24.0,NE,31.0,31.6
Darwin,0.0,5.6,NNW,30.9,19.0,2011-09-08,1014.2,1.0,5.0,NNW,26.7,22.0,No,69.0,10.6,44.0,1010.7,No,24.0,ENE,35.0,32.3
Darwin,0.0,7.6,NW,29.7,17.0,2011-09-09,1014.7,2.0,2.0,NW,26.7,22.0,Yes,76.0,10.2,62.0,1011.0,No,24.0,SSW,35.0,32.1
Darwin,3.2,7.2,S,31.9,28.0,2011-09-10,1016.7,7.0,1.0,ESE,24.1,23.5,No,31.0,7.2,14.0,1012.3,Yes,20.0,SE,46.0,32.2
Darwin,0.0,9.6,S,30.4,33.0,2011-09-11,1016.2,1.0,2.0,SE,23.5,19.8,No,17.0,10.8,10.0,1012.1,No,22.0,SE,48.0,31.8
Darwin,0.0,9.6,SE,31.0,22.0,2011-09-12,1016.5,6.0,0.0,ESE,22.4,17.8,No,23.0,10.7,14.0,1012.3,No,20.0,SE,52.0,32.2
Darwin,0.0,8.0,ENE,31.4,26.0,2011-09-13,1017.3,0.0,0.0,SE,22.9,16.5,No,25.0,11.1,13.0,1012.3,No,17.0,SE,57.0,32.9
Darwin,0.0,9.4,NNE,32.5,33.0,2011-09-14,1016.6,0.0,0.0,E,26.4,18.2,No,17.0,11.0,19.0,1011.7,No,24.0,ESE,54.0,33.5
Darwin,0.0,8.2,NNW,30.8,17.0,2011-09-15,1015.5,6.0,0.0,SE,25.3,19.3,No,68.0,10.4,36.0,1011.3,No,26.0,SE,43.0,34.2
Darwin,0.0,7.6,N,31.5,9.0,2011-09-16,1015.2,1.0,1.0,NNW,26.1,21.0,No,72.0,10.7,41.0,1010.5,No,26.0,SSE,41.0,33.6
Darwin,0.0,6.2,NNW,29.9,7.0,2011-09-17,1013.8,6.0,6.0,WNW,27.3,22.3,No,66.0,8.9,73.0,1009.9,No,24.0,SE,31.0,33.5
Darwin,0.0,7.2,N,31.6,7.0,2011-09-18,1014.8,3.0,1.0,N,27.6,22.6,No,67.0,9.6,47.0,1010.9,No,22.0,SSE,35.0,32.2
Darwin,0.0,5.6,NW,30.7,9.0,2011-09-19,1015.1,3.0,2.0,NW,27.2,23.8,No,80.0,7.2,57.0,1010.6,No,28.0,SW,35.0,31.8
Darwin,0.0,6.0,NW,30.3,9.0,2011-09-20,1014.1,5.0,3.0,NNW,27.6,24.4,No,72.0,6.0,57.0,1010.1,No,24.0,W,35.0,32.0
Darwin,0.0,5.6,N,31.8,20.0,2011-09-21,1014.0,2.0,2.0,N,27.6,22.8,No,71.0,10.3,49.0,1010.0,No,24.0,NE,37.0,33.9
Darwin,0.0,7.6,NW,31.2,13.0,2011-09-22,1015.3,7.0,4.0,NW,27.7,24.5,No,72.0,7.1,57.0,1010.1,No,22.0,WNW,30.0,32.8
Darwin,0.0,4.0,NW,30.6,9.0,2011-09-23,1014.5,1.0,1.0,NNW,28.3,23.2,No,68.0,9.7,54.0,1010.1,No,22.0,N,31.0,31.9
Darwin,0.0,7.8,NNW,30.3,17.0,2011-09-24,1014.3,0.0,1.0,N,28.1,23.3,No,65.0,9.8,59.0,1010.1,No,28.0,NNE,39.0,31.2
Darwin,0.0,6.2,NW,30.5,15.0,2011-09-25,1013.5,5.0,4.0,WNW,27.6,23.8,No,73.0,9.6,61.0,1009.4,No,30.0,WNW,37.0,32.1
Darwin,0.0,5.8,NW,30.9,13.0,2011-09-26,1014.0,1.0,1.0,NW,28.4,24.8,No,66.0,9.9,58.0,1008.9,No,26.0,SSW,37.0,32.9
