Humidity3pm,WindGustDir,MaxTempF,Pressure9am,Date,WindDir3pm,Cloud3pm,Temp3pmF,WindSpeed9am,RainTomorrow,Rainfall,Pressure3pm,WindGustSpeed,Location,Sunshine,MinTempF,Evaporation,Cloud9am,Temp9amF,WindDir9am,Humidity9am,WindSpeed3pm,RainToday
89.0,N,87.61999999999999,1010.3,2011-02-04,N,7.0,77.54,31.0,Yes,1.4,1007.5,54.0,MelbourneAirport,1.6,62.059999999999995,4.0,7.0,74.66,N,87.0,24.0,Yes
86.0,WSW,66.02,1006.3,2011-02-05,SSW,7.0,63.86,11.0,Yes,53.8,1007.3,54.0,MelbourneAirport,0.0,62.059999999999995,7.6,8.0,62.78,SW,97.0,11.0,Yes
46.0,WSW,64.94,1020.6,2011-02-06,S,4.0,61.88,28.0,No,1.4,1024.1,56.0,MelbourneAirport,11.3,50.72,1.8,2.0,56.48,WSW,66.0,30.0,Yes
47.0,S,68.0,1026.1,2011-02-07,S,1.0,67.1,9.0,No,0.0,1023.9,37.0,MelbourneAirport,12.7,45.68,4.6,1.0,56.120000000000005,WSW,69.0,22.0,No
53.0,S,66.92,1023.0,2011-02-08,S,6.0,66.02,24.0,No,0.0,1022.7,41.0,MelbourneAirport,9.4,55.58,6.2,7.0,60.980000000000004,S,63.0,26.0,No
45.0,NNW,83.12,1023.5,2011-02-09,N,7.0,82.04,9.0,No,0.0,1019.7,39.0,MelbourneAirport,8.6,49.28,5.4,7.0,58.28,WNW,76.0,22.0,No
56.0,N,82.94,1016.9,2011-02-10,N,7.0,80.78,28.0,Yes,0.0,1013.7,54.0,MelbourneAirport,1.3,58.1,4.6,7.0,72.14,N,61.0,30.0,No
90.0,N,77.9,1011.0,2011-02-11,SSW,7.0,69.08,15.0,Yes,6.8,1010.4,46.0,MelbourneAirport,0.2,68.36,6.0,7.0,70.16,NNW,93.0,20.0,Yes
50.0,SSE,66.02,1020.4,2011-02-12,S,7.0,64.4,28.0,No,6.6,1019.8,41.0,MelbourneAirport,8.8,56.3,10.4,7.0,57.92,SSE,73.0,24.0,Yes
50.0,S,68.72,1023.2,2011-02-13,S,5.0,66.92,4.0,No,0.0,1023.0,44.0,MelbourneAirport,7.4,48.379999999999995,4.8,7.0,54.14,NNE,75.0,26.0,No
56.0,S,75.02,1024.6,2011-02-14,SSE,1.0,71.42,13.0,No,0.0,1022.6,31.0,MelbourneAirport,12.0,51.08,4.4,2.0,60.980000000000004,SSE,78.0,9.0,No
44.0,N,84.74,1021.6,2011-02-15,NNE,7.0,83.48,19.0,No,0.0,1018.5,44.0,MelbourneAirport,11.1,57.02,4.2,5.0,69.98,N,69.0,13.0,No
51.0,NNE,82.58,1017.2,2011-02-16,N,7.0,80.78,24.0,No,0.0,1013.8,41.0,MelbourneAirport,3.6,61.16,6.6,7.0,73.4,N,67.0,24.0,No
56.0,S,80.06,1013.5,2011-02-17,S,4.0,77.36,6.0,No,0.0,1012.9,33.0,MelbourneAirport,8.5,65.3,5.0,7.0,69.44,WNW,81.0,20.0,No
54.0,SSW,82.04,1014.8,2011-02-18,SE,7.0,81.14,7.0,Yes,0.0,1010.9,24.0,MelbourneAirport,3.3,64.22,3.8,7.0,67.82,W,82.0,7.0,No
49.0,W,80.78,999.3,2011-02-19,W,6.0,78.98,24.0,No,11.0,1003.5,63.0,MelbourneAirport,10.5,67.1,4.2,1.0,76.64,NNW,67.0,44.0,Yes
48.0,WSW,69.98,1009.4,2011-02-20,SW,7.0,67.1,17.0,No,0.0,1013.2,57.0,MelbourneAirport,8.1,55.4,6.8,3.0,65.66,WNW,66.0,31.0,No
52.0,SW,65.12,1018.2,2011-02-21,S,7.0,62.059999999999995,28.0,No,0.0,1020.6,54.0,MelbourneAirport,6.5,49.1,5.6,3.0,56.66,WSW,66.0,30.0,No
54.0,S,66.38,1025.6,2011-02-22,S,6.0,65.12,13.0,No,0.0,1025.5,43.0,MelbourneAirport,4.1,53.6,4.6,7.0,57.74,SE,62.0,24.0,No
56.0,SSE,71.96,1026.6,2011-02-23,S,1.0,70.52,11.0,No,0.0,1023.0,30.0,MelbourneAirport,9.2,57.56,3.6,8.0,59.36,SE,72.0,19.0,No
57.0,S,76.64,1019.8,2011-02-24,S,5.0,70.7,9.0,No,0.0,1017.0,31.0,MelbourneAirport,10.4,51.08,4.2,4.0,57.02,N,83.0,17.0,No
59.0,SSE,71.6,1016.3,2011-02-25,S,7.0,69.8,7.0,No,0.0,1013.8,26.0,MelbourneAirport,5.3,56.66,4.8,7.0,61.88,SE,78.0,13.0,No
48.0,SE,85.82,1009.8,2011-02-26,SSE,7.0,83.84,7.0,Yes,0.0,1007.5,33.0,MelbourneAirport,7.1,55.22,3.0,6.0,63.68,N,79.0,15.0,No
87.0,S,64.94,1009.8,2011-02-27,S,8.0,63.5,15.0,No,5.8,1011.3,30.0,MelbourneAirport,0.0,62.78,4.2,8.0,63.14,S,99.0,15.0,Yes
90.0,SSW,62.42,1009.9,2011-02-28,S,8.0,60.8,9.0,Yes,0.6,1008.4,26.0,MelbourneAirport,0.0,59.0,1.2,7.0,60.08,ESE,79.0,13.0,No
48.0,SW,66.02,1009.5,2011-03-01,S,6.0,60.980000000000004,17.0,No,1.2,1014.0,54.0,MelbourneAirport,8.9,53.6,1.2,6.0,57.74,WSW,74.0,31.0,Yes
48.0,WSW,67.28,1018.1,2011-03-02,SSW,7.0,63.5,9.0,No,0.2,1015.9,35.0,MelbourneAirport,10.3,45.14,3.6,1.0,53.42,SW,69.0,15.0,No
51.0,WSW,68.0,1013.6,2011-03-03,SW,7.0,65.48,22.0,No,0.0,1013.3,48.0,MelbourneAirport,7.8,53.24,4.6,7.0,59.9,W,63.0,28.0,No
73.0,WSW,63.68,1015.8,2011-03-04,S,8.0,58.1,28.0,No,0.0,1017.4,41.0,MelbourneAirport,0.5,50.36,5.0,7.0,56.120000000000005,WSW,67.0,28.0,No
41.0,SSE,70.7,1023.6,2011-03-05,WSW,1.0,67.46,22.0,No,0.4,1022.2,39.0,MelbourneAirport,12.1,45.68,3.4,1.0,55.58,SSE,49.0,13.0,No
34.0,N,79.7,1025.0,2011-03-06,NE,1.0,77.9,28.0,No,0.0,1022.3,59.0,MelbourneAirport,12.0,46.22,4.8,0.0,62.42,N,60.0,22.0,No
35.0,N,83.12,1020.2,2011-03-07,N,1.0,81.14,48.0,No,0.0,1016.2,80.0,MelbourneAirport,11.6,57.02,7.2,0.0,64.94,N,52.0,43.0,No
46.0,N,79.16,1012.5,2011-03-08,N,7.0,77.54,44.0,No,0.0,1010.5,69.0,MelbourneAirport,0.1,63.32,10.8,7.0,66.02,N,59.0,19.0,No
75.0,N,73.04,1012.9,2011-03-09,N,7.0,72.32,7.0,Yes,0.0,1011.7,43.0,MelbourneAirport,0.7,61.34,2.6,7.0,66.02,SSW,85.0,24.0,No
76.0,SW,62.059999999999995,1015.5,2011-03-10,S,8.0,61.7,19.0,No,9.6,1015.6,33.0,MelbourneAirport,0.0,57.56,1.8,8.0,58.459999999999994,S,99.0,20.0,Yes
59.0,S,78.8,1017.2,2011-03-11,SSE,1.0,75.92,2.0,No,0.2,1015.1,24.0,MelbourneAirport,7.7,58.28,0.6,8.0,61.519999999999996,N,89.0,9.0,No
53.0,NNE,85.82,1017.1,2011-03-12,N,4.0,83.84,11.0,No,0.0,1015.6,46.0,MelbourneAirport,11.5,59.0,3.0,2.0,69.08,NNE,82.0,22.0,No
55.0,W,90.14,1016.8,2011-03-13,W,7.0,80.24000000000001,33.0,Yes,0.0,1015.7,57.0,MelbourneAirport,5.7,68.72,6.8,7.0,73.75999999999999,N,76.0,24.0,No
55.0,S,69.98,1025.9,2011-03-14,S,1.0,68.54,22.0,No,11.2,1023.3,39.0,MelbourneAirport,10.7,55.58,5.6,6.0,60.26,SE,65.0,15.0,Yes
50.0,SSE,78.8,1020.4,2011-03-15,S,4.0,78.44,6.0,No,0.0,1017.2,35.0,MelbourneAirport,9.9,50.9,4.4,4.0,57.379999999999995,NNW,87.0,17.0,No
51.0,S,68.0,1022.1,2011-03-16,SSE,5.0,66.74000000000001,11.0,No,0.2,1021.2,39.0,MelbourneAirport,8.2,55.76,3.8,7.0,57.2,S,70.0,24.0,No
50.0,S,64.75999999999999,1023.3,2011-03-17,S,7.0,63.32,17.0,No,0.0,1021.5,37.0,MelbourneAirport,2.0,55.22,5.6,7.0,56.84,SSE,61.0,24.0,No
53.0,SE,64.58,1019.4,2011-03-18,SSE,6.0,61.34,15.0,No,0.0,1017.7,35.0,MelbourneAirport,3.5,54.86,3.4,7.0,56.3,SE,63.0,22.0,No
55.0,S,73.04,1016.2,2011-03-19,SSE,2.0,69.98,9.0,No,0.0,1013.1,26.0,MelbourneAirport,9.0,48.379999999999995,3.6,5.0,55.94,SSW,77.0,15.0,No
39.0,N,85.1,1011.8,2011-03-20,NNE,4.0,84.2,7.0,No,0.0,1008.0,39.0,MelbourneAirport,8.5,53.42,2.8,1.0,61.7,N,85.0,20.0,No
62.0,SSW,75.38,1006.1,2011-03-21,S,7.0,75.2,4.0,No,0.0,1003.8,22.0,MelbourneAirport,0.5,61.7,5.2,7.0,65.66,N,83.0,11.0,No
68.0,SW,74.3,1002.5,2011-03-22,SW,7.0,72.5,7.0,No,0.0,1001.6,30.0,MelbourneAirport,1.0,63.5,2.2,7.0,66.2,W,88.0,15.0,No
44.0,N,71.96,1004.2,2011-03-23,N,6.0,69.98,13.0,Yes,0.0,1002.6,52.0,MelbourneAirport,6.9,57.2,2.6,7.0,60.62,NNW,77.0,28.0,No
85.0,WSW,66.02,1003.6,2011-03-24,WSW,7.0,60.980000000000004,19.0,Yes,1.2,1004.8,54.0,MelbourneAirport,0.9,56.3,3.6,7.0,59.18,W,88.0,30.0,Yes
51.0,WSW,62.959999999999994,1015.4,2011-03-25,S,7.0,61.16,26.0,No,2.2,1018.3,56.0,MelbourneAirport,1.3,54.86,2.6,7.0,56.3,SW,83.0,31.0,Yes
66.0,S,63.32,1024.5,2011-03-26,S,7.0,60.08,17.0,No,0.0,1024.5,37.0,MelbourneAirport,0.1,53.96,3.2,7.0,57.2,SSW,62.0,28.0,No
61.0,SSE,66.38,1027.1,2011-03-27,SW,7.0,64.4,6.0,No,0.4,1025.8,28.0,MelbourneAirport,2.7,54.32,2.4,7.0,56.3,WSW,91.0,6.0,No
42.0,SSE,76.1,1028.1,2011-03-28,NW,3.0,75.2,11.0,No,0.0,1024.4,31.0,MelbourneAirport,8.0,54.14,1.8,8.0,57.2,NNE,80.0,6.0,No
27.0,N,82.4,1022.4,2011-03-29,NW,3.0,81.5,19.0,No,0.0,1018.3,41.0,MelbourneAirport,10.6,49.46,4.0,2.0,58.82,N,81.0,20.0,No
55.0,WSW,71.6,1018.1,2011-03-30,SW,3.0,67.1,13.0,No,0.0,1018.7,54.0,MelbourneAirport,6.3,57.2,5.4,7.0,59.36,WSW,90.0,37.0,No
41.0,S,62.959999999999994,1027.6,2011-03-31,S,1.0,61.519999999999996,13.0,No,0.0,1026.8,48.0,MelbourneAirport,7.6,48.56,5.0,7.0,52.52,SW,72.0,26.0,No
73.0,N,64.22,1019.2,2011-05-01,SSE,8.0,61.7,9.0,Yes,0.0,1017.2,26.0,MelbourneAirport,0.4,54.68,4.0,8.0,56.66,W,78.0,13.0,No
61.0,SSW,62.959999999999994,1019.0,2011-05-02,SSE,5.0,60.8,9.0,No,8.6,1017.4,33.0,MelbourneAirport,4.4,53.96,0.6,8.0,55.76,SSE,96.0,19.0,Yes
77.0,S,62.78,1019.6,2011-05-03,S,6.0,57.92,11.0,No,0.0,1018.4,35.0,MelbourneAirport,3.2,48.2,1.8,7.0,51.26,W,90.0,26.0,No
67.0,WSW,61.88,1021.6,2011-05-04,WSW,7.0,59.72,13.0,Yes,0.0,1020.4,37.0,MelbourneAirport,3.6,45.14,2.0,7.0,52.52,W,83.0,19.0,No
61.0,SSE,55.22,1027.2,2011-05-05,S,7.0,54.68,13.0,No,1.8,1025.9,30.0,MelbourneAirport,0.0,50.54,1.6,7.0,52.52,SSW,62.0,17.0,Yes
56.0,E,57.56,1025.7,2011-05-06,S,7.0,56.48,13.0,No,0.0,1022.9,24.0,MelbourneAirport,2.0,49.1,1.8,7.0,52.34,ENE,65.0,13.0,No
54.0,NW,61.34,1019.4,2011-05-07,NW,7.0,58.28,15.0,No,0.0,1015.5,33.0,MelbourneAirport,1.0,38.3,1.6,7.0,48.74,N,78.0,11.0,No
67.0,S,58.64,1022.2,2011-05-08,S,7.0,55.58,9.0,Yes,0.0,1015.8,48.0,MelbourneAirport,1.0,43.7,0.8,7.0,50.18,SW,87.0,33.0,No
55.0,SSE,57.02,1022.2,2011-05-09,S,3.0,55.4,9.0,No,2.4,1021.4,33.0,MelbourneAirport,5.3,43.7,0.8,7.0,50.18,SW,87.0,22.0,Yes
48.0,WNW,57.02,1020.3,2011-05-10,W,6.0,54.32,11.0,No,0.0,1015.5,37.0,MelbourneAirport,3.8,36.14,1.6,6.0,46.04,WNW,80.0,11.0,No
66.0,WSW,54.86,1010.7,2011-05-11,W,7.0,48.2,28.0,No,0.4,1009.5,59.0,MelbourneAirport,7.0,40.46,2.0,4.0,47.120000000000005,W,68.0,30.0,No
78.0,WSW,59.540000000000006,1012.4,2011-05-12,WSW,7.0,58.64,24.0,Yes,1.0,1010.5,43.0,MelbourneAirport,0.6,40.28,2.0,7.0,47.3,N,95.0,20.0,No
80.0,SW,60.62,1013.3,2011-05-13,SW,8.0,54.5,20.0,Yes,3.2,1011.6,65.0,MelbourneAirport,2.7,47.120000000000005,0.6,7.0,54.14,WNW,81.0,44.0,Yes
68.0,S,54.68,1023.1,2011-05-14,S,7.0,51.26,24.0,No,1.2,1024.7,52.0,MelbourneAirport,5.4,43.16,0.8,7.0,46.76,WSW,81.0,28.0,Yes
63.0,WSW,57.2,1031.7,2011-05-15,SW,7.0,54.68,19.0,No,0.6,1031.0,35.0,MelbourneAirport,0.6,45.86,1.2,7.0,50.54,WSW,78.0,13.0,No
60.0,W,57.02,1032.6,2011-05-16,WSW,7.0,56.120000000000005,17.0,No,0.0,1030.3,31.0,MelbourneAirport,0.2,50.0,2.2,7.0,52.34,NW,64.0,17.0,No
64.0,N,58.64,1031.9,2011-05-17,SW,4.0,57.92,9.0,No,0.0,1028.9,22.0,MelbourneAirport,2.5,46.76,1.2,7.0,52.34,WNW,79.0,11.0,No
55.0,N,60.980000000000004,1030.1,2011-05-18,N,7.0,58.1,20.0,No,0.0,1027.7,48.0,MelbourneAirport,3.6,40.46,1.0,7.0,49.64,N,78.0,31.0,No
48.0,N,63.68,1027.9,2011-05-19,N,7.0,60.62,37.0,No,0.0,1026.9,52.0,MelbourneAirport,2.3,45.86,2.4,7.0,53.6,N,66.0,24.0,No
49.0,NNE,64.58,1026.8,2011-05-20,NNE,7.0,62.24,28.0,No,0.0,1022.8,50.0,MelbourneAirport,0.6,48.2,3.2,7.0,55.22,N,56.0,31.0,No
42.0,N,68.36,1020.7,2011-05-21,N,5.0,67.28,43.0,No,0.0,1017.5,63.0,MelbourneAirport,6.4,48.379999999999995,4.0,5.0,59.18,N,45.0,33.0,No
70.0,N,64.75999999999999,1011.3,2011-05-22,N,7.0,62.6,30.0,Yes,0.0,1006.3,67.0,MelbourneAirport,2.8,53.24,4.4,6.0,61.7,N,66.0,28.0,No
96.0,WSW,61.34,1001.6,2011-05-23,SSW,7.0,53.6,13.0,Yes,5.4,1001.9,50.0,MelbourneAirport,2.0,52.879999999999995,1.6,7.0,55.94,N,92.0,24.0,Yes
59.0,S,55.76,1010.7,2011-05-24,SSW,6.0,55.04,35.0,Yes,10.4,1013.0,50.0,MelbourneAirport,3.2,45.68,0.2,7.0,48.56,SW,97.0,31.0,Yes
66.0,S,55.4,1020.9,2011-05-25,S,7.0,53.24,13.0,No,5.0,1020.1,39.0,MelbourneAirport,1.8,43.16,3.4,7.0,45.86,WSW,93.0,26.0,Yes
83.0,SW,56.120000000000005,1021.0,2011-05-26,WSW,7.0,53.96,19.0,Yes,0.0,1019.0,39.0,MelbourneAirport,1.1,45.86,1.8,7.0,50.18,WSW,75.0,11.0,No
68.0,WSW,58.28,1021.6,2011-05-27,WSW,7.0,57.2,17.0,No,2.0,1020.6,30.0,MelbourneAirport,1.3,45.5,1.6,7.0,51.08,W,83.0,15.0,Yes
76.0,WNW,56.66,1025.2,2011-05-28,SSE,7.0,55.58,0.0,No,0.4,1023.8,20.0,MelbourneAirport,1.0,46.22,1.0,8.0,50.9,,86.0,6.0,No
76.0,SSE,54.68,1026.9,2011-05-29,SW,7.0,54.5,0.0,No,0.0,1025.2,19.0,MelbourneAirport,0.0,48.2,0.0,7.0,49.82,,95.0,2.0,No
63.0,S,57.2,1028.5,2011-05-30,S,2.0,55.76,9.0,No,0.2,1025.8,37.0,MelbourneAirport,7.6,40.64,0.4,1.0,46.04,W,97.0,19.0,No
58.0,N,59.540000000000006,1025.7,2011-05-31,E,1.0,59.0,9.0,No,0.2,1022.9,24.0,MelbourneAirport,6.3,41.0,2.0,7.0,45.68,NW,90.0,9.0,No
50.0,N,63.68,1028.3,2011-06-01,SE,1.0,63.32,6.0,No,0.0,1025.9,31.0,MelbourneAirport,9.3,33.8,1.6,0.0,46.76,NNW,67.0,11.0,No
52.0,N,65.84,1026.2,2011-06-02,NNE,7.0,64.4,22.0,No,0.0,1021.8,50.0,MelbourneAirport,8.8,45.14,2.0,3.0,55.04,N,70.0,31.0,No
63.0,N,62.42,1016.5,2011-06-03,N,7.0,60.62,39.0,No,0.0,1013.9,67.0,MelbourneAirport,2.2,51.8,2.2,7.0,51.98,N,79.0,22.0,No
41.0,W,60.440000000000005,1015.1,2011-06-04,WSW,5.0,59.9,17.0,No,0.0,1015.4,44.0,MelbourneAirport,7.1,48.2,2.0,1.0,50.9,WNW,74.0,15.0,No
36.0,NNW,59.0,1015.2,2011-06-05,NW,3.0,58.1,20.0,Yes,0.0,1009.7,61.0,MelbourneAirport,8.4,40.1,3.0,2.0,47.120000000000005,N,65.0,22.0,No
58.0,W,53.78,1019.1,2011-06-06,W,6.0,51.8,19.0,No,3.6,1018.6,33.0,MelbourneAirport,6.1,37.76,3.0,2.0,44.96,WNW,73.0,17.0,Yes
71.0,W,51.08,1014.4,2011-06-07,SW,5.0,46.4,35.0,Yes,0.0,1014.2,59.0,MelbourneAirport,2.8,43.879999999999995,2.8,6.0,45.86,N,72.0,28.0,No
68.0,SW,51.08,1019.7,2011-06-08,SW,2.0,50.0,31.0,Yes,3.0,1019.3,57.0,MelbourneAirport,4.7,39.38,1.2,5.0,42.8,WSW,74.0,39.0,Yes
70.0,S,55.22,1021.4,2011-06-09,SSW,5.0,52.879999999999995,17.0,No,1.6,1020.8,46.0,MelbourneAirport,3.3,42.08,1.0,7.0,47.84,SW,95.0,26.0,Yes
64.0,SSE,56.3,1024.0,2011-06-10,S,6.0,53.96,17.0,No,0.4,1024.7,35.0,MelbourneAirport,5.9,46.76,0.4,6.0,50.72,SSW,81.0,22.0,No
68.0,SSE,56.84,1030.4,2011-06-11,SSE,4.0,55.04,9.0,No,0.0,1029.5,33.0,MelbourneAirport,7.3,42.44,1.0,4.0,48.379999999999995,WSW,81.0,26.0,No
66.0,S,55.76,1031.4,2011-06-12,S,2.0,54.86,7.0,No,0.2,1029.1,31.0,MelbourneAirport,4.0,44.06,1.4,8.0,45.86,SW,99.0,24.0,No
64.0,SSE,56.48,1030.1,2011-06-13,S,7.0,54.5,9.0,No,0.0,1027.5,31.0,MelbourneAirport,3.2,43.16,1.2,8.0,46.22,S,94.0,17.0,No
72.0,SSE,56.120000000000005,1029.4,2011-06-14,S,7.0,53.42,9.0,No,0.0,1027.4,28.0,MelbourneAirport,4.8,38.660000000000004,1.0,6.0,45.86,WSW,96.0,19.0,No
58.0,N,57.74,1029.1,2011-06-15,ESE,1.0,57.02,11.0,No,0.0,1025.6,30.0,MelbourneAirport,5.8,40.46,0.2,7.0,46.4,W,88.0,7.0,No
64.0,NNE,60.08,1021.2,2011-06-16,N,7.0,56.120000000000005,24.0,No,0.0,1017.0,48.0,MelbourneAirport,1.9,37.94,1.4,7.0,46.76,N,74.0,20.0,No
77.0,SW,56.48,1009.0,2011-06-17,SW,6.0,49.64,30.0,No,0.0,1011.3,63.0,MelbourneAirport,4.8,46.4,1.2,7.0,50.72,WSW,75.0,31.0,No
69.0,WSW,60.62,1014.1,2011-06-18,WSW,2.0,57.379999999999995,17.0,No,1.0,1014.0,50.0,MelbourneAirport,5.0,45.5,1.6,7.0,53.42,W,82.0,20.0,No
65.0,N,60.08,1013.7,2011-06-19,NNW,6.0,59.0,20.0,No,0.2,1010.0,57.0,MelbourneAirport,2.2,47.120000000000005,1.4,7.0,52.34,N,80.0,31.0,No
56.0,N,59.72,1009.0,2011-06-20,N,7.0,59.540000000000006,24.0,Yes,0.4,1004.2,76.0,MelbourneAirport,1.0,48.379999999999995,1.8,7.0,52.52,N,74.0,33.0,No
77.0,N,52.34,1000.3,2011-06-21,WSW,7.0,46.76,31.0,No,8.6,1002.9,65.0,MelbourneAirport,6.2,43.519999999999996,4.2,4.0,46.76,W,66.0,20.0,Yes
65.0,W,55.76,1011.1,2011-06-22,N,7.0,54.5,24.0,No,1.0,1009.5,44.0,MelbourneAirport,0.3,43.34,3.0,7.0,47.66,WNW,72.0,22.0,No
74.0,W,59.72,1019.4,2011-06-23,WSW,7.0,56.3,20.0,No,0.0,1019.9,41.0,MelbourneAirport,3.2,47.48,0.6,7.0,51.8,W,85.0,22.0,No
62.0,NNW,62.059999999999995,1026.0,2011-06-24,NNW,7.0,60.08,24.0,No,0.0,1025.9,35.0,MelbourneAirport,2.1,46.58,1.6,6.0,53.24,N,81.0,15.0,No
60.0,N,60.980000000000004,1029.0,2011-06-25,N,2.0,59.0,24.0,No,0.0,1026.0,61.0,MelbourneAirport,8.8,49.46,1.6,1.0,52.52,N,90.0,35.0,No
58.0,N,57.02,1022.2,2011-06-26,N,3.0,56.66,44.0,No,0.0,1021.7,59.0,MelbourneAirport,7.6,45.5,3.4,1.0,48.56,N,78.0,33.0,No
57.0,NNW,60.980000000000004,1030.1,2011-06-27,SSW,4.0,57.74,11.0,No,0.0,1029.5,28.0,MelbourneAirport,5.5,42.44,1.4,2.0,49.46,N,75.0,15.0,No
63.0,SSE,58.28,1035.8,2011-06-28,ENE,1.0,57.56,2.0,No,0.0,1033.5,20.0,MelbourneAirport,4.7,38.839999999999996,1.4,7.0,48.92,N,93.0,2.0,No
47.0,NNE,62.42,1036.5,2011-06-29,NNE,1.0,62.059999999999995,11.0,No,0.2,1034.4,39.0,MelbourneAirport,9.1,33.8,1.0,0.0,45.14,N,82.0,19.0,No
52.0,N,60.8,1036.7,2011-06-30,N,7.0,59.9,28.0,No,0.0,1033.2,63.0,MelbourneAirport,7.4,42.260000000000005,1.8,3.0,53.96,N,58.0,26.0,No
51.0,N,60.440000000000005,1030.2,2011-07-01,N,1.0,59.540000000000006,33.0,No,0.0,1026.7,65.0,MelbourneAirport,8.2,42.980000000000004,3.0,7.0,51.620000000000005,N,64.0,28.0,No
52.0,N,59.72,1021.9,2011-07-02,N,7.0,58.82,35.0,No,0.0,1016.7,61.0,MelbourneAirport,7.1,39.2,3.6,6.0,46.94,N,75.0,33.0,No
79.0,NNW,53.24,1013.3,2011-07-03,N,7.0,51.44,37.0,No,0.0,1010.8,72.0,MelbourneAirport,0.5,46.58,4.0,7.0,50.9,N,73.0,30.0,No
54.0,NW,58.1,1007.2,2011-07-04,NW,7.0,54.86,28.0,No,0.4,1003.5,76.0,MelbourneAirport,5.0,43.16,1.2,4.0,52.52,NNW,65.0,35.0,No
57.0,W,54.32,1005.3,2011-07-05,WSW,7.0,52.7,41.0,No,0.2,1005.9,72.0,MelbourneAirport,0.9,46.22,3.8,7.0,50.18,WNW,59.0,39.0,No
65.0,NNW,57.02,1006.4,2011-07-06,NW,7.0,54.14,24.0,Yes,0.4,1002.2,50.0,MelbourneAirport,2.6,42.620000000000005,3.8,5.0,50.54,N,71.0,22.0,No
56.0,SW,51.98,1015.4,2011-07-07,SW,6.0,51.44,26.0,No,1.6,1019.8,46.0,MelbourneAirport,4.9,38.839999999999996,1.0,4.0,41.9,W,75.0,30.0,Yes
56.0,W,53.06,1024.3,2011-07-08,NW,7.0,52.7,15.0,No,0.0,1021.6,43.0,MelbourneAirport,0.3,40.46,1.4,7.0,46.58,NNW,67.0,22.0,No
50.0,W,56.48,1020.7,2011-07-09,W,1.0,55.04,15.0,No,0.0,1018.5,48.0,MelbourneAirport,8.6,41.54,1.4,1.0,47.84,NW,68.0,28.0,No
90.0,WNW,56.120000000000005,1011.9,2011-07-10,W,7.0,50.72,26.0,Yes,0.0,1010.6,63.0,MelbourneAirport,1.2,40.82,2.4,4.0,50.9,NW,56.0,39.0,No
60.0,W,55.4,1022.7,2011-07-11,SW,7.0,52.879999999999995,28.0,No,1.4,1023.4,46.0,MelbourneAirport,0.6,41.72,1.8,7.0,46.94,W,76.0,24.0,Yes
52.0,W,54.86,1023.3,2011-07-12,W,7.0,54.14,20.0,No,0.0,1020.8,50.0,MelbourneAirport,0.2,46.94,2.4,7.0,50.18,NW,66.0,39.0,No
69.0,WSW,56.3,1019.7,2011-07-13,WSW,6.0,51.44,15.0,Yes,0.0,1019.4,56.0,MelbourneAirport,1.8,46.22,2.6,7.0,50.0,WNW,84.0,30.0,No
64.0,S,54.5,1030.2,2011-07-14,S,2.0,51.620000000000005,17.0,No,2.4,1031.4,30.0,MelbourneAirport,5.1,41.72,1.0,4.0,45.32,WSW,97.0,20.0,Yes
51.0,N,53.78,1036.7,2011-07-15,SSE,2.0,53.24,13.0,No,0.2,1033.8,28.0,MelbourneAirport,8.9,36.14,0.8,3.0,43.879999999999995,N,94.0,9.0,No
50.0,N,58.28,1030.0,2011-07-16,N,7.0,56.84,6.0,No,0.0,1025.1,41.0,MelbourneAirport,6.8,32.18,1.4,6.0,39.56,N,84.0,20.0,No
82.0,N,56.84,1020.2,2011-07-17,NNE,7.0,52.52,30.0,Yes,0.0,1017.7,57.0,MelbourneAirport,2.5,39.38,1.4,6.0,50.0,N,87.0,28.0,No
63.0,WSW,53.96,1017.7,2011-07-18,WSW,7.0,53.06,11.0,No,3.0,1017.3,30.0,MelbourneAirport,1.8,44.239999999999995,1.4,7.0,46.22,WNW,83.0,13.0,Yes
78.0,,55.94,1023.1,2011-07-19,S,7.0,53.78,19.0,Yes,0.4,1023.3,,MelbourneAirport,1.7,46.22,0.6,8.0,51.44,SW,95.0,35.0,No
75.0,SSE,52.16,1027.7,2011-07-20,SSE,7.0,51.620000000000005,30.0,No,2.0,1026.8,54.0,MelbourneAirport,0.0,47.48,0.0,7.0,50.54,SE,83.0,30.0,Yes
83.0,SE,53.78,1026.7,2011-07-21,SE,7.0,52.34,17.0,No,0.0,1023.3,39.0,MelbourneAirport,0.1,42.8,2.2,7.0,48.379999999999995,S,87.0,22.0,No
58.0,WNW,57.92,1025.6,2011-07-22,WSW,1.0,57.2,13.0,No,1.0,1023.4,20.0,MelbourneAirport,8.8,41.0,0.2,1.0,46.76,W,94.0,9.0,No
69.0,N,54.5,1024.5,2011-07-23,S,6.0,53.24,17.0,Yes,0.0,1021.4,24.0,MelbourneAirport,3.0,37.22,1.4,8.0,40.28,N,99.0,9.0,No
84.0,N,52.34,1017.8,2011-07-24,N,7.0,50.18,28.0,Yes,1.6,1014.9,46.0,MelbourneAirport,0.4,39.92,0.4,8.0,47.3,N,92.0,30.0,Yes
67.0,SW,56.48,1016.0,2011-07-25,WSW,3.0,55.94,11.0,Yes,4.2,1015.5,39.0,MelbourneAirport,1.5,47.120000000000005,1.2,8.0,48.56,N,96.0,19.0,Yes
