wind gust speed,temp 9 am f,rain today,min temp f,wind dir 9 am,humidity 3 pm,max temp f,humidity 9 am,location,wind speed 9 am,pressure 9 am,pressure 3 pm,temp 3 pm f,rain tomorrow,date,wind dir 3 pm,wind gust dir,rainfall,wind speed 3 pm
30.0,55.94,No,51.08,E,48.0,66.92,67.0,Tuggeranong,9.0,1021.3,1018.8,65.3,No,2010-10-28,NNE,E,0.0,15.0
24.0,56.120000000000005,No,49.46,NNW,40.0,72.5,70.0,Tuggeranong,4.0,1020.3,1015.2,70.52,No,2010-10-29,NNW,NW,0.0,13.0
35.0,61.16,No,52.879999999999995,W,61.0,73.4,81.0,Tuggeranong,7.0,1014.6,1012.1,71.24000000000001,Yes,2010-10-30,NNW,NNW,0.0,13.0
44.0,58.82,Yes,57.92,N,54.0,68.18,89.0,Tuggeranong,17.0,1012.2,1012.3,65.48,No,2010-10-31,NNW,WNW,17.6,19.0
39.0,55.04,No,45.14,NNE,59.0,67.82,75.0,Tuggeranong,6.0,1014.8,1010.9,63.5,Yes,2010-11-01,NE,ENE,0.0,19.0
31.0,48.74,Yes,45.5,SW,69.0,64.4,84.0,Tuggeranong,7.0,1013.3,1012.0,58.1,Yes,2010-11-02,WNW,S,20.2,9.0
39.0,54.68,Yes,40.28,E,46.0,65.66,77.0,Tuggeranong,13.0,1016.9,1015.0,64.75999999999999,No,2010-11-03,NW,N,1.4,19.0
30.0,46.58,No,44.96,S,67.0,56.120000000000005,78.0,Tuggeranong,15.0,1021.6,1020.1,53.78,Yes,2010-11-04,ESE,SE,0.2,15.0
35.0,50.18,Yes,46.4,SE,60.0,57.92,66.0,Tuggeranong,13.0,1024.1,1021.6,54.5,No,2010-11-05,E,E,2.0,20.0
28.0,53.78,No,42.44,SSE,68.0,60.8,65.0,Tuggeranong,13.0,1023.3,1020.1,57.2,Yes,2010-11-06,E,NE,0.0,7.0
35.0,53.96,Yes,44.96,,51.0,71.24000000000001,75.0,Tuggeranong,0.0,1019.6,1015.5,70.88,Yes,2010-11-07,NW,NNE,4.6,17.0
37.0,65.84,Yes,48.92,NNW,70.0,76.64,69.0,Tuggeranong,15.0,1016.5,1015.4,67.82,Yes,2010-11-08,NW,N,2.4,17.0
28.0,60.980000000000004,Yes,49.64,,62.0,74.48,91.0,Tuggeranong,0.0,1025.1,1022.5,71.96,No,2010-11-09,N,N,7.4,17.0
37.0,68.0,No,51.08,N,54.0,76.1,71.0,Tuggeranong,9.0,1021.8,1017.5,74.48,Yes,2010-11-10,WNW,NW,0.0,15.0
35.0,64.58,Yes,56.66,,38.0,80.42,81.0,Tuggeranong,0.0,1015.7,1011.9,77.72,No,2010-11-11,WNW,WNW,16.4,19.0
30.0,69.98,No,53.96,N,39.0,82.75999999999999,68.0,Tuggeranong,9.0,1014.8,1011.7,82.04,No,2010-11-12,N,N,0.0,19.0
35.0,70.88,No,55.04,ESE,55.0,81.86,69.0,Tuggeranong,6.0,1015.8,1014.1,78.44,Yes,2010-11-13,NW,NNW,0.0,17.0
37.0,68.54,Yes,65.12,N,80.0,72.32,86.0,Tuggeranong,13.0,1015.8,1013.8,71.42,Yes,2010-11-14,NNW,NW,3.0,19.0
28.0,63.5,Yes,61.88,N,73.0,71.42,97.0,Tuggeranong,11.0,1013.2,1010.6,69.08,No,2010-11-15,N,N,33.2,15.0
43.0,61.16,No,47.84,WNW,39.0,69.44,54.0,Tuggeranong,9.0,1013.2,1011.5,68.72,No,2010-11-16,NW,NW,0.0,13.0
31.0,58.28,No,47.84,NE,41.0,73.04,68.0,Tuggeranong,9.0,1016.4,1012.3,72.14,No,2010-11-17,N,NNE,0.0,17.0
30.0,59.18,No,42.08,NNW,32.0,76.64,67.0,Tuggeranong,7.0,1014.7,1010.9,75.56,No,2010-11-18,NW,W,0.0,19.0
35.0,55.58,No,53.78,S,60.0,67.28,71.0,Tuggeranong,7.0,1021.7,1021.2,64.94,No,2010-11-19,NE,E,0.0,17.0
26.0,57.379999999999995,No,43.7,SE,36.0,77.0,59.0,Tuggeranong,6.0,1026.6,1022.2,74.84,No,2010-11-20,NNE,E,0.0,15.0
37.0,64.04,No,45.68,W,21.0,80.6,64.0,Tuggeranong,2.0,1023.6,1020.1,79.16,No,2010-11-21,ENE,ENE,0.0,13.0
28.0,63.68,No,45.86,ENE,30.0,79.34,59.0,Tuggeranong,7.0,1024.9,1021.6,77.54,No,2010-11-22,E,ENE,0.0,13.0
31.0,64.22,No,46.94,E,42.0,78.8,65.0,Tuggeranong,7.0,1025.5,1022.4,77.18,No,2010-11-23,NNW,NW,0.0,15.0
30.0,67.46,No,50.9,W,38.0,80.96,65.0,Tuggeranong,2.0,1023.7,1020.4,79.34,No,2010-11-24,NNW,N,0.0,17.0
33.0,69.98,No,51.44,SSE,35.0,82.22,61.0,Tuggeranong,2.0,1020.3,1017.5,80.96,No,2010-11-25,NNW,WNW,0.0,15.0
30.0,70.34,No,54.68,,46.0,79.52,59.0,Tuggeranong,0.0,1018.0,1015.8,75.92,No,2010-11-26,NW,N,0.0,13.0
37.0,67.28,No,51.08,WSW,35.0,81.68,68.0,Tuggeranong,6.0,1015.3,1010.1,79.52,Yes,2010-11-27,NW,N,0.0,19.0
41.0,62.24,Yes,61.34,N,95.0,65.48,97.0,Tuggeranong,17.0,1009.2,1008.9,62.6,Yes,2010-11-28,NNW,SW,7.2,15.0
44.0,55.94,Yes,52.34,S,,59.540000000000006,81.0,Tuggeranong,28.0,1015.1,,,Yes,2010-11-29,,S,35.6,
44.0,56.3,Yes,52.34,SSE,87.0,61.7,79.0,Tuggeranong,20.0,1016.7,1015.3,60.980000000000004,Yes,2010-11-30,S,S,14.4,17.0
31.0,60.440000000000005,Yes,56.3,,74.0,65.66,89.0,Tuggeranong,0.0,1016.4,1014.7,64.75999999999999,Yes,2010-12-01,E,E,20.4,15.0
30.0,62.6,Yes,57.92,NNE,88.0,75.74000000000001,92.0,Tuggeranong,2.0,1016.7,1014.9,61.519999999999996,Yes,2010-12-02,WSW,ENE,18.8,11.0
39.0,60.8,Yes,56.3,SSE,66.0,72.68,92.0,Tuggeranong,2.0,1016.9,1014.1,68.9,Yes,2010-12-03,NE,W,80.4,9.0
33.0,65.66,Yes,60.8,,80.0,78.25999999999999,83.0,Tuggeranong,0.0,1012.4,1008.8,67.46,Yes,2010-12-04,ESE,SSE,1.4,13.0
37.0,69.08,Yes,53.24,S,48.0,80.42,65.0,Tuggeranong,15.0,1012.0,1009.9,77.72,No,2010-12-05,ESE,ESE,8.4,17.0
37.0,64.75999999999999,No,58.82,ESE,62.0,77.72,84.0,Tuggeranong,9.0,1014.2,1012.1,72.32,No,2010-12-06,ENE,ENE,0.0,26.0
39.0,67.46,No,58.459999999999994,ENE,49.0,80.24000000000001,71.0,Tuggeranong,9.0,1015.5,1012.5,77.36,No,2010-12-07,NE,E,0.2,17.0
48.0,66.02,No,63.86,N,64.0,80.6,82.0,Tuggeranong,2.0,1013.9,1009.8,77.0,Yes,2010-12-08,NW,N,0.8,20.0
31.0,69.62,Yes,65.3,N,65.0,80.42,89.0,Tuggeranong,15.0,1009.0,1007.1,77.72,Yes,2010-12-09,NNW,N,93.0,17.0
50.0,63.86,Yes,55.76,NNW,44.0,73.58,79.0,Tuggeranong,11.0,1009.0,1005.9,71.42,No,2010-12-10,WNW,NW,5.4,24.0
41.0,62.059999999999995,No,51.26,NW,39.0,71.06,51.0,Tuggeranong,13.0,1006.6,1003.1,69.62,No,2010-12-11,NW,NW,0.0,22.0
50.0,64.22,No,53.6,NW,37.0,72.68,53.0,Tuggeranong,15.0,1002.2,1003.3,71.42,No,2010-12-12,WNW,WNW,0.0,26.0
31.0,60.08,No,44.06,SSE,41.0,76.1,67.0,Tuggeranong,6.0,1013.2,1011.1,75.02,No,2010-12-13,WNW,NE,0.0,11.0
35.0,64.4,No,59.0,ENE,48.0,77.0,68.0,Tuggeranong,11.0,1016.0,1012.1,75.2,No,2010-12-14,NNE,ENE,0.0,13.0
46.0,67.64,No,55.58,NNE,35.0,84.38000000000001,67.0,Tuggeranong,7.0,1009.9,1004.9,82.22,Yes,2010-12-15,NW,WNW,0.0,20.0
41.0,58.28,Yes,56.48,SE,42.0,77.72,95.0,Tuggeranong,2.0,1004.8,1001.0,76.46,No,2010-12-16,WNW,SW,13.8,24.0
44.0,58.459999999999994,No,53.06,NW,34.0,73.75999999999999,80.0,Tuggeranong,9.0,1004.1,1001.8,71.24000000000001,No,2010-12-17,NW,WNW,0.6,24.0
59.0,63.32,No,57.92,WNW,46.0,66.92,52.0,Tuggeranong,20.0,1000.3,998.8,65.48,Yes,2010-12-18,W,WNW,0.0,31.0
56.0,57.379999999999995,Yes,41.72,NW,73.0,68.72,61.0,Tuggeranong,7.0,1000.2,994.6,56.84,Yes,2010-12-19,WNW,WNW,3.6,17.0
54.0,50.54,Yes,44.6,NW,61.0,63.68,70.0,Tuggeranong,17.0,996.4,999.9,56.48,No,2010-12-20,WNW,WNW,5.8,24.0
43.0,57.92,No,48.74,NW,38.0,68.18,53.0,Tuggeranong,17.0,1006.3,1008.3,65.84,No,2010-12-21,WNW,W,0.2,20.0
30.0,58.459999999999994,No,42.260000000000005,W,43.0,75.74000000000001,73.0,Tuggeranong,6.0,1018.2,1015.6,72.32,No,2010-12-22,NNE,ENE,0.0,11.0
41.0,64.04,No,50.72,SE,29.0,83.12,77.0,Tuggeranong,2.0,1017.5,1015.7,81.5,No,2010-12-23,NE,ENE,0.0,13.0
26.0,58.64,No,57.2,ENE,62.0,71.6,73.0,Tuggeranong,9.0,1025.0,1021.5,67.28,No,2010-12-24,NE,NE,0.0,13.0
31.0,64.04,No,48.56,NNE,40.0,84.2,71.0,Tuggeranong,6.0,1015.9,1009.9,82.4,No,2010-12-25,NW,W,0.0,17.0
41.0,68.54,No,58.1,NNE,40.0,82.94,77.0,Tuggeranong,9.0,1006.4,1000.5,81.32,No,2010-12-26,NW,WNW,0.0,20.0
39.0,60.8,No,57.56,SW,28.0,77.18,80.0,Tuggeranong,7.0,1003.6,1002.5,75.02,No,2010-12-27,W,SW,0.6,17.0
30.0,54.86,No,48.379999999999995,N,44.0,71.78,56.0,Tuggeranong,7.0,1017.0,1015.1,70.16,No,2010-12-28,ENE,NNE,0.0,15.0
37.0,61.34,No,48.56,WNW,31.0,84.02,72.0,Tuggeranong,4.0,1017.0,1012.7,82.04,No,2010-12-29,NW,NW,0.0,20.0
48.0,69.08,No,51.98,NW,25.0,89.06,60.0,Tuggeranong,4.0,1016.7,1013.7,88.34,No,2010-12-30,WNW,NNW,0.0,19.0
28.0,70.52,No,53.24,SSW,25.0,94.64,68.0,Tuggeranong,4.0,1015.6,1012.9,92.84,No,2010-12-31,WNW,WNW,0.0,19.0
41.0,79.34,No,59.540000000000006,NNW,29.0,94.46000000000001,47.0,Tuggeranong,11.0,1013.3,1010.9,92.66,Yes,2011-01-01,NW,W,0.0,19.0
43.0,73.04,Yes,65.66,NNE,40.0,88.16,75.0,Tuggeranong,2.0,1011.3,1008.7,85.64,No,2011-01-02,N,ENE,11.4,20.0
31.0,60.08,No,59.72,NE,66.0,68.36,85.0,Tuggeranong,9.0,1013.0,1011.4,66.74000000000001,No,2011-01-03,NE,NNE,0.0,20.0
24.0,60.26,No,57.2,ENE,55.0,70.88,71.0,Tuggeranong,7.0,1013.2,1009.7,69.25999999999999,No,2011-01-04,NE,NE,0.0,11.0
35.0,61.34,No,51.98,NNE,38.0,82.75999999999999,71.0,Tuggeranong,6.0,1006.4,1002.2,80.24000000000001,Yes,2011-01-05,NE,E,0.0,9.0
28.0,64.04,Yes,54.86,ESE,51.0,75.74000000000001,71.0,Tuggeranong,11.0,1011.0,1009.7,74.12,No,2011-01-06,NE,ENE,10.6,11.0
31.0,63.86,No,53.06,SE,49.0,78.8,67.0,Tuggeranong,7.0,1014.2,1011.8,77.0,No,2011-01-07,NE,NNE,0.0,17.0
35.0,68.18,No,62.78,NE,47.0,83.12,75.0,Tuggeranong,9.0,1013.4,1010.7,80.42,No,2011-01-08,NW,NE,0.2,9.0
30.0,70.34,No,56.84,S,75.0,76.64,76.0,Tuggeranong,13.0,1015.0,1014.1,73.58,Yes,2011-01-09,E,ESE,0.2,19.0
39.0,69.98,Yes,63.68,SE,77.0,76.1,76.0,Tuggeranong,13.0,1016.2,1013.3,74.3,Yes,2011-01-10,E,ENE,13.6,17.0
24.0,65.48,Yes,62.42,W,88.0,70.88,92.0,Tuggeranong,6.0,1014.4,1011.4,67.64,Yes,2011-01-11,E,ENE,3.0,11.0
30.0,67.46,Yes,65.48,NNW,91.0,76.82,92.0,Tuggeranong,7.0,1011.6,1009.8,73.58,Yes,2011-01-12,WSW,ENE,6.0,6.0
33.0,68.72,Yes,66.92,ENE,92.0,73.58,82.0,Tuggeranong,7.0,1013.6,1011.9,68.54,Yes,2011-01-13,SSW,ENE,12.8,9.0
31.0,67.1,Yes,64.58,NW,64.0,76.82,79.0,Tuggeranong,6.0,1011.2,1007.0,75.38,Yes,2011-01-14,NNW,NNE,3.6,9.0
31.0,74.66,Yes,66.2,NNW,44.0,88.34,77.0,Tuggeranong,13.0,1008.2,1006.3,87.44,No,2011-01-15,NNE,E,1.8,9.0
19.0,71.78,No,60.440000000000005,ENE,43.0,88.34,63.0,Tuggeranong,2.0,1010.5,1005.5,86.53999999999999,No,2011-01-16,NNW,S,0.2,11.0
44.0,73.58,No,61.34,NNE,23.0,86.0,65.0,Tuggeranong,9.0,1003.1,1000.4,85.46000000000001,No,2011-01-17,WNW,W,0.0,20.0
39.0,65.66,No,59.0,ENE,42.0,79.52,67.0,Tuggeranong,11.0,1006.5,1004.6,75.92,No,2011-01-18,NNE,ENE,0.0,9.0
39.0,63.5,No,60.62,,42.0,82.75999999999999,76.0,Tuggeranong,0.0,1009.2,1006.9,79.16,No,2011-01-19,NNE,E,0.0,7.0
37.0,66.92,No,61.88,SE,47.0,82.94,71.0,Tuggeranong,7.0,1013.2,1011.3,77.18,No,2011-01-20,NE,ENE,0.0,15.0
31.0,68.72,No,57.2,,38.0,87.26,60.0,Tuggeranong,0.0,1014.2,1010.8,85.82,No,2011-01-21,NW,S,0.0,13.0
31.0,74.48,No,62.6,NW,39.0,86.9,57.0,Tuggeranong,2.0,1014.9,1011.9,82.4,Yes,2011-01-22,NE,NE,0.0,7.0
33.0,64.75999999999999,Yes,57.02,,39.0,86.72,85.0,Tuggeranong,0.0,1010.5,1006.5,84.91999999999999,No,2011-01-23,WNW,WNW,7.2,19.0
37.0,70.52,No,62.6,NE,42.0,86.72,74.0,Tuggeranong,7.0,1003.1,1001.0,83.48,No,2011-01-24,NW,NW,0.0,20.0
35.0,67.1,No,62.42,N,31.0,89.24,69.0,Tuggeranong,11.0,1007.8,1006.1,86.36,No,2011-01-25,NW,NW,0.0,17.0
43.0,72.5,No,61.519999999999996,W,27.0,98.41999999999999,63.0,Tuggeranong,2.0,1011.6,1009.0,95.9,No,2011-01-26,W,WNW,0.0,30.0
33.0,71.96,No,68.0,N,18.0,94.46000000000001,78.0,Tuggeranong,11.0,1013.6,1010.9,93.02,No,2011-01-27,NW,W,0.0,17.0
37.0,68.36,No,63.86,ENE,36.0,85.64,69.0,Tuggeranong,7.0,1017.7,1015.7,83.66,No,2011-01-28,NNE,ENE,0.0,9.0
24.0,64.94,No,59.9,ENE,33.0,85.46000000000001,59.0,Tuggeranong,7.0,1020.8,1017.5,82.04,No,2011-01-29,NW,NE,0.0,7.0
31.0,67.28,No,54.5,W,29.0,93.38000000000001,69.0,Tuggeranong,6.0,1019.0,1015.3,91.4,No,2011-01-30,NW,NW,0.0,17.0
28.0,76.1,No,61.88,NNW,23.0,99.68,53.0,Tuggeranong,2.0,1016.3,1012.2,97.7,No,2011-01-31,WNW,NNW,0.0,15.0
48.0,79.52,No,63.32,NNW,21.0,98.24,50.0,Tuggeranong,7.0,1011.6,1007.5,95.72,No,2011-02-01,NW,WNW,0.0,28.0
54.0,77.36,No,73.4,NW,44.0,94.28,71.0,Tuggeranong,11.0,1015.2,1011.8,91.76,Yes,2011-02-02,NW,W,0.0,17.0
76.0,71.06,Yes,67.82,SSW,39.0,92.48,100.0,Tuggeranong,4.0,1009.5,1011.3,91.58000000000001,Yes,2011-02-03,SE,SE,83.6,7.0
52.0,74.3,Yes,68.36,WSW,49.0,90.86,80.0,Tuggeranong,4.0,1014.3,1009.6,90.14,Yes,2011-02-04,WNW,NNW,15.8,15.0
52.0,73.58,Yes,70.16,N,49.0,90.32,94.0,Tuggeranong,13.0,1009.7,1007.0,88.16,Yes,2011-02-05,NW,W,37.4,22.0
46.0,68.54,Yes,65.48,N,65.0,69.8,81.0,Tuggeranong,20.0,1011.5,1016.1,64.22,No,2011-02-06,SW,S,1.2,9.0
24.0,53.6,No,44.239999999999995,SSW,48.0,76.64,61.0,Tuggeranong,6.0,1022.4,1017.7,71.6,No,2011-02-07,SE,E,0.4,6.0
31.0,62.6,No,53.42,ENE,54.0,74.48,66.0,Tuggeranong,9.0,1018.5,1016.5,71.6,No,2011-02-08,SE,ENE,0.0,6.0
33.0,63.86,No,54.5,ESE,51.0,76.1,65.0,Tuggeranong,13.0,1023.6,1021.1,75.56,No,2011-02-09,E,NE,0.0,15.0
26.0,64.04,No,62.42,NE,48.0,82.04,76.0,Tuggeranong,7.0,1022.1,1017.3,79.7,No,2011-02-10,NW,N,0.0,15.0
24.0,71.78,No,63.86,NNW,87.0,73.75999999999999,62.0,Tuggeranong,7.0,1014.1,1012.3,69.8,Yes,2011-02-11,NW,W,0.0,9.0
31.0,67.82,Yes,65.12,SSW,68.0,73.22,84.0,Tuggeranong,9.0,1014.4,1014.4,71.78,No,2011-02-12,ENE,NE,12.0,17.0
35.0,66.2,No,59.9,SW,56.0,80.06,72.0,Tuggeranong,4.0,1017.0,1015.9,76.64,No,2011-02-13,NE,NE,0.0,19.0
31.0,60.8,No,54.32,ESE,45.0,74.12,59.0,Tuggeranong,13.0,1023.8,1022.0,73.04,No,2011-02-14,E,NE,0.0,15.0
28.0,62.6,No,54.68,SSE,61.0,73.75999999999999,69.0,Tuggeranong,11.0,1023.6,1020.4,70.52,No,2011-02-15,NE,ENE,0.0,15.0
15.0,63.5,No,59.9,SSW,90.0,66.92,84.0,Tuggeranong,2.0,1018.9,1016.4,64.04,Yes,2011-02-16,,ENE,0.2,0.0
30.0,66.38,Yes,62.959999999999994,N,52.0,82.04,97.0,Tuggeranong,6.0,1013.0,1010.3,80.42,No,2011-02-17,NW,W,30.0,17.0
28.0,67.64,No,63.86,S,56.0,80.96,73.0,Tuggeranong,9.0,1015.3,1012.6,78.62,No,2011-02-18,NE,ENE,0.2,13.0
44.0,69.44,No,66.92,NNW,87.0,77.36,81.0,Tuggeranong,4.0,1008.1,1006.4,70.88,Yes,2011-02-19,WNW,WNW,0.0,13.0
39.0,69.44,Yes,61.88,NW,40.0,79.7,61.0,Tuggeranong,20.0,1007.0,1007.1,77.72,No,2011-02-20,WNW,WNW,10.6,22.0
35.0,61.88,No,55.76,N,41.0,74.84,69.0,Tuggeranong,11.0,1011.5,1011.1,72.32,No,2011-02-21,NNE,SW,0.0,9.0
31.0,54.68,No,50.0,S,36.0,72.86,57.0,Tuggeranong,15.0,1021.5,1019.6,70.52,No,2011-02-22,ESE,NW,0.0,11.0
30.0,59.0,No,49.46,SW,40.0,80.42,74.0,Tuggeranong,7.0,1022.8,1019.0,76.1,No,2011-02-23,E,ENE,0.2,7.0
30.0,57.92,No,54.86,,45.0,81.68,90.0,Tuggeranong,0.0,1019.1,1013.9,80.42,No,2011-02-24,WNW,N,0.0,9.0
31.0,63.68,No,57.2,,43.0,79.34,81.0,Tuggeranong,0.0,1013.8,1011.1,77.9,No,2011-02-25,WNW,ENE,0.0,11.0
30.0,66.74000000000001,No,56.84,NE,37.0,84.02,66.0,Tuggeranong,6.0,1011.7,1008.3,82.94,No,2011-02-26,NNW,W,0.0,13.0
37.0,68.54,No,63.32,NNW,61.0,74.12,69.0,Tuggeranong,7.0,1008.0,1008.4,70.34,No,2011-02-27,SW,W,0.0,19.0
31.0,63.68,No,59.540000000000006,W,59.0,78.98,88.0,Tuggeranong,9.0,1009.6,1005.6,77.9,No,2011-02-28,NNW,N,0.4,19.0
43.0,73.22,No,62.959999999999994,WNW,38.0,76.64,52.0,Tuggeranong,20.0,1002.7,1005.6,71.96,No,2011-03-01,NW,WNW,0.8,17.0
30.0,54.5,No,52.16,,48.0,75.38,70.0,Tuggeranong,0.0,1015.8,1012.1,71.96,No,2011-03-02,NNW,NNW,0.0,15.0
35.0,54.14,No,48.92,,32.0,77.54,84.0,Tuggeranong,0.0,1010.3,1007.7,75.74000000000001,No,2011-03-03,NW,NW,0.0,20.0
39.0,52.34,No,40.82,,28.0,78.8,76.0,Tuggeranong,0.0,1012.1,1009.8,76.82,No,2011-03-04,N,WSW,0.0,20.0
41.0,53.24,No,52.34,S,46.0,66.74000000000001,73.0,Tuggeranong,7.0,1022.4,1022.1,64.04,No,2011-03-05,E,SSW,0.6,11.0
30.0,55.58,No,52.34,ENE,49.0,69.44,72.0,Tuggeranong,9.0,1026.9,1024.9,66.56,No,2011-03-06,NNE,E,0.0,7.0
20.0,56.120000000000005,No,41.54,,36.0,76.82,72.0,Tuggeranong,0.0,1025.1,1019.7,74.48,No,2011-03-07,NW,NNE,0.0,9.0
35.0,57.2,No,44.96,,37.0,79.88,79.0,Tuggeranong,0.0,1018.7,1014.6,77.72,No,2011-03-08,WNW,W,0.0,17.0
31.0,62.959999999999994,No,54.86,,61.0,77.54,72.0,Tuggeranong,0.0,1016.1,1014.6,70.34,Yes,2011-03-09,NW,NW,0.0,19.0
22.0,62.78,Yes,62.6,,83.0,67.1,95.0,Tuggeranong,0.0,1013.9,1013.1,64.94,Yes,2011-03-10,N,N,4.4,13.0
26.0,61.519999999999996,Yes,60.62,,74.0,74.12,100.0,Tuggeranong,0.0,1016.8,1015.6,69.44,Yes,2011-03-11,SW,SSE,30.8,7.0
24.0,66.74000000000001,Yes,59.540000000000006,ENE,54.0,81.5,79.0,Tuggeranong,2.0,1020.9,1018.2,79.52,No,2011-03-12,NW,WNW,2.2,6.0
28.0,64.22,No,55.94,,49.0,84.2,85.0,Tuggeranong,0.0,1021.7,1018.0,83.3,Yes,2011-03-13,NW,WNW,0.0,15.0
35.0,67.46,Yes,64.22,E,71.0,77.54,91.0,Tuggeranong,7.0,1021.0,1019.5,75.38,Yes,2011-03-14,NE,ENE,8.4,19.0
24.0,62.78,Yes,57.92,,63.0,76.46,77.0,Tuggeranong,0.0,1021.8,1017.5,74.3,No,2011-03-15,NNW,N,4.0,13.0
50.0,64.04,No,60.8,S,79.0,80.24000000000001,87.0,Tuggeranong,4.0,1017.8,1016.2,67.46,Yes,2011-03-16,ENE,S,0.0,15.0
33.0,61.88,Yes,60.26,NE,54.0,76.82,84.0,Tuggeranong,11.0,1019.3,1016.1,73.4,No,2011-03-17,NNE,ENE,5.6,9.0
28.0,61.519999999999996,No,59.540000000000006,E,66.0,69.8,77.0,Tuggeranong,9.0,1016.1,1014.4,67.46,No,2011-03-18,NE,N,0.2,15.0
39.0,62.6,No,59.9,SE,60.0,72.14,76.0,Tuggeranong,9.0,1015.9,1013.3,71.42,No,2011-03-19,ENE,E,0.0,17.0
50.0,60.26,No,59.36,S,65.0,71.42,85.0,Tuggeranong,7.0,1014.3,1011.7,67.1,Yes,2011-03-20,E,SE,0.4,19.0
22.0,63.32,Yes,60.26,S,84.0,67.28,88.0,Tuggeranong,7.0,1008.0,1004.8,66.02,Yes,2011-03-21,E,SE,1.2,11.0
35.0,63.5,Yes,59.0,,64.0,77.0,91.0,Tuggeranong,0.0,1001.1,999.6,76.46,No,2011-03-22,NNW,NNW,16.4,17.0
44.0,63.32,No,59.9,NW,59.0,69.98,83.0,Tuggeranong,7.0,1004.1,1002.3,66.92,No,2011-03-23,NW,NW,0.0,24.0
39.0,55.76,No,54.32,NNW,63.0,67.46,88.0,Tuggeranong,11.0,1003.4,1002.1,65.84,No,2011-03-24,NW,NW,0.0,24.0
31.0,59.0,No,50.36,NNW,46.0,71.78,69.0,Tuggeranong,9.0,1007.8,1009.3,70.7,No,2011-03-25,S,SSE,0.0,13.0
35.0,57.02,No,54.32,SE,51.0,66.74000000000001,65.0,Tuggeranong,20.0,1020.2,1019.5,64.58,No,2011-03-26,E,SE,0.0,13.0
24.0,56.66,No,46.58,SSW,43.0,70.52,61.0,Tuggeranong,11.0,1025.4,1023.4,69.08,No,2011-03-27,NE,E,0.0,9.0
26.0,50.0,No,41.36,W,47.0,72.5,88.0,Tuggeranong,2.0,1027.4,1024.5,70.16,No,2011-03-28,SE,ENE,0.0,6.0
28.0,59.540000000000006,No,50.0,,41.0,76.1,81.0,Tuggeranong,0.0,1025.1,1020.9,72.86,No,2011-03-29,NW,WNW,0.0,11.0
52.0,57.56,No,49.64,SW,50.0,77.36,87.0,Tuggeranong,2.0,1020.0,1015.3,74.3,Yes,2011-03-30,NW,SW,0.4,15.0
30.0,53.6,Yes,50.54,SSW,62.0,65.3,76.0,Tuggeranong,7.0,1022.6,1021.4,63.5,No,2011-03-31,E,SE,2.8,11.0
15.0,55.94,No,41.9,ENE,44.0,69.44,76.0,Tuggeranong,4.0,1021.3,1016.6,67.28,No,2011-05-01,S,WSW,0.0,2.0
17.0,56.66,No,51.8,,75.0,60.980000000000004,84.0,Tuggeranong,0.0,1017.9,1015.8,57.92,No,2011-05-02,NNW,WNW,0.0,7.0
28.0,54.68,No,45.14,SSE,49.0,63.5,74.0,Tuggeranong,17.0,1017.3,1015.7,61.34,No,2011-05-03,SSE,SSW,0.6,11.0
22.0,50.54,No,34.7,,50.0,65.48,74.0,Tuggeranong,0.0,1019.4,1016.4,62.059999999999995,No,2011-05-04,N,SW,0.0,9.0
37.0,49.64,No,32.54,SSE,38.0,60.08,60.0,Tuggeranong,13.0,1024.1,1022.4,59.18,No,2011-05-05,SSE,SE,0.0,9.0
15.0,42.44,No,28.22,NW,50.0,58.459999999999994,75.0,Tuggeranong,4.0,1025.7,1021.1,58.1,No,2011-05-06,N,NW,0.0,6.0
20.0,40.46,No,26.78,,49.0,62.78,84.0,Tuggeranong,0.0,1020.3,1015.3,61.88,No,2011-05-07,NW,N,0.0,11.0
33.0,39.02,No,25.880000000000003,,39.0,62.24,82.0,Tuggeranong,0.0,1015.1,1011.0,59.72,No,2011-05-08,W,WSW,0.0,20.0
43.0,47.120000000000005,No,30.2,SSE,46.0,56.48,63.0,Tuggeranong,7.0,1018.0,1016.3,54.68,No,2011-05-09,S,SE,0.0,20.0
26.0,46.04,No,39.2,SSW,36.0,59.18,62.0,Tuggeranong,15.0,1018.1,1013.4,58.459999999999994,No,2011-05-10,NNW,S,0.0,9.0
52.0,42.8,No,35.06,NW,53.0,50.0,72.0,Tuggeranong,24.0,1008.2,1006.4,46.76,No,2011-05-11,W,W,0.0,24.0
33.0,37.4,No,24.98,SSW,42.0,56.48,71.0,Tuggeranong,4.0,1012.1,1009.7,53.24,No,2011-05-12,WNW,NW,0.2,19.0
50.0,46.58,No,37.4,SE,44.0,59.540000000000006,88.0,Tuggeranong,7.0,1012.7,1008.9,55.58,No,2011-05-13,W,WSW,0.0,30.0
31.0,45.32,No,29.3,NNE,31.0,55.94,62.0,Tuggeranong,6.0,1016.8,1018.8,52.52,No,2011-05-14,SSW,S,0.6,15.0
22.0,36.86,No,21.74,WNW,46.0,57.379999999999995,74.0,Tuggeranong,7.0,1030.1,1027.5,56.3,No,2011-05-15,NNW,N,0.0,11.0
19.0,32.18,No,23.0,WNW,72.0,50.72,99.0,Tuggeranong,4.0,1031.4,1028.2,48.56,No,2011-05-16,N,NW,0.0,7.0
