wind speed 3 pm,rain tomorrow,min temp f,sunshine,temp 9 am f,date,wind dir 9 am,pressure 9 am,cloud 3 pm,humidity 3 pm,humidity 9 am,evaporation,rain today,wind gust speed,wind gust dir,cloud 9 am,temp 3 pm f,max temp f,pressure 3 pm,location,wind speed 9 am,wind dir 3 pm,rainfall
26.0,No,44.42,8.7,53.42,2011-05-11,SW,1024.2,3.0,49.0,79.0,5.0,No,46.0,SSW,0.0,61.519999999999996,62.78,1021.9,Woomera,17.0,SW,0.0
20.0,No,47.84,7.9,54.68,2011-05-12,WSW,1024.3,7.0,59.0,85.0,6.6,No,41.0,SW,2.0,63.68,64.4,1021.9,Woomera,19.0,SW,0.0
20.0,No,54.32,6.0,57.56,2011-05-13,SW,1023.8,8.0,56.0,68.0,4.0,No,39.0,SSW,,63.86,66.02,1021.3,Woomera,17.0,SW,0.0
19.0,No,46.04,6.1,53.42,2011-05-14,ESE,1028.7,,42.0,72.0,3.7,No,37.0,ESE,2.0,60.8,61.7,1027.0,Woomera,24.0,ESE,0.0
13.0,No,42.08,10.1,50.18,2011-05-15,ESE,1033.5,0.0,38.0,67.0,4.0,No,30.0,E,0.0,60.8,61.88,1031.1,Woomera,17.0,SE,0.0
7.0,No,40.1,9.5,50.36,2011-05-16,E,1032.9,0.0,32.0,55.0,4.2,No,28.0,N,0.0,63.32,64.58,1029.3,Woomera,9.0,N,0.0
13.0,No,40.46,8.9,52.34,2011-05-17,NE,1028.8,7.0,40.0,49.0,3.6,No,43.0,NNE,7.0,64.4,65.12,1025.1,Woomera,19.0,NE,0.0
26.0,No,52.34,0.8,60.440000000000005,2011-05-18,NNE,1026.0,0.0,77.0,51.0,3.0,No,41.0,NNE,4.0,74.66,75.92,1022.2,Woomera,26.0,N,0.0
28.0,Yes,51.44,8.3,57.92,2011-05-19,NE,1024.6,2.0,20.0,59.0,9.0,No,35.0,N,5.0,73.04,75.2,1022.1,Woomera,19.0,N,0.0
19.0,No,54.14,3.3,63.14,2011-05-20,NNE,1021.8,1.0,27.0,38.0,8.0,Yes,35.0,NNW,0.0,77.9,78.8,1017.9,Woomera,17.0,NW,1.4
33.0,Yes,57.379999999999995,9.3,61.88,2011-05-21,NNE,1016.6,7.0,31.0,49.0,7.4,No,59.0,NNW,7.0,74.48,75.56,1011.9,Woomera,19.0,N,0.0
41.0,No,50.18,,53.78,2011-05-22,WNW,1012.8,8.0,69.0,86.0,6.0,Yes,61.0,W,1.0,61.34,63.68,1011.2,Woomera,28.0,W,3.0
37.0,No,48.74,,53.42,2011-05-23,WSW,1016.1,8.0,75.0,92.0,,No,56.0,SW,,57.92,62.6,1014.8,Woomera,28.0,SSW,0.0
30.0,No,50.0,7.4,54.14,2011-05-24,SSW,1020.3,7.0,42.0,86.0,,No,48.0,S,4.0,59.9,61.519999999999996,1019.9,Woomera,28.0,SSW,1.0
19.0,No,44.96,5.6,49.46,2011-05-25,S,1025.8,7.0,53.0,87.0,4.6,No,37.0,SE,7.0,56.84,58.28,1023.6,Woomera,19.0,SSE,0.0
15.0,No,47.3,1.3,51.8,2011-05-26,ESE,1027.2,5.0,50.0,62.0,4.2,No,35.0,SE,7.0,56.66,57.379999999999995,1024.8,Woomera,17.0,SE,0.0
13.0,No,46.22,1.9,52.879999999999995,2011-05-27,SW,1026.3,7.0,53.0,74.0,4.0,No,28.0,ESE,7.0,57.56,59.0,1023.5,Woomera,6.0,SE,0.0
9.0,No,50.9,0.8,53.24,2011-05-28,ESE,1025.8,6.0,43.0,68.0,4.0,No,17.0,E,7.0,58.28,59.72,1023.1,Woomera,7.0,SSE,0.0
19.0,No,43.519999999999996,0.8,52.7,2011-05-29,SSE,1027.2,4.0,41.0,68.0,1.5,No,33.0,S,7.0,60.980000000000004,62.78,1025.0,Woomera,6.0,SSW,0.0
7.0,No,43.519999999999996,7.5,46.76,2011-05-30,SE,1028.1,1.0,45.0,100.0,0.8,No,24.0,SE,8.0,62.959999999999994,63.68,1024.4,Woomera,13.0,SSW,0.0
15.0,No,40.1,10.2,50.72,2011-05-31,NNE,1025.2,2.0,33.0,68.0,3.8,No,33.0,NNW,3.0,63.86,65.48,1022.3,Woomera,9.0,N,0.0
6.0,No,41.36,9.5,52.34,2011-06-01,N,1025.5,0.0,28.0,55.0,3.8,No,,,0.0,66.38,68.54,1023.3,Woomera,2.0,W,0.0
20.0,No,41.36,10.0,54.14,2011-06-02,NE,1023.6,6.0,25.0,53.0,0.4,No,30.0,N,0.0,68.0,69.62,1020.3,Woomera,7.0,NNW,0.0
19.0,No,42.08,7.2,53.6,2011-06-03,NW,1020.0,5.0,19.0,55.0,6.2,No,37.0,NW,4.0,75.74000000000001,76.64,1016.0,Woomera,13.0,NW,0.0
13.0,No,50.72,6.9,55.04,2011-06-04,S,1019.9,5.0,39.0,84.0,5.3,No,31.0,S,5.0,64.94,65.48,1018.4,Woomera,6.0,SSE,0.0
13.0,No,53.6,6.1,56.120000000000005,2011-06-05,SE,1019.5,7.0,54.0,71.0,0.6,No,22.0,S,7.0,60.980000000000004,61.88,1018.5,Woomera,4.0,S,0.0
4.0,No,48.56,0.0,52.879999999999995,2011-06-06,SE,1021.8,7.0,58.0,85.0,2.0,No,19.0,E,7.0,59.0,60.62,1019.5,Woomera,7.0,ESE,0.0
13.0,No,48.56,1.3,52.16,2011-06-07,SE,1023.3,2.0,43.0,90.0,2.0,No,30.0,SSW,5.0,62.6,63.86,1021.1,Woomera,15.0,S,0.0
26.0,No,41.36,7.1,46.22,2011-06-08,SE,1028.0,1.0,43.0,81.0,4.0,No,43.0,SE,1.0,56.48,57.56,1025.9,Woomera,20.0,SSE,0.0
24.0,No,36.5,6.8,46.04,2011-06-09,SE,1028.7,6.0,59.0,,4.0,No,44.0,SE,1.0,54.14,55.76,1025.7,Woomera,17.0,SSE,0.0
19.0,No,40.46,11.1,47.66,2011-06-10,SSE,1027.7,5.0,,98.0,4.0,No,,,8.0,54.86,57.02,1026.2,Woomera,17.0,SE,0.0
19.0,No,37.58,7.5,44.78,2011-06-11,SSE,1030.0,4.0,,,2.9,No,39.0,SSE,4.0,55.04,55.58,1027.4,Woomera,13.0,SSE,0.0
20.0,No,36.86,6.6,43.879999999999995,2011-06-12,SE,1030.1,1.0,,,3.0,No,35.0,SSE,0.0,57.56,58.28,1026.9,Woomera,15.0,SE,0.0
19.0,No,37.4,9.7,45.86,2011-06-13,SSE,1028.2,1.0,57.0,80.0,3.0,No,35.0,SSE,0.0,57.379999999999995,59.9,1025.2,Woomera,15.0,SSE,0.0
11.0,No,36.86,9.0,44.96,2011-06-14,SSE,1028.7,0.0,42.0,88.0,3.2,No,26.0,SSE,0.0,57.56,58.82,1025.7,Woomera,15.0,SE,0.0
4.0,No,35.06,10.8,44.78,2011-06-15,E,1027.4,1.0,34.0,76.0,3.0,No,,,0.0,60.26,63.86,1023.9,Woomera,9.0,NW,0.0
26.0,No,37.94,8.9,46.76,2011-06-16,N,1022.3,1.0,29.0,62.0,4.0,No,,,1.0,68.0,,1019.0,Woomera,15.0,NNW,0.0
24.0,No,,8.4,50.72,2011-06-17,,1023.5,8.0,43.0,86.0,4.0,No,,,6.0,59.0,61.34,1022.5,Woomera,0.0,SW,0.0
9.0,No,42.620000000000005,2.5,50.72,2011-06-18,WSW,1024.8,8.0,,,3.4,No,19.0,SW,2.0,62.059999999999995,62.78,1020.9,Woomera,9.0,WNW,0.0
22.0,No,44.06,4.2,50.72,2011-06-19,NNW,1019.7,1.0,37.0,70.0,0.2,No,44.0,W,2.0,67.82,68.36,1016.3,Woomera,7.0,WNW,0.0
39.0,No,43.16,8.4,50.18,2011-06-20,NNW,1016.5,1.0,38.0,59.0,2.2,No,63.0,WNW,1.0,68.54,69.8,1011.6,Woomera,17.0,WNW,0.0
20.0,No,49.82,9.0,52.16,2011-06-21,SW,1015.8,1.0,43.0,70.0,4.6,No,57.0,WSW,1.0,58.1,59.0,1017.3,Woomera,20.0,SW,0.4
13.0,No,38.3,4.9,45.32,2011-06-22,W,1023.7,3.0,52.0,92.0,4.2,No,26.0,WSW,0.0,57.2,58.82,1022.1,Woomera,11.0,WSW,0.0
11.0,No,45.14,5.6,51.620000000000005,2011-06-23,S,1026.5,6.0,56.0,98.0,4.4,No,22.0,NNE,7.0,60.62,63.86,1024.3,Woomera,4.0,NW,0.0
20.0,No,39.74,4.0,49.1,2011-06-24,E,1027.6,0.0,,,,No,37.0,NNE,0.0,63.86,65.3,1025.0,Woomera,4.0,NNE,0.0
19.0,No,42.08,9.8,50.54,2011-06-25,NE,1026.5,0.0,,,4.0,No,46.0,N,0.0,66.56,66.92,1022.9,Woomera,22.0,NNW,0.0
6.0,No,38.48,9.2,50.72,2011-06-26,N,1025.8,0.0,,,4.0,No,24.0,NW,0.0,69.98,70.88,1023.1,Woomera,6.0,NW,0.0
15.0,No,42.980000000000004,9.5,50.18,2011-06-27,SE,1028.6,0.0,39.0,88.0,4.0,No,35.0,ESE,0.0,67.1,68.0,1026.1,Woomera,20.0,ESE,0.0
,No,44.6,9.4,51.26,2011-06-28,ESE,1028.7,0.0,34.0,65.0,3.8,No,31.0,E,2.0,68.36,69.62,,Woomera,20.0,,0.0
22.0,No,41.18,9.6,52.52,2011-06-29,ESE,1027.4,0.0,46.0,57.0,5.2,No,35.0,NE,0.0,71.6,72.14,,Woomera,11.0,NE,0.0
24.0,No,51.98,8.6,59.36,2011-06-30,NE,,5.0,31.0,58.0,3.8,No,,,7.0,72.32,73.04,1024.1,Woomera,22.0,N,0.0
31.0,No,51.8,4.7,59.0,2011-07-01,NE,1023.2,7.0,33.0,49.0,7.2,No,46.0,NNE,4.0,70.34,72.14,1018.9,Woomera,30.0,N,0.0
20.0,Yes,57.379999999999995,3.6,61.16,2011-07-02,N,1015.3,8.0,98.0,63.0,7.0,No,61.0,N,6.0,63.68,73.04,1011.4,Woomera,33.0,WNW,0.0
30.0,No,50.0,5.7,53.42,2011-07-03,WNW,1015.0,1.0,31.0,87.0,3.8,Yes,46.0,WNW,1.0,63.5,64.4,1012.9,Woomera,11.0,WNW,9.6
39.0,No,41.54,8.9,48.379999999999995,2011-07-04,NW,1018.6,1.0,39.0,63.0,4.2,No,56.0,W,0.0,60.62,62.24,1018.0,Woomera,26.0,W,0.0
28.0,No,41.0,8.7,47.3,2011-07-05,W,1024.9,4.0,41.0,90.0,4.0,No,46.0,WSW,1.0,61.16,61.519999999999996,1021.4,Woomera,15.0,WSW,0.2
37.0,No,46.4,8.4,50.0,2011-07-06,WNW,1019.9,1.0,32.0,82.0,2.8,No,57.0,W,6.0,62.059999999999995,63.32,1016.2,Woomera,11.0,W,0.0
20.0,No,43.7,9.2,48.74,2011-07-07,SW,1024.2,7.0,47.0,88.0,4.4,No,37.0,SSW,0.0,57.379999999999995,59.36,1025.9,Woomera,17.0,S,0.0
11.0,No,35.6,6.3,44.96,2011-07-08,SW,1032.0,2.0,35.0,81.0,3.1,No,30.0,SW,0.0,57.2,57.56,1029.2,Woomera,7.0,SW,0.0
19.0,No,41.36,,49.1,2011-07-09,WSW,1030.4,7.0,43.0,71.0,3.5,No,30.0,SW,7.0,56.84,58.82,1026.9,Woomera,9.0,SW,0.0
28.0,No,39.92,,47.66,2011-07-10,W,1027.3,7.0,57.0,90.0,,No,39.0,SW,,58.64,61.16,1025.8,Woomera,13.0,SSW,0.0
15.0,No,40.1,,47.120000000000005,2011-07-11,S,1030.1,4.0,52.0,95.0,4.4,No,28.0,ESE,6.0,57.92,59.18,1027.9,Woomera,13.0,S,0.0
9.0,Yes,42.08,3.2,46.4,2011-07-12,E,1028.9,7.0,70.0,75.0,2.8,No,28.0,ESE,7.0,50.72,52.34,1025.1,Woomera,7.0,NNW,0.0
13.0,Yes,46.4,0.0,47.48,2011-07-13,,1025.3,8.0,89.0,97.0,0.2,Yes,33.0,SSE,7.0,51.26,52.16,1023.3,Woomera,0.0,SSE,10.2
13.0,Yes,47.48,0.0,48.56,2011-07-14,SE,1029.0,7.0,92.0,97.0,0.2,Yes,28.0,E,7.0,50.72,52.34,1028.4,Woomera,13.0,ESE,2.4
20.0,No,46.4,0.3,48.02,2011-07-15,ESE,1030.5,2.0,47.0,77.0,3.0,Yes,28.0,E,7.0,57.379999999999995,57.92,1026.3,Woomera,11.0,NE,2.8
20.0,No,45.86,5.5,49.28,2011-07-16,NNE,1024.3,8.0,49.0,69.0,2.2,No,26.0,NNE,8.0,56.66,57.56,1020.5,Woomera,17.0,N,0.0
20.0,No,46.4,1.1,49.82,2011-07-17,NNW,1021.0,7.0,59.0,78.0,2.0,No,33.0,NW,7.0,60.8,61.88,1020.1,Woomera,17.0,SSW,0.0
20.0,No,40.1,5.3,47.48,2011-07-18,SSW,1026.6,1.0,47.0,85.0,1.6,No,33.0,S,0.0,58.28,59.9,1025.1,Woomera,9.0,SSW,0.0
7.0,No,40.46,8.2,48.02,2011-07-19,ESE,1027.7,1.0,44.0,84.0,1.8,No,31.0,ESE,0.0,58.459999999999994,59.0,1025.3,Woomera,11.0,ENE,0.2
4.0,No,45.5,9.4,48.379999999999995,2011-07-20,ENE,1026.7,2.0,42.0,83.0,3.6,No,22.0,SE,7.0,59.72,60.440000000000005,1024.4,Woomera,7.0,E,0.0
9.0,No,41.0,6.7,48.56,2011-07-21,ESE,1025.9,0.0,39.0,75.0,2.2,No,19.0,SSW,0.0,62.24,62.959999999999994,1023.2,Woomera,7.0,S,0.0
9.0,No,39.38,10.1,49.1,2011-07-22,NE,1024.8,0.0,30.0,69.0,1.6,No,26.0,N,0.0,65.48,66.38,1022.1,Woomera,11.0,NW,0.0
22.0,No,41.36,10.1,51.8,2011-07-23,N,1023.7,1.0,20.0,55.0,2.4,No,31.0,N,0.0,67.28,68.9,1021.2,Woomera,17.0,NW,0.0
15.0,No,45.68,9.2,52.879999999999995,2011-07-24,WNW,1022.0,2.0,40.0,52.0,3.8,No,31.0,SW,2.0,67.46,68.0,1019.8,Woomera,11.0,WSW,0.2
0.0,No,43.34,10.0,52.16,2011-07-25,,1023.4,3.0,42.0,87.0,3.8,No,,,1.0,60.08,61.34,1022.0,Woomera,0.0,,0.0
0.0,No,41.0,9.6,48.74,2011-07-26,,1026.5,0.0,37.0,80.0,2.6,No,,,0.0,63.14,64.4,1024.2,Woomera,0.0,,0.0
11.0,No,40.82,10.0,53.06,2011-07-27,,1026.8,0.0,29.0,54.0,3.2,No,,,2.0,68.54,69.62,1024.0,Woomera,0.0,N,0.0
26.0,No,43.879999999999995,9.0,54.14,2011-07-28,NNE,1024.6,0.0,19.0,45.0,4.4,No,,,0.0,70.52,70.88,1020.0,Woomera,22.0,N,0.0
39.0,No,49.46,9.1,56.66,2011-07-29,NNE,1018.1,7.0,18.0,40.0,2.0,No,57.0,N,5.0,74.48,75.92,1014.0,Woomera,26.0,N,0.0
28.0,No,53.06,7.1,61.16,2011-07-30,ESE,1017.0,,25.0,74.0,6.8,No,44.0,WNW,3.0,72.5,73.94,1014.8,Woomera,9.0,WSW,1.0
13.0,No,42.8,8.9,55.04,2011-07-31,NNE,1019.8,0.0,20.0,52.0,4.0,No,28.0,NNE,0.0,74.3,76.1,1016.6,Woomera,15.0,NNW,0.2
0.0,No,52.16,9.3,63.86,2011-08-01,N,1017.3,0.0,22.0,34.0,4.4,No,41.0,N,2.0,78.62,80.24000000000001,1014.9,Woomera,24.0,,0.0
24.0,No,49.28,10.2,60.8,2011-08-02,E,1018.0,0.0,15.0,45.0,5.6,No,39.0,NNW,1.0,82.58,83.84,1014.5,Woomera,7.0,NNW,0.0
46.0,No,53.24,7.5,64.04,2011-08-03,NNE,1016.3,0.0,9.0,36.0,6.0,No,65.0,NNW,0.0,84.56,85.46000000000001,1012.1,Woomera,17.0,NNW,0.0
19.0,Yes,55.94,8.2,60.26,2011-08-04,ESE,1016.2,5.0,32.0,67.0,11.4,No,48.0,SW,6.0,72.68,74.48,1013.2,Woomera,19.0,WNW,0.0
24.0,No,48.92,,51.26,2011-08-05,NNW,1019.1,0.0,27.0,92.0,6.2,Yes,41.0,W,4.0,63.32,64.58,1016.6,Woomera,11.0,WNW,3.2
31.0,No,41.72,8.2,51.44,2011-08-06,NW,1019.2,2.0,33.0,68.0,,No,50.0,W,,62.959999999999994,65.3,1016.2,Woomera,26.0,WNW,0.2
31.0,No,42.44,10.0,50.18,2011-08-07,WSW,1020.3,6.0,38.0,83.0,,No,48.0,W,0.0,62.6,63.5,1017.8,Woomera,20.0,W,0.0
22.0,No,41.36,9.2,50.54,2011-08-08,WSW,1020.3,2.0,38.0,87.0,4.4,No,37.0,SW,0.0,61.34,62.959999999999994,1017.2,Woomera,17.0,SW,0.2
20.0,No,41.9,10.1,51.98,2011-08-09,N,1016.3,2.0,31.0,77.0,3.2,No,41.0,SW,0.0,65.48,67.64,1011.1,Woomera,11.0,NNW,0.0
26.0,No,45.5,7.8,51.8,2011-08-10,WSW,1012.8,2.0,33.0,79.0,4.0,No,44.0,WSW,1.0,62.24,64.4,1011.3,Woomera,22.0,SW,0.2
20.0,No,46.04,9.3,54.68,2011-08-11,SSW,1018.2,7.0,50.0,79.0,4.0,No,33.0,S,2.0,61.88,62.959999999999994,1016.9,Woomera,20.0,SSW,0.0
0.0,No,54.32,4.0,57.2,2011-08-12,,,8.0,42.0,83.0,2.8,No,,,7.0,64.04,64.04,1018.6,Woomera,,,0.0
0.0,No,53.6,2.3,57.92,2011-08-13,,1021.9,8.0,33.0,57.0,2.0,No,,,7.0,68.54,70.16,1019.3,Woomera,0.0,,0.0
7.0,No,45.32,5.8,59.0,2011-08-14,NNE,1024.4,1.0,26.0,52.0,5.4,No,,,0.0,72.14,73.75999999999999,1020.0,Woomera,7.0,N,0.0
19.0,No,51.620000000000005,8.7,59.0,2011-08-15,N,1020.4,7.0,25.0,41.0,5.2,No,44.0,N,3.0,71.06,72.32,1016.0,Woomera,17.0,NW,0.0
30.0,Yes,57.02,2.4,61.88,2011-08-16,NNE,1010.5,7.0,55.0,46.0,5.4,No,57.0,W,7.0,61.88,69.8,1005.8,Woomera,22.0,NNW,0.0
37.0,No,43.7,1.7,50.36,2011-08-17,W,1011.6,3.0,41.0,71.0,6.0,Yes,65.0,SW,4.0,59.18,60.8,1013.2,Woomera,39.0,W,2.0
28.0,No,38.48,6.6,49.1,2011-08-18,WSW,1024.3,7.0,45.0,79.0,3.4,No,37.0,SW,0.0,61.34,62.959999999999994,1023.8,Woomera,17.0,WSW,0.6
0.0,No,44.78,8.7,53.96,2011-08-19,S,1027.3,6.0,51.0,79.0,4.0,No,31.0,SW,8.0,63.14,64.04,1025.8,Woomera,22.0,,0.0
0.0,No,44.42,7.8,52.7,2011-08-20,,1030.0,6.0,35.0,88.0,3.6,No,,,0.0,68.9,70.52,1027.3,Woomera,0.0,,0.0
0.0,No,47.84,8.9,58.28,2011-08-21,,1032.0,0.0,31.0,65.0,4.0,No,,,0.0,70.52,72.32,1029.3,Woomera,0.0,,0.0
20.0,No,44.42,11.0,59.9,2011-08-22,E,1034.1,0.0,21.0,33.0,6.2,No,,,0.0,72.86,73.75999999999999,1029.8,Woomera,17.0,NE,0.0
13.0,No,47.48,11.0,63.68,2011-08-23,NE,1031.6,0.0,18.0,29.0,8.0,No,35.0,NE,0.0,73.4,75.2,1028.0,Woomera,22.0,NE,0.0
20.0,No,46.4,10.9,62.059999999999995,2011-08-24,NNE,1028.4,0.0,17.0,31.0,6.2,No,46.0,N,0.0,75.56,77.9,1023.0,Woomera,19.0,NNW,0.0
15.0,No,50.72,11.1,64.22,2011-08-25,WSW,1024.0,0.0,31.0,27.0,,No,41.0,SSE,0.0,72.14,73.94,1022.0,Woomera,19.0,SSW,0.0
15.0,No,47.66,11.0,57.379999999999995,2011-08-26,SE,1025.6,,29.0,51.0,4.0,No,41.0,SW,0.0,69.08,69.62,1021.7,Woomera,22.0,SW,0.0
15.0,No,41.72,10.6,57.02,2011-08-27,ESE,1024.2,,26.0,40.0,5.7,No,33.0,SW,0.0,63.5,65.12,1021.4,Woomera,15.0,SW,0.0
19.0,No,42.260000000000005,11.0,58.64,2011-08-28,NE,1023.0,0.0,16.0,39.0,4.0,No,37.0,WSW,0.0,71.42,73.22,1018.7,Woomera,11.0,WNW,0.0
0.0,No,48.02,11.1,64.22,2011-08-29,SSW,1022.2,0.0,18.0,17.0,6.0,No,41.0,SSE,0.0,74.66,75.92,1019.8,Woomera,13.0,,0.0
9.0,No,45.68,10.3,54.32,2011-08-30,SSE,1025.7,0.0,19.0,49.0,4.6,No,,,0.0,68.72,70.88,1022.6,Woomera,20.0,S,0.0
0.0,No,46.4,11.2,58.64,2011-08-31,ENE,1025.0,0.0,19.0,50.0,5.0,No,35.0,NNE,0.0,75.56,77.36,1021.2,Woomera,11.0,,0.0
17.0,No,50.72,11.1,63.68,2011-09-01,NNE,1023.5,0.0,13.0,22.0,7.8,No,41.0,NNE,0.0,76.46,79.34,1019.8,Woomera,30.0,N,0.0
26.0,No,53.96,,65.3,2011-09-02,NE,1021.5,,12.0,21.0,8.0,No,48.0,NNE,0.0,79.7,81.32,1017.1,Woomera,31.0,N,0.0
35.0,No,55.58,,71.06,2011-09-03,NNE,1014.8,,,14.0,,No,67.0,SW,,87.44,87.98,1011.1,Woomera,35.0,N,0.0
17.0,No,49.82,,58.28,2011-09-04,S,1023.8,,,,,No,39.0,SSE,,69.44,71.24000000000001,1020.7,Woomera,24.0,S,0.0
22.0,No,47.84,,62.059999999999995,2011-09-05,ESE,1023.1,0.0,15.0,37.0,31.4,No,37.0,NW,0.0,75.56,77.9,1018.2,Woomera,15.0,NW,0.0
24.0,No,53.6,10.2,57.02,2011-09-06,SSW,1023.3,0.0,15.0,44.0,6.6,No,48.0,SSW,0.0,64.04,65.48,1020.3,Woomera,31.0,WSW,0.0
22.0,Yes,43.34,10.2,55.94,2011-09-07,NNE,1020.5,1.0,22.0,29.0,6.2,No,43.0,NW,3.0,66.92,68.9,1015.9,Woomera,13.0,WNW,0.0
20.0,No,48.56,8.8,54.32,2011-09-08,ENE,1020.6,1.0,42.0,70.0,6.6,Yes,48.0,S,3.0,60.26,62.6,1019.8,Woomera,13.0,S,6.6
35.0,No,44.06,10.7,52.16,2011-09-09,SSW,1028.2,3.0,29.0,68.0,6.8,No,56.0,S,0.0,64.94,66.74000000000001,1026.0,Woomera,33.0,SSW,0.2
26.0,No,42.8,10.4,53.6,2011-09-10,SSW,1030.8,1.0,27.0,56.0,6.7,No,46.0,WSW,0.0,64.75999999999999,65.84,1026.0,Woomera,30.0,WSW,0.0
22.0,No,46.4,10.4,54.68,2011-09-11,SSW,1027.4,1.0,91.0,62.0,6.8,No,41.0,SSW,1.0,63.32,65.3,1025.1,Woomera,20.0,SSW,0.0
15.0,No,45.86,11.0,55.22,2011-09-12,SE,1030.1,0.0,32.0,74.0,4.2,No,26.0,N,1.0,65.3,67.64,1026.8,Woomera,11.0,S,0.0
20.0,No,45.14,11.3,63.32,2011-09-13,N,1027.9,0.0,15.0,34.0,6.4,No,41.0,NNW,0.0,76.82,77.36,1023.1,Woomera,20.0,NW,0.0
22.0,No,49.1,11.2,66.02,2011-09-14,WNW,1025.9,0.0,6.0,20.0,7.6,No,46.0,WNW,0.0,84.74,84.74,1021.8,Woomera,17.0,NW,0.0
20.0,No,53.42,11.4,71.78,2011-09-15,NNW,1023.4,0.0,3.0,10.0,10.4,No,46.0,NNW,0.0,86.9,88.34,1019.0,Woomera,28.0,N,0.0
24.0,No,57.56,10.8,74.3,2011-09-16,NNW,1019.3,0.0,2.0,7.0,12.0,No,,,0.0,90.5,91.03999999999999,1015.0,Woomera,28.0,NW,0.0
33.0,No,58.28,10.6,74.66,2011-09-17,N,1013.9,0.0,99.0,8.0,12.0,No,56.0,NNW,0.0,93.91999999999999,95.18,1010.0,Woomera,26.0,WNW,0.0
15.0,No,55.22,10.3,63.5,2011-09-18,SE,1016.9,,98.0,99.0,16.0,No,31.0,N,4.0,86.9,89.24,1011.5,Woomera,19.0,NNE,0.0
44.0,No,63.5,11.0,73.4,2011-09-19,W,1005.8,2.0,23.0,24.0,12.0,No,70.0,W,6.0,73.58,74.84,1007.9,Woomera,46.0,W,0.0
24.0,No,48.92,11.2,59.72,2011-09-20,SW,1019.6,7.0,36.0,54.0,10.8,No,48.0,SSW,1.0,68.72,70.52,1018.5,Woomera,33.0,WSW,0.0
17.0,No,50.9,9.2,66.2,2011-09-21,ENE,1023.2,0.0,22.0,43.0,4.6,No,39.0,N,0.0,78.98,80.24000000000001,1018.1,Woomera,15.0,NNW,0.0
37.0,No,55.04,,73.22,2011-09-22,N,1016.0,0.0,8.0,17.0,8.8,No,61.0,N,0.0,88.34,89.41999999999999,1012.0,Woomera,39.0,NW,0.0
13.0,No,51.44,10.3,58.459999999999994,2011-09-23,SE,1023.5,,20.0,38.0,11.0,No,46.0,S,0.0,70.52,72.32,1019.9,Woomera,24.0,SSW,0.0
24.0,No,48.2,11.1,57.92,2011-09-24,SSE,1023.8,0.0,16.0,42.0,10.5,No,41.0,S,0.0,69.44,69.8,1021.4,Woomera,26.0,SSW,0.0
6.0,No,44.06,10.6,56.120000000000005,2011-09-25,E,1023.4,0.0,14.0,38.0,5.4,No,31.0,E,0.0,69.25999999999999,71.6,1019.0,Woomera,22.0,ESE,0.0
37.0,No,55.76,9.5,67.28,2011-09-26,NNE,1015.4,0.0,8.0,16.0,8.0,No,56.0,NNE,2.0,80.42,82.22,1008.9,Woomera,39.0,NNE,0.0
24.0,No,58.82,11.2,75.02,2011-09-27,N,1005.8,0.0,6.0,11.0,16.8,No,57.0,WNW,0.0,93.2,94.64,1002.1,Woomera,30.0,W,0.0
59.0,No,59.9,10.9,70.34,2011-09-28,SSE,1003.6,6.0,28.0,35.0,12.4,No,115.0,WSW,1.0,72.14,81.14,1001.0,Woomera,20.0,W,0.0
37.0,No,52.16,8.3,59.18,2011-09-29,WSW,1012.8,2.0,25.0,43.0,10.8,No,69.0,WSW,1.0,68.9,70.7,1010.8,Woomera,44.0,SW,0.0
37.0,Yes,44.42,10.9,62.059999999999995,2011-09-30,WNW,1011.8,2.0,63.0,35.0,12.0,No,70.0,WSW,0.0,59.18,66.38,1009.5,Woomera,26.0,W,0.0
19.0,No,41.9,7.2,55.76,2011-10-01,S,1018.3,5.0,26.0,46.0,1.3,Yes,44.0,SSW,0.0,65.48,68.0,1017.4,Woomera,30.0,S,1.2
13.0,No,44.96,11.1,53.96,2011-10-02,ESE,1021.4,5.0,21.0,56.0,11.5,No,30.0,ESE,3.0,68.18,70.88,1018.7,Woomera,24.0,N,0.0
31.0,Yes,45.5,9.3,60.62,2011-10-03,ENE,1018.9,0.0,10.0,24.0,4.6,No,50.0,NE,0.0,77.36,79.16,1015.1,Woomera,13.0,NNE,0.0
39.0,Yes,55.4,7.3,58.28,2011-10-04,NNE,1016.2,6.0,88.0,65.0,8.6,Yes,59.0,N,8.0,56.84,59.72,1013.1,Woomera,28.0,N,2.4
30.0,No,55.04,0.8,58.28,2011-10-05,NNW,1012.7,6.0,57.0,90.0,8.6,Yes,41.0,W,8.0,70.16,72.32,1010.9,Woomera,24.0,W,4.2
17.0,No,58.28,6.5,60.62,2011-10-06,SW,1016.5,7.0,55.0,80.0,4.0,No,37.0,SSW,7.0,67.28,69.62,1014.5,Woomera,24.0,WSW,0.0
28.0,No,55.76,4.3,60.08,2011-10-07,S,1015.5,7.0,36.0,71.0,4.0,No,41.0,SW,5.0,68.0,71.42,1013.6,Woomera,19.0,SW,0.0
13.0,No,48.74,9.7,57.74,2011-10-08,ESE,1017.6,4.0,21.0,66.0,8.0,No,24.0,SSW,0.0,75.38,78.25999999999999,1013.9,Woomera,15.0,NW,0.0
