Date,WindGustSpeed,MaxTempF,WindDir3pm,Humidity9am,Rainfall,RainTomorrow,Cloud9am,Evaporation,Humidity3pm,WindGustDir,RainToday,WindDir9am,WindSpeed3pm,Location,Pressure3pm,Pressure9am,Temp3pmF,Temp9amF,MinTempF,Sunshine,WindSpeed9am,Cloud3pm
2011-06-13,24.0,57.92,SSE,100.0,0.2,No,8.0,1.2,69.0,SSE,No,,11.0,Watsonia,1026.8,1029.8,56.84,44.96,41.36,3.2,0.0,7.0
2011-06-14,22.0,55.22,S,100.0,0.2,No,6.0,1.0,76.0,S,No,NE,13.0,Watsonia,1026.8,1029.2,54.32,39.74,34.88,4.8,4.0,7.0
2011-06-15,15.0,55.76,SE,100.0,0.2,No,7.0,0.2,74.0,E,No,,6.0,Watsonia,1025.4,1029.1,55.04,43.16,33.98,5.8,0.0,1.0
2011-06-16,28.0,59.72,N,99.0,0.2,Yes,7.0,1.4,64.0,N,No,NE,9.0,Watsonia,1017.0,1021.6,56.66,36.68,33.62,1.9,9.0,7.0
2011-06-17,54.0,56.66,WSW,94.0,4.2,Yes,7.0,1.2,69.0,SW,Yes,W,19.0,Watsonia,1010.5,1008.8,53.06,49.1,36.68,4.8,15.0,6.0
2011-06-18,43.0,62.059999999999995,SW,91.0,1.8,No,7.0,1.6,67.0,SW,Yes,W,20.0,Watsonia,1013.5,1013.6,59.72,52.879999999999995,46.94,5.0,13.0,2.0
2011-06-19,54.0,60.62,N,82.0,0.2,No,7.0,1.4,69.0,NNW,No,N,20.0,Watsonia,1009.7,1013.7,58.28,53.06,51.26,2.2,13.0,6.0
2011-06-20,69.0,62.24,N,78.0,0.4,Yes,7.0,1.8,63.0,NNE,No,N,24.0,Watsonia,1004.3,1009.2,58.82,52.879999999999995,50.54,1.0,15.0,7.0
2011-06-21,78.0,53.24,WNW,76.0,12.6,Yes,4.0,4.2,95.0,WSW,Yes,W,9.0,Watsonia,1002.8,1000.0,46.22,46.4,44.42,6.2,13.0,7.0
2011-06-22,35.0,55.4,NNW,76.0,5.4,Yes,7.0,3.0,69.0,NNW,Yes,WNW,17.0,Watsonia,1009.3,1010.8,53.42,48.2,43.34,0.3,15.0,7.0
2011-06-23,39.0,59.0,WSW,90.0,1.2,Yes,7.0,0.6,90.0,W,Yes,W,13.0,Watsonia,1019.5,1019.0,55.04,52.16,47.84,3.2,9.0,7.0
2011-06-24,28.0,61.16,N,81.0,1.2,No,6.0,1.6,74.0,N,Yes,NNW,9.0,Watsonia,1025.6,1025.7,58.64,53.78,50.72,2.1,15.0,7.0
2011-06-25,41.0,60.26,N,90.0,0.0,No,1.0,1.6,65.0,N,No,NNW,17.0,Watsonia,1025.9,1029.0,58.82,54.32,49.82,8.8,15.0,2.0
2011-06-26,50.0,58.28,NNW,75.0,0.0,No,1.0,3.4,59.0,N,No,NNE,28.0,Watsonia,1021.2,1023.1,56.84,51.620000000000005,46.58,7.6,17.0,3.0
2011-06-27,19.0,60.980000000000004,,99.0,0.0,No,2.0,1.4,60.0,NW,No,NNE,0.0,Watsonia,1029.3,1029.9,60.440000000000005,47.48,45.32,5.5,4.0,4.0
2011-06-28,15.0,59.540000000000006,ESE,100.0,0.0,No,7.0,1.4,70.0,WSW,No,,2.0,Watsonia,1033.1,1035.8,58.64,42.620000000000005,39.56,4.7,0.0,1.0
2011-06-29,19.0,62.959999999999994,ENE,100.0,0.4,No,0.0,1.0,53.0,NE,No,ENE,11.0,Watsonia,1034.1,1036.4,62.78,39.74,34.52,9.1,11.0,1.0
2011-06-30,31.0,63.14,NNE,94.0,0.2,No,3.0,1.8,56.0,N,No,ENE,9.0,Watsonia,1033.2,1036.8,60.08,46.04,39.56,7.4,7.0,7.0
2011-07-01,22.0,62.24,NNE,89.0,0.2,No,7.0,3.0,53.0,NE,No,NE,11.0,Watsonia,1026.6,1030.8,61.16,44.96,41.54,8.2,6.0,1.0
2011-07-02,39.0,61.16,NNE,70.0,0.0,No,6.0,3.6,53.0,ENE,No,NE,17.0,Watsonia,1016.7,1022.0,61.16,50.72,43.879999999999995,7.1,20.0,7.0
2011-07-03,52.0,57.56,NNE,57.0,0.0,Yes,7.0,4.0,77.0,NNW,No,N,15.0,Watsonia,1010.6,1013.0,52.52,57.56,50.54,0.5,17.0,7.0
2011-07-04,56.0,57.56,NNW,78.0,1.4,No,4.0,1.2,54.0,N,Yes,N,20.0,Watsonia,1003.3,1007.3,56.66,51.26,47.120000000000005,5.0,22.0,7.0
2011-07-05,61.0,53.78,W,66.0,0.0,Yes,7.0,3.8,75.0,W,No,WNW,20.0,Watsonia,1005.8,1004.8,51.08,50.0,47.120000000000005,0.9,22.0,7.0
2011-07-06,48.0,56.66,NNW,74.0,3.4,Yes,5.0,3.8,67.0,N,Yes,NNW,19.0,Watsonia,1002.1,1005.8,54.32,50.72,46.94,2.6,17.0,7.0
2011-07-07,44.0,50.72,SW,86.0,5.6,No,4.0,1.0,77.0,W,Yes,W,11.0,Watsonia,1019.7,1015.3,48.56,42.44,41.18,4.9,13.0,6.0
2011-07-08,35.0,52.7,NNW,69.0,0.6,No,7.0,1.4,64.0,N,No,NNW,17.0,Watsonia,1021.4,1024.0,51.8,46.94,42.260000000000005,0.3,15.0,7.0
2011-07-09,48.0,57.74,WNW,71.0,0.2,No,1.0,1.4,56.0,W,No,NW,13.0,Watsonia,1018.1,1020.3,54.68,48.2,46.4,8.6,15.0,1.0
2011-07-10,54.0,54.68,W,67.0,0.0,Yes,4.0,2.4,99.0,W,No,NNW,17.0,Watsonia,1010.2,1011.6,51.26,48.56,42.620000000000005,1.2,24.0,7.0
2011-07-11,35.0,55.04,WSW,88.0,6.6,No,7.0,1.8,61.0,W,Yes,W,19.0,Watsonia,1022.9,1022.5,53.78,45.86,43.879999999999995,0.6,7.0,7.0
2011-07-12,43.0,55.22,W,68.0,0.0,No,7.0,2.4,60.0,W,No,WNW,17.0,Watsonia,1020.6,1022.9,54.68,50.54,45.86,0.2,11.0,7.0
2011-07-13,43.0,55.94,WSW,96.0,0.8,Yes,7.0,2.6,75.0,WSW,No,NW,17.0,Watsonia,1019.1,1019.3,52.16,48.92,47.66,1.8,11.0,6.0
2011-07-14,30.0,54.86,SSW,100.0,6.8,No,4.0,1.0,67.0,SW,Yes,WSW,17.0,Watsonia,1031.1,1030.0,53.6,45.5,43.519999999999996,5.1,7.0,2.0
2011-07-15,13.0,56.3,,100.0,0.2,No,3.0,0.8,62.0,W,No,NE,0.0,Watsonia,1033.4,1036.8,54.5,39.56,37.58,8.9,6.0,2.0
2011-07-16,30.0,59.36,NE,99.0,0.4,No,6.0,1.4,55.0,NE,No,ENE,11.0,Watsonia,1024.8,1030.0,57.74,36.86,31.64,6.8,9.0,7.0
2011-07-17,37.0,58.1,NNE,82.0,0.0,Yes,6.0,1.4,75.0,N,No,NE,11.0,Watsonia,1017.7,1020.3,54.86,51.26,36.68,2.5,13.0,7.0
2011-07-18,19.0,52.7,NE,99.0,10.0,No,7.0,1.4,81.0,W,Yes,NNW,7.0,Watsonia,1017.2,1017.7,51.8,47.3,46.58,1.8,6.0,7.0
2011-07-19,39.0,57.56,SSW,100.0,0.6,No,8.0,0.6,75.0,SSW,No,SW,24.0,Watsonia,1022.3,1022.6,55.22,52.16,46.94,1.7,13.0,7.0
2011-07-20,33.0,54.14,SSE,89.0,0.6,No,7.0,0.0,78.0,S,No,S,19.0,Watsonia,1026.2,1027.4,52.52,50.36,48.74,0.0,13.0,7.0
2011-07-21,28.0,55.22,SE,98.0,0.0,No,7.0,2.2,73.0,ESE,No,SSW,11.0,Watsonia,1022.9,1026.0,55.04,48.02,42.44,0.1,13.0,7.0
2011-07-22,17.0,61.34,S,99.0,0.4,No,1.0,0.2,62.0,SSW,No,,7.0,Watsonia,1022.9,1025.2,59.540000000000006,45.32,42.8,8.8,0.0,1.0
2011-07-23,13.0,55.22,,100.0,0.2,Yes,8.0,1.4,73.0,NE,No,ENE,0.0,Watsonia,1021.2,1024.4,53.78,42.08,37.94,3.0,6.0,6.0
2011-07-24,17.0,53.96,NE,100.0,4.0,Yes,8.0,0.4,86.0,NNW,Yes,NE,7.0,Watsonia,1015.1,1018.2,52.16,46.94,42.08,0.4,7.0,7.0
2011-07-25,24.0,53.78,S,100.0,1.6,Yes,8.0,1.2,99.0,WSW,Yes,,6.0,Watsonia,1015.5,1015.9,52.16,47.48,45.86,1.5,0.0,3.0
2011-07-26,46.0,54.86,SW,99.0,10.4,Yes,7.0,0.8,71.0,NNE,Yes,WSW,13.0,Watsonia,1023.6,1023.0,51.98,46.76,44.06,3.2,7.0,7.0
2011-07-27,33.0,56.66,N,99.0,1.2,No,1.0,1.0,58.0,N,Yes,E,15.0,Watsonia,1027.1,1029.2,55.22,35.78,32.72,9.0,9.0,2.0
2011-07-28,50.0,57.56,N,72.0,0.0,No,1.0,2.6,53.0,N,No,N,24.0,Watsonia,1023.7,1026.7,56.84,49.46,35.78,9.4,17.0,1.0
2011-07-29,41.0,62.6,N,62.0,0.0,No,5.0,4.6,41.0,NNE,No,NNE,19.0,Watsonia,1021.6,1024.5,62.24,50.54,42.620000000000005,5.9,11.0,5.0
2011-07-30,44.0,59.36,NNW,49.0,0.0,No,6.0,4.0,49.0,NNE,No,NNE,7.0,Watsonia,1015.9,1019.1,58.28,54.68,50.54,0.3,11.0,7.0
2011-07-31,39.0,65.3,N,82.0,0.8,No,1.0,2.8,57.0,N,No,NE,20.0,Watsonia,1015.9,1018.0,62.959999999999994,52.879999999999995,46.58,8.6,9.0,6.0
2011-08-01,50.0,65.3,N,87.0,0.0,Yes,2.0,3.0,53.0,N,No,NE,20.0,Watsonia,1014.6,1017.2,62.059999999999995,53.06,42.8,5.1,11.0,7.0
2011-08-02,37.0,68.36,N,68.0,1.4,No,3.0,3.4,48.0,N,Yes,NNE,15.0,Watsonia,1014.0,1017.0,66.92,57.74,48.2,6.4,7.0,7.0
2011-08-03,46.0,71.96,NNE,67.0,0.0,No,7.0,3.8,40.0,NNE,No,N,24.0,Watsonia,1013.6,1017.8,71.06,57.74,54.14,9.4,6.0,1.0
2011-08-04,43.0,69.8,ENE,36.0,0.0,No,5.0,7.6,47.0,N,No,N,4.0,Watsonia,1017.3,1017.0,66.92,66.92,57.74,4.2,19.0,7.0
2011-08-05,41.0,64.94,W,47.0,0.0,No,7.0,2.4,52.0,NNE,No,N,17.0,Watsonia,1017.6,1017.5,59.18,60.440000000000005,46.76,1.5,13.0,7.0
2011-08-06,24.0,58.459999999999994,S,91.0,0.0,Yes,7.0,1.6,99.0,S,No,,7.0,Watsonia,1013.9,1017.2,53.06,50.36,47.84,2.7,0.0,5.0
2011-08-07,24.0,55.4,N,100.0,7.6,No,4.0,1.2,71.0,N,Yes,NE,9.0,Watsonia,1012.0,1014.6,53.6,43.879999999999995,38.3,2.0,7.0,6.0
2011-08-08,24.0,56.48,SW,99.0,0.6,No,7.0,0.6,76.0,SSW,No,E,9.0,Watsonia,1010.0,1011.9,53.42,46.94,42.980000000000004,5.8,4.0,6.0
2011-08-09,20.0,54.14,SSW,95.0,0.0,Yes,7.0,1.4,92.0,W,No,NW,7.0,Watsonia,1006.2,1009.4,51.98,47.48,42.44,0.2,7.0,7.0
2011-08-10,33.0,53.24,SW,100.0,3.2,Yes,7.0,0.0,99.0,S,Yes,NE,13.0,Watsonia,1008.3,1008.7,50.0,44.96,41.54,0.0,2.0,8.0
2011-08-11,33.0,59.540000000000006,SE,85.0,3.8,No,7.0,0.0,65.0,SSE,Yes,S,9.0,Watsonia,1016.7,1016.8,58.28,52.34,44.96,1.9,11.0,7.0
2011-08-12,13.0,54.68,E,100.0,0.2,No,7.0,2.8,64.0,ENE,No,E,2.0,Watsonia,1020.6,1021.5,53.6,41.54,34.88,5.9,2.0,2.0
2011-08-13,11.0,54.86,E,100.0,0.2,Yes,7.0,0.6,78.0,ENE,No,NE,4.0,Watsonia,1022.7,1024.2,54.32,41.36,33.8,0.2,4.0,8.0
2011-08-14,20.0,63.5,NE,100.0,1.2,No,6.0,0.4,51.0,N,Yes,NE,6.0,Watsonia,1023.1,1026.6,61.7,44.78,41.36,6.5,2.0,6.0
2011-08-15,30.0,58.459999999999994,NE,99.0,0.2,Yes,8.0,0.8,81.0,NNE,No,ENE,15.0,Watsonia,1019.3,1022.5,54.5,47.48,42.44,0.0,11.0,8.0
2011-08-16,37.0,67.82,NNE,72.0,2.0,No,6.0,1.6,48.0,NNE,Yes,NE,19.0,Watsonia,1013.2,1017.8,66.2,56.3,47.48,6.5,11.0,7.0
2011-08-17,54.0,58.459999999999994,NNE,69.0,0.0,Yes,7.0,5.6,99.0,ENE,No,NNE,13.0,Watsonia,1003.8,1005.8,54.32,57.02,55.94,0.5,19.0,7.0
2011-08-18,24.0,56.120000000000005,N,81.0,5.6,No,7.0,1.6,76.0,NNW,Yes,N,11.0,Watsonia,1007.7,1008.1,55.4,49.82,44.6,0.2,11.0,7.0
2011-08-19,26.0,63.5,SW,100.0,0.8,No,7.0,0.2,83.0,WSW,No,NE,15.0,Watsonia,1023.7,1022.3,58.82,51.98,49.82,4.6,7.0,7.0
2011-08-20,17.0,62.78,ESE,100.0,0.0,No,8.0,0.8,63.0,W,No,N,6.0,Watsonia,1030.4,1032.0,62.42,49.1,45.86,6.7,2.0,1.0
2011-08-21,22.0,66.56,N,99.0,0.4,No,1.0,2.2,50.0,NW,No,ENE,9.0,Watsonia,1034.6,1036.6,63.86,46.22,38.3,9.6,7.0,4.0
2011-08-22,19.0,65.12,ENE,98.0,0.2,No,1.0,2.4,43.0,ENE,No,ENE,4.0,Watsonia,1035.8,1039.2,64.4,45.68,38.12,10.6,7.0,1.0
2011-08-23,43.0,64.75999999999999,N,94.0,0.0,No,1.0,2.8,53.0,N,No,NNW,19.0,Watsonia,1031.3,1035.0,63.32,49.46,35.96,10.7,9.0,1.0
2011-08-24,37.0,65.3,N,94.0,0.2,No,1.0,3.0,52.0,N,No,NE,17.0,Watsonia,1024.7,1029.3,64.4,50.0,39.92,10.6,7.0,2.0
2011-08-25,54.0,68.72,WSW,61.0,0.2,No,1.0,4.6,62.0,N,No,N,26.0,Watsonia,1018.2,1019.4,59.36,59.18,43.7,8.1,20.0,7.0
2011-08-26,26.0,60.440000000000005,SW,99.0,0.0,No,7.0,3.8,47.0,WSW,No,NE,15.0,Watsonia,1023.1,1025.9,57.56,44.42,37.76,6.9,7.0,2.0
2011-08-27,33.0,62.42,SW,79.0,0.0,No,6.0,3.0,43.0,W,No,ENE,9.0,Watsonia,1019.6,1022.6,59.36,49.28,43.879999999999995,7.3,4.0,4.0
2011-08-28,44.0,63.5,N,81.0,0.0,No,1.0,3.4,48.0,NNW,No,NE,20.0,Watsonia,1015.6,1020.5,60.980000000000004,49.46,40.46,9.7,6.0,5.0
2011-08-29,41.0,57.74,SSW,79.0,0.0,No,1.0,3.8,61.0,N,No,WSW,20.0,Watsonia,1020.0,1018.2,54.68,52.52,49.46,5.2,17.0,4.0
2011-08-30,26.0,56.48,SSW,95.0,0.4,No,3.0,3.6,58.0,SSW,No,NE,15.0,Watsonia,1024.0,1025.7,54.32,43.519999999999996,34.16,5.7,4.0,7.0
2011-08-31,20.0,58.64,SW,79.0,0.0,No,7.0,2.4,63.0,SSW,No,WSW,9.0,Watsonia,1024.3,1025.5,57.56,52.16,43.16,1.6,9.0,7.0
2011-09-01,28.0,61.519999999999996,SSW,99.0,0.2,No,7.0,1.6,67.0,SSW,No,SW,15.0,Watsonia,1025.0,1027.3,60.08,51.26,46.94,7.3,6.0,4.0
2011-09-02,35.0,69.98,NE,97.0,0.0,No,1.0,2.4,43.0,N,No,NE,15.0,Watsonia,1023.6,1027.5,68.72,48.379999999999995,42.44,10.3,11.0,1.0
2011-09-03,46.0,70.7,NNE,49.0,0.0,No,4.0,7.0,42.0,NE,No,NE,17.0,Watsonia,1018.6,1022.9,69.08,60.62,48.2,9.1,19.0,7.0
2011-09-04,65.0,69.25999999999999,SSW,46.0,0.4,No,7.0,7.8,79.0,N,No,N,15.0,Watsonia,1019.0,1018.5,60.08,66.38,60.62,2.4,24.0,7.0
2011-09-05,35.0,70.7,N,99.0,0.0,No,4.0,2.0,38.0,N,No,ENE,17.0,Watsonia,1017.6,1023.4,69.08,51.26,43.7,9.6,4.0,6.0
2011-09-06,59.0,60.980000000000004,WNW,65.0,0.0,No,7.0,5.2,69.0,W,No,N,17.0,Watsonia,1012.8,1010.5,50.9,59.0,51.08,4.2,19.0,5.0
2011-09-07,31.0,57.56,SSW,68.0,0.8,No,1.0,2.8,48.0,NNW,No,WNW,15.0,Watsonia,1019.9,1020.5,56.3,49.46,40.1,8.0,9.0,5.0
2011-09-08,31.0,59.0,SSW,88.0,0.0,Yes,2.0,2.8,53.0,S,No,,11.0,Watsonia,1019.0,1023.0,56.84,44.42,36.14,7.7,0.0,7.0
2011-09-09,59.0,54.86,SSW,99.0,9.0,Yes,7.0,3.0,62.0,SSW,Yes,W,22.0,Watsonia,1015.3,1015.3,53.24,45.86,39.92,6.1,9.0,4.0
2011-09-10,41.0,58.459999999999994,SSW,79.0,8.6,Yes,7.0,2.4,75.0,WSW,Yes,WSW,20.0,Watsonia,1016.4,1018.5,56.120000000000005,49.82,44.239999999999995,3.8,17.0,7.0
2011-09-11,56.0,55.94,SSW,99.0,2.2,No,7.0,1.0,60.0,SSW,Yes,SW,26.0,Watsonia,1018.1,1016.4,53.06,48.379999999999995,45.68,7.7,17.0,6.0
2011-09-12,30.0,56.66,WNW,61.0,0.2,No,7.0,3.2,53.0,W,No,W,11.0,Watsonia,1024.2,1025.7,56.3,49.64,46.94,0.9,11.0,7.0
2011-09-13,57.0,63.68,N,62.0,0.0,No,7.0,3.0,48.0,N,No,NNW,28.0,Watsonia,1019.3,1024.3,62.959999999999994,54.68,49.46,7.1,15.0,7.0
2011-09-14,43.0,64.75999999999999,SW,54.0,0.0,No,7.0,6.2,59.0,SSW,No,NW,17.0,Watsonia,1019.5,1019.2,59.9,58.28,52.52,6.9,13.0,7.0
2011-09-15,28.0,63.14,SSW,86.0,0.6,No,1.0,2.8,55.0,N,No,ENE,15.0,Watsonia,1019.3,1022.7,57.379999999999995,48.2,35.24,6.5,6.0,7.0
2011-09-16,43.0,70.34,SSW,65.0,0.0,No,7.0,3.6,56.0,N,No,ENE,19.0,Watsonia,1013.6,1013.8,66.56,57.2,43.7,8.1,7.0,3.0
2011-09-17,57.0,77.72,N,95.0,0.2,No,1.0,3.8,35.0,N,No,E,31.0,Watsonia,1005.5,1013.6,75.38,53.96,41.0,8.8,6.0,6.0
2011-09-18,22.0,68.9,SSE,88.0,0.2,No,7.0,6.8,61.0,WSW,No,SW,9.0,Watsonia,1016.7,1017.5,64.75999999999999,56.66,51.26,6.8,7.0,2.0
2011-09-19,72.0,82.22,NNE,40.0,0.2,Yes,2.0,3.4,27.0,W,No,NNE,24.0,Watsonia,1000.7,1008.6,81.32,68.9,43.519999999999996,9.7,24.0,5.0
2011-09-20,56.0,60.8,WSW,86.0,5.6,No,7.0,10.4,49.0,WSW,Yes,W,26.0,Watsonia,1010.5,1006.9,59.36,52.7,48.2,7.1,19.0,5.0
2011-09-21,33.0,68.9,WNW,66.0,1.0,No,7.0,4.0,45.0,WSW,No,NNW,11.0,Watsonia,1017.9,1019.5,65.84,55.4,46.4,3.9,15.0,5.0
2011-09-22,59.0,74.12,N,54.0,0.0,No,1.0,4.6,37.0,N,No,N,31.0,Watsonia,1011.2,1018.4,72.86,64.75999999999999,50.36,11.1,20.0,1.0
2011-09-23,56.0,59.18,SSW,53.0,0.0,No,4.0,11.0,48.0,WSW,No,WSW,15.0,Watsonia,1021.5,1020.6,55.94,54.5,50.18,6.1,19.0,7.0
2011-09-24,41.0,59.18,S,59.0,0.0,No,4.0,4.0,47.0,S,No,ESE,17.0,Watsonia,1021.3,1023.5,56.120000000000005,52.7,41.72,7.8,15.0,7.0
2011-09-25,31.0,65.84,SSW,67.0,0.0,No,2.0,3.2,43.0,S,No,E,6.0,Watsonia,1021.8,1024.6,65.48,53.78,44.78,11.0,13.0,1.0
2011-09-26,41.0,69.25999999999999,NNW,50.0,0.0,No,6.0,6.6,38.0,N,No,N,13.0,Watsonia,1018.4,1023.3,66.2,58.1,38.12,9.1,19.0,7.0
2011-09-27,44.0,70.88,NE,50.0,0.0,No,7.0,6.8,54.0,NNE,No,N,17.0,Watsonia,1011.4,1016.1,66.2,62.24,49.64,5.7,20.0,7.0
2011-09-28,59.0,70.88,NNE,42.0,0.8,Yes,7.0,6.4,80.0,N,No,NNE,17.0,Watsonia,997.5,1001.9,61.34,70.88,54.32,1.0,19.0,7.0
2011-09-29,63.0,58.28,W,99.0,36.4,Yes,7.0,7.6,67.0,WSW,Yes,NW,31.0,Watsonia,993.5,993.3,55.76,51.620000000000005,51.26,1.0,9.0,7.0
2011-09-30,33.0,62.78,WSW,70.0,16.2,Yes,6.0,2.4,65.0,NW,Yes,W,6.0,Watsonia,1001.2,1004.2,55.94,53.42,47.66,5.0,11.0,7.0
2011-10-01,35.0,55.04,SSE,99.0,13.6,Yes,7.0,2.8,85.0,S,Yes,S,15.0,Watsonia,1011.7,1008.1,53.96,49.46,46.94,0.0,11.0,7.0
2011-10-02,33.0,61.16,SSE,67.0,1.4,No,4.0,0.8,50.0,SSE,Yes,SE,17.0,Watsonia,1021.3,1022.6,58.82,54.14,43.519999999999996,10.5,13.0,5.0
2011-10-03,22.0,66.2,ENE,88.0,0.0,No,1.0,3.8,47.0,SSW,No,NE,4.0,Watsonia,1022.8,1025.7,63.14,43.7,36.14,11.6,6.0,6.0
2011-10-04,22.0,71.42,NNE,89.0,0.0,No,1.0,3.0,34.0,NNE,No,NE,11.0,Watsonia,1021.1,1024.0,69.25999999999999,48.74,40.1,10.1,4.0,7.0
2011-10-05,20.0,70.52,NE,86.0,0.0,No,7.0,5.0,51.0,N,No,ENE,11.0,Watsonia,1014.5,1018.5,67.64,53.06,46.22,2.1,9.0,7.0
2011-10-06,30.0,68.72,SW,93.0,0.0,No,7.0,4.4,66.0,ENE,No,,9.0,Watsonia,1012.5,1015.1,66.2,56.3,52.879999999999995,3.3,0.0,7.0
2011-10-07,24.0,68.9,ESE,99.0,0.0,Yes,7.0,2.2,58.0,NNW,No,ENE,7.0,Watsonia,1010.7,1013.6,67.28,55.22,51.08,2.1,6.0,7.0
2011-10-08,26.0,65.84,SSW,100.0,3.2,Yes,8.0,2.8,69.0,SSW,Yes,WSW,13.0,Watsonia,1011.1,1013.1,65.3,55.94,51.8,3.2,9.0,7.0
2011-10-09,50.0,58.28,SSW,90.0,5.6,No,7.0,1.6,56.0,SW,Yes,W,19.0,Watsonia,1010.5,1009.5,55.94,55.58,51.8,6.8,13.0,6.0
2011-10-10,39.0,59.540000000000006,W,75.0,0.6,Yes,7.0,3.0,63.0,W,No,NW,13.0,Watsonia,1009.0,1011.3,55.4,47.48,40.1,5.6,7.0,8.0
2011-10-11,37.0,61.88,SW,76.0,3.0,No,7.0,3.2,56.0,W,Yes,W,19.0,Watsonia,1013.4,1013.4,59.36,53.42,47.48,4.0,9.0,7.0
2011-10-12,24.0,62.059999999999995,SSW,85.0,0.2,No,7.0,4.0,60.0,SSW,No,S,13.0,Watsonia,1019.7,1020.5,58.459999999999994,50.18,47.3,5.8,6.0,7.0
2011-10-13,24.0,72.86,E,89.0,0.2,No,4.0,2.8,51.0,SSW,No,ENE,7.0,Watsonia,1017.5,1021.6,70.34,49.64,38.48,10.9,6.0,7.0
2011-10-14,35.0,78.08,NNE,91.0,0.0,No,1.0,4.0,45.0,N,No,ENE,15.0,Watsonia,1010.3,1015.3,75.92,57.379999999999995,45.86,11.1,7.0,7.0
2011-10-15,69.0,73.22,SSW,68.0,0.2,Yes,4.0,5.4,64.0,W,No,WNW,28.0,Watsonia,1006.9,1007.8,64.04,66.56,57.2,9.2,15.0,6.0
2011-10-16,59.0,63.32,WSW,65.0,2.2,Yes,4.0,5.8,45.0,SSW,Yes,W,26.0,Watsonia,1021.8,1018.0,62.42,53.96,48.02,11.9,19.0,5.0
2011-10-17,24.0,65.3,SSW,81.0,1.4,No,1.0,5.8,42.0,SW,Yes,ENE,9.0,Watsonia,1032.2,1034.0,64.22,47.66,39.56,12.2,6.0,0.0
2011-10-18,37.0,76.46,NNE,83.0,0.0,No,0.0,4.4,32.0,N,No,E,15.0,Watsonia,1027.9,1031.5,74.84,53.24,39.38,12.3,7.0,0.0
2011-10-19,54.0,82.22,N,57.0,0.0,No,1.0,8.0,36.0,N,No,NE,22.0,Watsonia,1023.1,1026.6,81.14,67.64,45.68,12.5,9.0,1.0
2011-10-20,48.0,83.12,N,36.0,0.0,Yes,6.0,12.6,32.0,N,No,ENE,19.0,Watsonia,1019.3,1021.8,79.16,73.75999999999999,67.64,5.7,15.0,7.0
2011-10-21,17.0,60.440000000000005,SSE,100.0,3.2,Yes,8.0,6.8,100.0,SSE,Yes,SSW,6.0,Watsonia,1023.9,1024.7,57.92,58.459999999999994,57.92,0.0,2.0,8.0
2011-10-22,26.0,66.56,SSE,99.0,3.4,Yes,8.0,0.2,90.0,W,Yes,ENE,4.0,Watsonia,1022.0,1024.1,62.24,54.5,54.5,1.4,7.0,7.0
2011-10-23,37.0,83.66,NNW,100.0,7.6,No,1.0,3.2,38.0,NNW,Yes,NE,20.0,Watsonia,1013.7,1019.0,81.32,55.04,53.96,9.6,7.0,7.0
2011-10-24,39.0,65.48,SSW,88.0,0.2,Yes,8.0,6.0,100.0,SSW,No,SW,15.0,Watsonia,1011.2,1007.3,54.68,65.48,54.86,0.0,15.0,8.0
2011-10-25,44.0,62.959999999999994,SSE,82.0,6.2,No,7.0,1.6,63.0,SE,Yes,SE,15.0,Watsonia,1017.0,1016.1,60.62,54.32,49.28,2.1,13.0,7.0
2011-10-26,28.0,69.62,WSW,72.0,0.0,No,6.0,3.2,53.0,S,No,E,4.0,Watsonia,1019.9,1022.1,67.82,53.42,45.32,12.5,6.0,2.0
2011-10-27,31.0,76.28,NNE,61.0,0.0,No,6.0,5.6,38.0,N,No,NNE,9.0,Watsonia,1017.0,1020.6,73.75999999999999,60.8,49.46,10.0,9.0,7.0
2011-10-28,52.0,81.86,N,57.0,0.0,Yes,7.0,8.8,51.0,N,No,NNE,17.0,Watsonia,1006.2,1010.8,76.46,70.52,59.36,6.2,24.0,8.0
2011-10-29,44.0,71.78,WSW,94.0,24.2,Yes,7.0,3.8,49.0,SW,Yes,SW,20.0,Watsonia,1010.1,1010.3,69.98,59.0,57.74,9.0,11.0,4.0
2011-10-30,61.0,60.62,SW,99.0,3.4,Yes,8.0,7.8,84.0,SSW,Yes,W,35.0,Watsonia,1020.2,1016.3,56.66,51.26,48.92,1.7,20.0,7.0
2011-10-31,35.0,60.980000000000004,SSW,75.0,2.4,No,7.0,4.0,62.0,SSW,Yes,SSE,15.0,Watsonia,1025.0,1025.9,57.56,54.32,49.46,1.5,13.0,7.0
2011-11-01,31.0,63.86,SSW,79.0,0.0,No,7.0,2.6,74.0,WSW,No,W,13.0,Watsonia,1019.4,1023.0,59.9,55.76,51.8,2.1,11.0,7.0
2011-11-02,35.0,61.88,SW,84.0,0.4,Yes,7.0,2.6,78.0,WSW,No,WSW,17.0,Watsonia,1014.6,1015.7,58.64,57.02,53.06,0.0,15.0,8.0
2011-11-03,37.0,62.059999999999995,SW,69.0,1.4,Yes,5.0,1.4,64.0,SSW,Yes,SW,11.0,Watsonia,1016.7,1016.6,59.36,57.56,49.82,3.9,13.0,7.0
2011-11-04,24.0,70.34,SW,93.0,1.4,No,8.0,2.6,59.0,SW,Yes,SSW,9.0,Watsonia,1018.3,1020.6,67.82,56.3,52.16,5.7,6.0,1.0
