WindGustSpeed,Pressure9am,Temp3pmF,WindGustDir,MaxTempF,MinTempF,Humidity3pm,Date,RainTomorrow,RainToday,Temp9amF,WindDir3pm,Humidity9am,Rainfall,WindSpeed3pm,WindDir9am,Pressure3pm,Location,WindSpeed9am
87.0,1019.3,62.24,SSE,65.84,60.440000000000005,84.0,2011-06-14,Yes,No,63.32,SSE,71.0,0.0,61.0,SSE,1017.5,NorahHead,50.0
87.0,1021.1,64.22,SSE,64.75999999999999,58.82,71.0,2011-06-15,Yes,Yes,62.059999999999995,SE,87.0,17.4,57.0,SSE,1019.2,NorahHead,52.0
67.0,1019.4,60.8,SSE,65.12,59.72,81.0,2011-06-16,Yes,Yes,63.14,S,65.0,1.2,43.0,SSE,1015.4,NorahHead,41.0
41.0,1008.6,62.24,WNW,64.94,49.64,47.0,2011-06-17,No,Yes,58.82,WNW,70.0,1.8,13.0,NW,1005.6,NorahHead,7.0
30.0,1011.5,62.6,W,63.86,47.84,49.0,2011-06-18,No,No,54.32,W,58.0,0.0,9.0,WNW,1010.0,NorahHead,9.0
20.0,1016.2,62.059999999999995,W,64.22,48.379999999999995,44.0,2011-06-19,No,No,54.5,WNW,68.0,0.0,2.0,WNW,1014.3,NorahHead,11.0
26.0,1015.8,62.78,NNW,66.56,48.92,54.0,2011-06-20,No,No,55.76,NW,66.0,0.0,9.0,WNW,1012.7,NorahHead,9.0
57.0,1006.5,66.56,NNW,67.82,53.42,43.0,2011-06-21,No,No,60.980000000000004,NW,63.0,0.0,24.0,N,1000.8,NorahHead,46.0
39.0,1011.3,59.36,WNW,60.26,47.48,44.0,2011-06-22,No,No,52.34,WNW,58.0,0.4,11.0,WNW,1011.0,NorahHead,11.0
28.0,1016.9,65.12,WNW,66.74000000000001,47.84,50.0,2011-06-23,No,No,56.3,W,65.0,0.0,7.0,NW,1017.7,NorahHead,13.0
22.0,1026.7,61.16,NE,64.75999999999999,46.58,62.0,2011-06-24,No,No,53.24,NE,68.0,0.0,17.0,W,1024.7,NorahHead,7.0
28.0,1031.0,62.42,W,66.02,49.1,65.0,2011-06-25,No,No,54.14,ENE,70.0,0.0,7.0,W,1028.1,NorahHead,15.0
26.0,1027.1,67.1,WNW,68.72,48.2,47.0,2011-06-26,No,No,57.74,NW,78.0,0.0,9.0,NNW,1023.3,NorahHead,7.0
39.0,1027.7,62.6,S,64.58,51.44,66.0,2011-06-27,No,No,55.4,SSW,62.0,0.0,22.0,SW,1027.1,NorahHead,7.0
52.0,1033.5,58.459999999999994,SSE,62.959999999999994,51.8,90.0,2011-06-28,Yes,No,56.120000000000005,S,73.0,0.0,28.0,WSW,1032.4,NorahHead,13.0
56.0,1036.3,61.34,S,65.48,55.94,72.0,2011-06-29,No,Yes,61.16,E,72.0,15.0,20.0,E,1035.1,NorahHead,20.0
44.0,1037.4,60.440000000000005,SE,63.86,59.36,68.0,2011-06-30,Yes,No,60.8,SW,65.0,0.0,7.0,SSE,1034.4,NorahHead,22.0
41.0,1031.0,57.02,SSE,60.08,51.8,94.0,2011-07-01,Yes,Yes,53.24,WSW,94.0,1.4,7.0,W,1028.1,NorahHead,13.0
24.0,1026.6,62.059999999999995,W,64.4,51.26,73.0,2011-07-02,No,Yes,54.5,ESE,94.0,7.8,6.0,W,1022.9,NorahHead,9.0
37.0,1022.2,63.5,N,66.56,50.72,69.0,2011-07-03,No,No,56.48,N,83.0,0.2,20.0,NW,1018.5,NorahHead,6.0
41.0,1015.5,66.74000000000001,NW,69.98,54.5,58.0,2011-07-04,No,No,60.08,NW,74.0,0.0,17.0,N,1010.6,NorahHead,20.0
56.0,1010.9,60.980000000000004,WNW,62.24,51.98,37.0,2011-07-05,No,No,57.379999999999995,WNW,54.0,0.0,15.0,WNW,1006.1,NorahHead,15.0
41.0,1012.2,60.26,NW,62.059999999999995,49.82,43.0,2011-07-06,No,No,56.66,WNW,59.0,0.0,17.0,NNW,1008.7,NorahHead,26.0
44.0,1009.3,61.16,NW,64.22,52.7,36.0,2011-07-07,No,No,57.56,WSW,54.0,0.0,15.0,WNW,1013.8,NorahHead,15.0
33.0,1022.9,60.26,N,62.42,42.8,47.0,2011-07-08,No,No,50.9,NW,61.0,0.0,11.0,NW,1018.6,NorahHead,15.0
31.0,1019.5,60.440000000000005,W,61.34,42.08,44.0,2011-07-09,No,No,48.2,WNW,59.0,0.0,11.0,WNW,1016.0,NorahHead,11.0
54.0,1015.8,59.18,WNW,60.26,46.04,41.0,2011-07-10,No,No,51.26,NW,54.0,0.0,15.0,WNW,1011.3,NorahHead,15.0
30.0,1017.9,61.16,WNW,62.78,48.92,43.0,2011-07-11,No,No,55.58,WSW,55.0,0.0,9.0,WNW,1018.2,NorahHead,11.0
24.0,1022.8,63.68,NW,66.02,42.620000000000005,47.0,2011-07-12,No,No,51.620000000000005,N,59.0,0.0,11.0,NW,1018.2,NorahHead,13.0
30.0,1018.7,55.58,WNW,56.3,49.1,50.0,2011-07-13,No,No,53.96,WNW,58.0,0.0,11.0,NW,1016.7,NorahHead,6.0
50.0,1025.5,56.84,SSW,57.74,44.78,53.0,2011-07-14,Yes,No,51.26,SSW,63.0,0.0,24.0,W,1026.9,NorahHead,7.0
35.0,1034.2,53.6,SSW,54.68,46.4,93.0,2011-07-15,Yes,Yes,47.84,W,83.0,5.2,4.0,WSW,1032.2,NorahHead,11.0
37.0,1031.6,57.74,NE,58.64,47.48,76.0,2011-07-16,Yes,Yes,51.44,S,96.0,12.6,19.0,WSW,1027.5,NorahHead,9.0
22.0,1025.1,60.440000000000005,NNE,62.6,51.44,83.0,2011-07-17,No,Yes,53.42,NNE,94.0,8.0,7.0,WSW,1021.6,NorahHead,9.0
22.0,1018.7,64.04,W,65.66,50.54,52.0,2011-07-18,No,No,58.1,WNW,80.0,0.2,7.0,NNW,1015.4,NorahHead,9.0
44.0,1014.8,59.36,WSW,61.16,44.06,51.0,2011-07-19,Yes,No,50.54,W,67.0,0.0,11.0,WNW,1011.3,NorahHead,9.0
111.0,1011.0,59.9,S,63.68,48.56,89.0,2011-07-20,Yes,Yes,59.36,SSW,94.0,44.0,56.0,S,1011.6,NorahHead,61.0
74.0,1014.7,52.7,S,61.519999999999996,52.879999999999995,95.0,2011-07-21,Yes,Yes,56.3,WSW,93.0,55.6,19.0,SSW,1013.2,NorahHead,30.0
72.0,1016.7,55.76,S,61.88,52.34,90.0,2011-07-22,Yes,Yes,59.18,S,81.0,66.2,28.0,S,1016.8,NorahHead,41.0
46.0,1019.5,57.379999999999995,SSW,58.459999999999994,49.82,82.0,2011-07-23,Yes,Yes,50.72,SSW,92.0,43.2,28.0,WSW,1018.2,NorahHead,15.0
24.0,1019.6,58.459999999999994,WSW,60.62,47.3,58.0,2011-07-24,No,Yes,51.98,SSW,79.0,7.8,9.0,W,1017.5,NorahHead,11.0
26.0,1018.3,64.58,WNW,66.38,48.2,53.0,2011-07-25,No,No,52.879999999999995,W,75.0,0.0,4.0,WNW,1015.1,NorahHead,9.0
20.0,1020.3,59.72,NNW,64.94,48.2,65.0,2011-07-26,No,No,56.84,E,64.0,0.0,6.0,WNW,1019.1,NorahHead,9.0
31.0,1027.0,55.04,SSW,57.379999999999995,47.66,85.0,2011-07-27,Yes,No,50.18,WSW,77.0,0.2,9.0,WSW,1026.8,NorahHead,15.0
26.0,1029.1,62.42,NNE,66.02,49.28,68.0,2011-07-28,No,Yes,53.78,NE,81.0,3.8,20.0,W,1026.0,NorahHead,11.0
17.0,1026.8,60.980000000000004,N,63.14,46.58,59.0,2011-07-29,No,No,53.06,ENE,74.0,0.2,7.0,WSW,1024.0,NorahHead,2.0
30.0,1024.5,63.86,NNE,65.66,44.6,61.0,2011-07-30,No,No,53.96,NE,72.0,0.2,22.0,WNW,1020.8,NorahHead,2.0
17.0,1022.2,64.58,N,67.82,48.2,65.0,2011-07-31,No,No,55.94,ENE,61.0,0.0,7.0,W,1019.7,NorahHead,6.0
31.0,1022.7,65.84,NNE,72.86,51.620000000000005,70.0,2011-08-01,No,No,61.34,NE,67.0,0.0,13.0,NNW,1019.8,NorahHead,9.0
20.0,1023.2,68.72,NNW,71.24000000000001,51.08,68.0,2011-08-02,No,No,60.980000000000004,NE,62.0,0.0,9.0,WSW,1021.0,NorahHead,2.0
22.0,1023.3,68.18,NW,70.88,52.34,64.0,2011-08-03,No,No,61.519999999999996,N,67.0,0.2,19.0,NW,1022.2,NorahHead,15.0
,1026.7,67.46,,71.06,53.78,74.0,2011-08-04,,No,64.58,NNE,72.0,0.2,22.0,NNW,1024.6,NorahHead,7.0
31.0,1026.1,70.16,NE,74.12,53.42,50.0,2011-08-05,No,,64.22,N,74.0,,15.0,N,1022.2,NorahHead,9.0
30.0,1021.7,70.52,WNW,75.2,54.86,49.0,2011-08-06,Yes,No,65.12,NW,58.0,0.0,15.0,NNW,1017.2,NorahHead,17.0
37.0,1017.3,63.68,NNE,67.46,57.74,78.0,2011-08-07,Yes,Yes,59.18,NE,92.0,1.2,30.0,NNE,1012.5,NorahHead,24.0
37.0,1011.0,63.5,WSW,64.04,50.36,49.0,2011-08-08,No,Yes,56.3,NW,66.0,7.6,9.0,WNW,1007.7,NorahHead,7.0
26.0,1008.1,57.379999999999995,SSW,59.36,48.379999999999995,55.0,2011-08-09,No,No,52.34,SSW,68.0,0.0,11.0,WNW,1006.0,NorahHead,9.0
28.0,1007.6,59.540000000000006,NW,64.58,45.68,46.0,2011-08-10,No,No,53.78,WNW,58.0,0.0,9.0,WNW,1005.1,NorahHead,13.0
20.0,1009.0,59.36,S,62.6,46.76,56.0,2011-08-11,Yes,No,52.7,SSW,64.0,0.0,11.0,WNW,1008.2,NorahHead,11.0
70.0,1016.8,60.980000000000004,SSE,62.959999999999994,51.08,63.0,2011-08-12,No,Yes,60.980000000000004,S,65.0,7.6,37.0,S,1017.7,NorahHead,50.0
26.0,1023.9,61.88,ESE,65.12,51.08,67.0,2011-08-13,Yes,No,55.76,SE,78.0,0.6,7.0,W,1022.3,NorahHead,9.0
31.0,1025.4,58.82,NE,59.0,54.32,80.0,2011-08-14,Yes,Yes,56.66,SSE,92.0,2.4,19.0,NE,1023.8,NorahHead,11.0
22.0,1026.2,61.34,SSW,62.78,50.18,74.0,2011-08-15,No,Yes,53.96,S,87.0,6.6,13.0,W,1022.8,NorahHead,7.0
22.0,1021.8,61.88,SSE,65.84,51.620000000000005,74.0,2011-08-16,No,No,56.84,SE,86.0,0.0,11.0,WSW,1018.6,NorahHead,9.0
72.0,1018.0,58.64,NNE,62.6,53.06,94.0,2011-08-17,Yes,No,61.16,N,86.0,0.0,22.0,NNE,1014.3,NorahHead,30.0
67.0,1009.6,63.32,N,63.86,51.98,39.0,2011-08-18,No,Yes,54.68,WNW,80.0,8.6,11.0,NW,1009.3,NorahHead,20.0
87.0,1014.0,61.16,SSE,62.24,46.94,82.0,2011-08-19,Yes,No,52.34,S,67.0,0.0,63.0,WNW,1012.7,NorahHead,9.0
69.0,1027.7,61.7,SSE,63.32,52.16,67.0,2011-08-20,No,Yes,58.64,SSE,83.0,11.8,41.0,SSE,1027.4,NorahHead,44.0
56.0,1033.8,59.9,SSE,64.04,57.74,80.0,2011-08-21,No,No,60.62,S,71.0,0.6,31.0,SSE,1033.4,NorahHead,33.0
52.0,1037.1,58.82,SSE,62.42,57.56,79.0,2011-08-22,Yes,No,60.26,S,67.0,0.0,20.0,SSE,1035.9,NorahHead,35.0
41.0,1035.6,63.32,SSE,64.75999999999999,55.58,76.0,2011-08-23,No,Yes,58.459999999999994,SE,90.0,4.0,9.0,S,1031.7,NorahHead,7.0
24.0,1030.5,62.6,NE,67.46,52.879999999999995,69.0,2011-08-24,No,No,57.379999999999995,E,81.0,0.0,15.0,W,1026.8,NorahHead,7.0
37.0,1026.0,63.86,NE,65.3,50.18,77.0,2011-08-25,No,No,59.18,NNE,77.0,0.0,30.0,N,1021.1,NorahHead,13.0
24.0,1025.5,66.74000000000001,SSW,70.16,52.7,75.0,2011-08-26,No,No,63.32,SSE,55.0,0.0,9.0,W,1023.0,NorahHead,7.0
19.0,1021.5,60.62,WSW,61.34,52.7,92.0,2011-08-27,No,No,56.84,,98.0,0.4,0.0,SSW,1017.9,NorahHead,13.0
43.0,1020.9,64.22,SSW,68.18,53.6,74.0,2011-08-28,No,No,59.540000000000006,SE,81.0,0.0,15.0,WSW,1017.5,NorahHead,11.0
22.0,1017.6,66.74000000000001,SE,73.58,54.14,65.0,2011-08-29,Yes,No,65.66,SE,64.0,0.2,19.0,NW,1015.4,NorahHead,7.0
41.0,1022.3,62.959999999999994,SSW,64.75999999999999,57.02,72.0,2011-08-30,Yes,Yes,61.16,SSE,80.0,8.6,24.0,S,1020.6,NorahHead,24.0
24.0,1023.4,64.04,SSW,66.02,54.5,69.0,2011-08-31,No,Yes,60.08,ESE,84.0,1.8,11.0,SW,1021.6,NorahHead,9.0
39.0,1024.1,65.12,S,68.0,55.22,72.0,2011-09-01,No,No,61.519999999999996,ESE,84.0,0.0,15.0,SSW,1022.1,NorahHead,9.0
46.0,1028.6,60.26,S,62.24,59.72,71.0,2011-09-02,No,No,61.7,S,71.0,0.0,33.0,S,1028.3,NorahHead,37.0
46.0,1030.8,63.86,NNE,69.08,51.98,68.0,2011-09-03,No,No,61.7,NE,76.0,1.0,24.0,NNW,1027.6,NorahHead,2.0
44.0,1028.4,65.66,NNE,67.1,52.34,70.0,2011-09-04,No,No,63.5,NE,69.0,0.0,28.0,N,1024.4,NorahHead,13.0
43.0,1026.9,65.66,NNE,72.5,55.04,76.0,2011-09-05,No,No,63.32,NE,79.0,0.0,24.0,N,1023.5,NorahHead,11.0
44.0,1020.9,72.14,NNE,74.84,56.3,50.0,2011-09-06,No,No,66.92,N,69.0,0.0,24.0,N,1015.6,NorahHead,26.0
37.0,1019.3,62.24,SSW,64.04,57.379999999999995,54.0,2011-09-07,No,No,59.0,SE,58.0,0.2,26.0,SSW,1017.6,NorahHead,15.0
22.0,1020.8,64.22,N,66.92,56.66,72.0,2011-09-08,Yes,No,58.28,SE,74.0,0.0,15.0,W,1017.1,NorahHead,11.0
43.0,1008.6,56.66,SSW,57.92,56.120000000000005,58.0,2011-09-09,Yes,Yes,56.84,SW,94.0,10.8,20.0,NNW,1006.3,NorahHead,13.0
46.0,1010.6,61.34,WSW,62.959999999999994,46.04,39.0,2011-09-10,No,Yes,54.14,W,50.0,5.8,17.0,WSW,1008.7,NorahHead,19.0
39.0,1013.5,61.519999999999996,SW,66.2,50.18,53.0,2011-09-11,Yes,No,59.540000000000006,E,52.0,0.2,13.0,WNW,1011.1,NorahHead,11.0
56.0,1022.9,60.440000000000005,S,60.980000000000004,50.36,66.0,2011-09-12,No,Yes,55.76,SSE,64.0,1.4,24.0,SW,1022.9,NorahHead,20.0
35.0,1026.3,70.88,N,71.96,47.84,34.0,2011-09-13,No,No,58.1,NNW,56.0,0.0,19.0,WNW,1020.3,NorahHead,7.0
35.0,1023.2,77.36,NW,77.9,51.8,21.0,2011-09-14,No,No,67.64,WNW,41.0,0.0,9.0,NW,1017.7,NorahHead,13.0
41.0,1022.5,64.22,SSW,68.18,60.440000000000005,73.0,2011-09-15,No,No,64.94,E,72.0,0.0,19.0,SSW,1018.4,NorahHead,2.0
26.0,1018.4,66.38,NNE,74.66,55.04,77.0,2011-09-16,No,No,67.82,ENE,46.0,0.0,15.0,WNW,1012.9,NorahHead,6.0
26.0,1017.6,67.46,WSW,73.75999999999999,60.440000000000005,78.0,2011-09-17,No,No,64.22,NE,79.0,0.0,13.0,SSW,1013.9,NorahHead,15.0
52.0,1014.4,66.2,SSW,87.98,58.28,84.0,2011-09-18,No,No,73.58,SSW,51.0,0.0,30.0,N,1015.0,NorahHead,6.0
50.0,1021.0,67.64,NE,74.12,59.36,82.0,2011-09-19,No,No,67.82,NE,79.0,0.0,35.0,N,1014.3,NorahHead,7.0
70.0,1006.3,74.48,NNW,82.75999999999999,61.16,33.0,2011-09-20,No,No,70.52,WSW,62.0,0.0,20.0,N,1005.2,NorahHead,39.0
26.0,1020.6,64.58,SSW,69.08,52.16,52.0,2011-09-21,No,No,63.32,ENE,44.0,0.0,15.0,WSW,1018.1,NorahHead,9.0
41.0,1023.9,65.66,NE,76.1,54.68,72.0,2011-09-22,No,No,65.12,NE,59.0,0.0,28.0,SSW,1019.2,NorahHead,6.0
70.0,1016.7,84.91999999999999,SSW,86.18,54.68,20.0,2011-09-23,No,No,75.92,NW,56.0,0.0,9.0,NNW,1013.7,NorahHead,11.0
37.0,1020.8,64.58,NE,65.48,61.34,77.0,2011-09-24,Yes,No,64.04,ENE,77.0,0.0,22.0,NNE,1017.0,NorahHead,6.0
72.0,1016.6,56.66,SE,63.68,55.22,93.0,2011-09-25,Yes,Yes,60.26,SSE,82.0,42.2,31.0,E,1018.9,NorahHead,44.0
57.0,1023.8,62.6,S,66.56,54.14,66.0,2011-09-26,No,Yes,62.959999999999994,ESE,64.0,52.4,26.0,SE,1021.9,NorahHead,33.0
50.0,1023.1,64.22,NNE,70.34,54.5,63.0,2011-09-27,No,No,64.04,NE,64.0,1.0,28.0,N,1018.8,NorahHead,4.0
44.0,1015.6,61.34,NNE,65.12,54.14,90.0,2011-09-28,Yes,No,62.6,NNE,70.0,0.0,17.0,NNE,1011.4,NorahHead,20.0
54.0,998.9,65.48,NNW,72.14,58.1,36.0,2011-09-29,No,Yes,61.34,W,91.0,23.6,30.0,N,996.5,NorahHead,28.0
39.0,1004.9,68.18,WNW,69.44,51.26,32.0,2011-09-30,No,No,61.16,WNW,52.0,0.2,17.0,WNW,1003.3,NorahHead,17.0
24.0,1006.6,64.94,N,69.62,49.82,62.0,2011-10-01,Yes,No,62.6,ENE,55.0,0.0,9.0,ESE,1004.3,NorahHead,4.0
89.0,1011.3,60.26,SSE,60.8,52.16,67.0,2011-10-02,Yes,Yes,57.02,S,88.0,12.0,59.0,SE,1014.6,NorahHead,52.0
63.0,1022.4,60.26,S,60.980000000000004,52.34,69.0,2011-10-03,No,Yes,55.4,SSW,82.0,18.0,35.0,SW,1020.7,NorahHead,17.0
41.0,1024.2,62.24,S,63.14,53.06,68.0,2011-10-04,No,No,55.94,S,77.0,0.0,30.0,SW,1022.9,NorahHead,11.0
24.0,1022.4,64.75999999999999,NE,68.36,52.34,56.0,2011-10-05,No,No,56.84,ESE,77.0,0.0,9.0,W,1018.5,NorahHead,7.0
13.0,1016.4,62.78,SSE,64.75999999999999,56.48,75.0,2011-10-06,Yes,No,59.9,,72.0,0.0,0.0,W,1013.6,NorahHead,4.0
20.0,1013.7,65.84,SSE,68.9,57.2,78.0,2011-10-07,Yes,Yes,59.9,E,91.0,2.2,15.0,WSW,1010.5,NorahHead,7.0
19.0,1011.1,68.36,SSE,70.34,59.540000000000006,75.0,2011-10-08,No,Yes,60.8,SSE,93.0,7.6,11.0,W,1009.2,NorahHead,4.0
31.0,1008.6,72.68,WSW,74.3,56.66,39.0,2011-10-09,No,No,62.78,W,81.0,0.2,11.0,WNW,1004.9,NorahHead,7.0
24.0,1010.1,65.3,ENE,68.9,54.32,65.0,2011-10-10,No,No,60.980000000000004,ENE,77.0,0.0,20.0,WNW,1006.5,NorahHead,6.0
24.0,1011.7,67.82,WSW,69.44,54.14,49.0,2011-10-11,No,No,60.26,SSE,46.0,0.0,19.0,SW,1009.8,NorahHead,11.0
41.0,1017.0,67.1,SSE,67.28,53.96,62.0,2011-10-12,No,No,62.24,SSE,64.0,0.0,26.0,SSW,1016.4,NorahHead,6.0
31.0,1023.1,64.4,ENE,67.64,60.440000000000005,63.0,2011-10-13,No,No,62.959999999999994,ENE,67.0,0.0,20.0,ESE,1021.6,NorahHead,15.0
44.0,1020.4,65.3,NE,66.56,62.24,79.0,2011-10-14,No,No,63.32,ENE,75.0,0.0,35.0,ENE,1016.5,NorahHead,28.0
39.0,1010.7,70.52,NE,76.82,62.78,76.0,2011-10-15,No,No,65.66,ENE,84.0,0.0,19.0,N,1007.9,NorahHead,13.0
41.0,1013.8,70.34,SSE,70.88,61.88,65.0,2011-10-16,Yes,No,69.25999999999999,SE,55.0,0.0,20.0,SSW,1014.6,NorahHead,11.0
46.0,1030.9,63.32,S,64.4,57.379999999999995,60.0,2011-10-17,No,Yes,59.72,S,69.0,7.6,28.0,S,1032.0,NorahHead,30.0
30.0,1034.8,66.38,NE,68.9,55.58,54.0,2011-10-18,No,No,61.88,ESE,70.0,0.0,13.0,S,1032.0,NorahHead,9.0
37.0,1031.8,67.82,NNE,72.68,55.4,63.0,2011-10-19,No,No,64.58,ENE,66.0,0.0,22.0,N,1028.3,NorahHead,2.0
48.0,1028.4,69.98,NNE,75.74000000000001,55.04,70.0,2011-10-20,No,No,66.38,NE,69.0,0.0,31.0,N,1023.8,NorahHead,11.0
28.0,1024.2,72.68,NNE,78.8,58.459999999999994,78.0,2011-10-21,No,No,69.8,NE,79.0,0.0,19.0,NNW,1021.8,NorahHead,6.0
39.0,1024.5,71.06,SSW,73.75999999999999,63.32,76.0,2011-10-22,No,No,67.82,E,82.0,0.0,11.0,S,1021.7,NorahHead,15.0
35.0,1022.0,72.5,NNE,75.38,62.42,75.0,2011-10-23,No,No,66.56,NE,93.0,0.2,17.0,SSW,1018.5,NorahHead,2.0
52.0,1014.7,83.84,N,87.8,61.7,45.0,2011-10-24,No,No,73.04,N,75.0,0.0,31.0,N,1009.0,NorahHead,4.0
74.0,1010.0,65.48,S,70.52,65.84,89.0,2011-10-25,Yes,No,69.08,SSW,87.0,0.6,33.0,SSW,1012.0,NorahHead,4.0
52.0,1021.6,62.959999999999994,SSE,65.12,57.56,67.0,2011-10-26,No,Yes,59.9,SSE,79.0,2.8,31.0,SSE,1021.6,NorahHead,33.0
39.0,1023.5,66.38,ESE,68.72,58.28,63.0,2011-10-27,No,No,64.58,ESE,68.0,0.8,20.0,ESE,1021.8,NorahHead,24.0
44.0,1019.8,69.25999999999999,NNE,76.1,61.34,72.0,2011-10-28,No,No,66.02,NE,75.0,0.0,26.0,NNE,1015.9,NorahHead,17.0
31.0,1011.4,77.18,NNE,78.98,60.8,73.0,2011-10-29,No,No,68.0,NNW,82.0,0.0,13.0,NNE,1009.3,NorahHead,24.0
63.0,1012.1,68.9,SSW,70.52,64.94,88.0,2011-10-30,Yes,No,65.84,SE,91.0,0.0,6.0,SSW,1010.1,NorahHead,24.0
44.0,1020.6,65.3,S,66.02,58.64,68.0,2011-10-31,Yes,Yes,63.32,S,69.0,4.6,31.0,SSW,1019.7,NorahHead,28.0
39.0,1019.9,66.92,S,69.8,58.28,64.0,2011-11-01,No,Yes,62.42,SSE,79.0,1.4,13.0,SW,1016.6,NorahHead,7.0
46.0,1011.4,66.92,S,74.84,56.48,77.0,2011-11-02,Yes,No,64.58,S,77.0,0.0,39.0,S,1008.9,NorahHead,6.0
46.0,1013.0,62.959999999999994,SE,66.56,55.4,70.0,2011-11-03,Yes,Yes,56.120000000000005,SE,94.0,6.0,17.0,SSE,1013.9,NorahHead,30.0
22.0,1019.4,68.0,SE,69.25999999999999,55.4,59.0,2011-11-04,No,Yes,66.02,ESE,70.0,2.0,15.0,S,1018.2,NorahHead,7.0
41.0,1020.2,71.06,NNE,75.38,59.18,73.0,2011-11-05,No,No,66.38,NE,74.0,0.0,30.0,N,1015.6,NorahHead,4.0
44.0,1013.7,70.16,NNE,77.0,62.42,84.0,2011-11-06,No,No,69.44,NE,82.0,0.0,26.0,NNE,1009.8,NorahHead,6.0
33.0,1014.0,75.74000000000001,N,86.36,66.38,73.0,2011-11-07,No,No,73.04,ENE,73.0,0.0,24.0,NNE,1011.5,NorahHead,15.0
46.0,1014.9,72.68,SSW,78.44,66.38,83.0,2011-11-08,Yes,No,73.22,NNE,86.0,0.2,30.0,NE,1009.8,NorahHead,2.0
41.0,1014.8,76.1,NNE,79.52,66.38,75.0,2011-11-09,No,Yes,72.68,ENE,82.0,2.6,20.0,N,1011.6,NorahHead,4.0
43.0,1011.5,82.75999999999999,SSE,85.28,69.44,50.0,2011-11-10,No,No,79.16,WNW,54.0,0.0,11.0,WNW,1011.8,NorahHead,7.0
35.0,1024.8,70.52,ENE,74.84,62.059999999999995,64.0,2011-11-11,No,No,68.36,E,64.0,0.0,22.0,ESE,1022.4,NorahHead,11.0
31.0,1018.8,72.32,NNE,74.3,65.3,79.0,2011-11-12,Yes,No,66.02,ENE,87.0,0.0,11.0,N,1015.2,NorahHead,20.0
24.0,1018.1,71.24000000000001,SSW,74.84,64.94,83.0,2011-11-13,No,Yes,68.0,E,91.0,3.6,11.0,S,1014.1,NorahHead,11.0
63.0,1010.5,74.3,SSW,87.08000000000001,65.12,75.0,2011-11-14,No,No,68.9,NNE,93.0,0.0,30.0,NNE,1005.8,NorahHead,22.0
44.0,1019.6,73.22,SSW,75.74000000000001,64.75999999999999,67.0,2011-11-15,No,No,70.88,ENE,73.0,0.0,7.0,SSW,1017.5,NorahHead,11.0
54.0,1015.9,67.46,S,71.78,65.12,89.0,2011-11-16,Yes,No,70.88,SSW,83.0,0.0,22.0,NW,1017.7,NorahHead,4.0
28.0,1020.2,64.58,SE,67.28,62.42,95.0,2011-11-17,Yes,Yes,63.86,ESE,95.0,15.6,17.0,SE,1018.1,NorahHead,19.0
30.0,1019.0,71.06,NNE,73.22,63.5,82.0,2011-11-18,No,Yes,67.1,ENE,92.0,4.6,13.0,SSW,1016.5,NorahHead,11.0
48.0,1015.8,72.5,NNE,77.0,64.22,85.0,2011-11-19,No,No,67.28,NE,96.0,0.2,30.0,NNE,1011.3,NorahHead,11.0
48.0,1010.4,94.1,NW,95.72,65.66,28.0,2011-11-20,Yes,No,69.44,WNW,95.0,0.0,19.0,NE,1006.9,NorahHead,7.0
46.0,1018.5,70.7,S,77.0,65.12,75.0,2011-11-21,Yes,Yes,68.0,NE,75.0,2.4,17.0,SE,1015.5,NorahHead,13.0
67.0,1011.0,68.9,S,70.7,61.88,87.0,2011-11-22,Yes,Yes,66.56,SE,91.0,8.0,15.0,SE,1008.4,NorahHead,2.0
69.0,1015.3,61.519999999999996,S,65.48,59.36,93.0,2011-11-23,Yes,Yes,62.059999999999995,S,93.0,36.2,41.0,SSE,1018.3,NorahHead,35.0
52.0,1025.6,63.5,SSE,65.48,60.08,76.0,2011-11-24,Yes,Yes,65.12,SE,74.0,13.2,35.0,SE,1025.0,NorahHead,33.0
46.0,1022.0,66.02,ENE,68.9,60.26,95.0,2011-11-25,Yes,Yes,64.4,E,93.0,9.4,19.0,ENE,1019.8,NorahHead,28.0
57.0,1007.8,70.7,NE,74.12,64.04,88.0,2011-11-26,No,Yes,67.28,NE,98.0,24.0,28.0,NNE,1005.2,NorahHead,31.0
41.0,1007.8,74.12,SSE,86.0,60.08,62.0,2011-11-27,No,No,74.12,SSE,53.0,0.8,24.0,W,1007.5,NorahHead,9.0
50.0,1018.1,72.32,NE,77.72,62.059999999999995,81.0,2011-11-28,No,No,69.8,NE,82.0,0.0,24.0,NNE,1016.1,NorahHead,9.0
56.0,1017.2,72.68,NE,75.2,66.02,85.0,2011-11-29,No,No,72.5,NE,84.0,0.0,43.0,NNE,1014.2,NorahHead,20.0
48.0,1011.9,71.78,NNE,82.4,66.56,78.0,2011-11-30,Yes,No,69.25999999999999,NNE,90.0,0.0,9.0,NNE,1009.5,NorahHead,22.0
65.0,1019.9,64.22,SSW,65.48,60.26,63.0,2011-12-01,No,Yes,62.42,SSW,68.0,7.4,35.0,S,1020.3,NorahHead,44.0
54.0,1021.5,65.66,S,66.2,59.0,67.0,2011-12-02,No,No,61.34,SSW,70.0,0.6,35.0,S,1020.6,NorahHead,33.0
37.0,1020.5,67.82,NNE,69.44,54.86,59.0,2011-12-03,No,No,65.66,ENE,64.0,0.0,19.0,SSW,1017.4,NorahHead,7.0
